@relation  ring
@attribute A1 real[-6879.0,6285.0]
@attribute A2 real[-7141.0,6921.0]
@attribute A3 real[-7734.0,7611.0]
@attribute A4 real[-6627.0,7149.0]
@attribute A5 real[-7184.0,6383.0]
@attribute A6 real[-6946.0,6743.0]
@attribute A7 real[-7781.0,6285.0]
@attribute A8 real[-6882.0,6357.0]
@attribute A9 real[-7184.0,7487.0]
@attribute A10 real[-7232.0,6757.0]
@attribute A11 real[-7803.0,7208.0]
@attribute A12 real[-7395.0,6791.0]
@attribute A13 real[-7096.0,6403.0]
@attribute A14 real[-7472.0,7261.0]
@attribute A15 real[-7342.0,7372.0]
@attribute A16 real[-7121.0,6905.0]
@attribute A17 real[-7163.0,7175.0]
@attribute A18 real[-8778.0,6896.0]
@attribute A19 real[-7554.0,5726.0]
@attribute A20 real[-6722.0,7627.0]
@attribute Class{0,1}
@inputs A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20
@outputs Class
@data
-7.0, -451.0, -843.0, -624.0, -1078.0, 1793.0, -1589.0, -334.0, -3777.0, 184.0, 2878.0, -168.0, 2122.0, 183.0, 1101.0, -2666.0, -302.0, 592.0, 118.0, -3077.0, 0
-4396.0, -1819.0, 2496.0, -496.0, 1254.0, 331.0, -1413.0, 68.0, 2006.0, 65.0, -64.0, -1065.0, 1054.0, 2816.0, -724.0, 1906.0, 273.0, 116.0, -379.0, -1303.0, 0
-767.0, 1492.0, -2227.0, -2065.0, 1602.0, -441.0, 3068.0, 319.0, 1292.0, 1548.0, 308.0, 449.0, -27.0, 344.0, -308.0, 1571.0, 499.0, -506.0, 59.0, 1059.0, 0
-2436.0, 1467.0, 172.0, -829.0, -1101.0, -171.0, 858.0, -641.0, 1624.0, 727.0, 3503.0, 2476.0, 1223.0, -1409.0, 232.0, 1785.0, 632.0, -2562.0, 337.0, -833.0, 0
-1516.0, 787.0, -2748.0, 874.0, -234.0, -76.0, -112.0, -2097.0, -27.0, 845.0, -3091.0, 236.0, 2919.0, -2042.0, -259.0, -1547.0, -328.0, 1944.0, -1561.0, -768.0, 0
2536.0, 1777.0, -278.0, 1544.0, -1746.0, -1243.0, -515.0, -626.0, -2498.0, 1474.0, 253.0, -397.0, -439.0, 738.0, -251.0, 294.0, 1186.0, 59.0, -1845.0, -429.0, 0
3148.0, 1384.0, 265.0, 146.0, -1663.0, 21.0, -193.0, 481.0, -1138.0, -27.0, -2591.0, 2152.0, 1154.0, -1864.0, 424.0, -1362.0, 1301.0, -3331.0, 543.0, -671.0, 0
214.0, -877.0, -863.0, -281.0, 674.0, 3334.0, -1598.0, -343.0, -122.0, 1544.0, -26.0, -2617.0, -341.0, 548.0, -69.0, 3324.0, 101.0, 1274.0, 445.0, -199.0, 0
-327.0, 1985.0, -1756.0, -1525.0, -364.0, -1936.0, -1691.0, -183.0, -488.0, 2179.0, 484.0, -182.0, -627.0, 549.0, -336.0, -208.0, -1339.0, 2757.0, 2227.0, 128.0, 0
329.0, 1098.0, -4024.0, 2257.0, 799.0, 41.0, -3168.0, -3513.0, -1501.0, -1273.0, 4303.0, 2162.0, 622.0, 1312.0, 27.0, -1548.0, 1467.0, -1338.0, 369.0, -217.0, 0
-3075.0, 162.0, -4221.0, 964.0, 2272.0, 2185.0, 719.0, 712.0, -524.0, 696.0, 6.0, -14.0, -1284.0, -279.0, 1053.0, -2495.0, 1096.0, 2172.0, 252.0, -1486.0, 0
-2308.0, -732.0, 893.0, -12.0, 527.0, -2357.0, 2196.0, 687.0, 1629.0, -523.0, -628.0, -5.0, -1006.0, -988.0, -2164.0, -1224.0, -95.0, 1014.0, -1198.0, 527.0, 0
196.0, -4136.0, -1618.0, 243.0, 126.0, 1516.0, -2526.0, 2864.0, 1748.0, -1636.0, -233.0, -232.0, -98.0, -183.0, 382.0, 1768.0, 1134.0, -1192.0, -229.0, 167.0, 0
-1502.0, -2073.0, -2284.0, -4832.0, 1762.0, 3149.0, -3849.0, -15.0, -3429.0, 292.0, -294.0, -68.0, -3891.0, -1806.0, -161.0, -3777.0, -25.0, 2475.0, 236.0, 3682.0, 0
277.0, -2131.0, 1181.0, 1512.0, 723.0, 31.0, 5125.0, 2712.0, 1976.0, -536.0, -2054.0, 342.0, 1211.0, 1767.0, -1807.0, -1092.0, 1.0, -132.0, 247.0, -3268.0, 0
2354.0, 1539.0, 1422.0, 1887.0, -2385.0, 143.0, 142.0, -3312.0, -81.0, 1656.0, -158.0, 2212.0, 909.0, -1004.0, 3499.0, -387.0, -207.0, 3049.0, -2.0, 1641.0, 0
-1788.0, 133.0, 738.0, 87.0, 663.0, 932.0, -544.0, 1095.0, 1257.0, 299.0, -348.0, 36.0, 464.0, -72.0, -351.0, 1411.0, -1011.0, -1632.0, 26.0, 241.0, 0
-485.0, -1023.0, -853.0, 163.0, 1363.0, -3866.0, 31.0, -284.0, -1425.0, 1216.0, -1853.0, 1142.0, 1793.0, 1326.0, 1581.0, 347.0, -572.0, -11.0, -1721.0, -5585.0, 0
-3473.0, -869.0, -104.0, 453.0, 1536.0, -754.0, -129.0, 175.0, 496.0, 1813.0, -1279.0, -267.0, 1126.0, 2981.0, 193.0, 1931.0, -508.0, -2352.0, 839.0, 2218.0, 0
5.0, 1747.0, 64.0, -876.0, -313.0, -615.0, -2681.0, -159.0, 125.0, -279.0, -192.0, -1005.0, -957.0, -495.0, -257.0, -784.0, -2461.0, -178.0, 455.0, 1453.0, 0
3881.0, -449.0, 1724.0, -136.0, 4033.0, 299.0, -1601.0, -156.0, 284.0, 3633.0, -2209.0, 1248.0, 84.0, 784.0, -1101.0, -2179.0, 347.0, 2869.0, -213.0, 4.0, 0
606.0, -432.0, -144.0, -2322.0, 389.0, -178.0, 48.0, 42.0, -594.0, 518.0, 1677.0, 1293.0, 22.0, 1441.0, -181.0, 1475.0, -1178.0, -2358.0, -133.0, 1591.0, 0
2234.0, 1126.0, -165.0, 22.0, 3284.0, 1268.0, -995.0, -2764.0, 707.0, -4485.0, -1389.0, 877.0, 137.0, 823.0, 93.0, -337.0, 513.0, 398.0, -3631.0, -561.0, 0
2185.0, 758.0, 1446.0, -3841.0, 793.0, 14.0, 869.0, -136.0, -2646.0, -292.0, -4924.0, 1865.0, -1514.0, -691.0, -823.0, -3038.0, 566.0, 405.0, -1178.0, -728.0, 0
-659.0, 255.0, -3159.0, 87.0, 814.0, 215.0, -396.0, -2478.0, 462.0, -1362.0, -2772.0, 3285.0, -376.0, -2773.0, -9.0, -811.0, 36.0, -2263.0, -395.0, 1054.0, 0
547.0, 2814.0, 2299.0, -356.0, 469.0, 2838.0, -121.0, -2599.0, 22.0, -2192.0, -596.0, -18.0, 1026.0, 2316.0, 1414.0, 2734.0, 709.0, 322.0, -2163.0, 1791.0, 0
-595.0, -1648.0, 1849.0, 101.0, 993.0, 1999.0, -1685.0, -115.0, -25.0, -48.0, -908.0, -243.0, 348.0, -2195.0, -489.0, 1816.0, -1084.0, 234.0, 2026.0, 128.0, 0
307.0, -478.0, -1826.0, 571.0, -174.0, 862.0, 1287.0, 2943.0, 1772.0, 327.0, -695.0, -1264.0, 2113.0, -711.0, 144.0, -1426.0, 2593.0, 902.0, -501.0, 3827.0, 0
935.0, 912.0, -1075.0, -279.0, -1136.0, -2164.0, 77.0, 1741.0, 676.0, 282.0, -3865.0, -1709.0, 2682.0, -2162.0, 2951.0, -318.0, -362.0, 1039.0, 2022.0, -1522.0, 0
-251.0, 1552.0, 3951.0, 2259.0, -49.0, -9.0, 1743.0, -1545.0, -1222.0, 1859.0, 1613.0, -1424.0, -1425.0, 426.0, 1196.0, -1311.0, -1731.0, -546.0, 325.0, 1905.0, 0
-552.0, 4628.0, -3037.0, 2506.0, -24.0, 722.0, -1148.0, -218.0, -192.0, 618.0, 842.0, 1747.0, 616.0, -206.0, 1191.0, 239.0, 59.0, -4124.0, -2396.0, -96.0, 0
1305.0, 724.0, 964.0, -791.0, 1487.0, 568.0, -2353.0, 1458.0, -126.0, -755.0, 246.0, -1125.0, 1405.0, 3166.0, 172.0, 2477.0, -1183.0, 303.0, 4163.0, -1234.0, 0
4.0, 2005.0, -41.0, -1442.0, 2049.0, 1118.0, 2269.0, -169.0, 456.0, -1374.0, -1064.0, 1104.0, 176.0, -66.0, -15.0, 2858.0, -157.0, 46.0, 3989.0, 3672.0, 0
27.0, 1128.0, -1279.0, -2472.0, -3.0, 205.0, 1302.0, 1261.0, 539.0, 222.0, -1581.0, -2978.0, -1214.0, 268.0, 1317.0, -546.0, -2826.0, 1932.0, -893.0, 32.0, 0
-2481.0, 98.0, 618.0, -1985.0, -125.0, -2669.0, -1818.0, -1004.0, 61.0, 4196.0, 94.0, -143.0, -1488.0, -157.0, -582.0, -597.0, -3154.0, -1745.0, -134.0, -1049.0, 0
-92.0, -26.0, 1805.0, 1072.0, 366.0, -102.0, 716.0, 42.0, -3228.0, -1505.0, -1662.0, 556.0, -1256.0, 78.0, -1836.0, -3.0, -224.0, 1476.0, 1667.0, 765.0, 0
72.0, -825.0, 2303.0, 404.0, 642.0, -287.0, 1631.0, 1592.0, -2159.0, -492.0, 224.0, -1839.0, 311.0, -34.0, 57.0, 192.0, 1487.0, 768.0, -1717.0, -1333.0, 0
-198.0, 2285.0, -3186.0, -45.0, -436.0, -607.0, 1885.0, 878.0, 1332.0, 284.0, -926.0, 316.0, 261.0, 869.0, -658.0, 959.0, -1228.0, -1461.0, 179.0, 124.0, 0
-3205.0, -137.0, 3085.0, -91.0, -592.0, -1899.0, 208.0, -1654.0, 334.0, -5.0, -1885.0, 11.0, -31.0, -1553.0, 1483.0, 106.0, 2176.0, -922.0, 2153.0, 243.0, 0
1473.0, -2144.0, -441.0, -2724.0, 227.0, 102.0, 3053.0, -3299.0, -1499.0, -1788.0, 245.0, 1256.0, 1243.0, -2666.0, -182.0, -323.0, -1657.0, -1555.0, -1538.0, 2611.0, 0
2588.0, 1008.0, 279.0, -68.0, -1366.0, 2169.0, -194.0, 2086.0, 784.0, -2686.0, 1709.0, 107.0, -189.0, -323.0, 124.0, -82.0, 269.0, -892.0, -709.0, 833.0, 0
518.0, -1379.0, -2418.0, 77.0, 3196.0, -1173.0, 1948.0, -325.0, 2942.0, 3507.0, 71.0, 3044.0, 518.0, 262.0, -1676.0, -4739.0, -891.0, -1231.0, -65.0, -376.0, 0
9.0, 16.0, 2156.0, -1208.0, 121.0, 214.0, -186.0, 96.0, -2177.0, 252.0, 405.0, 1282.0, -3127.0, 1677.0, 1635.0, 1736.0, -287.0, 4366.0, -351.0, -3452.0, 0
-283.0, -121.0, 918.0, -2186.0, -249.0, -984.0, 829.0, 1874.0, 2857.0, -1043.0, -47.0, -125.0, 629.0, 694.0, -66.0, -1158.0, 671.0, 563.0, 3297.0, 375.0, 0
-63.0, 125.0, -839.0, 27.0, -289.0, -321.0, -64.0, 1268.0, -871.0, 209.0, 1495.0, 2099.0, -486.0, 212.0, 39.0, -132.0, 204.0, 1298.0, -2674.0, 1681.0, 0
156.0, -75.0, 1468.0, 1107.0, -394.0, 1411.0, -24.0, 285.0, -607.0, -756.0, -1087.0, -39.0, -1455.0, -678.0, -562.0, -1179.0, 818.0, 2389.0, -484.0, -888.0, 0
-2024.0, 2372.0, -77.0, -64.0, 13.0, -168.0, -1269.0, 2776.0, -2005.0, 1551.0, -1902.0, 1258.0, -622.0, -1775.0, -609.0, 509.0, 195.0, 1291.0, 2441.0, -441.0, 0
422.0, -1409.0, 593.0, -1769.0, -803.0, -1518.0, 2726.0, 3999.0, 1466.0, 914.0, 1883.0, 1253.0, -1892.0, 831.0, -1967.0, 2728.0, 527.0, -907.0, 78.0, 263.0, 0
-3211.0, -181.0, -41.0, -1654.0, -563.0, -3053.0, 36.0, 2626.0, -471.0, 67.0, 588.0, 56.0, 59.0, -1338.0, 1286.0, 3502.0, 754.0, -1033.0, -205.0, -1158.0, 0
601.0, 11.0, -285.0, 3155.0, 993.0, -551.0, 3066.0, -1658.0, 3633.0, 406.0, 1192.0, -1843.0, -2134.0, -1506.0, 2722.0, -48.0, -817.0, -151.0, -466.0, 1734.0, 0
1389.0, -2426.0, 1955.0, 3721.0, 1796.0, 12.0, 859.0, -467.0, 1921.0, 468.0, -338.0, 871.0, 2581.0, 1833.0, 371.0, -723.0, 2054.0, -1933.0, -2368.0, -1644.0, 0
4297.0, 1232.0, 3682.0, 409.0, 1783.0, 1315.0, 1465.0, 51.0, 462.0, -206.0, 357.0, -365.0, 3283.0, -964.0, 428.0, -243.0, -666.0, 426.0, 977.0, 439.0, 0
43.0, 1084.0, -2026.0, -43.0, -1548.0, 926.0, 1492.0, -58.0, -6226.0, 231.0, -518.0, -2105.0, 1751.0, -238.0, -1318.0, 492.0, -2794.0, 389.0, -1634.0, -123.0, 0
61.0, -957.0, -925.0, -1534.0, -686.0, -1386.0, 105.0, 645.0, 426.0, 1503.0, -1083.0, 728.0, 1412.0, 216.0, -1901.0, -38.0, -4504.0, 2254.0, 336.0, -156.0, 0
-2222.0, 39.0, -2161.0, -527.0, -246.0, 2884.0, 7.0, 518.0, 1054.0, -387.0, 587.0, -2873.0, -2007.0, -419.0, -1263.0, 348.0, -517.0, 421.0, -2687.0, 44.0, 0
2236.0, -471.0, -107.0, -482.0, 745.0, 232.0, -834.0, -1707.0, 1963.0, -159.0, -24.0, -765.0, 1015.0, 698.0, 2777.0, -1881.0, -1693.0, 1212.0, -2862.0, 975.0, 0
-2602.0, 58.0, 1346.0, 667.0, -1694.0, -2811.0, -1384.0, -2044.0, 216.0, -736.0, 897.0, -349.0, 253.0, 58.0, -1083.0, 132.0, 3156.0, 672.0, 194.0, 496.0, 0
-669.0, -8.0, 1951.0, 128.0, 624.0, -1934.0, 125.0, -3126.0, 819.0, -17.0, -3.0, -2727.0, 227.0, -2296.0, -112.0, 211.0, -217.0, -1918.0, 227.0, -1439.0, 0
-2818.0, 936.0, -982.0, 2336.0, 1034.0, 251.0, 799.0, 663.0, -1601.0, 1436.0, 203.0, -548.0, -671.0, -1381.0, 1558.0, 457.0, -752.0, 1967.0, -5217.0, -1328.0, 0
-206.0, 552.0, -1518.0, 694.0, 567.0, 4162.0, 145.0, 1417.0, -2256.0, -616.0, 653.0, 2481.0, 1489.0, -164.0, 2241.0, 2304.0, -2095.0, -294.0, -45.0, -1203.0, 0
-1937.0, 893.0, 1907.0, -285.0, 838.0, 393.0, 3184.0, -1594.0, 1584.0, 63.0, -704.0, 119.0, -57.0, -1486.0, 1563.0, 1133.0, 1138.0, 1315.0, -4212.0, 561.0, 0
458.0, 1998.0, 702.0, 1213.0, -1406.0, -1202.0, 748.0, 3248.0, 2582.0, -2159.0, 1421.0, 119.0, 242.0, -1918.0, 3739.0, 42.0, -159.0, -1431.0, 183.0, 625.0, 0
-721.0, -2524.0, 4202.0, 1635.0, -2864.0, -3862.0, -314.0, 412.0, 1225.0, 1312.0, -143.0, -224.0, 4599.0, 175.0, -2918.0, -1275.0, -463.0, 1399.0, -296.0, 1509.0, 0
-2135.0, -1459.0, 4328.0, -2066.0, -2062.0, 2472.0, -2041.0, -3363.0, -2811.0, 25.0, 74.0, 543.0, -1893.0, 3385.0, -1693.0, 3.0, 34.0, 116.0, -4178.0, 998.0, 0
-2818.0, 234.0, -871.0, 254.0, 75.0, -341.0, -75.0, -404.0, 494.0, -2457.0, -1798.0, 3557.0, -636.0, 569.0, 1148.0, -1375.0, 1101.0, 158.0, -2809.0, -57.0, 0
-1429.0, 195.0, 1531.0, 966.0, -1157.0, -13.0, -201.0, 114.0, 223.0, -143.0, 2095.0, 1437.0, -372.0, -2.0, 259.0, 3252.0, -436.0, -1957.0, -1311.0, 1296.0, 0
-44.0, 2329.0, -185.0, 117.0, 218.0, -1421.0, -1071.0, -87.0, 1148.0, -2009.0, -1554.0, -423.0, 185.0, 16.0, -64.0, -2647.0, 2413.0, -2312.0, 1104.0, -128.0, 0
607.0, 196.0, -976.0, 299.0, 1996.0, -1333.0, -355.0, 1947.0, -862.0, -1385.0, 956.0, 546.0, 598.0, 1031.0, 1528.0, 2438.0, -918.0, -289.0, -1392.0, 688.0, 0
1749.0, 9.0, 666.0, -84.0, -2072.0, -159.0, 774.0, -1457.0, -714.0, 293.0, 286.0, -38.0, -954.0, 1138.0, -2135.0, 3848.0, -1967.0, 74.0, 237.0, 424.0, 0
-2301.0, -2374.0, -5.0, 164.0, 697.0, 275.0, -822.0, -3428.0, -635.0, -1305.0, -1781.0, -1352.0, -1796.0, 107.0, 1528.0, 324.0, 1163.0, -1988.0, -3379.0, -1464.0, 0
-772.0, -2491.0, 874.0, -1473.0, 18.0, 2459.0, 2254.0, -168.0, -549.0, 442.0, -58.0, -409.0, 71.0, -354.0, 4.0, -2151.0, -3578.0, 296.0, 2.0, -364.0, 0
-1378.0, 2075.0, -57.0, 1061.0, 1995.0, 1978.0, -1714.0, 1035.0, 2068.0, -1507.0, 7.0, 301.0, -1232.0, 227.0, 4567.0, -32.0, -4753.0, 1502.0, -299.0, 2127.0, 0
1178.0, -2304.0, 3036.0, -248.0, -937.0, 1478.0, 716.0, 2458.0, 5.0, 1392.0, 1888.0, 1286.0, 702.0, -1938.0, -936.0, -1965.0, 158.0, -306.0, 664.0, 3768.0, 0
523.0, 235.0, 1634.0, -1993.0, -111.0, 2649.0, 1194.0, 743.0, -583.0, -917.0, 611.0, 274.0, -1422.0, 751.0, -551.0, -4242.0, 257.0, -3272.0, 1137.0, -868.0, 0
1892.0, 593.0, -2252.0, -529.0, 278.0, -106.0, -2255.0, 498.0, 118.0, 328.0, 2002.0, -2796.0, 72.0, -2546.0, 276.0, -675.0, 553.0, -2763.0, 754.0, 1316.0, 0
767.0, 1504.0, -1555.0, -38.0, 1843.0, -679.0, -693.0, -1616.0, 2588.0, -1382.0, 1578.0, 188.0, -1806.0, -102.0, -1216.0, -11.0, -85.0, -77.0, -182.0, -159.0, 0
