@relation vehicle2
@attribute Compactness integer [73, 119]
@attribute Circularity integer [33, 59]
@attribute Distance_circularity integer [40, 112]
@attribute Radius_ratio integer [104, 333]
@attribute Praxis_aspect_ratio integer [47, 138]
@attribute Max_length_aspect_ratio integer [2, 55]
@attribute Scatter_ratio integer [112, 265]
@attribute Elongatedness integer [26, 61]
@attribute Praxis_rectangular integer [17, 29]
@attribute Length_rectangular integer [118, 188]
@attribute Major_variance integer [130, 320]
@attribute Minor_variance integer [184, 1018]
@attribute Gyration_radius integer [109, 268]
@attribute Major_skewness integer [59, 135]
@attribute Minor_skewness integer [0, 22]
@attribute Minor_kurtosis integer [0, 41]
@attribute Major_kurtosis integer [176, 206]
@attribute Hollows_ratio integer [181, 211]
@attribute Class {positive,negative}
@inputs Compactness, Circularity, Distance_circularity, Radius_ratio, Praxis_aspect_ratio, Max_length_aspect_ratio, Scatter_ratio, Elongatedness, Praxis_rectangular, Length_rectangular, Major_variance, Minor_variance, Gyration_radius, Major_skewness, Minor_skewness, Minor_kurtosis, Major_kurtosis, Hollows_ratio
@outputs Class
@data
89, 44, 72, 160, 66, 7, 144, 46, 19, 147, 166, 312, 169, 69, 11, 1, 191, 198, positive
92, 37, 86, 167, 60, 7, 158, 42, 20, 131, 181, 373, 144, 68, 9, 21, 190, 196, negative
86, 43, 66, 130, 56, 7, 152, 44, 19, 142, 177, 340, 173, 81, 6, 14, 181, 185, positive
101, 56, 100, 168, 55, 11, 214, 31, 24, 175, 219, 681, 224, 74, 2, 3, 185, 192, negative
94, 39, 89, 194, 62, 9, 172, 38, 21, 135, 191, 444, 121, 63, 4, 23, 201, 209, negative
84, 44, 77, 150, 59, 5, 152, 44, 19, 143, 175, 344, 177, 77, 8, 2, 183, 187, negative
99, 55, 101, 206, 62, 13, 222, 30, 25, 180, 225, 722, 213, 71, 2, 3, 186, 196, negative
100, 50, 81, 197, 67, 6, 186, 34, 22, 158, 206, 531, 198, 74, 6, 1, 197, 198, positive
93, 41, 79, 159, 63, 8, 144, 46, 19, 150, 165, 309, 134, 67, 4, 9, 195, 203, negative
107, 54, 98, 210, 66, 11, 218, 31, 24, 169, 221, 704, 216, 71, 14, 0, 188, 197, negative
94, 35, 66, 147, 62, 9, 131, 50, 18, 127, 159, 258, 115, 66, 8, 7, 196, 201, negative
85, 35, 47, 110, 55, 3, 117, 57, 17, 122, 136, 203, 139, 89, 5, 9, 180, 184, negative
85, 47, 75, 121, 53, 9, 157, 44, 20, 165, 168, 358, 176, 77, 1, 7, 182, 191, negative
91, 36, 77, 157, 56, 7, 155, 42, 19, 126, 177, 361, 123, 65, 8, 15, 195, 201, negative
98, 58, 101, 208, 65, 12, 226, 30, 25, 182, 225, 748, 216, 71, 6, 1, 185, 196, negative
89, 35, 70, 138, 58, 7, 126, 53, 17, 128, 147, 237, 112, 64, 4, 19, 199, 207, negative
80, 45, 71, 128, 56, 7, 151, 45, 19, 147, 171, 337, 176, 79, 3, 16, 181, 187, positive
87, 44, 70, 179, 75, 6, 146, 45, 19, 141, 167, 326, 178, 69, 6, 1, 194, 201, positive
94, 37, 73, 186, 71, 7, 154, 42, 19, 127, 171, 362, 132, 67, 2, 8, 197, 206, positive
86, 46, 73, 125, 57, 6, 151, 45, 19, 147, 170, 334, 188, 82, 9, 11, 180, 184, positive
83, 41, 70, 155, 65, 7, 144, 46, 19, 141, 168, 309, 147, 71, 4, 12, 188, 195, positive
88, 43, 84, 136, 55, 11, 154, 44, 19, 150, 174, 350, 164, 73, 6, 2, 185, 196, negative
109, 51, 100, 197, 59, 10, 192, 34, 22, 161, 210, 553, 195, 64, 14, 3, 196, 202, negative
93, 40, 62, 117, 49, 7, 131, 52, 18, 145, 160, 249, 156, 78, 8, 6, 184, 184, negative
102, 51, 92, 194, 60, 6, 220, 30, 25, 162, 247, 731, 209, 80, 7, 7, 188, 186, positive
98, 51, 96, 203, 66, 10, 188, 35, 22, 157, 207, 533, 231, 68, 10, 1, 191, 199, negative
104, 52, 96, 188, 59, 9, 188, 35, 22, 161, 206, 530, 205, 67, 11, 8, 193, 200, negative
86, 42, 65, 125, 54, 7, 150, 45, 19, 140, 171, 327, 172, 85, 2, 8, 180, 182, positive
107, 57, 102, 184, 55, 7, 234, 28, 26, 171, 243, 822, 229, 77, 7, 11, 187, 187, positive
97, 45, 91, 161, 63, 10, 151, 45, 19, 148, 166, 334, 171, 65, 18, 20, 197, 205, negative
88, 44, 77, 167, 59, 6, 151, 44, 19, 145, 175, 343, 177, 64, 9, 12, 202, 208, negative
95, 44, 84, 158, 62, 10, 145, 46, 19, 148, 163, 312, 166, 64, 10, 6, 199, 206, negative
91, 46, 78, 148, 61, 9, 147, 45, 19, 152, 168, 323, 199, 70, 13, 11, 189, 200, negative
81, 47, 69, 146, 64, 6, 151, 44, 19, 147, 171, 340, 195, 75, 5, 0, 183, 188, positive
93, 42, 88, 188, 62, 10, 183, 36, 21, 141, 208, 504, 168, 70, 3, 12, 189, 197, negative
87, 45, 82, 164, 60, 8, 156, 42, 19, 144, 181, 366, 174, 70, 2, 2, 190, 196, negative
87, 45, 77, 153, 59, 7, 154, 44, 19, 145, 181, 350, 172, 75, 15, 14, 184, 189, negative
87, 37, 60, 132, 57, 6, 128, 52, 18, 129, 154, 243, 132, 71, 1, 14, 186, 192, negative
82, 36, 54, 117, 53, 7, 125, 54, 18, 126, 146, 229, 128, 78, 1, 5, 180, 184, negative
100, 51, 109, 224, 67, 9, 217, 30, 24, 162, 238, 704, 206, 72, 6, 18, 189, 199, negative
99, 43, 89, 195, 63, 8, 186, 35, 22, 144, 210, 521, 166, 68, 6, 13, 191, 199, negative
86, 42, 65, 113, 50, 8, 152, 45, 19, 141, 169, 332, 171, 85, 4, 16, 179, 183, positive
89, 41, 75, 162, 66, 5, 153, 43, 19, 136, 175, 352, 154, 72, 2, 0, 188, 195, positive
85, 37, 80, 158, 59, 8, 153, 44, 19, 126, 179, 348, 136, 69, 6, 21, 191, 197, negative
98, 48, 101, 195, 61, 11, 207, 31, 23, 152, 227, 650, 193, 71, 5, 7, 189, 196, negative
90, 34, 66, 158, 59, 7, 140, 47, 18, 124, 165, 298, 117, 61, 1, 3, 201, 207, negative
85, 45, 70, 120, 54, 7, 149, 45, 19, 145, 169, 326, 186, 81, 8, 4, 181, 184, positive
85, 42, 70, 130, 56, 7, 150, 45, 19, 145, 177, 328, 172, 82, 10, 14, 181, 185, positive
84, 40, 71, 131, 55, 7, 150, 45, 19, 134, 167, 330, 165, 80, 12, 1, 180, 186, negative
101, 51, 98, 194, 60, 10, 195, 34, 22, 161, 219, 572, 219, 67, 0, 10, 192, 201, negative
102, 53, 101, 238, 72, 4, 238, 28, 26, 163, 267, 844, 242, 85, 7, 22, 184, 184, positive
91, 39, 82, 164, 68, 10, 143, 46, 19, 137, 164, 308, 158, 68, 13, 9, 191, 201, negative
91, 46, 75, 185, 75, 7, 154, 42, 19, 147, 178, 362, 192, 72, 8, 8, 192, 199, positive
92, 38, 74, 178, 62, 9, 161, 41, 20, 135, 181, 388, 132, 63, 7, 29, 197, 206, negative
95, 43, 71, 159, 64, 6, 145, 45, 19, 141, 169, 322, 171, 67, 8, 4, 195, 200, positive
81, 43, 68, 139, 62, 7, 149, 46, 19, 145, 172, 323, 171, 83, 1, 14, 180, 184, positive
83, 45, 73, 161, 68, 8, 142, 46, 18, 144, 169, 305, 179, 71, 10, 3, 191, 199, negative
85, 40, 66, 121, 52, 4, 152, 44, 19, 133, 170, 340, 163, 87, 13, 3, 180, 183, negative
92, 40, 62, 144, 59, 8, 127, 52, 17, 139, 149, 241, 150, 62, 13, 1, 204, 210, negative
105, 50, 93, 173, 54, 4, 222, 30, 25, 159, 254, 735, 206, 83, 4, 12, 186, 184, positive
93, 45, 81, 177, 64, 7, 160, 41, 20, 147, 180, 383, 188, 70, 11, 11, 192, 199, negative
82, 39, 86, 140, 54, 7, 153, 45, 19, 134, 174, 338, 139, 71, 11, 18, 183, 189, negative
106, 55, 98, 224, 68, 11, 215, 31, 24, 170, 222, 679, 214, 68, 2, 29, 189, 201, negative
102, 54, 98, 167, 53, 10, 217, 31, 24, 174, 228, 692, 223, 72, 0, 31, 187, 198, negative
91, 39, 72, 133, 55, 7, 146, 46, 19, 132, 170, 314, 149, 77, 9, 18, 184, 189, negative
115, 53, 100, 205, 64, 11, 220, 30, 25, 166, 229, 710, 214, 71, 21, 11, 189, 199, negative
101, 51, 112, 201, 59, 11, 214, 32, 24, 162, 223, 667, 194, 65, 0, 36, 190, 206, negative
88, 38, 77, 156, 56, 7, 163, 41, 20, 129, 184, 395, 140, 67, 1, 9, 192, 198, negative
103, 54, 107, 189, 56, 11, 223, 30, 25, 174, 225, 729, 200, 70, 0, 29, 187, 201, negative
89, 40, 89, 174, 58, 8, 177, 37, 21, 133, 202, 471, 155, 70, 7, 18, 189, 196, negative
93, 40, 73, 139, 58, 6, 136, 49, 18, 138, 166, 275, 137, 73, 0, 0, 187, 188, negative
92, 45, 76, 162, 57, 7, 159, 41, 20, 147, 184, 381, 177, 69, 8, 10, 190, 195, negative
88, 34, 58, 140, 59, 6, 127, 52, 18, 130, 148, 243, 113, 63, 4, 10, 199, 206, negative
88, 44, 84, 135, 55, 12, 155, 44, 20, 158, 176, 351, 164, 75, 7, 11, 183, 195, negative
90, 39, 89, 181, 62, 8, 175, 38, 21, 132, 200, 458, 154, 70, 11, 15, 189, 195, negative
113, 48, 98, 208, 62, 9, 203, 33, 23, 151, 216, 613, 183, 64, 17, 29, 193, 204, negative
86, 40, 66, 138, 59, 4, 137, 49, 18, 133, 162, 279, 151, 74, 6, 14, 186, 190, negative
85, 43, 66, 121, 54, 7, 150, 46, 19, 147, 169, 324, 175, 87, 0, 5, 179, 182, positive
98, 35, 70, 182, 68, 5, 155, 41, 19, 124, 184, 371, 117, 71, 3, 22, 202, 205, positive
94, 43, 69, 161, 59, 7, 152, 43, 19, 143, 175, 349, 187, 67, 12, 11, 193, 198, negative
85, 35, 64, 129, 57, 6, 116, 57, 17, 125, 138, 200, 123, 65, 1, 23, 196, 203, negative
90, 36, 85, 184, 64, 6, 160, 41, 20, 125, 187, 385, 139, 66, 9, 31, 195, 203, negative
85, 38, 72, 130, 53, 9, 134, 51, 18, 132, 145, 261, 123, 65, 1, 24, 188, 198, negative
103, 56, 105, 183, 59, 10, 210, 32, 24, 173, 217, 648, 218, 72, 13, 22, 188, 196, negative
90, 49, 85, 141, 57, 11, 159, 43, 20, 167, 173, 365, 186, 75, 1, 11, 182, 192, negative
88, 34, 69, 152, 57, 5, 138, 48, 18, 122, 158, 284, 120, 62, 9, 29, 204, 210, negative
108, 56, 103, 234, 73, 10, 221, 30, 25, 174, 232, 718, 214, 73, 8, 3, 187, 197, negative
90, 48, 81, 144, 60, 9, 150, 44, 19, 156, 173, 333, 200, 75, 2, 0, 185, 195, negative
106, 52, 108, 207, 64, 12, 221, 31, 25, 168, 229, 709, 200, 73, 22, 38, 190, 205, negative
104, 53, 101, 190, 63, 10, 213, 32, 24, 166, 218, 664, 202, 74, 13, 21, 188, 198, negative
88, 44, 71, 165, 70, 7, 144, 46, 19, 141, 167, 312, 172, 71, 4, 4, 188, 193, positive
98, 51, 84, 207, 72, 7, 184, 35, 21, 161, 199, 520, 198, 72, 9, 11, 196, 199, positive
97, 41, 62, 133, 56, 7, 130, 52, 18, 143, 158, 247, 157, 78, 5, 7, 184, 186, negative
97, 49, 76, 203, 73, 7, 178, 36, 21, 157, 194, 487, 186, 72, 0, 7, 197, 200, positive
90, 38, 79, 185, 69, 6, 160, 40, 20, 130, 178, 393, 133, 66, 2, 14, 198, 205, positive
97, 41, 92, 197, 63, 10, 179, 37, 21, 140, 197, 481, 136, 63, 4, 3, 197, 204, negative
100, 47, 88, 190, 60, 10, 171, 38, 21, 155, 186, 440, 169, 59, 15, 18, 201, 210, negative
91, 39, 77, 153, 59, 8, 139, 48, 18, 139, 159, 289, 123, 62, 8, 17, 201, 209, negative
89, 47, 83, 169, 61, 8, 164, 40, 20, 150, 189, 402, 190, 72, 7, 10, 187, 193, negative
94, 46, 91, 175, 70, 12, 157, 43, 20, 155, 172, 358, 192, 69, 15, 21, 190, 200, negative
95, 51, 96, 196, 63, 9, 190, 35, 22, 161, 208, 543, 235, 68, 13, 0, 191, 198, negative
108, 51, 100, 206, 63, 10, 196, 34, 23, 159, 214, 576, 201, 65, 7, 16, 194, 205, negative
96, 48, 83, 177, 59, 8, 171, 39, 21, 152, 195, 438, 196, 67, 15, 0, 195, 201, negative
93, 43, 78, 162, 64, 8, 137, 48, 18, 145, 156, 281, 159, 63, 17, 12, 203, 210, negative
110, 54, 102, 201, 64, 11, 213, 31, 24, 171, 222, 669, 221, 73, 17, 16, 188, 198, negative
92, 35, 58, 136, 58, 6, 122, 55, 17, 132, 142, 222, 116, 64, 6, 17, 197, 203, negative
102, 54, 98, 201, 61, 6, 225, 29, 25, 165, 246, 766, 231, 79, 9, 14, 188, 187, positive
100, 54, 102, 206, 65, 10, 198, 33, 23, 164, 224, 587, 240, 72, 4, 11, 187, 196, negative
104, 53, 101, 199, 65, 11, 213, 31, 24, 168, 216, 667, 221, 72, 12, 12, 187, 198, negative
91, 38, 76, 172, 61, 8, 167, 40, 20, 134, 196, 415, 145, 71, 0, 28, 189, 198, negative
102, 48, 105, 214, 64, 10, 201, 33, 23, 152, 214, 600, 178, 64, 0, 25, 192, 204, negative
96, 44, 68, 190, 70, 7, 155, 41, 19, 145, 179, 372, 166, 67, 5, 7, 202, 206, positive
80, 43, 68, 123, 53, 7, 150, 46, 19, 147, 169, 327, 176, 81, 7, 14, 179, 184, positive
91, 43, 72, 142, 56, 7, 149, 45, 19, 140, 168, 327, 165, 72, 13, 23, 186, 191, negative
98, 38, 78, 191, 65, 8, 169, 39, 20, 136, 197, 430, 141, 67, 9, 20, 192, 199, negative
87, 42, 70, 139, 59, 7, 149, 45, 19, 142, 177, 327, 156, 78, 6, 9, 185, 188, positive
111, 50, 103, 199, 60, 11, 211, 31, 24, 156, 223, 663, 188, 68, 9, 9, 190, 200, negative
87, 37, 52, 116, 54, 6, 115, 58, 17, 126, 135, 196, 144, 74, 11, 22, 186, 190, negative
98, 46, 88, 191, 63, 6, 192, 34, 22, 147, 215, 563, 174, 73, 2, 26, 194, 197, positive
92, 39, 76, 180, 71, 6, 152, 43, 19, 131, 179, 350, 143, 72, 6, 14, 195, 200, positive
81, 43, 68, 148, 64, 7, 150, 45, 19, 144, 175, 330, 171, 80, 1, 2, 182, 185, positive
97, 55, 103, 197, 63, 11, 215, 31, 24, 172, 219, 677, 219, 75, 5, 24, 185, 194, negative
90, 48, 85, 157, 64, 11, 161, 43, 20, 167, 175, 375, 186, 74, 3, 16, 185, 195, negative
87, 38, 71, 123, 53, 8, 137, 49, 18, 127, 158, 277, 145, 75, 0, 9, 181, 186, negative
95, 41, 82, 170, 65, 9, 145, 46, 19, 145, 163, 314, 140, 64, 4, 8, 199, 207, negative
95, 49, 82, 139, 56, 11, 159, 43, 20, 162, 173, 365, 185, 75, 7, 10, 182, 191, negative
100, 47, 70, 185, 70, 7, 162, 40, 20, 153, 179, 406, 172, 68, 9, 6, 200, 205, positive
92, 46, 83, 154, 56, 6, 160, 41, 20, 148, 185, 382, 184, 71, 10, 5, 186, 191, negative
82, 36, 51, 114, 53, 4, 135, 50, 18, 126, 150, 268, 144, 86, 15, 4, 181, 182, negative
85, 36, 66, 123, 55, 5, 120, 56, 17, 128, 140, 212, 131, 73, 1, 18, 186, 190, negative
