@relation vehicle2
@attribute Compactness integer [73, 119]
@attribute Circularity integer [33, 59]
@attribute Distance_circularity integer [40, 112]
@attribute Radius_ratio integer [104, 333]
@attribute Praxis_aspect_ratio integer [47, 138]
@attribute Max_length_aspect_ratio integer [2, 55]
@attribute Scatter_ratio integer [112, 265]
@attribute Elongatedness integer [26, 61]
@attribute Praxis_rectangular integer [17, 29]
@attribute Length_rectangular integer [118, 188]
@attribute Major_variance integer [130, 320]
@attribute Minor_variance integer [184, 1018]
@attribute Gyration_radius integer [109, 268]
@attribute Major_skewness integer [59, 135]
@attribute Minor_skewness integer [0, 22]
@attribute Minor_kurtosis integer [0, 41]
@attribute Major_kurtosis integer [176, 206]
@attribute Hollows_ratio integer [181, 211]
@attribute Class {positive,negative}
@inputs Compactness, Circularity, Distance_circularity, Radius_ratio, Praxis_aspect_ratio, Max_length_aspect_ratio, Scatter_ratio, Elongatedness, Praxis_rectangular, Length_rectangular, Major_variance, Minor_variance, Gyration_radius, Major_skewness, Minor_skewness, Minor_kurtosis, Major_kurtosis, Hollows_ratio
@outputs Class
@data
89, 47, 83, 322, 133, 48, 158, 43, 20, 163, 229, 364, 176, 97, 0, 14, 184, 194, negative
87, 42, 64, 150, 64, 10, 133, 50, 18, 142, 157, 264, 159, 67, 7, 1, 193, 201, negative
93, 42, 70, 131, 56, 7, 127, 53, 18, 145, 156, 240, 152, 74, 5, 4, 189, 190, negative
85, 40, 72, 139, 59, 5, 132, 50, 18, 135, 159, 260, 150, 68, 3, 9, 191, 195, negative
82, 45, 68, 139, 64, 6, 147, 46, 19, 143, 169, 320, 184, 80, 0, 1, 181, 184, positive
98, 38, 70, 125, 52, 8, 130, 53, 18, 139, 157, 243, 132, 74, 0, 13, 186, 185, negative
94, 45, 81, 166, 67, 9, 145, 46, 19, 147, 164, 313, 179, 66, 11, 14, 194, 202, negative
78, 36, 60, 116, 56, 6, 123, 55, 17, 124, 141, 221, 121, 78, 3, 16, 178, 185, negative
103, 46, 106, 209, 66, 10, 203, 33, 23, 149, 217, 612, 210, 70, 9, 10, 191, 199, negative
82, 44, 72, 150, 64, 7, 154, 44, 19, 144, 181, 350, 177, 80, 0, 16, 183, 187, positive
81, 46, 71, 130, 56, 7, 153, 44, 19, 149, 172, 342, 191, 81, 3, 14, 180, 186, positive
90, 36, 74, 171, 60, 8, 157, 42, 19, 128, 177, 367, 123, 61, 6, 21, 197, 204, negative
86, 37, 69, 150, 63, 8, 138, 48, 18, 134, 163, 284, 124, 71, 1, 6, 189, 195, negative
90, 39, 86, 169, 62, 7, 162, 41, 20, 131, 194, 388, 147, 74, 1, 22, 185, 191, negative
104, 57, 103, 216, 69, 11, 219, 30, 25, 176, 228, 708, 219, 73, 4, 3, 186, 196, negative
83, 44, 68, 144, 61, 8, 147, 45, 19, 143, 170, 325, 180, 74, 1, 1, 185, 191, positive
81, 44, 72, 139, 60, 6, 153, 44, 19, 146, 180, 347, 178, 81, 1, 15, 182, 186, positive
93, 45, 73, 164, 59, 7, 159, 42, 20, 146, 182, 379, 188, 65, 11, 15, 195, 201, negative
85, 42, 59, 132, 58, 7, 149, 46, 19, 144, 166, 320, 172, 83, 8, 4, 179, 182, positive
93, 41, 75, 124, 51, 7, 140, 49, 18, 141, 164, 284, 149, 77, 5, 15, 184, 185, negative
103, 55, 103, 211, 65, 11, 212, 31, 24, 165, 229, 673, 249, 72, 5, 16, 188, 196, negative
85, 34, 53, 127, 58, 6, 116, 58, 17, 121, 137, 197, 127, 70, 3, 20, 185, 189, negative
104, 58, 103, 230, 69, 11, 219, 30, 25, 176, 231, 716, 246, 71, 7, 4, 187, 196, negative
94, 43, 68, 170, 67, 6, 142, 46, 18, 142, 164, 310, 177, 65, 10, 8, 198, 203, positive
92, 43, 69, 158, 56, 7, 149, 44, 19, 143, 170, 333, 168, 63, 14, 18, 198, 203, negative
91, 39, 88, 189, 63, 9, 175, 38, 21, 132, 197, 457, 156, 69, 0, 23, 191, 198, negative
93, 47, 88, 200, 66, 7, 173, 38, 21, 151, 197, 452, 205, 66, 0, 3, 195, 202, negative
96, 45, 80, 162, 63, 9, 146, 46, 19, 148, 161, 316, 161, 64, 5, 10, 199, 207, negative
100, 44, 93, 193, 62, 8, 186, 35, 22, 147, 202, 521, 151, 66, 0, 2, 193, 198, negative
82, 43, 73, 154, 65, 7, 151, 44, 19, 143, 178, 341, 160, 76, 5, 11, 185, 189, positive
98, 40, 77, 171, 61, 6, 172, 37, 21, 139, 197, 457, 141, 72, 4, 17, 199, 201, positive
106, 53, 98, 193, 60, 10, 215, 31, 24, 169, 224, 681, 218, 73, 8, 21, 188, 197, negative
94, 37, 72, 193, 72, 6, 158, 41, 19, 133, 184, 385, 127, 70, 0, 14, 200, 204, positive
109, 48, 107, 215, 62, 10, 205, 32, 23, 158, 222, 624, 168, 65, 9, 32, 195, 206, negative
93, 45, 83, 142, 56, 10, 157, 43, 20, 155, 180, 364, 188, 75, 1, 21, 184, 197, negative
82, 41, 70, 155, 64, 7, 148, 45, 19, 138, 172, 328, 152, 72, 5, 17, 187, 195, positive
89, 40, 72, 155, 63, 7, 146, 45, 19, 135, 175, 321, 145, 72, 4, 10, 192, 196, positive
83, 37, 54, 131, 61, 4, 135, 50, 18, 127, 152, 271, 141, 85, 3, 6, 180, 183, negative
102, 54, 101, 190, 58, 10, 222, 30, 25, 171, 224, 728, 203, 71, 13, 6, 189, 198, negative
99, 55, 101, 219, 68, 10, 224, 30, 25, 178, 228, 737, 213, 74, 11, 20, 187, 196, negative
109, 49, 109, 193, 59, 10, 207, 32, 24, 156, 225, 635, 213, 70, 13, 31, 191, 202, negative
101, 46, 105, 195, 61, 10, 198, 34, 23, 150, 213, 578, 195, 66, 7, 38, 192, 205, negative
82, 37, 59, 134, 63, 7, 135, 51, 18, 128, 151, 264, 143, 82, 11, 24, 179, 185, negative
87, 36, 53, 117, 58, 4, 118, 57, 17, 125, 138, 205, 138, 85, 9, 15, 180, 183, negative
104, 51, 108, 193, 59, 11, 217, 31, 24, 163, 232, 694, 203, 72, 15, 22, 190, 201, negative
80, 39, 60, 122, 56, 6, 139, 49, 18, 131, 151, 281, 142, 80, 0, 5, 179, 186, negative
88, 44, 71, 145, 56, 8, 142, 48, 19, 143, 159, 296, 174, 68, 7, 18, 188, 197, negative
94, 49, 87, 159, 64, 10, 157, 43, 20, 158, 179, 363, 203, 75, 4, 0, 183, 194, negative
98, 38, 70, 186, 68, 6, 164, 39, 20, 136, 189, 413, 129, 71, 3, 17, 200, 203, positive
107, 53, 108, 213, 64, 12, 206, 32, 23, 163, 216, 627, 202, 65, 21, 22, 194, 205, negative
85, 45, 82, 133, 56, 11, 159, 43, 20, 156, 170, 362, 173, 76, 10, 21, 183, 193, negative
93, 34, 72, 144, 56, 6, 133, 50, 18, 123, 158, 263, 125, 63, 5, 20, 200, 206, negative
91, 41, 93, 197, 65, 9, 183, 36, 21, 137, 202, 504, 153, 66, 11, 24, 193, 200, negative
99, 47, 91, 226, 74, 5, 202, 32, 23, 148, 234, 629, 186, 79, 4, 11, 192, 191, positive
85, 37, 68, 145, 60, 6, 130, 51, 18, 130, 150, 253, 121, 65, 3, 14, 195, 203, negative
93, 42, 64, 123, 51, 7, 135, 51, 18, 144, 164, 262, 155, 78, 16, 12, 185, 185, negative
101, 52, 101, 197, 62, 9, 188, 35, 22, 162, 208, 527, 203, 67, 14, 15, 193, 202, negative
95, 57, 104, 228, 74, 10, 212, 31, 24, 175, 224, 670, 223, 74, 0, 4, 186, 193, negative
106, 52, 101, 213, 64, 11, 201, 33, 23, 158, 214, 607, 204, 65, 2, 4, 192, 204, negative
92, 43, 70, 124, 52, 6, 139, 49, 18, 144, 164, 282, 172, 79, 4, 16, 183, 185, negative
103, 57, 105, 221, 69, 11, 218, 30, 24, 173, 226, 706, 250, 73, 10, 2, 187, 195, negative
98, 42, 90, 192, 61, 9, 178, 37, 21, 144, 189, 480, 138, 61, 3, 8, 199, 208, negative
100, 49, 80, 206, 70, 6, 183, 35, 21, 156, 206, 517, 198, 73, 3, 13, 198, 199, positive
78, 43, 70, 147, 65, 8, 147, 46, 19, 145, 169, 319, 168, 77, 1, 12, 181, 186, positive
96, 54, 104, 175, 58, 10, 215, 31, 24, 175, 221, 682, 222, 75, 13, 23, 186, 194, negative
97, 55, 104, 219, 71, 9, 211, 32, 24, 171, 222, 658, 223, 74, 1, 24, 186, 196, negative
101, 55, 101, 183, 57, 13, 225, 30, 25, 177, 225, 741, 204, 71, 5, 10, 186, 198, negative
86, 38, 76, 143, 59, 8, 142, 47, 18, 131, 167, 301, 138, 71, 5, 10, 189, 196, negative
101, 56, 100, 204, 62, 12, 227, 30, 25, 178, 231, 757, 204, 73, 0, 11, 186, 197, negative
86, 36, 66, 128, 57, 8, 131, 52, 18, 127, 148, 252, 139, 76, 5, 27, 183, 187, negative
97, 46, 94, 209, 67, 10, 195, 34, 22, 147, 224, 573, 194, 70, 0, 14, 188, 197, negative
86, 43, 70, 126, 56, 6, 148, 46, 19, 145, 166, 317, 171, 86, 6, 9, 179, 182, positive
92, 42, 75, 172, 60, 8, 147, 45, 19, 142, 174, 322, 160, 62, 22, 10, 206, 211, negative
105, 52, 107, 207, 60, 11, 218, 31, 24, 167, 221, 701, 197, 66, 0, 20, 191, 203, negative
95, 47, 73, 195, 70, 7, 167, 38, 20, 152, 184, 430, 185, 69, 9, 19, 200, 206, positive
107, 55, 103, 167, 49, 7, 252, 27, 28, 172, 269, 904, 239, 83, 5, 30, 179, 186, positive
102, 55, 101, 213, 67, 12, 222, 30, 25, 177, 226, 719, 213, 71, 2, 21, 187, 199, negative
86, 40, 66, 139, 59, 7, 122, 54, 17, 139, 145, 225, 143, 63, 7, 11, 202, 208, negative
94, 39, 75, 184, 72, 8, 155, 42, 19, 133, 175, 365, 145, 70, 4, 5, 192, 200, positive
86, 45, 66, 126, 57, 8, 148, 46, 19, 145, 170, 321, 186, 86, 0, 7, 179, 182, positive
96, 45, 87, 169, 67, 10, 154, 44, 19, 149, 167, 351, 174, 67, 9, 8, 192, 201, negative
104, 55, 105, 216, 68, 11, 205, 32, 23, 169, 221, 623, 216, 71, 9, 18, 189, 196, negative
85, 42, 66, 120, 53, 7, 149, 45, 19, 145, 173, 325, 163, 85, 5, 4, 180, 182, positive
108, 53, 104, 181, 56, 11, 220, 31, 25, 167, 226, 712, 214, 72, 15, 18, 189, 199, negative
84, 38, 74, 138, 57, 8, 139, 49, 18, 127, 160, 282, 127, 72, 9, 20, 183, 191, negative
80, 36, 69, 127, 56, 7, 128, 53, 18, 124, 147, 240, 133, 70, 2, 21, 183, 191, negative
88, 42, 66, 133, 57, 6, 123, 54, 17, 144, 147, 227, 160, 66, 8, 4, 193, 198, negative
96, 43, 82, 161, 55, 5, 186, 34, 22, 141, 215, 534, 162, 75, 0, 6, 195, 196, positive
93, 39, 63, 146, 58, 7, 128, 52, 18, 134, 149, 246, 158, 63, 9, 7, 198, 204, negative
93, 39, 78, 164, 66, 8, 139, 48, 18, 140, 157, 290, 126, 64, 4, 7, 201, 208, negative
100, 51, 109, 231, 70, 11, 220, 30, 25, 163, 238, 722, 206, 73, 11, 19, 189, 198, negative
87, 42, 60, 116, 51, 6, 150, 46, 19, 141, 169, 324, 171, 85, 2, 14, 178, 182, positive
92, 37, 75, 191, 71, 6, 161, 40, 20, 128, 180, 393, 135, 69, 1, 14, 195, 202, positive
85, 33, 50, 104, 53, 4, 115, 59, 17, 118, 136, 193, 127, 83, 1, 30, 179, 185, negative
97, 55, 96, 170, 54, 10, 216, 31, 24, 173, 219, 685, 218, 75, 0, 4, 184, 193, negative
96, 41, 69, 153, 56, 7, 141, 47, 18, 141, 162, 297, 169, 61, 11, 8, 202, 209, negative
108, 55, 105, 230, 68, 11, 218, 30, 24, 171, 228, 709, 210, 69, 14, 4, 190, 197, negative
96, 46, 88, 160, 64, 9, 151, 44, 19, 148, 173, 339, 182, 70, 15, 11, 192, 199, negative
85, 38, 75, 132, 54, 7, 147, 46, 19, 131, 171, 318, 145, 75, 7, 25, 183, 188, negative
98, 55, 104, 213, 67, 9, 206, 32, 23, 167, 223, 629, 220, 72, 5, 19, 187, 196, negative
85, 40, 66, 136, 58, 6, 142, 48, 19, 137, 164, 295, 164, 77, 2, 22, 182, 186, negative
88, 35, 60, 143, 59, 7, 128, 52, 18, 129, 147, 246, 109, 62, 1, 6, 202, 209, negative
102, 43, 96, 197, 63, 10, 185, 36, 22, 142, 202, 513, 139, 65, 8, 12, 195, 204, negative
97, 47, 88, 183, 60, 7, 197, 33, 23, 148, 214, 596, 201, 74, 8, 0, 192, 191, positive
86, 45, 70, 122, 56, 7, 148, 45, 19, 144, 170, 324, 186, 84, 9, 5, 180, 183, positive
89, 41, 76, 183, 73, 7, 157, 42, 19, 136, 181, 373, 153, 74, 8, 12, 191, 195, positive
90, 46, 73, 137, 58, 11, 161, 43, 20, 158, 170, 373, 186, 76, 0, 9, 182, 193, negative
92, 37, 75, 184, 70, 6, 154, 42, 19, 131, 184, 363, 127, 71, 0, 4, 198, 202, positive
83, 42, 71, 152, 64, 7, 149, 45, 19, 142, 172, 331, 158, 74, 2, 2, 184, 190, positive
93, 47, 83, 165, 60, 7, 167, 40, 20, 147, 197, 417, 201, 73, 12, 4, 187, 192, negative
108, 49, 103, 200, 62, 10, 206, 32, 23, 155, 227, 635, 215, 72, 6, 16, 189, 198, negative
99, 52, 104, 177, 55, 10, 210, 32, 24, 166, 219, 657, 215, 73, 3, 2, 187, 194, negative
105, 45, 100, 195, 61, 10, 198, 33, 23, 149, 214, 586, 186, 67, 8, 5, 192, 200, negative
105, 54, 108, 234, 70, 12, 215, 31, 24, 168, 226, 687, 228, 68, 4, 22, 189, 201, negative
94, 45, 85, 163, 68, 10, 157, 44, 20, 156, 170, 357, 176, 73, 17, 11, 187, 195, negative
103, 48, 96, 232, 71, 10, 205, 32, 23, 153, 226, 633, 197, 71, 2, 15, 188, 196, negative
103, 52, 103, 170, 52, 7, 236, 28, 26, 160, 254, 816, 250, 82, 3, 23, 183, 184, positive
86, 37, 77, 144, 54, 7, 154, 43, 19, 127, 179, 352, 145, 71, 14, 13, 186, 191, negative
96, 44, 85, 166, 66, 10, 155, 43, 19, 150, 167, 355, 159, 67, 3, 10, 192, 202, negative
98, 48, 101, 203, 65, 9, 197, 33, 23, 152, 216, 584, 174, 68, 2, 5, 189, 197, negative
96, 46, 88, 174, 68, 10, 155, 43, 19, 148, 173, 354, 182, 69, 14, 15, 194, 202, negative
93, 51, 90, 209, 69, 8, 183, 36, 22, 156, 211, 506, 230, 70, 6, 1, 189, 196, negative
86, 39, 58, 125, 55, 5, 117, 57, 17, 134, 140, 204, 148, 69, 7, 6, 190, 194, negative
81, 45, 68, 137, 60, 7, 152, 45, 19, 151, 167, 333, 179, 81, 3, 13, 179, 183, positive
94, 50, 84, 138, 57, 10, 156, 44, 20, 170, 171, 351, 187, 77, 5, 6, 182, 191, negative
90, 44, 69, 152, 64, 7, 135, 49, 18, 145, 165, 272, 162, 75, 3, 2, 187, 191, negative
102, 52, 98, 225, 71, 10, 214, 31, 24, 164, 228, 682, 199, 71, 0, 16, 187, 196, negative
91, 36, 83, 162, 61, 8, 142, 47, 19, 128, 163, 298, 137, 63, 0, 31, 193, 200, negative
107, 55, 103, 213, 68, 11, 219, 30, 25, 172, 221, 709, 216, 70, 10, 7, 187, 197, negative
115, 52, 100, 203, 62, 10, 217, 31, 24, 165, 229, 697, 214, 72, 14, 4, 188, 197, negative
85, 43, 66, 120, 54, 5, 148, 46, 19, 145, 168, 320, 174, 87, 8, 2, 179, 181, positive
86, 43, 68, 150, 64, 9, 138, 48, 18, 143, 161, 285, 174, 69, 6, 0, 192, 201, negative
100, 51, 104, 163, 52, 10, 206, 32, 23, 164, 217, 631, 193, 69, 5, 21, 188, 196, negative
84, 38, 60, 128, 56, 5, 132, 50, 18, 130, 148, 261, 141, 75, 8, 4, 185, 188, negative
89, 44, 80, 191, 66, 6, 162, 40, 20, 143, 189, 396, 180, 66, 13, 11, 194, 199, negative
104, 52, 101, 206, 62, 10, 198, 33, 23, 161, 207, 587, 204, 64, 2, 5, 195, 204, negative
103, 51, 105, 174, 56, 11, 210, 32, 24, 163, 222, 650, 222, 73, 8, 9, 187, 196, negative
95, 49, 92, 193, 62, 10, 178, 37, 21, 154, 200, 478, 171, 64, 2, 0, 198, 206, negative
97, 37, 70, 173, 66, 7, 151, 43, 19, 129, 167, 346, 119, 65, 0, 16, 201, 208, positive
108, 49, 109, 204, 61, 11, 212, 31, 24, 159, 229, 665, 215, 71, 16, 11, 190, 199, negative
93, 34, 66, 140, 56, 7, 130, 51, 18, 120, 151, 251, 114, 62, 5, 29, 201, 207, negative
93, 39, 87, 183, 64, 8, 169, 40, 20, 134, 200, 422, 149, 72, 7, 25, 188, 195, negative
