@relation vehicle3
@attribute Compactness integer [73, 119]
@attribute Circularity integer [33, 59]
@attribute Distance_circularity integer [40, 112]
@attribute Radius_ratio integer [104, 333]
@attribute Praxis_aspect_ratio integer [47, 138]
@attribute Max_length_aspect_ratio integer [2, 55]
@attribute Scatter_ratio integer [112, 265]
@attribute Elongatedness integer [26, 61]
@attribute Praxis_rectangular integer [17, 29]
@attribute Length_rectangular integer [118, 188]
@attribute Major_variance integer [130, 320]
@attribute Minor_variance integer [184, 1018]
@attribute Gyration_radius integer [109, 268]
@attribute Major_skewness integer [59, 135]
@attribute Minor_skewness integer [0, 22]
@attribute Minor_kurtosis integer [0, 41]
@attribute Major_kurtosis integer [176, 206]
@attribute Hollows_ratio integer [181, 211]
@attribute Class {positive,negative}
@inputs Compactness, Circularity, Distance_circularity, Radius_ratio, Praxis_aspect_ratio, Max_length_aspect_ratio, Scatter_ratio, Elongatedness, Praxis_rectangular, Length_rectangular, Major_variance, Minor_variance, Gyration_radius, Major_skewness, Minor_skewness, Minor_kurtosis, Major_kurtosis, Hollows_ratio
@outputs Class
@data
99, 55, 101, 206, 62, 13, 222, 30, 25, 180, 225, 722, 213, 71, 2, 3, 186, 196, positive
93, 41, 79, 159, 63, 8, 144, 46, 19, 150, 165, 309, 134, 67, 4, 9, 195, 203, negative
86, 41, 64, 148, 61, 5, 150, 45, 19, 138, 165, 333, 173, 80, 5, 8, 182, 185, negative
93, 45, 73, 164, 59, 7, 159, 42, 20, 146, 182, 379, 188, 65, 11, 15, 195, 201, positive
95, 36, 73, 191, 73, 6, 156, 41, 19, 126, 184, 374, 124, 71, 2, 19, 199, 204, negative
91, 39, 83, 176, 59, 7, 169, 39, 20, 132, 190, 426, 142, 67, 0, 24, 192, 199, negative
104, 58, 103, 230, 69, 11, 219, 30, 25, 176, 231, 716, 246, 71, 7, 4, 187, 196, positive
93, 47, 85, 161, 65, 12, 155, 43, 19, 157, 179, 354, 178, 76, 2, 9, 184, 196, negative
89, 40, 60, 131, 56, 6, 118, 56, 17, 137, 143, 209, 153, 65, 10, 8, 193, 199, negative
100, 46, 81, 187, 61, 9, 166, 40, 20, 154, 189, 415, 175, 63, 13, 9, 198, 207, negative
91, 43, 88, 157, 61, 9, 149, 45, 19, 157, 165, 326, 140, 64, 1, 26, 197, 207, negative
87, 44, 70, 179, 75, 6, 146, 45, 19, 141, 167, 326, 178, 69, 6, 1, 194, 201, negative
109, 54, 109, 225, 68, 11, 214, 31, 24, 169, 226, 675, 212, 68, 11, 32, 189, 202, negative
82, 43, 73, 154, 65, 7, 151, 44, 19, 143, 178, 341, 160, 76, 5, 11, 185, 189, negative
89, 46, 77, 125, 52, 10, 156, 44, 20, 160, 171, 351, 177, 78, 7, 17, 183, 191, negative
88, 43, 84, 136, 55, 11, 154, 44, 19, 150, 174, 350, 164, 73, 6, 2, 185, 196, negative
93, 36, 63, 139, 57, 8, 132, 50, 18, 136, 158, 260, 121, 67, 3, 27, 193, 201, negative
90, 38, 75, 164, 64, 7, 151, 43, 19, 131, 168, 345, 139, 66, 0, 0, 195, 204, negative
89, 36, 68, 149, 60, 8, 133, 50, 18, 134, 153, 265, 119, 62, 6, 18, 201, 209, negative
106, 48, 107, 202, 61, 10, 207, 32, 24, 153, 227, 635, 200, 70, 5, 28, 190, 203, negative
82, 41, 70, 155, 64, 7, 148, 45, 19, 138, 172, 328, 152, 72, 5, 17, 187, 195, negative
82, 44, 63, 123, 54, 7, 151, 45, 19, 147, 166, 329, 185, 81, 3, 4, 179, 182, negative
97, 45, 91, 161, 63, 10, 151, 45, 19, 148, 166, 334, 171, 65, 18, 20, 197, 205, negative
87, 41, 73, 158, 64, 7, 151, 44, 19, 138, 175, 341, 152, 73, 3, 8, 190, 194, negative
86, 40, 75, 146, 62, 6, 140, 48, 18, 135, 158, 290, 162, 72, 3, 21, 183, 190, positive
102, 54, 101, 190, 58, 10, 222, 30, 25, 171, 224, 728, 203, 71, 13, 6, 189, 198, positive
99, 55, 101, 219, 68, 10, 224, 30, 25, 178, 228, 737, 213, 74, 11, 20, 187, 196, positive
84, 45, 68, 148, 64, 6, 146, 46, 19, 142, 168, 317, 180, 75, 5, 1, 183, 187, negative
97, 45, 72, 187, 71, 5, 161, 40, 20, 144, 178, 399, 186, 70, 7, 7, 196, 203, negative
96, 47, 77, 204, 72, 6, 167, 38, 20, 150, 188, 429, 182, 69, 6, 16, 199, 203, negative
82, 36, 54, 117, 53, 7, 125, 54, 18, 126, 146, 229, 128, 78, 1, 5, 180, 184, negative
93, 44, 90, 166, 65, 10, 153, 44, 19, 156, 170, 348, 143, 66, 9, 17, 194, 203, negative
87, 42, 64, 150, 64, 10, 133, 50, 18, 141, 157, 265, 159, 67, 7, 0, 193, 201, negative
107, 53, 108, 213, 64, 12, 206, 32, 23, 163, 216, 627, 202, 65, 21, 22, 194, 205, negative
91, 38, 75, 136, 53, 6, 144, 47, 19, 131, 165, 305, 149, 69, 1, 7, 186, 191, negative
86, 45, 71, 155, 66, 7, 146, 45, 19, 144, 167, 322, 176, 72, 5, 6, 189, 196, negative
86, 38, 86, 175, 60, 9, 170, 39, 21, 134, 191, 433, 138, 68, 1, 28, 191, 199, negative
89, 45, 77, 188, 64, 9, 161, 41, 20, 151, 190, 390, 174, 66, 4, 2, 194, 201, negative
91, 41, 93, 197, 65, 9, 183, 36, 21, 137, 202, 504, 153, 66, 11, 24, 193, 200, positive
112, 50, 104, 197, 58, 11, 208, 32, 24, 159, 223, 639, 186, 67, 15, 22, 191, 202, negative
84, 38, 83, 141, 54, 7, 149, 45, 19, 132, 177, 327, 149, 74, 6, 29, 185, 191, negative
102, 53, 101, 238, 72, 4, 238, 28, 26, 163, 267, 844, 242, 85, 7, 22, 184, 184, negative
94, 37, 74, 169, 59, 7, 162, 41, 20, 133, 178, 394, 130, 63, 6, 6, 198, 204, positive
95, 43, 71, 159, 64, 6, 145, 45, 19, 141, 169, 322, 171, 67, 8, 4, 195, 200, negative
103, 57, 105, 221, 69, 11, 218, 30, 24, 173, 226, 706, 250, 73, 10, 2, 187, 195, positive
98, 42, 90, 192, 61, 9, 178, 37, 21, 144, 189, 480, 138, 61, 3, 8, 199, 208, negative
82, 43, 71, 154, 68, 7, 150, 45, 19, 143, 171, 330, 173, 78, 7, 11, 181, 186, negative
107, 56, 105, 202, 61, 11, 221, 30, 25, 179, 234, 725, 212, 72, 15, 1, 189, 196, positive
97, 55, 104, 219, 71, 9, 211, 32, 24, 171, 222, 658, 223, 74, 1, 24, 186, 196, negative
89, 46, 78, 150, 63, 11, 160, 43, 20, 160, 170, 367, 176, 73, 5, 9, 185, 194, negative
104, 54, 91, 209, 67, 11, 218, 31, 24, 170, 223, 697, 196, 74, 4, 21, 187, 196, positive
90, 48, 78, 143, 60, 11, 161, 43, 20, 159, 172, 374, 186, 75, 2, 2, 184, 193, negative
104, 57, 103, 222, 72, 12, 221, 30, 25, 177, 223, 718, 218, 72, 11, 12, 186, 195, positive
101, 56, 100, 204, 62, 12, 227, 30, 25, 178, 231, 757, 204, 73, 0, 11, 186, 197, positive
115, 53, 100, 205, 64, 11, 220, 30, 25, 166, 229, 710, 214, 71, 21, 11, 189, 199, negative
101, 55, 105, 182, 59, 10, 215, 31, 24, 177, 221, 678, 223, 74, 12, 26, 186, 195, positive
88, 38, 77, 156, 56, 7, 163, 41, 20, 129, 184, 395, 140, 67, 1, 9, 192, 198, positive
85, 40, 75, 137, 56, 7, 152, 44, 19, 134, 173, 339, 160, 76, 7, 16, 182, 187, negative
89, 40, 89, 174, 58, 8, 177, 37, 21, 133, 202, 471, 155, 70, 7, 18, 189, 196, negative
90, 43, 81, 231, 97, 46, 150, 45, 19, 149, 200, 332, 164, 91, 5, 9, 186, 196, negative
92, 45, 76, 162, 57, 7, 159, 41, 20, 147, 184, 381, 177, 69, 8, 10, 190, 195, negative
109, 49, 103, 186, 57, 11, 206, 32, 23, 156, 212, 630, 186, 65, 12, 21, 192, 201, positive
86, 43, 61, 119, 53, 8, 150, 46, 19, 144, 169, 326, 172, 85, 8, 8, 179, 182, negative
107, 55, 103, 167, 49, 7, 252, 27, 28, 172, 269, 904, 239, 83, 5, 30, 179, 186, negative
89, 41, 63, 134, 59, 6, 123, 55, 17, 137, 148, 223, 150, 76, 12, 3, 186, 188, negative
90, 39, 57, 114, 48, 7, 135, 51, 18, 139, 155, 261, 151, 85, 12, 8, 183, 182, negative
109, 55, 96, 191, 57, 6, 241, 28, 26, 170, 267, 857, 242, 85, 8, 9, 184, 184, negative
93, 39, 86, 180, 59, 9, 167, 39, 20, 134, 186, 418, 129, 63, 6, 17, 197, 204, negative
88, 43, 70, 177, 74, 19, 152, 44, 19, 143, 180, 342, 168, 76, 1, 9, 186, 189, negative
113, 48, 98, 208, 62, 9, 203, 33, 23, 151, 216, 613, 183, 64, 17, 29, 193, 204, negative
85, 43, 66, 121, 54, 7, 150, 46, 19, 147, 169, 324, 175, 87, 0, 5, 179, 182, negative
113, 53, 93, 197, 62, 11, 216, 31, 24, 165, 221, 688, 196, 72, 6, 25, 188, 199, negative
98, 35, 70, 182, 68, 5, 155, 41, 19, 124, 184, 371, 117, 71, 3, 22, 202, 205, negative
89, 47, 80, 131, 54, 11, 160, 43, 20, 163, 175, 369, 174, 77, 1, 7, 182, 193, negative
109, 54, 103, 220, 66, 11, 214, 31, 24, 167, 229, 677, 212, 70, 1, 23, 188, 201, negative
108, 53, 104, 181, 56, 11, 220, 31, 25, 167, 226, 712, 214, 72, 15, 18, 189, 199, negative
84, 38, 74, 138, 57, 8, 139, 49, 18, 127, 160, 282, 127, 72, 9, 20, 183, 191, positive
104, 55, 105, 223, 70, 10, 223, 30, 25, 177, 237, 737, 218, 75, 14, 11, 188, 196, positive
79, 43, 72, 141, 62, 8, 153, 44, 19, 144, 175, 344, 174, 78, 0, 8, 182, 188, negative
90, 40, 83, 178, 61, 8, 178, 37, 21, 132, 199, 472, 157, 71, 1, 14, 187, 193, positive
88, 42, 66, 133, 57, 6, 123, 54, 17, 144, 147, 227, 160, 66, 8, 4, 193, 198, negative
93, 39, 63, 146, 58, 7, 128, 52, 18, 134, 149, 246, 158, 63, 9, 7, 198, 204, negative
100, 51, 109, 231, 70, 11, 220, 30, 25, 163, 238, 722, 206, 73, 11, 19, 189, 198, positive
88, 34, 69, 152, 57, 5, 138, 48, 18, 122, 158, 284, 120, 62, 9, 29, 204, 210, positive
92, 42, 69, 153, 58, 8, 140, 48, 18, 138, 165, 290, 151, 64, 10, 21, 199, 206, positive
86, 44, 70, 140, 64, 6, 148, 45, 19, 145, 170, 322, 185, 82, 10, 1, 181, 183, negative
96, 41, 69, 153, 56, 7, 141, 47, 18, 141, 162, 297, 169, 61, 11, 8, 202, 209, negative
86, 44, 77, 155, 60, 7, 152, 44, 19, 141, 174, 345, 161, 72, 9, 0, 187, 192, positive
97, 37, 78, 181, 62, 8, 161, 41, 20, 131, 182, 389, 117, 62, 2, 28, 203, 211, positive
110, 46, 100, 197, 61, 9, 193, 34, 22, 149, 209, 561, 160, 65, 11, 7, 194, 203, negative
110, 53, 104, 223, 66, 10, 211, 32, 24, 164, 223, 659, 210, 67, 5, 16, 190, 203, negative
97, 47, 88, 183, 60, 7, 197, 33, 23, 148, 214, 596, 201, 74, 8, 0, 192, 191, negative
91, 35, 66, 159, 59, 7, 147, 45, 19, 131, 169, 322, 123, 64, 1, 1, 197, 203, positive
100, 58, 109, 230, 70, 11, 226, 30, 25, 182, 234, 752, 207, 72, 0, 13, 187, 198, positive
105, 51, 80, 207, 71, 6, 195, 33, 22, 159, 214, 579, 188, 75, 6, 20, 194, 194, negative
95, 46, 76, 162, 66, 11, 162, 42, 20, 155, 175, 381, 172, 74, 8, 4, 184, 193, negative
110, 56, 109, 199, 57, 5, 251, 27, 27, 169, 272, 928, 268, 82, 11, 10, 183, 183, negative
99, 38, 74, 184, 66, 6, 164, 39, 20, 131, 193, 414, 137, 71, 2, 22, 200, 202, negative
92, 41, 66, 125, 52, 7, 139, 50, 18, 143, 160, 275, 161, 81, 7, 19, 182, 184, negative
95, 42, 96, 197, 65, 9, 178, 37, 21, 141, 199, 474, 149, 67, 1, 29, 193, 200, positive
96, 46, 74, 202, 74, 5, 163, 39, 20, 149, 185, 408, 191, 70, 7, 8, 196, 200, negative
96, 44, 68, 190, 70, 7, 155, 41, 19, 145, 179, 372, 166, 67, 5, 7, 202, 206, negative
103, 48, 96, 232, 71, 10, 205, 32, 23, 153, 226, 633, 197, 71, 2, 15, 188, 196, positive
101, 55, 107, 200, 61, 11, 225, 30, 25, 178, 228, 730, 204, 74, 8, 35, 187, 201, positive
90, 41, 78, 145, 55, 7, 138, 48, 18, 138, 161, 284, 158, 67, 0, 1, 192, 197, positive
96, 46, 88, 174, 68, 10, 155, 43, 19, 148, 173, 354, 182, 69, 14, 15, 194, 202, negative
81, 45, 68, 137, 60, 7, 152, 45, 19, 151, 167, 333, 179, 81, 3, 13, 179, 183, negative
107, 45, 92, 197, 62, 10, 188, 35, 22, 148, 202, 526, 159, 64, 12, 20, 195, 203, positive
103, 53, 106, 172, 55, 10, 212, 32, 24, 168, 220, 660, 223, 73, 16, 24, 187, 197, negative
98, 38, 78, 191, 65, 8, 169, 39, 20, 136, 197, 430, 141, 67, 9, 20, 192, 199, negative
91, 36, 83, 162, 61, 8, 142, 47, 19, 128, 163, 298, 137, 63, 0, 31, 193, 200, negative
92, 52, 93, 204, 67, 9, 189, 35, 22, 161, 214, 536, 240, 72, 2, 5, 188, 195, positive
94, 37, 72, 146, 60, 9, 133, 50, 18, 135, 161, 262, 128, 69, 2, 7, 192, 195, negative
96, 39, 64, 111, 48, 8, 134, 52, 18, 141, 160, 258, 139, 80, 7, 20, 183, 184, negative
87, 37, 52, 116, 54, 6, 115, 58, 17, 126, 135, 196, 144, 74, 11, 22, 186, 190, negative
107, 55, 103, 213, 68, 11, 219, 30, 25, 172, 221, 709, 216, 70, 10, 7, 187, 197, negative
85, 43, 66, 120, 54, 5, 148, 46, 19, 145, 168, 320, 174, 87, 8, 2, 179, 181, negative
88, 41, 80, 147, 62, 8, 146, 45, 19, 144, 169, 318, 161, 71, 4, 16, 188, 197, negative
104, 52, 101, 206, 62, 10, 198, 33, 23, 161, 207, 587, 204, 64, 2, 5, 195, 204, positive
103, 51, 105, 174, 56, 11, 210, 32, 24, 163, 222, 650, 222, 73, 8, 9, 187, 196, negative
83, 46, 68, 139, 59, 6, 150, 44, 19, 146, 172, 336, 183, 74, 5, 3, 185, 191, negative
97, 55, 103, 197, 63, 11, 215, 31, 24, 172, 219, 677, 219, 75, 5, 24, 185, 194, positive
85, 43, 66, 123, 55, 7, 150, 45, 19, 146, 172, 326, 173, 83, 4, 15, 180, 183, negative
95, 43, 96, 202, 65, 10, 189, 35, 22, 143, 217, 534, 166, 71, 6, 27, 190, 197, positive
93, 42, 98, 192, 63, 9, 185, 36, 22, 138, 206, 508, 173, 70, 10, 21, 189, 197, negative
95, 41, 82, 170, 65, 9, 145, 46, 19, 145, 163, 314, 140, 64, 4, 8, 199, 207, negative
95, 49, 82, 139, 56, 11, 159, 43, 20, 162, 173, 365, 185, 75, 7, 10, 182, 191, negative
111, 58, 105, 183, 51, 6, 265, 26, 29, 174, 285, 1018, 255, 85, 4, 8, 181, 183, negative
87, 45, 66, 139, 58, 8, 140, 47, 18, 148, 168, 294, 175, 73, 3, 12, 188, 196, negative
93, 34, 66, 140, 56, 7, 130, 51, 18, 120, 151, 251, 114, 62, 5, 29, 201, 207, positive
89, 46, 84, 163, 66, 11, 159, 43, 20, 159, 173, 368, 176, 72, 1, 20, 186, 197, negative
