@relation vehicle3
@attribute Compactness integer [73, 119]
@attribute Circularity integer [33, 59]
@attribute Distance_circularity integer [40, 112]
@attribute Radius_ratio integer [104, 333]
@attribute Praxis_aspect_ratio integer [47, 138]
@attribute Max_length_aspect_ratio integer [2, 55]
@attribute Scatter_ratio integer [112, 265]
@attribute Elongatedness integer [26, 61]
@attribute Praxis_rectangular integer [17, 29]
@attribute Length_rectangular integer [118, 188]
@attribute Major_variance integer [130, 320]
@attribute Minor_variance integer [184, 1018]
@attribute Gyration_radius integer [109, 268]
@attribute Major_skewness integer [59, 135]
@attribute Minor_skewness integer [0, 22]
@attribute Minor_kurtosis integer [0, 41]
@attribute Major_kurtosis integer [176, 206]
@attribute Hollows_ratio integer [181, 211]
@attribute Class {positive,negative}
@inputs Compactness, Circularity, Distance_circularity, Radius_ratio, Praxis_aspect_ratio, Max_length_aspect_ratio, Scatter_ratio, Elongatedness, Praxis_rectangular, Length_rectangular, Major_variance, Minor_variance, Gyration_radius, Major_skewness, Minor_skewness, Minor_kurtosis, Major_kurtosis, Hollows_ratio
@outputs Class
@data
95, 47, 81, 176, 59, 7, 168, 39, 20, 152, 196, 425, 185, 67, 4, 4, 191, 198, negative
89, 47, 85, 147, 58, 10, 153, 44, 19, 151, 175, 349, 186, 74, 13, 7, 186, 197, negative
109, 52, 95, 189, 58, 4, 227, 29, 25, 158, 262, 776, 217, 82, 0, 19, 187, 186, negative
80, 39, 60, 122, 56, 6, 139, 49, 18, 131, 151, 281, 142, 80, 0, 5, 179, 186, positive
88, 44, 71, 145, 56, 8, 142, 48, 19, 143, 159, 296, 174, 68, 7, 18, 188, 197, positive
91, 38, 70, 160, 66, 25, 140, 47, 18, 139, 162, 296, 130, 67, 4, 11, 192, 202, negative
86, 47, 75, 165, 68, 6, 154, 43, 19, 146, 176, 356, 190, 74, 7, 3, 188, 194, negative
98, 38, 70, 186, 68, 6, 164, 39, 20, 136, 189, 413, 129, 71, 3, 17, 200, 203, negative
101, 52, 105, 162, 53, 10, 212, 31, 24, 163, 226, 669, 204, 74, 12, 11, 186, 194, positive
80, 43, 71, 133, 60, 7, 150, 45, 19, 146, 170, 330, 176, 81, 6, 15, 180, 184, negative
85, 45, 82, 133, 56, 11, 159, 43, 20, 156, 170, 362, 173, 76, 10, 21, 183, 193, negative
101, 53, 108, 184, 54, 12, 216, 31, 24, 172, 220, 685, 187, 68, 4, 24, 190, 201, positive
89, 36, 69, 142, 57, 7, 135, 50, 18, 126, 154, 266, 128, 66, 3, 36, 193, 203, positive
84, 37, 70, 145, 62, 9, 136, 48, 18, 134, 159, 280, 140, 68, 11, 9, 194, 202, negative
104, 53, 108, 206, 61, 11, 217, 31, 24, 168, 226, 694, 209, 67, 0, 9, 188, 201, negative
104, 51, 105, 168, 54, 10, 208, 32, 24, 162, 220, 641, 221, 72, 9, 20, 187, 197, negative
85, 37, 68, 145, 60, 6, 130, 51, 18, 130, 150, 253, 121, 65, 3, 14, 195, 203, negative
91, 49, 86, 195, 63, 8, 177, 37, 21, 156, 203, 473, 201, 67, 7, 5, 192, 198, positive
98, 47, 109, 202, 59, 11, 199, 34, 23, 154, 207, 586, 165, 61, 1, 33, 194, 208, negative
101, 51, 98, 194, 60, 10, 195, 34, 22, 161, 219, 572, 219, 67, 0, 10, 192, 201, negative
101, 52, 101, 197, 62, 9, 188, 35, 22, 162, 208, 527, 203, 67, 14, 15, 193, 202, negative
92, 43, 70, 124, 52, 6, 139, 49, 18, 144, 164, 282, 172, 79, 4, 16, 183, 185, negative
83, 45, 73, 161, 68, 8, 142, 46, 18, 144, 169, 305, 179, 71, 10, 3, 191, 199, negative
106, 52, 107, 211, 62, 8, 200, 33, 23, 161, 218, 602, 200, 67, 9, 17, 194, 201, positive
85, 40, 66, 121, 52, 4, 152, 44, 19, 133, 170, 340, 163, 87, 13, 3, 180, 183, positive
78, 43, 70, 147, 65, 8, 147, 46, 19, 145, 169, 319, 168, 77, 1, 12, 181, 186, negative
93, 45, 81, 177, 64, 7, 160, 41, 20, 147, 180, 383, 188, 70, 11, 11, 192, 199, negative
97, 45, 76, 175, 60, 9, 157, 42, 20, 149, 180, 370, 169, 63, 16, 12, 198, 206, negative
102, 54, 98, 177, 56, 10, 219, 31, 25, 171, 219, 706, 223, 72, 5, 17, 186, 196, positive
106, 54, 105, 164, 48, 5, 247, 27, 27, 165, 269, 891, 243, 84, 12, 1, 181, 182, negative
102, 54, 98, 167, 53, 10, 217, 31, 24, 174, 228, 692, 223, 72, 0, 31, 187, 198, positive
107, 54, 108, 228, 68, 12, 218, 31, 25, 170, 223, 700, 224, 67, 13, 25, 190, 204, negative
97, 44, 95, 202, 66, 9, 188, 35, 22, 144, 216, 526, 175, 72, 15, 11, 190, 197, negative
98, 44, 88, 176, 67, 10, 158, 43, 20, 149, 173, 367, 154, 66, 14, 9, 194, 202, negative
102, 55, 101, 213, 67, 12, 222, 30, 25, 177, 226, 719, 213, 71, 2, 21, 187, 199, negative
86, 40, 66, 139, 59, 7, 122, 54, 17, 139, 145, 225, 143, 63, 7, 11, 202, 208, negative
88, 39, 88, 194, 69, 8, 168, 40, 20, 133, 199, 416, 151, 74, 3, 22, 186, 192, positive
86, 43, 69, 123, 54, 6, 150, 46, 19, 144, 174, 325, 177, 87, 3, 7, 180, 182, negative
105, 53, 108, 206, 63, 12, 222, 31, 25, 168, 226, 712, 201, 71, 15, 35, 189, 203, negative
99, 54, 100, 199, 62, 9, 200, 33, 23, 166, 222, 600, 241, 70, 2, 7, 189, 198, positive
89, 36, 68, 141, 59, 8, 139, 47, 18, 130, 166, 291, 127, 73, 7, 1, 189, 196, negative
85, 35, 64, 129, 57, 6, 116, 57, 17, 125, 138, 200, 123, 65, 1, 23, 196, 203, negative
89, 38, 78, 153, 61, 7, 146, 46, 19, 127, 166, 314, 142, 69, 0, 9, 187, 194, positive
89, 43, 77, 147, 54, 8, 144, 46, 19, 146, 163, 308, 174, 64, 13, 5, 194, 201, negative
89, 50, 83, 195, 65, 6, 178, 37, 21, 156, 207, 481, 210, 71, 1, 6, 189, 194, positive
98, 46, 77, 199, 71, 7, 166, 39, 20, 150, 184, 422, 180, 69, 13, 9, 200, 203, negative
93, 39, 78, 164, 66, 8, 139, 48, 18, 140, 157, 290, 126, 64, 4, 7, 201, 208, negative
90, 36, 85, 184, 64, 6, 160, 41, 20, 125, 187, 385, 139, 66, 9, 31, 195, 203, negative
97, 53, 105, 225, 71, 12, 221, 30, 25, 167, 226, 713, 202, 70, 3, 20, 186, 200, negative
85, 38, 72, 130, 53, 9, 134, 51, 18, 132, 145, 261, 123, 65, 1, 24, 188, 198, positive
90, 48, 81, 144, 60, 9, 150, 44, 19, 156, 173, 333, 200, 75, 2, 0, 185, 195, negative
83, 44, 70, 166, 69, 5, 143, 46, 18, 143, 166, 306, 170, 69, 7, 6, 188, 193, negative
91, 52, 98, 196, 62, 9, 193, 34, 22, 161, 216, 562, 244, 69, 3, 1, 190, 199, positive
96, 46, 88, 160, 64, 9, 151, 44, 19, 148, 173, 339, 182, 70, 15, 11, 192, 199, negative
90, 38, 79, 185, 69, 6, 160, 40, 20, 130, 178, 393, 133, 66, 2, 14, 198, 205, negative
89, 38, 77, 161, 62, 7, 149, 45, 19, 129, 174, 327, 153, 71, 6, 21, 188, 193, negative
85, 40, 66, 136, 58, 6, 142, 48, 19, 137, 164, 295, 164, 77, 2, 22, 182, 186, negative
84, 42, 76, 156, 64, 7, 151, 44, 19, 143, 179, 339, 157, 75, 0, 20, 187, 193, negative
89, 45, 85, 149, 59, 11, 158, 43, 20, 158, 177, 362, 173, 75, 12, 16, 183, 193, negative
90, 47, 85, 161, 64, 10, 163, 42, 20, 160, 177, 389, 185, 73, 9, 0, 185, 195, negative
102, 43, 96, 197, 63, 10, 185, 36, 22, 142, 202, 513, 139, 65, 8, 12, 195, 204, positive
95, 51, 96, 196, 63, 9, 190, 35, 22, 161, 208, 543, 235, 68, 13, 0, 191, 198, positive
82, 43, 73, 158, 68, 7, 151, 44, 19, 145, 181, 337, 173, 80, 2, 17, 183, 188, negative
85, 42, 66, 120, 53, 7, 149, 46, 19, 143, 169, 321, 160, 85, 10, 7, 180, 182, negative
89, 38, 82, 156, 59, 8, 153, 43, 19, 129, 179, 351, 137, 70, 1, 1, 187, 192, negative
83, 42, 71, 152, 64, 7, 149, 45, 19, 142, 172, 331, 158, 74, 2, 2, 184, 190, negative
93, 47, 83, 165, 60, 7, 167, 40, 20, 147, 197, 417, 201, 73, 12, 4, 187, 192, positive
99, 52, 104, 177, 55, 10, 210, 32, 24, 166, 219, 657, 215, 73, 3, 2, 187, 194, positive
110, 54, 102, 201, 64, 11, 213, 31, 24, 171, 222, 669, 221, 73, 17, 16, 188, 198, negative
107, 53, 108, 211, 63, 11, 219, 31, 25, 168, 228, 704, 198, 69, 10, 21, 190, 203, negative
94, 45, 85, 160, 63, 10, 158, 43, 20, 157, 174, 367, 162, 68, 1, 6, 189, 199, negative
91, 37, 76, 138, 55, 8, 132, 51, 18, 135, 157, 256, 124, 69, 0, 12, 191, 192, negative
88, 40, 55, 114, 53, 7, 132, 53, 18, 139, 142, 249, 158, 87, 0, 7, 176, 183, negative
96, 44, 85, 166, 66, 10, 155, 43, 19, 150, 167, 355, 159, 67, 3, 10, 192, 202, negative
87, 39, 74, 165, 66, 6, 145, 45, 19, 134, 173, 318, 139, 70, 3, 21, 195, 200, negative
85, 43, 69, 141, 62, 7, 152, 44, 19, 145, 178, 341, 179, 84, 1, 4, 181, 184, negative
91, 42, 66, 142, 58, 9, 134, 50, 18, 142, 163, 268, 164, 69, 6, 5, 191, 197, negative
93, 51, 90, 209, 69, 8, 183, 36, 22, 156, 211, 506, 230, 70, 6, 1, 189, 196, negative
91, 41, 64, 148, 61, 8, 129, 51, 18, 142, 161, 249, 153, 68, 6, 12, 194, 201, negative
91, 43, 72, 142, 56, 7, 149, 45, 19, 140, 168, 327, 165, 72, 13, 23, 186, 191, negative
115, 51, 100, 201, 60, 12, 196, 34, 23, 162, 207, 573, 184, 62, 22, 1, 198, 208, negative
90, 44, 69, 152, 64, 7, 135, 49, 18, 145, 165, 272, 162, 75, 3, 2, 187, 191, negative
88, 39, 70, 166, 66, 7, 148, 44, 19, 134, 167, 332, 143, 69, 5, 13, 193, 201, negative
97, 48, 105, 212, 64, 11, 201, 33, 23, 155, 212, 602, 162, 64, 2, 7, 193, 202, positive
107, 54, 96, 201, 62, 12, 218, 31, 24, 170, 221, 694, 217, 71, 2, 21, 187, 198, negative
85, 43, 66, 123, 56, 6, 148, 46, 19, 145, 166, 319, 171, 85, 6, 11, 179, 182, negative
93, 37, 70, 126, 52, 9, 127, 53, 18, 137, 156, 238, 119, 71, 2, 13, 191, 190, negative
115, 52, 100, 203, 62, 10, 217, 31, 24, 165, 229, 697, 214, 72, 14, 4, 188, 197, negative
83, 40, 53, 114, 53, 6, 132, 53, 18, 140, 142, 247, 157, 86, 8, 7, 176, 183, negative
111, 53, 108, 211, 61, 11, 207, 32, 23, 167, 217, 636, 216, 64, 21, 2, 196, 205, negative
92, 39, 76, 180, 71, 6, 152, 43, 19, 131, 179, 350, 143, 72, 6, 14, 195, 200, negative
93, 47, 84, 205, 71, 7, 176, 36, 21, 152, 190, 476, 201, 70, 7, 19, 198, 201, negative
89, 42, 66, 125, 53, 7, 131, 51, 18, 144, 162, 254, 162, 73, 10, 17, 188, 191, negative
108, 49, 109, 204, 61, 11, 212, 31, 24, 159, 229, 665, 215, 71, 16, 11, 190, 199, negative
90, 44, 72, 157, 64, 8, 137, 48, 18, 144, 159, 283, 171, 65, 9, 4, 196, 203, negative
93, 39, 87, 183, 64, 8, 169, 40, 20, 134, 200, 422, 149, 72, 7, 25, 188, 195, negative
