@relation  phoneme
@attribute Aa real[-1.7,4.107]
@attribute Ao real[-1.327,4.378]
@attribute Dcl real[-1.823,3.199]
@attribute Iy real[-1.581,2.826]
@attribute Sh real[-1.284,2.719]
@attribute Class {0,1}


@data
0.236, 1.165, 2.107, -0.919, -0.514, 0
0.384, 1.835, 0.751, 0.334, -0.161, 0
2.982, 0.346, 1.35, 0.51, -0.234, 0
2.217, -0.195, 0.139, 0.103, 0.09, 0
1.061, 2.04, -0.56, -0.277, -0.191, 0
2.705, 0.539, -0.143, -0.084, 0.138, 0
0.238, 2.446, -0.545, 0.576, 0.0, 0
2.134, 0.884, -0.137, 0.104, 0.104, 0
0.279, 2.745, -0.406, 0.231, 0.161, 0
1.456, 2.755, -0.416, 0.309, 0.398, 0
0.216, 1.037, 2.259, -0.65, 0.0, 0
0.259, 0.583, 0.601, -0.363, 1.546, 0
2.453, 0.888, 0.384, 0.375, 0.429, 0
0.41, 2.084, 1.072, 0.426, -0.289, 0
2.367, 0.283, 0.158, 0.156, -0.06, 0
1.313, 1.232, 0.433, 0.375, -0.391, 0
0.885, 2.87, -0.414, -0.173, -0.117, 0
0.335, 1.056, 1.936, 0.866, -0.264, 0
3.336, -0.234, 0.14, -0.073, 0.081, 0
1.29, 1.92, -0.346, 0.27, -0.174, 0
0.409, 0.79, 1.243, 1.747, -0.517, 0
2.474, 0.334, 0.207, 0.208, -0.063, 0
0.597, 3.405, -0.607, 0.647, -0.192, 0
1.555, 2.057, -0.42, 0.286, 0.848, 0
1.274, 1.755, -0.254, -0.111, 0.103, 0
0.435, 3.341, -0.518, -0.294, 0.625, 0
1.061, 3.173, -0.631, -0.238, 0.162, 0
0.389, 2.741, 0.755, 0.602, 1.173, 0
0.227, 0.614, 1.646, -1.219, -0.42, 0
2.014, 0.545, -0.107, -0.06, -0.038, 0
0.237, 0.536, 0.755, 2.177, -0.769, 0
0.394, 0.949, 2.304, 1.511, -0.516, 0
-0.251, 1.135, 1.116, -0.517, -0.274, 0
0.105, 0.495, 1.206, 2.321, 0.0, 0
0.805, 1.398, 0.578, 0.222, 0.206, 0
0.553, 2.15, 0.948, 0.39, 0.192, 0
1.314, 2.129, -0.441, 0.434, 1.019, 0
0.89, 2.258, -0.475, -0.154, 0.224, 0
0.429, 0.815, 1.23, 1.691, -0.496, 0
0.143, 0.542, 1.313, 1.501, -0.864, 0
-0.147, 1.023, 1.96, 0.901, 0.0, 0
0.103, 0.459, 0.986, 0.0, 0.0, 0
3.75, -0.256, 0.24, 0.194, -0.071, 0
0.253, 2.692, -0.521, 0.274, 0.166, 0
0.055, 0.205, 0.2, 0.486, 1.356, 0
0.135, 0.606, 1.343, 2.28, 0.0, 0
0.764, 2.524, 0.915, -0.32, -0.179, 0
0.029, -0.188, 0.383, 0.603, 0.0, 0
0.387, 1.253, 2.328, -0.772, 0.0, 0
0.288, 1.589, 2.961, -0.863, 0.0, 0
2.967, 0.918, 0.8, 0.266, -0.115, 0
0.47, 1.593, 1.74, -0.546, -0.227, 0
2.428, 0.981, 0.294, 0.24, 0.441, 0
0.446, 1.034, 2.48, 0.914, -0.38, 0
0.257, 1.155, 2.326, -0.601, 0.0, 0
0.832, 3.36, -0.573, 0.593, 0.305, 0
4.107, 0.607, -0.107, -0.047, -0.033, 0
0.455, 3.902, -0.637, -0.353, -0.15, 0
2.158, 0.882, -0.128, 0.112, 0.11, 0
0.091, 0.592, 0.613, 0.858, 0.868, 0
0.331, 2.335, -0.436, 0.302, -0.117, 0
0.737, 2.989, 0.968, -0.351, 0.208, 0
1.723, 2.168, -0.377, -0.281, 0.723, 0
0.238, 0.475, 1.232, 1.637, 0.785, 0
1.068, 1.601, -0.283, -0.132, -0.066, 0
0.311, 1.493, 0.423, 0.304, -0.113, 0
0.303, 2.881, -0.481, 0.221, 0.157, 0
0.174, 0.453, 0.97, 1.701, -0.601, 0
2.891, -0.298, -0.102, 0.079, -0.057, 0
2.099, 0.889, -0.175, 0.09, -0.076, 0
2.327, 2.156, -0.272, -0.142, -0.084, 0
0.422, 1.875, 1.571, -0.461, 0.272, 0
0.258, 1.379, 1.885, 0.799, 0.0, 0
1.353, 3.078, 0.872, 0.348, 0.0, 0
0.131, 0.482, 0.482, 0.916, 0.899, 0
0.816, 2.242, -0.331, -0.17, -0.12, 0
3.168, 0.722, 0.277, -0.205, 0.589, 0
0.316, 1.36, 1.986, -0.624, 0.497, 0
2.267, 2.222, 0.553, 0.413, 0.214, 0
3.287, 0.685, 0.277, 0.871, -0.201, 0
0.104, 0.496, 1.126, -0.401, -0.371, 0
0.297, 0.428, 1.688, 1.054, 1.12, 0
-0.309, 0.907, 1.961, -0.659, -0.371, 0
0.405, 2.204, 0.864, 0.482, 1.072, 0
0.154, 0.532, 0.93, 1.668, -0.542, 0
0.269, 0.579, 0.86, -0.589, 1.974, 0
1.322, 1.153, 0.403, 0.371, -0.395, 0
0.299, 1.503, 2.744, -0.632, 0.0, 0
0.52, 1.822, 0.784, 0.287, 0.271, 0
0.176, 0.438, 0.842, 2.42, -0.849, 0
0.317, 0.745, 1.503, 1.61, 1.167, 0
0.5, 2.247, -0.468, -0.176, -0.099, 0
0.302, 2.12, -0.337, -0.184, -0.11, 0
0.365, 1.946, -0.279, -0.137, -0.091, 0
0.255, 3.145, -0.507, 1.274, -0.385, 0
-0.053, 4.32, -0.486, -0.243, -0.162, 0
0.125, 1.0, 0.65, 1.428, 0.0, 1
0.355, 1.988, 1.185, 0.51, -0.366, 1
0.174, 0.727, 1.782, 1.152, -0.627, 1
0.353, 0.583, 1.946, 0.937, 0.682, 1
1.017, 1.215, 1.091, 0.409, 0.233, 1
0.215, 0.611, 1.407, -0.446, 0.477, 1
1.231, 1.554, 2.102, -0.409, -0.219, 1
0.394, 2.694, -0.586, 1.585, -0.456, 1
0.28, 0.553, 0.725, 1.927, -0.783, 1
0.443, 0.705, 0.759, 1.27, 0.92, 1
0.175, 0.548, -0.75, -1.084, 1.037, 1
0.564, 0.46, 2.157, 0.906, 0.501, 1
0.503, 0.813, 1.844, 0.772, 1.597, 1
0.111, 0.397, 0.8, 0.683, 0.0, 1
0.232, 0.77, 1.629, 0.881, -0.4, 1
0.562, 1.04, 1.75, 0.703, -0.33, 1
0.223, 0.497, 1.054, 1.099, 0.0, 1
0.348, 0.602, 2.488, -0.748, 0.714, 1
0.264, 0.906, 2.213, -0.609, -0.372, 1
0.653, 2.546, 1.427, 0.868, -0.228, 1
0.443, 1.345, 1.675, 0.769, 0.708, 1
0.567, 0.908, 1.465, -0.616, -0.492, 1
0.709, 2.371, 1.326, 0.602, 0.86, 1
0.204, 0.417, 0.705, 1.823, 1.688, 1
0.13, 0.695, 0.415, -0.786, 0.0, 1
0.564, 0.408, 1.901, -0.56, 0.432, 1
0.161, 0.678, 0.809, 2.134, -0.854, 1
0.12, 0.773, 0.493, 1.222, -0.679, 1
0.744, 0.889, 1.878, 1.601, -0.768, 1
0.195, 0.587, 0.56, 1.021, 0.0, 1
0.182, 0.796, 1.385, 1.726, -0.639, 1
0.285, 0.786, 0.953, -0.399, 0.0, 1
0.532, 0.434, 1.216, 1.443, 1.977, 1
0.569, 0.909, 2.019, -0.531, -0.226, 1
0.62, 1.132, 2.107, 1.763, 0.0, 1
0.92, 1.932, 2.113, -0.448, -0.189, 1
0.278, 0.534, 0.383, 1.363, 0.771, 1
0.104, 0.565, 1.153, 0.918, -0.487, 1
0.103, 0.411, 0.718, -0.632, 1.311, 1
0.813, 2.258, 1.171, 1.007, 0.786, 1
0.523, 0.813, 1.771, 1.27, 0.758, 1
-0.235, -0.709, -1.258, -1.135, -0.58, 1
0.222, 0.436, 0.52, 1.207, 1.687, 1
0.651, 2.706, 0.894, 0.903, -0.32, 1
0.132, 0.515, 0.665, 1.668, -0.674, 1
0.495, 2.469, -0.708, -0.278, -0.148, 1
0.194, 0.652, 1.007, 1.213, -0.438, 1
0.515, 0.457, 1.714, 1.058, -0.36, 1
0.538, 0.834, 2.371, -0.72, 0.73, 1
0.517, 1.513, 1.587, 1.471, -0.451, 1
0.6, 1.405, 2.477, -0.701, -0.272, 1
0.165, 0.588, 0.705, 1.854, 0.0, 1
0.162, 0.753, 0.951, 1.923, 0.0, 1
1.136, 0.603, 1.704, 0.636, -0.259, 1
0.294, 0.523, 2.163, 1.14, 1.487, 1
0.328, 1.369, 2.046, 1.131, 1.141, 1
0.76, 1.029, 1.582, 0.89, -0.673, 1
0.36, 0.588, 0.784, 1.501, 1.115, 1
0.427, 0.565, 1.723, 1.149, 1.763, 1
0.562, 1.018, 1.647, -0.43, 0.918, 1
-0.104, 0.383, -0.446, 0.673, 0.845, 1
1.383, 0.79, 2.558, -0.547, -0.257, 1
0.132, 0.515, 0.665, 1.668, 0.674, 1
0.377, 0.801, 2.391, -0.743, -0.506, 1
0.287, 1.607, 1.656, 1.297, -0.484, 1
0.106, 0.132, -0.145, 0.47, 0.892, 1
0.089, 0.322, 0.591, 0.521, -0.299, 1
0.715, 0.847, 1.805, 2.094, -0.621, 1
0.65, 1.237, 1.356, 0.992, 1.502, 1
0.333, 1.906, 1.197, 0.714, 1.378, 1
0.159, 0.329, 0.617, 1.513, -0.873, 1
0.49, 1.113, 1.751, 1.019, 1.024, 1
1.437, 1.91, 1.583, 0.563, -0.165, 1
0.32, 1.033, 2.29, 1.106, 1.171, 1
0.242, 0.395, 1.444, 1.722, 2.137, 1
0.348, 1.079, 1.385, 1.109, 0.688, 1
0.633, 0.802, 2.23, -0.659, 0.0, 1
0.337, 1.325, 1.531, 0.701, -0.457, 1
0.228, 0.881, 0.792, 2.501, 0.0, 1
0.1, 0.508, 0.479, 1.837, 0.0, 1
0.465, 0.871, 1.689, 0.758, -0.313, 1
0.229, 0.718, 0.778, 1.253, 0.0, 1
0.797, 1.249, 1.456, -0.451, -0.173, 1
0.356, 0.881, 0.803, 1.905, -0.772, 1
0.591, 1.23, 1.482, 0.806, 1.528, 1
0.162, 0.522, 0.97, 2.073, -0.849, 1
0.836, 2.717, 1.521, -0.364, -0.173, 1
0.313, 0.654, 1.664, 0.789, 0.66, 1
1.035, 1.538, 1.081, -0.549, -0.202, 1
0.743, 1.36, -0.776, 1.141, -0.308, 1
0.284, 0.742, 1.263, 1.047, -0.379, 1
0.098, 0.692, 0.303, 0.712, 0.0, 1
0.428, 0.5, 2.038, 0.733, 0.449, 1
0.437, 1.43, 2.477, -0.573, 0.388, 1
0.505, 0.534, 2.077, -0.799, 0.0, 1
0.442, 0.747, 0.436, 1.08, 0.996, 1
0.178, 0.698, 0.508, 0.776, 0.0, 1
0.179, 0.878, 0.698, 1.531, 0.0, 1
0.173, 0.349, 0.624, 1.579, -1.115, 1
0.328, 0.774, 0.772, 1.417, 0.0, 1
0.213, 0.605, 1.485, 0.623, 0.0, 1
0.228, 0.673, 1.563, 1.307, 0.0, 1
0.828, 2.41, 1.261, 0.484, -0.155, 1
0.316, 0.783, 0.865, 1.369, 1.196, 1
0.152, 0.526, 0.835, 0.862, 0.997, 1
1.232, 1.285, 1.167, 0.435, 0.239, 1
0.874, 2.65, 1.256, 0.584, -0.191, 1
0.161, 0.552, 0.983, 1.504, -0.933, 1
0.312, 0.538, 1.261, 0.777, 0.0, 1
0.774, 1.042, 2.066, -0.652, 0.796, 1
0.139, 0.635, 0.518, 0.514, 1.456, 1
0.192, 0.638, 0.498, 0.73, 1.219, 1
0.201, 0.734, 0.887, 0.34, 1.24, 1
0.47, 0.637, 1.772, 1.189, 1.476, 1
0.502, 2.603, 0.912, 0.986, 0.547, 1
-0.139, 0.499, 0.678, 1.597, -1.029, 1
0.106, 0.387, 0.835, 0.639, 0.0, 1
0.2, 0.684, 0.57, 2.185, -1.039, 1
0.173, 0.497, 0.616, 1.917, -0.738, 1
1.058, 1.379, 1.66, 1.283, -0.444, 1
0.995, 1.846, 0.799, 1.53, -0.462, 1
0.459, 0.708, 1.151, 1.517, -0.511, 1
0.444, 0.698, 2.216, 0.741, 0.647, 1
0.181, 0.721, 0.527, 0.791, 0.0, 1
0.671, 0.593, 2.116, 1.026, 1.258, 1
0.365, 1.356, 0.965, 0.581, 0.381, 1
0.189, 0.61, 0.518, 0.791, 1.297, 1
0.819, 1.963, 1.105, 1.48, -0.357, 1
