@relation  phoneme
@attribute Aa real[-1.7,4.107]
@attribute Ao real[-1.327,4.378]
@attribute Dcl real[-1.823,3.199]
@attribute Iy real[-1.581,2.826]
@attribute Sh real[-1.284,2.719]
@attribute Class {0,1}


@data
1.556, 2.125, -0.371, -0.158, 0.155, 0
1.086, 1.046, 0.254, 0.202, -0.089, 0
3.097, 0.575, 0.228, 0.275, -0.078, 0
0.328, 0.765, 2.081, 0.818, -0.35, 0
2.133, 1.473, -0.194, -0.073, 0.09, 0
1.247, 2.31, -0.321, -0.157, 0.245, 0
1.878, 0.892, 0.76, 1.609, -0.446, 0
1.977, 1.376, -0.303, 0.236, -0.094, 0
0.24, 0.705, 1.527, 1.91, -0.567, 0
0.369, 1.723, 1.396, -0.502, -0.282, 0
0.192, 0.519, 2.598, -0.678, 0.399, 0
2.815, 0.989, 0.485, 0.537, 0.408, 0
0.64, 2.521, 1.073, 0.387, -0.215, 0
1.318, 2.763, -0.478, -0.173, -0.125, 0
2.971, 0.48, 1.235, -0.285, -0.114, 0
0.181, 1.368, 1.869, -0.675, -0.421, 0
0.383, 1.004, 2.238, 0.976, 0.544, 0
0.378, 2.203, 1.577, 0.783, -0.34, 0
1.036, 1.783, 0.375, 0.249, -0.15, 0
1.018, 0.77, -0.12, 0.075, 0.081, 0
0.256, 1.733, 1.359, 0.77, 0.0, 0
2.191, 0.438, 0.149, 0.124, -0.155, 0
2.299, 0.98, 0.783, -0.217, 0.221, 0
0.461, 2.512, -0.492, 1.421, -0.411, 0
3.025, -0.273, 0.17, 0.27, -0.095, 0
0.579, 3.262, -0.709, -0.285, -0.211, 0
0.75, 2.069, -0.41, -0.193, 0.0, 0
0.218, 1.072, 1.943, -0.603, -0.226, 0
0.42, 2.394, 1.358, 0.675, 0.0, 0
0.228, 0.471, 1.647, 1.183, 0.704, 0
0.212, 1.23, 1.895, -0.561, 0.0, 0
2.911, 0.613, 0.201, 0.093, 0.079, 0
0.234, 0.973, 2.176, 1.023, -0.353, 0
0.079, 0.341, 0.514, 0.608, 0.0, 0
0.385, 2.111, -0.414, 0.214, -0.128, 0
0.618, 2.662, 1.031, 0.367, 0.0, 0
0.65, 1.803, -0.366, -0.148, 0.0, 0
0.706, 2.845, 0.779, -0.202, -0.111, 0
2.503, 0.461, 0.21, 0.17, -0.065, 0
0.072, 0.265, 0.359, 1.007, 0.0, 0
0.771, 2.719, -0.412, -0.168, -0.124, 0
3.328, -0.317, 0.134, 0.095, 0.055, 0
0.076, 0.256, 0.232, 0.389, -0.342, 0
2.725, 0.297, 0.192, 0.222, -0.084, 0
0.243, 1.017, 2.191, -0.814, 0.0, 0
2.733, 0.493, -0.116, 0.082, -0.041, 0
0.386, 2.363, -0.524, 0.464, -0.173, 0
-0.197, 1.972, 0.723, 0.477, 0.0, 0
3.184, 0.486, -0.108, -0.064, -0.038, 0
2.941, 0.657, 1.493, -0.331, -0.123, 0
1.065, 2.259, -0.486, 0.252, 0.342, 0
0.749, 2.499, 1.538, -0.428, -0.219, 0
3.53, -0.29, 0.154, -0.071, -0.046, 0
0.832, 1.744, 0.552, -0.203, 0.156, 0
0.699, 2.221, 1.728, -0.482, -0.21, 0
1.149, 1.11, -0.174, -0.08, -0.047, 0
0.13, 0.394, 0.507, 1.837, 0.985, 0
0.73, 2.928, -0.496, -0.189, -0.133, 0
0.404, 1.029, 2.73, -0.799, -0.338, 0
0.534, 2.848, -0.663, -0.215, -0.118, 0
2.256, 0.508, -0.113, -0.066, -0.046, 0
1.712, 2.499, -0.446, -0.162, -0.1, 0
2.217, 1.871, -0.387, 0.776, -0.223, 0
0.25, 1.027, 2.634, -0.859, 0.611, 0
0.252, 1.166, 3.149, -0.726, -0.404, 0
0.653, 2.511, -0.388, 0.247, -0.266, 0
0.311, 1.393, 2.473, -0.666, 0.0, 0
1.176, 2.254, -0.343, 0.226, 0.156, 0
2.236, 1.288, 0.45, 0.442, -0.23, 0
0.183, 0.928, 2.273, 0.965, 0.0, 0
-0.554, 1.179, -0.698, -0.294, -0.148, 0
2.275, 0.69, 0.114, 0.103, 0.072, 0
0.368, 1.5, 1.976, -0.459, -0.282, 0
-0.129, 1.094, 2.569, -0.844, -0.416, 0
0.231, 0.987, 0.538, 0.437, 0.0, 0
0.615, 3.089, -0.4, 1.046, -0.334, 0
1.822, 0.767, 0.195, 0.149, 0.099, 0
1.487, 1.554, 0.739, 0.305, 0.337, 0
0.249, 1.297, 2.72, -0.722, -0.384, 0
0.211, 1.327, 2.243, -0.647, -0.297, 0
0.41, 1.009, 2.024, -0.555, -0.271, 0
0.12, 0.342, 0.575, 2.155, -0.634, 0
0.151, 0.302, 0.409, 0.853, 1.596, 0
0.178, 0.767, 1.783, 1.268, 0.0, 0
0.294, 1.19, 2.566, -0.72, -0.33, 0
0.566, 2.962, -0.624, 0.388, -0.181, 0
-0.125, 1.264, 1.453, 0.575, 0.0, 0
0.39, 1.961, 0.67, 0.452, 0.0, 0
3.272, 0.713, -0.131, -0.085, -0.052, 0
0.716, 1.208, -0.218, -0.094, -0.05, 0
1.037, 2.405, -0.368, -0.16, -0.101, 0
0.183, 1.136, 1.711, -0.517, 0.0, 0
0.902, 1.984, -0.398, -0.194, -0.118, 0
0.711, 2.448, -0.47, 0.255, 0.166, 0
1.47, 1.903, -0.312, -0.134, -0.074, 0
0.562, 2.911, -0.433, -0.224, 0.187, 0
0.441, 1.842, -0.321, 0.229, -0.096, 0
0.462, 2.713, 0.884, 0.481, 0.242, 0
2.761, 0.661, -0.15, 0.084, -0.036, 0
0.631, 2.598, 0.745, 0.409, -0.276, 0
0.088, 0.611, 0.697, 2.181, 0.0, 0
0.83, 1.972, -0.46, -0.185, 0.0, 0
1.527, 1.36, -0.303, -0.137, -0.092, 0
0.515, 1.952, 1.204, -0.345, -0.175, 0
1.157, 0.855, 1.941, -0.668, -0.261, 0
0.165, 0.496, 0.467, 0.781, 0.0, 0
0.825, 0.834, 0.192, 0.083, 0.085, 0
0.086, 0.353, 0.724, 1.399, -0.418, 0
0.198, 1.65, 0.707, 0.333, 0.179, 0
0.733, 2.867, -0.516, -0.299, 0.915, 0
0.303, 1.426, 0.978, 0.327, 0.157, 0
0.126, 0.814, 1.292, 1.692, 0.0, 0
3.66, 0.423, 0.357, 0.362, -0.11, 0
0.996, 1.174, 0.778, 0.324, 0.223, 0
1.295, 1.097, -0.779, -0.596, -0.316, 0
1.667, 0.772, 0.16, 0.123, 0.089, 0
1.074, 2.424, -0.399, -0.197, -0.142, 0
0.242, 1.661, 1.102, 0.4, -0.164, 0
1.565, 0.495, 0.123, 0.11, -0.18, 0
0.466, 2.707, -0.678, 0.617, 1.006, 0
-0.059, 0.345, 0.581, -0.648, -1.246, 0
1.214, 2.723, 0.921, 0.318, -0.138, 0
1.362, 1.413, 0.587, 1.699, -0.434, 0
3.359, 0.476, 1.096, -0.264, -0.097, 0
1.239, 1.892, 0.585, 0.715, 0.741, 0
2.571, -0.235, 0.201, 0.137, -0.133, 0
0.56, 1.341, 1.919, -0.489, -0.206, 0
0.165, 1.307, 1.164, 0.551, -0.211, 0
0.071, 0.312, 0.521, 0.439, 0.422, 0
0.392, 1.371, 2.552, -0.6, 0.559, 0
0.469, 3.172, -0.551, -0.226, -0.153, 0
0.798, 3.137, -0.603, 0.545, 0.249, 0
1.854, 0.906, 0.339, 0.2, -0.32, 0
0.22, 1.327, 1.277, -0.376, -0.236, 0
0.265, 1.666, 0.753, 0.37, 0.0, 0
0.172, 0.953, 2.051, -0.777, -0.572, 0
2.466, 0.78, 0.364, -0.118, -0.06, 0
2.531, 0.387, 0.64, 1.019, -0.337, 0
0.185, 1.098, 2.485, -0.698, -0.39, 0
0.307, 2.799, 0.713, 0.388, -0.305, 0
0.487, 2.467, -0.428, -0.213, -0.121, 0
0.854, 2.146, -0.363, 0.312, -0.199, 0
2.025, 1.044, 0.368, -0.076, -0.047, 0
0.629, 2.626, -0.606, -0.245, -0.158, 0
0.434, 0.381, 0.882, 0.984, 1.251, 0
1.532, 1.411, 0.457, 0.28, -0.155, 0
0.344, 1.797, 2.33, -0.627, -0.283, 0
0.095, 0.624, -0.79, 2.613, 0.0, 0
0.308, 0.943, 1.352, -0.387, -0.234, 0
0.27, 1.23, 2.807, -0.812, -0.394, 0
1.95, 1.598, 0.495, 0.252, 0.503, 0
0.5, 1.762, 1.223, 0.454, 0.18, 0
1.004, 2.024, 0.606, 1.205, -0.397, 0
3.496, 0.728, 0.275, -0.281, -0.239, 0
2.544, 0.372, 0.3, -0.081, -0.054, 0
0.229, 1.748, 0.634, 0.259, 0.0, 0
0.544, 1.687, 0.933, -0.294, 0.355, 0
0.17, 0.581, 1.363, 1.124, 0.0, 0
0.985, 2.18, 0.614, 1.548, -0.434, 0
2.331, 0.652, -0.107, 0.128, -0.051, 0
0.16, 1.022, 1.933, -0.625, -0.261, 0
2.02, 0.615, -0.1, 0.079, 0.054, 0
0.334, 1.312, 0.99, 0.464, -0.201, 0
2.467, 1.238, -0.275, 0.149, 0.28, 0
0.539, 2.177, 2.151, -0.598, -0.311, 0
0.228, 0.46, 1.628, 1.282, 0.712, 0
0.976, 2.689, 0.747, 0.853, -0.263, 0
1.304, 2.718, -0.422, 0.257, 0.342, 0
2.366, 1.188, 0.384, 1.008, -0.275, 0
0.198, 1.356, 1.442, -0.491, -0.181, 0
0.288, 1.596, 0.96, 0.413, -0.174, 0
0.441, 2.011, 0.847, 0.308, 0.0, 0
0.887, 2.167, 0.646, 0.475, 1.125, 0
0.674, 1.174, 1.718, 0.621, -0.205, 0
-0.111, 0.672, 1.457, 0.993, 0.0, 0
0.195, 1.204, 1.497, -0.432, 0.0, 0
1.104, 2.591, -0.38, -0.208, 0.133, 0
1.508, 1.749, 0.569, -0.174, 0.0, 0
1.864, 2.255, -0.325, 0.235, 0.309, 0
0.236, 0.373, 0.415, 1.402, 2.043, 0
3.05, 0.402, 1.256, -0.298, -0.115, 0
0.304, 1.88, -0.445, 0.322, -0.118, 0
0.185, 0.509, 1.03, 1.872, -0.761, 0
0.365, 1.607, 1.354, -0.462, 0.0, 0
1.518, 1.411, -0.23, 0.135, -0.08, 0
0.976, 0.774, -0.182, -0.091, 0.111, 0
0.438, 2.465, -0.387, -0.202, -0.194, 0
0.142, 0.335, 0.546, 1.116, 1.674, 0
1.195, -0.837, -0.266, 0.144, -0.086, 0
1.091, 2.127, -0.37, 0.254, -0.152, 0
0.154, 0.343, 0.452, -0.59, 1.742, 0
1.547, 1.178, -0.218, 0.128, 0.071, 0
1.54, 2.122, -0.36, -0.388, 0.815, 0
0.479, 2.502, -0.599, 0.323, -0.15, 0
3.306, 0.653, 0.313, 0.669, -0.218, 0
0.377, 0.522, 1.817, 1.39, -0.38, 0
0.159, 1.123, 1.377, -0.459, -0.178, 0
1.126, 0.591, 0.327, 0.236, -0.176, 0
0.345, 1.987, 1.372, 0.678, -0.254, 0
0.361, 2.716, 0.915, -0.475, -0.19, 0
0.157, 0.557, 0.706, 2.038, -0.625, 0
0.798, 1.703, -0.323, 0.333, -0.376, 0
1.947, 0.99, 0.181, 0.14, 0.135, 0
0.565, 1.975, -0.544, -0.264, -0.239, 0
1.423, 2.429, 0.999, 0.553, -0.157, 0
0.186, 1.112, 0.9, 1.309, -0.495, 0
2.852, -0.247, -0.104, -0.062, -0.046, 0
0.211, 0.679, 0.932, 1.488, 0.0, 0
1.292, 1.044, -0.364, 0.134, 0.0, 0
3.221, 0.509, -0.151, 0.16, -0.06, 0
1.364, 1.941, -0.341, -0.129, -0.075, 0
0.714, 1.481, -0.358, 0.194, -0.219, 0
0.268, 1.352, 1.035, -0.332, 0.217, 0
1.957, 1.328, 0.82, 0.45, -0.258, 0
0.26, 2.668, 0.663, 0.708, 0.0, 0
0.625, 2.31, -0.523, -0.207, -0.101, 0
1.858, 2.149, -0.308, 0.27, 0.738, 0
0.366, 2.989, -0.515, 0.331, -0.133, 0
2.879, 0.341, 0.274, 0.148, -0.076, 0
0.335, 1.506, 2.304, -0.684, 0.0, 0
2.607, 0.359, 0.12, 0.093, 0.087, 0
0.337, 1.18, 1.616, 0.741, -0.396, 0
0.434, 1.224, -0.374, -0.228, 0.183, 0
3.393, 0.377, -0.111, -0.077, -0.055, 0
0.713, 2.688, 1.468, -0.438, -0.199, 0
0.236, 1.053, 2.285, -0.652, -0.303, 0
0.82, 2.083, 0.492, 0.283, -0.19, 0
2.239, -0.237, 0.416, 1.549, -0.453, 0
1.906, -0.347, 0.154, -0.09, 0.071, 0
1.19, 1.647, -0.274, -0.121, -0.06, 0
2.582, 0.47, -0.132, -0.076, 0.119, 0
0.832, 2.711, -0.639, 0.381, 0.0, 0
2.003, 0.997, -0.15, 0.117, -0.063, 0
0.311, 2.639, -0.463, -0.193, -0.265, 0
1.549, 2.597, -0.462, 0.523, 0.313, 0
0.164, 0.946, 2.589, -0.668, 0.0, 0
0.281, 0.576, 0.628, -0.346, 0.99, 0
2.041, 0.906, 0.385, 0.279, 0.474, 0
0.567, 1.886, 1.179, 0.363, -0.154, 0
2.234, 0.711, 0.395, -0.215, 0.438, 0
1.677, 1.266, 0.522, 0.394, -0.206, 0
0.898, 2.733, -0.381, -0.161, -0.106, 0
0.953, 0.741, 1.895, 0.956, -0.372, 0
3.414, -0.301, 0.136, -0.074, -0.053, 0
0.886, 1.913, -0.327, 0.195, -0.126, 0
0.428, 0.796, 1.302, 1.773, -0.608, 0
2.409, 0.29, 0.153, 0.162, -0.061, 0
0.503, 3.593, -0.575, 0.493, -0.17, 0
1.191, 2.041, -0.367, 0.237, 0.216, 0
1.218, 1.73, -0.246, -0.11, 0.099, 0
0.513, 3.256, -0.436, -0.268, 0.322, 0
1.144, 2.693, -0.415, -0.174, -0.104, 0
0.578, 2.614, 0.866, 0.512, 1.169, 0
-0.104, -0.52, 1.525, -0.945, 0.0, 0
2.072, 0.268, -0.11, 0.081, -0.082, 0
0.269, 0.362, 0.661, 2.266, -0.705, 0
0.285, 1.068, 2.042, 1.394, -0.447, 0
0.231, 1.25, 1.936, -0.53, -0.497, 0
0.115, 0.528, 1.125, 2.296, 0.0, 0
2.055, 1.155, 0.3, 0.227, -0.065, 0
0.634, 2.292, 0.884, -0.353, 0.193, 0
0.85, 2.377, -0.438, 0.381, 1.378, 0
0.899, 2.203, -0.392, -0.202, 0.25, 0
0.436, 0.822, 2.479, 1.382, -0.472, 0
0.158, 0.531, 0.944, 1.576, -0.531, 0
0.211, 1.473, 1.838, 0.714, 0.0, 0
0.509, 0.399, 0.665, -0.156, 0.0, 0
3.598, -0.319, -0.143, 0.078, -0.054, 0
0.842, 2.641, -0.46, 0.229, -0.123, 0
-0.829, -1.062, -0.541, 0.403, 0.837, 0
0.657, 0.49, 0.812, 2.008, -0.561, 0
0.245, 2.125, 1.012, 0.494, -0.247, 0
0.091, 0.443, 0.427, 0.738, -0.721, 0
0.245, 1.796, 2.114, -0.752, -0.257, 0
0.279, 1.395, 2.985, -0.752, 0.0, 0
2.614, 0.997, 0.347, 0.36, 0.297, 0
0.279, 1.879, 1.856, -0.597, 0.0, 0
1.945, 1.221, 1.189, 1.071, -0.285, 0
0.334, 0.9, 2.589, 1.297, -0.544, 0
0.405, 1.153, 2.333, -0.772, 0.0, 0
0.83, 3.041, -0.569, 0.547, 0.288, 0
3.632, 0.732, -0.163, -0.082, -0.056, 0
0.635, 3.459, -0.525, -0.291, 0.332, 0
1.9, 0.836, 0.333, -0.088, -0.047, 0
0.108, 0.378, 0.428, 1.134, 1.297, 0
0.423, 1.781, -0.696, 0.491, 1.106, 0
0.782, 2.546, 1.536, -0.43, 0.0, 0
1.526, 1.931, -0.374, -0.265, 0.867, 0
1.802, 0.855, 1.353, 0.851, 0.525, 0
0.782, 1.778, -0.43, -0.158, 0.108, 0
-0.112, 1.025, -0.216, 0.613, -0.195, 0
0.555, 2.696, -0.693, -0.288, 0.0, 0
0.138, 0.753, 1.175, 1.894, 0.0, 0
2.744, -0.224, 0.171, 0.098, 0.074, 0
3.183, -0.263, -0.099, -0.065, 0.057, 0
2.708, 0.925, -0.223, -0.075, -0.05, 0
0.662, 2.223, 1.825, -0.417, -0.239, 0
0.413, 0.945, 2.874, 0.998, -0.369, 0
0.636, 2.63, 1.553, 0.469, -0.204, 0
0.151, 1.007, 1.008, 0.304, 0.0, 0
1.62, 2.64, -0.457, 0.609, -0.213, 0
2.99, 0.309, -0.153, -0.171, -0.13, 0
0.269, 1.497, 2.217, -0.727, 0.566, 0
1.669, 2.226, 0.545, 0.229, -0.139, 0
3.054, -0.324, 0.275, 0.407, -0.238, 0
0.273, 1.982, 1.041, 0.567, -0.411, 0
0.25, 0.5, 2.194, 0.831, 0.616, 0
0.14, 0.847, 2.251, -0.703, -0.562, 0
0.284, 1.945, 1.864, 0.609, 0.0, 0
0.14, 0.369, 0.453, 2.025, -0.919, 0
0.102, 0.564, 0.579, -0.965, 0.0, 0
3.467, -0.319, 0.408, 0.405, -0.111, 0
0.235, 1.178, 2.537, -0.725, 1.184, 0
0.373, 1.511, 0.535, 0.323, 0.0, 0
0.333, 0.408, 1.404, 1.46, -0.751, 0
0.173, 0.407, 0.855, 2.415, -0.792, 0
0.51, 2.301, -0.573, -0.222, 0.0, 0
0.472, 2.162, -0.375, -0.357, 1.611, 0
0.469, 1.774, -0.391, -0.157, -0.101, 0
0.478, 2.114, -0.458, -0.191, -0.116, 0
-0.712, 0.483, 0.166, 0.148, -0.082, 0
-0.199, -0.562, 1.513, 1.824, -0.622, 0
0.125, 0.794, 0.66, 2.03, 0.0, 1
0.889, 1.66, 1.282, -0.371, -0.14, 1
0.15, 0.635, 1.424, 1.116, -0.667, 1
0.369, 0.48, 1.833, 1.151, 0.58, 1
0.748, 1.16, 0.798, 0.896, 0.821, 1
0.229, 0.802, 1.485, -0.791, 1.559, 1
1.3, 1.38, 1.811, -0.522, -0.189, 1
0.612, 3.149, -0.747, 0.85, -0.389, 1
0.694, 0.627, 0.716, 2.079, -0.564, 1
0.32, 0.822, 0.849, 0.806, 0.824, 1
0.219, 0.484, -0.573, -1.097, -0.629, 1
0.411, 0.736, 2.119, 0.839, -0.451, 1
0.63, 1.0, 1.738, 1.238, 1.264, 1
0.117, 0.509, 0.828, 0.749, 0.0, 1
0.517, 1.118, 2.514, 1.132, -0.358, 1
1.029, 1.651, 1.821, 0.625, -0.207, 1
0.251, 0.511, 1.136, 1.042, 0.0, 1
0.474, 1.277, 2.454, -0.761, 0.791, 1
0.303, 1.333, 1.895, -0.562, 0.0, 1
0.493, 2.223, 1.209, 1.384, -0.442, 1
0.776, 1.633, 1.504, 0.733, 0.619, 1
-0.323, 0.674, 1.197, -0.9, -0.738, 1
0.504, 2.242, 0.645, 0.684, 0.845, 1
0.195, 0.425, 0.699, 1.953, 1.493, 1
0.15, 0.652, 0.695, -0.969, 0.0, 1
0.493, 0.807, 2.059, -0.724, 0.521, 1
0.123, 0.447, 0.743, 2.028, -0.833, 1
0.325, 0.765, 0.736, 1.373, -0.677, 1
0.628, 1.023, 2.13, 1.307, -0.706, 1
0.219, 0.562, 0.59, 1.387, 0.0, 1
0.195, 0.731, 1.117, 1.89, -0.709, 1
0.079, 0.293, 0.883, -0.332, -0.419, 1
0.892, 0.6, 1.39, 1.399, 1.392, 1
0.497, 0.773, 2.066, -0.596, 0.0, 1
0.341, 1.223, 1.633, 1.285, 0.0, 1
1.039, 2.271, 1.699, -0.369, -0.168, 1
0.162, 0.532, 0.652, 1.32, 1.052, 1
0.113, 0.47, 0.856, 0.597, -0.789, 1
0.257, 0.596, 1.601, -0.782, 2.308, 1
1.392, 1.958, 0.902, 0.615, 1.069, 1
0.612, 0.593, 1.924, 1.406, 1.257, 1
-0.058, -0.256, -0.448, -0.954, 0.0, 1
0.192, 0.292, 0.551, 1.358, 0.978, 1
0.465, 2.779, 1.315, 0.605, -0.19, 1
0.109, 0.517, 0.866, 1.565, -0.879, 1
0.487, 2.897, -0.553, 0.567, 0.831, 1
0.174, 0.854, 0.867, 0.584, -0.46, 1
0.409, 0.349, 1.832, 1.081, -0.749, 1
0.174, 0.709, 2.382, -0.877, 1.723, 1
0.535, 1.65, 1.336, 1.805, -0.458, 1
0.611, 1.37, 2.296, -0.706, -0.255, 1
0.222, 0.433, 0.684, 1.743, 0.0, 1
0.258, 0.699, 0.836, 2.133, 0.0, 1
1.021, 0.494, 1.73, 0.887, -0.244, 1
0.326, 0.457, 1.856, 1.601, 1.48, 1
0.287, 0.931, 2.156, 0.902, 1.253, 1
0.697, 1.068, 1.811, 0.515, -0.298, 1
0.337, 0.682, 0.799, 2.159, 1.867, 1
0.325, 0.815, 1.529, 1.28, 1.95, 1
0.565, 1.167, 1.552, -0.516, 1.483, 1
-0.069, -0.273, -0.57, 1.198, 1.274, 1
1.205, 0.722, 2.709, -0.604, -0.236, 1
0.149, 0.513, 0.622, 1.332, 0.851, 1
0.356, 1.13, 2.504, -0.678, -0.344, 1
0.493, 1.572, 1.564, 1.509, -0.349, 1
0.132, 0.456, 0.442, -0.498, 1.078, 1
0.135, 0.43, 0.436, -0.241, 0.0, 1
0.863, 0.685, 1.928, 1.896, -0.536, 1
0.78, 1.52, 1.042, 1.115, 1.255, 1
0.544, 1.256, 1.727, 0.884, 1.175, 1
0.243, 0.505, 0.473, 1.348, -0.844, 1
0.677, 1.384, 1.891, 0.778, 0.913, 1
1.308, 2.352, 1.289, -0.325, -0.129, 1
0.211, 0.874, 2.555, 1.074, 1.181, 1
0.455, 0.43, 1.707, 1.484, 1.698, 1
0.366, 1.292, 0.89, 0.819, 0.444, 1
0.616, 0.753, 2.194, -0.546, -0.23, 1
0.381, 1.368, 1.608, 0.783, -0.601, 1
0.136, 0.717, 1.145, 1.897, 0.0, 1
0.187, 0.474, 0.548, 0.996, 0.0, 1
0.459, 0.973, 1.448, 0.678, -0.351, 1
0.142, 1.011, 0.624, 1.292, 0.0, 1
0.538, 1.103, 1.581, -0.509, -0.267, 1
0.151, 0.82, 0.63, 1.777, -0.828, 1
0.686, 1.069, 1.181, 1.049, 1.84, 1
0.274, 0.798, 1.154, 2.06, -1.064, 1
0.407, 2.613, 2.02, -0.406, -0.186, 1
0.522, 0.539, 1.575, 1.194, 1.138, 1
0.318, 0.964, 0.848, -0.477, 0.0, 1
1.533, 1.529, -0.416, 0.391, -0.578, 1
0.609, 0.63, 1.411, 0.539, -0.389, 1
0.11, 0.544, 0.343, 0.866, 0.0, 1
0.47, 0.435, 1.759, 0.743, 0.422, 1
0.554, 0.741, 2.498, -0.842, -0.405, 1
0.431, 0.681, 2.374, -0.694, 0.691, 1
0.174, 0.938, 0.513, 1.097, 0.886, 1
0.109, 0.697, 0.322, 0.579, 0.0, 1
0.258, 0.861, 0.683, 1.026, 0.0, 1
-0.095, -0.39, -0.636, 1.812, 0.0, 1
0.411, 0.834, 0.82, 1.409, 0.0, 1
0.583, 0.594, 1.341, 0.676, 0.537, 1
-0.072, 0.661, 1.134, 1.246, 0.76, 1
0.833, 2.441, 1.525, 0.436, -0.162, 1
0.624, 1.052, 1.45, 1.287, 1.331, 1
0.249, 0.381, 0.719, 0.869, 0.708, 1
1.615, 1.576, -0.423, 0.484, 0.555, 1
0.927, 2.496, 1.039, 0.798, -0.242, 1
0.316, 0.742, 0.73, 1.221, -0.88, 1
0.16, 0.599, 1.513, 0.893, -0.462, 1
0.556, 1.231, 1.499, -0.436, 1.254, 1
0.119, 0.654, 0.257, 0.404, 0.873, 1
0.092, 0.372, 0.458, 0.579, 0.0, 1
0.201, 0.734, 0.887, -0.34, 1.24, 1
0.343, 0.927, 1.783, 1.192, 1.546, 1
0.613, 2.804, 0.67, 0.927, 0.56, 1
-0.164, 0.342, 0.758, 1.911, -1.145, 1
0.156, 0.464, 0.533, 0.801, -0.423, 1
0.136, 0.766, -0.584, 2.249, 0.0, 1
0.474, 0.731, 0.957, 1.803, -0.634, 1
1.309, 0.768, 1.78, 1.657, -0.414, 1
1.14, 1.366, 1.219, 1.11, -0.672, 1
0.219, 0.695, 1.079, 1.107, -0.635, 1
0.244, 0.562, 2.09, 0.839, 0.6, 1
0.124, 0.426, 0.948, 0.71, 0.0, 1
0.301, 1.086, 2.021, 0.933, 1.105, 1
0.295, 0.921, 1.125, 1.018, 0.0, 1
