@relation  phoneme
@attribute Aa real[-1.7,4.107]
@attribute Ao real[-1.327,4.378]
@attribute Dcl real[-1.823,3.199]
@attribute Iy real[-1.581,2.826]
@attribute Sh real[-1.284,2.719]
@attribute Class {0,1}


@data
0.89, 1.42, -0.319, -0.097, 0.09, 0
2.308, 1.357, -0.259, 0.199, -0.095, 0
0.413, 1.824, 1.1, 0.434, -0.262, 0
0.709, 1.759, 0.786, -0.405, 1.618, 0
0.841, 1.726, 0.504, 0.306, -0.309, 0
0.912, 1.59, -0.28, -0.121, -0.067, 0
0.167, 0.402, 0.467, -0.607, 1.807, 0
0.134, 0.329, 0.443, 1.537, 1.551, 0
1.067, 2.209, -0.336, -0.142, 0.106, 0
1.601, 0.836, 0.433, -0.131, -0.055, 0
0.9, 1.372, 0.327, -0.1, -0.067, 0
0.717, 1.937, 0.963, -0.257, 0.209, 0
0.416, 1.689, 0.756, -0.252, -0.145, 0
0.87, 2.369, -0.472, -0.198, -0.127, 0
2.942, 0.581, -0.131, 0.089, 0.06, 0
0.584, 2.299, 0.586, 0.344, -0.144, 0
0.351, 2.237, 1.065, -0.617, 1.332, 0
0.079, 0.389, 0.324, 0.427, 0.0, 0
1.051, 2.749, -0.42, 0.301, 0.619, 0
1.901, 0.502, 0.188, 0.151, -0.152, 0
0.055, 0.259, 0.32, -0.469, 0.0, 0
0.58, 3.373, -0.566, -0.245, -0.146, 0
3.264, -0.306, -0.135, 0.101, 0.056, 0
0.279, 1.209, 2.547, -0.772, -0.377, 0
0.608, 2.771, -0.436, 0.249, -0.268, 0
0.146, 0.612, 1.355, 2.002, -0.641, 0
1.422, 2.28, -0.554, -0.21, 0.114, 0
1.139, 0.866, 0.238, 0.096, 0.081, 0
3.156, 0.537, 0.204, -0.065, -0.04, 0
0.126, 0.732, 2.17, 0.872, -0.346, 0
1.857, 1.13, -0.19, -0.068, 0.064, 0
1.21, 2.364, -0.326, -0.155, 0.235, 0
1.757, 0.972, 0.866, 1.579, -0.449, 0
1.973, 1.482, -0.319, 0.222, -0.101, 0
0.149, 0.867, 1.701, 2.015, -0.673, 0
0.318, 1.72, 1.373, -0.39, -0.238, 0
0.349, 0.653, 2.448, -0.73, 0.393, 0
2.631, 1.024, 0.564, 0.812, 0.315, 0
0.526, 2.483, 1.42, 0.622, 0.0, 0
1.446, 2.873, -0.521, -0.174, -0.115, 0
2.909, 0.521, 1.263, -0.33, -0.142, 0
0.203, 1.211, 1.85, -0.578, -0.233, 0
0.381, 0.994, 1.96, 1.183, 0.648, 0
0.452, 2.261, 1.267, 0.717, -0.245, 0
1.509, 1.557, 0.482, 0.283, -0.169, 0
1.103, 0.789, -0.123, 0.075, -0.059, 0
0.296, 2.031, 1.457, 0.737, -0.317, 0
2.146, 0.439, 0.159, 0.129, -0.139, 0
2.035, 1.726, 0.717, -0.165, 0.153, 0
1.04, 2.638, -0.602, 0.913, -0.246, 0
3.144, -0.268, 0.164, 0.12, -0.114, 0
0.635, 3.127, -0.56, -0.274, -0.393, 0
0.463, 2.106, -0.409, -0.187, -0.098, 0
0.267, 1.123, 1.753, -0.485, -0.25, 0
0.414, 2.107, 1.243, 0.686, 0.0, 0
0.228, 0.471, 1.647, 1.184, 0.705, 0
0.156, 1.034, 1.946, -0.555, 0.0, 0
2.763, 0.624, 0.157, 0.106, -0.06, 0
0.182, 0.933, 2.414, 0.965, -0.41, 0
0.095, 0.413, 0.362, 0.544, 0.0, 0
0.345, 2.155, -0.48, 0.318, -0.109, 0
0.651, 2.655, 0.991, 0.575, -0.228, 0
0.644, 1.912, -0.322, -0.154, 0.136, 0
0.72, 2.762, 0.788, -0.221, -0.116, 0
2.521, 0.476, 0.192, 0.147, -0.05, 0
0.081, 0.381, 0.553, 0.93, 0.0, 0
0.864, 2.73, -0.456, -0.199, -0.122, 0
3.059, -0.314, -0.104, 0.078, -0.051, 0
0.083, 0.291, 0.288, 0.54, 0.0, 0
2.666, 0.329, 0.188, 0.226, -0.079, 0
0.155, 1.012, 2.279, -0.747, 0.0, 0
2.493, 0.265, -0.095, 0.081, -0.047, 0
0.526, 2.17, -0.557, 0.348, 0.0, 0
0.414, 2.374, 0.941, 0.511, -0.258, 0
3.015, 0.337, -0.117, -0.078, -0.052, 0
2.819, 0.719, 1.333, -0.26, -0.104, 0
1.165, 2.441, -0.475, 0.367, 0.355, 0
0.568, 2.495, 1.506, -0.485, 0.0, 0
3.553, -0.281, 0.17, -0.076, 0.062, 0
0.978, 1.539, 0.567, -0.178, 0.141, 0
0.482, 2.126, 1.943, -0.484, -0.246, 0
1.16, 1.236, -0.238, -0.093, -0.058, 0
0.267, 0.727, 0.677, 1.807, 1.49, 0
0.886, 2.959, -0.421, -0.184, -0.124, 0
0.359, 1.057, 2.371, -0.781, -0.393, 0
0.464, 3.041, -0.547, -0.242, -0.15, 0
2.428, 0.665, -0.123, -0.073, 0.046, 0
1.928, 2.195, -0.284, -0.138, -0.097, 0
2.074, 2.103, -0.494, 0.601, -0.227, 0
0.271, 1.024, 2.694, -0.854, 0.656, 0
0.266, 1.055, 2.807, -0.819, 0.0, 0
0.375, 2.555, -0.47, 0.26, 0.0, 0
0.333, 1.453, 2.313, -0.639, 0.0, 0
1.257, 2.24, -0.391, 0.233, -0.237, 0
2.255, 1.117, 0.414, 0.448, -0.257, 0
0.175, 0.896, 2.265, 0.928, 0.0, 0
0.318, 1.818, -0.384, -0.162, 0.0, 0
2.614, 0.392, 0.284, 0.206, -0.256, 0
0.326, 1.646, 2.18, -0.578, -0.284, 0
0.218, 1.075, 2.677, -0.948, 0.0, 0
0.146, 0.786, 0.39, 0.702, 0.91, 0
0.582, 3.251, -0.511, 0.702, -0.25, 0
1.905, 0.487, -0.127, 0.079, 0.072, 0
1.654, 1.518, 0.68, 0.716, 0.826, 0
0.22, 1.291, 2.661, -0.639, -0.415, 0
0.192, 1.173, 2.29, -0.695, -0.374, 0
0.387, 0.902, 2.307, -0.648, -0.342, 0
0.126, 0.333, 0.597, 2.136, -0.791, 0
0.069, 0.269, 0.337, 0.931, 1.571, 0
0.246, 0.477, 1.836, 0.926, 0.48, 0
0.286, 1.034, 2.5, -0.732, 0.0, 0
0.584, 2.874, -0.821, 0.521, -0.205, 0
0.204, 1.574, 1.157, 0.62, 0.0, 0
0.55, 2.247, 0.744, 0.503, -0.363, 0
3.027, 0.863, -0.149, 0.099, 0.063, 0
1.033, 1.105, -0.254, -0.101, 0.0, 0
1.071, 2.521, -0.346, -0.152, -0.208, 0
0.2, 1.367, 1.592, -0.523, -0.196, 0
0.869, 2.037, -0.464, -0.176, -0.103, 0
0.626, 2.386, -0.481, 0.321, -0.136, 0
1.425, 1.819, -0.248, -0.135, 0.125, 0
0.674, 2.842, -0.383, -0.161, -0.127, 0
0.644, 1.852, -0.505, 0.213, -0.115, 0
0.675, 3.076, 0.902, 0.358, 0.217, 0
2.836, 0.582, -0.132, 0.178, 0.106, 0
0.642, 2.501, 0.739, 0.526, -0.199, 0
0.15, 0.424, 0.742, 1.839, 0.0, 0
0.776, 2.22, -0.549, -0.194, 0.145, 0
1.195, 1.537, -0.344, -0.115, -0.083, 0
0.571, 1.806, 1.29, -0.37, -0.155, 0
0.295, 1.277, 2.28, -0.574, 0.0, 0
0.221, 0.609, 0.635, 0.71, 0.0, 0
0.816, 0.855, 0.197, 0.084, 0.085, 0
0.121, 0.635, 0.584, 1.534, 0.0, 0
0.201, 1.552, 0.829, 0.323, 0.183, 0
0.745, 2.821, -0.503, -0.249, 0.884, 0
0.757, 1.426, 0.594, 0.232, 0.22, 0
0.174, 0.619, 1.468, 1.262, 0.0, 0
3.517, 0.65, 0.376, 0.525, -0.132, 0
1.089, 2.187, 1.117, 0.572, 0.85, 0
0.199, 1.328, -0.829, -0.314, 0.194, 0
1.6, 0.579, -0.091, 0.082, 0.073, 0
1.301, 2.591, -0.415, -0.246, -0.286, 0
0.279, 1.373, 1.137, 0.453, 0.0, 0
1.538, 0.562, -0.089, 0.084, 0.071, 0
0.455, 2.558, -0.656, 0.573, 1.14, 0
0.239, 0.524, 0.571, -0.407, -1.046, 0
1.203, 2.741, 0.944, 0.313, -0.141, 0
1.509, 1.501, 0.56, 1.513, -0.407, 0
3.24, 0.43, 0.801, -0.19, -0.089, 0
1.55, 2.107, 0.583, 0.809, 0.411, 0
2.53, -0.211, 0.213, 0.152, -0.059, 0
0.317, 1.318, 1.996, -0.616, 0.472, 0
0.221, 1.265, 1.291, 0.504, -0.197, 0
0.076, 0.356, 0.355, 0.497, 1.253, 0
0.284, 1.099, 2.571, -0.796, 0.434, 0
0.421, 3.022, -0.477, -0.188, -0.211, 0
0.876, 3.241, -0.58, 0.551, 0.327, 0
1.903, 0.797, 0.211, 0.146, -0.076, 0
0.238, 1.615, 1.22, -0.487, 0.0, 0
0.368, 1.698, 0.81, 0.372, 0.0, 0
0.159, 0.935, 2.185, -0.991, -0.428, 0
2.646, 0.98, -0.149, -0.092, -0.039, 0
2.427, 0.253, 0.514, 1.242, -0.393, 0
0.221, 1.146, 2.658, -0.742, -0.419, 0
0.508, 2.252, 0.998, 0.403, -0.207, 0
0.456, 2.64, -0.604, -0.238, -0.123, 0
0.841, 2.174, -0.488, 0.206, 0.0, 0
2.064, 1.895, 0.839, -0.229, 0.164, 0
0.503, 2.681, -0.614, -0.278, -0.178, 0
0.133, 0.503, 1.141, 0.981, 0.826, 0
1.918, 1.214, 0.261, 0.114, -0.067, 0
0.337, 1.78, 2.348, -0.639, -0.286, 0
0.123, 0.469, -0.863, 2.082, -0.998, 0
0.456, 1.275, 1.554, -0.418, -0.364, 0
0.32, 1.062, 2.934, -0.96, -0.502, 0
1.338, 1.555, 0.496, 0.516, 1.038, 0
0.494, 1.763, 1.245, 0.454, 0.188, 0
1.075, 2.002, 0.578, 1.461, -0.355, 0
3.498, 0.468, -0.117, -0.064, -0.041, 0
2.493, 0.322, 0.402, -0.096, -0.07, 0
0.32, 1.827, 0.587, 0.23, -0.133, 0
0.324, 1.31, 0.96, -0.298, 0.532, 0
0.129, 0.546, 0.893, 0.53, 0.0, 0
0.981, 2.208, 0.604, 1.5, -0.439, 0
2.324, 0.65, -0.112, 0.131, -0.052, 0
0.639, 1.201, 1.963, -0.682, -0.242, 0
2.185, 0.637, -0.117, 0.104, 0.063, 0
0.404, 1.284, 0.837, 0.448, -0.135, 0
2.539, 1.247, -0.263, 0.146, 0.269, 0
0.53, 1.9, 2.119, -0.474, -0.298, 0
0.238, 0.454, 1.589, 1.379, 0.692, 0
0.99, 2.775, 0.717, 0.833, -0.224, 0
1.116, 2.458, -0.385, 0.228, -0.124, 0
2.51, 1.063, 0.852, 0.72, -0.21, 0
0.223, 1.357, 1.34, -0.372, -0.238, 0
0.266, 1.864, 0.824, 0.401, -0.174, 0
0.44, 1.846, 0.747, 0.244, 0.124, 0
0.991, 2.986, 0.833, 0.648, 0.314, 0
0.692, 1.18, 1.666, 0.683, -0.224, 0
0.29, 0.831, 1.73, 0.87, 0.0, 0
0.156, 1.135, 1.541, -0.448, -0.214, 0
0.99, 2.66, -0.403, -0.164, 0.148, 0
1.402, 1.426, 0.472, -0.145, -0.088, 0
1.657, 2.263, -0.374, 0.226, 0.161, 0
0.121, 0.325, 0.328, 0.874, 1.973, 0
3.009, 0.349, 1.192, -0.276, -0.115, 0
0.273, 1.623, -0.435, 0.226, -0.093, 0
0.112, 0.598, 1.302, 2.198, -0.826, 0
0.372, 1.829, 1.163, -0.44, 0.0, 0
1.519, 1.395, -0.232, 0.133, -0.081, 0
0.918, 0.758, -0.161, 0.075, -0.044, 0
0.309, 2.579, -0.51, -0.213, -0.305, 0
0.128, 0.338, 0.32, 0.777, 1.814, 0
-0.288, -0.469, -1.22, -1.177, 0.734, 0
0.981, 2.268, -0.337, 0.189, -0.161, 0
0.082, 0.389, 0.378, -0.617, 1.555, 0
1.667, 1.272, -0.24, 0.204, 0.163, 0
1.287, 2.039, -0.425, -0.476, 1.222, 0
0.324, 2.576, -0.491, 0.543, -0.183, 0
3.36, 0.643, 0.342, 0.697, -0.178, 0
0.288, 0.891, 1.932, 1.42, -0.454, 0
0.354, 1.334, 1.982, -0.7, 0.0, 0
0.912, 1.59, 0.28, 0.121, 0.067, 0
0.314, 2.256, 1.035, 0.564, 0.272, 0
0.591, 2.437, 1.02, -0.387, -0.174, 0
0.166, 0.589, 0.587, 2.079, -0.769, 0
0.815, 1.8, -0.29, 0.217, -0.304, 0
2.039, 0.855, 0.166, 0.124, 0.102, 0
0.501, 1.934, -0.39, -0.211, -0.1, 0
1.601, 2.2, 1.09, 0.576, -0.168, 0
0.171, 0.913, 0.815, 1.027, -0.347, 0
2.663, -0.253, -0.117, 0.111, 0.063, 0
0.262, 0.729, 0.839, 1.728, 0.0, 0
1.466, 0.924, -0.172, -0.073, 0.076, 0
2.925, 0.506, -0.129, 0.137, -0.057, 0
1.404, 1.81, -0.342, -0.125, -0.085, 0
0.958, 1.627, -0.302, 0.193, -0.089, 0
0.141, 1.079, 1.308, -0.341, -0.166, 0
2.035, 1.325, 0.513, 0.373, -0.135, 0
0.521, 2.947, 0.989, 0.445, 0.0, 0
0.837, 2.421, -0.601, -0.271, -0.136, 0
1.549, 2.37, -0.361, 0.215, 0.596, 0
0.635, 3.075, -0.657, 0.489, -0.19, 0
2.843, 0.346, 0.273, 0.154, -0.08, 0
0.267, 1.687, 2.051, -0.63, 0.0, 0
2.496, 0.36, 0.125, 0.095, -0.08, 0
0.308, 1.204, 1.5, 0.569, -0.32, 0
0.451, 1.433, -0.363, -0.198, -0.189, 0
3.483, 0.479, -0.134, 0.108, 0.082, 0
0.531, 2.74, 1.17, -0.316, 0.0, 0
0.24, 1.068, 2.387, -0.747, -0.297, 0
0.293, 1.714, 0.461, 0.22, -0.097, 0
2.547, 0.766, 0.293, 0.747, -0.234, 0
2.406, -0.221, 0.216, 0.198, -0.067, 0
1.09, 1.973, -0.415, 0.189, -0.112, 0
2.657, 0.441, -0.115, -0.08, 0.066, 0
0.771, 2.585, -0.676, 0.426, -0.3, 0
1.529, 1.078, -0.154, -0.072, 0.066, 0
0.307, 2.908, -0.479, -0.19, 0.205, 0
0.913, 2.728, -0.394, 0.492, 0.686, 0
0.225, 1.075, 2.367, -0.734, 0.0, 0
0.189, 0.363, 0.528, -0.789, 1.537, 0
2.239, 0.89, 0.354, 0.245, 0.556, 0
0.267, 1.948, 1.019, 0.563, 0.0, 0
2.459, 0.293, 0.129, 0.075, 0.061, 0
1.362, 1.301, 0.486, 0.385, -0.277, 0
0.902, 2.825, -0.413, -0.171, -0.128, 0
0.338, 1.216, 2.052, 0.729, -0.238, 0
3.414, -0.243, 0.187, -0.081, 0.082, 0
1.056, 1.866, -0.335, 0.211, 0.134, 0
0.152, 0.824, 1.225, 2.058, 0.0, 0
2.51, 0.295, 0.176, 0.215, -0.068, 0
0.755, 3.309, -0.469, 0.254, -0.152, 0
1.328, 1.955, -0.489, 0.2, 0.256, 0
1.013, 1.772, -0.324, 0.206, 0.137, 0
0.729, 3.026, -0.471, -0.192, 0.185, 0
0.757, 2.97, -0.461, -0.192, 0.151, 0
0.379, 2.85, 0.735, 0.557, 1.132, 0
0.312, 0.862, 1.637, -0.686, -0.423, 0
1.908, 0.57, -0.108, 0.145, -0.193, 0
0.15, 0.408, 0.536, 2.115, -0.833, 0
0.165, 0.954, 1.718, 2.003, 0.0, 0
-0.233, 0.69, 1.364, -0.778, -0.532, 0
0.123, 0.586, 0.849, 2.496, -0.797, 0
1.297, 1.473, -0.26, 0.322, 0.0, 0
-0.158, 2.19, 1.004, -0.51, 0.0, 0
0.951, 2.417, -0.392, 0.438, 0.924, 0
0.412, 2.118, -0.434, 0.226, 0.134, 0
0.39, 1.25, 1.613, 0.694, -0.455, 0
0.161, 0.548, 0.966, 1.674, -0.52, 0
0.267, 1.309, 1.846, 0.741, -0.342, 0
0.245, 0.552, 0.581, -0.528, 0.0, 0
3.542, -0.331, -0.158, 0.077, 0.064, 0
0.769, 2.512, -0.416, 0.27, -0.232, 0
-0.211, -0.514, 0.598, 1.065, 0.0, 0
0.883, 0.543, 1.275, 2.209, 0.691, 0
0.361, 2.265, 1.085, 0.677, -0.341, 0
0.147, 0.789, 0.396, 0.672, -0.934, 0
0.234, 1.794, 2.113, -0.749, -0.285, 0
0.268, 1.333, 2.89, -0.748, 0.0, 0
2.954, 0.951, 0.729, 0.326, -0.126, 0
0.209, 1.072, 2.069, -0.636, -0.238, 0
2.508, 1.436, 0.485, 0.158, 0.299, 0
0.374, 1.266, 2.692, 1.077, -0.376, 0
0.296, 1.138, 2.518, -0.974, 0.0, 0
0.489, 3.375, -0.55, 0.611, -0.189, 0
3.909, 0.584, -0.13, -0.087, 0.057, 0
0.533, 3.131, -0.44, -0.27, -0.308, 0
2.441, 0.306, 0.14, 0.176, -0.065, 0
0.096, 0.61, 0.542, 0.591, 0.749, 0
0.212, 2.228, -0.589, 0.295, 0.18, 0
0.518, 2.759, 0.91, -0.312, -0.166, 0
1.093, 1.612, -0.366, 0.528, 0.511, 0
0.359, 0.566, 1.358, 0.719, 0.838, 0
0.621, 1.749, -0.436, -0.183, -0.103, 0
0.308, 1.214, 0.546, 0.307, 0.0, 0
0.402, 2.483, -0.606, -0.239, 0.203, 0
0.126, 0.476, 1.238, 2.343, 0.0, 0
2.514, -0.238, 0.103, 0.089, 0.09, 0
2.889, 0.336, -0.111, -0.075, 0.07, 0
2.259, 1.52, -0.264, -0.145, -0.08, 0
0.934, 2.115, 1.777, -0.421, 0.547, 0
0.331, 0.59, 2.549, 0.834, 0.376, 0
0.283, 2.093, 1.121, 0.57, -0.448, 0
0.152, 1.282, 0.796, 0.335, 0.0, 0
1.168, 2.156, -0.289, -0.122, 0.109, 0
3.5, 1.474, -0.182, -0.045, -0.032, 0
0.334, 1.478, 2.134, -0.654, 0.593, 0
2.075, 2.142, 0.539, 0.457, 0.301, 0
3.151, -0.31, 0.308, 0.612, -0.171, 0
0.265, 2.037, 0.992, 0.625, 0.0, 0
0.294, 0.453, 1.748, 0.946, 1.138, 0
0.144, 0.858, 2.303, -0.718, -0.535, 0
0.206, 1.345, 1.822, 0.693, 0.0, 0
0.151, 0.415, 0.501, 2.147, -0.987, 0
-0.784, 0.627, 0.475, -0.183, -0.185, 0
3.451, -0.296, 0.682, 0.204, -0.071, 0
0.341, 1.007, 2.908, -0.772, 0.391, 0
0.169, 0.5, 1.468, 1.001, -1.017, 0
0.147, 0.851, 1.499, 2.585, -0.996, 0
0.233, 0.473, 1.178, 1.742, 0.843, 0
0.708, 2.221, -0.545, -0.188, 0.0, 0
0.811, 2.064, -0.454, -0.342, 1.431, 0
0.459, 1.882, -0.37, -0.157, -0.102, 0
0.27, 3.115, -0.53, 1.223, -0.401, 0
0.755, 1.277, -0.297, -0.426, 1.903, 0
0.266, 0.593, 0.835, -0.569, 1.956, 0
0.216, 0.796, 0.792, 1.752, 0.0, 1
0.504, 1.435, 1.551, -0.378, -0.239, 1
0.178, 0.702, 1.728, 1.329, -0.822, 1
0.554, 0.624, 1.504, 1.151, 0.627, 1
0.911, 1.035, 0.613, 0.808, 0.827, 1
0.528, 0.949, 1.6, -0.418, 1.071, 1
1.339, 1.765, 1.763, -0.355, -0.144, 1
0.335, 2.761, -0.515, 1.349, -0.331, 1
0.305, 0.599, 0.826, 1.92, -0.635, 1
0.226, 0.567, 0.709, 0.957, 0.945, 1
-0.184, 0.485, -0.671, -0.982, 0.0, 1
0.511, 0.487, 1.832, 1.094, -0.397, 1
0.538, 0.682, 1.767, 1.165, 1.541, 1
0.109, 0.441, 0.876, 0.757, 0.0, 1
0.249, 0.964, 2.085, 1.071, 0.0, 1
0.521, 1.331, 2.356, 0.887, -0.3, 1
0.395, 0.526, 0.974, 0.965, 0.0, 1
0.278, 1.134, 2.136, -0.838, 1.005, 1
0.37, 1.143, 2.195, -0.54, -0.577, 1
0.544, 2.494, 1.148, 1.169, -0.355, 1
0.966, 1.848, 1.467, 0.741, 0.612, 1
0.105, 0.707, 1.457, -0.562, 0.0, 1
0.564, 2.68, 0.947, 0.763, 0.722, 1
0.216, 0.376, 0.622, 1.729, 1.369, 1
0.125, 0.675, 0.405, -0.755, 0.0, 1
0.738, 0.57, 2.037, -0.591, 0.39, 1
0.096, 0.433, 0.631, 2.096, -0.896, 1
0.204, 0.527, 0.407, 1.66, -0.714, 1
0.607, 0.586, 1.667, 1.078, -0.395, 1
0.323, 0.577, 0.736, 1.267, 0.0, 1
0.208, 0.824, 1.253, 1.792, -0.738, 1
0.231, 0.885, 1.375, -0.405, -0.198, 1
0.96, 0.431, 1.293, 1.326, 0.919, 1
0.615, 0.985, 1.8, -0.563, 0.401, 1
0.27, 0.812, 2.105, 0.852, 0.415, 1
0.983, 1.915, 1.802, -0.662, -0.197, 1
0.276, 0.534, 0.372, 1.3, 0.761, 1
0.109, 0.445, 0.879, 0.87, 0.0, 1
0.082, 0.343, 0.429, -0.823, 2.113, 1
0.788, 2.617, 1.061, 0.653, 0.542, 1
1.02, 0.605, 1.869, 1.409, 0.756, 1
-0.222, -0.565, -0.798, -0.931, -0.407, 1
0.141, 0.297, 0.561, 1.412, 1.812, 1
0.46, 3.218, 1.191, 0.71, -0.206, 1
0.089, 0.509, 0.626, 1.248, -0.478, 1
0.451, 2.116, -0.46, 0.391, 0.465, 1
0.426, 1.016, 0.8, 1.009, -0.356, 1
0.403, 0.391, 1.954, 1.141, -0.683, 1
0.319, 1.059, 2.039, -0.751, 1.249, 1
0.572, 1.309, 1.464, 1.936, -0.501, 1
0.562, 1.253, 2.338, -0.668, -0.28, 1
0.287, 0.531, 0.696, 1.883, 0.0, 1
0.161, 0.685, 0.912, 2.073, 0.0, 1
1.147, 0.598, 1.717, 0.636, -0.247, 1
0.302, 0.581, 2.031, 1.122, 1.408, 1
0.344, 1.233, 2.288, 0.942, 1.1, 1
0.993, 1.201, 1.998, 0.768, 0.428, 1
0.345, 0.688, 0.766, 2.2, 1.909, 1
0.449, 0.592, 1.338, 1.247, 1.999, 1
0.591, 1.121, 1.492, -0.657, 1.705, 1
0.205, 0.351, -0.866, 1.614, -0.935, 1
1.072, 0.89, 2.556, -0.668, -0.373, 1
0.212, 0.585, 0.688, 1.343, 1.256, 1
0.253, 0.872, 2.363, -0.585, -0.327, 1
0.278, 1.63, 1.856, 1.155, -0.379, 1
0.135, 0.483, 0.456, -0.493, 1.108, 1
0.064, 0.286, 0.689, 0.449, -0.448, 1
0.58, 1.224, 1.911, 1.786, -0.516, 1
0.596, 1.555, 1.434, 0.699, 1.074, 1
0.561, 1.17, 1.464, 1.012, 1.311, 1
0.19, 0.449, 0.561, 1.624, -0.781, 1
0.814, 0.951, 2.084, 1.058, 1.044, 1
1.116, 2.347, 1.606, -0.317, -0.156, 1
0.231, 0.661, 2.467, 1.153, 1.191, 1
0.233, 0.385, 1.589, 1.504, 2.106, 1
0.197, 1.125, 0.623, 1.191, 0.831, 1
0.691, 0.817, 2.021, -0.679, -0.684, 1
0.807, 1.647, 1.476, 1.16, -0.411, 1
0.159, 0.686, 1.129, 1.911, 0.0, 1
0.137, 0.519, 0.76, 1.611, 0.0, 1
0.367, 1.632, 1.455, 0.562, -0.387, 1
0.12, 0.715, 0.427, 0.846, 0.0, 1
0.695, 1.215, 1.535, -0.318, -0.267, 1
0.123, 0.915, 0.777, 1.984, -0.806, 1
0.706, 0.837, 1.422, 0.916, 1.748, 1
0.154, 0.643, 0.916, 2.048, -0.818, 1
0.384, 3.147, 1.699, -0.41, -0.172, 1
0.537, 0.405, 1.611, 0.681, 0.694, 1
0.564, 1.168, 1.752, -0.494, -0.229, 1
0.687, 1.871, 0.637, 0.378, -0.286, 1
0.704, 0.988, 1.688, 1.48, -1.12, 1
0.09, 0.681, 0.261, 0.769, 0.0, 1
0.621, 0.433, 1.557, 0.719, 0.719, 1
0.975, 1.07, 2.241, -0.61, -0.294, 1
0.53, 0.921, 2.206, -0.81, 0.587, 1
0.912, 0.791, 0.893, 1.416, 0.563, 1
0.157, 0.642, 0.459, 0.761, 0.0, 1
0.234, 0.758, 0.7, 1.06, 0.0, 1
0.161, 0.177, -0.167, 0.714, -0.937, 1
0.28, 0.619, 0.735, 0.937, 0.0, 1
0.562, 0.458, 1.509, 0.664, 0.622, 1
0.264, 0.936, 1.734, 0.998, 1.148, 1
0.769, 2.192, 1.816, 0.518, -0.194, 1
0.367, 0.788, 0.858, 1.386, 1.212, 1
0.245, 0.37, 0.738, 0.929, 0.739, 1
1.37, 0.965, 0.75, 0.638, 0.325, 1
0.603, 2.469, 0.961, 1.279, -0.361, 1
0.367, 0.768, 1.073, 1.582, -0.785, 1
0.173, 0.63, 1.636, 0.917, -0.425, 1
1.03, 1.402, 1.403, -0.409, 1.116, 1
0.106, 0.635, 0.252, 0.453, 0.944, 1
0.126, 0.68, 0.408, 0.754, 1.24, 1
0.151, 0.509, 0.505, -0.312, 0.944, 1
0.31, 0.953, 1.54, 1.066, 0.639, 1
0.579, 2.812, 0.757, 0.495, 0.699, 1
0.175, 0.516, 0.862, 1.92, -0.775, 1
-0.044, 0.19, -0.186, -0.344, -0.488, 1
0.099, 0.789, -0.833, 1.781, -0.602, 1
0.174, 0.719, 1.091, 1.546, -0.581, 1
1.031, 0.584, 1.866, 1.532, -0.671, 1
0.486, 1.176, 0.879, 1.356, -0.58, 1
0.567, 0.51, 1.018, 1.576, -0.617, 1
0.383, 0.711, 2.162, 0.79, 0.636, 1
-0.076, 0.341, 0.592, 1.026, 0.0, 1
0.426, 0.754, 1.966, 0.915, 1.399, 1
0.186, 0.769, 1.214, 0.71, -0.211, 1
0.284, 0.923, 0.672, 0.668, 0.874, 1
