@relation  phoneme
@attribute Aa real[-1.7,4.107]
@attribute Ao real[-1.327,4.378]
@attribute Dcl real[-1.823,3.199]
@attribute Iy real[-1.581,2.826]
@attribute Sh real[-1.284,2.719]
@attribute Class {0,1}


@data
-0.114, 1.272, 2.177, -0.644, -0.36, 0
0.892, 1.534, -0.287, -0.118, -0.069, 0
2.119, 1.064, -0.147, 0.116, -0.062, 0
0.492, 1.782, 1.24, 0.448, -0.192, 0
1.242, 1.769, -0.281, -0.362, 1.29, 0
1.041, 1.631, 0.505, 0.34, -0.262, 0
0.808, 1.69, -0.371, -0.151, -0.103, 0
0.248, 0.667, 0.729, -0.804, 2.286, 0
0.108, 0.298, 0.471, 1.854, 1.152, 0
1.142, 1.867, -0.351, -0.161, -0.11, 0
1.462, 1.329, 0.322, -0.099, 0.112, 0
0.767, 1.165, 0.339, -0.1, -0.065, 0
0.641, 1.983, 0.845, -0.238, -0.123, 0
0.283, 1.349, 0.535, -0.203, -0.119, 0
1.021, 2.274, -0.52, -0.19, -0.12, 0
2.954, 0.435, -0.11, 0.086, -0.061, 0
0.48, 2.104, 0.591, 0.517, -0.112, 0
0.61, 2.82, 0.866, -0.317, 0.971, 0
0.087, 0.302, 0.304, 0.535, 0.0, 0
1.051, 2.748, -0.42, 0.301, 0.619, 0
1.824, 0.597, 0.173, 0.117, 0.121, 0
0.056, 0.245, 0.364, -0.428, 0.0, 0
0.43, 3.32, -0.579, -0.24, -0.151, 0
3.218, -0.364, -0.131, 0.094, -0.072, 0
0.183, 1.414, 2.471, -0.728, 0.0, 0
0.723, 3.151, -0.514, 0.284, -0.198, 0
0.291, 0.678, 1.448, 2.1, -0.546, 0
1.639, 2.471, -0.466, -0.2, -0.11, 0
1.228, 0.904, 0.271, 0.108, 0.082, 0
3.115, 0.571, 0.235, -0.074, -0.043, 0
0.136, 0.736, 1.847, 1.073, -0.424, 0
1.903, 1.271, -0.244, 0.122, 0.098, 0
1.196, 2.373, -0.342, -0.155, 0.307, 0
1.757, 0.972, 0.866, 1.579, -0.45, 0
1.892, 1.535, -0.379, 0.186, -0.126, 0
0.14, 0.58, 1.436, 1.811, -0.513, 0
0.597, 1.624, 1.5, -0.473, -0.197, 0
0.246, 0.683, 2.489, -0.781, 0.376, 0
3.273, 0.455, 0.488, 0.576, 0.307, 0
0.727, 2.657, 1.16, 0.417, -0.19, 0
1.067, 2.854, -0.433, -0.195, -0.129, 0
3.052, 0.359, 1.173, -0.221, -0.102, 0
0.302, 1.281, 1.743, -0.659, -0.302, 0
0.348, 0.918, 2.355, 1.037, 0.421, 0
0.519, 2.023, 1.445, 0.649, 0.0, 0
1.466, 1.697, 0.485, 0.284, -0.18, 0
1.128, 0.804, -0.156, 0.109, 0.0, 0
0.245, 1.495, 1.543, 0.718, -0.4, 0
2.116, 0.488, 0.105, 0.094, -0.05, 0
2.314, 1.351, 0.438, -0.138, -0.28, 0
0.883, 1.942, -0.443, 1.609, -0.483, 0
3.043, -0.317, 0.15, -0.072, -0.053, 0
0.498, 3.28, -0.608, -0.242, 0.0, 0
0.773, 2.061, -0.344, -0.179, -0.115, 0
0.178, 1.152, 1.846, -0.477, -0.201, 0
0.481, 2.58, 1.476, 0.789, -0.24, 0
0.359, 0.601, 1.712, 0.928, 0.925, 0
0.142, 1.051, 1.96, -0.564, 0.0, 0
2.653, 0.448, 0.241, 0.089, 0.092, 0
0.222, 1.017, 2.425, 1.076, -0.367, 0
0.11, 0.469, 0.73, 0.647, 0.0, 0
0.311, 2.065, -0.493, 0.34, 0.0, 0
0.539, 2.612, 0.964, 0.511, -0.192, 0
0.636, 1.985, -0.362, -0.162, 0.0, 0
0.87, 2.786, 0.874, -0.276, -0.154, 0
2.522, 0.476, 0.192, 0.146, -0.051, 0
0.134, 0.334, 0.428, 1.189, 0.0, 0
0.857, 2.735, -0.45, -0.187, -0.199, 0
3.397, -0.285, 0.183, 0.114, -0.059, 0
0.085, 0.296, 0.295, 0.552, 0.0, 0
2.667, 0.33, 0.189, 0.226, -0.08, 0
0.237, 1.014, 2.321, -0.849, 0.0, 0
2.734, 0.495, -0.106, 0.07, 0.051, 0
0.329, 2.302, -0.432, 0.322, -0.117, 0
0.252, 2.304, 0.993, 0.561, 0.251, 0
2.87, 0.496, -0.104, -0.066, -0.047, 0
2.848, 0.753, 1.285, -0.31, -0.125, 0
1.026, 2.185, -0.539, 0.206, 0.252, 0
0.563, 2.441, 1.527, -0.485, 0.0, 0
3.561, -0.277, 0.179, -0.077, 0.066, 0
0.657, 1.763, 0.499, -0.173, 0.0, 0
0.517, 2.071, 1.352, -0.423, 0.0, 0
1.129, 1.229, -0.224, -0.089, -0.056, 0
0.157, 0.514, 0.792, 1.52, 1.984, 0
0.899, 2.96, -0.474, -0.203, -0.144, 0
0.4, 0.994, 2.373, -0.643, -0.369, 0
0.562, 3.04, -0.641, -0.265, -0.188, 0
2.601, 0.422, -0.144, -0.08, 0.119, 0
1.845, 2.214, -0.376, -0.149, -0.119, 0
2.639, 1.46, -0.253, 0.674, -0.25, 0
0.399, 0.824, 2.574, -0.686, 0.621, 0
0.245, 1.0, 3.109, -0.767, -0.36, 0
0.271, 2.481, -0.485, 0.312, -0.14, 0
0.334, 1.489, 2.335, -0.665, 0.0, 0
1.24, 2.47, -0.448, 0.231, 0.158, 0
2.039, 1.226, 0.508, 0.35, -0.135, 0
0.286, 0.602, 2.168, 1.21, 0.553, 0
0.389, 1.798, -0.414, -0.153, -0.105, 0
2.329, 0.794, 0.311, -0.082, 0.075, 0
0.33, 1.541, 1.985, -0.539, 0.0, 0
0.26, 0.903, 2.735, -0.781, 0.0, 0
0.163, 0.854, 0.431, 0.721, 0.982, 0
0.582, 3.252, -0.511, 0.702, -0.25, 0
1.594, 0.578, 0.174, 0.153, 0.075, 0
1.654, 1.517, 0.68, 0.716, 0.826, 0
0.415, 1.521, 2.727, -0.666, -0.323, 0
0.376, 1.259, 2.226, -0.598, 0.0, 0
0.407, 1.041, 1.959, -0.535, -0.257, 0
0.119, 0.483, 0.629, 2.132, -0.659, 0
0.135, 0.267, 0.421, 1.007, 1.695, 0
0.167, 0.752, 1.922, 0.984, 0.0, 0
0.231, 1.136, 2.493, -0.638, 0.0, 0
0.629, 2.94, -0.743, 0.313, 0.0, 0
0.231, 1.78, 1.658, 0.697, 0.361, 0
0.56, 1.978, 0.739, 0.354, 0.2, 0
3.084, 0.782, -0.166, -0.088, -0.061, 0
0.81, 1.545, -0.303, 0.181, -0.087, 0
0.967, 2.225, -0.291, -0.145, -0.107, 0
0.171, 1.122, 1.58, -0.47, -0.204, 0
0.907, 1.906, -0.415, -0.155, -0.101, 0
0.79, 2.386, -0.403, 0.24, 0.164, 0
1.706, 1.949, -0.259, -0.09, -0.075, 0
0.555, 2.793, -0.465, -0.182, -0.125, 0
0.693, 1.99, -0.31, 0.179, -0.114, 0
0.598, 2.389, 0.797, 0.305, 0.19, 0
2.936, 0.788, -0.128, 0.093, 0.061, 0
0.385, 2.497, 0.684, 0.532, -0.406, 0
0.128, 0.442, 0.52, 2.045, 0.0, 0
0.701, 2.062, -0.513, -0.242, -0.126, 0
1.446, 1.401, -0.28, -0.119, 0.12, 0
0.511, 1.961, 1.2, -0.342, 0.0, 0
0.243, 1.265, 2.289, -0.524, 0.0, 0
0.233, 0.632, 0.642, 0.724, 0.0, 0
1.322, 0.603, 0.156, 0.145, -0.163, 0
0.116, 0.485, 0.917, 1.673, 0.0, 0
0.327, 1.581, 0.726, 0.274, 0.0, 0
1.047, 2.589, -0.447, -0.277, 0.942, 0
0.205, 1.433, 0.976, 0.327, 0.198, 0
0.136, 0.627, 1.501, 1.188, 0.0, 0
3.438, 0.434, 0.275, 0.618, -0.157, 0
0.794, 1.828, 0.782, 0.201, 0.12, 0
-0.199, 1.723, -1.007, -0.641, -0.315, 0
2.064, 0.657, -0.111, 0.107, 0.074, 0
1.078, 2.567, -0.399, -0.188, -0.122, 0
0.132, 1.589, 1.012, 0.685, 0.0, 0
1.558, 0.539, -0.087, 0.08, 0.062, 0
0.319, 3.013, -0.563, 0.295, 0.19, 0
0.094, 0.342, 0.561, -0.223, -0.46, 0
1.098, 2.692, 0.812, 0.348, 0.0, 0
1.05, 1.982, 0.613, 1.541, -0.359, 0
3.273, 0.301, 1.169, -0.223, -0.084, 0
1.545, 2.072, 0.575, 0.758, 0.423, 0
2.53, -0.211, 0.213, 0.152, -0.058, 0
0.58, 1.03, 2.133, -0.391, 0.541, 0
0.165, 1.198, 1.256, 0.469, -0.198, 0
0.167, 0.364, 0.556, 0.324, 0.804, 0
0.35, 1.239, 2.361, -0.652, 0.566, 0
0.457, 3.001, -0.43, -0.189, -0.166, 0
0.802, 3.022, -0.647, 0.588, 0.287, 0
1.839, 0.735, 0.208, 0.143, -0.075, 0
0.228, 1.354, 1.264, -0.39, 0.246, 0
0.218, 1.486, 0.742, 0.661, -0.224, 0
0.172, 0.894, 2.246, -0.842, -0.441, 0
2.399, 0.797, 0.392, -0.116, -0.045, 0
2.655, 0.577, 0.211, 0.835, -0.374, 0
0.218, 1.149, 2.683, -0.724, -0.426, 0
0.371, 2.428, 0.809, 0.357, 0.204, 0
0.533, 2.581, -0.595, -0.227, -0.123, 0
0.868, 2.002, -0.434, 0.238, -0.137, 0
2.673, 0.831, 1.16, -0.308, -0.124, 0
0.624, 2.58, -0.602, -0.237, -0.133, 0
0.148, 0.495, 1.125, 0.907, 0.82, 0
1.379, 1.73, 0.37, 0.171, -0.074, 0
0.505, 1.929, 2.448, -0.626, -0.321, 0
0.078, 0.512, -1.255, 1.731, 0.0, 0
0.48, 1.042, 1.914, -0.442, -0.221, 0
0.308, 1.127, 2.844, -0.784, -0.377, 0
1.338, 1.555, 0.496, 0.517, 1.038, 0
0.492, 1.782, 1.24, 0.448, 0.192, 0
0.749, 2.044, 0.938, 1.239, -0.376, 0
3.461, 0.457, -0.111, -0.068, -0.042, 0
2.102, 0.355, -0.092, 0.095, -0.047, 0
0.324, 1.719, 0.651, 0.254, -0.137, 0
0.269, 1.522, 1.144, -0.469, 0.338, 0
0.108, 0.464, 1.302, 1.08, -0.349, 0
0.966, 2.283, 0.617, 1.456, -0.431, 0
2.404, 0.651, -0.118, 0.073, 0.045, 0
0.251, 1.02, 2.104, -0.668, -0.246, 0
2.08, 0.707, -0.111, -0.067, 0.063, 0
0.206, 1.121, 1.296, 0.498, -0.246, 0
2.182, 0.987, -0.164, 0.135, 0.106, 0
0.586, 2.32, 2.095, -0.587, -0.313, 0
0.34, 0.428, 1.703, 1.236, 1.018, 0
0.626, 3.136, 0.601, 0.879, -0.316, 0
1.254, 2.545, -0.44, 0.227, 0.165, 0
2.475, 1.325, 0.652, 0.697, -0.201, 0
0.316, 1.385, 1.342, -0.401, -0.204, 0
0.279, 1.643, 0.865, 0.331, -0.118, 0
0.274, 2.028, 0.992, 0.406, 0.0, 0
0.598, 2.171, 0.671, 0.332, 0.201, 0
0.691, 1.179, 1.665, 0.682, -0.224, 0
0.18, 0.836, 2.024, 1.056, 0.0, 0
0.275, 1.133, 1.375, -0.478, 0.0, 0
1.146, 2.519, -0.43, -0.18, 0.125, 0
1.988, 1.974, 0.622, -0.18, -0.101, 0
1.657, 2.263, -0.374, 0.226, 0.161, 0
0.083, 0.345, 0.349, 1.171, 1.321, 0
2.793, 0.285, 1.283, -0.314, 0.296, 0
0.473, 1.57, -0.413, 0.305, -0.099, 0
0.162, 0.705, 1.06, 2.135, -0.602, 0
0.378, 1.737, 1.078, -0.445, 0.0, 0
1.52, 1.396, -0.232, 0.133, -0.081, 0
0.96, 0.712, -0.143, 0.091, -0.061, 0
0.586, 2.408, -0.62, -0.267, -0.166, 0
0.216, 0.365, 0.371, 0.981, 1.464, 0
0.98, -0.688, -0.404, -1.3, -0.836, 0
1.021, 2.361, -0.378, 0.228, -0.162, 0
0.134, 0.326, 0.478, -0.788, 1.599, 0
1.386, 1.298, -0.23, 0.109, 0.095, 0
1.496, 2.131, -0.356, -0.297, 0.746, 0
0.504, 2.585, -0.577, 0.309, -0.158, 0
3.209, 0.79, 0.242, 0.703, -0.28, 0
0.277, 0.872, 1.918, 1.371, -0.449, 0
0.269, 1.351, 2.031, -0.64, 0.0, 0
1.158, 0.988, -0.194, 0.094, 0.061, 0
0.245, 2.017, 1.687, 0.99, 0.0, 0
0.484, 2.633, 0.917, -0.305, 0.163, 0
0.205, 0.549, 0.782, 1.773, -0.534, 0
0.861, 1.811, -0.291, 0.212, -0.256, 0
1.988, 0.97, 0.184, 0.141, 0.128, 0
0.601, 1.861, -0.414, -0.225, 0.0, 0
1.177, 2.212, 1.194, 0.66, -0.401, 0
0.181, 1.099, 0.81, 1.203, 0.0, 0
2.699, -0.264, -0.105, 0.094, -0.049, 0
0.188, 0.75, 0.797, 1.287, -0.606, 0
1.304, 1.219, -0.234, 0.12, 0.094, 0
3.294, 0.435, -0.123, 0.089, -0.053, 0
1.408, 1.792, -0.344, -0.124, -0.081, 0
1.012, 1.612, -0.3, 0.203, -0.092, 0
0.252, 1.357, 0.976, -0.331, 0.216, 0
1.793, 1.773, 0.742, 1.043, -0.324, 0
0.369, 3.048, 0.828, 0.7, 0.0, 0
0.626, 2.343, -0.449, -0.212, -0.12, 0
1.706, 2.23, -0.347, 0.568, 0.504, 0
0.252, 2.769, -0.651, 0.331, 0.214, 0
2.841, 0.346, 0.273, 0.154, -0.079, 0
0.456, 1.513, 2.206, -0.545, 0.0, 0
2.486, 0.532, 0.234, 0.087, 0.071, 0
0.371, 1.194, 1.549, 0.687, -0.474, 0
0.301, 1.809, -0.281, -0.138, -0.095, 0
3.466, 0.481, -0.134, 0.109, 0.077, 0
0.723, 2.415, 1.512, -0.365, -0.17, 0
0.271, 1.286, 2.305, -0.702, 0.0, 0
0.727, 1.561, 0.564, 0.236, 0.214, 0
2.94, 0.495, 0.892, 0.337, -0.161, 0
2.406, -0.22, 0.216, 0.198, -0.066, 0
1.107, 1.532, -0.338, -0.113, -0.081, 0
2.747, 0.745, -0.119, -0.066, 0.05, 0
0.229, 2.527, -0.58, 0.246, 0.162, 0
1.515, 1.091, -0.152, -0.072, 0.068, 0
0.286, 2.793, -0.459, 0.22, 0.156, 0
0.959, 2.757, -0.421, 0.513, 0.83, 0
0.213, 1.032, 2.25, -0.676, 0.0, 0
0.06, 0.225, 0.119, 0.264, 0.912, 0
2.56, 1.439, 0.356, 0.391, 0.324, 0
0.319, 2.064, 1.245, 0.508, -0.266, 0
2.365, 0.282, 0.158, 0.155, -0.059, 0
1.362, 1.3, 0.486, 0.385, -0.276, 0
1.117, 2.55, -0.458, -0.222, -0.135, 0
0.404, 1.193, 1.848, 1.005, 0.0, 0
3.359, -0.241, 0.195, -0.085, 0.085, 0
1.084, 1.697, -0.298, 0.185, -0.102, 0
0.238, 0.899, 1.439, 2.113, 0.0, 0
2.473, 0.334, 0.206, 0.208, -0.063, 0
0.563, 3.544, -0.707, 0.456, 0.484, 0
1.499, 2.131, -0.409, 0.323, 0.803, 0
1.363, 1.704, -0.318, -0.133, -0.079, 0
0.686, 3.259, -0.525, -0.225, 0.157, 0
1.092, 3.108, -0.643, -0.263, 0.162, 0
0.424, 2.375, 1.004, 0.523, 0.792, 0
0.094, 0.926, 1.599, -0.563, -0.305, 0
1.936, 0.557, -0.107, 0.14, -0.206, 0
0.145, 0.392, 0.477, 2.189, -0.911, 0
0.412, 0.808, 2.093, 1.937, -0.578, 0
0.213, 1.071, 2.003, -0.609, -0.229, 0
0.147, 0.569, 0.732, 2.224, -0.639, 0
1.376, 1.472, -0.29, 0.24, -0.172, 0
0.256, 2.111, 1.173, -0.532, -0.244, 0
0.512, 2.054, -0.377, 0.473, 1.449, 0
0.736, 2.493, -0.363, 0.211, 0.145, 0
0.352, 1.16, 1.638, 0.621, -0.535, 0
0.18, 0.511, 1.254, 1.436, -1.007, 0
0.266, 1.229, 2.271, 0.879, -0.326, 0
0.106, 0.458, 0.931, 0.0, 0.0, 0
3.108, -0.295, -0.104, -0.073, -0.053, 0
0.557, 2.204, -0.467, 0.348, -0.259, 0
0.107, 0.392, 0.376, 0.874, 1.125, 0
0.122, 0.592, 1.288, 2.546, -0.849, 0
0.368, 2.197, 1.093, 0.634, -0.3, 0
0.085, 0.387, 0.661, 0.6, -0.456, 0
0.391, 1.276, 2.268, -0.721, 0.0, 0
0.267, 1.331, 2.875, -0.911, 0.0, 0
2.884, 1.03, 0.349, 0.219, -0.236, 0
0.468, 1.63, 1.877, -0.571, 0.0, 0
2.628, 0.845, 0.402, 0.299, 0.703, 0
0.336, 0.875, 2.576, 1.339, -0.557, 0
0.185, 0.932, 2.296, -0.612, -0.258, 0
0.933, 3.142, -0.585, 0.545, 0.354, 0
3.426, 0.753, -0.143, -0.091, -0.053, 0
0.405, 3.056, -0.609, -0.304, -0.271, 0
2.065, 0.703, -0.153, -0.079, 0.041, 0
0.14, 0.351, 0.563, 0.552, 1.222, 0
0.555, 2.197, -0.337, 0.199, -0.146, 0
0.735, 2.882, 1.014, -0.355, 0.216, 0
1.093, 1.612, -0.366, 0.529, 0.511, 0
0.126, 0.732, 1.483, 1.451, 0.521, 0
0.72, 1.788, -0.475, -0.227, 0.303, 0
1.042, 1.18, -0.264, -0.114, 0.091, 0
0.302, 3.129, -0.561, 0.289, 0.196, 0
0.182, 0.418, 1.202, 1.724, -0.667, 0
2.56, -0.244, -0.113, 0.112, -0.058, 0
3.161, -0.243, 0.211, -0.086, 0.085, 0
2.186, 1.421, -0.367, -0.121, -0.085, 0
0.702, 2.288, 1.742, -0.424, 0.243, 0
0.351, 0.607, 2.578, 0.819, 0.353, 0
0.443, 2.273, 1.764, 0.697, -0.297, 0
0.159, 1.307, 0.799, 0.332, 0.0, 0
1.101, 3.092, -0.626, 0.28, 0.162, 0
3.229, 0.694, 0.27, -0.258, 0.607, 0
0.441, 1.428, 2.168, -0.608, 0.412, 0
2.116, 2.138, 0.544, 0.57, 0.265, 0
3.617, -0.272, 0.34, 0.224, -0.073, 0
0.265, 1.443, 0.83, 0.381, -0.14, 0
0.191, 0.609, 1.806, 0.81, 1.11, 0
0.145, 0.895, 2.319, -0.761, -0.559, 0
0.187, 1.346, 1.791, 0.679, 0.0, 0
0.257, 0.317, 0.61, 2.224, -0.794, 0
0.437, 1.435, 0.502, 0.303, 0.0, 0
0.181, 0.48, -0.852, 1.305, -0.543, 0
0.812, 0.762, 2.242, -0.792, 0.405, 0
0.301, 2.09, 0.976, 0.867, -0.439, 0
0.152, 0.428, 0.846, 2.32, -0.756, 0
0.254, 2.007, 1.015, 0.607, 1.433, 0
0.718, 2.29, -0.316, -0.155, 0.12, 0
0.534, 2.408, -0.476, 0.345, 1.087, 0
0.352, 1.828, -0.377, -0.165, 0.0, 0
0.254, 3.163, -0.5, 1.249, -0.376, 0
0.836, 1.403, -0.26, -0.336, 2.016, 0
-1.7, -1.279, 0.451, 0.202, 0.0, 0
0.169, 0.523, 0.539, 1.885, 0.0, 1
0.504, 1.435, 1.551, -0.378, -0.239, 1
0.454, 0.779, 1.472, 1.167, -0.397, 1
0.603, 0.551, 1.518, 0.914, 0.517, 1
0.755, 1.187, 0.829, 1.122, 0.604, 1
0.299, 0.849, 1.679, -0.609, 0.507, 1
1.327, 1.433, 2.092, -0.415, -0.168, 1
0.928, 2.511, -0.43, 0.97, -0.284, 1
0.541, 0.493, 0.741, 1.654, -0.626, 1
0.424, 0.745, 0.766, 1.225, 1.068, 1
-0.142, 0.501, -0.531, -1.14, 0.0, 1
0.384, 0.425, 1.9, 1.008, -0.408, 1
0.441, 0.794, 1.914, 0.962, 1.607, 1
0.125, 0.548, 0.795, 0.836, 0.0, 1
0.172, 0.474, 2.067, 0.75, -0.702, 1
1.048, 1.726, 1.747, 0.696, -0.206, 1
0.141, 0.56, 1.008, 0.828, 0.0, 1
0.347, 0.96, 2.339, -0.753, 0.433, 1
0.262, 1.101, 2.179, -0.672, -0.56, 1
0.494, 2.247, 0.988, 1.177, -0.411, 1
0.979, 1.545, 1.49, 0.576, 1.144, 1
0.567, 0.907, 1.464, -0.617, -0.492, 1
0.41, 2.154, 1.28, 0.836, 1.02, 1
0.223, 0.367, 0.57, 1.789, 1.503, 1
0.122, 0.689, 0.398, -0.736, 0.0, 1
0.558, 0.41, 1.943, -0.497, 0.44, 1
0.074, 0.352, 0.808, 1.879, -0.616, 1
0.272, 0.699, 0.419, 1.115, -0.529, 1
0.459, 0.541, 1.959, 1.106, -0.785, 1
0.184, 0.556, 0.534, 1.136, 0.0, 1
0.169, 0.729, 1.159, 1.954, -0.764, 1
0.274, 0.76, 0.937, -0.404, 0.0, 1
0.543, 0.509, 1.485, 1.332, 1.757, 1
0.569, 0.908, 2.019, -0.531, -0.226, 1
0.681, 1.257, 2.31, 1.406, 0.0, 1
1.236, 1.986, 1.835, -0.38, -0.167, 1
0.253, 0.292, 0.594, 1.273, 0.993, 1
0.11, 0.502, 0.868, 0.864, 0.0, 1
0.081, 0.332, 0.424, -0.699, 1.923, 1
0.7, 2.43, 1.251, 0.542, 0.786, 1
0.48, 0.656, 1.949, 1.496, 1.357, 1
-0.114, -0.497, -0.851, -0.818, -0.459, 1
0.268, 0.558, 0.412, 1.417, 0.709, 1
0.651, 2.707, 0.894, 0.903, -0.321, 1
0.242, 0.533, 0.693, 1.327, -0.668, 1
0.472, 3.202, -0.686, 0.624, 0.457, 1
0.2, 0.764, 0.892, 1.241, -0.772, 1
0.49, 0.442, 1.683, 1.071, -0.371, 1
0.289, 1.059, 1.928, -0.874, 1.442, 1
0.477, 1.051, 1.546, 1.689, -0.494, 1
0.557, 1.247, 2.436, -0.623, -0.281, 1
0.132, 0.517, 0.811, 2.237, 0.0, 1
0.242, 0.723, 1.084, 2.037, 0.0, 1
1.147, 0.598, 1.717, 0.635, -0.248, 1
0.302, 0.581, 2.032, 1.122, 1.408, 1
0.376, 1.33, 2.043, 0.818, 0.969, 1
0.641, 1.284, 2.266, 1.508, -0.421, 1
0.304, 1.005, 0.773, 1.871, 1.331, 1
0.431, 0.628, 1.293, 1.116, 2.116, 1
0.959, 0.934, 1.852, -0.615, 0.965, 1
0.112, 0.514, -0.887, 1.609, -0.794, 1
1.126, 0.909, 2.506, -0.595, -0.353, 1
0.148, 0.672, 1.092, 1.526, 0.648, 1
0.302, 0.915, 2.528, -0.668, -0.52, 1
0.582, 1.276, 1.749, 1.478, -0.4, 1
0.135, 0.491, 0.384, -0.37, 1.116, 1
0.108, 0.402, 0.264, -0.23, 0.0, 1
0.736, 0.75, 1.83, 2.181, -0.552, 1
1.329, 1.413, 0.913, 0.69, 1.283, 1
0.4, 1.26, 1.809, 0.906, 0.799, 1
0.173, 0.362, 0.693, 1.387, -0.804, 1
0.822, 1.043, 1.901, 1.127, 1.375, 1
1.056, 2.294, 1.553, -0.396, -0.163, 1
0.28, 0.859, 2.111, 1.339, 1.17, 1
0.431, 0.475, 1.736, 1.339, 1.742, 1
0.226, 1.179, 0.639, 0.92, 1.018, 1
0.613, 1.064, 1.877, -0.556, -0.302, 1
1.002, 1.378, 1.598, 1.22, -0.531, 1
0.305, 0.921, 1.172, 2.318, -0.814, 1
0.231, 0.541, 0.696, 1.579, 0.0, 1
0.523, 1.005, 1.486, 0.892, -0.351, 1
0.321, 0.648, 0.388, 1.075, 0.0, 1
0.904, 1.135, 1.596, -0.505, 0.859, 1
0.117, 0.705, 0.671, 1.585, -0.878, 1
0.234, 0.727, 1.28, 0.778, 1.449, 1
0.149, 0.64, 0.936, 2.099, -0.722, 1
1.013, 1.817, 1.977, -0.461, -0.174, 1
0.553, 0.38, 1.665, 0.714, 0.69, 1
0.597, 1.132, 1.895, -0.601, -0.231, 1
0.999, 1.822, -0.428, -0.452, 0.447, 1
0.356, 0.807, 1.508, 1.552, -1.006, 1
0.089, 0.511, 0.279, 0.573, 0.0, 1
0.599, 0.585, 1.525, 0.809, 0.429, 1
0.48, 1.502, 2.495, -0.692, 0.402, 1
1.078, 0.9, 2.517, -0.649, 0.383, 1
0.912, 0.79, 0.893, 1.416, 0.563, 1
0.153, 0.563, 0.462, 0.703, 0.0, 1
0.199, 0.636, 0.753, 1.258, 0.0, 1
0.114, 0.615, -0.664, 2.074, -0.841, 1
0.093, 0.613, 1.14, 1.183, 0.0, 1
0.362, 0.688, 1.513, 0.699, 0.52, 1
0.255, 0.747, 1.72, 0.953, 0.448, 1
1.013, 2.31, 1.406, 0.748, -0.207, 1
0.349, 0.801, 0.72, 1.195, 1.344, 1
0.257, 0.392, 0.77, 0.966, 0.786, 1
1.371, 0.965, 0.751, 0.638, 0.325, 1
0.545, 2.094, 1.311, 0.607, -0.2, 1
0.446, 0.769, 1.029, 1.576, -0.504, 1
0.115, 0.594, 1.195, 0.942, -0.477, 1
0.774, 1.042, 2.066, -0.652, 0.797, 1
0.14, 0.312, 0.314, 0.351, 0.922, 1
0.101, 0.629, 0.293, 0.74, 1.562, 1
0.202, 0.733, 0.89, 0.343, 1.266, 1
0.392, 0.937, 1.285, 1.256, 0.782, 1
0.999, 2.847, 0.928, 0.438, -0.144, 1
0.149, 0.536, 0.941, 1.808, -0.623, 1
0.162, 0.451, 0.517, 0.79, 0.0, 1
0.211, 0.785, 0.6, 2.162, -0.935, 1
0.229, 0.649, 0.876, 2.198, -1.007, 1
1.031, 0.584, 1.866, 1.532, -0.672, 1
0.465, 1.111, 0.827, 1.238, -0.55, 1
0.567, 0.511, 1.018, 1.577, -0.617, 1
0.444, 0.698, 2.216, 0.741, 0.647, 1
0.186, 0.699, 0.514, 0.797, 0.0, 1
0.443, 0.99, 1.752, 0.943, 0.927, 1
0.251, 1.268, 0.739, 0.863, 0.0, 1
0.296, 0.584, 0.554, 1.044, 1.251, 1
