@relation winequality-red-3_vs_5
@attribute FixedAcidity real [4.6, 15.9]
@attribute VolatileAcidity real [0.12, 1.58]
@attribute CitricAcid real [0.0, 1.0]
@attribute ResidualSugar real [0.9, 15.5]
@attribute Chlorides real [0.012, 0.611]
@attribute FreeSulfurDioxide real [1.0, 72.0]
@attribute TotalSulfurDioxide real [6.0, 289.0]
@attribute Density real [0.99007, 1.00369]
@attribute PH real [2.74, 4.01]
@attribute Sulphates real [0.33, 2.0]
@attribute Alcohol real [8.4, 14.9]
@attribute Class {positive, negative}
@inputs FixedAcidity, VolatileAcidity, CitricAcid, ResidualSugar, Chlorides, FreeSulfurDioxide, TotalSulfurDioxide, Density, PH, Sulphates, Alcohol
@outputs Class
@data
7.0, 0.78, 0.08, 2.0, 0.093, 10.0, 19.0, 0.9956, 3.4, 0.47, 10.0, negative
8.9, 0.565, 0.34, 3.0, 0.093, 16.0, 112.0, 0.9998, 3.38, 0.61, 9.5, negative
7.1, 0.31, 0.3, 2.2, 0.053, 36.0, 127.0, 0.9965, 2.94, 1.62, 9.5, negative
6.4, 0.57, 0.02, 1.8, 0.067, 4.0, 11.0, 0.997, 3.46, 0.68, 9.5, negative
7.0, 0.45, 0.34, 2.7, 0.082, 16.0, 72.0, 0.998, 3.55, 0.6, 9.5, negative
9.0, 0.69, 0.0, 2.4, 0.088, 19.0, 38.0, 0.999, 3.35, 0.6, 9.3, negative
8.3, 0.65, 0.1, 2.9, 0.089, 17.0, 40.0, 0.99803, 3.29, 0.55, 9.5, negative
8.8, 0.42, 0.21, 2.5, 0.092, 33.0, 88.0, 0.99823, 3.19, 0.52, 9.2, negative
8.8, 0.59, 0.18, 2.9, 0.089, 12.0, 74.0, 0.99738, 3.14, 0.54, 9.4, negative
9.0, 0.82, 0.05, 2.4, 0.081, 26.0, 96.0, 0.99814, 3.36, 0.53, 10.0, negative
8.8, 0.64, 0.17, 2.9, 0.084, 25.0, 130.0, 0.99818, 3.23, 0.54, 9.6, negative
6.7, 0.54, 0.13, 2.0, 0.076, 15.0, 36.0, 0.9973, 3.61, 0.64, 9.8, negative
10.4, 0.44, 0.42, 1.5, 0.145, 34.0, 48.0, 0.99832, 3.38, 0.86, 9.9, positive
7.6, 0.665, 0.1, 1.5, 0.066, 27.0, 55.0, 0.99655, 3.39, 0.51, 9.3, negative
6.6, 0.66, 0.0, 3.0, 0.115, 21.0, 31.0, 0.99629, 3.45, 0.63, 10.3, negative
9.3, 0.43, 0.44, 1.9, 0.085, 9.0, 22.0, 0.99708, 3.28, 0.55, 9.5, negative
7.2, 0.62, 0.06, 2.7, 0.077, 15.0, 85.0, 0.99746, 3.51, 0.54, 9.5, negative
9.2, 0.56, 0.18, 1.6, 0.078, 10.0, 21.0, 0.99576, 3.15, 0.49, 9.9, negative
10.7, 0.9, 0.34, 6.6, 0.112, 23.0, 99.0, 1.00289, 3.22, 0.68, 9.3, negative
7.2, 0.34, 0.24, 2.0, 0.071, 30.0, 52.0, 0.99576, 3.44, 0.58, 10.1, negative
6.6, 0.61, 0.01, 1.9, 0.08, 8.0, 25.0, 0.99746, 3.69, 0.73, 10.5, negative
7.4, 0.61, 0.01, 2.0, 0.074, 13.0, 38.0, 0.99748, 3.48, 0.65, 9.8, negative
8.5, 0.21, 0.52, 1.9, 0.09, 9.0, 23.0, 0.99648, 3.36, 0.67, 10.4, negative
8.4, 0.59, 0.29, 2.6, 0.109, 31.0, 119.0, 0.99801, 3.15, 0.5, 9.1, negative
9.5, 0.86, 0.26, 1.9, 0.079, 13.0, 28.0, 0.99712, 3.25, 0.62, 10.0, negative
7.0, 0.51, 0.09, 2.1, 0.062, 4.0, 9.0, 0.99584, 3.35, 0.54, 10.5, negative
6.4, 0.795, 0.0, 2.2, 0.065, 28.0, 52.0, 0.99378, 3.49, 0.52, 11.6, negative
7.1, 0.43, 0.17, 1.8, 0.082, 27.0, 51.0, 0.99634, 3.49, 0.64, 10.4, negative
7.5, 0.77, 0.2, 8.1, 0.098, 30.0, 92.0, 0.99892, 3.2, 0.58, 9.2, negative
8.6, 0.52, 0.38, 1.5, 0.096, 5.0, 18.0, 0.99666, 3.2, 0.52, 9.4, negative
5.6, 0.66, 0.0, 2.5, 0.066, 7.0, 15.0, 0.99256, 3.52, 0.58, 12.9, negative
10.0, 0.43, 0.33, 2.7, 0.095, 28.0, 89.0, 0.9984, 3.22, 0.68, 10.0, negative
6.7, 0.64, 0.23, 2.1, 0.08, 11.0, 119.0, 0.99538, 3.36, 0.7, 10.9, negative
7.5, 0.58, 0.03, 4.1, 0.08, 27.0, 46.0, 0.99592, 3.02, 0.47, 9.2, negative
8.3, 0.56, 0.22, 2.4, 0.082, 10.0, 86.0, 0.9983, 3.37, 0.62, 9.5, negative
7.4, 0.55, 0.19, 1.8, 0.082, 15.0, 34.0, 0.99655, 3.49, 0.68, 10.5, negative
7.8, 0.7, 0.06, 1.9, 0.079, 20.0, 35.0, 0.99628, 3.4, 0.69, 10.9, negative
7.5, 0.59, 0.22, 1.8, 0.082, 43.0, 60.0, 0.99499, 3.1, 0.42, 9.2, negative
9.8, 0.45, 0.38, 2.5, 0.081, 34.0, 66.0, 0.99726, 3.15, 0.58, 9.8, negative
5.9, 0.46, 0.0, 1.9, 0.077, 25.0, 44.0, 0.99385, 3.5, 0.53, 11.2, negative
8.0, 0.6, 0.08, 2.6, 0.056, 3.0, 7.0, 0.99286, 3.22, 0.37, 13.0, negative
7.5, 0.61, 0.26, 1.9, 0.073, 24.0, 88.0, 0.99612, 3.3, 0.53, 9.8, negative
6.1, 0.59, 0.01, 2.1, 0.056, 5.0, 13.0, 0.99472, 3.52, 0.56, 11.4, negative
7.2, 0.655, 0.03, 1.8, 0.078, 7.0, 12.0, 0.99587, 3.34, 0.39, 9.5, negative
9.0, 0.6, 0.29, 2.0, 0.069, 32.0, 73.0, 0.99654, 3.34, 0.57, 10.0, negative
7.6, 0.645, 0.03, 1.9, 0.086, 14.0, 57.0, 0.9969, 3.37, 0.46, 10.3, negative
8.7, 0.78, 0.51, 1.7, 0.415, 12.0, 66.0, 0.99623, 3.0, 1.17, 9.2, negative
8.0, 0.6, 0.22, 2.1, 0.08, 25.0, 105.0, 0.99613, 3.3, 0.49, 9.9, negative
7.1, 0.755, 0.15, 1.8, 0.107, 20.0, 84.0, 0.99593, 3.19, 0.5, 9.5, negative
8.0, 0.81, 0.25, 3.4, 0.076, 34.0, 85.0, 0.99668, 3.19, 0.42, 9.2, negative
6.4, 0.57, 0.14, 3.9, 0.07, 27.0, 73.0, 0.99669, 3.32, 0.48, 9.2, negative
9.9, 0.57, 0.25, 2.0, 0.104, 12.0, 89.0, 0.9963, 3.04, 0.9, 10.1, negative
10.0, 0.32, 0.59, 2.2, 0.077, 3.0, 15.0, 0.9994, 3.2, 0.78, 9.6, negative
6.8, 0.915, 0.29, 4.8, 0.07, 15.0, 39.0, 0.99577, 3.53, 0.54, 11.1, negative
6.9, 0.58, 0.2, 1.75, 0.058, 8.0, 22.0, 0.99322, 3.38, 0.49, 11.7, negative
6.8, 0.67, 0.0, 1.9, 0.08, 22.0, 39.0, 0.99701, 3.4, 0.74, 9.7, negative
6.8, 0.59, 0.1, 1.7, 0.063, 34.0, 53.0, 0.9958, 3.41, 0.67, 9.7, negative
6.8, 0.59, 0.1, 1.7, 0.063, 34.0, 53.0, 0.9958, 3.41, 0.67, 9.7, negative
10.0, 0.69, 0.11, 1.4, 0.084, 8.0, 24.0, 0.99578, 2.88, 0.47, 9.7, negative
6.7, 0.7, 0.08, 3.75, 0.067, 8.0, 16.0, 0.99334, 3.43, 0.52, 12.6, negative
9.9, 0.5, 0.5, 13.8, 0.205, 48.0, 82.0, 1.00242, 3.16, 0.75, 8.8, negative
8.2, 0.28, 0.6, 3.0, 0.104, 10.0, 22.0, 0.99828, 3.39, 0.68, 10.6, negative
6.8, 0.68, 0.21, 2.1, 0.07, 9.0, 23.0, 0.99546, 3.38, 0.6, 10.3, negative
6.0, 0.64, 0.05, 1.9, 0.066, 9.0, 17.0, 0.99496, 3.52, 0.78, 10.6, negative
7.9, 0.18, 0.4, 1.8, 0.062, 7.0, 20.0, 0.9941, 3.28, 0.7, 11.1, negative
7.1, 0.67, 0.0, 2.3, 0.083, 18.0, 27.0, 0.99768, 3.44, 0.54, 9.4, negative
7.3, 0.735, 0.0, 2.2, 0.08, 18.0, 28.0, 0.99765, 3.41, 0.6, 9.4, negative
7.8, 0.6, 0.26, 2.0, 0.08, 31.0, 131.0, 0.99622, 3.21, 0.52, 9.9, negative
7.3, 0.69, 0.32, 2.2, 0.069, 35.0, 104.0, 0.99632, 3.33, 0.51, 9.5, negative
6.6, 0.725, 0.2, 7.8, 0.073, 29.0, 79.0, 0.9977, 3.29, 0.54, 9.2, negative
6.2, 0.6, 0.08, 2.0, 0.09, 32.0, 44.0, 0.9949, 3.45, 0.58, 10.5, negative
5.9, 0.645, 0.12, 2.0, 0.075, 32.0, 44.0, 0.99547, 3.57, 0.71, 10.2, negative
