@relation winequality-red-3_vs_5
@attribute FixedAcidity real [4.6, 15.9]
@attribute VolatileAcidity real [0.12, 1.58]
@attribute CitricAcid real [0.0, 1.0]
@attribute ResidualSugar real [0.9, 15.5]
@attribute Chlorides real [0.012, 0.611]
@attribute FreeSulfurDioxide real [1.0, 72.0]
@attribute TotalSulfurDioxide real [6.0, 289.0]
@attribute Density real [0.99007, 1.00369]
@attribute PH real [2.74, 4.01]
@attribute Sulphates real [0.33, 2.0]
@attribute Alcohol real [8.4, 14.9]
@attribute Class {positive, negative}
@inputs FixedAcidity, VolatileAcidity, CitricAcid, ResidualSugar, Chlorides, FreeSulfurDioxide, TotalSulfurDioxide, Density, PH, Sulphates, Alcohol
@outputs Class
@data
7.0, 0.42, 0.35, 1.6, 0.088, 16.0, 39.0, 0.9961, 3.34, 0.55, 9.2, negative
8.1, 0.725, 0.22, 2.2, 0.072, 11.0, 41.0, 0.9967, 3.36, 0.55, 9.1, negative
6.8, 0.61, 0.04, 1.5, 0.057, 5.0, 10.0, 0.99525, 3.42, 0.6, 9.5, negative
6.9, 0.52, 0.25, 2.6, 0.081, 10.0, 37.0, 0.99685, 3.46, 0.5, 11.0, negative
7.1, 0.68, 0.07, 1.9, 0.075, 16.0, 51.0, 0.99685, 3.38, 0.52, 9.5, negative
8.2, 0.6, 0.17, 2.3, 0.072, 11.0, 73.0, 0.9963, 3.2, 0.45, 9.3, negative
7.7, 0.775, 0.42, 1.9, 0.092, 8.0, 86.0, 0.9959, 3.23, 0.59, 9.5, negative
6.6, 0.695, 0.0, 2.1, 0.075, 12.0, 56.0, 0.9968, 3.49, 0.67, 9.2, negative
7.9, 0.37, 0.23, 1.8, 0.077, 23.0, 49.0, 0.9963, 3.28, 0.67, 9.3, negative
11.0, 0.2, 0.48, 2.0, 0.343, 6.0, 18.0, 0.9979, 3.3, 0.71, 10.5, negative
10.8, 0.5, 0.46, 2.5, 0.073, 5.0, 27.0, 1.0001, 3.05, 0.64, 9.5, negative
6.9, 0.67, 0.06, 2.1, 0.08, 8.0, 33.0, 0.99845, 3.68, 0.71, 9.6, negative
10.7, 0.46, 0.39, 2.0, 0.061, 7.0, 15.0, 0.9981, 3.18, 0.62, 9.5, negative
7.0, 0.685, 0.0, 1.9, 0.067, 40.0, 63.0, 0.9979, 3.6, 0.81, 9.9, negative
8.2, 0.7, 0.23, 2.0, 0.099, 14.0, 81.0, 0.9973, 3.19, 0.7, 9.4, negative
10.4, 0.575, 0.61, 2.6, 0.076, 11.0, 24.0, 1.0, 3.16, 0.69, 9.0, negative
7.4, 0.55, 0.22, 2.2, 0.106, 12.0, 72.0, 0.9959, 3.05, 0.63, 9.2, negative
9.5, 0.37, 0.52, 2.0, 0.082, 6.0, 26.0, 0.998, 3.18, 0.51, 9.5, negative
6.6, 0.735, 0.02, 7.9, 0.122, 68.0, 124.0, 0.9994, 3.47, 0.53, 9.9, negative
7.7, 0.96, 0.2, 2.0, 0.047, 15.0, 60.0, 0.9955, 3.36, 0.44, 10.9, negative
7.8, 0.55, 0.35, 2.2, 0.074, 21.0, 66.0, 0.9974, 3.25, 0.56, 9.2, negative
12.3, 0.39, 0.63, 2.3, 0.091, 6.0, 18.0, 1.0004, 3.16, 0.49, 9.5, negative
7.0, 0.62, 0.18, 1.5, 0.062, 7.0, 50.0, 0.9951, 3.08, 0.6, 9.3, negative
9.2, 0.63, 0.21, 2.7, 0.097, 29.0, 65.0, 0.9988, 3.28, 0.58, 9.6, negative
13.0, 0.32, 0.65, 2.6, 0.093, 15.0, 47.0, 0.9996, 3.05, 0.61, 10.6, negative
9.9, 0.35, 0.55, 2.1, 0.062, 5.0, 14.0, 0.9971, 3.26, 0.79, 10.6, negative
10.6, 0.28, 0.39, 15.5, 0.069, 6.0, 23.0, 1.0026, 3.12, 0.66, 9.2, negative
10.2, 0.67, 0.39, 1.9, 0.054, 6.0, 17.0, 0.9976, 3.17, 0.47, 10.0, negative
9.3, 0.4, 0.49, 2.5, 0.085, 38.0, 142.0, 0.9978, 3.22, 0.55, 9.4, negative
9.9, 0.63, 0.24, 2.4, 0.077, 6.0, 33.0, 0.9974, 3.09, 0.57, 9.4, negative
11.2, 0.5, 0.74, 5.15, 0.1, 5.0, 17.0, 0.9996, 3.22, 0.62, 11.2, negative
15.6, 0.645, 0.49, 4.2, 0.095, 10.0, 23.0, 1.00315, 2.92, 0.74, 11.1, negative
12.7, 0.6, 0.49, 2.8, 0.075, 5.0, 19.0, 0.9994, 3.14, 0.57, 11.4, negative
10.2, 0.24, 0.49, 2.4, 0.075, 10.0, 28.0, 0.9978, 3.14, 0.61, 10.4, negative
8.8, 0.44, 0.49, 2.8, 0.083, 18.0, 111.0, 0.9982, 3.3, 0.6, 9.5, negative
9.9, 0.49, 0.58, 3.5, 0.094, 9.0, 43.0, 1.0004, 3.29, 0.58, 9.0, negative
7.7, 0.835, 0.0, 2.6, 0.081, 6.0, 14.0, 0.9975, 3.3, 0.52, 9.3, negative
8.8, 0.24, 0.54, 2.5, 0.083, 25.0, 57.0, 0.9983, 3.39, 0.54, 9.2, negative
8.2, 0.39, 0.38, 1.5, 0.058, 10.0, 29.0, 0.9962, 3.26, 0.74, 9.8, negative
8.8, 0.6, 0.29, 2.2, 0.098, 5.0, 15.0, 0.9988, 3.36, 0.49, 9.1, negative
7.9, 0.35, 0.21, 1.9, 0.073, 46.0, 102.0, 0.9964, 3.27, 0.58, 9.5, negative
9.9, 0.54, 0.45, 2.3, 0.071, 16.0, 40.0, 0.9991, 3.39, 0.62, 9.4, negative
9.5, 0.59, 0.44, 2.3, 0.071, 21.0, 68.0, 0.9992, 3.46, 0.63, 9.5, negative
9.9, 0.54, 0.45, 2.3, 0.071, 16.0, 40.0, 0.9991, 3.39, 0.62, 9.4, negative
9.5, 0.59, 0.44, 2.3, 0.071, 21.0, 68.0, 0.9992, 3.46, 0.63, 9.5, negative
8.3, 0.78, 0.1, 2.6, 0.081, 45.0, 87.0, 0.9983, 3.48, 0.53, 10.0, negative
13.3, 0.43, 0.58, 1.9, 0.07, 15.0, 40.0, 1.0004, 3.06, 0.49, 9.0, negative
9.1, 0.64, 0.23, 3.1, 0.095, 13.0, 38.0, 0.9998, 3.28, 0.59, 9.7, negative
9.0, 0.48, 0.32, 2.8, 0.084, 21.0, 122.0, 0.9984, 3.32, 0.62, 9.4, negative
7.4, 0.49, 0.19, 3.0, 0.077, 16.0, 37.0, 0.9966, 3.37, 0.51, 10.5, negative
8.7, 0.69, 0.0, 3.2, 0.084, 13.0, 33.0, 0.9992, 3.36, 0.45, 9.4, negative
8.4, 0.56, 0.04, 2.0, 0.082, 10.0, 22.0, 0.9976, 3.22, 0.44, 9.6, negative
9.0, 0.66, 0.17, 3.0, 0.077, 5.0, 13.0, 0.9976, 3.29, 0.55, 10.4, negative
7.3, 0.835, 0.03, 2.1, 0.092, 10.0, 19.0, 0.9966, 3.39, 0.47, 9.6, negative
7.7, 0.56, 0.2, 2.0, 0.075, 9.0, 39.0, 0.9987, 3.48, 0.62, 9.3, negative
7.7, 0.965, 0.1, 2.1, 0.112, 11.0, 22.0, 0.9963, 3.26, 0.5, 9.5, negative
11.6, 0.41, 0.58, 2.8, 0.096, 25.0, 101.0, 1.00024, 3.13, 0.53, 10.0, negative
8.6, 0.33, 0.4, 2.6, 0.083, 16.0, 68.0, 0.99782, 3.3, 0.48, 9.4, negative
7.4, 0.53, 0.12, 1.9, 0.165, 4.0, 12.0, 0.99702, 3.26, 0.86, 9.2, negative
7.3, 0.49, 0.1, 2.6, 0.068, 4.0, 14.0, 0.99562, 3.3, 0.47, 10.5, negative
8.8, 0.685, 0.26, 1.6, 0.088, 16.0, 23.0, 0.99694, 3.32, 0.47, 9.4, negative
6.4, 0.64, 0.21, 1.8, 0.081, 14.0, 31.0, 0.99689, 3.59, 0.66, 9.8, negative
6.9, 0.56, 0.03, 1.5, 0.086, 36.0, 46.0, 0.99522, 3.53, 0.57, 10.6, negative
7.2, 0.6, 0.04, 2.5, 0.076, 18.0, 88.0, 0.99745, 3.53, 0.55, 9.5, negative
9.2, 0.58, 0.2, 3.0, 0.081, 15.0, 115.0, 0.998, 3.23, 0.59, 9.5, negative
7.2, 0.54, 0.27, 2.6, 0.084, 12.0, 78.0, 0.9964, 3.39, 0.71, 11.0, negative
8.5, 0.66, 0.2, 2.1, 0.097, 23.0, 113.0, 0.99733, 3.13, 0.48, 9.2, negative
12.2, 0.45, 0.49, 1.4, 0.075, 3.0, 6.0, 0.9969, 3.13, 0.63, 10.4, negative
7.7, 0.39, 0.12, 1.7, 0.097, 19.0, 27.0, 0.99596, 3.16, 0.49, 9.4, negative
7.5, 0.77, 0.2, 8.1, 0.098, 30.0, 92.0, 0.99892, 3.2, 0.58, 9.2, negative
8.6, 0.37, 0.65, 6.4, 0.08, 3.0, 8.0, 0.99817, 3.27, 0.58, 11.0, negative
8.1, 0.78, 0.1, 3.3, 0.09, 4.0, 13.0, 0.99855, 3.36, 0.49, 9.5, negative
7.3, 0.32, 0.23, 2.3, 0.066, 35.0, 70.0, 0.99588, 3.43, 0.62, 10.1, negative
8.3, 0.6, 0.25, 2.2, 0.118, 9.0, 38.0, 0.99616, 3.15, 0.53, 9.8, negative
8.3, 0.6, 0.25, 2.2, 0.118, 9.0, 38.0, 0.99616, 3.15, 0.53, 9.8, negative
9.0, 0.785, 0.24, 1.7, 0.078, 10.0, 21.0, 0.99692, 3.29, 0.67, 10.0, negative
8.5, 0.44, 0.5, 1.9, 0.369, 15.0, 38.0, 0.99634, 3.01, 1.1, 9.4, negative
6.7, 0.64, 0.23, 2.1, 0.08, 11.0, 119.0, 0.99538, 3.36, 0.7, 10.9, negative
6.5, 0.885, 0.0, 2.3, 0.166, 6.0, 12.0, 0.99551, 3.56, 0.51, 10.8, negative
9.9, 0.74, 0.19, 5.8, 0.111, 33.0, 76.0, 0.99878, 3.14, 0.55, 9.4, negative
9.2, 0.46, 0.23, 2.6, 0.091, 18.0, 77.0, 0.99922, 3.15, 0.51, 9.4, negative
9.8, 0.37, 0.39, 2.5, 0.079, 28.0, 65.0, 0.99729, 3.16, 0.59, 9.8, negative
7.4, 0.55, 0.19, 1.8, 0.082, 15.0, 34.0, 0.99655, 3.49, 0.68, 10.5, negative
8.6, 0.635, 0.68, 1.8, 0.403, 19.0, 56.0, 0.99632, 3.02, 1.15, 9.3, negative
6.6, 0.63, 0.0, 4.3, 0.093, 51.0, 77.5, 0.99558, 3.2, 0.45, 9.5, negative
7.6, 1.58, 0.0, 2.1, 0.137, 5.0, 9.0, 0.99476, 3.5, 0.4, 10.9, positive
7.6, 0.79, 0.21, 2.3, 0.087, 21.0, 68.0, 0.9955, 3.12, 0.44, 9.2, negative
7.5, 0.61, 0.26, 1.9, 0.073, 24.0, 88.0, 0.99612, 3.3, 0.53, 9.8, negative
9.7, 0.69, 0.32, 2.5, 0.088, 22.0, 91.0, 0.9979, 3.29, 0.62, 10.1, negative
7.0, 0.62, 0.1, 1.4, 0.071, 27.0, 63.0, 0.996, 3.28, 0.61, 9.2, negative
9.7, 0.66, 0.34, 2.6, 0.094, 12.0, 88.0, 0.99796, 3.26, 0.66, 10.1, negative
9.1, 0.34, 0.42, 1.8, 0.058, 9.0, 18.0, 0.99392, 3.18, 0.55, 11.4, negative
7.6, 0.645, 0.03, 1.9, 0.086, 14.0, 57.0, 0.9969, 3.37, 0.46, 10.3, negative
7.2, 0.56, 0.26, 2.0, 0.083, 13.0, 100.0, 0.99586, 3.26, 0.52, 9.9, negative
8.2, 0.885, 0.2, 1.4, 0.086, 7.0, 31.0, 0.9946, 3.11, 0.46, 10.0, negative
8.0, 0.64, 0.22, 2.4, 0.094, 5.0, 33.0, 0.99612, 3.37, 0.58, 11.0, negative
7.1, 0.62, 0.06, 1.3, 0.07, 5.0, 12.0, 0.9942, 3.17, 0.48, 9.8, negative
7.7, 0.64, 0.21, 2.2, 0.077, 32.0, 133.0, 0.9956, 3.27, 0.45, 9.9, negative
7.9, 0.18, 0.4, 2.2, 0.049, 38.0, 67.0, 0.996, 3.33, 0.93, 11.3, negative
10.0, 0.38, 0.38, 1.6, 0.169, 27.0, 90.0, 0.99914, 3.15, 0.65, 8.5, negative
6.9, 0.63, 0.02, 1.9, 0.078, 18.0, 30.0, 0.99712, 3.4, 0.75, 9.8, negative
7.6, 0.49, 0.33, 1.9, 0.074, 27.0, 85.0, 0.99706, 3.41, 0.58, 9.0, negative
7.3, 0.98, 0.05, 2.1, 0.061, 20.0, 49.0, 0.99705, 3.31, 0.55, 9.7, positive
6.1, 0.6, 0.08, 1.8, 0.071, 14.0, 45.0, 0.99336, 3.38, 0.54, 11.0, negative
7.0, 0.655, 0.16, 2.1, 0.074, 8.0, 25.0, 0.99606, 3.37, 0.55, 9.7, negative
6.2, 0.65, 0.06, 1.6, 0.05, 6.0, 18.0, 0.99348, 3.57, 0.54, 11.95, negative
7.7, 0.54, 0.26, 1.9, 0.089, 23.0, 147.0, 0.99636, 3.26, 0.59, 9.7, negative
7.1, 0.69, 0.04, 2.1, 0.068, 19.0, 27.0, 0.99712, 3.44, 0.67, 9.8, negative
7.4, 0.47, 0.46, 2.2, 0.114, 7.0, 20.0, 0.99647, 3.32, 0.63, 10.5, negative
6.1, 0.715, 0.1, 2.6, 0.053, 13.0, 27.0, 0.99362, 3.57, 0.5, 11.9, negative
