@relation winequality-red-3_vs_5
@attribute FixedAcidity real [4.6, 15.9]
@attribute VolatileAcidity real [0.12, 1.58]
@attribute CitricAcid real [0.0, 1.0]
@attribute ResidualSugar real [0.9, 15.5]
@attribute Chlorides real [0.012, 0.611]
@attribute FreeSulfurDioxide real [1.0, 72.0]
@attribute TotalSulfurDioxide real [6.0, 289.0]
@attribute Density real [0.99007, 1.00369]
@attribute PH real [2.74, 4.01]
@attribute Sulphates real [0.33, 2.0]
@attribute Alcohol real [8.4, 14.9]
@attribute Class {positive, negative}
@inputs FixedAcidity, VolatileAcidity, CitricAcid, ResidualSugar, Chlorides, FreeSulfurDioxide, TotalSulfurDioxide, Density, PH, Sulphates, Alcohol
@outputs Class
@data
7.1, 0.34, 0.28, 2.0, 0.082, 31.0, 68.0, 0.99694, 3.45, 0.48, 9.4, negative
7.0, 0.5, 0.14, 1.8, 0.078, 10.0, 23.0, 0.99636, 3.53, 0.61, 10.4, negative
7.4, 0.965, 0.0, 2.2, 0.088, 16.0, 32.0, 0.99756, 3.58, 0.67, 10.2, negative
5.6, 0.605, 0.05, 2.4, 0.073, 19.0, 25.0, 0.99258, 3.56, 0.55, 12.9, negative
7.5, 0.41, 0.15, 3.7, 0.104, 29.0, 94.0, 0.99786, 3.14, 0.58, 9.1, negative
9.9, 0.54, 0.26, 2.0, 0.111, 7.0, 60.0, 0.99709, 2.94, 0.98, 10.2, negative
9.8, 0.39, 0.43, 1.65, 0.068, 5.0, 11.0, 0.99478, 3.19, 0.46, 11.4, negative
6.8, 0.66, 0.07, 1.6, 0.07, 16.0, 61.0, 0.99572, 3.29, 0.6, 9.3, negative
7.6, 0.43, 0.29, 2.1, 0.075, 19.0, 66.0, 0.99718, 3.4, 0.64, 9.5, negative
7.5, 0.61, 0.2, 1.7, 0.076, 36.0, 60.0, 0.99494, 3.1, 0.4, 9.3, negative
7.9, 0.66, 0.0, 1.4, 0.096, 6.0, 13.0, 0.99569, 3.43, 0.58, 9.5, negative
7.6, 0.74, 0.0, 1.9, 0.1, 6.0, 12.0, 0.99521, 3.36, 0.59, 11.0, negative
8.0, 0.28, 0.44, 1.8, 0.081, 28.0, 68.0, 0.99501, 3.36, 0.66, 11.2, negative
8.0, 1.18, 0.21, 1.9, 0.083, 14.0, 41.0, 0.99532, 3.34, 0.47, 10.5, negative
6.5, 0.52, 0.11, 1.8, 0.073, 13.0, 38.0, 0.9955, 3.34, 0.52, 9.3, negative
7.8, 0.87, 0.26, 3.8, 0.107, 31.0, 67.0, 0.99668, 3.26, 0.46, 9.2, negative
6.0, 0.5, 0.0, 1.4, 0.057, 15.0, 26.0, 0.99448, 3.36, 0.45, 9.5, negative
11.5, 0.42, 0.48, 2.6, 0.077, 8.0, 20.0, 0.99852, 3.09, 0.53, 11.0, negative
7.2, 0.58, 0.03, 2.3, 0.077, 7.0, 28.0, 0.99568, 3.35, 0.52, 10.0, negative
9.2, 0.54, 0.31, 2.3, 0.112, 11.0, 38.0, 0.99699, 3.24, 0.56, 10.9, negative
7.3, 0.74, 0.08, 1.7, 0.094, 10.0, 45.0, 0.99576, 3.24, 0.5, 9.8, negative
7.7, 0.75, 0.27, 3.8, 0.11, 34.0, 89.0, 0.99664, 3.24, 0.45, 9.3, negative
8.0, 0.52, 0.25, 2.0, 0.078, 19.0, 59.0, 0.99612, 3.3, 0.48, 10.2, negative
10.0, 0.32, 0.59, 2.2, 0.077, 3.0, 15.0, 0.9994, 3.2, 0.78, 9.6, negative
7.5, 0.4, 0.18, 1.6, 0.079, 24.0, 58.0, 0.9965, 3.34, 0.58, 9.4, negative
9.9, 0.5, 0.5, 13.8, 0.205, 48.0, 82.0, 1.00242, 3.16, 0.75, 8.8, negative
7.1, 0.875, 0.05, 5.7, 0.082, 3.0, 14.0, 0.99808, 3.4, 0.52, 10.2, positive
8.2, 0.28, 0.6, 3.0, 0.104, 10.0, 22.0, 0.99828, 3.39, 0.68, 10.6, negative
5.6, 0.54, 0.04, 1.7, 0.049, 5.0, 13.0, 0.9942, 3.72, 0.58, 11.4, negative
7.5, 0.725, 0.04, 1.5, 0.076, 8.0, 15.0, 0.99508, 3.26, 0.53, 9.6, negative
7.3, 0.585, 0.18, 2.4, 0.078, 15.0, 60.0, 0.99638, 3.31, 0.54, 9.8, negative
6.6, 0.7, 0.08, 2.6, 0.106, 14.0, 27.0, 0.99665, 3.44, 0.58, 10.2, negative
6.8, 0.48, 0.25, 2.0, 0.076, 29.0, 61.0, 0.9953, 3.34, 0.6, 10.4, negative
6.7, 0.48, 0.08, 2.1, 0.064, 18.0, 34.0, 0.99552, 3.33, 0.64, 9.7, negative
6.1, 0.705, 0.1, 2.8, 0.081, 13.0, 28.0, 0.99631, 3.6, 0.66, 10.2, negative
8.0, 0.39, 0.3, 1.9, 0.074, 32.0, 84.0, 0.99717, 3.39, 0.61, 9.0, negative
6.2, 0.64, 0.09, 2.5, 0.081, 15.0, 26.0, 0.99538, 3.57, 0.63, 12.0, negative
7.2, 0.39, 0.32, 1.8, 0.065, 34.0, 60.0, 0.99714, 3.46, 0.78, 9.9, negative
6.3, 0.6, 0.1, 1.6, 0.048, 12.0, 26.0, 0.99306, 3.55, 0.51, 12.1, negative
11.2, 0.4, 0.5, 2.0, 0.099, 19.0, 50.0, 0.99783, 3.1, 0.58, 10.4, negative
6.6, 0.88, 0.04, 2.2, 0.066, 12.0, 20.0, 0.99636, 3.53, 0.56, 9.9, negative
7.2, 0.695, 0.13, 2.0, 0.076, 12.0, 20.0, 0.99546, 3.29, 0.54, 10.1, negative
6.2, 0.56, 0.09, 1.7, 0.053, 24.0, 32.0, 0.99402, 3.54, 0.6, 11.3, negative
