@relation winequality-white-3-9_vs_5
@attribute FixedAcidity real [3.8, 14.2]
@attribute VolatileAcidity real [0.08, 1.1]
@attribute CitricAcid real [0.0, 1.66]
@attribute ResidualSugar real [0.6, 65.8]
@attribute Chlorides real [0.009, 0.346]
@attribute FreeSulfurDioxide real [2.0, 289.0]
@attribute TotalSulfurDioxide real [9.0, 440.0]
@attribute Density real [0.98711, 1.03898]
@attribute PH real [2.72, 3.82]
@attribute Sulphates real [0.22, 1.08]
@attribute Alcohol real [8.0, 14.2]
@attribute Class {positive, negative}
@inputs FixedAcidity, VolatileAcidity, CitricAcid, ResidualSugar, Chlorides, FreeSulfurDioxide, TotalSulfurDioxide, Density, PH, Sulphates, Alcohol
@outputs Class
@data
6.8, 0.37, 0.47, 11.2, 0.071, 44.0, 136.0, 0.9968, 2.98, 0.88, 9.2, negative
7.3, 0.24, 0.34, 7.5, 0.048, 29.0, 152.0, 0.9962, 3.1, 0.54, 9.0, negative
7.0, 0.21, 0.28, 7.5, 0.07, 45.0, 185.0, 0.9966, 3.34, 0.55, 9.4, negative
6.5, 0.26, 0.34, 16.3, 0.051, 56.0, 197.0, 1.0004, 3.49, 0.42, 9.8, negative
6.8, 0.39, 0.31, 14.35, 0.043, 28.0, 162.0, 0.9988, 3.17, 0.54, 9.1, negative
9.0, 0.31, 0.49, 6.9, 0.034, 26.0, 91.0, 0.9937, 2.99, 0.34, 11.5, negative
7.2, 0.24, 0.3, 1.6, 0.048, 27.0, 131.0, 0.9933, 3.25, 0.45, 10.5, negative
8.9, 0.34, 0.32, 1.3, 0.041, 12.0, 188.0, 0.9953, 3.17, 0.49, 9.5, negative
6.0, 0.24, 0.32, 6.3, 0.03, 34.0, 129.0, 0.9946, 3.52, 0.41, 10.4, negative
7.2, 0.2, 0.25, 4.5, 0.044, 31.0, 109.0, 0.9949, 3.23, 0.36, 9.4, negative
8.9, 0.33, 0.32, 1.5, 0.047, 11.0, 200.0, 0.9954, 3.19, 0.46, 9.4, negative
7.3, 0.27, 0.39, 6.7, 0.064, 28.0, 188.0, 0.9958, 3.29, 0.3, 9.7, negative
8.0, 0.28, 0.42, 7.1, 0.045, 41.0, 169.0, 0.9959, 3.17, 0.43, 10.6, negative
8.0, 0.61, 0.38, 12.1, 0.301, 24.0, 220.0, 0.9993, 2.94, 0.48, 9.2, negative
8.0, 0.28, 0.42, 7.1, 0.045, 41.0, 169.0, 0.9959, 3.17, 0.43, 10.6, negative
7.8, 0.32, 0.31, 1.7, 0.036, 46.0, 195.0, 0.993, 3.03, 0.48, 10.5, negative
10.3, 0.25, 0.48, 2.2, 0.042, 28.0, 164.0, 0.998, 3.19, 0.59, 9.7, negative
5.7, 0.245, 0.33, 1.1, 0.049, 28.0, 150.0, 0.9927, 3.13, 0.42, 9.3, negative
7.6, 0.31, 0.29, 10.5, 0.04, 21.0, 145.0, 0.9966, 3.04, 0.35, 9.4, negative
8.3, 0.21, 0.41, 2.2, 0.05, 24.0, 108.0, 0.994, 2.85, 0.45, 9.5, negative
6.7, 0.18, 0.3, 6.4, 0.048, 40.0, 251.0, 0.9956, 3.29, 0.52, 10.0, negative
7.6, 0.54, 0.23, 2.0, 0.029, 13.0, 151.0, 0.9931, 3.04, 0.33, 10.4, negative
7.6, 0.19, 0.41, 1.1, 0.04, 38.0, 143.0, 0.9907, 2.92, 0.42, 11.4, negative
7.6, 0.27, 0.24, 3.8, 0.058, 19.0, 115.0, 0.9958, 3.15, 0.45, 8.9, negative
7.4, 0.64, 0.47, 14.15, 0.168, 42.0, 185.0, 0.9984, 2.9, 0.49, 9.3, negative
6.9, 0.35, 0.74, 1.0, 0.044, 18.0, 132.0, 0.992, 3.13, 0.55, 10.2, negative
6.1, 0.22, 0.49, 1.5, 0.051, 18.0, 87.0, 0.9928, 3.3, 0.46, 9.6, negative
8.5, 0.56, 0.74, 17.85, 0.051, 51.0, 243.0, 1.0005, 2.99, 0.7, 9.2, negative
7.5, 0.32, 0.24, 4.6, 0.053, 8.0, 134.0, 0.9958, 3.14, 0.5, 9.1, positive
7.5, 0.2, 0.49, 1.3, 0.031, 8.0, 97.0, 0.9918, 3.06, 0.62, 11.1, negative
8.3, 0.2, 0.49, 1.7, 0.04, 34.0, 169.0, 0.9938, 3.05, 0.37, 10.1, negative
8.9, 0.13, 0.49, 1.0, 0.028, 6.0, 24.0, 0.9926, 2.91, 0.32, 9.9, negative
8.9, 0.32, 0.49, 1.6, 0.05, 17.0, 131.0, 0.9956, 3.13, 0.34, 9.4, negative
7.8, 0.28, 0.49, 1.3, 0.046, 27.0, 142.0, 0.9936, 3.09, 0.59, 10.2, negative
7.6, 0.32, 0.34, 18.35, 0.054, 44.0, 197.0, 1.0008, 3.22, 0.55, 9.0, negative
7.9, 0.29, 0.36, 11.1, 0.033, 43.0, 208.0, 0.9969, 3.14, 0.46, 10.3, negative
6.7, 0.31, 0.42, 6.4, 0.057, 25.0, 148.0, 0.9955, 3.16, 0.45, 9.6, negative
6.8, 0.22, 0.3, 13.6, 0.055, 50.0, 180.0, 0.9984, 3.44, 0.39, 9.8, negative
7.0, 0.2, 0.3, 6.1, 0.037, 31.0, 120.0, 0.9939, 3.24, 0.51, 10.8, negative
6.6, 0.62, 0.2, 8.7, 0.046, 81.0, 224.0, 0.99605, 3.17, 0.44, 9.3, negative
6.7, 0.27, 0.25, 8.0, 0.053, 54.0, 202.0, 0.9961, 3.22, 0.43, 9.3, negative
6.6, 0.25, 0.35, 14.0, 0.069, 42.0, 163.0, 0.999, 3.56, 0.47, 9.8, negative
7.4, 0.35, 0.31, 17.95, 0.062, 42.0, 187.0, 1.0002, 3.27, 0.64, 9.1, negative
7.6, 0.38, 0.2, 3.4, 0.046, 9.0, 116.0, 0.9944, 3.15, 0.41, 9.4, negative
7.5, 0.33, 0.39, 12.4, 0.065, 29.0, 119.0, 0.9974, 3.16, 0.39, 9.4, negative
6.9, 0.18, 0.33, 1.0, 0.054, 24.0, 164.0, 0.9926, 3.42, 0.51, 10.5, negative
7.4, 0.44, 0.2, 11.5, 0.049, 44.0, 157.0, 0.998, 3.27, 0.44, 9.0, negative
8.3, 0.27, 0.39, 2.4, 0.058, 16.0, 107.0, 0.9955, 3.28, 0.59, 10.3, negative
8.9, 0.33, 0.34, 1.4, 0.056, 14.0, 171.0, 0.9946, 3.13, 0.47, 9.7, negative
7.7, 0.3, 0.42, 14.3, 0.045, 45.0, 213.0, 0.9991, 3.18, 0.63, 9.2, negative
7.7, 0.3, 0.42, 14.3, 0.045, 45.0, 213.0, 0.9991, 3.18, 0.63, 9.2, negative
7.6, 0.13, 0.34, 9.3, 0.062, 40.0, 126.0, 0.9966, 3.21, 0.39, 9.6, negative
6.6, 0.25, 0.36, 8.1, 0.045, 54.0, 180.0, 0.9958, 3.08, 0.42, 9.2, negative
7.0, 0.12, 0.19, 4.9, 0.055, 27.0, 127.0, 0.9953, 3.29, 0.41, 9.4, negative
8.8, 0.34, 0.33, 9.7, 0.036, 46.0, 172.0, 0.9966, 3.08, 0.4, 10.2, negative
7.2, 0.16, 0.35, 1.2, 0.031, 27.0, 84.0, 0.9928, 3.33, 0.34, 9.9, negative
7.6, 0.29, 0.26, 6.5, 0.042, 32.0, 160.0, 0.9944, 3.14, 0.47, 10.7, negative
7.2, 0.23, 0.33, 12.7, 0.049, 50.0, 183.0, 0.9987, 3.41, 0.4, 9.8, negative
6.8, 0.33, 0.44, 7.0, 0.05, 29.0, 155.0, 0.9955, 3.14, 0.42, 9.5, negative
8.6, 0.485, 0.29, 4.1, 0.026, 19.0, 101.0, 0.9918, 3.01, 0.38, 12.4, negative
6.6, 0.23, 0.27, 5.6, 0.043, 43.0, 164.0, 0.9953, 3.27, 0.76, 9.5, negative
6.6, 0.27, 0.29, 5.3, 0.045, 57.0, 189.0, 0.9953, 3.31, 0.79, 9.8, negative
7.6, 0.18, 0.36, 2.4, 0.049, 38.0, 123.0, 0.996, 3.6, 0.46, 10.3, negative
8.2, 0.17, 0.32, 1.5, 0.05, 17.0, 101.0, 0.994, 3.14, 0.58, 9.5, negative
6.6, 0.22, 0.53, 15.1, 0.052, 22.0, 136.0, 0.9986, 2.94, 0.35, 9.4, negative
6.8, 0.32, 0.34, 6.0, 0.05, 5.0, 129.0, 0.9953, 3.19, 0.4, 9.1, negative
6.5, 0.22, 0.25, 17.1, 0.05, 44.0, 138.0, 1.0001, 3.3, 0.37, 8.8, negative
6.8, 0.25, 0.27, 10.7, 0.076, 47.0, 154.0, 0.9967, 3.05, 0.38, 9.0, negative
6.5, 0.43, 0.28, 12.0, 0.056, 23.0, 174.0, 0.9986, 3.31, 0.55, 9.3, negative
7.0, 0.35, 0.24, 1.9, 0.04, 21.0, 144.0, 0.9923, 3.35, 0.38, 11.0, negative
7.7, 0.28, 0.35, 15.3, 0.056, 31.0, 117.0, 0.9998, 3.27, 0.5, 9.6, negative
7.8, 0.29, 0.33, 8.75, 0.035, 33.0, 181.0, 0.9962, 3.11, 0.46, 10.7, negative
7.6, 0.32, 0.58, 16.75, 0.05, 43.0, 163.0, 0.9999, 3.15, 0.54, 9.2, negative
6.6, 0.32, 0.27, 10.9, 0.041, 37.0, 146.0, 0.9963, 3.24, 0.47, 10.0, negative
6.3, 0.3, 0.24, 6.6, 0.04, 38.0, 141.0, 0.995, 3.22, 0.47, 9.5, negative
6.8, 0.25, 0.18, 1.4, 0.056, 13.0, 137.0, 0.9935, 3.11, 0.42, 9.5, negative
7.1, 0.26, 0.19, 8.2, 0.051, 53.0, 187.0, 0.996, 3.16, 0.52, 9.7, negative
7.2, 0.29, 0.18, 8.2, 0.042, 41.0, 180.0, 0.99644, 3.16, 0.49, 9.1, negative
7.1, 0.14, 0.35, 1.4, 0.039, 24.0, 128.0, 0.99212, 2.97, 0.68, 10.4, negative
7.6, 0.48, 0.28, 10.4, 0.049, 57.0, 205.0, 0.99748, 3.24, 0.45, 9.3, negative
6.1, 0.46, 0.32, 6.2, 0.053, 10.0, 94.0, 0.99537, 3.35, 0.47, 10.1, negative
6.6, 0.41, 0.24, 4.9, 0.158, 47.0, 144.0, 0.99471, 3.17, 0.49, 9.4, negative
6.6, 0.22, 0.28, 12.05, 0.058, 25.0, 125.0, 0.99856, 3.45, 0.45, 9.4, negative
7.5, 0.24, 0.62, 10.6, 0.045, 51.0, 153.0, 0.99779, 3.16, 0.44, 8.8, negative
6.9, 0.35, 0.55, 11.95, 0.038, 22.0, 111.0, 0.99687, 3.11, 0.29, 9.7, negative
7.6, 0.3, 0.4, 2.2, 0.054, 29.0, 175.0, 0.99445, 3.19, 0.53, 9.8, negative
8.2, 0.25, 0.46, 3.75, 0.05, 14.0, 102.0, 0.99524, 3.28, 0.58, 9.7, negative
8.2, 0.24, 0.3, 2.3, 0.05, 23.0, 106.0, 0.99397, 2.98, 0.5, 10.0, negative
6.8, 0.26, 0.43, 11.75, 0.045, 53.0, 198.0, 0.9969, 3.26, 0.55, 9.5, negative
6.6, 0.56, 0.15, 10.0, 0.037, 38.0, 157.0, 0.99642, 3.28, 0.52, 9.4, negative
8.2, 0.26, 0.33, 2.6, 0.053, 11.0, 71.0, 0.99402, 2.89, 0.49, 9.5, negative
8.3, 0.25, 0.33, 2.5, 0.053, 12.0, 72.0, 0.99404, 2.89, 0.48, 9.5, negative
7.6, 0.25, 0.34, 1.3, 0.056, 34.0, 176.0, 0.99434, 3.1, 0.51, 9.5, negative
6.4, 0.3, 0.16, 7.5, 0.05, 55.0, 191.0, 0.9959, 3.17, 0.49, 9.0, negative
6.3, 0.18, 0.22, 1.5, 0.043, 45.0, 155.0, 0.99238, 3.19, 0.48, 10.2, negative
6.8, 0.21, 0.36, 18.1, 0.046, 32.0, 133.0, 1.0, 3.27, 0.48, 8.8, negative
8.0, 0.27, 0.57, 10.4, 0.053, 18.0, 134.0, 0.99732, 3.12, 0.68, 9.0, negative
6.4, 0.22, 0.3, 11.2, 0.046, 53.0, 149.0, 0.99479, 3.21, 0.34, 10.8, negative
6.9, 0.28, 0.22, 10.0, 0.052, 36.0, 131.0, 0.99696, 3.08, 0.46, 9.6, negative
8.2, 0.52, 0.34, 1.2, 0.042, 18.0, 167.0, 0.99366, 3.24, 0.39, 10.6, negative
8.7, 0.31, 0.73, 14.35, 0.044, 27.0, 191.0, 1.00013, 2.96, 0.88, 8.7, negative
7.6, 0.23, 0.4, 5.2, 0.066, 14.0, 91.0, 0.99488, 3.17, 0.8, 9.7, negative
7.1, 0.31, 0.17, 1.0, 0.042, 21.0, 144.0, 0.99304, 3.13, 0.4, 9.6, negative
6.4, 0.21, 0.44, 7.4, 0.045, 47.0, 182.0, 0.9957, 3.24, 0.46, 9.1, negative
8.2, 0.37, 0.64, 13.9, 0.043, 22.0, 171.0, 0.99873, 2.99, 0.8, 9.3, negative
6.6, 0.34, 0.18, 6.4, 0.082, 47.0, 240.0, 0.9971, 3.42, 0.48, 9.2, negative
7.3, 0.32, 0.35, 1.4, 0.05, 8.0, 163.0, 0.99244, 3.24, 0.42, 10.7, negative
7.3, 0.32, 0.35, 1.4, 0.05, 8.0, 163.0, 0.99244, 3.24, 0.42, 10.7, negative
6.9, 0.4, 0.42, 6.2, 0.066, 41.0, 176.0, 0.99552, 3.12, 0.54, 9.4, negative
6.9, 0.4, 0.43, 6.2, 0.065, 42.0, 178.0, 0.99552, 3.11, 0.53, 9.4, negative
6.8, 0.26, 0.44, 8.2, 0.046, 52.0, 183.0, 0.99584, 3.2, 0.51, 9.4, negative
6.6, 0.25, 0.51, 8.0, 0.047, 61.0, 189.0, 0.99604, 3.22, 0.49, 9.2, negative
6.8, 0.26, 0.44, 8.2, 0.046, 52.0, 183.0, 0.99584, 3.2, 0.51, 9.4, negative
6.6, 0.4, 0.46, 6.2, 0.056, 42.0, 241.0, 0.9968, 3.5, 0.6, 9.9, negative
7.1, 0.26, 0.32, 16.2, 0.044, 31.0, 170.0, 0.99644, 3.17, 0.37, 11.2, negative
6.6, 0.45, 0.43, 7.2, 0.064, 31.0, 186.0, 0.9954, 3.12, 0.44, 9.4, negative
8.0, 0.22, 0.31, 5.6, 0.049, 24.0, 97.0, 0.993, 3.1, 0.42, 10.9, negative
6.6, 0.31, 0.07, 1.5, 0.033, 55.0, 144.0, 0.99208, 3.16, 0.42, 10.0, negative
7.7, 0.43, 0.37, 10.0, 0.169, 22.0, 210.0, 0.99776, 3.02, 0.64, 9.5, negative
7.9, 0.2, 0.39, 1.0, 0.041, 37.0, 154.0, 0.99093, 3.08, 0.43, 11.9, negative
6.2, 0.23, 0.23, 1.2, 0.018, 18.0, 128.0, 0.99178, 3.05, 0.28, 10.6, negative
6.4, 0.22, 0.31, 13.9, 0.04, 57.0, 135.0, 0.99672, 3.21, 0.38, 10.7, negative
7.0, 0.24, 0.3, 6.7, 0.039, 37.0, 125.0, 0.99436, 3.2, 0.39, 9.9, negative
6.7, 0.42, 0.46, 9.7, 0.054, 67.0, 234.0, 0.99848, 3.23, 0.5, 9.0, negative
6.2, 0.36, 0.14, 8.9, 0.036, 38.0, 155.0, 0.99622, 3.27, 0.5, 9.4, negative
7.7, 0.25, 0.3, 7.8, 0.038, 67.0, 196.0, 0.99555, 3.1, 0.5, 10.1, negative
6.1, 0.27, 0.25, 1.8, 0.041, 9.0, 109.0, 0.9929, 3.08, 0.54, 9.0, negative
7.4, 0.35, 0.24, 6.0, 0.042, 28.0, 123.0, 0.99304, 3.14, 0.44, 11.3, negative
8.4, 0.31, 0.31, 0.95, 0.021, 52.0, 148.0, 0.99038, 2.93, 0.32, 11.5, negative
8.4, 0.31, 0.31, 0.95, 0.021, 52.0, 148.0, 0.99038, 2.93, 0.32, 11.5, negative
8.0, 0.74, 0.21, 4.0, 0.05, 24.0, 133.0, 0.99418, 3.06, 0.38, 9.7, negative
7.5, 0.33, 0.38, 8.7, 0.126, 49.0, 199.0, 0.99711, 2.98, 0.57, 9.4, negative
7.6, 0.17, 0.36, 4.5, 0.042, 26.0, 102.0, 0.99427, 3.09, 0.47, 9.5, negative
6.2, 0.25, 0.54, 7.0, 0.046, 58.0, 176.0, 0.99454, 3.19, 0.7, 10.4, negative
6.2, 0.25, 0.54, 7.0, 0.046, 58.0, 176.0, 0.99454, 3.19, 0.7, 10.4, negative
6.1, 0.2, 0.34, 9.5, 0.041, 38.0, 201.0, 0.995, 3.14, 0.44, 10.1, positive
7.6, 0.3, 0.38, 2.1, 0.043, 10.0, 98.0, 0.99296, 3.17, 0.65, 11.0, negative
6.8, 0.28, 0.34, 7.5, 0.035, 34.0, 177.0, 0.99692, 3.33, 0.43, 9.1, negative
6.8, 0.25, 0.24, 1.6, 0.045, 39.0, 164.0, 0.99402, 3.53, 0.58, 10.8, negative
6.6, 0.38, 0.36, 9.2, 0.061, 42.0, 214.0, 0.9976, 3.31, 0.56, 9.4, negative
6.6, 0.38, 0.36, 9.2, 0.061, 42.0, 214.0, 0.9976, 3.31, 0.56, 9.4, negative
7.8, 0.25, 0.37, 1.0, 0.043, 10.0, 80.0, 0.99128, 3.08, 0.38, 11.4, negative
6.6, 0.28, 0.41, 7.0, 0.046, 59.0, 194.0, 0.99558, 3.14, 0.48, 9.4, negative
6.6, 0.28, 0.42, 8.2, 0.044, 60.0, 196.0, 0.99562, 3.14, 0.48, 9.4, negative
5.1, 0.21, 0.28, 1.4, 0.047, 48.0, 148.0, 0.99168, 3.5, 0.49, 10.4, negative
7.5, 0.29, 0.36, 15.7, 0.05, 29.0, 124.0, 0.9968, 3.06, 0.54, 10.4, negative
8.8, 0.27, 0.25, 5.0, 0.024, 52.0, 99.0, 0.9925, 2.87, 0.49, 11.4, negative
6.8, 0.17, 0.32, 1.4, 0.04, 35.0, 106.0, 0.99026, 3.16, 0.66, 12.0, negative
7.1, 0.25, 0.28, 1.2, 0.04, 31.0, 111.0, 0.99174, 3.18, 0.53, 11.1, negative
6.7, 0.3, 0.44, 18.75, 0.057, 65.0, 224.0, 0.99956, 3.11, 0.53, 9.1, negative
8.0, 0.24, 0.48, 6.8, 0.047, 13.0, 134.0, 0.99616, 3.23, 0.7, 10.0, negative
7.2, 0.31, 0.35, 7.2, 0.046, 45.0, 178.0, 0.9955, 3.14, 0.53, 9.7, negative
6.4, 0.38, 0.24, 7.2, 0.047, 41.0, 151.0, 0.99604, 3.11, 0.6, 9.2, negative
6.7, 0.35, 0.48, 8.8, 0.056, 35.0, 167.0, 0.99628, 3.04, 0.47, 9.4, negative
7.0, 0.29, 0.33, 0.9, 0.041, 20.0, 117.0, 0.99048, 3.21, 0.5, 11.4, negative
7.0, 0.29, 0.33, 0.9, 0.041, 20.0, 117.0, 0.99048, 3.21, 0.5, 11.4, negative
