@relation winequality-white-3-9_vs_5
@attribute FixedAcidity real [3.8, 14.2]
@attribute VolatileAcidity real [0.08, 1.1]
@attribute CitricAcid real [0.0, 1.66]
@attribute ResidualSugar real [0.6, 65.8]
@attribute Chlorides real [0.009, 0.346]
@attribute FreeSulfurDioxide real [2.0, 289.0]
@attribute TotalSulfurDioxide real [9.0, 440.0]
@attribute Density real [0.98711, 1.03898]
@attribute PH real [2.72, 3.82]
@attribute Sulphates real [0.22, 1.08]
@attribute Alcohol real [8.0, 14.2]
@attribute Class {positive, negative}
@inputs FixedAcidity, VolatileAcidity, CitricAcid, ResidualSugar, Chlorides, FreeSulfurDioxide, TotalSulfurDioxide, Density, PH, Sulphates, Alcohol
@outputs Class
@data
6.8, 0.27, 0.12, 1.3, 0.04, 87.0, 168.0, 0.992, 3.18, 0.41, 10.0, negative
5.9, 0.26, 0.27, 18.2, 0.048, 52.0, 168.0, 0.9993, 3.35, 0.44, 9.4, negative
6.8, 0.37, 0.51, 11.8, 0.044, 62.0, 163.0, 0.9976, 3.19, 0.44, 8.8, negative
6.9, 0.49, 0.24, 1.2, 0.049, 13.0, 125.0, 0.9932, 3.17, 0.51, 9.4, negative
6.8, 0.29, 0.5, 13.3, 0.053, 48.0, 194.0, 0.9974, 3.09, 0.45, 9.4, negative
7.0, 0.25, 0.29, 15.2, 0.047, 40.0, 171.0, 0.9982, 3.22, 0.45, 9.3, negative
6.5, 0.38, 0.34, 3.4, 0.036, 34.0, 200.0, 0.9937, 3.14, 0.76, 10.0, negative
7.0, 0.24, 0.51, 11.0, 0.029, 55.0, 227.0, 0.9965, 3.03, 0.61, 9.5, negative
5.7, 0.335, 0.34, 1.0, 0.04, 13.0, 174.0, 0.992, 3.27, 0.66, 10.0, negative
6.5, 0.3, 0.29, 2.25, 0.037, 8.0, 210.0, 0.9937, 3.19, 0.62, 9.9, negative
7.2, 0.34, 0.34, 12.6, 0.048, 7.0, 41.0, 0.9942, 3.19, 0.4, 11.7, negative
7.2, 0.46, 0.65, 10.4, 0.05, 76.0, 192.0, 0.9976, 3.16, 0.42, 8.7, negative
7.4, 0.41, 0.66, 10.8, 0.051, 77.0, 194.0, 0.9976, 3.05, 0.46, 8.7, negative
7.3, 0.25, 0.29, 7.5, 0.049, 38.0, 158.0, 0.9965, 3.43, 0.38, 9.6, negative
6.1, 0.28, 0.25, 17.75, 0.044, 48.0, 161.0, 0.9993, 3.34, 0.48, 9.5, negative
7.5, 0.21, 0.68, 10.9, 0.045, 38.0, 133.0, 0.9978, 3.0, 0.36, 8.7, negative
7.5, 0.23, 0.68, 11.0, 0.047, 37.0, 133.0, 0.9978, 2.99, 0.38, 8.8, negative
7.2, 0.24, 0.34, 1.1, 0.045, 3.0, 64.0, 0.9913, 3.23, 0.51, 11.4, negative
7.0, 0.23, 0.42, 18.05, 0.05, 35.0, 144.0, 0.9999, 3.22, 0.42, 8.8, negative
6.0, 0.29, 0.2, 12.6, 0.045, 45.0, 187.0, 0.9972, 3.33, 0.42, 9.5, negative
6.0, 0.32, 0.12, 5.9, 0.041, 34.0, 190.0, 0.9944, 3.16, 0.72, 10.0, negative
7.1, 0.28, 0.26, 1.9, 0.049, 12.0, 86.0, 0.9934, 3.15, 0.38, 9.4, negative
6.8, 0.34, 0.69, 1.3, 0.058, 12.0, 171.0, 0.9931, 3.06, 0.47, 9.7, negative
8.1, 0.46, 0.31, 1.7, 0.052, 50.0, 183.0, 0.9923, 3.03, 0.42, 11.2, negative
6.4, 0.16, 0.31, 5.3, 0.043, 42.0, 157.0, 0.99455, 3.35, 0.47, 10.5, negative
6.9, 0.38, 0.25, 9.8, 0.04, 28.0, 191.0, 0.9971, 3.28, 0.61, 9.2, negative
6.6, 0.22, 0.37, 15.4, 0.035, 62.0, 153.0, 0.99845, 3.02, 0.4, 9.3, negative
8.2, 0.38, 0.49, 13.6, 0.042, 58.0, 166.0, 0.99855, 3.1, 0.54, 9.4, negative
7.7, 0.34, 0.58, 11.1, 0.039, 41.0, 151.0, 0.9978, 3.06, 0.49, 8.6, negative
7.7, 0.15, 0.29, 1.3, 0.029, 10.0, 64.0, 0.9932, 3.35, 0.39, 10.1, negative
6.1, 0.28, 0.35, 12.8, 0.048, 63.0, 229.0, 0.9975, 3.08, 0.4, 8.9, negative
6.3, 0.34, 0.19, 5.8, 0.041, 22.0, 145.0, 0.9943, 3.15, 0.63, 9.9, negative
6.4, 0.26, 0.43, 12.6, 0.033, 64.0, 230.0, 0.9974, 3.08, 0.38, 8.9, negative
8.2, 0.345, 1.0, 18.2, 0.047, 55.0, 205.0, 0.99965, 2.96, 0.43, 9.6, negative
6.0, 0.2, 0.71, 1.6, 0.15, 10.0, 54.0, 0.9927, 3.12, 0.47, 9.8, negative
5.1, 0.52, 0.06, 2.7, 0.052, 30.0, 79.0, 0.9932, 3.32, 0.43, 9.3, negative
6.2, 0.25, 0.47, 11.6, 0.048, 62.0, 210.0, 0.9968, 3.19, 0.5, 9.5, negative
7.9, 0.64, 0.46, 10.6, 0.244, 33.0, 227.0, 0.9983, 2.87, 0.74, 9.1, positive
7.4, 0.24, 0.31, 8.4, 0.045, 52.0, 183.0, 0.9963, 3.09, 0.32, 8.8, negative
7.9, 0.29, 0.39, 6.7, 0.036, 6.0, 117.0, 0.9938, 3.12, 0.42, 10.7, negative
8.1, 0.45, 0.34, 8.3, 0.037, 33.0, 216.0, 0.9976, 3.31, 0.64, 9.7, negative
6.4, 0.5, 0.16, 12.9, 0.042, 26.0, 138.0, 0.9974, 3.28, 0.33, 9.0, negative
9.6, 0.23, 0.4, 1.5, 0.044, 19.0, 135.0, 0.9937, 2.96, 0.49, 10.9, negative
5.7, 0.1, 0.27, 1.3, 0.047, 21.0, 100.0, 0.9928, 3.27, 0.46, 9.5, negative
8.7, 0.22, 0.42, 2.3, 0.053, 27.0, 114.0, 0.994, 2.99, 0.43, 10.0, negative
9.3, 0.34, 0.49, 7.3, 0.052, 30.0, 146.0, 0.998, 3.17, 0.61, 10.2, negative
6.7, 0.25, 0.23, 7.2, 0.038, 61.0, 220.0, 0.9952, 3.14, 0.35, 9.5, negative
9.8, 0.44, 0.4, 2.8, 0.036, 35.0, 167.0, 0.9956, 2.97, 0.39, 9.2, negative
8.2, 0.61, 0.45, 5.4, 0.03, 15.0, 118.0, 0.9954, 3.14, 0.34, 9.6, negative
6.5, 0.41, 0.64, 11.8, 0.065, 65.0, 225.0, 0.9978, 3.12, 0.51, 8.9, negative
7.6, 0.31, 0.29, 10.5, 0.04, 21.0, 145.0, 0.9966, 3.04, 0.35, 9.4, negative
7.4, 0.31, 0.74, 10.7, 0.039, 51.0, 147.0, 0.9977, 3.02, 0.43, 8.7, negative
7.8, 0.23, 0.28, 4.75, 0.042, 45.0, 166.0, 0.9928, 2.96, 0.4, 11.5, negative
6.9, 0.2, 0.4, 7.7, 0.032, 51.0, 176.0, 0.9939, 3.22, 0.27, 11.4, negative
7.8, 0.13, 0.3, 1.8, 0.04, 43.0, 179.0, 0.9955, 3.43, 0.41, 9.0, negative
5.3, 0.165, 0.24, 1.1, 0.051, 25.0, 105.0, 0.9925, 3.32, 0.47, 9.1, negative
8.0, 0.25, 0.49, 1.2, 0.061, 27.0, 117.0, 0.9938, 3.08, 0.34, 9.4, negative
7.2, 0.4, 0.49, 1.1, 0.048, 11.0, 138.0, 0.9929, 3.01, 0.42, 9.3, negative
6.5, 0.24, 0.24, 1.6, 0.046, 15.0, 60.0, 0.9928, 3.19, 0.39, 9.8, negative
8.0, 0.3, 0.49, 9.4, 0.046, 47.0, 188.0, 0.9964, 3.14, 0.48, 10.0, negative
8.3, 0.2, 0.49, 1.7, 0.04, 34.0, 169.0, 0.9938, 3.05, 0.37, 10.1, negative
9.8, 0.31, 0.49, 15.4, 0.046, 13.0, 119.0, 1.0004, 3.18, 0.45, 9.5, negative
6.4, 0.18, 0.74, 11.9, 0.046, 54.0, 168.0, 0.9978, 3.58, 0.68, 10.1, negative
6.9, 0.27, 0.49, 23.5, 0.057, 59.0, 235.0, 1.0024, 2.98, 0.47, 8.6, negative
8.0, 0.29, 0.49, 11.7, 0.035, 40.0, 131.0, 0.9958, 3.14, 0.34, 10.8, negative
7.8, 0.49, 0.49, 7.0, 0.043, 29.0, 149.0, 0.9952, 3.21, 0.33, 10.0, negative
7.1, 0.3, 0.49, 1.6, 0.045, 31.0, 100.0, 0.9942, 3.4, 0.59, 10.2, negative
6.7, 0.33, 0.42, 6.4, 0.058, 27.0, 151.0, 0.9954, 3.16, 0.44, 9.6, negative
6.8, 0.3, 0.24, 6.6, 0.123, 35.0, 116.0, 0.9953, 3.07, 0.48, 9.4, negative
6.6, 0.22, 0.58, 1.1, 0.133, 52.0, 136.0, 0.9932, 3.1, 0.3, 9.1, negative
7.5, 0.22, 0.29, 4.8, 0.05, 33.0, 87.0, 0.994, 3.14, 0.42, 9.9, negative
6.9, 0.29, 0.23, 8.6, 0.056, 56.0, 215.0, 0.9967, 3.17, 0.44, 8.8, negative
7.1, 0.37, 0.32, 1.4, 0.037, 27.0, 126.0, 0.9918, 3.19, 0.62, 12.0, negative
9.4, 0.16, 0.23, 1.6, 0.042, 14.0, 67.0, 0.9942, 3.07, 0.32, 9.5, negative
7.5, 0.33, 0.39, 12.4, 0.065, 29.0, 119.0, 0.9974, 3.16, 0.39, 9.4, negative
7.4, 0.44, 0.2, 11.5, 0.049, 44.0, 157.0, 0.998, 3.27, 0.44, 9.0, negative
8.9, 0.34, 0.34, 1.6, 0.056, 13.0, 176.0, 0.9946, 3.14, 0.47, 9.7, negative
6.6, 0.28, 0.3, 7.8, 0.049, 57.0, 202.0, 0.9958, 3.24, 0.39, 9.5, negative
6.6, 0.31, 0.38, 16.05, 0.058, 16.0, 165.0, 0.9997, 3.38, 0.6, 9.2, negative
6.4, 0.22, 0.32, 7.9, 0.029, 34.0, 124.0, 0.9948, 3.4, 0.39, 10.2, negative
7.2, 0.24, 0.4, 17.85, 0.049, 50.0, 185.0, 1.0, 3.34, 0.42, 9.6, negative
7.7, 0.3, 0.42, 14.3, 0.045, 45.0, 213.0, 0.9991, 3.18, 0.63, 9.2, negative
7.8, 0.34, 0.27, 1.2, 0.04, 25.0, 106.0, 0.9932, 3.01, 0.55, 10.4, negative
7.6, 0.13, 0.34, 9.3, 0.062, 40.0, 126.0, 0.9966, 3.21, 0.39, 9.6, negative
8.3, 0.36, 0.57, 15.0, 0.052, 35.0, 256.0, 1.0001, 2.93, 0.64, 8.6, negative
6.3, 0.25, 0.44, 11.6, 0.041, 48.0, 195.0, 0.9968, 3.18, 0.52, 9.5, negative
6.0, 0.45, 0.42, 1.1, 0.051, 61.0, 197.0, 0.9932, 3.02, 0.4, 9.0, negative
5.7, 0.45, 0.42, 1.1, 0.051, 61.0, 197.0, 0.9932, 3.02, 0.4, 9.0, negative
8.0, 0.25, 0.13, 17.2, 0.036, 49.0, 219.0, 0.9996, 2.96, 0.46, 9.7, negative
6.7, 0.31, 0.08, 1.3, 0.038, 58.0, 147.0, 0.9922, 3.18, 0.46, 10.0, negative
7.2, 0.15, 0.39, 1.8, 0.043, 21.0, 159.0, 0.9948, 3.52, 0.47, 10.0, negative
6.8, 0.18, 0.46, 1.4, 0.064, 37.0, 160.0, 0.9924, 3.37, 0.45, 11.1, negative
8.8, 0.2, 0.28, 1.1, 0.018, 18.0, 72.0, 0.9926, 2.97, 0.35, 10.4, negative
5.5, 0.14, 0.27, 4.6, 0.029, 22.0, 104.0, 0.9949, 3.34, 0.44, 9.0, negative
8.3, 0.33, 0.43, 9.2, 0.046, 22.0, 126.0, 0.9982, 3.38, 0.47, 9.3, negative
7.3, 0.29, 0.37, 8.3, 0.044, 45.0, 227.0, 0.9966, 3.12, 0.47, 9.0, negative
5.7, 0.46, 0.46, 1.4, 0.04, 31.0, 169.0, 0.9932, 3.13, 0.47, 8.8, negative
7.6, 0.18, 0.36, 2.4, 0.049, 38.0, 123.0, 0.996, 3.6, 0.46, 10.3, negative
7.6, 0.29, 0.29, 4.4, 0.051, 26.0, 146.0, 0.9939, 3.16, 0.39, 10.2, negative
6.8, 0.36, 0.32, 1.6, 0.039, 10.0, 124.0, 0.9948, 3.3, 0.67, 9.6, negative
7.5, 0.42, 0.14, 10.7, 0.046, 18.0, 95.0, 0.9959, 3.22, 0.33, 10.7, negative
7.2, 0.25, 0.19, 8.0, 0.044, 51.0, 172.0, 0.9964, 3.16, 0.44, 9.2, negative
6.7, 0.24, 0.33, 12.3, 0.046, 31.0, 145.0, 0.9983, 3.36, 0.4, 9.5, negative
6.0, 0.16, 0.3, 6.7, 0.043, 43.0, 153.0, 0.9951, 3.63, 0.46, 10.6, negative
8.5, 0.24, 0.47, 15.2, 0.057, 40.0, 234.0, 1.0005, 3.02, 0.66, 9.0, negative
6.5, 0.22, 0.25, 17.1, 0.05, 44.0, 138.0, 1.0001, 3.3, 0.37, 8.8, negative
6.9, 0.26, 0.33, 12.6, 0.051, 59.0, 173.0, 0.998, 3.39, 0.38, 9.9, negative
6.8, 0.25, 0.27, 10.7, 0.076, 47.0, 154.0, 0.9967, 3.05, 0.38, 9.0, negative
6.0, 0.28, 0.22, 12.15, 0.048, 42.0, 163.0, 0.9957, 3.2, 0.46, 10.1, negative
9.2, 0.23, 0.35, 10.7, 0.037, 34.0, 145.0, 0.9981, 3.09, 0.32, 9.7, negative
7.8, 0.24, 0.38, 2.1, 0.058, 14.0, 167.0, 0.994, 3.21, 0.55, 9.9, negative
7.7, 0.28, 0.58, 12.1, 0.046, 60.0, 177.0, 0.9983, 3.08, 0.46, 8.9, negative
6.7, 0.23, 0.42, 11.2, 0.047, 52.0, 171.0, 0.99758, 3.54, 0.74, 10.4, negative
7.0, 0.36, 0.14, 11.6, 0.043, 35.0, 228.0, 0.9977, 3.13, 0.51, 8.9, negative
7.4, 0.33, 0.26, 15.6, 0.049, 67.0, 210.0, 0.99907, 3.06, 0.68, 9.5, negative
6.7, 0.43, 0.23, 5.0, 0.157, 49.0, 145.0, 0.99471, 3.17, 0.49, 9.4, negative
6.0, 0.26, 0.18, 7.0, 0.055, 50.0, 194.0, 0.99591, 3.21, 0.43, 9.0, negative
6.9, 0.44, 0.18, 11.8, 0.051, 26.0, 126.0, 0.9975, 3.23, 0.48, 9.1, negative
8.3, 0.27, 0.34, 10.2, 0.048, 50.0, 118.0, 0.99716, 3.18, 0.51, 10.3, negative
7.2, 0.34, 0.3, 8.4, 0.051, 40.0, 167.0, 0.99756, 3.48, 0.62, 9.7, negative
7.2, 0.34, 0.3, 8.4, 0.051, 40.0, 167.0, 0.99756, 3.48, 0.62, 9.7, negative
6.7, 0.17, 0.27, 1.4, 0.032, 39.0, 149.0, 0.99254, 3.4, 0.52, 10.5, negative
6.0, 0.495, 0.27, 5.0, 0.157, 17.0, 129.0, 0.99396, 3.03, 0.36, 9.3, negative
6.2, 0.45, 0.73, 7.2, 0.099, 47.0, 202.0, 0.99582, 3.21, 0.43, 9.2, negative
9.4, 0.23, 0.56, 16.45, 0.063, 52.5, 282.0, 1.00098, 3.1, 0.51, 9.3, negative
6.6, 0.23, 0.18, 8.5, 0.044, 59.0, 188.0, 0.99558, 3.16, 0.49, 9.5, negative
6.3, 0.41, 0.16, 0.9, 0.032, 25.0, 98.0, 0.99274, 3.16, 0.42, 9.5, negative
6.1, 0.36, 0.41, 19.35, 0.07, 67.0, 207.0, 1.00118, 3.39, 0.53, 9.1, negative
7.5, 0.27, 0.79, 11.95, 0.04, 51.0, 159.0, 0.99839, 2.98, 0.44, 8.7, negative
8.6, 0.23, 0.25, 11.3, 0.031, 13.0, 96.0, 0.99645, 3.11, 0.4, 10.8, negative
6.4, 0.31, 0.4, 6.4, 0.039, 39.0, 191.0, 0.99513, 3.14, 0.52, 9.8, negative
7.5, 0.41, 0.23, 14.8, 0.054, 28.0, 174.0, 0.99898, 3.18, 0.49, 9.7, negative
6.6, 0.24, 0.28, 1.8, 0.028, 39.0, 132.0, 0.99182, 3.34, 0.46, 11.4, negative
6.5, 0.27, 0.4, 10.0, 0.039, 74.0, 227.0, 0.99582, 3.18, 0.5, 9.4, negative
7.8, 0.28, 0.31, 2.1, 0.046, 28.0, 208.0, 0.99434, 3.23, 0.64, 9.8, negative
6.3, 0.27, 0.46, 11.1, 0.053, 44.0, 177.0, 0.99691, 3.18, 0.67, 9.4, negative
6.5, 0.3, 0.39, 7.8, 0.038, 61.0, 219.0, 0.9959, 3.19, 0.5, 9.4, negative
6.15, 0.21, 0.37, 3.2, 0.021, 20.0, 80.0, 0.99076, 3.39, 0.47, 12.0, negative
7.2, 0.24, 0.27, 11.4, 0.034, 40.0, 174.0, 0.99773, 3.2, 0.44, 9.0, negative
8.1, 0.33, 0.22, 5.2, 0.047, 24.0, 151.0, 0.99527, 3.22, 0.47, 10.3, negative
6.4, 0.28, 0.27, 11.0, 0.042, 45.0, 148.0, 0.99786, 3.14, 0.46, 8.7, negative
6.9, 0.4, 0.22, 5.95, 0.081, 76.0, 303.0, 0.99705, 3.4, 0.57, 9.4, negative
6.8, 0.19, 0.23, 5.1, 0.034, 71.0, 204.0, 0.9942, 3.23, 0.69, 10.1, negative
8.3, 0.4, 0.41, 8.2, 0.05, 15.0, 122.0, 0.9979, 3.39, 0.49, 9.3, negative
7.0, 0.18, 0.37, 1.5, 0.043, 16.0, 104.0, 0.99216, 3.18, 0.5, 10.8, negative
6.5, 0.23, 0.36, 16.3, 0.038, 43.0, 133.0, 0.99924, 3.26, 0.41, 8.8, negative
7.9, 0.51, 0.34, 2.6, 0.049, 13.0, 135.0, 0.99335, 3.09, 0.51, 10.0, negative
5.9, 0.17, 0.28, 0.7, 0.027, 5.0, 28.0, 0.98985, 3.13, 0.32, 10.6, negative
6.2, 0.235, 0.34, 1.9, 0.036, 4.0, 117.0, 0.99032, 3.4, 0.44, 12.2, negative
6.6, 0.25, 0.51, 8.0, 0.047, 61.0, 189.0, 0.99604, 3.22, 0.49, 9.2, negative
6.8, 0.35, 0.53, 10.1, 0.053, 37.0, 151.0, 0.9963, 3.07, 0.4, 9.4, negative
6.8, 0.35, 0.53, 10.1, 0.053, 37.0, 151.0, 0.9963, 3.07, 0.4, 9.4, negative
7.5, 0.17, 0.71, 11.8, 0.038, 52.0, 148.0, 0.99801, 3.03, 0.46, 8.9, negative
7.3, 0.23, 0.34, 9.3, 0.052, 19.0, 86.0, 0.99574, 3.04, 0.56, 10.0, negative
7.9, 0.25, 0.35, 6.7, 0.039, 22.0, 64.0, 0.99362, 2.93, 0.49, 10.7, negative
6.4, 0.44, 0.26, 2.0, 0.054, 20.0, 180.0, 0.9952, 3.58, 0.57, 10.0, negative
6.2, 0.36, 0.14, 8.9, 0.036, 38.0, 155.0, 0.99622, 3.27, 0.5, 9.4, negative
7.6, 0.31, 0.26, 1.7, 0.073, 40.0, 157.0, 0.9938, 3.1, 0.46, 9.8, negative
6.1, 0.37, 0.2, 7.6, 0.031, 49.0, 170.0, 0.99558, 3.22, 0.48, 9.5, negative
6.4, 0.16, 0.32, 8.75, 0.038, 38.0, 118.0, 0.99449, 3.19, 0.41, 10.7, negative
7.7, 0.25, 0.3, 7.8, 0.038, 67.0, 196.0, 0.99555, 3.1, 0.5, 10.1, negative
6.8, 0.26, 0.46, 8.3, 0.037, 49.0, 173.0, 0.99601, 3.17, 0.47, 9.3, negative
6.9, 0.38, 0.38, 13.1, 0.112, 14.0, 94.0, 0.99792, 3.02, 0.48, 9.2, negative
5.8, 0.19, 0.24, 1.3, 0.044, 38.0, 128.0, 0.99362, 3.77, 0.6, 10.6, negative
7.7, 0.18, 0.53, 1.2, 0.041, 42.0, 167.0, 0.9908, 3.11, 0.44, 11.9, negative
6.2, 0.25, 0.38, 7.9, 0.045, 54.0, 208.0, 0.99572, 3.17, 0.46, 9.1, negative
6.6, 0.25, 0.33, 8.5, 0.042, 29.0, 141.0, 0.99546, 3.28, 0.6, 10.4, negative
6.6, 0.78, 0.5, 1.5, 0.045, 30.0, 133.0, 0.99104, 3.25, 0.48, 11.7, negative
6.1, 0.17, 0.42, 15.1, 0.033, 28.0, 124.0, 0.99684, 2.87, 0.47, 9.5, negative
7.2, 0.13, 0.46, 1.3, 0.044, 48.0, 111.0, 0.99127, 2.97, 0.45, 11.1, negative
6.7, 0.31, 0.32, 14.5, 0.038, 6.0, 79.0, 0.99412, 3.14, 0.34, 12.5, negative
7.6, 0.27, 0.29, 2.5, 0.059, 37.0, 115.0, 0.99328, 3.09, 0.37, 9.8, negative
9.4, 0.24, 0.29, 8.5, 0.037, 124.0, 208.0, 0.99395, 2.9, 0.38, 11.0, positive
5.9, 0.19, 0.21, 1.7, 0.045, 57.0, 135.0, 0.99341, 3.32, 0.44, 9.5, negative
7.6, 0.36, 0.49, 11.3, 0.046, 87.0, 221.0, 0.9984, 3.01, 0.43, 9.2, negative
8.8, 0.19, 0.3, 5.0, 0.028, 34.0, 120.0, 0.99242, 2.94, 0.47, 11.2, negative
6.2, 0.23, 0.35, 0.7, 0.051, 24.0, 111.0, 0.9916, 3.37, 0.43, 11.0, positive
7.1, 0.18, 0.39, 14.5, 0.051, 48.0, 156.0, 0.99947, 3.35, 0.78, 9.1, negative
6.7, 0.4, 0.22, 8.8, 0.052, 24.0, 113.0, 0.99576, 3.22, 0.45, 9.4, negative
5.8, 0.54, 0.0, 1.4, 0.033, 40.0, 107.0, 0.98918, 3.26, 0.35, 12.4, negative
7.5, 0.2, 0.41, 1.2, 0.05, 26.0, 131.0, 0.99133, 3.19, 0.52, 11.1, negative
6.2, 0.27, 0.47, 1.2, 0.146, 28.0, 105.0, 0.99224, 3.23, 0.51, 10.1, negative
7.0, 0.48, 0.12, 4.5, 0.05, 23.0, 86.0, 0.99398, 2.86, 0.35, 9.0, negative
7.0, 0.48, 0.12, 4.5, 0.05, 23.0, 86.0, 0.99398, 2.86, 0.35, 9.0, negative
6.7, 0.35, 0.48, 8.8, 0.056, 35.0, 167.0, 0.99628, 3.04, 0.47, 9.4, negative
7.7, 0.32, 0.61, 11.8, 0.041, 66.0, 188.0, 0.99794, 3.0, 0.54, 9.3, negative
6.5, 0.27, 0.26, 11.0, 0.03, 2.0, 82.0, 0.99402, 3.07, 0.36, 11.2, negative
7.2, 0.23, 0.25, 18.8, 0.085, 19.0, 111.0, 1.00044, 3.1, 0.51, 8.7, negative
7.6, 0.3, 0.37, 1.6, 0.087, 27.0, 177.0, 0.99438, 3.09, 0.5, 9.8, negative
6.7, 0.31, 0.09, 1.4, 0.039, 53.0, 141.0, 0.99206, 3.12, 0.44, 10.1, negative
6.3, 0.2, 0.18, 10.6, 0.045, 57.0, 159.0, 0.99666, 3.09, 0.54, 9.2, negative
6.6, 0.28, 0.23, 10.4, 0.049, 45.0, 190.0, 0.99754, 3.12, 0.51, 8.8, negative
7.7, 0.3, 0.23, 2.0, 0.068, 28.0, 138.0, 0.99382, 3.11, 0.62, 9.8, negative
7.5, 0.28, 0.41, 1.3, 0.044, 11.0, 126.0, 0.99293, 3.28, 0.45, 10.3, negative
5.5, 0.17, 0.23, 2.9, 0.039, 10.0, 108.0, 0.99243, 3.28, 0.5, 10.0, negative
6.5, 0.26, 0.34, 1.4, 0.04, 25.0, 184.0, 0.99216, 3.29, 0.46, 10.7, negative
6.9, 0.4, 0.17, 12.9, 0.033, 59.0, 186.0, 0.99754, 3.08, 0.49, 9.4, negative
