@relation winequality-white-3-9_vs_5
@attribute FixedAcidity real [3.8, 14.2]
@attribute VolatileAcidity real [0.08, 1.1]
@attribute CitricAcid real [0.0, 1.66]
@attribute ResidualSugar real [0.6, 65.8]
@attribute Chlorides real [0.009, 0.346]
@attribute FreeSulfurDioxide real [2.0, 289.0]
@attribute TotalSulfurDioxide real [9.0, 440.0]
@attribute Density real [0.98711, 1.03898]
@attribute PH real [2.72, 3.82]
@attribute Sulphates real [0.22, 1.08]
@attribute Alcohol real [8.0, 14.2]
@attribute Class {positive, negative}
@inputs FixedAcidity, VolatileAcidity, CitricAcid, ResidualSugar, Chlorides, FreeSulfurDioxide, TotalSulfurDioxide, Density, PH, Sulphates, Alcohol
@outputs Class
@data
7.6, 0.39, 0.22, 2.8, 0.036, 19.0, 113.0, 0.9926, 3.03, 0.29, 10.2, negative
7.5, 0.17, 0.34, 1.4, 0.035, 13.0, 102.0, 0.9918, 3.05, 0.74, 11.0, negative
6.5, 0.19, 0.1, 1.3, 0.046, 23.0, 107.0, 0.9937, 3.29, 0.45, 10.0, negative
8.3, 0.4, 0.38, 1.1, 0.038, 15.0, 75.0, 0.9934, 3.03, 0.43, 9.2, negative
8.3, 0.22, 0.38, 14.8, 0.054, 32.0, 126.0, 1.0002, 3.22, 0.5, 9.7, negative
7.8, 0.26, 0.44, 1.3, 0.037, 43.0, 132.0, 0.9944, 3.18, 0.65, 10.0, negative
5.8, 0.415, 0.13, 1.4, 0.04, 11.0, 64.0, 0.9922, 3.29, 0.52, 10.5, negative
7.4, 0.41, 0.34, 4.7, 0.042, 19.0, 127.0, 0.9953, 3.25, 0.42, 10.4, negative
9.2, 0.28, 0.46, 3.2, 0.058, 39.0, 133.0, 0.996, 3.14, 0.58, 9.5, negative
6.9, 0.32, 0.17, 7.6, 0.042, 69.0, 219.0, 0.9959, 3.13, 0.4, 8.9, negative
6.1, 0.45, 0.27, 0.8, 0.039, 13.0, 82.0, 0.9927, 3.23, 0.32, 9.5, negative
7.4, 0.22, 0.33, 2.0, 0.045, 31.0, 101.0, 0.9931, 3.42, 0.55, 11.4, negative
7.6, 0.26, 0.47, 1.6, 0.068, 5.0, 55.0, 0.9944, 3.1, 0.45, 9.6, negative
6.4, 0.3, 0.38, 7.8, 0.046, 35.0, 192.0, 0.9955, 3.1, 0.37, 9.0, negative
6.9, 0.18, 0.38, 6.5, 0.039, 20.0, 110.0, 0.9943, 3.1, 0.42, 10.5, negative
7.3, 0.24, 0.39, 3.6, 0.024, 35.0, 116.0, 0.9928, 3.17, 0.51, 10.9, negative
8.4, 0.57, 0.44, 10.7, 0.051, 46.0, 195.0, 0.9981, 3.15, 0.51, 10.4, negative
7.2, 0.14, 0.35, 1.2, 0.036, 15.0, 73.0, 0.9938, 3.46, 0.39, 9.9, negative
8.1, 0.5, 0.47, 1.1, 0.037, 23.0, 126.0, 0.9938, 3.21, 0.42, 10.9, negative
8.0, 0.59, 0.71, 17.35, 0.038, 61.0, 228.0, 1.0, 2.95, 0.75, 9.3, negative
9.2, 0.32, 0.42, 1.3, 0.046, 14.0, 186.0, 0.9949, 3.08, 0.48, 9.6, negative
7.0, 0.15, 0.34, 1.4, 0.039, 21.0, 177.0, 0.9927, 3.32, 0.62, 10.8, negative
5.9, 0.415, 0.02, 0.8, 0.038, 22.0, 63.0, 0.9932, 3.36, 0.36, 9.3, negative
7.4, 0.25, 0.49, 1.1, 0.042, 35.0, 156.0, 0.9917, 3.13, 0.55, 11.3, negative
6.1, 0.25, 0.49, 7.6, 0.052, 67.0, 226.0, 0.9956, 3.16, 0.47, 8.9, negative
7.2, 0.26, 0.74, 13.6, 0.05, 56.0, 162.0, 0.998, 3.03, 0.44, 8.8, negative
8.3, 0.21, 0.49, 19.8, 0.054, 50.0, 231.0, 1.0012, 2.99, 0.54, 9.2, negative
7.0, 0.2, 0.74, 0.8, 0.044, 19.0, 163.0, 0.9931, 3.46, 0.53, 10.2, negative
7.8, 0.21, 0.49, 1.35, 0.052, 6.0, 48.0, 0.9911, 3.15, 0.28, 11.4, negative
7.1, 0.85, 0.49, 8.7, 0.028, 40.0, 184.0, 0.9962, 3.22, 0.36, 10.7, negative
6.7, 0.62, 0.24, 1.1, 0.039, 6.0, 62.0, 0.9934, 3.41, 0.32, 10.4, negative
6.6, 0.3, 0.24, 1.2, 0.034, 17.0, 121.0, 0.9933, 3.13, 0.36, 9.2, negative
7.9, 0.2, 0.49, 1.6, 0.053, 15.0, 144.0, 0.993, 3.16, 0.47, 10.5, negative
6.9, 0.21, 0.49, 1.4, 0.041, 15.0, 164.0, 0.9927, 3.25, 0.63, 11.0, negative
7.2, 0.27, 0.74, 12.5, 0.037, 47.0, 156.0, 0.9981, 3.04, 0.44, 8.7, negative
9.1, 0.28, 0.49, 2.0, 0.059, 10.0, 112.0, 0.9958, 3.15, 0.46, 10.1, negative
7.6, 0.18, 0.49, 18.05, 0.046, 36.0, 158.0, 0.9996, 3.06, 0.41, 9.2, negative
6.4, 0.18, 0.74, 11.9, 0.046, 54.0, 168.0, 0.9978, 3.58, 0.68, 10.1, negative
9.3, 0.31, 0.49, 1.3, 0.042, 34.0, 147.0, 0.9948, 3.11, 0.46, 9.8, negative
5.6, 0.39, 0.24, 4.7, 0.034, 27.0, 77.0, 0.9906, 3.28, 0.36, 12.7, negative
7.8, 0.49, 0.49, 7.0, 0.043, 29.0, 149.0, 0.9952, 3.21, 0.33, 10.0, negative
6.6, 0.46, 0.49, 7.4, 0.052, 19.0, 184.0, 0.9956, 3.11, 0.38, 9.0, negative
6.6, 0.31, 0.49, 7.7, 0.05, 52.0, 220.0, 0.9964, 3.12, 0.45, 8.8, negative
6.2, 0.27, 0.32, 8.8, 0.047, 65.0, 224.0, 0.9961, 3.17, 0.47, 8.9, negative
6.7, 0.25, 0.26, 1.55, 0.041, 118.5, 216.0, 0.9949, 3.55, 0.63, 9.4, positive
6.6, 0.545, 0.04, 2.5, 0.031, 48.0, 111.0, 0.9906, 3.14, 0.32, 11.9, negative
7.4, 0.32, 0.22, 1.7, 0.051, 50.0, 179.0, 0.9955, 3.28, 0.69, 8.9, negative
7.6, 0.38, 0.2, 3.4, 0.046, 9.0, 116.0, 0.9944, 3.15, 0.41, 9.4, negative
6.5, 0.32, 0.12, 11.5, 0.033, 35.0, 165.0, 0.9974, 3.22, 0.32, 9.0, negative
8.0, 0.55, 0.42, 12.6, 0.211, 37.0, 213.0, 0.9988, 2.99, 0.56, 9.3, negative
7.7, 0.3, 0.42, 14.3, 0.045, 45.0, 213.0, 0.9991, 3.18, 0.63, 9.2, negative
6.8, 0.35, 0.44, 6.5, 0.056, 31.0, 161.0, 0.9952, 3.14, 0.44, 9.5, negative
6.6, 0.25, 0.36, 8.1, 0.045, 54.0, 180.0, 0.9958, 3.08, 0.42, 9.2, negative
6.8, 0.31, 0.32, 7.6, 0.052, 35.0, 143.0, 0.9959, 3.14, 0.38, 9.0, negative
6.8, 0.31, 0.42, 6.9, 0.046, 50.0, 173.0, 0.9958, 3.19, 0.46, 9.0, negative
8.7, 0.24, 0.35, 0.6, 0.042, 11.0, 71.0, 0.9926, 3.08, 0.38, 10.6, negative
6.8, 0.34, 0.44, 6.6, 0.052, 28.0, 156.0, 0.9955, 3.14, 0.41, 9.6, negative
6.8, 0.21, 0.27, 18.15, 0.042, 41.0, 146.0, 1.0001, 3.3, 0.36, 8.7, negative
6.8, 0.21, 0.27, 18.15, 0.042, 41.0, 146.0, 1.0001, 3.3, 0.36, 8.7, negative
6.8, 0.36, 0.32, 1.6, 0.039, 10.0, 124.0, 0.9948, 3.3, 0.67, 9.6, negative
5.3, 0.76, 0.03, 2.7, 0.043, 27.0, 93.0, 0.9932, 3.34, 0.38, 9.2, negative
6.6, 0.22, 0.53, 15.1, 0.052, 22.0, 136.0, 0.9986, 2.94, 0.35, 9.4, negative
8.4, 0.28, 0.4, 8.9, 0.048, 33.0, 146.0, 0.9988, 3.4, 0.46, 9.3, negative
6.8, 0.32, 0.34, 6.0, 0.05, 5.0, 129.0, 0.9953, 3.19, 0.4, 9.1, negative
6.2, 0.34, 0.3, 11.1, 0.047, 28.0, 237.0, 0.9981, 3.18, 0.49, 8.7, negative
6.0, 0.27, 0.15, 1.5, 0.056, 35.0, 128.0, 0.9936, 3.12, 0.45, 8.8, negative
6.5, 0.22, 0.25, 17.1, 0.05, 44.0, 138.0, 1.0001, 3.3, 0.37, 8.8, negative
6.8, 0.28, 0.39, 1.4, 0.036, 15.0, 115.0, 0.9918, 3.27, 0.72, 11.7, negative
5.5, 0.24, 0.32, 8.7, 0.06, 19.0, 102.0, 0.994, 3.27, 0.31, 10.4, negative
7.1, 0.33, 0.64, 13.2, 0.056, 12.0, 105.0, 0.9972, 3.05, 0.39, 9.2, negative
8.4, 0.22, 0.28, 18.8, 0.028, 55.0, 130.0, 0.998, 2.96, 0.35, 11.6, negative
6.5, 0.39, 0.81, 1.2, 0.217, 14.0, 74.0, 0.9936, 3.08, 0.53, 9.5, negative
6.4, 0.24, 0.23, 7.3, 0.069, 31.0, 157.0, 0.9962, 3.25, 0.53, 9.1, negative
7.1, 0.26, 0.19, 8.2, 0.051, 53.0, 187.0, 0.996, 3.16, 0.52, 9.7, negative
7.6, 0.27, 0.33, 2.0, 0.059, 19.0, 175.0, 0.9944, 3.22, 0.56, 9.9, negative
7.1, 0.26, 0.3, 2.0, 0.031, 13.0, 128.0, 0.9917, 3.19, 0.49, 11.4, negative
7.1, 0.26, 0.3, 2.0, 0.031, 13.0, 128.0, 0.9917, 3.19, 0.49, 11.4, negative
7.2, 0.23, 0.38, 6.1, 0.067, 20.0, 90.0, 0.99496, 3.17, 0.79, 9.7, negative
7.1, 0.28, 0.19, 7.8, 0.04, 48.0, 184.0, 0.99579, 3.16, 0.5, 9.4, negative
6.1, 0.23, 0.45, 10.6, 0.094, 49.0, 169.0, 0.99699, 3.05, 0.54, 8.8, negative
7.2, 0.29, 0.2, 7.7, 0.046, 51.0, 174.0, 0.99582, 3.16, 0.52, 9.5, negative
6.9, 0.3, 0.21, 15.7, 0.056, 49.0, 159.0, 0.99827, 3.11, 0.48, 9.0, negative
7.4, 0.33, 0.26, 15.6, 0.049, 67.0, 210.0, 0.99907, 3.06, 0.68, 9.5, negative
7.4, 0.33, 0.26, 15.6, 0.049, 67.0, 210.0, 0.99907, 3.06, 0.68, 9.5, negative
5.6, 0.295, 0.2, 2.2, 0.049, 18.0, 134.0, 0.99378, 3.21, 0.68, 10.0, negative
6.8, 0.21, 0.55, 14.6, 0.053, 34.0, 159.0, 0.99805, 2.93, 0.44, 9.2, negative
6.9, 0.3, 0.21, 7.2, 0.045, 54.0, 190.0, 0.99595, 3.22, 0.48, 9.4, negative
6.8, 0.26, 0.22, 4.8, 0.041, 110.0, 198.0, 0.99437, 3.29, 0.67, 10.6, negative
7.9, 0.46, 0.4, 10.1, 0.168, 19.0, 184.0, 0.99782, 3.06, 0.62, 9.5, negative
6.7, 0.24, 0.26, 12.6, 0.053, 44.0, 182.0, 0.99802, 3.42, 0.42, 9.7, negative
6.6, 0.32, 0.24, 1.3, 0.06, 42.5, 204.0, 0.99512, 3.59, 0.51, 9.2, negative
7.4, 0.33, 0.44, 7.6, 0.05, 40.0, 227.0, 0.99679, 3.12, 0.52, 9.0, negative
6.3, 0.695, 0.55, 12.9, 0.056, 58.0, 252.0, 0.99806, 3.29, 0.49, 8.7, negative
7.0, 0.27, 0.29, 3.9, 0.059, 28.0, 199.0, 0.9961, 3.54, 0.59, 10.3, negative
7.3, 0.815, 0.09, 11.4, 0.044, 45.0, 204.0, 0.99713, 3.15, 0.46, 9.0, negative
6.2, 0.44, 0.18, 7.7, 0.096, 28.0, 210.0, 0.99771, 3.56, 0.72, 9.2, negative
6.4, 0.28, 0.17, 8.3, 0.042, 61.0, 195.0, 0.99577, 3.22, 0.46, 9.4, negative
6.4, 0.27, 0.17, 8.4, 0.044, 60.0, 198.0, 0.99578, 3.21, 0.47, 9.4, negative
6.9, 0.43, 0.28, 9.4, 0.056, 29.0, 183.0, 0.99594, 3.17, 0.43, 9.4, negative
6.6, 0.34, 0.34, 2.6, 0.051, 40.5, 210.0, 0.99314, 3.15, 0.61, 10.0, negative
7.1, 0.29, 0.3, 16.0, 0.036, 58.0, 201.0, 0.99954, 3.3, 0.67, 9.0, negative
7.4, 0.56, 0.09, 1.5, 0.071, 19.0, 117.0, 0.99496, 3.22, 0.53, 9.8, negative
6.7, 0.24, 0.32, 10.3, 0.079, 37.0, 122.0, 0.99662, 3.02, 0.45, 8.8, negative
6.8, 0.21, 0.36, 18.1, 0.046, 32.0, 133.0, 1.0, 3.27, 0.48, 8.8, negative
6.8, 0.21, 0.36, 18.1, 0.046, 32.0, 133.0, 1.0, 3.27, 0.48, 8.8, negative
6.9, 0.34, 0.36, 1.4, 0.032, 13.0, 145.0, 0.99214, 3.07, 0.52, 9.8, negative
9.0, 0.29, 0.34, 12.1, 0.03, 34.0, 177.0, 0.99706, 3.13, 0.47, 10.6, negative
7.5, 0.2, 0.47, 16.9, 0.052, 51.0, 188.0, 0.99944, 3.09, 0.62, 9.3, negative
6.6, 0.24, 0.28, 1.8, 0.028, 39.0, 132.0, 0.99182, 3.34, 0.46, 11.4, negative
7.3, 0.32, 0.29, 1.5, 0.038, 32.0, 144.0, 0.99296, 3.2, 0.55, 10.8, negative
6.3, 0.21, 0.29, 11.7, 0.048, 49.0, 147.0, 0.99482, 3.22, 0.38, 10.8, negative
6.6, 0.36, 0.52, 10.1, 0.05, 29.0, 140.0, 0.99628, 3.07, 0.4, 9.4, negative
6.5, 0.28, 0.28, 20.4, 0.041, 40.0, 144.0, 1.0002, 3.14, 0.38, 8.7, negative
8.7, 0.31, 0.73, 14.35, 0.044, 27.0, 191.0, 1.00013, 2.96, 0.88, 8.7, negative
6.1, 0.15, 0.35, 15.8, 0.042, 55.0, 158.0, 0.99642, 3.24, 0.37, 10.6, negative
6.8, 0.26, 0.4, 7.5, 0.046, 45.0, 179.0, 0.99583, 3.2, 0.49, 9.3, negative
7.1, 0.31, 0.17, 1.0, 0.042, 21.0, 144.0, 0.99304, 3.13, 0.4, 9.6, negative
7.8, 0.25, 0.34, 13.7, 0.044, 66.0, 184.0, 0.99976, 3.22, 0.75, 8.9, negative
5.6, 0.2, 0.22, 1.3, 0.049, 25.0, 155.0, 0.99296, 3.74, 0.43, 10.0, negative
7.8, 0.25, 0.34, 13.7, 0.044, 66.0, 184.0, 0.99976, 3.22, 0.75, 8.9, negative
6.9, 0.23, 0.32, 16.4, 0.045, 62.0, 153.0, 0.9972, 3.22, 0.42, 10.5, negative
7.9, 0.51, 0.36, 6.2, 0.051, 30.0, 173.0, 0.9984, 3.09, 0.53, 9.7, negative
6.7, 0.2, 0.37, 1.65, 0.025, 42.0, 103.0, 0.99022, 3.11, 0.45, 11.4, negative
6.4, 0.24, 0.25, 20.2, 0.083, 35.0, 157.0, 0.99976, 3.17, 0.5, 9.1, negative
6.6, 0.22, 0.34, 11.6, 0.05, 59.0, 140.0, 0.99526, 3.22, 0.4, 10.8, negative
6.5, 0.15, 0.55, 5.9, 0.045, 75.0, 162.0, 0.99482, 2.97, 0.4, 9.3, negative
6.4, 0.2, 0.28, 2.5, 0.032, 24.0, 84.0, 0.99168, 3.31, 0.55, 11.5, negative
7.0, 0.31, 0.39, 7.5, 0.055, 42.0, 218.0, 0.99652, 3.37, 0.54, 10.3, negative
8.6, 0.18, 0.28, 0.8, 0.032, 25.0, 78.0, 0.99104, 2.99, 0.38, 11.1, negative
6.6, 0.26, 0.46, 6.9, 0.047, 59.0, 183.0, 0.99594, 3.2, 0.45, 9.3, negative
5.2, 0.17, 0.27, 0.7, 0.03, 11.0, 68.0, 0.99218, 3.3, 0.41, 9.8, negative
7.2, 0.3, 0.3, 8.7, 0.022, 14.0, 111.0, 0.99576, 3.11, 0.61, 10.6, negative
6.0, 0.28, 0.25, 1.8, 0.042, 8.0, 108.0, 0.9929, 3.08, 0.55, 9.0, negative
7.4, 0.32, 0.22, 11.7, 0.035, 44.0, 150.0, 0.99578, 3.1, 0.45, 10.4, negative
6.7, 0.14, 0.46, 1.6, 0.036, 15.0, 92.0, 0.99264, 3.37, 0.49, 10.9, negative
6.8, 0.29, 0.34, 3.5, 0.054, 26.0, 189.0, 0.99489, 3.42, 0.58, 10.4, negative
7.4, 0.21, 0.8, 12.3, 0.038, 77.0, 183.0, 0.99778, 2.95, 0.48, 9.0, negative
6.3, 0.28, 0.3, 3.1, 0.039, 24.0, 115.0, 0.9942, 3.05, 0.43, 8.6, negative
6.2, 0.25, 0.38, 7.9, 0.045, 54.0, 208.0, 0.99572, 3.17, 0.46, 9.1, negative
7.1, 0.28, 0.35, 3.5, 0.028, 35.0, 91.0, 0.99022, 2.96, 0.33, 12.1, negative
5.9, 0.19, 0.37, 0.8, 0.027, 3.0, 21.0, 0.9897, 3.09, 0.31, 10.8, negative
7.6, 0.23, 0.34, 1.6, 0.043, 24.0, 129.0, 0.99305, 3.12, 0.7, 10.4, negative
5.6, 0.19, 0.27, 0.9, 0.04, 52.0, 103.0, 0.99026, 3.5, 0.39, 11.2, negative
6.1, 0.17, 0.42, 15.1, 0.033, 28.0, 124.0, 0.99684, 2.87, 0.47, 9.5, negative
5.5, 0.12, 0.33, 1.0, 0.038, 23.0, 131.0, 0.99164, 3.25, 0.45, 9.8, negative
5.5, 0.12, 0.33, 1.0, 0.038, 23.0, 131.0, 0.99164, 3.25, 0.45, 9.8, negative
5.7, 0.16, 0.32, 1.2, 0.036, 7.0, 89.0, 0.99111, 3.26, 0.48, 11.0, negative
9.0, 0.38, 0.53, 2.1, 0.102, 19.0, 76.0, 0.99001, 2.93, 0.57, 12.9, negative
7.6, 0.27, 0.29, 2.5, 0.059, 37.0, 115.0, 0.99328, 3.09, 0.37, 9.8, negative
7.1, 0.38, 0.4, 2.2, 0.042, 54.0, 201.0, 0.99177, 3.03, 0.5, 11.4, negative
4.2, 0.215, 0.23, 5.1, 0.041, 64.0, 157.0, 0.99688, 3.42, 0.44, 8.0, positive
6.1, 0.22, 0.31, 1.4, 0.039, 40.0, 129.0, 0.99193, 3.45, 0.59, 10.9, negative
6.6, 0.17, 0.28, 1.8, 0.042, 62.0, 178.0, 0.99204, 3.15, 0.42, 10.2, negative
6.1, 0.33, 0.32, 7.8, 0.052, 52.0, 183.0, 0.99657, 3.39, 0.65, 9.5, negative
7.6, 0.28, 0.49, 20.15, 0.06, 30.0, 145.0, 1.00196, 3.01, 0.44, 8.5, negative
7.1, 0.18, 0.39, 14.5, 0.051, 48.0, 156.0, 0.99947, 3.35, 0.78, 9.1, negative
7.8, 0.29, 0.29, 3.15, 0.044, 41.0, 117.0, 0.99153, 3.24, 0.35, 11.5, negative
6.6, 0.32, 0.41, 7.2, 0.048, 55.0, 178.0, 0.99537, 3.2, 0.46, 9.4, negative
6.4, 0.28, 0.44, 7.1, 0.048, 49.0, 179.0, 0.99528, 3.15, 0.48, 9.2, negative
6.4, 0.28, 0.36, 1.3, 0.053, 28.0, 186.0, 0.99211, 3.31, 0.45, 10.8, negative
7.7, 0.32, 0.61, 11.8, 0.041, 66.0, 188.0, 0.99794, 3.0, 0.54, 9.3, negative
6.4, 0.37, 0.2, 5.6, 0.117, 61.0, 183.0, 0.99459, 3.24, 0.43, 9.5, negative
