@relation yeast-0-2-5-7-9_vs_3-6-8
@attribute mcg real [0.19, 1.0]
@attribute gvh real [0.14, 1.0]
@attribute alm real [0.21, 1.0]
@attribute mit real [0.0, 1.0]
@attribute erl real [0.5, 1.0]
@attribute pox real [0.0, 0.83]
@attribute vac real [0.13, 0.73]
@attribute nuc real [0.0, 0.83]
@attribute class {positive, negative}
@inputs mcg, gvh, alm, mit, erl, pox, vac, nuc
@outputs class
@data
0.28, 0.46, 0.26, 0.18, 0.5, 0.0, 0.39, 0.22, negative
0.67, 0.63, 0.34, 0.41, 0.5, 0.0, 0.6, 0.33, positive
0.7, 0.73, 0.38, 0.36, 0.5, 0.0, 0.54, 0.22, positive
0.88, 0.72, 0.32, 0.3, 0.5, 0.0, 0.52, 0.33, positive
0.78, 0.71, 0.35, 0.25, 0.5, 0.0, 0.49, 0.22, positive
0.77, 0.7, 0.37, 0.12, 0.5, 0.0, 0.49, 0.26, positive
0.8, 0.88, 0.36, 0.39, 0.5, 0.0, 0.56, 0.33, positive
0.73, 0.83, 0.43, 0.3, 0.5, 0.0, 0.55, 0.22, positive
0.69, 0.7, 0.52, 0.36, 0.5, 0.0, 0.46, 0.22, positive
0.84, 0.63, 0.38, 0.23, 0.5, 0.0, 0.53, 0.22, positive
0.8, 0.81, 0.55, 0.35, 0.5, 0.0, 0.42, 0.22, positive
0.41, 0.59, 0.46, 0.19, 0.5, 0.0, 0.36, 0.22, positive
0.77, 0.72, 0.48, 0.26, 0.5, 0.0, 0.51, 0.22, positive
0.74, 0.74, 0.51, 0.27, 0.5, 0.0, 0.5, 0.22, positive
0.89, 0.77, 0.36, 0.34, 0.5, 0.0, 0.44, 0.22, positive
0.66, 0.65, 0.54, 0.4, 0.5, 0.0, 0.51, 0.22, positive
0.45, 0.41, 0.5, 0.46, 0.5, 0.5, 0.5, 0.27, positive
0.46, 0.48, 0.44, 0.21, 0.5, 0.0, 0.55, 0.22, positive
0.46, 0.37, 0.48, 0.36, 0.5, 0.0, 0.48, 0.22, positive
0.32, 0.68, 0.51, 0.16, 0.5, 0.83, 0.55, 0.22, positive
0.4, 0.4, 0.43, 0.19, 0.5, 0.83, 0.48, 0.22, positive
