@relation yeast-0-2-5-7-9_vs_3-6-8
@attribute mcg real [0.19, 1.0]
@attribute gvh real [0.14, 1.0]
@attribute alm real [0.21, 1.0]
@attribute mit real [0.0, 1.0]
@attribute erl real [0.5, 1.0]
@attribute pox real [0.0, 0.83]
@attribute vac real [0.13, 0.73]
@attribute nuc real [0.0, 0.83]
@attribute class {positive, negative}
@inputs mcg, gvh, alm, mit, erl, pox, vac, nuc
@outputs class
@data
0.58, 0.63, 0.52, 0.7, 0.5, 0.0, 0.46, 0.22, negative
0.51, 0.59, 0.46, 0.13, 0.5, 0.0, 0.48, 0.22, negative
0.38, 0.47, 0.47, 0.18, 0.5, 0.0, 0.44, 0.26, negative
0.43, 0.57, 0.51, 0.49, 0.5, 0.0, 0.48, 0.22, negative
0.4, 0.52, 0.53, 0.52, 0.5, 0.0, 0.51, 0.22, negative
0.45, 0.53, 0.51, 0.42, 0.5, 0.0, 0.52, 0.22, negative
0.47, 0.53, 0.48, 0.51, 0.5, 0.0, 0.54, 0.22, negative
0.73, 0.63, 0.42, 0.3, 0.5, 0.0, 0.49, 0.22, negative
0.46, 0.53, 0.52, 0.15, 0.5, 0.0, 0.58, 0.22, negative
0.64, 0.59, 0.56, 0.23, 0.5, 0.0, 0.46, 0.22, negative
0.64, 0.56, 0.56, 0.22, 0.5, 0.0, 0.45, 0.22, negative
0.6, 0.47, 0.45, 0.22, 0.5, 0.0, 0.51, 0.29, negative
0.34, 0.46, 0.57, 0.09, 0.5, 0.0, 0.55, 0.22, negative
0.47, 0.39, 0.59, 0.15, 0.5, 0.0, 0.57, 0.22, negative
0.29, 0.32, 0.58, 0.15, 0.5, 0.0, 0.5, 0.3, negative
0.43, 0.57, 0.53, 0.16, 0.5, 0.0, 0.54, 0.22, negative
0.39, 0.55, 0.48, 0.31, 0.5, 0.0, 0.54, 0.29, negative
0.4, 0.42, 0.71, 0.21, 0.5, 0.0, 0.54, 0.32, negative
0.54, 0.49, 0.49, 0.2, 0.5, 0.0, 0.52, 0.22, negative
0.21, 0.41, 0.55, 0.11, 0.5, 0.0, 0.5, 0.27, negative
0.54, 0.38, 0.52, 0.18, 0.5, 0.0, 0.48, 0.22, negative
0.52, 0.4, 0.6, 0.12, 0.5, 0.0, 0.55, 0.22, negative
0.55, 0.46, 0.53, 0.11, 0.5, 0.0, 0.52, 0.48, negative
0.45, 0.56, 0.54, 0.32, 0.5, 0.0, 0.57, 0.22, negative
0.25, 0.4, 0.51, 0.18, 0.5, 0.0, 0.5, 0.27, negative
0.35, 0.36, 0.57, 0.17, 0.5, 0.0, 0.52, 0.22, negative
0.47, 0.47, 0.58, 0.16, 0.5, 0.0, 0.49, 0.28, negative
0.51, 0.58, 0.54, 0.29, 0.5, 0.0, 0.53, 0.22, negative
0.49, 0.43, 0.48, 0.15, 0.5, 0.0, 0.55, 0.25, negative
0.4, 0.48, 0.5, 0.17, 0.5, 0.0, 0.54, 0.5, negative
0.61, 0.54, 0.49, 0.16, 0.5, 0.0, 0.54, 0.42, negative
0.46, 0.47, 0.46, 0.16, 0.5, 0.0, 0.51, 0.22, negative
0.49, 0.44, 0.45, 0.22, 0.5, 0.0, 0.51, 0.22, negative
0.57, 0.44, 0.42, 0.2, 0.5, 0.0, 0.54, 0.22, negative
0.46, 0.55, 0.61, 0.13, 0.5, 0.0, 0.47, 0.22, negative
0.49, 0.45, 0.46, 0.18, 0.5, 0.0, 0.49, 0.31, negative
0.55, 0.59, 0.52, 0.1, 0.5, 0.0, 0.53, 0.22, negative
0.57, 0.49, 0.5, 0.2, 0.5, 0.0, 0.51, 0.28, negative
0.43, 0.45, 0.53, 0.19, 0.5, 0.0, 0.56, 0.22, negative
0.46, 0.62, 0.54, 0.25, 0.5, 0.0, 0.46, 0.22, negative
0.53, 0.59, 0.48, 0.14, 0.5, 0.0, 0.51, 0.22, negative
0.56, 0.48, 0.5, 0.17, 0.5, 0.0, 0.51, 0.26, negative
0.28, 0.51, 0.55, 0.19, 0.5, 0.0, 0.57, 0.22, negative
0.59, 0.46, 0.48, 0.46, 0.5, 0.0, 0.49, 0.22, negative
0.35, 0.47, 0.53, 0.19, 0.5, 0.0, 0.48, 0.22, negative
0.45, 0.52, 0.5, 0.12, 0.5, 0.0, 0.6, 0.22, negative
0.39, 0.39, 0.59, 0.25, 0.5, 0.0, 0.45, 0.22, negative
0.61, 0.38, 0.57, 0.36, 0.5, 0.0, 0.44, 0.21, negative
0.51, 0.39, 0.58, 0.19, 0.5, 0.0, 0.47, 0.22, negative
0.46, 0.35, 0.69, 0.18, 0.5, 0.0, 0.3, 0.25, negative
0.72, 0.37, 0.63, 0.38, 0.5, 0.0, 0.4, 0.14, negative
0.63, 0.64, 0.45, 0.26, 0.5, 0.0, 0.43, 0.22, negative
0.4, 0.45, 0.61, 0.29, 0.5, 0.0, 0.44, 0.22, negative
0.73, 0.6, 0.47, 0.2, 0.5, 0.0, 0.72, 0.22, negative
0.46, 0.33, 0.45, 0.22, 0.5, 0.0, 0.41, 0.37, negative
0.32, 0.44, 0.54, 0.21, 0.5, 0.0, 0.4, 0.19, negative
0.53, 0.57, 0.6, 0.36, 0.5, 0.0, 0.5, 0.22, negative
0.49, 0.4, 0.58, 0.23, 0.5, 0.0, 0.47, 0.27, negative
0.48, 0.51, 0.5, 0.24, 0.5, 0.0, 0.54, 0.38, negative
0.56, 0.55, 0.57, 0.15, 0.5, 0.0, 0.54, 0.25, negative
0.39, 0.45, 0.51, 0.29, 0.5, 0.0, 0.54, 0.22, negative
0.5, 0.52, 0.51, 0.22, 0.5, 0.0, 0.46, 0.37, negative
0.53, 0.48, 0.51, 0.18, 0.5, 0.0, 0.51, 0.27, negative
0.44, 0.4, 0.53, 0.19, 0.5, 0.0, 0.48, 0.27, negative
0.39, 0.39, 0.65, 0.16, 0.5, 0.0, 0.45, 0.22, negative
0.51, 0.59, 0.55, 0.21, 0.5, 0.0, 0.52, 0.22, negative
0.38, 0.34, 0.55, 0.44, 0.5, 0.0, 0.48, 0.26, negative
0.39, 0.47, 0.49, 0.2, 0.5, 0.0, 0.53, 0.26, negative
0.49, 0.48, 0.52, 0.24, 0.5, 0.0, 0.5, 0.22, negative
0.63, 0.43, 0.48, 0.11, 0.5, 0.0, 0.51, 0.22, negative
0.31, 0.31, 0.57, 0.15, 0.5, 0.0, 0.5, 0.22, negative
0.28, 0.27, 0.5, 0.14, 0.5, 0.0, 0.5, 0.28, negative
0.41, 0.46, 0.57, 0.25, 0.5, 0.0, 0.57, 0.38, negative
0.39, 0.45, 0.75, 0.17, 0.5, 0.0, 0.51, 0.22, negative
0.59, 0.7, 0.46, 0.19, 0.5, 0.0, 0.54, 0.44, negative
0.19, 0.41, 0.55, 0.13, 0.5, 0.0, 0.52, 0.25, negative
0.27, 0.43, 0.5, 0.13, 0.5, 0.0, 0.54, 0.31, negative
0.46, 0.52, 0.51, 0.13, 0.5, 0.0, 0.47, 0.22, negative
0.64, 0.44, 0.56, 0.15, 0.5, 0.0, 0.56, 0.22, negative
0.48, 0.61, 0.57, 0.17, 0.5, 0.0, 0.45, 0.22, negative
0.61, 0.48, 0.54, 0.25, 0.5, 0.0, 0.5, 0.22, negative
0.65, 0.54, 0.54, 0.13, 0.5, 0.0, 0.53, 0.22, negative
0.36, 0.46, 0.62, 0.46, 0.5, 0.0, 0.51, 0.33, negative
0.27, 0.6, 0.48, 0.23, 0.5, 0.0, 0.55, 0.22, negative
0.41, 0.52, 0.41, 0.11, 0.5, 0.0, 0.54, 0.35, negative
0.44, 0.34, 0.55, 0.18, 0.5, 0.0, 0.52, 0.22, negative
0.5, 0.34, 0.62, 0.19, 0.5, 0.0, 0.57, 0.22, negative
0.55, 0.51, 0.54, 0.2, 0.5, 0.0, 0.56, 0.22, negative
0.48, 0.48, 0.56, 0.18, 0.5, 0.0, 0.58, 0.22, negative
0.39, 0.65, 0.57, 0.19, 0.5, 0.0, 0.44, 0.25, negative
0.41, 0.49, 0.65, 0.28, 0.5, 0.0, 0.59, 0.57, negative
0.3, 0.33, 0.55, 0.12, 0.5, 0.0, 0.53, 0.38, negative
0.28, 0.58, 0.21, 0.13, 0.5, 0.0, 0.51, 0.22, negative
0.39, 0.44, 0.35, 0.16, 0.5, 0.0, 0.55, 0.22, negative
0.38, 0.5, 0.37, 0.26, 0.5, 0.0, 0.43, 0.22, negative
0.44, 0.59, 0.36, 0.16, 0.5, 0.0, 0.52, 0.22, negative
0.39, 0.58, 0.5, 0.26, 0.5, 0.0, 0.54, 0.59, negative
0.36, 0.37, 0.33, 0.14, 0.5, 0.0, 0.57, 0.31, negative
0.58, 0.53, 0.38, 0.18, 0.5, 0.0, 0.52, 0.22, negative
0.49, 0.46, 0.34, 0.21, 0.5, 0.0, 0.55, 0.22, negative
0.48, 0.46, 0.38, 0.29, 0.5, 0.0, 0.53, 0.22, negative
0.53, 0.68, 0.34, 0.42, 0.5, 0.0, 0.54, 0.27, negative
0.45, 0.57, 0.3, 0.17, 0.5, 0.0, 0.51, 0.22, negative
0.45, 0.57, 0.3, 0.17, 0.5, 0.0, 0.51, 0.22, negative
0.5, 0.46, 0.42, 0.32, 0.5, 0.0, 0.56, 0.55, negative
0.47, 0.43, 0.35, 0.32, 0.5, 0.0, 0.54, 0.22, negative
0.36, 0.35, 0.47, 0.22, 0.5, 0.0, 0.44, 0.31, negative
0.42, 0.51, 0.39, 0.22, 0.5, 0.0, 0.49, 0.26, negative
0.46, 0.14, 0.36, 0.21, 0.5, 0.0, 0.5, 0.25, negative
0.39, 0.37, 0.33, 0.23, 0.5, 0.0, 0.52, 0.26, negative
0.47, 0.6, 0.35, 0.21, 0.5, 0.0, 0.52, 0.22, negative
0.44, 0.41, 0.29, 0.21, 0.5, 0.0, 0.49, 0.22, negative
0.31, 0.3, 0.34, 0.19, 0.5, 0.0, 0.55, 0.3, negative
0.49, 0.6, 0.3, 0.34, 0.5, 0.0, 0.5, 0.43, negative
0.36, 0.33, 0.38, 0.15, 0.5, 0.0, 0.55, 0.36, negative
0.52, 0.65, 0.36, 0.37, 0.5, 0.0, 0.52, 0.34, negative
0.45, 0.57, 0.38, 0.28, 0.5, 0.0, 0.53, 0.31, negative
0.25, 0.42, 0.21, 0.14, 0.5, 0.0, 0.41, 0.22, negative
0.49, 0.55, 0.41, 0.19, 0.5, 0.0, 0.48, 0.31, negative
0.5, 0.47, 0.45, 0.14, 0.5, 0.0, 0.53, 0.32, negative
0.39, 0.63, 0.41, 0.27, 0.5, 0.0, 0.49, 0.22, negative
0.45, 0.5, 0.43, 0.16, 0.5, 0.0, 0.52, 0.28, negative
0.67, 0.61, 0.39, 0.24, 0.5, 0.0, 0.51, 0.22, negative
0.51, 0.38, 0.42, 0.21, 0.5, 0.0, 0.46, 0.34, negative
0.28, 0.48, 0.36, 0.16, 0.5, 0.0, 0.53, 0.22, negative
0.38, 0.37, 0.36, 0.14, 0.5, 0.0, 0.54, 0.22, negative
0.63, 0.65, 0.42, 0.18, 0.5, 0.0, 0.54, 0.27, negative
0.5, 0.63, 0.45, 0.13, 0.5, 0.0, 0.45, 0.32, negative
0.36, 0.49, 0.3, 0.22, 0.5, 0.0, 0.52, 0.31, negative
0.51, 0.63, 0.3, 0.35, 0.5, 0.0, 0.53, 0.27, negative
0.36, 0.5, 0.39, 0.23, 0.5, 0.0, 0.5, 0.22, negative
0.29, 0.26, 0.43, 0.17, 0.5, 0.0, 0.55, 0.3, negative
0.8, 0.82, 0.57, 0.26, 0.5, 0.0, 0.57, 0.27, negative
0.4, 0.36, 0.55, 0.15, 0.5, 0.0, 0.53, 0.22, negative
0.49, 0.5, 0.42, 0.43, 0.5, 0.0, 0.5, 0.36, negative
0.55, 0.44, 0.5, 0.09, 0.5, 0.0, 0.55, 0.22, negative
0.57, 0.47, 0.48, 0.17, 0.5, 0.0, 0.52, 0.26, negative
0.7, 0.84, 0.49, 0.28, 1.0, 0.0, 0.58, 0.22, negative
0.74, 0.72, 0.47, 0.25, 0.5, 0.0, 0.57, 0.22, positive
0.84, 0.66, 0.36, 0.78, 0.5, 0.0, 0.49, 0.5, positive
0.85, 0.85, 0.3, 0.31, 0.5, 0.0, 0.55, 0.42, positive
0.7, 0.73, 0.37, 0.37, 0.5, 0.0, 0.48, 0.31, positive
0.81, 0.79, 0.32, 0.37, 0.5, 0.0, 0.41, 0.22, positive
0.77, 0.82, 0.4, 0.36, 0.5, 0.0, 0.38, 0.22, positive
0.79, 0.79, 0.42, 0.26, 0.5, 0.0, 0.6, 0.22, positive
0.71, 0.79, 0.41, 0.38, 0.5, 0.0, 0.54, 0.22, positive
0.75, 0.73, 0.35, 0.33, 0.5, 0.0, 0.49, 0.28, positive
0.72, 0.73, 0.41, 0.28, 0.5, 0.0, 0.44, 0.22, positive
0.8, 0.73, 0.47, 0.19, 0.5, 0.0, 0.49, 0.22, positive
0.77, 0.74, 0.37, 0.29, 0.5, 0.0, 0.45, 0.22, positive
0.85, 0.66, 0.49, 0.18, 0.5, 0.0, 0.51, 0.22, positive
0.83, 0.94, 0.32, 0.21, 0.5, 0.0, 0.51, 0.22, positive
0.81, 0.85, 0.47, 0.37, 0.5, 0.0, 0.56, 0.22, positive
0.51, 0.65, 0.53, 0.19, 0.5, 0.0, 0.49, 0.22, positive
0.7, 0.58, 0.53, 0.39, 0.5, 0.0, 0.59, 0.22, positive
0.75, 0.76, 0.58, 0.22, 0.5, 0.0, 0.49, 0.22, positive
0.5, 0.51, 0.57, 0.27, 0.5, 0.0, 0.48, 0.22, positive
0.82, 0.63, 0.47, 0.18, 0.5, 0.0, 0.5, 0.22, positive
