@relation  twonorm
@attribute A1 real[-4.2497,3.5782]
@attribute A2 real[-3.9606,4.3451]
@attribute A3 real[-4.4798,4.4039]
@attribute A4 real[-3.8891,4.2589]
@attribute A5 real[-3.9099,5.6395]
@attribute A6 real[-4.0095,3.9901]
@attribute A7 real[-3.7334,4.4522]
@attribute A8 real[-4.5744,3.8648]
@attribute A9 real[-3.8136,4.254]
@attribute A10 real[-4.1999,4.0829]
@attribute A11 real[-3.9204,4.0953]
@attribute A12 real[-3.8262,4.3025]
@attribute A13 real[-3.9451,3.7817]
@attribute A14 real[-3.8516,4.1238]
@attribute A15 real[-3.6978,3.5485]
@attribute A16 real[-3.6976,4.2439]
@attribute A17 real[-3.9428,3.7233]
@attribute A18 real[-4.0653,4.0557]
@attribute A19 real[-4.1218,4.3238]
@attribute A20 real[-3.7831,4.279]
@attribute Class{0,1}
@inputs A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20
@outputs Class
@data
-0.5635, 2.1684, -0.3149, -1.0279, 1.911, -0.5953, 0.7132, 0.0070, -0.8823, 0.6342, 0.7104, 0.3209, 0.0575, 0.8124, 0.6721, -0.9705, -0.2661, -2.1167, -0.3739, -0.3533, 0
0.6386, 0.1166, 0.9874, 0.53, 0.601, -0.6851, 0.8473, -0.0741, -0.382, 1.87, -0.4436, 1.2971, -0.7309, -0.0843, -0.62, 0.3286, 0.5981, 0.6122, 0.3682, 0.524, 0
1.4938, 0.6868, 0.2724, 0.1283, 0.8537, 0.3406, -0.5444, -0.5311, 1.9715, 1.4605, -1.1881, -0.6721, -0.2068, -0.1801, 0.5589, 0.6749, 0.6205, 1.6078, 0.4423, 0.7838, 0
1.0193, 0.4793, 0.1681, 0.4409, -0.6019, -1.0614, 1.1594, 0.9091, 1.0027, 1.3233, 2.1581, 0.3638, -0.7706, 0.068, -0.7104, -0.5483, 1.7582, 0.51, 1.7047, 0.3643, 0
-0.2946, 1.8222, -0.0964, 0.3707, 0.8703, -0.3981, 2.0143, 0.0241, 0.3035, 0.3041, 0.2585, 0.0103, -0.8185, 0.894, 1.3269, 0.0668, 1.5749, -1.0127, 0.3367, 1.6142, 0
0.7812, 0.2124, -1.3241, -1.0017, 1.6306, -0.1323, 1.6064, 0.5595, 0.9479, 1.2055, 0.8727, 0.1275, 1.0668, 0.7505, 0.3599, 0.0955, 1.1118, 0.2342, 1.3746, 0.4637, 0
0.5362, 0.8248, 0.7746, 0.3703, 1.2014, 0.6722, 0.6718, 0.4835, 0.8848, 1.3495, 0.2297, -0.1252, 1.2564, 0.1829, 1.245, -0.562, 0.0676, 0.0619, 0.8395, 0.4753, 0
1.1249, 1.4272, 1.0056, 2.1145, 1.5452, 1.509, 1.4344, 1.1696, 1.4742, 0.2011, 2.0743, 1.1725, 1.4284, 1.7857, 0.667, 2.1421, -0.972, 0.4185, -1.0182, 1.2561, 0
-0.5916, 1.1769, 1.4102, -0.3115, 0.4432, 0.1094, -0.4353, 1.0858, -0.4216, -0.134, 0.1967, 1.9521, 1.4348, 0.4194, 0.8036, 0.1099, -0.1101, -0.4734, -1.2712, 0.2546, 0
2.0382, -1.942, -0.6471, 0.6805, -0.529, 0.1839, 0.6748, 2.0581, 1.7555, -0.643, -1.1616, 0.181, 0.4802, 1.4754, -0.78, -0.2363, -0.4587, 1.4874, 0.3333, -0.4049, 0
0.2886, 0.4991, -1.3311, 0.9328, -0.303, 1.686, 0.5484, 0.5402, 0.7906, 0.449, 1.7394, 1.0946, 0.477, 1.5651, 0.8559, -0.3973, 1.7649, 1.4677, 0.348, -0.9644, 0
-1.2526, 0.2272, 0.4953, -0.7843, 0.1435, 1.5351, 0.4834, 0.0222, -0.0963, 1.968, 1.0138, -0.0221, 0.9385, 1.2659, 0.028, 1.8662, -1.1904, 0.0847, -0.0032, -0.4642, 0
0.4549, 0.5607, 0.3365, 0.7556, 0.1497, 0.3323, -0.5357, -1.7704, 0.0669, 0.6941, 1.0046, 0.4018, 0.4757, 1.1076, 1.0214, 0.4257, 2.0169, -0.0735, -0.5642, 1.164, 0
-1.1238, 0.9515, 1.1539, 2.2782, 0.7283, -0.8689, 0.7427, -0.0778, 1.129, -1.2968, -0.3452, 1.1728, -0.4095, -0.2339, 1.5375, 0.3164, 0.5704, 0.4178, -0.1272, 1.8882, 0
1.236, 1.9012, 0.4958, -1.1718, 0.5284, -0.8715, 2.0472, 1.2848, -0.3911, -0.6061, 0.7185, -0.1374, 0.8963, -0.1766, 0.3648, -0.8823, 0.0185, 2.2798, 0.6362, 0.4849, 0
0.0359, 1.304, -0.3338, 0.2779, -0.8179, 1.9666, 0.5595, 0.4237, 0.6042, 1.8395, 0.3194, -0.7579, 0.9823, 1.3887, -0.7715, 0.6148, 1.5988, 0.9023, 0.6673, 2.1948, 0
1.9919, 0.9876, 0.3222, -0.5414, -0.2664, 0.4158, 3.1025, 0.2496, 0.2769, 1.9178, 0.8947, 0.9812, 0.3224, 0.3083, -0.9282, 0.0839, 0.6487, 0.6437, 1.4468, -0.9503, 0
0.5804, 1.9275, -1.1599, 0.432, 0.0931, -0.3407, -1.6142, 0.7882, 0.8804, -1.3048, -1.627, -0.0185, 1.577, 1.6668, 2.0036, 1.804, 0.8376, -0.0632, -0.0597, 1.0655, 0
0.7355, 1.1806, 1.116, 1.3384, 2.0805, 0.8136, -0.2754, 0.536, -0.4002, 0.5842, 1.019, 0.3843, 0.133, 0.6051, -0.4886, 1.6839, -0.9198, -0.6684, 0.0947, 0.921, 0
-0.3995, -0.4461, 0.6008, 0.4909, 0.8762, -0.0971, 1.9346, 0.3252, 0.0336, 0.8646, 1.2357, 0.4709, 3.3326, 2.2106, -0.1595, 0.3206, -0.2651, 0.3943, 1.8054, 0.428, 0
0.1915, 0.3134, 1.0051, 0.5961, 1.7319, 1.1912, 0.0695, 1.1628, -0.0271, -0.0559, -0.0086, -0.2745, 0.1752, -0.5184, 0.4933, -0.1814, 0.4811, 2.0968, 0.9731, 1.2341, 0
1.4635, 1.4147, 2.1243, 1.3302, 1.8329, 1.273, 0.8917, 1.6273, 1.0233, 0.9948, -0.7639, 0.7713, 1.2, 0.0218, 1.7449, 1.3565, 0.1845, 0.8824, -0.2832, -0.1737, 0
-0.2013, -0.2203, 1.0313, -0.075, 1.1288, 0.5685, -1.1158, 1.4758, 1.5921, -0.1845, 0.1321, -0.7153, 0.7934, 1.0077, 0.1138, 0.8328, -0.158, 1.4565, 1.8964, -0.2686, 0
0.0746, -0.4981, 0.1376, 1.3517, -0.9667, 1.273, -0.6581, 0.8456, -0.3801, 0.2883, 0.2851, -0.0843, 0.0416, -0.2812, 0.4683, 1.9448, 0.2994, 0.8748, -0.661, 1.2962, 0
0.186, 0.2427, 0.2922, -0.1945, 0.7104, -0.0734, -0.6962, -0.3129, 1.3486, 0.9535, 0.2387, 1.325, -0.5403, 0.1054, -0.1611, 1.6644, -1.6499, -0.0049, 0.2789, -0.8092, 0
-0.6612, -0.6629, 0.5305, -1.2897, 1.8863, 0.4244, -0.5078, -1.7047, 1.2283, 0.4909, 1.1962, 0.904, 1.1787, 1.4622, -0.7084, 0.2639, -0.7416, -0.1682, 0.1212, 1.5756, 0
0.7507, 0.6769, 0.2611, -0.2287, 1.1972, 0.4132, 1.0969, -0.2242, 1.3682, -0.303, 1.9253, 1.8347, 0.3585, -0.3035, 2.0E-4, 0.3455, -0.4789, 0.5272, 0.8355, -1.4233, 0
0.5291, 1.6531, 0.9273, 0.4083, 0.9807, -0.7507, -0.9456, -0.2407, 1.3581, 0.7306, 0.2413, -0.7729, 0.1328, 0.262, 1.0511, -0.1198, 0.6202, 0.6533, -0.7686, 0.2286, 0
0.888, 0.8099, 0.1369, 0.7882, 0.9766, 0.3222, 1.9266, 2.5895, -0.2694, 1.1606, 0.2602, 1.3081, 0.0423, -0.3989, 0.8456, 0.2693, 1.1035, 0.7557, 0.5254, 0.533, 0
1.9453, -0.0503, 0.8341, 1.1656, 1.7692, -0.5274, -0.2645, 0.1108, -0.6748, 1.0788, 0.9373, 1.6833, 2.5515, -0.057, 0.3933, 0.2417, 0.5849, 1.3617, -0.2638, -0.5029, 0
0.2127, 1.9045, -0.3483, -0.2377, -0.7276, 2.5977, 0.4145, 1.8849, 0.6479, 0.412, 0.8471, 1.0265, 1.044, 0.9161, 0.1134, -0.6321, 1.1485, 2.6219, -0.6782, -0.6782, 0
1.0426, 0.4441, 0.3567, 0.1268, 1.4626, 1.3269, 0.9125, 1.1206, -0.0606, 1.2063, 2.6698, -0.2527, -0.1471, 0.5257, 1.1777, -0.6529, -0.7953, 0.7179, -0.0444, 1.6203, 0
1.2452, 0.1094, -1.1868, 1.1947, -0.544, 1.1045, 0.9724, 0.3235, 1.5897, 0.4355, 1.2575, 0.7891, 0.2519, 1.0792, 1.2436, -0.7223, -0.3598, 1.1985, 0.9909, 1.2863, 0
-0.4299, -1.0987, 0.792, 0.7342, 0.2206, -0.5659, 1.2777, 0.7805, 0.3399, -0.9635, -0.389, 1.6151, -0.4295, -0.4133, -0.6122, 0.4763, 1.6407, -0.2027, 0.6931, 1.1083, 0
1.6039, -0.3234, 0.7479, 0.1622, 2.4754, 0.6314, -0.8456, 0.5266, 0.7611, 1.1346, -0.7372, 0.4653, -0.0386, 0.6198, 1.0832, 0.9348, 0.2743, 0.7503, -0.4081, 1.9745, 0
0.5308, 0.1083, 0.7413, -0.5288, -1.6194, -0.5986, -0.3004, 0.6128, 0.9314, 1.1733, 1.4562, -0.565, 1.4212, 1.7406, -0.1497, 1.3553, -0.3849, -0.3386, 1.3058, 2.3538, 0
1.9773, 0.7263, 0.4609, 0.9878, 0.3769, 1.8926, -1.6213, 0.6346, 2.0634, -0.4117, -0.4107, 0.9061, -1.2262, 0.9983, 1.9886, -0.3788, -0.5505, 0.3921, -0.6636, -0.0599, 0
1.7661, -0.4118, 0.9872, -0.0551, -0.4763, 0.1261, 0.6374, 1.6119, 0.1051, 0.9863, 1.3838, 1.2463, 0.4937, 1.1278, -0.7143, 0.4262, 0.5102, 0.6662, 0.8416, 0.332, 0
-0.1011, 1.4598, -0.7286, 0.4772, 0.2906, -0.2656, 2.1412, -1.6435, -0.4723, 0.9013, 1.7175, 0.3183, 1.7883, -0.4256, 1.6701, 1.2924, -0.5876, 1.6978, -0.6926, 0.5998, 0
-0.421, 1.3703, 0.4576, -0.3315, 0.5393, -0.1941, 0.4844, 1.1913, 0.3059, 0.2015, 0.6631, 1.0195, 0.2618, 0.784, -0.1058, -0.4171, 0.6576, -0.7467, -0.647, -0.8346, 0
0.1098, 0.8585, 0.3459, 0.3496, 0.5229, 0.6794, 0.4912, 1.8231, -0.0677, 1.2117, 0.8759, 0.6476, 1.2275, 1.069, 0.2839, 1.5706, 1.6013, -0.4111, 0.2869, -0.1988, 0
0.6287, 1.1477, -0.5153, 0.516, 1.6845, 1.0019, 0.7363, 1.329, 0.297, -0.3125, 1.9679, 0.2472, 1.0953, 1.3297, -0.4684, -1.0927, 0.3728, 1.6345, -1.3107, -0.0181, 0
0.413, -0.2119, 0.549, -0.5147, -0.935, 0.2287, 1.2729, 0.739, 0.7553, -0.1371, 2.229, 1.5411, -0.1413, 1.3089, -0.236, 1.0937, 0.1315, -0.8322, -0.4096, 1.2034, 0
-0.0143, 0.5197, -0.2829, 0.6065, -1.0881, 0.0821, 1.0735, 1.7079, 0.3637, 1.2372, 1.9285, 0.4533, 1.2066, 0.8811, 0.0618, 1.7442, 0.5851, -0.9796, 0.4453, -0.5599, 0
-0.5189, -0.4629, 1.1394, 0.5805, 0.0744, 1.4682, 0.9305, 0.3719, 1.0535, -0.5452, 1.1481, 0.2328, -0.0943, 0.7872, -0.5595, -0.7364, 1.7177, 1.7956, -0.076, 0.0637, 0
0.8868, 0.0621, 0.4193, -0.2342, 0.8425, 1.7396, 2.2609, 0.5707, 0.6113, 0.0103, 0.2492, 0.9909, -0.6344, 0.2857, 0.2167, -0.9734, 0.4547, 1.4782, 1.5978, 1.5115, 0
0.0571, -0.245, 0.5436, -0.1404, 0.0688, 1.4885, 0.2035, 0.1653, 3.0884, -0.4972, 0.4974, 0.0982, 2.1294, 1.6682, -1.3142, 0.9982, 0.4928, -0.5205, 1.5597, 1.266, 0
2.7052, -0.0803, 0.738, 0.7921, 0.0303, 0.5394, 0.0583, 0.2794, 0.0453, 0.7547, -0.9371, 2.1311, -0.6763, 0.3747, -1.3782, 0.8512, -1.0122, 0.1441, 1.4405, 0.0888, 0
0.1401, -0.2727, 1.6395, 1.1911, 0.1441, -0.6719, 1.8954, 1.5067, 1.6481, 0.1559, 1.3261, 0.0585, 0.3564, 1.3364, -0.7659, 0.476, 1.0367, 0.2677, -0.6232, 0.2187, 0
1.0754, -0.3935, -1.8449, 0.7276, 0.4972, -0.4463, 0.0773, 1.6697, 0.4936, 1.1872, 0.9973, 0.1325, 1.4624, 0.6861, 0.5357, 0.167, 1.1901, 0.6865, 1.1873, 1.6627, 0
-0.3281, -0.1612, 0.1504, 0.847, 0.3051, -0.5787, 0.2654, 1.3089, 0.6623, 1.3854, -0.733, 1.3906, -0.0477, 1.3003, -0.8442, 1.6369, 0.3798, -0.2775, 1.3835, 0.766, 0
-0.7678, 1.046, -1.1371, -0.1902, 0.0318, 0.2772, -1.5076, 0.7474, -0.573, 1.6033, 0.6714, 1.3532, -1.3053, 1.711, -0.1833, -0.0060, -0.4627, 1.9622, -0.189, 0.9676, 0
-0.2506, 1.8821, -0.6927, -0.3612, 0.1062, 1.8717, 1.2444, 0.4971, -1.2408, 0.0535, 0.3853, 0.6032, 1.0591, 0.3592, -0.0179, -1.3633, 1.0414, -1.2617, 0.5778, -0.0514, 0
0.344, -0.2701, 0.3012, -0.8691, -0.9582, 0.359, 0.2366, -0.6254, 1.5974, 0.8153, -0.9455, -0.1388, 0.9932, -0.1629, 1.7791, 1.2512, 0.2923, 0.4763, -0.6723, 1.9376, 0
-0.2095, 0.6361, -0.5262, 1.092, -0.4985, -0.3195, 0.5295, 0.7541, -0.867, -0.781, 0.3801, 0.6343, 0.5255, 0.5673, 1.2159, -0.1083, 0.2588, -0.1172, -0.0301, 0.4535, 0
0.6904, 0.5203, 0.499, -0.4939, 0.548, 1.4741, -0.272, 1.3493, -0.7529, 0.4643, 0.8718, 0.232, -0.2667, -0.3505, -0.8266, 0.6918, 0.2817, -0.018, -0.8671, -0.2752, 0
1.8561, 1.0524, 0.5681, 0.2718, 0.6757, 0.7855, 1.7138, 2.4881, 0.265, 0.7368, -1.3002, 1.3614, -1.7516, 1.7634, 0.6862, 2.0141, 0.535, -0.2366, -1.0534, 0.9723, 0
0.3667, -0.1378, 0.1766, 1.1654, 0.5793, -0.4975, 0.3772, -0.6302, 1.099, -1.0642, 0.2781, -1.1443, 0.5643, 1.2289, 0.7353, -0.6438, 0.384, 0.2724, -0.165, 2.077, 0
1.6353, 0.4577, 0.0889, 0.9209, 0.1603, 1.0555, 1.9032, 2.4764, 0.2407, 1.395, 0.5414, 0.7202, -1.2587, 0.8043, 0.2642, -0.5267, 1.1456, -0.644, -0.4961, 0.9151, 0
0.5325, -0.5591, 0.0289, 1.5809, 0.6245, 0.0099, 0.0282, 1.4818, -0.5478, 0.4636, -0.3868, -0.2014, 1.1063, 0.9592, 2.0044, 2.821, 2.2035, -0.0377, 1.4311, -0.1509, 0
1.8798, 0.4728, 1.4757, 1.6066, 1.0697, 0.2684, 0.4065, 0.1103, 1.0031, 1.0747, 2.1922, -0.7032, 0.0525, 0.7796, 1.0816, 1.5772, 0.537, 0.6942, 0.4753, -0.4545, 0
-0.6211, 0.8048, 0.2758, 2.1239, 0.6013, 0.5391, 1.054, 0.8851, 2.0129, 0.1693, 0.4413, 1.8285, 0.8597, -0.4833, -0.4887, 0.0895, 0.9715, 1.5891, -1.793, 1.5445, 0
0.1599, 0.831, 1.2731, -0.1764, -0.7142, -0.2576, -0.1981, 0.9244, 1.189, 1.6045, 0.9131, 0.4986, 0.8349, -0.0188, 1.1344, -0.1571, -0.7605, -0.8214, 1.8005, 1.6814, 0
1.258, 1.1088, -2.339, 0.9265, 1.6057, 0.1618, -0.7166, 1.8776, 0.018, 1.0844, 1.5865, 0.11, -0.7232, -0.7048, 0.1041, -0.3909, -0.9942, 1.8761, 0.6237, 0.5564, 0
1.5154, 0.9267, 1.3872, -0.9212, 0.9436, 0.3292, -0.1036, 0.1955, 0.2244, -0.0805, 1.8531, 0.5884, -0.194, -0.5959, 0.6444, 1.0322, 1.9318, -0.1597, -0.0972, 1.498, 0
1.2326, 0.7774, -0.1951, 1.8761, -0.1272, 2.2575, 0.5652, 0.4234, 0.1602, 0.5602, 0.7884, 0.1117, -0.3121, 0.5315, -0.4882, 0.8147, 0.5919, -0.1553, 0.1597, -0.4138, 0
1.1447, 0.5791, 0.6727, 0.6366, -0.4105, 1.2151, -0.3104, -0.6557, -0.3006, 0.6586, 2.6501, -0.3598, 1.1919, 0.3931, 0.3791, 1.2914, 0.8234, 0.606, 2.2774, 0.625, 0
0.2027, 0.331, 1.4189, 0.9438, -0.3036, 1.2901, -0.9376, 0.4106, 0.3097, 0.0764, 0.2342, 0.9214, 0.0548, -0.0705, 0.4937, 1.9183, 0.8008, 0.8156, 0.053, 1.1144, 0
0.0039, 1.247, -0.2951, -0.703, -0.3743, 0.9038, 0.206, 0.6296, -1.2736, -1.6564, -0.1379, 1.1305, 0.6129, 1.2572, -0.1594, -0.3777, 1.9126, 0.5591, -0.0873, -0.6739, 0
-0.0185, -0.6728, 0.2806, 0.0301, 0.722, 1.8042, -0.2533, -0.3513, 1.4116, 0.9723, -1.0354, -0.6078, -0.5152, 0.6549, 1.1947, 0.9697, 0.3241, 1.7246, 1.7876, 0.6736, 0
-0.2376, 0.7868, 1.3709, 1.5114, -0.0123, -0.6019, -0.158, -0.0865, 2.0661, 0.9847, 1.4182, 0.7009, 0.3998, -0.2476, 1.1752, -0.0998, 1.0766, 0.2413, 0.9218, 0.9665, 0
-0.1971, 1.225, 2.3206, 0.7649, -1.0095, 0.105, 0.7616, -0.1673, -0.1311, 0.6308, 0.0659, 2.3971, 0.6174, -0.3956, 1.033, -1.1388, -0.3807, 0.5689, -0.1773, 0.4265, 0
0.3801, -0.6374, -0.6377, 1.2494, -0.5081, -0.4304, 2.2748, 1.01, 1.9993, 1.2382, 0.0516, 0.2259, 2.0175, 0.8437, 1.0024, 0.2341, 0.0513, 0.6799, -0.814, 0.4952, 0
-0.1448, 0.5664, -0.969, 0.3679, 0.5947, 0.471, 1.7124, 1.1322, -0.9953, 0.4398, 1.6691, 0.7068, -0.4642, 1.5596, -0.3235, 0.0442, 0.5137, -0.776, 1.604, 0.7575, 0
0.5118, 0.1402, 1.2243, -0.3376, 2.0998, 0.2637, -0.5668, 1.6412, 2.1315, -0.3895, -0.0562, 0.7325, 1.592, 1.4954, 0.6125, 0.4672, 1.3335, 1.0335, -0.5224, -0.2066, 0
0.0646, 1.1797, 0.4432, 1.4366, 1.4179, 1.1035, 1.3625, 0.4463, 0.1802, -0.1312, 0.4921, -0.2596, 0.0952, 0.6805, 1.3557, 0.5484, 0.3335, -0.4897, 0.226, 0.0844, 0
-0.0715, 1.2268, -0.1568, 0.4558, 1.8463, 3.0117, -0.3291, 0.8105, -0.2994, -0.7838, -1.3554, -0.0587, 1.4949, 0.0090, 1.6343, -0.4258, 0.1854, 0.1638, 0.2608, 0.7496, 0
0.9798, 0.5178, 1.7412, -0.0327, -0.0341, -0.5771, 1.1772, 0.0524, 1.8825, 0.5499, 0.8823, 1.4698, 0.656, -0.3102, -0.4814, 1.3476, 0.3211, 2.1385, 0.986, 0.8118, 0
0.0446, -0.1808, 1.4935, -0.8183, 0.8226, 1.0612, -1.0349, 2.4487, -0.1289, 2.0777, 0.1642, 0.998, 0.5337, -1.4636, 1.4691, 0.1311, 0.0184, 0.063, 0.1888, 0.2549, 0
1.8993, -0.361, 0.2253, -0.1664, 0.9367, 0.9647, -0.6472, 0.111, -0.5372, -0.0289, 1.3196, 0.0517, -0.5593, -0.3379, 0.2505, 0.4093, 1.1791, -0.3073, -0.5616, 0.3912, 0
-0.479, -0.4334, 1.1401, 1.2108, -1.2393, -1.3083, 0.5495, 0.4409, -1.2481, 1.589, 0.3268, 0.7417, -0.1453, -1.1208, -1.4302, 0.1818, 0.2916, 0.9581, 0.2931, 0.8996, 0
-0.5026, -0.4663, 0.81, 1.2862, 1.954, -1.7044, 0.3642, 1.823, 1.4056, 0.8225, 0.6881, -0.3966, -0.2607, -0.191, 1.1064, 0.1517, 1.2632, 0.0882, -0.1102, 1.2331, 0
2.6651, 0.2417, 0.2068, -0.0929, -0.1657, 0.1349, 0.5204, -0.1197, 0.193, 0.814, -1.2472, -0.7578, -0.454, 1.7577, 0.4534, -0.5224, 1.5955, -0.2464, 0.5091, 1.0017, 0
1.3155, 0.1013, 1.388, -0.109, -0.3001, 0.2124, -0.6847, -0.2061, 1.6861, 0.0719, 0.9117, 1.2217, 0.2522, 0.1728, 2.1436, 0.4807, 1.4636, 1.1928, 0.104, 1.1283, 0
0.3899, -0.6898, -0.2665, -0.0131, 0.7203, 2.5141, 0.7468, 0.8747, 0.7243, -0.3902, 0.7986, -0.998, 1.012, -1.1815, -0.0635, -0.1831, 0.7883, 1.5784, 1.5012, 0.4233, 0
-0.362, 1.4392, 0.7585, 0.1363, 1.6609, 1.3914, -0.0588, 0.409, 0.5971, 0.6989, -0.5679, 0.2305, 1.5377, 0.2959, 1.2988, 0.2817, 1.7991, -0.4838, -1.6675, 0.4378, 0
0.8491, 0.5308, 1.075, -0.1759, 0.7908, -0.0386, 1.1869, -1.0539, -1.0978, 1.9157, 0.1338, -0.1285, 1.2761, 0.6981, 0.234, 1.4394, -0.939, -0.477, 1.2445, 2.4951, 0
0.6126, 0.3872, 1.9156, 0.8072, 0.2266, 0.6515, 0.6551, 0.3171, 0.5275, -0.1962, -0.2181, 0.2945, 1.2633, 0.2297, 0.7937, 0.4118, 0.4204, 1.7415, 0.2079, 0.8218, 0
0.1977, 0.5195, 0.2875, 0.9498, 0.4965, 1.4502, 2.1797, 0.3324, 1.8247, 0.6195, 2.1012, -0.2027, -0.7059, 1.2708, 1.805, 0.2782, -0.2323, 1.1873, 0.7329, 0.2762, 0
-0.3303, -0.4338, 0.9286, 1.1079, -0.138, 1.7072, 0.3486, -0.0497, -1.427, -0.4808, 1.5277, 0.7343, -0.4505, 0.1581, 2.191, -0.0752, 0.0431, -0.3809, 1.7431, 0.4344, 0
0.7327, -0.2448, 1.2117, 0.8419, 2.3097, 1.3098, 0.2353, 0.2815, 0.5674, 0.234, -0.2816, 0.2112, -0.2226, 2.3341, 0.795, -2.0495, -0.766, 0.6978, -0.6999, 1.1975, 0
3.3239, 0.3748, -0.1478, 0.3271, -0.1621, 0.232, 0.1866, 0.3006, -0.0545, 0.6817, -0.6525, 0.7826, 1.5477, -0.0589, -1.298, 1.1738, 1.4156, 1.017, 1.4432, 2.0929, 0
-0.7743, 0.6279, 1.0132, 0.3359, -0.018, 1.0989, 0.8595, -0.5892, 0.6093, -0.5539, 1.5865, 0.1036, 0.8216, -0.1764, -1.1986, 0.7873, -1.4645, 0.5713, -0.0065, 1.1155, 0
-0.3526, -0.0476, 1.8445, -0.1196, 1.7233, -0.5095, -0.9256, 1.187, 0.2564, 1.9055, 0.1703, -0.0499, 0.5795, 1.0369, 0.8395, 0.9336, 1.9331, 1.6919, -0.996, 1.532, 0
0.3258, 1.518, -0.3154, -0.4869, 1.1361, -0.4599, 0.5133, 1.5634, -0.0485, 0.6114, -1.3997, -0.2069, -0.1606, -1.0305, -0.5641, -0.5814, 0.8205, 2.1328, 1.2866, 1.7443, 0
1.2867, -1.6434, 0.0383, 0.8526, -0.8529, 0.0897, -0.283, -0.6787, 0.6741, 0.9827, 0.6905, -0.0951, -1.542, 0.4298, 1.2104, 1.4924, 0.3887, 0.054, 0.0683, 1.5724, 0
-0.4711, -1.391, 0.9346, -0.6066, 1.3402, 0.8537, 0.9468, 1.054, 1.25, 1.6498, 0.8227, 0.3215, 1.2885, -0.7649, 0.5988, 0.2631, -0.5924, 0.936, 0.7234, 0.2493, 0
