@relation  twonorm
@attribute A1 real[-4.2497,3.5782]
@attribute A2 real[-3.9606,4.3451]
@attribute A3 real[-4.4798,4.4039]
@attribute A4 real[-3.8891,4.2589]
@attribute A5 real[-3.9099,5.6395]
@attribute A6 real[-4.0095,3.9901]
@attribute A7 real[-3.7334,4.4522]
@attribute A8 real[-4.5744,3.8648]
@attribute A9 real[-3.8136,4.254]
@attribute A10 real[-4.1999,4.0829]
@attribute A11 real[-3.9204,4.0953]
@attribute A12 real[-3.8262,4.3025]
@attribute A13 real[-3.9451,3.7817]
@attribute A14 real[-3.8516,4.1238]
@attribute A15 real[-3.6978,3.5485]
@attribute A16 real[-3.6976,4.2439]
@attribute A17 real[-3.9428,3.7233]
@attribute A18 real[-4.0653,4.0557]
@attribute A19 real[-4.1218,4.3238]
@attribute A20 real[-3.7831,4.279]
@attribute Class {0,1}


@data
0.5137, 1.9366, -0.3672, -0.9606, 1.9254, -0.6244, 0.5786, -1.1739, -2.093, 0.4165, 1.4565, -0.7246, 0.5461, 0.8907, 0.7006, -0.4007, 0.1647, -0.864, 0.9471, -0.7128, 0
-0.3638, 0.233, -0.0912, -1.3671, 0.8953, -0.9092, 0.0028, -0.6647, 0.2236, 3.4028, -0.6764, 1.3276, -0.0189, 0.1846, -0.389, -0.0046, 1.8153, 1.9438, -0.7488, 0.5934, 0
1.115, 0.4497, 0.6031, 1.4053, 1.2433, 0.5864, -1.0949, -1.7095, 1.3275, 0.7833, -0.8803, -0.85, 0.32, 0.6547, 0.5172, 0.9756, 0.3118, 0.6556, 0.9102, 0.6558, 0
-0.3009, -2.4663, 0.9508, 0.429, 0.0131, -2.0385, 1.1228, -0.1866, 0.8704, 0.7179, 2.5596, -0.8976, -0.2203, 0.2264, -0.8986, 0.2425, 1.7986, 0.1879, 1.5439, -0.1646, 0
-0.0145, 0.7687, 0.9986, 0.1395, 0.9035, -1.1166, 2.833, -0.1961, -0.3394, -0.7763, 1.5341, 0.11, -1.2684, 0.7451, 2.5673, -0.5095, 0.7865, -1.0648, 0.2438, 1.0713, 0
0.7537, 0.2305, 0.0234, 0.0963, 1.1529, -1.5179, 1.6918, 0.4298, 0.9011, 1.1627, 0.7256, -0.7293, 0.7894, 0.6774, 0.5494, 0.9214, 1.5982, -0.0445, -0.6865, -0.0714, 0
-0.8383, 0.8137, 0.9494, 0.8314, 0.5936, 1.1151, 0.9251, 1.5443, 0.8492, 1.3108, 0.4829, 2.349, 2.5981, 0.6158, 2.7643, 0.4744, -1.6729, 0.7613, 0.9569, 0.6351, 0
1.0973, 1.4554, 1.6765, 2.4899, 2.0792, 0.8614, 1.6434, 1.381, 1.0207, -0.0759, 1.4672, 0.8282, 1.5858, 1.0567, 1.6932, 1.2198, 0.6889, 0.1204, 0.9632, 1.6819, 0
-0.8796, 1.3067, 0.8634, -0.2646, -0.4481, 0.2768, -0.8334, 1.2309, -0.2212, 0.2886, -0.3225, 1.1814, 2.079, 1.2829, 1.2226, 0.3317, 1.6891, -1.1614, -0.4113, 1.5969, 0
2.6041, -1.6138, -0.794, 0.3599, -1.5575, 0.7342, -0.1228, 1.457, 2.0446, 0.7899, -0.9752, -0.1963, -0.067, 1.3168, 1.124, -0.3695, -0.6498, 1.705, 1.3002, -0.3235, 0
-1.7998, 0.8432, -2.261, 0.251, 0.368, 1.815, 1.2823, -0.3699, 1.0184, 0.3076, 1.2026, 1.516, 0.4066, 0.4597, 0.7807, -0.0651, 2.3384, 0.9648, -0.4894, -2.1732, 0
-1.2255, 0.0985, 0.5347, 0.1385, -0.6178, 0.5308, 0.2225, 1.1183, -0.0662, 1.2236, 1.0655, -0.835, 1.3904, 1.1706, 0.0473, 0.8827, -2.3065, -0.3916, 0.8112, -0.8144, 0
0.2927, -0.12, 0.2013, -0.0475, 0.4093, 1.1562, -1.5235, -0.9218, 0.0171, 1.5486, 0.0724, 0.2468, 0.56, 1.6292, 1.4301, 0.5229, 0.3516, 0.876, -0.319, 0.9723, 0
-1.7813, 0.7992, 0.8684, -0.8079, -0.0912, -0.6944, 0.5969, -0.1554, 1.0415, -1.3993, -0.1152, 1.2276, -0.7163, 0.0546, 1.1293, 0.6021, -0.4201, 0.9786, 1.3274, 1.4209, 0
1.8421, 1.068, 1.4211, -1.3465, -0.1191, -0.2453, 1.4147, 1.2558, -0.4812, -0.0609, -0.0295, 0.4195, 0.6645, 0.2169, 0.1276, -0.492, -1.2252, 0.8078, 0.6698, 0.2879, 0
0.9791, 0.5367, -0.0493, 0.0291, -0.4477, 1.0109, 0.5179, 0.2021, 0.3772, 1.5714, 0.5796, -0.8412, 1.1268, 0.834, 0.027, 0.3472, 2.348, 0.644, -0.5086, 2.3925, 0
2.3525, -0.3727, 0.1746, -0.6541, -0.1609, 1.2735, 2.0536, -0.688, 1.3726, 1.5341, 0.4043, 2.0355, -0.2392, -0.1806, -1.208, -0.2814, 0.6883, 0.7391, 4.3238, 0.4636, 0
1.4918, 1.07, -0.2217, 0.4042, -0.2532, -0.6927, -0.8426, -0.3428, 1.1373, -0.657, -2.1257, -0.6155, 1.1573, 1.0743, 0.5297, 1.1385, 0.8249, 0.6082, 0.1179, 0.618, 0
0.1747, 0.765, 0.9754, 1.1733, 1.4168, 1.7097, -1.0722, -0.5034, 0.6733, 0.2936, 1.4045, -0.345, -0.6371, 1.3332, -0.711, 0.9873, 0.4218, -0.8657, 0.491, 0.8717, 0
1.4425, -0.1023, 0.1484, -0.605, 1.6171, 1.2548, 2.6669, -0.2699, 0.0671, 0.6738, 1.2073, -0.7376, 3.2968, 1.7746, -0.5279, 0.8537, -0.8385, 0.3423, 0.5774, 1.9161, 0
0.042, 0.7515, 0.7258, 1.1756, 1.4721, 0.8729, 0.1186, 0.9657, 0.9984, -0.8918, -0.1594, -0.1196, 0.5897, -0.1193, 1.3011, -0.1046, 1.3792, 0.7676, 1.2987, 1.3308, 0
0.6086, 1.4634, 2.3379, -0.0272, 1.3147, 2.5208, 0.2772, 1.1726, -1.19, 1.304, -0.6644, 0.3534, 0.6615, -0.1366, 1.7142, -0.1521, -0.0453, 1.0097, -0.294, -0.1607, 0
-0.0681, -0.6188, 0.9639, 0.2511, 0.8628, -0.7038, -1.1298, 0.5989, 1.0872, 0.5337, 1.0623, -0.8411, 0.4094, 0.4571, -0.8137, -0.7618, 0.8764, 1.712, 1.7683, -0.6237, 0
0.2831, -0.552, -0.1454, 0.661, -0.8548, 0.0476, -0.4628, 1.6976, -0.679, 0.3233, 1.0378, -0.2998, 0.5659, 0.1174, 0.2466, 0.8822, 0.1535, 0.3744, -0.3656, 1.5851, 0
1.0823, 1.2444, -0.2574, 0.2199, 0.648, -0.4522, -0.579, 0.6784, 0.6337, 0.5662, 0.4725, 0.0104, -0.4128, 0.552, 1.0738, 1.5136, -1.1808, -0.1128, -0.371, -0.5468, 0
-1.1464, -0.5686, 0.93, -1.3997, 0.9531, -0.0416, -0.1032, -1.5597, 0.6248, 0.7821, 2.0926, 0.4125, 1.5357, 0.8141, 0.2659, -1.5637, 1.0361, 0.298, -0.1679, 1.0803, 0
3.4611, -0.0663, 0.4526, 0.3387, 2.3323, -0.0022, 0.3852, -0.1851, 1.2257, 0.5089, 1.5797, 2.3151, 0.589, 0.0721, 1.338, 0.7058, -0.6543, 0.732, 0.7933, 1.033, 0
-1.0926, 1.7575, 2.2551, 0.0586, 1.2938, -0.648, -0.593, -0.4177, 1.1437, 0.9996, 0.3737, -0.1811, 0.4371, -0.5308, -0.2672, 2.4885, 0.3493, 0.3652, -1.1597, 2.4347, 0
0.8792, 0.9988, -1.0538, 1.8469, 1.6246, -0.0197, 0.5712, 1.825, 0.1462, 1.1316, 0.2423, 2.7334, 0.6394, 0.1344, 0.8713, -0.0864, 0.6389, 0.2873, 0.4572, -0.2056, 0
1.7449, -0.2139, 0.3062, 1.8859, 2.2074, 2.5703, -0.6827, 0.9487, -0.0778, 1.1714, 1.123, 1.126, 1.2093, -0.4247, 0.6279, -0.067, 0.3551, 1.4901, -0.3184, -0.1014, 0
0.9665, 1.9844, 0.504, 0.9947, -1.5609, 2.1596, 0.2935, 0.7703, 0.648, 0.1763, 1.0043, 1.2526, 1.4052, 0.1194, 0.3935, 0.8908, 1.1325, 1.6583, 0.9595, -1.1641, 0
0.1167, -0.1665, 0.9932, -3.0E-4, 1.4473, 1.7164, 0.8696, 1.0588, 0.8904, 0.8538, 3.4841, 0.3236, -0.2419, 1.186, 2.0012, 0.5572, -0.4533, 1.6355, -0.1908, 1.9634, 0
0.6758, 0.3717, -1.6359, 2.5042, -0.2957, 1.91, 0.9344, 1.3703, 1.6023, 0.4702, -0.1392, -0.0854, 0.3433, 1.8492, -0.5455, -0.2261, -0.3528, 0.1179, 1.0453, 2.6855, 0
-0.5836, -1.269, 1.363, 0.8645, 0.7691, 1.1871, 1.6422, 0.714, 1.2725, -1.442, 0.6809, 1.5254, 0.9861, -0.9071, 0.0811, -0.0672, 1.22, 0.1193, 1.7102, 0.9452, 0
1.1172, -0.4601, 0.6166, -0.2385, 2.7042, 0.8989, 0.0475, 0.7365, 2.1492, 1.944, -0.6221, 2.1487, -0.1106, 0.996, 2.4888, 0.4105, -0.0515, 1.6921, -0.181, 0.8062, 0
1.4508, 0.418, 0.7615, -0.5902, -1.4127, -1.624, -0.3415, 0.9249, 0.2019, 1.375, 3.5458, 0.5622, -0.0266, -0.56, 0.0253, 1.6293, -0.6093, -0.3273, -0.6046, 2.1578, 0
0.3807, 0.3453, 0.3047, -0.0514, -1.1675, 2.2279, -1.4779, -0.4234, 1.6976, -1.8873, -0.6293, 0.4479, -0.7891, 1.1261, 1.7353, 1.0249, -1.549, 0.2746, -0.8685, 0.3783, 0
0.192, 0.6031, 1.3958, -0.0197, -0.5337, -0.3377, 2.2996, 2.1753, 1.22, 0.6701, 1.2919, 1.3828, 0.045, 0.777, -1.1118, -0.0683, 0.3373, 0.6365, 1.6908, 0.8671, 0
0.2974, -0.3494, -0.25, -0.7895, 0.156, -0.0716, 2.4094, -0.6925, -0.2158, 0.8983, -0.3039, 0.8752, 2.7397, 1.1193, 2.3092, 1.6753, -0.7205, 1.4906, -1.4713, 1.7295, 0
0.8096, 1.7473, 0.3778, -0.461, 0.6644, -0.688, 0.0942, 1.1679, 1.0615, -0.5755, 0.5417, 1.7936, 0.0928, 1.8162, 0.6202, 0.4115, 0.8536, -0.6696, 0.5754, -0.5694, 0
0.1147, 1.1372, 0.4184, -1.5776, 0.0164, 0.412, -0.3705, 0.1013, 0.0606, 1.4531, 1.1115, 1.6984, 0.1788, 0.817, 0.3091, 1.764, 1.6227, 0.0914, -1.0091, -0.5642, 0
0.8327, 0.9203, -0.2927, 0.884, 2.1296, 1.6522, 0.1265, 0.2332, 0.6186, 1.0349, -0.6425, -0.6193, 1.0901, 1.5314, -0.1012, -0.4333, 0.4393, 1.0425, -1.4767, -0.1625, 0
1.3034, 0.6835, 0.9476, -0.9842, -0.9332, -0.2626, 1.5229, 1.8884, -0.1333, -0.8778, 1.7758, 1.7368, 0.8901, -0.9895, -0.0955, 2.0377, -1.111, -0.4027, -0.6266, 0.1566, 0
-0.5001, 0.4765, -0.6362, 0.9511, -0.5573, 0.3115, 0.6673, 1.2033, 0.241, 0.9437, 2.2505, -0.022, 1.7227, 0.5073, 0.636, 1.6263, 1.1716, -0.86, 0.9101, 1.385, 0
1.3721, -0.2692, 0.732, -0.1739, -0.5039, 2.0755, 1.034, -0.6019, 0.4349, -0.5178, 2.1773, 0.3515, 0.0478, 0.276, 0.1714, -0.7276, 1.6218, 1.7193, 0.8859, 0.4587, 0
1.8705, 0.7147, 1.8309, -0.2366, 1.5765, 1.6574, 1.3122, 0.5727, 0.7481, 7.0E-4, 0.0979, 1.1457, -0.1765, 0.3188, -0.0395, -1.452, 1.7143, -0.313, 0.7545, 1.723, 0
-0.1076, -0.8578, 1.7867, 1.0545, 1.9136, -0.131, -0.2633, 0.2798, 2.4822, -0.45, 0.4837, -0.5625, 2.0545, 1.0587, -1.4071, 1.0729, -0.5245, -0.4916, 1.1647, 1.3952, 0
2.6868, 0.4599, 0.031, 0.3502, 0.8304, 1.3838, 0.4833, 0.075, 0.0523, 0.2163, -1.6436, 1.2233, -0.1254, -0.7102, -1.4465, 1.4083, -1.5641, -1.1088, 1.8514, 1.3962, 0
0.2997, -0.2244, 0.3758, 0.0549, -1.2119, 0.9706, 1.9695, 2.0763, 0.6828, 0.748, 1.1249, 0.4365, 1.0493, 1.3251, -1.4114, 0.3474, 0.7073, 1.0155, -0.8327, 1.5845, 0
0.6608, -0.3639, -2.0298, 1.0821, 0.2411, 0.3343, 0.1099, 2.3072, 0.4568, 1.6417, 1.4264, -0.3235, 0.9758, 2.6705, -0.1121, -0.5493, 0.8462, -0.9697, 0.6206, 0.2098, 0
0.2844, -0.1248, 0.1826, 0.3626, 0.6639, -0.6476, 0.7213, 0.4483, 1.9412, 2.4296, -1.1987, 2.0342, -1.0615, 2.4175, 0.7084, 1.5081, 0.253, 0.1893, 0.8597, -0.2967, 0
1.7348, 1.1045, -0.4552, -0.2415, 0.0943, 0.0768, 0.1184, 0.6224, -0.2802, 1.7438, 1.086, 2.054, -0.3844, -0.1553, -0.056, -0.3142, 0.4219, 2.4295, -0.1038, 0.919, 0
-1.0129, 1.901, 1.6368, -0.9582, 0.8115, 1.5099, -0.8242, 0.8125, -1.239, 0.4255, 1.3545, -1.6799, 1.0682, -0.1174, -0.9029, -1.6476, 2.1512, -0.8308, 1.037, 0.8717, 0
-0.4068, -0.1996, -0.3601, 2.8109, -1.1999, 0.2502, 0.7135, 2.3595, 1.3361, 0.6159, -0.4907, 0.5296, 0.5132, -0.1557, 2.1272, 1.3688, 0.9824, 0.5338, -0.495, 2.0731, 0
-0.2859, -0.0684, -0.8259, 0.7305, -0.7565, 1.1625, 1.2266, 0.7538, -0.5178, -0.7422, 0.1211, 0.3851, 1.9144, 0.0407, 1.0008, 0.1983, 0.4272, -0.8232, 1.5858, -0.2758, 0
0.8037, -0.4798, 0.9003, 1.1916, 0.8307, 1.6434, -0.529, 2.0666, 0.5838, 0.6801, 0.3485, 0.4428, -0.3026, -0.614, -0.7148, 0.0972, 1.1829, 0.3231, -0.649, 0.0151, 0
1.5866, -0.0808, 0.6196, 0.847, 0.9113, 0.1082, 1.1854, 3.259, 0.0086, 0.5167, -0.8047, 1.6729, -0.516, 1.2655, 0.7743, 0.5845, -0.2799, -0.4152, -0.8707, 1.4476, 0
1.434, -0.8448, 0.1814, 1.4608, 0.6493, -0.9292, -0.5489, 0.0122, 1.7249, -1.2511, 0.6324, 0.6265, 0.213, 0.407, 1.6297, -0.3606, -0.8374, 0.8506, 0.1722, 1.9693, 0
1.4124, 0.9029, -0.1529, 0.8728, 0.7642, 1.2845, 2.594, 0.7849, 0.422, 1.6202, -0.6376, 0.6151, -0.6761, -0.2676, 0.5351, -0.2768, 1.6222, 0.2746, 0.5638, 0.2532, 0
-1.294, -0.5007, -0.3009, 1.6854, 0.1456, 0.5241, 0.5658, 1.2794, 0.3709, 0.5053, -0.2925, 0.7438, -0.271, 0.8774, 1.7046, 2.3246, 2.0871, -0.2658, 1.36, -2.312, 0
1.2301, 0.3098, 1.4792, 1.2725, 1.6482, -0.2754, -0.0809, 0.215, -1.789, 0.8788, 0.8184, 0.1691, -0.0871, 1.2819, -0.3271, 1.0938, -0.0148, 0.5863, 0.5543, -0.1834, 0
-0.8928, -0.5708, -0.0423, 2.1414, 0.3981, 0.5673, -0.2803, 0.1321, 1.8146, 0.4594, 0.6505, 2.0515, 0.4989, 0.1863, -0.9411, 2.4668, 1.0033, 1.0071, -0.4658, 0.655, 0
-0.0575, 2.0546, 0.748, -0.4108, -0.9822, -0.3182, 0.4848, 0.9769, 0.2421, -0.0376, 0.2963, 1.7431, -0.1402, 0.456, 1.6256, -0.6092, -0.1729, -0.6232, 1.1175, 1.6215, 0
0.2279, 0.61, -2.231, 0.8176, -1.1233, 1.1123, -1.7428, 0.5093, 0.581, 1.9408, 1.5206, -0.578, -0.8749, -0.9067, -0.8708, -1.4958, -0.6489, 0.2808, 0.6836, 1.2901, 0
1.6528, 2.5202, 1.9137, 0.623, 0.4465, -0.5163, -0.9847, -0.212, 0.5658, 0.2614, -0.6034, 1.4912, -0.2028, -0.5455, -0.0428, 0.6231, 1.4848, 0.0425, -0.6481, 1.6274, 0
2.8226, 0.4161, -0.2838, 3.0227, 0.6497, 2.1028, 2.5353, -0.6126, 0.3428, 0.0879, 0.4128, -0.2823, -1.1252, 0.9939, 0.5288, -0.2405, 1.6517, -0.9465, 0.4766, -0.6768, 0
1.7542, 1.283, 1.6222, 0.9947, -0.1712, 0.4638, -0.2086, -0.229, -0.7772, 1.074, 2.1069, -0.1771, 0.6337, 0.441, 1.7999, -0.9967, 0.238, 0.7138, 2.8788, 1.5766, 0
0.5284, 0.6101, 1.2397, -0.0063, 0.445, 1.5858, 0.3142, -0.1846, -0.4557, 1.6251, -0.4748, 1.0327, 0.2987, 0.4435, 0.5603, 1.6336, 1.1903, 0.3769, 0.0847, 1.9751, 0
0.3291, -0.4713, -0.1965, -0.3661, -0.8493, 0.4091, 0.0864, 1.6102, 0.0945, -1.2462, -0.0196, -0.1313, 0.7269, 1.1186, -0.6889, 0.5876, 1.8518, 0.0294, 0.234, -0.952, 0
-0.4597, -0.3731, 0.0185, 0.0169, 1.0144, 1.7076, 1.1392, -0.112, 1.0631, 0.0855, -0.934, 0.4231, 0.8577, 0.8617, 0.9104, 0.8111, 1.7531, 1.5071, 1.0577, 0.7879, 0
0.1173, -0.1244, 1.0663, 1.5245, 0.8302, -1.2316, -0.1049, -0.8106, 0.4144, 1.0942, 0.0606, 0.1755, 0.452, -0.2217, 0.5674, -0.5463, 0.7732, -0.7562, 1.4015, 1.131, 0
-0.6976, 0.5177, 3.411, 0.9058, -0.5085, 1.273, 0.2922, 0.6358, -0.0097, 0.3589, 0.1449, 1.4751, 0.1026, -0.1745, 0.1914, -1.1265, 1.0734, 1.4085, -0.1455, 0.3409, 0
-0.4104, -1.1557, -0.6045, 0.2225, 0.7498, 1.308, 1.6805, -0.6677, 2.5499, 1.8337, 0.1583, 0.1277, 1.594, 1.1862, 0.5972, 0.3179, 0.2687, -0.8005, -0.5602, 0.769, 0
0.575, 0.7481, -0.4938, 0.7241, 0.9619, 0.0134, 1.3874, 1.3236, -0.9209, -0.9793, 3.575, 1.324, 0.2682, 0.5256, 0.2558, -1.5383, 0.321, -1.1824, 1.2985, 0.3557, 0
0.7053, 0.4584, 2.1029, 2.1931, 2.1848, 0.3832, -0.2338, 1.012, 1.8104, 0.1302, 0.2163, -0.5034, 1.585, 1.0838, 1.4124, -0.2201, 1.3828, 1.3579, -1.1567, -0.14, 0
-0.1411, 0.9438, 0.127, 2.0968, 1.1525, 1.0041, 1.3411, 0.0487, 1.4701, 0.5206, 1.5995, -0.377, -0.7863, -0.5252, 1.273, 1.395, 0.3755, -0.6724, 0.1082, 0.8855, 0
-1.3815, 1.9377, 0.0849, 2.4171, 0.6216, 0.9854, 0.2657, 0.8633, -0.2623, -1.1263, -0.2103, 0.1948, 1.8054, -0.5584, 1.853, -0.4318, 0.0229, 0.9008, -0.0273, 0.5567, 0
0.8388, 0.3368, 1.0538, -0.1693, -0.6256, -0.4775, 1.7179, 0.0061, 0.5462, 0.9648, 0.0093, 1.7039, 1.4687, -0.848, -0.7427, 0.393, 0.1174, 1.7373, -0.4834, 1.5287, 0
0.5238, 0.5394, 0.8054, -0.0921, 0.8793, -0.4398, -0.6992, 2.4866, -0.5677, 1.7724, -0.0085, 0.7681, 0.2165, -1.4646, -0.2768, 0.4323, 1.6085, 0.026, 0.3205, -1.0081, 0
1.9221, -2.3983, 0.1778, -0.4399, 1.0027, -0.6223, -0.0494, 0.9976, -0.177, 0.0023, 1.1896, 2.1164, 1.9412, -0.0031, 0.0421, -0.6419, 1.2477, -0.297, -0.7089, -0.0191, 0
0.0469, -0.5056, -1.1598, 1.7574, -1.0063, -1.1354, 1.7005, 0.4769, -1.0053, 2.1843, -0.5248, 0.0992, -0.1619, -1.7746, 0.3226, 1.8581, 0.7935, 0.4963, 0.0842, 1.6052, 0
0.4176, -0.5455, 0.419, 1.5779, 0.7328, -1.4494, 0.4871, 1.4754, 0.0608, 0.6721, 0.9671, 0.3882, -0.6045, 0.0681, 2.3773, 1.4992, 0.286, -0.0627, -0.5176, 1.6449, 0
1.351, 0.4259, -0.7718, -0.9087, -0.161, -0.8004, 1.03, 0.4292, 0.2376, 0.4067, -1.8932, 0.2109, 1.2837, 2.6142, 0.2021, -0.4239, 1.5524, -0.4506, 0.1577, 0.9533, 0
1.7838, 1.573, 0.9464, -1.4009, -0.4148, 1.9778, -0.5065, -0.2538, 2.0467, 0.7448, 0.712, -0.0016, -0.1405, -0.4492, 2.2267, 0.1528, 1.5249, 0.7524, -0.0318, 1.6229, 0
0.7075, 0.3998, -0.0818, -0.8427, 0.2437, 2.0538, 0.215, 1.3763, -1.305, -0.2033, 0.27, -1.1172, -0.4084, -1.1397, 0.55, -0.5076, -0.4972, 0.886, 2.3787, 1.0751, 0
-0.4944, 0.2881, 1.2602, -0.3938, 1.0405, 1.7502, -0.3591, 0.4486, 1.2502, -0.4892, -0.5697, 0.7368, 1.2333, 0.2065, 1.0393, 0.3719, 1.1182, -0.2917, -0.3809, 1.6487, 0
0.8395, 0.2386, -0.047, -0.013, 0.4298, 0.5982, 0.2175, -0.9895, 0.2158, 2.2811, -0.0646, -1.1717, 1.3726, -1.4655, 1.4386, 1.5768, -0.5319, -0.7194, 1.5942, 1.7169, 0
0.9534, 1.4866, 1.8585, 0.0637, 0.8848, -0.9137, 0.4314, -0.5065, 0.4957, -0.1011, 1.9639, 0.4911, 1.1041, 0.0842, 2.4503, 0.7373, 1.9795, 1.7204, -0.1223, 0.795, 0
2.0333, -0.2437, 0.1687, 1.3369, -0.6108, 1.2848, 1.5138, 0.2218, 1.8875, -0.6994, 1.9687, 0.0581, -0.8297, 0.6393, 0.561, -0.0493, 0.3126, 0.5308, 1.4806, 0.5432, 0
-0.5493, -0.3505, 0.3849, -2.3693, -1.6012, 1.9734, 0.9327, -0.0828, -0.0691, -0.6702, 0.5024, 0.9347, -0.6463, -0.9741, 2.1099, 0.4819, -0.4526, -1.3363, 2.251, 0.3905, 0
0.3116, -0.1103, 1.376, 1.1005, 2.0216, 0.3601, -0.1994, 1.5577, -0.7683, -0.7783, 0.0783, 1.6464, -0.6831, 2.8707, -0.0886, -2.3464, 0.463, 0.4065, -0.7038, 2.1088, 0
2.0506, -0.5915, -0.3688, 0.4131, -0.1008, 0.9067, 0.2424, -0.4966, -1.4842, -0.2574, -1.2663, 0.7432, 1.4735, 0.86, -1.5497, 1.6887, 1.7391, -0.4281, -0.2592, 2.0725, 0
-0.7276, 0.8496, 1.347, -0.1914, 1.5093, 1.7409, 2.3553, 0.1953, -1.3942, -0.5283, 2.2287, -0.8323, -0.2819, -0.3785, 0.258, 1.039, -1.3852, 1.3787, 0.1211, 0.7116, 0
-0.1461, -0.9315, 1.7267, -0.9321, 0.3045, 1.1056, -0.3722, 1.4261, 1.162, 1.1459, 1.4028, -0.4079, -0.966, 1.1067, 0.3286, 0.7938, 1.7527, 1.7969, -1.4112, 1.5538, 0
-0.3159, -0.2223, -0.1965, -1.1029, 0.703, -0.4472, 1.4219, 1.2661, -0.1072, 0.2447, -1.875, 0.9341, -0.4543, -1.3503, 0.184, 0.1635, -1.0522, 1.5952, 0.8134, 1.9138, 0
0.9859, -0.9286, -0.0911, 0.4391, 0.4687, -0.4997, 0.3774, -1.5501, 0.6276, 1.8056, 1.1257, 0.4076, -1.0061, 0.2542, 1.1834, 0.5117, 1.4983, 0.5434, 0.4425, 1.7562, 0
0.5542, -1.1781, 1.2082, -0.3703, 1.4749, 0.9522, 0.7809, 0.0668, 0.5097, 1.8021, 1.5723, 1.3611, 1.156, 0.1689, -0.5949, 0.4158, -1.4102, -0.0504, 0.2169, -0.362, 0
0.3273, -1.124, 0.4301, 0.1377, 1.2444, 1.8712, 0.7993, 1.4716, 1.2212, -1.0335, 0.5027, 0.1078, 1.4234, 2.7331, -1.8608, 0.1749, 0.8818, 1.4001, -0.6203, 1.1477, 0
1.7562, 2.841, 0.4884, -1.207, -0.7623, 1.026, 0.4216, -1.6553, -0.6392, 0.5486, 0.0675, 1.0806, 0.5604, -1.9209, 0.2978, -0.5911, -0.5254, -0.8492, -0.5338, 0.5501, 0
