@relation winequality-white-3_vs_7
@attribute FixedAcidity real [3.8, 14.2]
@attribute VolatileAcidity real [0.08, 1.1]
@attribute CitricAcid real [0.0, 1.66]
@attribute ResidualSugar real [0.6, 65.8]
@attribute Chlorides real [0.009, 0.346]
@attribute FreeSulfurDioxide real [2.0, 289.0]
@attribute TotalSulfurDioxide real [9.0, 440.0]
@attribute Density real [0.98711, 1.03898]
@attribute PH real [2.72, 3.82]
@attribute Sulphates real [0.22, 1.08]
@attribute Alcohol real [8.0, 14.2]
@attribute Class {positive, negative}
@inputs FixedAcidity, VolatileAcidity, CitricAcid, ResidualSugar, Chlorides, FreeSulfurDioxide, TotalSulfurDioxide, Density, PH, Sulphates, Alcohol
@outputs Class
@data
6.8, 0.19, 0.36, 1.9, 0.035, 30.0, 96.0, 0.9917, 3.15, 0.54, 10.8, negative
6.3, 0.34, 0.33, 4.6, 0.034, 19.0, 80.0, 0.9917, 3.38, 0.58, 12.0, negative
7.9, 0.22, 0.38, 8.0, 0.043, 46.0, 152.0, 0.9934, 3.12, 0.32, 11.5, negative
6.1, 0.32, 0.24, 1.5, 0.036, 38.0, 124.0, 0.9898, 3.29, 0.42, 12.4, negative
6.1, 0.32, 0.24, 1.5, 0.036, 38.0, 124.0, 0.9898, 3.29, 0.42, 12.4, negative
6.7, 0.46, 0.18, 2.4, 0.034, 25.0, 98.0, 0.9896, 3.08, 0.44, 12.6, negative
6.3, 0.22, 0.43, 4.55, 0.038, 31.0, 130.0, 0.9918, 3.35, 0.33, 11.5, negative
6.8, 0.18, 0.38, 1.4, 0.038, 35.0, 111.0, 0.9918, 3.32, 0.59, 11.2, negative
6.2, 0.25, 0.25, 1.4, 0.03, 35.0, 105.0, 0.9912, 3.3, 0.44, 11.1, negative
6.2, 0.25, 0.25, 1.4, 0.03, 35.0, 105.0, 0.9912, 3.3, 0.44, 11.1, negative
7.0, 0.26, 0.59, 1.4, 0.037, 40.0, 120.0, 0.9918, 3.34, 0.41, 11.1, negative
7.1, 0.21, 0.37, 2.4, 0.026, 23.0, 100.0, 0.9903, 3.15, 0.38, 11.4, negative
6.8, 0.21, 0.27, 2.1, 0.03, 26.0, 139.0, 0.99, 3.16, 0.61, 12.6, negative
5.8, 0.2, 0.27, 1.4, 0.031, 12.0, 77.0, 0.9905, 3.25, 0.36, 10.9, negative
8.5, 0.26, 0.21, 16.2, 0.074, 41.0, 197.0, 0.998, 3.02, 0.5, 9.8, positive
5.8, 0.24, 0.44, 3.5, 0.029, 5.0, 109.0, 0.9913, 3.53, 0.43, 11.7, positive
6.3, 0.35, 0.3, 5.7, 0.035, 8.0, 97.0, 0.9927, 3.27, 0.41, 11.0, negative
6.3, 0.35, 0.3, 5.7, 0.035, 8.0, 97.0, 0.9927, 3.27, 0.41, 11.0, negative
7.0, 0.3, 0.49, 4.7, 0.036, 17.0, 105.0, 0.9916, 3.26, 0.68, 12.4, negative
7.2, 0.23, 0.39, 14.2, 0.058, 49.0, 192.0, 0.9979, 2.98, 0.48, 9.0, negative
7.2, 0.23, 0.39, 14.2, 0.058, 49.0, 192.0, 0.9979, 2.98, 0.48, 9.0, negative
7.2, 0.23, 0.39, 14.2, 0.058, 49.0, 192.0, 0.9979, 2.98, 0.48, 9.0, negative
7.2, 0.23, 0.39, 14.2, 0.058, 49.0, 192.0, 0.9979, 2.98, 0.48, 9.0, negative
6.2, 0.28, 0.22, 7.3, 0.041, 26.0, 157.0, 0.9957, 3.44, 0.64, 9.8, negative
9.1, 0.59, 0.38, 1.6, 0.066, 34.0, 182.0, 0.9968, 3.23, 0.38, 8.5, positive
7.2, 0.19, 0.46, 3.8, 0.041, 82.0, 187.0, 0.9932, 3.19, 0.6, 11.2, negative
6.2, 0.33, 0.27, 4.9, 0.036, 30.0, 134.0, 0.9927, 3.2, 0.42, 10.4, negative
6.1, 0.36, 0.27, 2.1, 0.035, 16.0, 100.0, 0.9917, 3.4, 0.71, 11.5, negative
5.9, 0.3, 0.47, 7.85, 0.03, 19.0, 133.0, 0.9933, 3.52, 0.43, 11.5, negative
6.0, 0.1, 0.24, 1.1, 0.041, 15.0, 65.0, 0.9927, 3.61, 0.61, 10.3, negative
6.6, 0.18, 0.35, 1.5, 0.049, 49.0, 141.0, 0.9934, 3.43, 0.85, 10.2, negative
7.4, 0.2, 0.43, 7.8, 0.045, 27.0, 153.0, 0.9964, 3.19, 0.55, 9.0, negative
5.6, 0.34, 0.1, 1.3, 0.031, 20.0, 68.0, 0.9906, 3.36, 0.51, 11.2, negative
7.3, 0.33, 0.4, 6.85, 0.038, 32.0, 138.0, 0.992, 3.03, 0.3, 11.9, negative
7.3, 0.33, 0.4, 6.85, 0.038, 32.0, 138.0, 0.992, 3.03, 0.3, 11.9, negative
6.8, 0.16, 0.4, 2.3, 0.037, 18.0, 102.0, 0.9923, 3.49, 0.42, 11.4, negative
6.0, 0.26, 0.32, 3.5, 0.028, 29.0, 113.0, 0.9912, 3.4, 0.71, 12.3, negative
5.1, 0.33, 0.22, 1.6, 0.027, 18.0, 89.0, 0.9893, 3.51, 0.38, 12.5, negative
5.1, 0.33, 0.22, 1.6, 0.027, 18.0, 89.0, 0.9893, 3.51, 0.38, 12.5, negative
6.4, 0.31, 0.28, 1.5, 0.037, 12.0, 119.0, 0.9919, 3.32, 0.51, 10.4, negative
7.3, 0.2, 0.44, 1.4, 0.045, 21.0, 98.0, 0.9924, 3.15, 0.46, 10.0, negative
6.4, 0.31, 0.28, 1.5, 0.037, 12.0, 119.0, 0.9919, 3.32, 0.51, 10.4, negative
7.3, 0.2, 0.44, 1.4, 0.045, 21.0, 98.0, 0.9924, 3.15, 0.46, 10.0, negative
6.0, 0.36, 0.39, 3.2, 0.027, 20.0, 125.0, 0.991, 3.38, 0.39, 11.3, negative
5.1, 0.33, 0.22, 1.6, 0.027, 18.0, 89.0, 0.9893, 3.51, 0.38, 12.5, negative
5.0, 0.17, 0.56, 1.5, 0.026, 24.0, 115.0, 0.9906, 3.48, 0.39, 10.8, negative
7.0, 0.3, 0.38, 14.9, 0.032, 60.0, 181.0, 0.9983, 3.18, 0.61, 9.3, negative
7.0, 0.3, 0.38, 14.9, 0.032, 60.0, 181.0, 0.9983, 3.18, 0.61, 9.3, negative
5.8, 0.28, 0.34, 4.0, 0.031, 40.0, 99.0, 0.9896, 3.39, 0.39, 12.8, negative
7.0, 0.22, 0.31, 2.7, 0.03, 41.0, 136.0, 0.9898, 3.16, 0.37, 12.7, negative
7.4, 0.155, 0.34, 2.3, 0.045, 73.5, 214.0, 0.9934, 3.18, 0.61, 9.9, negative
6.9, 0.2, 0.37, 6.2, 0.027, 24.0, 97.0, 0.992, 3.38, 0.49, 12.2, negative
7.4, 0.155, 0.34, 2.3, 0.045, 73.5, 214.0, 0.9934, 3.18, 0.61, 9.9, negative
7.1, 0.32, 0.32, 11.0, 0.038, 16.0, 66.0, 0.9937, 3.24, 0.4, 11.5, positive
6.4, 0.28, 0.29, 1.6, 0.052, 34.0, 127.0, 0.9929, 3.48, 0.56, 10.5, negative
5.9, 0.46, 0.14, 2.7, 0.042, 27.0, 160.0, 0.9931, 3.46, 0.51, 10.6, negative
6.0, 0.27, 0.27, 1.6, 0.046, 32.0, 113.0, 0.9924, 3.41, 0.51, 10.5, negative
6.4, 0.28, 0.29, 1.6, 0.052, 34.0, 127.0, 0.9929, 3.48, 0.56, 10.5, negative
6.3, 0.23, 0.31, 1.5, 0.022, 11.0, 82.0, 0.9892, 3.3, 0.4, 12.9, negative
7.0, 0.17, 0.31, 4.8, 0.034, 34.0, 132.0, 0.9944, 3.36, 0.48, 9.6, negative
7.1, 0.23, 0.39, 1.6, 0.032, 12.0, 65.0, 0.9898, 3.25, 0.4, 12.7, negative
6.0, 0.24, 0.27, 1.9, 0.048, 40.0, 170.0, 0.9938, 3.64, 0.54, 10.0, negative
7.8, 0.28, 0.32, 9.0, 0.036, 34.0, 115.0, 0.9952, 3.17, 0.39, 10.3, negative
6.5, 0.18, 0.31, 1.7, 0.044, 30.0, 127.0, 0.9928, 3.49, 0.5, 10.2, negative
7.0, 0.3, 0.51, 13.6, 0.05, 40.0, 168.0, 0.9976, 3.07, 0.52, 9.6, negative
9.2, 0.25, 0.34, 1.2, 0.026, 31.0, 93.0, 0.9916, 2.93, 0.37, 11.3, negative
7.8, 0.28, 0.34, 1.6, 0.028, 32.0, 118.0, 0.9901, 3.0, 0.38, 12.1, negative
7.0, 0.3, 0.51, 13.6, 0.05, 40.0, 168.0, 0.9976, 3.07, 0.52, 9.6, negative
7.8, 0.28, 0.34, 1.6, 0.028, 32.0, 118.0, 0.9901, 3.0, 0.38, 12.1, negative
9.2, 0.25, 0.34, 1.2, 0.026, 31.0, 93.0, 0.9916, 2.93, 0.37, 11.3, negative
6.7, 0.21, 0.42, 9.1, 0.049, 31.0, 150.0, 0.9953, 3.12, 0.74, 9.9, negative
7.4, 0.3, 0.22, 1.4, 0.046, 16.0, 135.0, 0.9928, 3.08, 0.77, 10.4, negative
7.1, 0.22, 0.33, 2.8, 0.033, 48.0, 153.0, 0.9899, 3.15, 0.38, 12.7, negative
6.5, 0.28, 0.29, 2.7, 0.038, 26.0, 107.0, 0.9912, 3.32, 0.41, 11.6, negative
6.0, 0.38, 0.26, 6.0, 0.034, 42.0, 134.0, 0.9912, 3.38, 0.38, 12.3, negative
6.6, 0.25, 0.3, 1.6, 0.046, 32.0, 134.0, 0.993, 3.42, 0.51, 10.1, negative
6.1, 0.32, 0.25, 1.7, 0.034, 37.0, 136.0, 0.992, 3.47, 0.5, 10.8, negative
6.9, 0.28, 0.27, 2.1, 0.036, 42.0, 121.0, 0.9926, 3.42, 0.49, 10.8, negative
6.3, 0.27, 0.38, 0.9, 0.051, 7.0, 140.0, 0.9926, 3.45, 0.5, 10.5, negative
6.9, 0.19, 0.4, 1.4, 0.036, 14.0, 55.0, 0.9909, 3.08, 0.68, 11.5, negative
7.8, 0.32, 0.33, 2.4, 0.037, 18.0, 101.0, 0.9912, 3.21, 0.65, 11.7, negative
7.1, 0.26, 0.34, 14.4, 0.067, 35.0, 189.0, 0.9986, 3.07, 0.53, 9.1, negative
7.1, 0.26, 0.34, 14.4, 0.067, 35.0, 189.0, 0.9986, 3.07, 0.53, 9.1, negative
6.8, 0.25, 0.34, 14.0, 0.032, 47.0, 133.0, 0.9952, 3.37, 0.5, 12.2, negative
5.7, 0.32, 0.38, 4.75, 0.033, 23.0, 94.0, 0.991, 3.42, 0.42, 11.8, negative
6.8, 0.22, 0.35, 5.5, 0.043, 21.0, 114.0, 0.9938, 3.3, 0.53, 10.7, negative
6.7, 0.17, 0.37, 2.0, 0.039, 34.0, 125.0, 0.9922, 3.26, 0.6, 10.8, negative
5.9, 0.34, 0.22, 2.4, 0.03, 19.0, 135.0, 0.9894, 3.41, 0.78, 13.9, negative
6.2, 0.21, 0.27, 1.7, 0.038, 41.0, 150.0, 0.9933, 3.49, 0.71, 10.5, negative
6.2, 0.21, 0.27, 1.7, 0.038, 41.0, 150.0, 0.9933, 3.49, 0.71, 10.5, negative
7.4, 0.29, 0.5, 1.8, 0.042, 35.0, 127.0, 0.9937, 3.45, 0.5, 10.2, negative
6.4, 0.24, 0.31, 2.8, 0.038, 41.0, 114.0, 0.99155, 3.37, 0.66, 11.7, negative
7.1, 0.21, 0.31, 3.8, 0.021, 40.0, 142.0, 0.99215, 3.17, 0.39, 10.8, negative
6.9, 0.39, 0.4, 4.6, 0.022, 5.0, 19.0, 0.9915, 3.31, 0.37, 12.6, positive
7.1, 0.28, 0.44, 1.8, 0.032, 32.0, 107.0, 0.9907, 3.25, 0.48, 12.2, negative
7.1, 0.14, 0.4, 1.2, 0.051, 55.0, 136.0, 0.9932, 3.3, 0.96, 9.8, negative
6.7, 0.11, 0.34, 8.8, 0.043, 41.0, 113.0, 0.9962, 3.42, 0.4, 9.3, negative
6.7, 0.11, 0.34, 8.8, 0.043, 41.0, 113.0, 0.9962, 3.42, 0.4, 9.3, negative
6.8, 0.12, 0.31, 5.2, 0.045, 29.0, 120.0, 0.9942, 3.41, 0.46, 9.8, negative
6.6, 0.16, 0.57, 1.1, 0.13, 58.0, 140.0, 0.9927, 3.12, 0.39, 9.3, negative
6.6, 0.21, 0.6, 1.1, 0.135, 61.0, 144.0, 0.9927, 3.12, 0.39, 9.3, negative
6.9, 0.22, 0.37, 15.0, 0.053, 59.0, 178.0, 0.9992, 3.37, 0.82, 9.5, negative
6.9, 0.22, 0.37, 15.0, 0.053, 59.0, 178.0, 0.9992, 3.37, 0.82, 9.5, negative
5.8, 0.34, 0.16, 7.0, 0.037, 26.0, 116.0, 0.9949, 3.46, 0.45, 10.0, negative
5.9, 0.24, 0.3, 2.0, 0.033, 28.0, 92.0, 0.99225, 3.39, 0.69, 10.9, negative
5.9, 0.24, 0.3, 2.0, 0.033, 28.0, 92.0, 0.99225, 3.39, 0.69, 10.9, negative
6.6, 0.21, 0.31, 11.4, 0.039, 46.0, 165.0, 0.99795, 3.41, 0.44, 9.8, negative
7.1, 0.16, 0.36, 10.7, 0.044, 20.0, 90.0, 0.9959, 3.16, 0.44, 10.9, negative
7.1, 0.16, 0.36, 1.2, 0.043, 21.0, 90.0, 0.9925, 3.16, 0.42, 11.0, negative
7.5, 0.34, 0.35, 6.0, 0.034, 12.0, 126.0, 0.9924, 3.16, 0.39, 12.0, negative
7.6, 0.33, 0.35, 6.3, 0.036, 12.0, 126.0, 0.9924, 3.16, 0.39, 12.0, negative
8.7, 0.23, 0.32, 13.4, 0.044, 35.0, 169.0, 0.99975, 3.12, 0.47, 8.8, negative
6.9, 0.18, 0.36, 1.3, 0.036, 40.0, 117.0, 0.9934, 3.27, 0.95, 9.5, negative
6.9, 0.18, 0.36, 1.3, 0.036, 40.0, 117.0, 0.9934, 3.27, 0.95, 9.5, negative
7.4, 0.2, 0.35, 2.1, 0.038, 30.0, 116.0, 0.9949, 3.49, 0.77, 10.3, negative
7.3, 0.25, 0.42, 14.2, 0.041, 57.0, 182.0, 0.9996, 3.29, 0.75, 9.1, negative
6.9, 0.18, 0.36, 1.3, 0.036, 40.0, 117.0, 0.9934, 3.27, 0.95, 9.5, negative
7.3, 0.28, 0.42, 14.4, 0.04, 49.0, 173.0, 0.9994, 3.28, 0.82, 9.0, negative
10.3, 0.17, 0.47, 1.4, 0.037, 5.0, 33.0, 0.9939, 2.89, 0.28, 9.6, positive
7.1, 0.21, 0.32, 2.2, 0.037, 28.0, 141.0, 0.993, 3.2, 0.57, 10.0, negative
7.1, 0.21, 0.32, 2.2, 0.037, 28.0, 141.0, 0.993, 3.2, 0.57, 10.0, negative
6.1, 0.34, 0.27, 2.6, 0.024, 20.0, 105.0, 0.9906, 3.4, 0.67, 12.2, negative
6.5, 0.3, 0.32, 2.0, 0.044, 34.0, 90.0, 0.99185, 3.37, 0.68, 11.0, negative
5.8, 0.26, 0.18, 1.2, 0.031, 40.0, 114.0, 0.9908, 3.42, 0.4, 11.0, negative
7.0, 0.31, 0.29, 1.4, 0.037, 33.0, 128.0, 0.9896, 3.12, 0.36, 12.2, negative
6.6, 0.2, 0.38, 7.9, 0.052, 30.0, 145.0, 0.9947, 3.32, 0.56, 11.0, negative
7.4, 0.13, 0.39, 4.7, 0.042, 36.0, 137.0, 0.995, 3.36, 0.56, 10.3, negative
8.6, 0.18, 0.4, 1.1, 0.04, 20.0, 107.0, 0.9923, 2.94, 0.32, 10.2, negative
7.0, 0.11, 0.32, 4.6, 0.057, 59.0, 144.0, 0.9956, 3.55, 0.44, 9.4, negative
6.7, 0.25, 0.33, 2.9, 0.057, 52.0, 173.0, 0.9934, 3.02, 0.48, 9.5, negative
7.7, 0.17, 0.52, 5.9, 0.017, 21.0, 84.0, 0.9929, 3.14, 0.4, 11.9, negative
7.7, 0.24, 0.29, 15.3, 0.044, 39.0, 194.0, 0.9982, 3.06, 0.47, 9.6, negative
5.4, 0.415, 0.19, 1.6, 0.039, 27.0, 88.0, 0.99265, 3.54, 0.41, 10.0, negative
6.9, 0.48, 0.36, 3.5, 0.03, 31.0, 135.0, 0.9904, 3.14, 0.38, 12.2, negative
6.5, 0.18, 0.33, 8.0, 0.051, 16.0, 131.0, 0.9965, 3.28, 0.44, 8.7, negative
6.7, 0.15, 0.29, 5.0, 0.058, 28.0, 105.0, 0.9946, 3.52, 0.44, 10.2, negative
6.6, 0.23, 0.32, 0.9, 0.041, 25.0, 79.0, 0.9926, 3.39, 0.54, 10.2, negative
6.6, 0.2, 0.32, 1.1, 0.039, 25.0, 78.0, 0.9926, 3.39, 0.54, 10.2, negative
8.0, 0.42, 0.36, 5.0, 0.037, 34.0, 101.0, 0.992, 3.13, 0.57, 12.3, negative
6.5, 0.08, 0.33, 1.9, 0.028, 23.0, 93.0, 0.991, 3.34, 0.7, 12.0, negative
6.5, 0.08, 0.33, 1.9, 0.028, 23.0, 93.0, 0.991, 3.34, 0.7, 12.0, negative
7.7, 0.28, 0.33, 6.7, 0.037, 32.0, 155.0, 0.9951, 3.39, 0.62, 10.7, negative
7.7, 0.28, 0.33, 6.7, 0.037, 32.0, 155.0, 0.9951, 3.39, 0.62, 10.7, negative
7.7, 0.28, 0.39, 8.9, 0.036, 8.0, 117.0, 0.9935, 3.06, 0.38, 12.0, negative
7.6, 0.21, 0.6, 2.1, 0.046, 47.0, 165.0, 0.9936, 3.05, 0.54, 10.1, negative
6.9, 0.24, 0.39, 1.3, 0.063, 18.0, 136.0, 0.9928, 3.31, 0.48, 10.4, negative
6.6, 0.22, 0.37, 1.2, 0.059, 45.0, 199.0, 0.993, 3.37, 0.55, 10.3, negative
7.7, 0.16, 0.41, 1.7, 0.048, 60.0, 173.0, 0.9932, 3.24, 0.66, 11.2, negative
8.6, 0.2, 0.42, 1.5, 0.041, 35.0, 125.0, 0.9925, 3.11, 0.49, 11.4, negative
8.6, 0.2, 0.42, 1.5, 0.041, 35.0, 125.0, 0.9925, 3.11, 0.49, 11.4, negative
7.9, 0.64, 0.46, 10.6, 0.244, 33.0, 227.0, 0.9983, 2.87, 0.74, 9.1, positive
7.1, 0.15, 0.34, 5.3, 0.034, 33.0, 104.0, 0.9953, 3.37, 0.52, 9.3, negative
7.2, 0.21, 0.37, 1.6, 0.049, 23.0, 94.0, 0.9924, 3.16, 0.48, 10.9, negative
8.0, 0.26, 0.36, 2.0, 0.054, 30.0, 121.0, 0.992, 3.09, 0.72, 11.6, negative
7.5, 0.19, 0.34, 2.6, 0.037, 33.0, 125.0, 0.9923, 3.1, 0.49, 11.1, negative
8.0, 0.37, 0.32, 1.6, 0.04, 32.0, 166.0, 0.992, 3.0, 0.55, 11.3, negative
8.2, 0.29, 0.33, 9.1, 0.036, 28.0, 118.0, 0.9953, 2.96, 0.4, 10.9, negative
6.3, 0.23, 0.21, 5.1, 0.035, 29.0, 142.0, 0.9942, 3.36, 0.33, 10.1, negative
7.0, 0.17, 0.33, 4.0, 0.034, 17.0, 127.0, 0.9934, 3.19, 0.39, 10.6, negative
8.4, 0.17, 0.31, 6.7, 0.038, 29.0, 132.0, 0.9945, 3.1, 0.32, 10.6, negative
6.3, 0.23, 0.21, 5.1, 0.035, 29.0, 142.0, 0.9942, 3.36, 0.33, 10.1, negative
5.5, 0.32, 0.45, 4.9, 0.028, 25.0, 191.0, 0.9922, 3.51, 0.49, 11.5, negative
7.2, 0.37, 0.15, 2.0, 0.029, 27.0, 87.0, 0.9903, 3.3, 0.59, 12.6, negative
6.1, 0.29, 0.27, 1.7, 0.024, 13.0, 76.0, 0.9893, 3.21, 0.51, 12.6, negative
7.2, 0.37, 0.15, 2.0, 0.029, 27.0, 87.0, 0.9903, 3.3, 0.59, 12.6, negative
6.5, 0.115, 0.29, 1.95, 0.038, 73.0, 166.0, 0.989, 3.12, 0.25, 12.9, negative
7.9, 0.25, 0.29, 5.3, 0.031, 33.0, 117.0, 0.9918, 3.06, 0.32, 11.8, negative
6.6, 0.25, 0.41, 7.4, 0.043, 29.0, 151.0, 0.9946, 3.15, 0.6, 10.2, negative
6.3, 0.32, 0.35, 11.1, 0.039, 29.0, 198.0, 0.9984, 3.36, 0.5, 9.4, negative
7.9, 0.46, 0.32, 4.1, 0.033, 40.0, 138.0, 0.9912, 3.18, 0.44, 12.8, negative
6.9, 0.25, 0.26, 5.2, 0.024, 36.0, 135.0, 0.9948, 3.16, 0.72, 10.7, negative
7.3, 0.22, 0.4, 14.75, 0.042, 44.5, 129.5, 0.9998, 3.36, 0.41, 9.1, negative
7.4, 0.25, 0.37, 6.9, 0.02, 14.0, 93.0, 0.9939, 3.0, 0.48, 10.7, negative
7.0, 0.17, 0.37, 1.5, 0.028, 26.0, 75.0, 0.9922, 3.3, 0.46, 10.8, negative
5.9, 0.4, 0.32, 6.0, 0.034, 50.0, 127.0, 0.992, 3.51, 0.58, 12.5, negative
7.2, 0.23, 0.39, 2.3, 0.033, 29.0, 102.0, 0.9908, 3.26, 0.54, 12.3, negative
7.2, 0.23, 0.39, 2.3, 0.033, 29.0, 102.0, 0.9908, 3.26, 0.54, 12.3, negative
8.3, 0.33, 0.42, 1.15, 0.033, 18.0, 96.0, 0.9911, 3.2, 0.32, 12.4, positive
7.9, 0.44, 0.37, 5.85, 0.033, 27.0, 93.0, 0.992, 3.16, 0.54, 12.6, negative
7.1, 0.44, 0.37, 2.7, 0.041, 35.0, 128.0, 0.9896, 3.07, 0.43, 13.5, negative
7.4, 0.18, 0.42, 2.1, 0.036, 33.0, 187.0, 0.9938, 3.4, 0.41, 10.6, negative
8.1, 0.43, 0.42, 6.6, 0.033, 36.0, 141.0, 0.9918, 2.98, 0.39, 13.3, negative
7.1, 0.44, 0.37, 2.7, 0.041, 35.0, 128.0, 0.9896, 3.07, 0.43, 13.5, negative
8.0, 0.2, 0.4, 5.2, 0.055, 41.0, 167.0, 0.9953, 3.18, 0.4, 10.6, negative
7.2, 0.18, 0.31, 1.1, 0.045, 20.0, 73.0, 0.9925, 3.32, 0.4, 10.8, negative
7.3, 0.25, 0.41, 1.8, 0.037, 52.0, 165.0, 0.9911, 3.29, 0.39, 12.2, negative
6.9, 0.31, 0.34, 7.4, 0.059, 36.0, 174.0, 0.9963, 3.46, 0.62, 11.1, negative
8.0, 0.22, 0.42, 14.6, 0.044, 45.0, 163.0, 1.0003, 3.21, 0.69, 8.6, negative
8.0, 0.22, 0.42, 14.6, 0.044, 45.0, 163.0, 1.0003, 3.21, 0.69, 8.6, negative
7.7, 0.27, 0.34, 1.8, 0.028, 26.0, 168.0, 0.9911, 2.99, 0.48, 12.1, negative
7.7, 0.27, 0.34, 1.8, 0.028, 26.0, 168.0, 0.9911, 2.99, 0.48, 12.1, negative
6.6, 0.16, 0.29, 1.8, 0.05, 40.0, 147.0, 0.9912, 3.06, 0.44, 11.4, negative
8.3, 0.21, 0.4, 1.6, 0.032, 35.0, 110.0, 0.9907, 3.02, 0.6, 12.9, negative
7.2, 0.32, 0.33, 1.4, 0.029, 29.0, 109.0, 0.9902, 3.15, 0.51, 12.8, negative
7.9, 0.14, 0.45, 1.8, 0.05, 17.0, 114.0, 0.9948, 3.33, 0.49, 10.7, negative
7.7, 0.32, 0.48, 2.3, 0.04, 28.0, 114.0, 0.9911, 3.2, 0.52, 12.8, negative
7.9, 0.16, 0.64, 17.0, 0.05, 69.0, 210.0, 1.0004, 3.15, 0.51, 9.3, negative
7.0, 0.46, 0.39, 6.2, 0.039, 46.0, 163.0, 0.9928, 3.21, 0.35, 12.2, negative
8.2, 0.35, 0.4, 6.3, 0.039, 35.0, 162.0, 0.9936, 3.15, 0.34, 11.9, negative
8.0, 0.57, 0.39, 3.9, 0.034, 22.0, 122.0, 0.9917, 3.29, 0.67, 12.8, negative
6.5, 0.37, 0.33, 3.9, 0.027, 40.0, 130.0, 0.9906, 3.28, 0.39, 12.7, negative
6.5, 0.19, 0.32, 1.4, 0.04, 31.0, 132.0, 0.9922, 3.36, 0.54, 10.8, negative
6.0, 0.13, 0.28, 5.7, 0.038, 56.0, 189.5, 0.9948, 3.59, 0.43, 10.6, negative
6.4, 0.25, 0.33, 1.4, 0.04, 42.0, 115.0, 0.9906, 3.19, 0.48, 11.3, negative
6.7, 0.13, 0.28, 1.2, 0.046, 35.0, 140.0, 0.9927, 3.33, 0.33, 10.1, negative
8.3, 0.26, 0.41, 9.2, 0.042, 41.0, 162.0, 0.9944, 3.1, 0.38, 12.0, negative
6.9, 0.28, 0.3, 1.6, 0.047, 46.0, 132.0, 0.9918, 3.35, 0.38, 11.1, negative
6.9, 0.38, 0.32, 8.5, 0.044, 36.0, 152.0, 0.9932, 3.38, 0.35, 12.0, negative
5.7, 0.43, 0.3, 5.7, 0.039, 24.0, 98.0, 0.992, 3.54, 0.61, 12.3, negative
5.6, 0.49, 0.13, 4.5, 0.039, 17.0, 116.0, 0.9907, 3.42, 0.9, 13.7, negative
7.3, 0.18, 0.29, 1.2, 0.044, 12.0, 143.0, 0.9918, 3.2, 0.48, 11.3, negative
5.6, 0.49, 0.13, 4.5, 0.039, 17.0, 116.0, 0.9907, 3.42, 0.9, 13.7, negative
6.9, 0.19, 0.33, 1.6, 0.039, 27.0, 98.0, 0.9898, 3.09, 0.46, 12.3, negative
7.3, 0.18, 0.29, 1.2, 0.044, 12.0, 143.0, 0.9918, 3.2, 0.48, 11.3, negative
7.3, 0.25, 0.36, 13.1, 0.05, 35.0, 200.0, 0.9986, 3.04, 0.46, 8.9, negative
