@relation winequality-white-3_vs_7
@attribute FixedAcidity real [3.8, 14.2]
@attribute VolatileAcidity real [0.08, 1.1]
@attribute CitricAcid real [0.0, 1.66]
@attribute ResidualSugar real [0.6, 65.8]
@attribute Chlorides real [0.009, 0.346]
@attribute FreeSulfurDioxide real [2.0, 289.0]
@attribute TotalSulfurDioxide real [9.0, 440.0]
@attribute Density real [0.98711, 1.03898]
@attribute PH real [2.72, 3.82]
@attribute Sulphates real [0.22, 1.08]
@attribute Alcohol real [8.0, 14.2]
@attribute Class {positive, negative}
@inputs FixedAcidity, VolatileAcidity, CitricAcid, ResidualSugar, Chlorides, FreeSulfurDioxide, TotalSulfurDioxide, Density, PH, Sulphates, Alcohol
@outputs Class
@data
7.6, 0.31, 0.24, 1.8, 0.037, 39.0, 150.0, 0.9913, 3.05, 0.44, 11.8, negative
6.1, 0.36, 0.26, 8.15, 0.035, 14.0, 88.0, 0.99031, 3.06, 0.27, 13.0, negative
6.1, 0.33, 0.3, 3.0, 0.036, 30.0, 124.0, 0.98922, 3.31, 0.4, 13.1, negative
6.5, 0.16, 0.34, 1.4, 0.029, 29.0, 133.0, 0.99108, 3.33, 0.64, 11.5, negative
6.8, 0.19, 0.33, 1.3, 0.031, 22.0, 87.0, 0.98987, 3.08, 0.62, 12.3, negative
7.2, 0.33, 0.34, 2.0, 0.044, 61.0, 171.0, 0.98947, 3.25, 0.53, 13.3, negative
5.9, 0.23, 0.24, 3.8, 0.038, 61.0, 152.0, 0.99139, 3.31, 0.5, 11.3, negative
6.6, 0.295, 0.24, 1.6, 0.039, 29.0, 140.0, 0.99304, 3.35, 0.61, 10.4, negative
6.6, 0.36, 0.28, 6.1, 0.029, 12.0, 93.0, 0.99054, 3.19, 0.27, 12.8, negative
7.2, 0.33, 0.22, 4.5, 0.031, 10.0, 73.0, 0.99076, 2.97, 0.52, 12.2, negative
5.6, 0.21, 0.24, 4.4, 0.027, 37.0, 150.0, 0.991, 3.3, 0.31, 11.5, negative
7.1, 0.2, 0.27, 9.6, 0.037, 19.0, 105.0, 0.99444, 3.04, 0.37, 10.5, negative
4.8, 0.17, 0.28, 2.9, 0.03, 22.0, 111.0, 0.9902, 3.38, 0.34, 11.3, negative
6.2, 0.2, 0.33, 5.4, 0.028, 21.0, 75.0, 0.99012, 3.36, 0.41, 13.5, negative
7.0, 0.15, 0.28, 14.7, 0.051, 29.0, 149.0, 0.99792, 2.96, 0.39, 9.0, negative
7.0, 0.15, 0.28, 14.7, 0.051, 29.0, 149.0, 0.99792, 2.96, 0.39, 9.0, negative
5.6, 0.19, 0.31, 2.7, 0.027, 11.0, 100.0, 0.98964, 3.46, 0.4, 13.2, negative
8.5, 0.23, 0.34, 1.3, 0.035, 54.0, 110.0, 0.99176, 3.07, 0.55, 11.0, negative
5.0, 0.455, 0.18, 1.9, 0.036, 33.0, 106.0, 0.98746, 3.21, 0.83, 14.0, negative
6.5, 0.33, 0.3, 3.8, 0.036, 34.0, 88.0, 0.99028, 3.25, 0.63, 12.5, negative
6.2, 0.39, 0.24, 4.8, 0.037, 45.0, 138.0, 0.99174, 3.23, 0.43, 11.2, negative
6.1, 0.3, 0.32, 2.2, 0.042, 41.0, 142.0, 0.98952, 3.31, 0.44, 12.7, negative
8.4, 0.22, 0.3, 1.3, 0.038, 45.0, 122.0, 0.99178, 3.13, 0.54, 10.8, negative
6.1, 0.24, 0.26, 1.7, 0.033, 61.0, 134.0, 0.9903, 3.19, 0.81, 11.9, negative
7.4, 0.16, 0.27, 15.5, 0.05, 25.0, 135.0, 0.9984, 2.9, 0.43, 8.7, negative
7.4, 0.16, 0.27, 15.5, 0.05, 25.0, 135.0, 0.9984, 2.9, 0.43, 8.7, negative
7.4, 0.16, 0.27, 15.5, 0.05, 25.0, 135.0, 0.9984, 2.9, 0.43, 8.7, negative
7.2, 0.17, 0.28, 17.55, 0.05, 33.0, 154.0, 0.99971, 2.94, 0.43, 9.0, negative
7.4, 0.16, 0.3, 13.7, 0.056, 33.0, 168.0, 0.99825, 2.9, 0.44, 8.7, negative
5.8, 0.23, 0.31, 3.5, 0.044, 35.0, 158.0, 0.98998, 3.19, 0.37, 12.1, negative
6.2, 0.3, 0.3, 2.5, 0.041, 29.0, 82.0, 0.99065, 3.31, 0.61, 11.8, negative
6.1, 0.25, 0.3, 1.2, 0.036, 42.0, 107.0, 0.991, 3.34, 0.56, 10.8, negative
5.4, 0.22, 0.35, 6.5, 0.029, 26.0, 87.0, 0.99092, 3.29, 0.44, 12.5, negative
5.7, 0.28, 0.36, 1.8, 0.041, 38.0, 90.0, 0.99002, 3.27, 0.98, 11.9, negative
6.0, 0.31, 0.27, 2.3, 0.042, 19.0, 120.0, 0.98952, 3.32, 0.41, 12.7, negative
6.7, 0.34, 0.26, 1.9, 0.038, 58.0, 138.0, 0.9893, 3.0, 0.47, 12.2, negative
6.7, 0.41, 0.24, 5.4, 0.035, 33.0, 115.0, 0.9901, 3.12, 0.44, 12.8933333333333, negative
7.4, 0.16, 0.33, 1.2, 0.042, 47.0, 121.0, 0.99198, 3.04, 0.68, 10.5, negative
6.3, 0.29, 0.29, 3.3, 0.037, 32.0, 140.0, 0.9895, 3.17, 0.36, 12.8, negative
7.1, 0.27, 0.27, 10.4, 0.041, 26.0, 114.0, 0.99335, 3.04, 0.52, 11.5, negative
5.8, 0.61, 0.01, 8.4, 0.041, 31.0, 104.0, 0.9909, 3.26, 0.72, 14.05, negative
5.6, 0.26, 0.27, 10.6, 0.03, 27.0, 119.0, 0.9947, 3.4, 0.34, 10.7, negative
5.7, 0.22, 0.28, 1.3, 0.027, 26.0, 101.0, 0.98948, 3.35, 0.38, 12.5, negative
7.5, 0.305, 0.38, 1.4, 0.047, 30.0, 95.0, 0.99158, 3.22, 0.52, 11.5, negative
6.3, 0.36, 0.28, 2.5, 0.035, 18.0, 73.0, 0.98868, 3.1, 0.47, 12.8, negative
6.0, 0.29, 0.41, 10.8, 0.048, 55.0, 149.0, 0.9937, 3.09, 0.59, 10.9666666666667, negative
6.0, 0.29, 0.41, 10.8, 0.048, 55.0, 149.0, 0.9937, 3.09, 0.59, 11.0, negative
6.0, 0.17, 0.33, 6.0, 0.036, 30.0, 111.0, 0.99362, 3.32, 0.58, 10.15, negative
5.8, 0.35, 0.29, 3.2, 0.034, 41.0, 151.0, 0.9912, 3.35, 0.58, 11.6333333333333, negative
5.9, 0.12, 0.28, 1.4, 0.037, 36.0, 83.0, 0.99074, 3.33, 0.42, 10.9, negative
6.0, 0.2, 0.33, 1.1, 0.039, 45.0, 126.0, 0.99051, 3.31, 0.45, 11.6, negative
