@relation winequality-white-3_vs_7
@attribute FixedAcidity real [3.8, 14.2]
@attribute VolatileAcidity real [0.08, 1.1]
@attribute CitricAcid real [0.0, 1.66]
@attribute ResidualSugar real [0.6, 65.8]
@attribute Chlorides real [0.009, 0.346]
@attribute FreeSulfurDioxide real [2.0, 289.0]
@attribute TotalSulfurDioxide real [9.0, 440.0]
@attribute Density real [0.98711, 1.03898]
@attribute PH real [2.72, 3.82]
@attribute Sulphates real [0.22, 1.08]
@attribute Alcohol real [8.0, 14.2]
@attribute Class {positive, negative}
@inputs FixedAcidity, VolatileAcidity, CitricAcid, ResidualSugar, Chlorides, FreeSulfurDioxide, TotalSulfurDioxide, Density, PH, Sulphates, Alcohol
@outputs Class
@data
7.2, 0.19, 0.46, 3.8, 0.041, 82.0, 187.0, 0.9932, 3.19, 0.6, 11.2, negative
7.4, 0.2, 0.43, 7.8, 0.045, 27.0, 153.0, 0.9964, 3.19, 0.55, 9.0, negative
5.1, 0.33, 0.22, 1.6, 0.027, 18.0, 89.0, 0.9893, 3.51, 0.38, 12.5, negative
7.3, 0.2, 0.44, 1.4, 0.045, 21.0, 98.0, 0.9924, 3.15, 0.46, 10.0, negative
6.0, 0.36, 0.39, 3.2, 0.027, 20.0, 125.0, 0.991, 3.38, 0.39, 11.3, negative
5.8, 0.28, 0.34, 4.0, 0.031, 40.0, 99.0, 0.9896, 3.39, 0.39, 12.8, negative
5.9, 0.46, 0.14, 2.7, 0.042, 27.0, 160.0, 0.9931, 3.46, 0.51, 10.6, negative
6.0, 0.27, 0.27, 1.6, 0.046, 32.0, 113.0, 0.9924, 3.41, 0.51, 10.5, negative
7.1, 0.23, 0.39, 1.6, 0.032, 12.0, 65.0, 0.9898, 3.25, 0.4, 12.7, negative
7.0, 0.3, 0.51, 13.6, 0.05, 40.0, 168.0, 0.9976, 3.07, 0.52, 9.6, negative
6.7, 0.21, 0.42, 9.1, 0.049, 31.0, 150.0, 0.9953, 3.12, 0.74, 9.9, negative
6.0, 0.38, 0.26, 6.0, 0.034, 42.0, 134.0, 0.9912, 3.38, 0.38, 12.3, negative
6.9, 0.19, 0.4, 1.4, 0.036, 14.0, 55.0, 0.9909, 3.08, 0.68, 11.5, negative
6.2, 0.21, 0.27, 1.7, 0.038, 41.0, 150.0, 0.9933, 3.49, 0.71, 10.5, negative
7.1, 0.28, 0.44, 1.8, 0.032, 32.0, 107.0, 0.9907, 3.25, 0.48, 12.2, negative
6.7, 0.11, 0.34, 8.8, 0.043, 41.0, 113.0, 0.9962, 3.42, 0.4, 9.3, negative
6.9, 0.22, 0.37, 15.0, 0.053, 59.0, 178.0, 0.9992, 3.37, 0.82, 9.5, negative
5.9, 0.24, 0.3, 2.0, 0.033, 28.0, 92.0, 0.99225, 3.39, 0.69, 10.9, negative
7.1, 0.16, 0.36, 10.7, 0.044, 20.0, 90.0, 0.9959, 3.16, 0.44, 10.9, negative
5.8, 0.26, 0.18, 1.2, 0.031, 40.0, 114.0, 0.9908, 3.42, 0.4, 11.0, negative
7.7, 0.17, 0.52, 5.9, 0.017, 21.0, 84.0, 0.9929, 3.14, 0.4, 11.9, negative
6.6, 0.2, 0.32, 1.1, 0.039, 25.0, 78.0, 0.9926, 3.39, 0.54, 10.2, negative
7.7, 0.28, 0.33, 6.7, 0.037, 32.0, 155.0, 0.9951, 3.39, 0.62, 10.7, negative
7.7, 0.28, 0.39, 8.9, 0.036, 8.0, 117.0, 0.9935, 3.06, 0.38, 12.0, negative
6.6, 0.22, 0.37, 1.2, 0.059, 45.0, 199.0, 0.993, 3.37, 0.55, 10.3, negative
7.1, 0.15, 0.34, 5.3, 0.034, 33.0, 104.0, 0.9953, 3.37, 0.52, 9.3, negative
8.0, 0.26, 0.36, 2.0, 0.054, 30.0, 121.0, 0.992, 3.09, 0.72, 11.6, negative
7.5, 0.19, 0.34, 2.6, 0.037, 33.0, 125.0, 0.9923, 3.1, 0.49, 11.1, negative
5.5, 0.32, 0.45, 4.9, 0.028, 25.0, 191.0, 0.9922, 3.51, 0.49, 11.5, negative
7.9, 0.25, 0.29, 5.3, 0.031, 33.0, 117.0, 0.9918, 3.06, 0.32, 11.8, negative
6.6, 0.25, 0.41, 7.4, 0.043, 29.0, 151.0, 0.9946, 3.15, 0.6, 10.2, negative
7.2, 0.32, 0.33, 1.4, 0.029, 29.0, 109.0, 0.9902, 3.15, 0.51, 12.8, negative
8.2, 0.35, 0.4, 6.3, 0.039, 35.0, 162.0, 0.9936, 3.15, 0.34, 11.9, negative
6.5, 0.19, 0.32, 1.4, 0.04, 31.0, 132.0, 0.9922, 3.36, 0.54, 10.8, negative
6.4, 0.25, 0.33, 1.4, 0.04, 42.0, 115.0, 0.9906, 3.19, 0.48, 11.3, negative
8.3, 0.26, 0.41, 9.2, 0.042, 41.0, 162.0, 0.9944, 3.1, 0.38, 12.0, negative
7.3, 0.25, 0.36, 13.1, 0.05, 35.0, 200.0, 0.9986, 3.04, 0.46, 8.9, negative
7.3, 0.25, 0.36, 13.1, 0.05, 35.0, 200.0, 0.9986, 3.04, 0.46, 8.9, negative
7.6, 0.52, 0.49, 14.0, 0.034, 37.0, 156.0, 0.9958, 3.14, 0.38, 11.8, negative
7.1, 0.25, 0.49, 3.0, 0.03, 30.0, 96.0, 0.9903, 3.13, 0.39, 12.3, negative
7.6, 0.29, 0.49, 9.6, 0.03, 45.0, 197.0, 0.9938, 3.13, 0.38, 12.3, negative
8.4, 0.24, 0.49, 7.4, 0.039, 46.0, 108.0, 0.9934, 3.03, 0.33, 11.9, negative
5.8, 0.19, 0.49, 4.9, 0.04, 44.0, 118.0, 0.9935, 3.34, 0.38, 9.5, negative
9.0, 0.17, 0.49, 1.0, 0.039, 46.0, 131.0, 0.993, 3.09, 0.51, 10.5, negative
8.1, 0.3, 0.49, 12.3, 0.049, 50.0, 144.0, 0.9971, 3.09, 0.57, 10.2, negative
7.5, 0.24, 0.49, 9.4, 0.048, 50.0, 149.0, 0.9962, 3.17, 0.59, 10.5, negative
7.3, 0.26, 0.33, 17.85, 0.049, 41.5, 195.0, 1.0, 3.06, 0.44, 9.1, negative
8.2, 0.15, 0.48, 2.7, 0.052, 24.0, 190.0, 0.995, 3.5, 0.45, 10.9, negative
7.2, 0.26, 0.3, 2.1, 0.033, 50.0, 158.0, 0.9909, 3.33, 0.43, 12.1, negative
8.2, 0.42, 0.29, 4.1, 0.03, 31.0, 100.0, 0.9911, 3.0, 0.32, 12.8, negative
7.7, 0.44, 0.24, 11.2, 0.031, 41.0, 167.0, 0.9948, 3.12, 0.43, 11.3, negative
7.1, 0.25, 0.25, 1.6, 0.046, 50.0, 181.0, 0.9925, 3.2, 0.42, 11.0, negative
6.4, 0.18, 0.31, 1.6, 0.049, 36.0, 127.0, 0.9934, 3.6, 0.67, 10.4, negative
7.9, 0.37, 0.3, 2.7, 0.029, 64.0, 158.0, 0.9916, 3.12, 0.59, 12.0, negative
7.2, 0.36, 0.36, 5.7, 0.038, 26.0, 98.0, 0.9914, 2.93, 0.59, 12.5, negative
8.1, 0.31, 0.36, 8.2, 0.028, 29.0, 142.0, 0.9925, 3.01, 0.34, 13.0, negative
8.0, 0.23, 0.35, 9.2, 0.044, 53.0, 186.0, 0.997, 3.09, 0.56, 9.5, negative
7.0, 0.2, 0.34, 2.1, 0.049, 12.0, 136.0, 0.9922, 3.25, 0.46, 11.6, negative
8.0, 0.45, 0.28, 10.8, 0.051, 25.0, 157.0, 0.9957, 3.06, 0.47, 11.4, negative
7.1, 0.2, 0.36, 11.6, 0.042, 45.0, 124.0, 0.997, 2.92, 0.59, 9.5, negative
7.4, 0.18, 0.24, 1.4, 0.047, 21.0, 106.0, 0.99383, 3.52, 0.64, 10.5, negative
7.0, 0.32, 0.31, 6.4, 0.031, 38.0, 115.0, 0.99235, 3.38, 0.58, 12.2, negative
7.6, 0.48, 0.33, 7.0, 0.024, 14.0, 130.0, 0.9918, 3.25, 0.45, 12.5, negative
6.4, 0.17, 0.34, 1.5, 0.091, 42.0, 135.0, 0.9938, 3.25, 0.49, 9.6, negative
5.6, 0.35, 0.4, 6.3, 0.022, 23.0, 174.0, 0.9922, 3.54, 0.5, 11.6, negative
6.3, 0.13, 0.42, 1.1, 0.043, 63.0, 146.0, 0.99066, 3.13, 0.72, 11.2, negative
6.4, 0.15, 0.44, 1.2, 0.043, 67.0, 150.0, 0.9907, 3.14, 0.73, 11.2, negative
6.4, 0.15, 0.44, 1.2, 0.043, 67.0, 150.0, 0.9907, 3.14, 0.73, 11.2, negative
6.7, 0.34, 0.3, 8.5, 0.059, 24.0, 152.0, 0.99615, 3.46, 0.64, 11.0, negative
6.7, 0.3, 0.29, 2.8, 0.025, 37.0, 107.0, 0.99159, 3.31, 0.63, 11.3, negative
5.7, 0.18, 0.36, 1.2, 0.046, 9.0, 71.0, 0.99199, 3.7, 0.68, 10.9, negative
7.3, 0.22, 0.31, 2.3, 0.018, 45.0, 80.0, 0.98936, 3.06, 0.34, 12.9, negative
5.9, 0.34, 0.31, 2.0, 0.03, 38.0, 142.0, 0.98892, 3.4, 0.41, 12.9, negative
5.9, 0.3, 0.3, 2.0, 0.03, 38.0, 142.0, 0.98892, 3.41, 0.41, 12.9, negative
7.5, 0.26, 0.3, 4.6, 0.027, 29.0, 92.0, 0.99085, 3.15, 0.38, 12.0, negative
6.8, 0.32, 0.28, 4.8, 0.034, 25.0, 100.0, 0.99026, 3.08, 0.47, 12.4, negative
6.5, 0.37, 0.3, 2.2, 0.033, 39.0, 107.0, 0.98894, 3.22, 0.53, 13.5, negative
6.7, 0.19, 0.39, 1.0, 0.032, 14.0, 71.0, 0.98912, 3.31, 0.38, 13.0, negative
6.5, 0.22, 0.29, 7.4, 0.028, 16.0, 87.0, 0.99311, 3.15, 0.56, 10.9, negative
6.9, 0.33, 0.26, 5.0, 0.027, 46.0, 143.0, 0.9924, 3.25, 0.43, 11.2, negative
6.5, 0.22, 0.32, 2.2, 0.028, 36.0, 92.0, 0.99076, 3.27, 0.59, 11.9, negative
7.5, 0.38, 0.29, 4.9, 0.021, 38.0, 113.0, 0.99026, 3.08, 0.48, 13.0, negative
6.1, 0.38, 0.42, 5.0, 0.016, 31.0, 113.0, 0.99007, 3.15, 0.31, 12.4, negative
6.8, 0.18, 0.28, 9.8, 0.039, 29.0, 113.0, 0.99406, 3.11, 0.45, 10.9, negative
7.2, 0.19, 0.31, 6.3, 0.034, 17.0, 103.0, 0.99305, 3.15, 0.52, 11.4, negative
6.3, 0.37, 0.28, 6.3, 0.034, 45.0, 152.0, 0.9921, 3.29, 0.46, 11.6, negative
6.1, 0.2, 0.34, 9.5, 0.041, 38.0, 201.0, 0.995, 3.14, 0.44, 10.1, positive
6.7, 0.34, 0.4, 2.1, 0.033, 34.0, 111.0, 0.98924, 2.97, 0.48, 12.2, negative
6.7, 0.14, 0.51, 4.3, 0.028, 57.0, 124.0, 0.99176, 2.91, 0.54, 10.7, negative
7.0, 0.25, 0.45, 2.3, 0.045, 40.0, 118.0, 0.99064, 3.16, 0.48, 11.9, negative
6.5, 0.23, 0.39, 1.9, 0.036, 41.0, 98.0, 0.99, 3.19, 0.43, 11.9, negative
5.9, 0.28, 0.39, 1.4, 0.031, 47.0, 147.0, 0.98836, 3.08, 0.64, 12.9, negative
5.9, 0.33, 0.32, 8.1, 0.038, 9.0, 34.0, 0.9911, 3.22, 0.36, 12.7, negative
6.2, 0.1, 0.41, 1.0, 0.04, 17.0, 76.0, 0.98988, 3.14, 0.56, 11.4, negative
5.6, 0.42, 0.34, 2.4, 0.022, 34.0, 97.0, 0.98915, 3.22, 0.38, 12.8, negative
6.2, 0.35, 0.31, 2.6, 0.036, 37.0, 92.0, 0.98938, 3.27, 0.53, 12.8, negative
6.4, 0.23, 0.35, 4.6, 0.039, 43.0, 147.0, 0.99216, 3.18, 0.4, 11.0, negative
5.8, 0.3, 0.42, 1.1, 0.036, 19.0, 113.0, 0.98871, 3.1, 0.46, 12.6, negative
6.4, 0.16, 0.25, 1.4, 0.057, 21.0, 125.0, 0.99091, 3.23, 0.44, 11.1, negative
6.7, 0.12, 0.36, 2.3, 0.039, 43.0, 125.0, 0.99229, 3.07, 0.67, 10.1, negative
6.8, 0.17, 0.35, 1.8, 0.04, 29.0, 84.0, 0.98961, 2.91, 0.57, 12.0, negative
9.4, 0.24, 0.29, 8.5, 0.037, 124.0, 208.0, 0.99395, 2.9, 0.38, 11.0, positive
6.6, 0.16, 0.35, 1.8, 0.042, 26.0, 105.0, 0.98962, 3.19, 0.75, 12.4, negative
6.9, 0.36, 0.28, 13.55, 0.048, 51.0, 189.0, 0.99782, 3.0, 0.6, 9.5, negative
6.5, 0.28, 0.34, 3.6, 0.04, 29.0, 121.0, 0.99111, 3.28, 0.48, 12.1, negative
8.9, 0.3, 0.35, 4.6, 0.032, 32.0, 148.0, 0.99458, 3.15, 0.45, 11.5, negative
6.1, 0.3, 0.3, 2.1, 0.031, 50.0, 163.0, 0.9895, 3.39, 0.43, 12.7, negative
6.7, 0.47, 0.29, 4.75, 0.034, 29.0, 134.0, 0.99056, 3.29, 0.46, 13.0, negative
6.6, 0.21, 0.29, 5.35, 0.029, 43.0, 106.0, 0.99112, 2.93, 0.43, 11.5, negative
6.2, 0.3, 0.31, 1.6, 0.035, 40.0, 106.0, 0.98914, 3.26, 0.39, 12.9, negative
7.5, 0.21, 0.32, 4.8, 0.056, 39.0, 113.0, 0.99393, 3.11, 0.52, 10.2, negative
6.0, 0.28, 0.27, 15.5, 0.036, 31.0, 134.0, 0.99408, 3.19, 0.44, 13.0, negative
6.0, 0.28, 0.27, 15.5, 0.036, 31.0, 134.0, 0.99408, 3.19, 0.44, 13.0, negative
6.5, 0.19, 0.28, 1.4, 0.046, 22.0, 90.0, 0.99038, 3.18, 0.51, 11.7, negative
6.5, 0.28, 0.25, 4.8, 0.029, 54.0, 128.0, 0.99074, 3.17, 0.44, 12.2, negative
7.8, 0.15, 0.34, 1.1, 0.035, 31.0, 93.0, 0.99096, 3.07, 0.72, 11.3, negative
5.8, 0.28, 0.28, 4.2, 0.044, 52.0, 158.0, 0.992, 3.35, 0.44, 10.7, negative
6.6, 0.19, 0.35, 1.5, 0.037, 37.0, 107.0, 0.99006, 3.18, 0.68, 12.0, negative
5.6, 0.28, 0.27, 3.9, 0.043, 52.0, 158.0, 0.99202, 3.35, 0.44, 10.7, negative
5.8, 0.2, 0.24, 1.4, 0.033, 65.0, 169.0, 0.99043, 3.59, 0.56, 12.3, negative
6.3, 0.2, 0.26, 4.7, 0.04, 108.0, 168.0, 0.99278, 3.07, 0.75, 10.7, negative
6.8, 0.52, 0.26, 5.7, 0.038, 27.0, 130.0, 0.99, 3.11, 0.27, 13.0, negative
7.1, 0.2, 0.27, 9.6, 0.037, 19.0, 105.0, 0.99444, 3.04, 0.37, 10.5, negative
6.8, 0.31, 0.3, 8.0, 0.028, 33.0, 122.0, 0.99164, 3.13, 0.63, 12.6, negative
6.3, 0.34, 0.27, 2.5, 0.024, 40.0, 152.0, 0.99095, 3.35, 0.6, 11.9, negative
5.7, 0.265, 0.28, 6.9, 0.036, 46.0, 150.0, 0.99299, 3.36, 0.44, 10.8, negative
7.0, 0.15, 0.28, 14.7, 0.051, 29.0, 149.0, 0.99792, 2.96, 0.39, 9.0, negative
7.0, 0.15, 0.28, 14.7, 0.051, 29.0, 149.0, 0.99792, 2.96, 0.39, 9.0, negative
6.1, 0.17, 0.28, 2.5, 0.028, 22.0, 98.0, 0.99072, 3.16, 0.37, 11.1, negative
6.3, 0.43, 0.32, 8.8, 0.042, 18.0, 106.0, 0.99172, 3.28, 0.33, 12.9, negative
6.6, 0.39, 0.22, 4.0, 0.038, 17.0, 98.0, 0.99018, 3.25, 0.53, 13.0, negative
4.7, 0.455, 0.18, 1.9, 0.036, 33.0, 106.0, 0.98746, 3.21, 0.83, 14.0, negative
6.7, 0.31, 0.3, 2.4, 0.038, 30.0, 83.0, 0.98867, 3.09, 0.36, 12.8, negative
6.7, 0.18, 0.31, 10.6, 0.035, 42.0, 143.0, 0.99572, 3.08, 0.49, 9.8, negative
6.3, 0.22, 0.27, 4.5, 0.036, 81.0, 157.0, 0.9928, 3.05, 0.76, 10.7, negative
7.0, 0.32, 0.29, 7.6, 0.025, 35.0, 124.0, 0.99162, 3.15, 0.65, 12.8, negative
7.4, 0.16, 0.27, 15.5, 0.05, 25.0, 135.0, 0.9984, 2.9, 0.43, 8.7, negative
7.4, 0.16, 0.27, 15.5, 0.05, 25.0, 135.0, 0.9984, 2.9, 0.43, 8.7, negative
6.0, 0.13, 0.36, 1.6, 0.052, 23.0, 72.0, 0.98974, 3.1, 0.5, 11.5, negative
7.1, 0.13, 0.29, 15.5, 0.064, 56.0, 115.5, 0.99737, 3.16, 0.41, 9.7, negative
5.8, 0.24, 0.28, 1.4, 0.038, 40.0, 76.0, 0.98711, 3.1, 0.29, 13.9, negative
7.4, 0.16, 0.3, 13.7, 0.056, 33.0, 168.0, 0.99825, 2.9, 0.44, 8.7, negative
6.9, 0.35, 0.39, 2.4, 0.048, 25.0, 157.0, 0.99133, 3.2, 0.54, 11.1, negative
5.8, 0.19, 0.33, 4.2, 0.038, 49.0, 133.0, 0.99107, 3.16, 0.42, 11.3, negative
5.6, 0.255, 0.57, 10.7, 0.056, 66.0, 171.0, 0.99464, 3.25, 0.61, 10.4, negative
6.3, 0.41, 0.22, 7.3, 0.035, 23.0, 117.0, 0.99172, 3.2, 0.39, 11.94, negative
6.3, 0.41, 0.22, 7.3, 0.035, 23.0, 117.0, 0.99172, 3.2, 0.39, 11.94, negative
6.9, 0.22, 0.32, 9.3, 0.04, 22.0, 110.0, 0.9958, 3.34, 0.54, 10.7, negative
5.6, 0.22, 0.32, 1.2, 0.024, 29.0, 97.0, 0.98823, 3.2, 0.46, 13.05, negative
4.8, 0.13, 0.32, 1.2, 0.042, 40.0, 98.0, 0.9898, 3.42, 0.64, 11.8, negative
6.5, 0.16, 0.33, 1.0, 0.027, 23.0, 75.0, 0.9908, 3.3, 0.39, 11.4, negative
5.0, 0.24, 0.34, 1.1, 0.034, 49.0, 158.0, 0.98774, 3.32, 0.32, 13.1, negative
5.9, 0.18, 0.28, 1.0, 0.037, 24.0, 88.0, 0.99094, 3.29, 0.55, 10.65, negative
6.0, 0.29, 0.41, 10.8, 0.048, 55.0, 149.0, 0.9937, 3.09, 0.59, 10.9666666666667, negative
6.1, 0.16, 0.34, 6.1, 0.034, 31.0, 114.0, 0.99365, 3.32, 0.58, 10.15, negative
6.9, 0.19, 0.31, 19.25, 0.043, 38.0, 167.0, 0.99954, 2.93, 0.52, 9.1, negative
6.9, 0.19, 0.31, 19.25, 0.043, 38.0, 167.0, 0.99954, 2.93, 0.52, 9.1, negative
5.4, 0.33, 0.31, 4.0, 0.03, 27.0, 108.0, 0.99031, 3.3, 0.43, 12.2, negative
6.1, 0.22, 0.4, 1.85, 0.031, 25.0, 111.0, 0.98966, 3.03, 0.3, 11.8, negative
6.1, 0.24, 0.32, 9.0, 0.031, 41.0, 134.0, 0.99234, 3.25, 0.26, 12.3, negative
6.1, 0.26, 0.25, 2.9, 0.047, 289.0, 440.0, 0.99314, 3.44, 0.64, 10.5, positive
5.3, 0.4, 0.25, 3.9, 0.031, 45.0, 130.0, 0.99072, 3.31, 0.58, 11.75, negative
6.6, 0.19, 0.25, 1.2, 0.052, 34.0, 181.0, 0.99352, 3.3, 0.42, 9.4, negative
6.4, 0.105, 0.29, 1.1, 0.035, 44.0, 140.0, 0.99142, 3.17, 0.55, 10.7, negative
6.5, 0.28, 0.34, 4.6, 0.054, 22.0, 130.0, 0.99193, 3.2, 0.46, 12.0, negative
6.8, 0.34, 0.36, 8.9, 0.029, 44.0, 128.0, 0.99318, 3.28, 0.35, 11.95, negative
6.2, 0.36, 0.32, 4.0, 0.036, 44.0, 92.0, 0.98936, 3.2, 0.5, 13.3, negative
5.5, 0.29, 0.3, 1.1, 0.022, 20.0, 110.0, 0.98869, 3.34, 0.38, 12.8, negative
