@relation winequality-white-3_vs_7
@attribute FixedAcidity real [3.8, 14.2]
@attribute VolatileAcidity real [0.08, 1.1]
@attribute CitricAcid real [0.0, 1.66]
@attribute ResidualSugar real [0.6, 65.8]
@attribute Chlorides real [0.009, 0.346]
@attribute FreeSulfurDioxide real [2.0, 289.0]
@attribute TotalSulfurDioxide real [9.0, 440.0]
@attribute Density real [0.98711, 1.03898]
@attribute PH real [2.72, 3.82]
@attribute Sulphates real [0.22, 1.08]
@attribute Alcohol real [8.0, 14.2]
@attribute Class {positive, negative}
@inputs FixedAcidity, VolatileAcidity, CitricAcid, ResidualSugar, Chlorides, FreeSulfurDioxide, TotalSulfurDioxide, Density, PH, Sulphates, Alcohol
@outputs Class
@data
6.4, 0.35, 0.28, 1.1, 0.055, 9.0, 160.0, 0.99405, 3.42, 0.5, 9.1, negative
8.7, 0.23, 0.32, 13.4, 0.044, 35.0, 169.0, 0.99975, 3.12, 0.47, 8.8, negative
6.9, 0.19, 0.35, 1.7, 0.036, 33.0, 101.0, 0.99315, 3.21, 0.54, 10.8, negative
8.7, 0.23, 0.32, 13.4, 0.044, 35.0, 169.0, 0.99975, 3.12, 0.47, 8.8, negative
6.9, 0.19, 0.35, 1.7, 0.036, 33.0, 101.0, 0.99315, 3.21, 0.54, 10.8, negative
6.7, 0.22, 0.39, 10.2, 0.038, 60.0, 149.0, 0.99725, 3.17, 0.54, 10.0, negative
6.5, 0.3, 0.32, 2.0, 0.044, 34.0, 90.0, 0.99185, 3.37, 0.68, 11.0, negative
5.8, 0.26, 0.18, 1.2, 0.031, 40.0, 114.0, 0.9908, 3.42, 0.4, 11.0, negative
5.5, 0.42, 0.09, 1.6, 0.019, 18.0, 68.0, 0.9906, 3.33, 0.51, 11.4, negative
5.1, 0.42, 0.01, 1.5, 0.017, 25.0, 102.0, 0.9894, 3.38, 0.36, 12.3, negative
6.0, 0.27, 0.19, 1.7, 0.02, 24.0, 110.0, 0.9898, 3.32, 0.47, 12.6, negative
8.0, 0.19, 0.36, 1.8, 0.05, 16.0, 84.0, 0.9936, 3.15, 0.45, 9.8, negative
7.0, 0.24, 0.35, 1.5, 0.052, 51.0, 128.0, 0.9941, 3.41, 0.59, 10.4, negative
8.8, 0.33, 0.44, 6.35, 0.024, 9.0, 87.0, 0.9917, 2.96, 0.4, 12.6, negative
6.4, 0.4, 0.19, 3.2, 0.033, 28.0, 124.0, 0.9904, 3.22, 0.54, 12.7, negative
6.8, 0.15, 0.33, 4.7, 0.059, 31.0, 118.0, 0.9956, 3.43, 0.39, 9.0, negative
5.8, 0.29, 0.21, 2.6, 0.025, 12.0, 120.0, 0.9894, 3.39, 0.79, 14.0, negative
6.6, 0.25, 0.39, 1.45, 0.04, 40.0, 89.0, 0.9911, 3.35, 0.4, 11.4, negative
6.4, 0.125, 0.29, 5.85, 0.042, 24.0, 99.0, 0.992, 3.23, 0.32, 12.0, negative
6.9, 0.25, 0.26, 5.2, 0.024, 36.0, 135.0, 0.9948, 3.16, 0.72, 10.7, negative
7.3, 0.22, 0.4, 14.75, 0.042, 44.5, 129.5, 0.9998, 3.36, 0.41, 9.1, negative
7.9, 0.41, 0.37, 4.5, 0.03, 40.0, 114.0, 0.992, 3.17, 0.54, 12.4, negative
5.3, 0.26, 0.23, 5.15, 0.034, 48.0, 160.0, 0.9952, 3.82, 0.51, 10.5, negative
8.0, 0.22, 0.42, 14.6, 0.044, 45.0, 163.0, 1.0003, 3.21, 0.69, 8.6, negative
7.3, 0.42, 0.38, 6.8, 0.045, 29.0, 122.0, 0.9925, 3.19, 0.37, 12.6, negative
6.9, 0.23, 0.34, 2.7, 0.032, 24.0, 121.0, 0.9902, 3.14, 0.38, 12.4, negative
6.2, 0.3, 0.32, 1.7, 0.032, 30.0, 130.0, 0.9911, 3.28, 0.41, 11.2, negative
7.3, 0.25, 0.36, 13.1, 0.05, 35.0, 200.0, 0.9986, 3.04, 0.46, 8.9, negative
7.3, 0.25, 0.36, 13.1, 0.05, 35.0, 200.0, 0.9986, 3.04, 0.46, 8.9, negative
7.6, 0.52, 0.49, 14.0, 0.034, 37.0, 156.0, 0.9958, 3.14, 0.38, 11.8, negative
7.5, 0.32, 0.24, 4.6, 0.053, 8.0, 134.0, 0.9958, 3.14, 0.5, 9.1, positive
6.8, 0.36, 0.24, 4.6, 0.039, 24.0, 124.0, 0.9909, 3.27, 0.34, 12.6, negative
7.3, 0.22, 0.49, 9.4, 0.034, 29.0, 134.0, 0.9939, 2.99, 0.32, 11.0, negative
7.5, 0.23, 0.49, 7.7, 0.049, 61.0, 209.0, 0.9941, 3.14, 0.3, 11.1, negative
6.9, 0.3, 0.49, 7.6, 0.057, 25.0, 156.0, 0.9962, 3.43, 0.63, 11.0, negative
5.6, 0.41, 0.24, 1.9, 0.034, 10.0, 53.0, 0.98815, 3.32, 0.5, 13.5, negative
8.1, 0.2, 0.49, 11.8, 0.048, 46.0, 212.0, 0.9968, 3.09, 0.46, 10.0, negative
7.4, 0.19, 0.49, 6.7, 0.037, 15.0, 110.0, 0.9938, 3.2, 0.38, 11.0, negative
7.3, 0.19, 0.49, 15.55, 0.058, 50.0, 134.0, 0.9998, 3.42, 0.36, 9.1, negative
7.9, 0.18, 0.33, 1.2, 0.033, 20.0, 72.0, 0.9922, 3.12, 0.38, 10.5, negative
7.0, 0.35, 0.3, 6.5, 0.028, 27.0, 87.0, 0.9936, 3.4, 0.42, 11.4, negative
7.6, 0.2, 0.39, 2.6, 0.044, 30.0, 180.0, 0.9941, 3.46, 0.44, 10.8, negative
6.7, 0.16, 0.28, 2.5, 0.046, 40.0, 153.0, 0.9921, 3.38, 0.51, 11.4, negative
8.2, 0.42, 0.29, 4.1, 0.03, 31.0, 100.0, 0.9911, 3.0, 0.32, 12.8, negative
7.1, 0.33, 0.3, 3.3, 0.034, 30.0, 102.0, 0.9912, 3.08, 0.31, 12.3, negative
6.3, 0.28, 0.24, 8.45, 0.031, 32.0, 172.0, 0.9958, 3.39, 0.57, 9.7, negative
11.8, 0.23, 0.38, 11.1, 0.034, 15.0, 123.0, 0.9997, 2.93, 0.55, 9.7, positive
6.7, 0.31, 0.31, 4.9, 0.031, 20.0, 151.0, 0.9926, 3.36, 0.82, 12.0, negative
7.1, 0.33, 0.25, 1.6, 0.03, 25.0, 126.0, 0.9901, 3.22, 0.34, 12.1, negative
7.7, 0.39, 0.28, 4.9, 0.035, 36.0, 109.0, 0.9918, 3.19, 0.58, 12.2, negative
7.4, 0.19, 0.3, 12.8, 0.053, 48.5, 212.0, 0.9986, 3.14, 0.49, 9.1, negative
7.5, 0.18, 0.31, 11.7, 0.051, 24.0, 94.0, 0.997, 3.19, 0.44, 9.5, negative
7.1, 0.2, 0.36, 11.6, 0.042, 45.0, 124.0, 0.997, 2.92, 0.59, 9.5, negative
7.3, 0.19, 0.25, 1.4, 0.051, 41.0, 107.0, 0.99382, 3.53, 0.66, 10.5, negative
7.3, 0.4, 0.28, 6.5, 0.037, 26.0, 97.0, 0.99148, 3.16, 0.58, 12.6, negative
7.0, 0.32, 0.31, 6.4, 0.031, 38.0, 115.0, 0.99235, 3.38, 0.58, 12.2, negative
7.3, 0.3, 0.33, 2.3, 0.043, 28.0, 125.0, 0.99084, 3.34, 0.44, 12.6, negative
6.1, 0.27, 0.31, 1.5, 0.035, 17.0, 83.0, 0.99076, 3.32, 0.44, 11.1, negative
6.1, 0.27, 0.31, 1.5, 0.035, 17.0, 83.0, 0.99076, 3.32, 0.44, 11.1, negative
7.1, 0.34, 0.31, 5.2, 0.032, 36.0, 140.0, 0.99166, 3.35, 0.47, 12.3, negative
7.1, 0.12, 0.3, 3.1, 0.018, 15.0, 37.0, 0.99004, 3.02, 0.52, 11.9, negative
6.5, 0.18, 0.33, 1.4, 0.029, 35.0, 138.0, 0.99114, 3.36, 0.6, 11.5, negative
6.3, 0.13, 0.42, 1.1, 0.043, 63.0, 146.0, 0.99066, 3.13, 0.72, 11.2, negative
5.8, 0.3, 0.27, 1.7, 0.014, 45.0, 104.0, 0.98914, 3.4, 0.56, 12.6, negative
6.8, 0.18, 0.3, 12.8, 0.062, 19.0, 171.0, 0.99808, 3.0, 0.52, 9.0, negative
6.8, 0.18, 0.3, 12.8, 0.062, 19.0, 171.0, 0.99808, 3.0, 0.52, 9.0, negative
6.8, 0.11, 0.42, 1.1, 0.042, 51.0, 132.0, 0.99059, 3.18, 0.74, 11.3, negative
6.5, 0.18, 0.41, 14.2, 0.039, 47.0, 129.0, 0.99678, 3.28, 0.72, 10.3, negative
6.6, 0.26, 0.21, 2.9, 0.026, 48.0, 126.0, 0.99089, 3.22, 0.38, 11.3, negative
8.0, 0.24, 0.26, 1.7, 0.033, 36.0, 136.0, 0.99316, 3.44, 0.51, 10.4, negative
7.2, 0.32, 0.24, 5.6, 0.033, 23.0, 120.0, 0.99334, 2.92, 0.66, 10.3, negative
6.5, 0.29, 0.31, 1.7, 0.035, 24.0, 79.0, 0.99053, 3.27, 0.69, 11.4, negative
6.5, 0.29, 0.31, 1.7, 0.035, 24.0, 79.0, 0.99053, 3.27, 0.69, 11.4, negative
6.4, 0.44, 0.44, 14.4, 0.048, 29.0, 228.0, 0.99955, 3.26, 0.54, 8.8, negative
6.5, 0.37, 0.3, 2.2, 0.033, 39.0, 107.0, 0.98894, 3.22, 0.53, 13.5, negative
5.8, 0.32, 0.31, 2.7, 0.049, 25.0, 153.0, 0.99067, 3.44, 0.73, 12.2, negative
7.8, 0.26, 0.31, 3.6, 0.025, 22.0, 100.0, 0.99066, 2.99, 0.47, 12.1, negative
6.4, 0.14, 0.31, 1.2, 0.034, 53.0, 138.0, 0.99084, 3.38, 0.35, 11.5, negative
4.2, 0.17, 0.36, 1.8, 0.029, 93.0, 161.0, 0.98999, 3.65, 0.89, 12.0, negative
6.2, 0.16, 0.34, 1.7, 0.038, 85.0, 153.0, 0.9909, 3.33, 0.86, 12.0, negative
6.5, 0.22, 0.32, 2.2, 0.028, 36.0, 92.0, 0.99076, 3.27, 0.59, 11.9, negative
6.7, 0.18, 0.28, 10.2, 0.039, 29.0, 115.0, 0.99469, 3.11, 0.45, 10.9, negative
5.0, 0.27, 0.32, 4.5, 0.032, 58.0, 178.0, 0.98956, 3.45, 0.31, 12.6, negative
6.8, 0.18, 0.28, 9.8, 0.039, 29.0, 113.0, 0.99406, 3.11, 0.45, 10.9, negative
6.0, 0.32, 0.3, 1.3, 0.025, 18.0, 112.0, 0.98802, 3.07, 0.64, 13.3, negative
6.8, 0.18, 0.28, 9.8, 0.039, 29.0, 113.0, 0.99406, 3.11, 0.45, 10.9, negative
5.0, 0.27, 0.32, 4.5, 0.032, 58.0, 178.0, 0.98956, 3.45, 0.31, 12.6, negative
5.8, 0.31, 0.32, 4.5, 0.024, 28.0, 94.0, 0.98906, 3.25, 0.52, 13.7, negative
5.1, 0.33, 0.27, 6.7, 0.022, 44.0, 129.0, 0.99221, 3.36, 0.39, 11.0, negative
7.2, 0.17, 0.37, 6.9, 0.059, 47.0, 128.0, 0.99322, 3.08, 0.46, 11.0, negative
7.1, 0.36, 0.37, 4.8, 0.019, 39.0, 114.0, 0.99036, 3.08, 0.49, 12.7, negative
5.8, 0.28, 0.3, 1.5, 0.026, 31.0, 114.0, 0.98952, 3.32, 0.6, 12.5, negative
6.4, 0.22, 0.38, 9.1, 0.044, 35.0, 127.0, 0.99326, 2.97, 0.3, 11.0, negative
5.2, 0.31, 0.36, 5.1, 0.031, 46.0, 145.0, 0.9897, 3.14, 0.31, 12.4, negative
6.8, 0.45, 0.36, 5.0, 0.033, 28.0, 156.0, 0.991, 3.11, 0.4, 12.4, negative
6.6, 0.34, 0.24, 3.3, 0.034, 29.0, 99.0, 0.99031, 3.1, 0.4, 12.3, negative
6.8, 0.23, 0.31, 2.8, 0.047, 40.0, 122.0, 0.99126, 3.06, 0.64, 10.9, negative
6.0, 0.32, 0.3, 1.9, 0.033, 41.0, 142.0, 0.98912, 3.29, 0.42, 12.8, negative
6.3, 0.19, 0.29, 2.0, 0.022, 33.0, 96.0, 0.98902, 3.04, 0.54, 12.8, negative
6.0, 0.32, 0.3, 1.9, 0.033, 41.0, 142.0, 0.98912, 3.29, 0.42, 12.8, negative
7.3, 0.145, 0.33, 1.1, 0.042, 14.0, 64.0, 0.99012, 3.1, 0.37, 11.8, negative
5.7, 0.26, 0.3, 1.8, 0.039, 30.0, 105.0, 0.98995, 3.48, 0.52, 12.5, negative
6.8, 0.25, 0.28, 5.0, 0.035, 42.0, 126.0, 0.99048, 3.12, 0.38, 12.6, negative
6.5, 0.22, 0.28, 3.7, 0.059, 29.0, 151.0, 0.99177, 3.23, 0.41, 12.1, negative
5.9, 0.2, 0.28, 12.8, 0.038, 29.0, 132.0, 0.99426, 3.31, 0.57, 11.8, negative
6.9, 0.19, 0.35, 6.9, 0.045, 51.0, 125.0, 0.9933, 3.1, 0.44, 10.7, negative
6.5, 0.28, 0.34, 3.6, 0.04, 29.0, 121.0, 0.99111, 3.28, 0.48, 12.1, negative
6.2, 0.23, 0.35, 0.7, 0.051, 24.0, 111.0, 0.9916, 3.37, 0.43, 11.0, positive
6.1, 0.105, 0.31, 1.3, 0.037, 55.0, 145.0, 0.9912, 3.41, 0.41, 11.1, negative
5.8, 0.32, 0.2, 2.6, 0.027, 17.0, 123.0, 0.98936, 3.36, 0.78, 13.9, negative
5.9, 0.32, 0.28, 4.7, 0.039, 34.0, 94.0, 0.98964, 3.22, 0.57, 13.1, negative
6.0, 0.28, 0.27, 15.5, 0.036, 31.0, 134.0, 0.99408, 3.19, 0.44, 13.0, negative
6.0, 0.24, 0.28, 3.95, 0.038, 61.0, 134.0, 0.99146, 3.3, 0.54, 11.3, negative
7.1, 0.35, 0.27, 3.1, 0.034, 28.0, 134.0, 0.9897, 3.26, 0.38, 13.1, negative
4.8, 0.21, 0.21, 10.2, 0.037, 17.0, 112.0, 0.99324, 3.66, 0.48, 12.2, negative
7.4, 0.25, 0.28, 7.25, 0.028, 14.0, 78.0, 0.99238, 2.94, 0.37, 11.5, negative
6.8, 0.19, 0.32, 7.6, 0.049, 37.0, 107.0, 0.99332, 3.12, 0.44, 10.7, negative
6.4, 0.24, 0.23, 2.0, 0.046, 30.0, 133.0, 0.9908, 3.12, 0.54, 11.4, negative
6.8, 0.21, 0.26, 11.7, 0.038, 61.0, 152.0, 0.99523, 3.02, 0.56, 10.5, negative
5.9, 0.37, 0.32, 1.6, 0.029, 41.0, 102.0, 0.98916, 3.41, 0.55, 12.7, negative
5.4, 0.3, 0.3, 1.2, 0.029, 25.0, 93.0, 0.98742, 3.31, 0.4, 13.6, negative
6.8, 0.31, 0.3, 8.0, 0.028, 33.0, 122.0, 0.99164, 3.13, 0.63, 12.6, negative
6.4, 0.16, 0.44, 1.2, 0.051, 39.0, 122.0, 0.99058, 3.11, 0.75, 11.3, negative
6.3, 0.15, 0.3, 1.4, 0.022, 38.0, 100.0, 0.99099, 3.42, 0.57, 11.4, negative
6.8, 0.26, 0.34, 15.1, 0.06, 42.0, 162.0, 0.99705, 3.24, 0.52, 10.5, positive
7.1, 0.44, 0.23, 5.8, 0.035, 24.0, 100.0, 0.99062, 3.15, 0.57, 13.2, negative
4.8, 0.26, 0.23, 10.6, 0.034, 23.0, 111.0, 0.99274, 3.46, 0.28, 11.5, negative
5.9, 0.17, 0.29, 3.1, 0.03, 32.0, 123.0, 0.98913, 3.41, 0.33, 13.7, negative
6.2, 0.39, 0.24, 4.8, 0.037, 45.0, 138.0, 0.99174, 3.23, 0.43, 11.2, negative
6.5, 0.33, 0.3, 3.8, 0.036, 34.0, 88.0, 0.99028, 3.25, 0.63, 12.5, negative
6.1, 0.24, 0.26, 1.7, 0.033, 61.0, 134.0, 0.9903, 3.19, 0.81, 11.9, negative
6.7, 0.28, 0.34, 8.9, 0.048, 32.0, 111.0, 0.99455, 3.25, 0.54, 11.0, negative
6.7, 0.28, 0.34, 8.9, 0.048, 32.0, 111.0, 0.99455, 3.25, 0.54, 11.0, negative
6.7, 0.28, 0.34, 8.9, 0.048, 32.0, 111.0, 0.99455, 3.25, 0.54, 11.0, negative
6.0, 0.26, 0.29, 3.1, 0.041, 37.0, 144.0, 0.98944, 3.22, 0.39, 12.8, negative
7.2, 0.17, 0.28, 17.55, 0.05, 33.0, 154.0, 0.99971, 2.94, 0.43, 9.0, negative
5.7, 0.31, 0.28, 4.1, 0.03, 22.0, 86.0, 0.99062, 3.31, 0.38, 11.7, negative
6.9, 0.45, 0.27, 4.7, 0.035, 17.0, 80.0, 0.99058, 3.12, 0.36, 12.5, negative
6.9, 0.3, 0.45, 1.4, 0.039, 36.0, 122.0, 0.99059, 3.07, 0.47, 11.1, negative
6.8, 0.18, 0.35, 5.4, 0.054, 53.0, 143.0, 0.99287, 3.1, 0.54, 11.0, negative
7.4, 0.16, 0.3, 13.7, 0.056, 33.0, 168.0, 0.99825, 2.9, 0.44, 8.7, negative
7.4, 0.16, 0.3, 13.7, 0.056, 33.0, 168.0, 0.99825, 2.9, 0.44, 8.7, negative
7.4, 0.16, 0.3, 13.7, 0.056, 33.0, 168.0, 0.99825, 2.9, 0.44, 8.7, negative
5.9, 0.22, 0.29, 4.2, 0.037, 69.0, 144.0, 0.99214, 3.13, 0.74, 10.8, negative
6.0, 0.29, 0.27, 2.3, 0.044, 20.0, 117.0, 0.9895, 3.31, 0.41, 12.7, negative
5.2, 0.31, 0.2, 2.4, 0.027, 27.0, 117.0, 0.98886, 3.56, 0.45, 13.0, negative
7.1, 0.23, 0.3, 2.6, 0.034, 62.0, 148.0, 0.99121, 3.03, 0.56, 11.3, negative
6.3, 0.29, 0.29, 3.3, 0.037, 32.0, 140.0, 0.9895, 3.17, 0.36, 12.8, negative
6.5, 0.5, 0.22, 4.1, 0.036, 35.0, 131.0, 0.9902, 3.26, 0.55, 13.0, negative
5.7, 0.24, 0.3, 1.3, 0.03, 25.0, 98.0, 0.98968, 3.37, 0.43, 12.4, negative
6.1, 0.16, 0.34, 6.1, 0.034, 31.0, 114.0, 0.99365, 3.32, 0.58, 10.1333333333333, negative
6.7, 0.35, 0.32, 9.0, 0.032, 29.0, 113.0, 0.99188, 3.13, 0.65, 12.9, negative
5.1, 0.25, 0.36, 1.3, 0.035, 40.0, 78.0, 0.9891, 3.23, 0.64, 12.1, negative
6.4, 0.105, 0.29, 1.1, 0.035, 44.0, 140.0, 0.99142, 3.17, 0.55, 10.7, negative
6.4, 0.31, 0.5, 5.8, 0.038, 42.0, 111.0, 0.99189, 3.18, 0.53, 11.9, negative
6.1, 0.32, 0.28, 6.6, 0.021, 29.0, 132.0, 0.99188, 3.15, 0.36, 11.45, negative
6.2, 0.21, 0.28, 5.7, 0.028, 45.0, 121.0, 0.99168, 3.21, 1.08, 12.15, negative
