@relation winequality-red-8_vs_6
@attribute FixedAcidity real [4.6, 15.9]
@attribute VolatileAcidity real [0.12, 1.58]
@attribute CitricAcid real [0.0, 1.0]
@attribute ResidualSugar real [0.9, 15.5]
@attribute Chlorides real [0.012, 0.611]
@attribute FreeSulfurDioxide real [1.0, 72.0]
@attribute TotalSulfurDioxide real [6.0, 289.0]
@attribute Density real [0.99007, 1.00369]
@attribute PH real [2.74, 4.01]
@attribute Sulphates real [0.33, 2.0]
@attribute Alcohol real [8.4, 14.9]
@attribute Class {positive, negative}
@inputs FixedAcidity, VolatileAcidity, CitricAcid, ResidualSugar, Chlorides, FreeSulfurDioxide, TotalSulfurDioxide, Density, PH, Sulphates, Alcohol
@outputs Class
@data
8.3, 0.58, 0.13, 2.9, 0.096, 14.0, 63.0, 0.9984, 3.17, 0.62, 9.1, negative
6.7, 0.42, 0.27, 8.6, 0.068, 24.0, 148.0, 0.9948, 3.16, 0.57, 11.3, negative
7.2, 0.57, 0.06, 1.6, 0.076, 9.0, 27.0, 0.9972, 3.36, 0.7, 9.6, negative
11.8, 0.38, 0.55, 2.1, 0.071, 5.0, 19.0, 0.9986, 3.11, 0.62, 10.8, negative
7.0, 0.65, 0.02, 2.1, 0.066, 8.0, 25.0, 0.9972, 3.47, 0.67, 9.5, negative
9.7, 0.31, 0.47, 1.6, 0.062, 13.0, 33.0, 0.9983, 3.27, 0.66, 10.0, negative
8.1, 0.72, 0.09, 2.8, 0.084, 18.0, 49.0, 0.9994, 3.43, 0.72, 11.1, negative
7.8, 0.91, 0.07, 1.9, 0.058, 22.0, 47.0, 0.99525, 3.51, 0.43, 10.7, negative
6.9, 0.765, 0.18, 2.4, 0.243, 5.5, 48.0, 0.99612, 3.4, 0.6, 10.3, negative
7.0, 0.57, 0.0, 2.0, 0.19, 12.0, 45.0, 0.99676, 3.31, 0.6, 9.4, negative
7.8, 0.57, 0.09, 2.3, 0.065, 34.0, 45.0, 0.99417, 3.46, 0.74, 12.7, positive
5.9, 0.61, 0.08, 2.1, 0.071, 16.0, 24.0, 0.99376, 3.56, 0.77, 11.1, negative
7.7, 0.715, 0.01, 2.1, 0.064, 31.0, 43.0, 0.99371, 3.41, 0.57, 11.8, negative
8.8, 0.61, 0.19, 4.0, 0.094, 30.0, 69.0, 0.99787, 3.22, 0.5, 10.0, negative
9.0, 0.8, 0.12, 2.4, 0.083, 8.0, 28.0, 0.99836, 3.33, 0.65, 10.4, negative
10.1, 0.45, 0.23, 1.9, 0.082, 10.0, 18.0, 0.99774, 3.22, 0.65, 9.3, negative
7.1, 0.59, 0.01, 2.3, 0.08, 27.0, 43.0, 0.9955, 3.42, 0.58, 10.7, negative
9.3, 0.38, 0.48, 3.8, 0.132, 3.0, 11.0, 0.99577, 3.23, 0.57, 13.2, negative
8.8, 0.3, 0.38, 2.3, 0.06, 19.0, 72.0, 0.99543, 3.39, 0.72, 11.8, negative
8.8, 0.3, 0.38, 2.3, 0.06, 19.0, 72.0, 0.99543, 3.39, 0.72, 11.8, negative
8.8, 0.27, 0.39, 2.0, 0.1, 20.0, 27.0, 0.99546, 3.15, 0.69, 11.2, negative
8.3, 0.34, 0.4, 2.4, 0.065, 24.0, 48.0, 0.99554, 3.34, 0.86, 11.0, negative
8.9, 0.32, 0.31, 2.0, 0.088, 12.0, 19.0, 0.9957, 3.17, 0.55, 10.4, negative
7.5, 0.71, 0.0, 1.6, 0.092, 22.0, 31.0, 0.99635, 3.38, 0.58, 10.0, negative
11.3, 0.36, 0.66, 2.4, 0.123, 3.0, 8.0, 0.99642, 3.2, 0.53, 11.9, negative
7.2, 0.34, 0.21, 2.5, 0.075, 41.0, 68.0, 0.99586, 3.37, 0.54, 10.1, negative
8.9, 0.5, 0.21, 2.2, 0.088, 21.0, 39.0, 0.99692, 3.33, 0.83, 11.1, negative
6.9, 0.49, 0.19, 1.7, 0.079, 13.0, 26.0, 0.99547, 3.38, 0.64, 9.8, negative
8.9, 0.5, 0.21, 2.2, 0.088, 21.0, 39.0, 0.99692, 3.33, 0.83, 11.1, negative
8.2, 0.64, 0.27, 2.0, 0.095, 5.0, 77.0, 0.99747, 3.13, 0.62, 9.1, negative
7.7, 0.61, 0.18, 2.4, 0.083, 6.0, 20.0, 0.9963, 3.29, 0.6, 10.2, negative
10.3, 0.27, 0.56, 1.4, 0.047, 3.0, 8.0, 0.99471, 3.16, 0.51, 11.8, negative
7.2, 0.38, 0.3, 1.8, 0.073, 31.0, 70.0, 0.99685, 3.42, 0.59, 9.5, negative
6.6, 0.725, 0.09, 5.5, 0.117, 9.0, 17.0, 0.99655, 3.35, 0.49, 10.8, negative
7.9, 0.33, 0.41, 1.5, 0.056, 6.0, 35.0, 0.99396, 3.29, 0.71, 11.0, negative
7.0, 0.69, 0.07, 2.5, 0.091, 15.0, 21.0, 0.99572, 3.38, 0.6, 11.3, negative
6.3, 0.47, 0.0, 1.4, 0.055, 27.0, 33.0, 0.9922, 3.45, 0.48, 12.3, negative
5.8, 0.29, 0.26, 1.7, 0.063, 3.0, 11.0, 0.9915, 3.39, 0.54, 13.5, negative
8.2, 0.38, 0.32, 2.5, 0.08, 24.0, 71.0, 0.99624, 3.27, 0.85, 11.0, negative
8.8, 0.45, 0.43, 1.4, 0.076, 12.0, 21.0, 0.99551, 3.21, 0.75, 10.2, negative
6.5, 0.34, 0.27, 2.8, 0.067, 8.0, 44.0, 0.99384, 3.21, 0.56, 12.0, negative
7.6, 0.5, 0.29, 2.3, 0.086, 5.0, 14.0, 0.99502, 3.32, 0.62, 11.5, negative
9.2, 0.36, 0.34, 1.6, 0.062, 5.0, 12.0, 0.99667, 3.2, 0.67, 10.5, negative
7.1, 0.59, 0.0, 2.2, 0.078, 26.0, 44.0, 0.99522, 3.42, 0.68, 10.8, negative
8.2, 0.35, 0.33, 2.4, 0.076, 11.0, 47.0, 0.99599, 3.27, 0.81, 11.0, negative
7.7, 0.26, 0.26, 2.0, 0.052, 19.0, 77.0, 0.9951, 3.15, 0.79, 10.9, negative
7.9, 0.58, 0.23, 2.3, 0.076, 23.0, 94.0, 0.99686, 3.21, 0.58, 9.5, negative
8.6, 0.42, 0.39, 1.8, 0.068, 6.0, 12.0, 0.99516, 3.35, 0.69, 11.7, positive
7.9, 0.57, 0.31, 2.0, 0.079, 10.0, 79.0, 0.99677, 3.29, 0.69, 9.5, negative
9.0, 0.39, 0.4, 1.3, 0.044, 25.0, 50.0, 0.99478, 3.2, 0.83, 10.9, negative
10.9, 0.32, 0.52, 1.8, 0.132, 17.0, 44.0, 0.99734, 3.28, 0.77, 11.5, negative
9.0, 0.4, 0.41, 2.0, 0.058, 15.0, 40.0, 0.99414, 3.22, 0.6, 12.2, negative
6.8, 0.64, 0.0, 2.7, 0.123, 15.0, 33.0, 0.99538, 3.44, 0.63, 11.3, negative
7.9, 0.765, 0.0, 2.0, 0.084, 9.0, 22.0, 0.99619, 3.33, 0.68, 10.9, negative
8.2, 0.635, 0.1, 2.1, 0.073, 25.0, 60.0, 0.99638, 3.29, 0.75, 10.9, negative
7.0, 0.36, 0.21, 2.3, 0.086, 20.0, 65.0, 0.99558, 3.4, 0.54, 10.1, negative
6.7, 0.46, 0.24, 1.7, 0.077, 18.0, 34.0, 0.9948, 3.39, 0.6, 10.6, negative
6.7, 0.46, 0.24, 1.7, 0.077, 18.0, 34.0, 0.9948, 3.39, 0.6, 10.6, negative
7.4, 0.6, 0.26, 2.1, 0.083, 17.0, 91.0, 0.99616, 3.29, 0.56, 9.8, negative
6.6, 0.58, 0.02, 2.4, 0.069, 19.0, 40.0, 0.99387, 3.38, 0.66, 12.6, negative
7.5, 0.51, 0.02, 1.7, 0.084, 13.0, 31.0, 0.99538, 3.36, 0.54, 10.5, negative
7.2, 0.62, 0.01, 2.3, 0.065, 8.0, 46.0, 0.99332, 3.32, 0.51, 11.8, negative
7.2, 0.605, 0.02, 1.9, 0.096, 10.0, 31.0, 0.995, 3.46, 0.53, 11.8, negative
8.0, 0.77, 0.32, 2.1, 0.079, 16.0, 74.0, 0.99656, 3.27, 0.5, 9.8, negative
7.2, 0.45, 0.15, 2.0, 0.078, 10.0, 28.0, 0.99609, 3.29, 0.51, 9.9, negative
8.2, 0.24, 0.34, 5.1, 0.062, 8.0, 22.0, 0.9974, 3.22, 0.94, 10.9, negative
10.2, 0.54, 0.37, 15.4, 0.214, 55.0, 95.0, 1.00369, 3.18, 0.77, 9.0, negative
6.9, 0.74, 0.03, 2.3, 0.054, 7.0, 16.0, 0.99508, 3.45, 0.63, 11.5, negative
7.1, 0.27, 0.6, 2.1, 0.074, 17.0, 25.0, 0.99814, 3.38, 0.72, 10.6, negative
6.4, 0.79, 0.04, 2.2, 0.061, 11.0, 17.0, 0.99588, 3.53, 0.65, 10.4, negative
6.9, 0.84, 0.21, 4.1, 0.074, 16.0, 65.0, 0.99842, 3.53, 0.72, 9.23333333333333, negative
6.5, 0.53, 0.06, 2.0, 0.063, 29.0, 44.0, 0.99489, 3.38, 0.83, 10.3, negative
7.1, 0.69, 0.08, 2.1, 0.063, 42.0, 52.0, 0.99608, 3.42, 0.6, 10.2, negative
7.0, 0.55, 0.13, 2.2, 0.075, 15.0, 35.0, 0.9959, 3.36, 0.59, 9.7, negative
6.1, 0.53, 0.08, 1.9, 0.077, 24.0, 45.0, 0.99528, 3.6, 0.68, 10.3, negative
6.2, 0.52, 0.08, 4.4, 0.071, 11.0, 32.0, 0.99646, 3.56, 0.63, 11.6, negative
7.4, 0.36, 0.3, 1.8, 0.074, 17.0, 24.0, 0.99419, 3.24, 0.7, 11.4, positive
6.3, 0.68, 0.01, 3.7, 0.103, 32.0, 54.0, 0.99586, 3.51, 0.66, 11.3, negative
6.6, 0.855, 0.02, 2.4, 0.062, 15.0, 23.0, 0.99627, 3.54, 0.6, 11.0, negative
6.6, 0.855, 0.02, 2.4, 0.062, 15.0, 23.0, 0.99627, 3.54, 0.6, 11.0, negative
6.2, 0.51, 0.14, 1.9, 0.056, 15.0, 34.0, 0.99396, 3.48, 0.57, 11.5, negative
5.6, 0.31, 0.78, 13.9, 0.074, 23.0, 92.0, 0.99677, 3.39, 0.48, 10.5, negative
7.4, 0.35, 0.33, 2.4, 0.068, 9.0, 26.0, 0.9947, 3.36, 0.6, 11.9, negative
6.3, 0.55, 0.15, 1.8, 0.077, 26.0, 35.0, 0.99314, 3.32, 0.82, 11.6, negative
