@relation  segment
@attribute Region-centroid-col numeric
@attribute Region-centroid-row numeric
@attribute Region-pixel-count numeric
@attribute Short-line-density-5 numeric
@attribute Short-line-density-2 numeric
@attribute Vedge-mean numeric
@attribute Vegde-sd numeric
@attribute Hedge-mean numeric
@attribute Hedge-sd real[-1.5894573E-8,1386.3292]
@attribute Intensity-mean numeric
@attribute Rawred-mean numeric
@attribute Rawblue-mean numeric
@attribute Rawgreen-mean numeric
@attribute Exred-mean real[-49.666668,9.888889]
@attribute Exblue-mean real[-12.444445,82.0]
@attribute Exgreen-mean real[-33.88889,24.666666]
@attribute Value-mean numeric
@attribute Saturatoin-mean numeric
@attribute Hue-mean real[-3.0441751,2.9124804]
@attribute Class {1,2,3,4,5,6,7}


@data
34.0, 83.0, 9.0, 0.0, 0.0, 1.4444447, 0.34074098, 2.444445, 0.42963055, 19.444445, 19.555555, 24.444445, 14.333333, 0.33333334, 15.0, -15.333333, 24.444445, 0.41007325, -1.5070066, 1
240.0, 145.0, 9.0, 0.0, 0.0, 0.38888896, 0.15185192, 0.50000006, 0.12222223, 4.0740743, 5.3333335, 5.0, 1.8888888, 3.7777777, 2.7777777, -6.5555553, 5.4444447, 0.65555555, -0.9594855, 1
29.0, 100.0, 9.0, 0.0, 0.0, 2.2222226, 1.3629644, 2.6666672, 3.6444447, 20.62963, 20.88889, 25.555555, 15.444445, 0.7777778, 14.777778, -15.555555, 25.555555, 0.39433068, -1.519702, 1
97.0, 86.0, 9.0, 0.11111111, 0.0, 1.5000004, 0.8333331, 3.555556, 2.1629639, 23.814816, 23.333334, 30.222221, 17.88889, -1.4444444, 19.222221, -17.777779, 30.222221, 0.40554056, -1.6085904, 1
41.0, 61.0, 9.0, 0.0, 0.0, 2.0555553, 1.5740743, 1.5555553, 1.940741, 21.74074, 20.333334, 28.777779, 16.11111, -4.2222223, 21.11111, -16.88889, 28.777779, 0.43704242, -1.7372931, 1
14.0, 66.0, 9.0, 0.0, 0.0, 1.5555553, 1.0074071, 1.5, 1.0111104, 18.666666, 18.555555, 24.0, 13.444445, -0.33333334, 16.0, -15.666667, 24.0, 0.43785483, -1.5692534, 1
77.0, 78.0, 9.0, 0.0, 0.0, 2.222223, 2.3407404, 2.0, 5.8666697, 24.592592, 24.0, 31.222221, 18.555555, -1.7777778, 19.88889, -18.11111, 31.222221, 0.40196496, -1.610448, 1
80.0, 116.0, 9.0, 0.0, 0.0, 1.5, 1.6333328, 1.5555557, 0.87407404, 21.703703, 21.222221, 27.555555, 16.333334, -1.4444444, 17.555555, -16.11111, 27.555555, 0.40736422, -1.6322426, 1
216.0, 126.0, 9.0, 0.0, 0.0, 0.5555555, 0.20740744, 0.5555556, 0.07407395, 4.9259257, 6.4444447, 5.7777777, 2.5555556, 4.5555553, 2.5555556, -7.111111, 6.5555553, 0.6111111, -0.877707, 1
38.0, 112.0, 9.0, 0.0, 0.0, 0.55555564, 0.3851852, 1.0000001, 0.0888888, 6.2222223, 7.0, 8.111112, 3.5555556, 2.3333333, 5.6666665, -8.0, 8.111112, 0.5591711, -1.2739921, 1
78.0, 108.0, 9.0, 0.0, 0.0, 0.8333335, 0.43333328, 1.6111107, 1.1740738, 17.11111, 19.0, 19.88889, 12.444445, 5.6666665, 8.333333, -14.0, 20.0, 0.37883934, -1.1695169, 1
217.0, 145.0, 9.0, 0.0, 0.0, 0.5555556, 0.16296291, 0.72222215, 0.06296298, 5.296296, 6.3333335, 6.5555553, 3.0, 3.1111112, 3.7777777, -6.888889, 7.0, 0.56415343, -1.0689679, 1
28.0, 112.0, 9.0, 0.0, 0.0, 0.72222215, 0.41851833, 0.5555555, 0.16296297, 5.9259257, 7.111111, 7.2222223, 3.4444444, 3.5555556, 3.8888888, -7.4444447, 7.5555553, 0.5440917, -1.0582771, 1
176.0, 132.0, 9.0, 0.0, 0.0, 0.5, 0.12222223, 0.9444444, 0.3296295, 5.740741, 7.4444447, 6.2222223, 3.5555556, 5.111111, 1.4444444, -6.5555553, 7.5555553, 0.5299824, -0.72601837, 1
14.0, 134.0, 9.0, 0.0, 0.0, 0.38888884, 0.062962994, 0.38888893, 0.062963024, 5.296296, 6.7777777, 6.2222223, 2.8888888, 4.4444447, 2.7777777, -7.2222223, 7.0, 0.5873016, -0.91263086, 1
95.0, 100.0, 9.0, 0.11111111, 0.0, 0.7222223, 0.1074075, 1.2222217, 1.140741, 21.074074, 21.666666, 26.0, 15.555555, 1.7777778, 14.777778, -16.555555, 26.0, 0.4010419, -1.4770186, 1
69.0, 59.0, 9.0, 0.0, 0.0, 1.2777773, 0.9518511, 2.055555, 1.4851853, 23.851852, 22.666666, 30.88889, 18.0, -3.5555556, 21.11111, -17.555555, 30.88889, 0.41530126, -1.6993256, 1
71.0, 90.0, 9.0, 0.0, 0.0, 2.777778, 2.0740724, 5.111111, 3.2740743, 22.62963, 22.0, 29.11111, 16.777779, -1.8888888, 19.444445, -17.555555, 29.11111, 0.4204864, -1.6223308, 1
13.0, 142.0, 9.0, 0.0, 0.0, 0.38888884, 0.06296298, 1.2777777, 0.15185152, 4.5925927, 6.2222223, 5.2222223, 2.3333335, 4.888889, 1.8888888, -6.7777777, 6.3333335, 0.6301587, -0.7763336, 1
4.0, 40.0, 9.0, 0.0, 0.0, 1.3333338, 2.711112, 1.1111115, 2.1185184, 17.185184, 15.666667, 23.333334, 12.555555, -4.5555553, 18.444445, -13.888889, 23.333334, 0.4630599, -1.7836024, 1
85.0, 56.0, 9.0, 0.0, 0.0, 1.3333334, 0.40000024, 1.2777773, 1.8407404, 26.444445, 23.333334, 36.0, 20.0, -9.333333, 28.666666, -19.333334, 36.0, 0.4427882, -1.8631825, 1
97.0, 77.0, 9.0, 0.0, 0.11111111, 1.222222, 1.8518518, 4.4444447, 6.5629597, 25.185184, 24.11111, 32.333336, 19.11111, -3.2222223, 21.444445, -18.222221, 32.333336, 0.4076231, -1.6773084, 1
176.0, 118.0, 9.0, 0.0, 0.0, 0.38888893, 0.15185189, 0.7222221, 0.19629624, 6.0740743, 7.6666665, 7.0, 3.5555556, 4.7777777, 2.7777777, -7.5555553, 7.6666665, 0.5376984, -0.8782905, 1
86.0, 74.0, 9.0, 0.11111111, 0.0, 1.3333336, 1.5555557, 0.6666673, 0.13333334, 22.407408, 21.666666, 28.88889, 16.666668, -2.2222223, 19.444445, -17.222221, 28.88889, 0.42220616, -1.6466708, 1
108.0, 130.0, 9.0, 0.0, 0.0, 0.94444466, 0.59629655, 1.0000001, 0.66666657, 6.6296296, 8.444445, 7.2222223, 4.2222223, 5.4444447, 1.7777778, -7.2222223, 8.444445, 0.5010141, -0.76407653, 1
149.0, 92.0, 9.0, 0.0, 0.0, 1.2222223, 0.5629636, 2.3333333, 3.822222, 23.666666, 23.11111, 30.333334, 17.555555, -1.6666666, 20.0, -18.333334, 30.333334, 0.4209725, -1.6377774, 1
125.0, 56.0, 9.0, 0.0, 0.0, 2.666666, 3.6444438, 2.7222216, 1.5740722, 28.62963, 26.11111, 37.666668, 22.11111, -7.5555553, 27.11111, -19.555555, 37.666668, 0.41393992, -1.8199148, 1
14.0, 110.0, 9.0, 0.0, 0.0, 1.7222224, 5.3518505, 2.6666667, 1.0222229, 17.925926, 18.88889, 21.444445, 13.444445, 2.8888888, 10.555555, -13.444445, 21.444445, 0.36884832, -1.3450956, 1
137.0, 94.0, 9.0, 0.22222222, 0.0, 1.666667, 0.7999998, 3.666667, 2.8888905, 21.222221, 20.666668, 27.333334, 15.666667, -1.6666666, 18.333334, -16.666666, 27.333334, 0.42781135, -1.627145, 1
80.0, 95.0, 9.0, 0.0, 0.0, 1.2222223, 1.0074079, 0.944444, 0.5518514, 21.407408, 21.333334, 26.666666, 16.222223, -0.22222222, 15.777778, -15.555555, 26.666666, 0.39043593, -1.5673273, 1
140.0, 125.0, 9.0, 0.0, 0.0, 0.2777779, 0.06296301, 0.66666675, 0.31111118, 6.185185, 7.3333335, 7.6666665, 3.5555556, 3.4444444, 4.4444447, -7.888889, 7.7777777, 0.5456349, -1.1218182, 1
149.0, 117.0, 9.0, 0.22222222, 0.0, 0.833333, 0.2555556, 0.9999997, 0.44444454, 21.222221, 21.11111, 26.333334, 16.222223, -0.33333334, 15.333333, -15.0, 26.333334, 0.38262922, -1.5744768, 1
196.0, 124.0, 9.0, 0.0, 0.0, 0.22222209, 0.029629592, 0.8333332, 0.38888887, 6.2222223, 7.5555553, 7.4444447, 3.6666667, 4.0, 3.6666667, -7.6666665, 8.0, 0.5421076, -1.0114845, 1
196.0, 129.0, 9.0, 0.0, 0.0, 0.83333325, 0.43333334, 0.6666667, 0.17777774, 6.3333335, 7.888889, 7.3333335, 3.7777777, 4.6666665, 3.0, -7.6666665, 8.222222, 0.54012346, -0.9327826, 1
76.0, 81.0, 9.0, 0.11111111, 0.0, 1.888889, 1.6740727, 1.3333334, 2.3999984, 22.703703, 22.333334, 28.777779, 17.0, -1.1111112, 18.222221, -17.11111, 28.777779, 0.40920117, -1.6067939, 1
55.0, 128.0, 9.0, 0.0, 0.0, 0.3333334, 0.044444483, 0.38888893, 0.1518518, 5.037037, 6.888889, 5.4444447, 2.7777777, 5.5555553, 1.2222222, -6.7777777, 6.888889, 0.59391534, -0.6886007, 1
21.0, 53.0, 9.0, 0.0, 0.0, 0.888889, 0.5185181, 1.1666666, 0.43333283, 21.555555, 20.88889, 27.444445, 16.333334, -2.0, 17.666666, -15.666667, 27.444445, 0.40413755, -1.6621771, 1
23.0, 113.0, 9.0, 0.0, 0.0, 0.72222203, 0.9962958, 2.777778, 2.7851818, 14.703704, 17.11111, 16.88889, 10.111111, 7.2222223, 6.5555553, -13.777778, 18.333334, 0.4513593, -0.97570044, 1
97.0, 126.0, 9.0, 0.0, 0.0, 1.0555555, 0.37407416, 1.0000001, 0.8444445, 6.4814816, 7.6666665, 8.0, 3.7777777, 3.5555556, 4.5555553, -8.111111, 8.333334, 0.5515873, -1.1181307, 1
29.0, 111.0, 9.0, 0.0, 0.0, 0.38888884, 0.24074061, 0.6111111, 0.15185188, 5.4074073, 6.888889, 6.3333335, 3.0, 4.4444447, 2.7777777, -7.2222223, 6.888889, 0.56415343, -0.89785874, 1
95.0, 131.0, 9.0, 0.0, 0.0, 0.5555555, 0.162963, 1.3333334, 0.7111112, 5.3333335, 6.888889, 6.111111, 3.0, 4.6666665, 2.3333333, -7.0, 7.2222223, 0.5928131, -0.8507829, 1
65.0, 75.0, 9.0, 0.0, 0.0, 0.611111, 0.32963, 0.72222203, 0.19629599, 21.333334, 21.11111, 27.11111, 15.777778, -0.6666667, 17.333334, -16.666666, 27.11111, 0.41704598, -1.5901641, 1
35.0, 42.0, 9.0, 0.11111111, 0.0, 1.0555559, 0.1518514, 1.388889, 0.5074066, 22.592592, 20.0, 31.11111, 16.666668, -7.7777777, 25.555555, -17.777779, 31.11111, 0.46275216, -1.8424939, 1
27.0, 68.0, 9.0, 0.0, 0.0, 1.388889, 1.4851855, 1.7777777, 5.0962973, 21.592592, 20.444445, 28.444445, 15.888889, -3.4444444, 20.555555, -17.11111, 28.444445, 0.440354, -1.7003236, 1
138.0, 133.0, 9.0, 0.0, 0.0, 0.6666667, 0.44444433, 1.1666666, 0.21111093, 6.4444447, 7.7777777, 7.888889, 3.6666667, 4.0, 4.3333335, -8.333333, 8.222222, 0.5582011, -1.0776595, 1
104.0, 136.0, 9.0, 0.0, 0.0, 0.50000006, 0.12222223, 0.66666657, 0.08888887, 6.814815, 8.333334, 8.0, 4.111111, 4.5555553, 3.5555556, -8.111111, 8.666667, 0.52623457, -0.96393055, 1
105.0, 110.0, 9.0, 0.0, 0.0, 0.5, 0.12222223, 1.9444445, 2.3740728, 4.2222223, 4.3333335, 6.3333335, 2.0, 0.33333334, 6.3333335, -6.6666665, 6.3333335, 0.7083333, -1.5397619, 1
127.0, 120.0, 9.0, 0.11111111, 0.0, 1.6666666, 0.8444448, 3.222222, 4.0296273, 23.666666, 22.11111, 30.444445, 18.444445, -4.6666665, 20.333334, -15.666667, 30.444445, 0.39486286, -1.7648901, 1
101.0, 72.0, 9.0, 0.0, 0.0, 2.5000002, 4.744444, 1.7777777, 6.296294, 26.481482, 23.555555, 35.77778, 20.11111, -8.777778, 27.88889, -19.11111, 35.77778, 0.4368953, -1.8461579, 1
99.0, 107.0, 9.0, 0.11111111, 0.0, 1.5555557, 2.0296292, 3.3333333, 2.2666647, 18.62963, 19.444445, 23.0, 13.444445, 2.4444444, 13.111111, -15.555555, 23.11111, 0.41378537, -1.3703691, 1
151.0, 138.0, 9.0, 0.0, 0.0, 0.44444442, 0.07407406, 0.44444433, 0.074074075, 5.4444447, 7.0, 6.3333335, 3.0, 4.6666665, 2.6666667, -7.3333335, 7.0, 0.5674603, -0.8805207, 1
2.0, 98.0, 9.0, 0.0, 0.0, 2.0, 0.6666667, 1.055555, 0.5518528, 17.481482, 18.333334, 20.777779, 13.333333, 2.5555556, 9.888889, -12.444445, 20.777779, 0.35672373, -1.3604367, 1
117.0, 147.0, 9.0, 0.0, 0.0, 0.6111111, 0.10740735, 0.77777785, 0.5629629, 6.7777777, 5.4444447, 11.0, 3.8888888, -4.0, 12.666667, -8.666667, 11.0, 0.64367795, -1.7833879, 1
59.0, 111.0, 9.0, 0.0, 0.0, 0.27777767, 0.15185185, 0.4999999, 0.12222217, 5.4444447, 6.4444447, 7.0, 2.8888888, 3.0, 4.6666665, -7.6666665, 7.2222223, 0.60119045, -1.1813879, 1
146.0, 124.0, 9.0, 0.0, 0.0, 0.4999999, 0.16666664, 0.38888875, 0.107407376, 6.037037, 7.4444447, 7.3333335, 3.3333333, 4.2222223, 3.8888888, -8.111111, 7.6666665, 0.56349206, -1.0247301, 1
79.0, 62.0, 9.0, 0.0, 0.0, 0.555556, 0.3851839, 0.88888675, 0.60740507, 110.18519, 100.666664, 127.111115, 102.77778, -28.555555, 50.77778, -22.222221, 127.111115, 0.20801263, -2.178149, 2
236.0, 42.0, 9.0, 0.0, 0.0, 0.72222394, 0.46296337, 1.3888906, 1.4407468, 135.2963, 128.11111, 146.44444, 131.33334, -21.555555, 33.444443, -11.888889, 146.44444, 0.12513736, -2.2822175, 2
174.0, 50.0, 9.0, 0.0, 0.0, 1.0000013, 0.7601153, 0.9444453, 0.9525792, 107.44444, 94.666664, 125.77778, 101.888885, -38.333332, 55.0, -16.666666, 125.77778, 0.2473368, -2.3372955, 2
92.0, 68.0, 9.0, 0.0, 0.0, 1.0555573, 0.15185204, 0.7777786, 0.6518519, 125.77778, 115.666664, 141.0, 120.666664, -30.333334, 45.666668, -15.333333, 141.0, 0.17962871, -2.3006182, 2
172.0, 31.0, 9.0, 0.0, 0.0, 0.7222214, 0.4185166, 0.6666641, 0.7111098, 136.40741, 130.77779, 145.44444, 133.0, -16.88889, 27.11111, -10.222222, 145.44444, 0.100709505, -2.2515037, 2
26.0, 90.0, 9.0, 0.0, 0.0, 0.61111194, 0.3740762, 1.2777799, 0.28518537, 113.111115, 105.666664, 128.33334, 105.333336, -22.333334, 45.666668, -23.333334, 128.33334, 0.18178941, -2.0784183, 2
128.0, 15.0, 9.0, 0.0, 0.0, 0.7777799, 0.27216768, 0.555556, 0.6206318, 129.25926, 118.333336, 144.0, 125.44444, -32.77778, 44.22222, -11.444445, 144.0, 0.17818023, -2.3824396, 2
216.0, 17.0, 9.0, 0.0, 0.0, 0.6666654, 0.51639974, 1.2777786, 1.0201668, 126.14815, 115.0, 141.88889, 121.55556, -33.444443, 47.22222, -13.777778, 141.88889, 0.18946369, -2.3484151, 2
82.0, 51.0, 9.0, 0.0, 0.0, 0.6111107, 0.44305146, 0.6111107, 0.74286705, 123.18519, 111.77778, 138.88889, 118.888885, -34.22222, 47.11111, -12.888889, 138.88889, 0.19520037, -2.368498, 2
235.0, 46.0, 9.0, 0.0, 0.0, 1.1666654, 0.62360954, 1.3333321, 0.59628177, 114.62963, 100.888885, 132.88889, 110.111115, -41.22222, 54.77778, -13.555555, 132.88889, 0.24072178, -2.395028, 2
235.0, 22.0, 9.0, 0.0, 0.0, 1.1666666, 0.3888822, 1.0, 0.48888424, 137.62962, 132.11111, 147.88889, 132.88889, -16.555555, 30.777779, -14.222222, 147.88889, 0.10965454, -2.1462038, 2
157.0, 57.0, 9.0, 0.0, 0.0, 1.2222201, 0.47407314, 1.2222201, 0.8296261, 124.703705, 114.22222, 139.66667, 120.22222, -31.444445, 44.88889, -13.444445, 139.66667, 0.18207318, -2.3401897, 2
96.0, 13.0, 9.0, 0.0, 0.0, 0.8333308, 0.47777966, 0.55555725, 0.20740579, 131.77777, 122.111115, 144.77777, 128.44444, -29.0, 39.0, -10.0, 144.77777, 0.1565683, -2.386251, 2
143.0, 20.0, 9.0, 0.0, 0.0, 1.1111158, 0.7503102, 1.2777799, 0.92895854, 127.333336, 116.77778, 142.66667, 122.55556, -31.666666, 46.0, -14.333333, 142.66667, 0.18147528, -2.3269186, 2
151.0, 57.0, 9.0, 0.0, 0.0, 1.0555559, 0.7740706, 1.6111094, 0.41851655, 100.44444, 86.22222, 122.22222, 92.888885, -42.666668, 65.333336, -22.666666, 122.22222, 0.29451475, -2.2881315, 2
91.0, 54.0, 9.0, 0.0, 0.0, 0.8333333, 0.4082483, 0.8333346, 0.6582833, 110.0, 97.888885, 127.111115, 105.0, -36.333332, 51.333332, -15.0, 127.111115, 0.22967392, -2.345744, 2
73.0, 31.0, 9.0, 0.0, 0.0, 0.555556, 0.4554202, 0.8888893, 0.34426534, 126.85185, 115.55556, 143.11111, 121.888885, -33.88889, 48.77778, -14.888889, 143.11111, 0.19245563, -2.3348312, 2
115.0, 39.0, 9.0, 0.0, 0.0, 0.7222226, 0.06296253, 1.2222176, 0.47407454, 127.07407, 116.333336, 142.44444, 122.44444, -32.22222, 46.11111, -13.888889, 142.44444, 0.18324198, -2.3360245, 2
217.0, 45.0, 9.0, 0.11111111, 0.0, 0.88888806, 0.20740764, 1.5555573, 0.8296282, 121.51852, 111.111115, 137.33334, 116.111115, -31.222221, 47.444443, -16.222221, 137.33334, 0.19091243, -2.292668, 2
83.0, 28.0, 9.0, 0.0, 0.0, 0.3888893, 0.13608134, 0.88888675, 0.45542085, 112.96296, 99.44444, 131.11111, 108.333336, -40.555557, 54.444443, -13.888889, 131.11111, 0.24151142, -2.3878844, 2
51.0, 15.0, 9.0, 0.0, 0.0, 0.72222644, 0.28518468, 1.2222214, 0.7851845, 132.22223, 123.0, 145.33334, 128.33334, -27.666666, 39.333332, -11.666667, 145.33334, 0.15361586, -2.3410408, 2
192.0, 40.0, 9.0, 0.0, 0.0, 1.2222214, 0.20740789, 1.3333321, 0.4888911, 124.62963, 114.44444, 140.55556, 118.888885, -30.555555, 47.77778, -17.222221, 140.55556, 0.18574874, -2.2702193, 2
7.0, 48.0, 9.0, 0.0, 0.0, 0.6111107, 0.10740732, 1.3333308, 0.35555676, 115.77778, 107.44444, 132.44444, 107.44444, -25.0, 50.0, -25.0, 132.44444, 0.1971141, -2.0905566, 2
134.0, 54.0, 9.0, 0.0, 0.0, 0.61111194, 0.64693147, 1.2222214, 1.0036972, 124.37037, 112.666664, 141.33334, 119.111115, -35.11111, 50.88889, -15.777778, 141.33334, 0.2027078, -2.3286614, 2
92.0, 46.0, 9.0, 0.0, 0.0, 0.61111194, 0.24074195, 1.111112, 1.0074095, 107.51852, 93.888885, 128.88889, 99.77778, -40.88889, 64.111115, -23.222221, 128.88889, 0.27150124, -2.2708514, 2
84.0, 86.0, 9.0, 0.0, 0.0, 0.8333346, 0.6912141, 1.1666692, 0.69121444, 105.77778, 92.888885, 124.111115, 100.333336, -38.666668, 55.0, -16.333334, 124.111115, 0.25155202, -2.3437886, 2
181.0, 115.0, 9.0, 0.0, 0.0, 0.22222392, 0.029630082, 1.4444453, 1.2296361, 132.77777, 123.22222, 145.33334, 129.77779, -28.666666, 37.666668, -9.0, 145.33334, 0.15213422, -2.4054766, 2
253.0, 75.0, 9.0, 0.0, 0.0, 0.66666794, 0.26666564, 0.88888806, 0.38518703, 88.55556, 72.0, 115.888885, 77.77778, -49.666668, 82.0, -32.333332, 115.888885, 0.37868166, -2.2319996, 2
17.0, 18.0, 9.0, 0.0, 0.0, 1.2222214, 1.2938598, 1.2777773, 1.2546203, 125.62963, 114.0, 142.0, 120.888885, -34.88889, 49.11111, -14.222222, 142.0, 0.1971055, -2.3521838, 2
193.0, 66.0, 9.0, 0.11111111, 0.0, 1.3888906, 1.4407414, 0.88888806, 0.60741055, 95.111115, 80.66667, 118.77778, 85.888885, -43.333332, 71.0, -27.666666, 118.77778, 0.32066384, -2.2357008, 2
204.0, 12.0, 9.0, 0.0, 0.0, 0.7777774, 0.51851887, 1.7777786, 0.78518295, 127.44444, 115.55556, 143.11111, 123.666664, -35.666668, 47.0, -11.333333, 143.11111, 0.19251962, -2.4029171, 2
14.0, 28.0, 9.0, 0.0, 0.0, 0.55555344, 0.07407452, 1.2222214, 0.4296262, 110.48148, 97.888885, 131.11111, 102.44444, -37.77778, 61.88889, -24.11111, 131.11111, 0.25329855, -2.238865, 2
231.0, 13.0, 9.0, 0.0, 0.0, 1.2777761, 0.57413495, 1.0, 1.0540915, 118.666664, 106.55556, 135.77779, 113.666664, -36.333332, 51.333332, -15.0, 135.77779, 0.21508773, -2.3518965, 2
226.0, 83.0, 9.0, 0.0, 0.0, 0.8888893, 0.5185186, 1.0555521, 0.50740635, 90.62963, 74.55556, 116.888885, 80.44444, -48.22222, 78.77778, -30.555555, 116.888885, 0.36206177, -2.2390528, 2
145.0, 34.0, 9.0, 0.11111111, 0.0, 0.55555725, 0.34074122, 1.8888906, 1.1407446, 137.03703, 131.44444, 146.66667, 133.0, -16.777779, 28.88889, -12.111111, 146.66667, 0.1045387, -2.2000005, 2
167.0, 45.0, 9.0, 0.0, 0.0, 0.944444, 0.7296285, 0.61110944, 0.2851846, 101.22222, 87.111115, 124.0, 92.55556, -42.333332, 68.333336, -26.0, 124.0, 0.29741433, -2.2478156, 2
165.0, 99.0, 9.0, 0.0, 0.0, 0.88889056, 0.47407392, 0.7777786, 0.47407353, 93.40741, 79.0, 118.0, 83.22222, -43.22222, 73.77778, -30.555555, 118.0, 0.33041757, -2.2077565, 2
140.0, 19.0, 9.0, 0.11111111, 0.0, 1.0555534, 0.5518513, 1.888888, 1.9851776, 110.296295, 97.666664, 130.22223, 103.0, -37.88889, 59.77778, -21.88889, 130.22223, 0.2498948, -2.264331, 2
50.0, 50.0, 9.0, 0.0, 0.0, 0.7777774, 0.6554623, 0.7777799, 0.50185025, 124.111115, 113.111115, 140.88889, 118.333336, -33.0, 50.333332, -17.333334, 140.88889, 0.19716202, -2.2882798, 2
147.0, 51.0, 9.0, 0.11111111, 0.0, 1.1666654, 1.0999951, 1.4999975, 1.9444356, 126.333336, 117.0, 140.22223, 121.77778, -28.0, 41.666668, -13.666667, 140.22223, 0.1655495, -2.306687, 2
171.0, 15.0, 9.0, 0.0, 0.0, 0.66666794, 0.55777216, 0.66666794, 0.6992054, 113.74074, 100.111115, 132.0, 109.111115, -40.88889, 54.77778, -13.888889, 132.0, 0.24157602, -2.3890254, 2
93.0, 46.0, 9.0, 0.0, 0.0, 2.1111119, 1.6296306, 1.7777786, 1.8074079, 126.03704, 116.0, 141.0, 121.111115, -30.11111, 44.88889, -14.777778, 141.0, 0.17719495, -2.3044362, 2
234.0, 27.0, 9.0, 0.11111111, 0.0, 0.8333346, 0.6236087, 2.0555573, 1.3567389, 122.666664, 111.55556, 138.66667, 117.77778, -33.333332, 48.0, -14.666667, 138.66667, 0.19541612, -2.3345118, 2
60.0, 52.0, 9.0, 0.0, 0.0, 0.7222226, 0.5963011, 0.7777774, 0.7407436, 111.62963, 101.0, 129.22223, 104.666664, -31.88889, 52.77778, -20.88889, 129.22223, 0.21837935, -2.2296848, 2
112.0, 18.0, 9.0, 0.0, 0.0, 0.8333333, 0.6912159, 0.5, 0.27888793, 113.77778, 102.333336, 130.11111, 108.888885, -34.333332, 49.0, -14.666667, 130.11111, 0.21325745, -2.3408391, 2
97.0, 21.0, 9.0, 0.0, 0.0, 0.944444, 0.6116148, 1.3333321, 0.8692265, 126.81481, 115.0, 142.88889, 122.55556, -35.444443, 48.22222, -12.777778, 142.88889, 0.19512747, -2.3778136, 2
