@relation yeast3
@attribute Mcg real [0.11, 1.0]
@attribute Gvh real [0.13, 1.0]
@attribute Alm real [0.21, 1.0]
@attribute Mit real [0.0, 1.0]
@attribute Erl real [0.5, 1.0]
@attribute Pox real [0.0, 0.83]
@attribute Vac real [0.0, 0.73]
@attribute Nuc real [0.0, 1.0]
@attribute Class {positive,negative}
@inputs Mcg, Gvh, Alm, Mit, Erl, Pox, Vac, Nuc
@outputs Class
@data
0.38, 0.5, 0.37, 0.26, 0.5, 0.0, 0.43, 0.22, positive
0.64, 0.57, 0.57, 0.27, 0.5, 0.0, 0.37, 0.22, negative
0.47, 0.52, 0.5, 0.4, 0.5, 0.0, 0.41, 0.22, negative
0.3, 0.56, 0.55, 0.18, 0.5, 0.0, 0.5, 0.22, negative
0.45, 0.41, 0.5, 0.46, 0.5, 0.5, 0.5, 0.27, negative
0.44, 0.52, 0.41, 0.23, 0.5, 0.0, 0.51, 0.22, negative
0.3, 0.32, 0.57, 0.19, 0.5, 0.0, 0.48, 0.55, negative
0.45, 0.51, 0.5, 0.16, 0.5, 0.0, 0.52, 1.0, negative
0.35, 0.52, 0.48, 0.22, 0.5, 0.0, 0.26, 0.22, negative
0.59, 0.6, 0.49, 0.43, 0.5, 0.0, 0.53, 0.31, negative
0.54, 0.55, 0.34, 0.31, 0.5, 0.0, 0.54, 0.22, positive
0.58, 0.62, 0.54, 0.17, 0.5, 0.0, 0.48, 0.22, negative
0.46, 0.71, 0.48, 0.53, 0.5, 0.0, 0.53, 0.22, negative
0.5, 0.64, 0.57, 0.15, 0.5, 0.0, 0.47, 0.22, negative
0.29, 0.32, 0.58, 0.15, 0.5, 0.0, 0.5, 0.3, negative
0.43, 0.57, 0.53, 0.16, 0.5, 0.0, 0.54, 0.22, negative
0.39, 0.55, 0.48, 0.31, 0.5, 0.0, 0.54, 0.29, negative
0.51, 0.34, 0.5, 0.19, 0.5, 0.0, 0.5, 0.22, negative
0.44, 0.39, 0.53, 0.14, 0.5, 0.0, 0.54, 0.44, negative
0.45, 0.43, 0.51, 0.24, 0.5, 0.0, 0.54, 0.33, negative
0.36, 0.68, 0.46, 0.16, 0.5, 0.0, 0.53, 0.28, negative
0.42, 0.31, 0.5, 0.15, 0.5, 0.0, 0.53, 0.22, negative
0.26, 0.5, 0.33, 0.28, 0.5, 0.0, 0.51, 0.22, positive
0.48, 0.61, 0.44, 0.2, 0.5, 0.0, 0.47, 0.22, negative
0.21, 0.41, 0.55, 0.11, 0.5, 0.0, 0.5, 0.27, negative
0.38, 0.68, 0.44, 0.45, 0.5, 0.0, 0.53, 0.22, negative
0.44, 0.38, 0.48, 0.32, 0.5, 0.83, 0.53, 0.22, negative
0.31, 0.31, 0.56, 0.33, 0.5, 0.0, 0.52, 0.33, negative
0.38, 0.37, 0.56, 0.21, 0.5, 0.0, 0.49, 0.22, negative
0.49, 0.43, 0.51, 0.13, 0.5, 0.0, 0.47, 0.22, negative
0.31, 0.55, 0.52, 0.17, 0.5, 0.0, 0.52, 0.22, negative
0.32, 0.42, 0.52, 0.24, 0.5, 0.0, 0.6, 0.22, negative
0.75, 0.7, 0.38, 0.27, 0.5, 0.0, 0.49, 0.22, negative
0.72, 0.61, 0.37, 0.3, 0.5, 0.0, 0.57, 0.22, negative
0.7, 0.65, 0.54, 0.28, 0.5, 0.0, 0.6, 0.4, negative
0.56, 0.52, 0.48, 0.17, 0.5, 0.0, 0.46, 0.22, negative
0.41, 0.45, 0.53, 0.17, 0.5, 0.0, 0.51, 0.25, negative
0.31, 0.46, 0.54, 0.52, 0.5, 0.0, 0.5, 0.34, negative
0.36, 0.37, 0.33, 0.14, 0.5, 0.0, 0.57, 0.31, positive
0.2, 0.26, 0.52, 0.14, 0.5, 0.0, 0.53, 0.44, negative
0.59, 0.58, 0.56, 0.21, 0.5, 0.0, 0.54, 0.33, negative
0.47, 0.65, 0.54, 0.62, 0.5, 0.0, 0.53, 0.36, negative
0.43, 0.39, 0.54, 0.14, 0.5, 0.0, 0.47, 0.22, negative
0.37, 0.53, 0.46, 0.23, 0.5, 0.0, 0.47, 0.22, negative
0.35, 0.39, 0.57, 0.11, 0.5, 0.0, 0.48, 0.22, negative
0.57, 0.59, 0.44, 0.16, 0.5, 0.0, 0.52, 0.22, negative
0.63, 0.62, 0.42, 0.12, 0.5, 0.0, 0.52, 0.25, negative
0.71, 0.59, 0.53, 0.15, 0.5, 0.0, 0.49, 0.33, negative
0.42, 0.52, 0.4, 0.17, 0.5, 0.0, 0.5, 0.26, positive
0.62, 0.58, 0.52, 0.15, 0.5, 0.0, 0.52, 0.29, negative
0.44, 0.44, 0.49, 0.15, 0.5, 0.0, 0.46, 0.27, negative
0.35, 0.68, 0.57, 0.4, 0.5, 0.0, 0.53, 0.36, negative
0.6, 0.4, 0.59, 0.18, 0.5, 0.0, 0.48, 0.22, negative
0.91, 0.69, 0.57, 0.45, 0.5, 0.0, 0.56, 0.22, negative
0.38, 0.47, 0.53, 0.12, 0.5, 0.0, 0.48, 0.22, negative
0.59, 0.43, 0.52, 0.19, 0.5, 0.0, 0.55, 0.27, negative
0.48, 0.39, 0.49, 0.18, 0.5, 0.0, 0.51, 0.22, negative
0.44, 0.34, 0.55, 0.18, 0.5, 0.0, 0.52, 0.22, negative
0.31, 0.45, 0.5, 0.17, 0.5, 0.0, 0.49, 0.22, negative
0.58, 0.48, 0.56, 0.1, 0.5, 0.0, 0.46, 0.25, negative
0.6, 0.48, 0.44, 0.52, 0.5, 0.0, 0.54, 0.63, negative
0.56, 0.57, 0.63, 0.39, 1.0, 0.0, 0.59, 0.4, negative
0.48, 0.46, 0.38, 0.29, 0.5, 0.0, 0.53, 0.22, positive
0.33, 0.28, 0.31, 0.24, 0.5, 0.0, 0.53, 0.22, positive
0.34, 0.35, 0.61, 0.19, 0.5, 0.0, 0.52, 0.25, negative
0.55, 0.53, 0.56, 0.29, 0.5, 0.0, 0.48, 0.22, negative
0.37, 0.62, 0.34, 0.25, 0.5, 0.0, 0.51, 0.22, positive
0.43, 0.44, 0.3, 0.18, 0.5, 0.0, 0.51, 0.22, positive
0.53, 0.56, 0.49, 0.46, 0.5, 0.0, 0.52, 0.22, negative
0.45, 0.54, 0.54, 0.62, 0.5, 0.0, 0.53, 0.22, negative
0.5, 0.46, 0.52, 0.16, 0.5, 0.0, 0.52, 0.26, negative
0.57, 0.61, 0.55, 0.67, 0.5, 0.0, 0.48, 0.22, negative
0.51, 0.34, 0.43, 0.18, 0.5, 0.0, 0.48, 0.25, negative
0.47, 0.59, 0.43, 0.13, 0.5, 0.0, 0.56, 0.3, positive
0.58, 0.55, 0.52, 0.22, 0.5, 0.0, 0.44, 0.22, negative
0.68, 0.5, 0.43, 0.27, 0.5, 0.0, 0.61, 0.22, negative
0.47, 0.43, 0.35, 0.32, 0.5, 0.0, 0.54, 0.22, positive
0.52, 0.48, 0.54, 0.28, 0.5, 0.0, 0.54, 0.22, negative
0.94, 0.6, 0.33, 0.49, 0.5, 0.0, 0.54, 0.22, negative
0.54, 0.54, 0.49, 0.14, 0.5, 0.0, 0.56, 0.22, negative
0.49, 0.62, 0.65, 0.18, 0.5, 0.0, 0.46, 0.43, negative
0.39, 0.37, 0.56, 0.15, 0.5, 0.0, 0.5, 0.27, negative
0.39, 0.37, 0.33, 0.23, 0.5, 0.0, 0.52, 0.26, positive
0.68, 0.58, 0.51, 0.19, 0.5, 0.83, 0.54, 0.22, negative
0.49, 0.44, 0.45, 0.22, 0.5, 0.0, 0.51, 0.22, negative
0.46, 0.57, 0.52, 0.28, 0.5, 0.0, 0.52, 0.22, negative
0.68, 0.68, 0.49, 0.15, 0.5, 0.0, 0.53, 0.22, negative
0.55, 0.49, 0.45, 0.18, 0.5, 0.0, 0.49, 0.22, negative
0.57, 0.44, 0.42, 0.2, 0.5, 0.0, 0.54, 0.22, negative
0.54, 0.52, 0.54, 0.2, 0.5, 0.0, 0.55, 0.25, negative
0.74, 0.56, 0.35, 0.36, 0.5, 0.0, 0.51, 0.25, negative
0.57, 0.4, 0.62, 0.3, 0.5, 0.0, 0.48, 0.11, negative
0.53, 0.42, 0.58, 0.29, 0.5, 0.0, 0.5, 0.22, negative
0.41, 0.52, 0.53, 0.41, 0.5, 0.0, 0.39, 0.33, negative
0.55, 0.5, 0.6, 0.31, 0.5, 0.0, 0.46, 0.27, negative
0.58, 0.53, 0.57, 0.46, 0.5, 0.0, 0.51, 0.27, negative
0.4, 0.74, 0.49, 0.16, 0.5, 0.0, 0.51, 0.22, negative
0.76, 0.76, 0.35, 0.27, 0.5, 0.0, 0.44, 0.22, negative
0.51, 0.56, 0.51, 0.42, 0.5, 0.0, 0.53, 0.36, negative
0.32, 0.45, 0.44, 0.2, 0.5, 0.0, 0.55, 0.33, negative
0.51, 0.56, 0.62, 0.24, 0.5, 0.0, 0.52, 0.51, negative
0.58, 0.57, 0.54, 0.69, 0.5, 0.0, 0.54, 0.22, negative
0.61, 0.59, 0.47, 0.49, 0.5, 0.0, 0.54, 0.22, negative
0.41, 0.47, 0.58, 0.62, 0.5, 0.0, 0.5, 0.22, negative
0.39, 0.35, 0.49, 0.17, 0.5, 0.0, 0.49, 0.22, negative
0.58, 0.38, 0.4, 0.21, 0.5, 0.0, 0.5, 0.22, negative
0.58, 0.56, 0.52, 0.25, 0.5, 0.0, 0.57, 0.35, negative
0.44, 0.41, 0.29, 0.21, 0.5, 0.0, 0.49, 0.22, positive
0.49, 0.6, 0.55, 0.17, 0.5, 0.0, 0.44, 0.22, negative
0.42, 0.28, 0.57, 0.18, 0.5, 0.0, 0.42, 0.22, negative
0.5, 0.36, 0.53, 0.41, 0.5, 0.0, 0.55, 0.36, negative
0.39, 0.34, 0.68, 0.3, 0.5, 0.0, 0.5, 0.29, negative
0.11, 0.41, 0.67, 0.13, 0.5, 0.0, 0.45, 0.29, negative
0.35, 0.5, 0.44, 0.27, 0.5, 0.0, 0.51, 0.22, negative
0.43, 0.28, 0.53, 0.34, 0.5, 0.0, 0.55, 0.57, negative
0.51, 0.34, 0.49, 0.16, 0.5, 0.0, 0.53, 0.21, negative
0.7, 0.51, 0.47, 0.24, 0.5, 0.0, 0.53, 0.25, negative
0.69, 0.62, 0.49, 0.0, 1.0, 0.0, 0.47, 0.22, negative
0.83, 0.57, 0.42, 0.57, 0.5, 0.0, 0.5, 0.32, negative
0.69, 0.39, 0.52, 0.12, 0.5, 0.0, 0.38, 0.35, negative
0.64, 0.52, 0.5, 0.26, 0.5, 0.0, 0.51, 0.31, negative
0.6, 0.54, 0.54, 0.53, 0.5, 0.0, 0.52, 0.27, negative
0.49, 0.52, 0.53, 0.7, 0.5, 0.0, 0.51, 0.22, negative
0.52, 0.46, 0.51, 0.18, 0.5, 0.0, 0.5, 0.22, negative
0.45, 0.58, 0.59, 0.44, 0.5, 0.0, 0.56, 0.22, negative
0.28, 0.46, 0.26, 0.18, 0.5, 0.0, 0.39, 0.22, negative
0.45, 0.53, 0.47, 0.43, 0.5, 0.0, 0.5, 0.27, negative
0.56, 0.68, 0.52, 0.39, 0.5, 0.0, 0.36, 0.22, negative
0.47, 0.49, 0.6, 0.15, 0.5, 0.0, 0.38, 0.22, negative
0.43, 0.45, 0.53, 0.19, 0.5, 0.0, 0.56, 0.22, negative
0.74, 0.72, 0.5, 0.28, 0.5, 0.0, 0.5, 0.27, negative
0.74, 0.74, 0.51, 0.27, 0.5, 0.0, 0.5, 0.22, negative
0.39, 0.81, 0.35, 0.28, 0.5, 0.0, 0.51, 0.45, positive
0.31, 0.3, 0.34, 0.19, 0.5, 0.0, 0.55, 0.3, positive
0.5, 0.42, 0.57, 0.49, 0.5, 0.0, 0.48, 0.27, negative
0.55, 0.51, 0.54, 0.2, 0.5, 0.0, 0.56, 0.22, negative
0.38, 0.48, 0.51, 0.13, 0.5, 0.0, 0.5, 0.32, negative
0.37, 0.48, 0.5, 0.26, 0.5, 0.0, 0.52, 0.39, negative
0.45, 0.47, 0.53, 0.15, 0.5, 0.0, 0.52, 0.27, negative
0.55, 0.63, 0.54, 0.16, 0.5, 0.0, 0.45, 0.27, negative
0.52, 0.46, 0.56, 0.2, 0.5, 0.0, 0.5, 0.22, negative
0.53, 0.43, 0.57, 0.24, 0.5, 0.0, 0.39, 0.28, negative
0.38, 0.26, 0.6, 0.1, 0.5, 0.0, 0.48, 0.44, negative
0.32, 0.48, 0.49, 0.17, 0.5, 0.0, 0.47, 0.22, negative
0.33, 0.21, 0.53, 0.15, 1.0, 0.0, 0.52, 0.5, negative
0.51, 0.39, 0.56, 0.25, 0.5, 0.0, 0.51, 0.33, negative
0.45, 0.45, 0.52, 0.17, 0.5, 0.0, 0.54, 0.22, negative
0.35, 0.47, 0.53, 0.19, 0.5, 0.0, 0.48, 0.22, negative
0.6, 0.59, 0.47, 0.47, 0.5, 0.0, 0.53, 0.22, negative
0.45, 0.53, 0.51, 0.42, 0.5, 0.0, 0.52, 0.22, negative
0.46, 0.43, 0.5, 0.24, 0.5, 0.0, 0.48, 0.31, negative
0.47, 0.43, 0.48, 0.16, 0.5, 0.0, 0.46, 0.27, negative
0.43, 0.41, 0.51, 0.34, 0.5, 0.0, 0.49, 0.28, negative
0.41, 0.52, 0.56, 0.26, 0.5, 0.0, 0.48, 0.32, negative
0.45, 0.66, 0.39, 0.11, 0.5, 0.0, 0.54, 0.22, positive
0.47, 0.47, 0.54, 0.19, 0.5, 0.0, 0.51, 0.33, negative
0.64, 0.44, 0.51, 0.35, 0.5, 0.0, 0.53, 0.22, negative
0.45, 0.43, 0.5, 0.25, 0.5, 0.0, 0.47, 0.22, negative
0.51, 0.39, 0.58, 0.19, 0.5, 0.0, 0.47, 0.22, negative
0.72, 0.51, 0.52, 0.08, 0.5, 0.0, 0.54, 0.22, negative
0.57, 0.37, 0.43, 0.27, 0.5, 0.0, 0.53, 0.28, negative
0.52, 0.46, 0.56, 0.25, 0.5, 0.0, 0.52, 0.22, negative
0.36, 0.49, 0.55, 0.21, 0.5, 0.0, 0.55, 0.33, negative
0.35, 0.33, 0.48, 0.42, 0.5, 0.0, 0.47, 0.43, negative
0.46, 0.35, 0.69, 0.18, 0.5, 0.0, 0.3, 0.25, negative
0.57, 0.43, 0.52, 0.3, 0.5, 0.0, 0.37, 0.11, negative
0.59, 0.51, 0.48, 0.12, 0.5, 0.0, 0.54, 0.31, negative
0.72, 0.37, 0.63, 0.38, 0.5, 0.0, 0.4, 0.14, negative
0.43, 0.33, 0.67, 0.12, 0.5, 0.0, 0.43, 0.23, negative
0.4, 0.45, 0.61, 0.29, 0.5, 0.0, 0.44, 0.22, negative
0.34, 0.34, 0.65, 0.4, 0.5, 0.0, 0.32, 0.16, negative
0.56, 0.35, 0.47, 0.35, 0.5, 0.0, 0.52, 0.22, negative
0.48, 0.55, 0.48, 0.1, 0.5, 0.0, 0.55, 0.22, negative
0.69, 0.54, 0.55, 0.23, 0.5, 0.0, 0.73, 0.22, negative
0.42, 0.49, 0.49, 0.36, 0.5, 0.0, 0.57, 0.26, negative
0.46, 0.39, 0.54, 0.22, 0.5, 0.0, 0.48, 0.25, negative
0.38, 0.5, 0.52, 0.44, 0.5, 0.0, 0.54, 0.11, negative
0.53, 0.57, 0.6, 0.36, 0.5, 0.0, 0.5, 0.22, negative
0.37, 0.3, 0.62, 0.43, 0.5, 0.0, 0.44, 0.39, negative
0.42, 0.38, 0.52, 0.29, 0.5, 0.0, 0.42, 0.22, negative
0.49, 0.4, 0.58, 0.23, 0.5, 0.0, 0.47, 0.27, negative
0.77, 0.86, 0.44, 0.27, 0.5, 0.0, 0.48, 0.22, negative
0.5, 0.48, 0.48, 0.23, 0.5, 0.0, 0.53, 0.68, negative
0.47, 0.58, 0.47, 0.52, 0.5, 0.0, 0.54, 0.22, negative
0.46, 0.42, 0.51, 0.16, 0.5, 0.0, 0.56, 0.22, negative
0.55, 0.52, 0.44, 0.2, 0.5, 0.0, 0.56, 0.22, negative
0.49, 0.38, 0.56, 0.09, 0.5, 0.0, 0.46, 0.22, negative
0.46, 0.44, 0.58, 0.17, 0.5, 0.0, 0.55, 0.22, negative
0.56, 0.49, 0.32, 0.22, 0.5, 0.0, 0.5, 0.22, negative
0.48, 0.5, 0.47, 0.29, 0.5, 0.0, 0.46, 0.27, negative
0.53, 0.49, 0.47, 0.21, 0.5, 0.0, 0.53, 0.22, negative
0.47, 0.44, 0.53, 0.18, 0.5, 0.0, 0.47, 0.29, negative
0.56, 0.55, 0.57, 0.15, 0.5, 0.0, 0.54, 0.25, negative
0.19, 0.16, 0.68, 0.36, 0.5, 0.0, 0.49, 0.21, negative
0.47, 0.56, 0.51, 0.2, 0.5, 0.0, 0.52, 0.59, negative
0.25, 0.35, 0.22, 0.18, 0.5, 0.0, 0.46, 0.22, positive
0.33, 0.46, 0.6, 0.18, 0.5, 0.0, 0.51, 0.26, negative
0.54, 0.6, 0.57, 0.17, 0.5, 0.0, 0.44, 0.22, negative
0.52, 0.47, 0.58, 0.18, 0.5, 0.0, 0.34, 0.11, negative
0.52, 0.47, 0.58, 0.18, 0.5, 0.0, 0.34, 0.11, negative
0.57, 0.55, 0.51, 0.18, 0.5, 0.0, 0.51, 0.43, negative
0.44, 0.43, 0.46, 0.28, 0.5, 0.0, 0.45, 0.29, negative
0.27, 0.46, 0.52, 0.17, 0.5, 0.0, 0.49, 0.44, negative
0.52, 0.45, 0.45, 0.13, 0.5, 0.0, 0.48, 0.22, negative
0.48, 0.65, 0.36, 0.24, 0.5, 0.0, 0.54, 0.31, negative
0.59, 0.49, 0.45, 0.22, 0.5, 0.0, 0.45, 0.31, negative
0.6, 0.62, 0.54, 0.11, 0.5, 0.0, 0.51, 0.22, negative
0.55, 0.47, 0.53, 0.2, 0.5, 0.0, 0.4, 0.22, negative
0.47, 0.32, 0.51, 0.24, 0.5, 0.0, 0.54, 0.27, negative
0.55, 0.46, 0.47, 0.15, 0.5, 0.0, 0.47, 0.22, positive
0.61, 0.5, 0.61, 0.21, 0.5, 0.0, 0.55, 0.54, negative
0.44, 0.39, 0.63, 0.11, 0.5, 0.0, 0.49, 0.26, negative
0.38, 0.42, 0.47, 0.12, 0.5, 0.0, 0.47, 0.53, negative
0.7, 0.58, 0.53, 0.39, 0.5, 0.0, 0.59, 0.22, negative
0.4, 0.65, 0.38, 0.17, 0.5, 0.0, 0.57, 0.22, positive
0.49, 0.55, 0.41, 0.19, 0.5, 0.0, 0.48, 0.31, positive
0.45, 0.57, 0.52, 0.21, 0.5, 0.0, 0.54, 0.38, negative
0.28, 0.18, 0.72, 0.26, 0.5, 0.0, 0.49, 0.25, negative
0.58, 0.37, 0.58, 0.16, 0.5, 0.0, 0.51, 0.22, negative
0.25, 0.48, 0.45, 0.32, 0.5, 0.0, 0.4, 0.22, negative
0.38, 0.34, 0.55, 0.44, 0.5, 0.0, 0.48, 0.26, negative
0.55, 0.38, 0.52, 0.16, 0.5, 0.0, 0.49, 0.64, negative
0.31, 0.4, 0.31, 0.17, 0.5, 0.0, 0.52, 0.22, positive
0.39, 0.47, 0.49, 0.2, 0.5, 0.0, 0.53, 0.26, negative
0.49, 0.48, 0.52, 0.24, 0.5, 0.0, 0.5, 0.22, negative
0.45, 0.4, 0.56, 0.15, 0.5, 0.0, 0.52, 0.22, negative
0.55, 0.79, 0.45, 0.25, 0.5, 0.0, 0.51, 0.22, negative
0.33, 0.17, 0.52, 0.13, 0.5, 0.0, 0.51, 0.75, negative
0.42, 0.5, 0.59, 0.17, 0.5, 0.0, 0.51, 0.22, negative
0.38, 0.42, 0.5, 0.19, 0.5, 0.0, 0.44, 0.22, negative
0.8, 0.83, 0.43, 0.24, 0.5, 0.0, 0.54, 0.22, negative
0.52, 0.49, 0.59, 0.21, 0.5, 0.0, 0.47, 0.22, negative
0.45, 0.36, 0.5, 0.19, 0.5, 0.0, 0.53, 0.7, negative
0.42, 0.37, 0.54, 0.17, 0.5, 0.0, 0.51, 0.22, negative
0.63, 0.54, 0.53, 0.27, 0.5, 0.0, 0.49, 0.22, negative
0.4, 0.44, 0.5, 0.13, 0.5, 0.0, 0.52, 0.39, negative
0.33, 0.46, 0.53, 0.12, 0.5, 0.0, 0.5, 0.27, negative
0.57, 0.36, 0.51, 0.25, 0.5, 0.0, 0.54, 0.25, negative
0.5, 0.5, 0.48, 0.34, 0.5, 0.0, 0.52, 0.27, negative
0.47, 0.46, 0.49, 0.27, 0.5, 0.0, 0.59, 0.22, negative
0.34, 0.42, 0.48, 0.19, 0.5, 0.0, 0.46, 0.31, negative
0.47, 0.59, 0.56, 0.09, 0.5, 0.0, 0.5, 0.22, negative
0.5, 0.47, 0.45, 0.14, 0.5, 0.0, 0.53, 0.32, positive
0.55, 0.44, 0.5, 0.09, 0.5, 0.0, 0.55, 0.22, negative
0.66, 0.37, 0.6, 0.25, 0.5, 0.0, 0.69, 0.22, negative
0.44, 0.35, 0.55, 0.14, 0.5, 0.0, 0.52, 0.22, negative
0.48, 0.58, 0.58, 0.12, 0.5, 0.0, 0.49, 0.22, negative
0.57, 0.54, 0.32, 0.15, 0.5, 0.0, 0.52, 0.25, negative
0.25, 0.4, 0.54, 0.16, 0.5, 0.0, 0.43, 0.22, negative
0.63, 0.56, 0.52, 0.21, 0.5, 0.0, 0.5, 0.22, negative
0.57, 0.47, 0.48, 0.17, 0.5, 0.0, 0.52, 0.26, negative
0.78, 0.71, 0.35, 0.25, 0.5, 0.0, 0.49, 0.22, negative
0.49, 0.53, 0.36, 0.15, 0.5, 0.0, 0.52, 0.27, positive
0.57, 0.53, 0.6, 0.28, 0.5, 0.0, 0.52, 0.45, negative
0.33, 0.49, 0.46, 0.22, 0.5, 0.0, 0.53, 0.33, positive
0.46, 0.59, 0.38, 0.12, 0.5, 0.0, 0.5, 0.22, positive
0.47, 0.61, 0.32, 0.27, 0.5, 0.0, 0.5, 0.3, positive
0.67, 0.61, 0.39, 0.24, 0.5, 0.0, 0.51, 0.22, positive
0.69, 0.57, 0.39, 0.19, 0.5, 0.0, 0.48, 0.39, negative
0.39, 0.56, 0.34, 0.18, 0.5, 0.0, 0.49, 0.22, positive
0.32, 0.45, 0.39, 0.14, 0.5, 0.0, 0.45, 0.22, positive
0.64, 0.44, 0.56, 0.15, 0.5, 0.0, 0.56, 0.22, negative
0.4, 0.4, 0.44, 0.37, 0.5, 0.0, 0.53, 0.25, negative
0.8, 0.79, 0.43, 0.25, 0.5, 0.0, 0.52, 0.22, negative
0.63, 0.65, 0.42, 0.18, 0.5, 0.0, 0.54, 0.27, positive
0.39, 0.33, 0.33, 0.23, 0.5, 0.0, 0.47, 0.22, positive
0.29, 0.26, 0.43, 0.17, 0.5, 0.0, 0.55, 0.3, positive
0.72, 0.73, 0.41, 0.28, 0.5, 0.0, 0.44, 0.22, negative
0.4, 0.43, 0.49, 0.17, 0.5, 0.0, 0.51, 0.36, negative
0.34, 0.24, 0.51, 0.15, 0.5, 0.0, 0.54, 0.4, negative
0.3, 0.37, 0.4, 0.45, 0.5, 0.0, 0.48, 0.41, positive
0.58, 0.56, 0.38, 0.39, 0.5, 0.0, 0.54, 0.57, negative
0.39, 0.58, 0.47, 0.18, 0.5, 0.0, 0.48, 0.22, negative
0.51, 0.45, 0.62, 0.25, 0.5, 0.0, 0.59, 0.22, negative
