@relation yeast3
@attribute Mcg real [0.11, 1.0]
@attribute Gvh real [0.13, 1.0]
@attribute Alm real [0.21, 1.0]
@attribute Mit real [0.0, 1.0]
@attribute Erl real [0.5, 1.0]
@attribute Pox real [0.0, 0.83]
@attribute Vac real [0.0, 0.73]
@attribute Nuc real [0.0, 1.0]
@attribute Class {positive,negative}
@inputs Mcg, Gvh, Alm, Mit, Erl, Pox, Vac, Nuc
@outputs Class
@data
0.41, 0.51, 0.58, 0.15, 0.5, 0.0, 0.45, 0.27, negative
0.42, 0.57, 0.72, 0.22, 0.5, 0.0, 0.57, 0.22, negative
0.44, 0.68, 0.45, 0.51, 0.5, 0.0, 0.52, 0.41, negative
0.44, 0.53, 0.52, 0.23, 0.5, 0.83, 0.51, 0.22, negative
0.39, 0.28, 0.46, 0.12, 0.5, 0.0, 0.41, 0.22, negative
0.55, 0.54, 0.56, 0.22, 0.5, 0.0, 0.5, 0.37, negative
0.6, 0.56, 0.47, 0.2, 0.5, 0.0, 0.5, 0.38, negative
0.53, 0.61, 0.52, 0.21, 0.5, 0.0, 0.55, 0.3, negative
0.54, 0.42, 0.41, 0.16, 0.5, 0.0, 0.52, 0.22, negative
0.83, 0.58, 0.33, 0.04, 0.5, 0.0, 0.53, 0.22, negative
0.52, 0.54, 0.5, 0.21, 0.5, 0.0, 0.48, 0.3, negative
0.29, 0.43, 0.4, 0.15, 0.5, 0.0, 0.53, 0.22, positive
0.52, 0.75, 0.37, 0.14, 0.5, 0.0, 0.46, 0.22, positive
0.54, 0.65, 0.49, 0.34, 0.5, 0.0, 0.52, 0.22, negative
0.55, 0.46, 0.46, 0.31, 0.5, 0.0, 0.58, 0.48, negative
0.77, 0.87, 0.47, 0.37, 0.5, 0.0, 0.48, 0.22, negative
0.57, 0.61, 0.45, 0.26, 0.5, 0.0, 0.5, 0.22, negative
0.25, 0.4, 0.51, 0.18, 0.5, 0.0, 0.5, 0.27, negative
0.91, 0.77, 0.34, 0.47, 0.5, 0.0, 0.52, 0.31, negative
0.81, 0.9, 0.39, 0.41, 0.5, 0.0, 0.53, 0.22, negative
0.47, 0.47, 0.58, 0.16, 0.5, 0.0, 0.49, 0.28, negative
0.41, 0.39, 0.51, 0.52, 0.5, 0.0, 0.49, 0.22, negative
0.37, 0.34, 0.32, 0.22, 0.5, 0.0, 0.56, 0.22, positive
0.44, 0.51, 0.37, 0.15, 0.5, 0.0, 0.51, 0.22, positive
0.23, 0.3, 0.58, 0.22, 0.5, 0.0, 0.48, 0.27, negative
0.37, 0.33, 0.5, 0.12, 0.5, 0.0, 0.51, 0.54, negative
0.54, 0.56, 0.57, 0.18, 0.5, 0.0, 0.45, 0.25, negative
0.17, 0.38, 0.45, 0.09, 0.5, 0.0, 0.54, 0.27, negative
0.43, 0.51, 0.54, 0.15, 0.5, 0.0, 0.45, 0.26, negative
0.49, 0.47, 0.52, 0.16, 0.5, 0.0, 0.53, 0.28, negative
0.3, 0.5, 0.47, 0.11, 0.5, 0.0, 0.46, 0.22, negative
0.69, 0.5, 0.49, 0.42, 0.5, 0.0, 0.49, 0.22, negative
0.46, 0.57, 0.57, 0.15, 0.5, 0.0, 0.52, 0.26, negative
0.48, 0.34, 0.47, 0.14, 0.5, 0.0, 0.47, 0.26, negative
0.53, 0.43, 0.47, 0.15, 0.5, 0.0, 0.58, 0.22, negative
0.44, 0.42, 0.62, 0.14, 0.5, 0.0, 0.55, 0.37, negative
0.39, 0.39, 0.55, 0.52, 0.5, 0.0, 0.37, 0.16, negative
0.48, 0.57, 0.5, 0.09, 0.5, 0.0, 0.52, 0.42, negative
0.51, 0.63, 0.3, 0.35, 0.5, 0.0, 0.53, 0.27, positive
0.53, 0.68, 0.34, 0.42, 0.5, 0.0, 0.54, 0.27, positive
0.37, 0.22, 0.64, 0.35, 0.5, 0.0, 0.47, 0.22, negative
0.49, 0.37, 0.59, 0.17, 0.5, 0.0, 0.51, 0.22, negative
0.53, 0.53, 0.53, 0.17, 0.5, 0.0, 0.49, 0.37, negative
0.85, 0.85, 0.3, 0.31, 0.5, 0.0, 0.55, 0.42, negative
0.43, 0.39, 0.51, 0.28, 0.5, 0.0, 0.4, 0.22, negative
0.45, 0.56, 0.51, 0.64, 0.5, 0.0, 0.54, 0.22, negative
0.61, 0.54, 0.49, 0.19, 0.5, 0.0, 0.54, 0.47, negative
0.44, 0.53, 0.52, 0.37, 0.5, 0.0, 0.5, 0.22, negative
0.34, 0.34, 0.61, 0.18, 0.5, 0.0, 0.52, 0.32, negative
0.49, 0.4, 0.34, 0.26, 0.5, 0.0, 0.5, 0.22, positive
0.45, 0.57, 0.3, 0.17, 0.5, 0.0, 0.51, 0.22, positive
0.42, 0.44, 0.33, 0.17, 0.5, 0.0, 0.54, 0.27, positive
0.51, 0.43, 0.63, 0.18, 0.5, 0.0, 0.52, 0.22, negative
0.47, 0.63, 0.66, 0.45, 0.5, 0.0, 0.37, 0.11, negative
0.89, 0.81, 0.36, 0.71, 0.5, 0.0, 0.55, 0.63, negative
0.42, 0.25, 0.6, 0.14, 0.5, 0.0, 0.45, 0.22, negative
0.23, 0.34, 0.41, 0.28, 0.5, 0.0, 0.5, 0.27, negative
0.67, 0.63, 0.34, 0.41, 0.5, 0.0, 0.6, 0.33, negative
0.53, 0.5, 0.54, 0.56, 0.5, 0.0, 0.49, 0.41, negative
0.43, 0.32, 0.56, 0.27, 0.5, 0.0, 0.47, 0.27, negative
0.27, 0.56, 0.56, 0.18, 0.5, 0.0, 0.52, 0.22, negative
0.87, 0.83, 0.57, 0.36, 0.5, 0.0, 0.36, 0.22, negative
0.52, 0.48, 0.58, 0.55, 0.5, 0.0, 0.48, 0.22, negative
0.42, 0.32, 0.48, 0.16, 0.5, 0.0, 0.55, 0.22, negative
0.83, 0.53, 0.52, 0.2, 0.5, 0.0, 0.48, 0.25, negative
0.36, 0.34, 0.46, 0.19, 0.5, 0.0, 0.52, 0.22, negative
0.48, 0.48, 0.5, 0.47, 0.5, 0.0, 0.55, 0.22, negative
0.33, 0.37, 0.54, 0.28, 0.5, 0.0, 0.53, 0.27, negative
0.33, 0.38, 0.53, 0.26, 0.5, 0.0, 0.52, 0.27, negative
0.81, 0.65, 0.52, 0.41, 0.5, 0.0, 0.57, 0.26, negative
0.26, 0.38, 0.52, 0.36, 0.5, 0.0, 0.48, 0.56, negative
0.53, 0.51, 0.51, 0.11, 0.5, 0.0, 0.49, 0.41, negative
0.58, 0.49, 0.5, 0.41, 0.5, 0.0, 0.57, 0.22, negative
0.51, 0.47, 0.41, 0.44, 0.5, 0.0, 0.5, 0.22, positive
0.49, 0.48, 0.46, 0.63, 0.5, 0.0, 0.52, 0.22, negative
0.4, 0.47, 0.48, 0.18, 0.5, 0.0, 0.46, 0.22, negative
0.8, 0.81, 0.55, 0.35, 0.5, 0.0, 0.42, 0.22, negative
0.45, 0.48, 0.63, 0.67, 0.5, 0.0, 0.48, 0.22, negative
0.48, 0.47, 0.54, 0.55, 0.5, 0.0, 0.51, 0.65, negative
0.6, 0.59, 0.45, 0.23, 0.5, 0.0, 0.55, 0.22, negative
0.42, 0.5, 0.53, 0.22, 0.5, 0.83, 0.5, 0.22, negative
0.66, 0.66, 0.32, 0.54, 0.5, 0.0, 0.51, 0.22, negative
0.89, 0.52, 0.41, 0.26, 0.5, 0.0, 0.52, 0.31, negative
0.4, 0.68, 0.5, 0.82, 0.5, 0.0, 0.44, 0.36, negative
0.36, 0.4, 0.53, 0.48, 0.5, 0.0, 0.48, 0.22, negative
0.57, 0.61, 0.55, 0.27, 0.5, 0.0, 0.44, 0.21, negative
0.36, 0.38, 0.56, 0.44, 0.5, 0.0, 0.48, 0.22, negative
0.53, 0.52, 0.61, 0.35, 0.5, 0.0, 0.5, 0.22, negative
0.58, 0.53, 0.5, 0.53, 0.5, 0.0, 0.47, 0.31, negative
0.55, 0.59, 0.47, 0.64, 0.5, 0.0, 0.54, 0.33, negative
0.49, 0.44, 0.45, 0.55, 0.5, 0.0, 0.48, 0.22, negative
0.51, 0.6, 0.51, 0.26, 0.5, 0.0, 0.54, 0.22, negative
0.49, 0.46, 0.42, 0.46, 0.5, 0.0, 0.55, 0.22, negative
0.55, 0.53, 0.54, 0.4, 0.5, 0.0, 0.48, 0.22, negative
0.57, 0.4, 0.48, 0.24, 0.5, 0.0, 0.55, 0.22, negative
0.46, 0.46, 0.56, 0.12, 0.5, 0.0, 0.55, 0.22, negative
0.47, 0.46, 0.55, 0.28, 0.5, 0.0, 0.44, 0.46, negative
0.81, 0.79, 0.32, 0.37, 0.5, 0.0, 0.41, 0.22, negative
0.51, 0.46, 0.54, 0.41, 0.5, 0.0, 0.53, 0.22, negative
0.37, 0.41, 0.45, 0.14, 0.5, 0.0, 0.47, 0.22, negative
0.78, 0.63, 0.53, 0.13, 0.5, 0.0, 0.54, 0.22, negative
0.48, 0.62, 0.52, 0.3, 0.5, 0.0, 0.51, 0.37, negative
0.48, 0.54, 0.53, 0.6, 0.5, 0.0, 0.53, 0.31, negative
0.49, 0.44, 0.51, 0.18, 0.5, 0.0, 0.52, 0.27, negative
0.44, 0.34, 0.61, 0.13, 0.5, 0.0, 0.49, 0.26, negative
0.75, 0.67, 0.51, 0.29, 0.5, 0.0, 0.52, 0.36, negative
0.9, 0.54, 0.59, 0.2, 0.5, 0.0, 0.48, 0.22, negative
0.88, 0.59, 0.54, 0.39, 0.5, 0.0, 0.41, 0.3, negative
0.78, 0.65, 0.4, 0.16, 0.5, 0.0, 0.63, 0.22, negative
0.52, 0.64, 0.34, 0.16, 0.5, 0.0, 0.57, 0.22, negative
0.41, 0.49, 0.58, 0.22, 0.5, 0.0, 0.52, 0.22, negative
0.58, 0.51, 0.56, 0.16, 0.5, 0.0, 0.34, 0.22, negative
0.76, 0.67, 0.37, 0.22, 0.5, 0.0, 0.54, 0.22, negative
0.28, 0.48, 0.56, 0.16, 0.5, 0.0, 0.48, 0.26, negative
0.51, 0.46, 0.57, 0.25, 0.5, 0.0, 0.53, 0.22, negative
0.49, 0.45, 0.46, 0.18, 0.5, 0.0, 0.49, 0.31, negative
0.41, 0.48, 0.38, 0.13, 0.5, 0.0, 0.51, 0.35, positive
0.74, 0.89, 0.32, 0.24, 0.5, 0.0, 0.54, 0.32, negative
0.46, 0.49, 0.45, 0.28, 0.5, 0.0, 0.55, 0.22, negative
0.59, 0.45, 0.58, 0.21, 0.5, 0.0, 0.49, 0.22, negative
0.45, 0.41, 0.49, 0.14, 1.0, 0.0, 0.53, 0.3, negative
0.48, 0.42, 0.48, 0.19, 0.5, 0.0, 0.58, 0.22, negative
0.77, 0.72, 0.48, 0.26, 0.5, 0.0, 0.51, 0.22, negative
0.44, 0.42, 0.57, 0.22, 0.5, 0.0, 0.5, 0.25, negative
0.38, 0.45, 0.37, 0.19, 0.5, 0.0, 0.52, 0.3, positive
0.45, 0.4, 0.43, 0.22, 0.5, 0.0, 0.51, 0.48, negative
0.77, 0.78, 0.51, 0.28, 0.5, 0.0, 0.33, 0.22, negative
0.47, 0.61, 0.5, 0.23, 0.5, 0.0, 0.49, 0.22, positive
0.27, 0.56, 0.3, 0.14, 0.5, 0.0, 0.52, 0.39, positive
0.4, 0.39, 0.33, 0.17, 0.5, 0.0, 0.51, 0.31, negative
0.97, 0.71, 0.29, 0.42, 0.5, 0.0, 0.35, 0.22, negative
0.44, 0.43, 0.34, 0.21, 0.5, 0.0, 0.55, 0.4, positive
0.39, 0.49, 0.3, 0.19, 0.5, 0.0, 0.52, 0.31, positive
0.27, 0.49, 0.36, 0.26, 0.5, 0.0, 0.49, 0.26, positive
0.36, 0.39, 0.54, 0.16, 0.5, 0.0, 0.5, 0.28, negative
0.56, 0.5, 0.56, 0.26, 0.5, 0.0, 0.53, 0.27, negative
0.51, 0.48, 0.46, 0.29, 0.5, 0.0, 0.54, 0.22, negative
0.53, 0.59, 0.48, 0.14, 0.5, 0.0, 0.51, 0.22, negative
0.42, 0.53, 0.57, 0.17, 0.5, 0.0, 0.49, 0.22, negative
0.33, 0.35, 0.56, 0.19, 0.5, 0.0, 0.5, 0.22, negative
0.33, 0.39, 0.52, 0.09, 0.5, 0.0, 0.47, 0.28, negative
0.62, 0.41, 0.52, 0.17, 0.5, 0.0, 0.48, 0.22, negative
0.81, 0.55, 0.35, 0.34, 0.5, 0.0, 0.51, 0.22, negative
0.53, 0.45, 0.53, 0.18, 0.5, 0.0, 0.42, 0.22, negative
0.33, 0.28, 0.5, 0.4, 0.5, 0.0, 0.46, 0.61, negative
0.39, 0.44, 0.54, 0.24, 0.5, 0.0, 0.51, 0.49, negative
0.36, 0.48, 0.5, 0.13, 0.5, 0.0, 0.49, 0.6, negative
0.64, 0.5, 0.53, 0.1, 0.5, 0.0, 0.51, 0.22, negative
0.41, 0.52, 0.51, 0.22, 0.5, 0.0, 0.52, 0.44, negative
0.66, 0.55, 0.54, 0.18, 0.5, 0.0, 0.43, 0.22, negative
0.41, 0.41, 0.43, 0.61, 0.5, 0.0, 0.53, 0.22, negative
0.44, 0.33, 0.55, 0.16, 0.5, 0.0, 0.49, 0.22, negative
0.57, 0.55, 0.52, 0.16, 0.5, 0.0, 0.49, 0.39, negative
0.32, 0.49, 0.53, 0.28, 0.5, 0.0, 0.5, 0.5, negative
0.34, 0.58, 0.5, 0.26, 0.5, 0.0, 0.51, 0.22, negative
0.6, 0.48, 0.46, 0.32, 0.5, 0.0, 0.4, 0.33, negative
0.35, 0.4, 0.44, 0.25, 0.5, 0.0, 0.53, 0.57, negative
0.55, 0.38, 0.64, 0.42, 0.5, 0.0, 0.47, 0.22, negative
0.45, 0.49, 0.57, 0.25, 0.5, 0.0, 0.48, 0.22, negative
0.54, 0.55, 0.56, 0.14, 0.5, 0.0, 0.5, 0.25, negative
0.43, 0.33, 0.54, 0.37, 0.5, 0.0, 0.38, 0.16, negative
0.48, 0.45, 0.63, 0.19, 0.5, 0.0, 0.58, 0.22, negative
0.5, 0.56, 0.63, 0.25, 0.5, 0.0, 0.42, 0.22, negative
0.37, 0.45, 0.53, 0.14, 0.5, 0.0, 0.49, 0.22, negative
0.37, 0.3, 0.51, 0.15, 0.5, 0.0, 0.58, 0.26, negative
0.61, 0.48, 0.56, 0.19, 0.5, 0.0, 0.53, 0.31, negative
0.61, 0.48, 0.56, 0.19, 0.5, 0.0, 0.53, 0.31, negative
0.72, 0.37, 0.63, 0.38, 0.5, 0.0, 0.4, 0.14, negative
0.58, 0.44, 0.5, 0.26, 0.5, 0.0, 0.52, 0.22, negative
0.34, 0.34, 0.65, 0.4, 0.5, 0.0, 0.32, 0.16, negative
0.43, 0.22, 0.79, 0.79, 0.5, 0.0, 0.22, 0.0, negative
0.48, 0.46, 0.58, 0.16, 0.5, 0.0, 0.45, 0.22, negative
0.44, 0.62, 0.53, 0.27, 0.5, 0.0, 0.49, 0.22, negative
0.46, 0.33, 0.45, 0.22, 0.5, 0.0, 0.41, 0.37, negative
0.52, 0.43, 0.61, 0.22, 0.5, 0.0, 0.45, 0.22, negative
0.32, 0.44, 0.54, 0.21, 0.5, 0.0, 0.4, 0.19, negative
0.46, 0.54, 0.59, 0.41, 0.5, 0.0, 0.53, 0.21, negative
0.46, 0.54, 0.59, 0.41, 0.5, 0.0, 0.53, 0.21, negative
0.38, 0.5, 0.52, 0.44, 0.5, 0.0, 0.54, 0.11, negative
0.57, 0.5, 0.4, 0.08, 0.5, 0.0, 0.47, 0.22, positive
0.59, 0.54, 0.53, 0.14, 0.5, 0.0, 0.48, 0.22, negative
0.39, 1.0, 0.38, 0.41, 0.5, 0.0, 0.5, 0.27, negative
0.55, 0.55, 0.52, 0.13, 0.5, 0.0, 0.53, 0.25, negative
0.34, 0.46, 0.52, 0.19, 0.5, 0.0, 0.53, 0.26, negative
0.41, 0.49, 0.47, 0.09, 0.5, 0.0, 0.49, 0.22, negative
0.44, 0.51, 0.53, 0.3, 0.5, 0.0, 0.53, 0.22, negative
0.51, 0.51, 0.32, 0.27, 0.5, 0.0, 0.54, 0.22, positive
0.55, 0.72, 0.35, 0.26, 0.5, 0.0, 0.49, 0.22, positive
0.65, 0.66, 0.37, 0.12, 0.5, 0.0, 0.52, 0.27, positive
0.42, 0.28, 0.33, 0.23, 0.5, 0.0, 0.39, 0.26, positive
0.7, 0.78, 0.53, 0.24, 0.5, 0.0, 0.48, 0.22, negative
0.85, 0.69, 0.34, 0.31, 0.5, 0.0, 0.57, 0.3, negative
0.42, 0.43, 0.67, 0.7, 0.5, 0.0, 0.42, 0.25, negative
0.47, 0.5, 0.47, 0.22, 0.5, 0.0, 0.53, 0.45, negative
0.37, 0.55, 0.52, 0.13, 0.5, 0.0, 0.42, 0.8, negative
0.57, 0.51, 0.34, 0.13, 0.5, 0.0, 0.53, 0.27, negative
0.23, 0.37, 0.32, 0.13, 0.5, 0.0, 0.53, 0.22, negative
0.37, 0.4, 0.38, 0.18, 0.5, 0.0, 0.51, 0.22, positive
0.66, 0.43, 0.57, 0.6, 0.5, 0.0, 0.19, 0.33, negative
0.5, 0.45, 0.51, 0.19, 0.5, 0.0, 0.53, 0.25, negative
0.46, 0.5, 0.5, 0.28, 0.5, 0.0, 0.5, 0.37, negative
0.32, 0.68, 0.51, 0.16, 0.5, 0.83, 0.55, 0.22, negative
0.37, 0.29, 0.45, 0.15, 0.5, 0.0, 0.49, 0.22, negative
0.37, 0.48, 0.67, 0.37, 0.5, 0.0, 0.56, 0.62, negative
0.52, 0.31, 0.56, 0.16, 0.5, 0.0, 0.55, 0.22, negative
0.49, 0.6, 0.42, 0.18, 0.5, 0.0, 0.58, 0.28, negative
0.31, 0.5, 0.54, 0.32, 0.5, 0.0, 0.53, 0.31, negative
0.56, 0.52, 0.46, 0.17, 0.5, 0.0, 0.49, 0.73, negative
0.53, 0.48, 0.51, 0.18, 0.5, 0.0, 0.52, 0.27, negative
0.19, 0.66, 0.6, 0.14, 0.5, 0.0, 0.2, 0.25, negative
0.3, 0.45, 0.55, 0.19, 0.5, 0.0, 0.53, 0.4, negative
0.75, 0.76, 0.58, 0.22, 0.5, 0.0, 0.49, 0.22, negative
0.41, 0.39, 0.61, 0.17, 0.5, 0.0, 0.5, 0.61, negative
0.41, 0.56, 0.53, 0.16, 0.5, 0.0, 0.55, 0.26, negative
0.78, 0.73, 0.27, 0.28, 0.5, 0.0, 0.56, 0.22, negative
0.48, 0.44, 0.46, 0.37, 0.5, 0.0, 0.46, 0.36, negative
0.59, 0.51, 0.47, 0.21, 0.5, 0.0, 0.47, 0.22, negative
0.59, 0.48, 0.49, 0.42, 0.5, 0.0, 0.52, 0.22, negative
0.49, 0.51, 0.52, 0.13, 0.5, 0.0, 0.51, 0.33, negative
0.63, 0.58, 0.57, 0.1, 0.5, 0.0, 0.52, 0.33, negative
0.41, 0.59, 0.65, 0.14, 0.5, 0.0, 0.49, 0.33, negative
0.47, 0.38, 0.5, 0.15, 0.5, 0.0, 0.49, 0.47, negative
0.31, 0.31, 0.57, 0.15, 0.5, 0.0, 0.5, 0.22, negative
0.33, 0.36, 0.62, 0.26, 0.5, 0.0, 0.55, 0.22, negative
0.47, 0.56, 0.58, 0.19, 0.5, 0.0, 0.44, 0.64, negative
0.41, 0.46, 0.57, 0.25, 0.5, 0.0, 0.57, 0.38, negative
0.55, 0.69, 0.51, 0.12, 0.5, 0.0, 0.51, 0.22, negative
0.49, 0.5, 0.42, 0.43, 0.5, 0.0, 0.5, 0.36, negative
0.49, 0.46, 0.54, 0.18, 0.5, 0.0, 0.35, 0.22, negative
0.55, 0.39, 0.39, 0.47, 0.5, 0.0, 0.5, 0.83, positive
0.59, 0.48, 0.41, 0.53, 0.5, 0.0, 0.48, 0.56, positive
0.56, 0.46, 0.51, 0.25, 0.5, 0.0, 0.54, 0.22, negative
0.43, 0.48, 0.36, 0.26, 0.5, 0.0, 0.52, 0.22, positive
0.46, 0.47, 0.62, 0.3, 0.5, 0.0, 0.38, 0.22, negative
0.27, 0.43, 0.5, 0.13, 0.5, 0.0, 0.54, 0.31, negative
0.49, 0.36, 0.47, 0.28, 0.5, 0.0, 0.56, 0.54, negative
0.4, 0.36, 0.32, 0.16, 0.5, 0.0, 0.51, 0.27, negative
0.64, 0.56, 0.52, 0.17, 0.5, 0.0, 0.54, 0.47, negative
0.51, 0.39, 0.56, 0.55, 0.5, 0.0, 0.46, 0.64, negative
0.53, 0.52, 0.49, 0.27, 0.5, 0.0, 0.51, 0.22, negative
0.26, 0.3, 0.37, 0.15, 0.5, 0.0, 0.53, 0.25, positive
0.46, 0.61, 0.55, 0.29, 0.5, 0.0, 0.49, 0.22, negative
0.22, 0.53, 0.36, 0.22, 0.5, 0.0, 0.54, 0.31, positive
0.4, 0.44, 0.47, 0.25, 0.5, 0.0, 0.54, 0.56, negative
0.29, 0.39, 0.46, 0.36, 0.5, 0.0, 0.51, 0.22, negative
0.57, 0.52, 0.46, 0.2, 0.5, 0.83, 0.52, 0.41, negative
0.77, 0.7, 0.37, 0.12, 0.5, 0.0, 0.49, 0.26, negative
0.59, 0.48, 0.49, 0.49, 0.5, 0.0, 0.36, 0.32, negative
0.58, 0.63, 0.52, 0.7, 0.5, 0.0, 0.46, 0.22, negative
0.74, 0.73, 0.32, 0.2, 0.5, 0.0, 0.55, 0.22, negative
0.75, 0.73, 0.35, 0.33, 0.5, 0.0, 0.49, 0.28, negative
0.71, 0.64, 0.42, 0.28, 0.5, 0.0, 0.43, 0.22, negative
0.38, 0.56, 0.38, 0.16, 0.5, 0.0, 0.53, 0.22, positive
0.47, 0.4, 0.63, 0.19, 0.5, 0.0, 0.52, 0.32, negative
0.86, 0.78, 0.34, 0.15, 0.5, 0.0, 0.53, 0.22, negative
0.8, 0.73, 0.47, 0.19, 0.5, 0.0, 0.49, 0.22, negative
0.6, 0.68, 0.3, 0.27, 0.5, 0.0, 0.55, 0.22, positive
0.58, 0.67, 0.49, 0.16, 0.5, 0.0, 0.47, 0.28, negative
0.46, 0.62, 0.46, 0.54, 0.5, 0.0, 0.51, 0.27, negative
0.63, 0.57, 0.5, 0.48, 0.5, 0.0, 0.51, 0.22, negative
0.59, 0.67, 0.54, 0.19, 0.5, 0.0, 0.48, 0.6, negative
0.48, 0.61, 0.57, 0.17, 0.5, 0.0, 0.45, 0.22, negative
0.71, 0.5, 0.5, 0.18, 0.5, 0.0, 0.46, 0.22, negative
0.61, 0.48, 0.54, 0.25, 0.5, 0.0, 0.5, 0.22, negative
0.38, 0.4, 0.66, 0.35, 0.5, 0.0, 0.43, 0.11, negative
0.65, 0.54, 0.54, 0.13, 0.5, 0.0, 0.53, 0.22, negative
