@relation yeast-0-5-6-7-9_vs_4
@attribute Mcg real [0.11, 1.0]
@attribute Gvh real [0.13, 1.0]
@attribute Alm real [0.21, 1.0]
@attribute Mit real [0.0, 1.0]
@attribute Erl real [0.5, 1.0]
@attribute Pox real [0.0, 0.83]
@attribute Vac real [0.0, 0.73]
@attribute Nuc real [0.0, 1.0]
@attribute Class {positive,negative}
@inputs Mcg, Gvh, Alm, Mit, Erl, Pox, Vac, Nuc
@outputs Class
@data
0.54, 0.47, 0.58, 0.4, 0.5, 0.0, 0.46, 0.27, negative
0.55, 0.41, 0.67, 0.61, 0.5, 0.0, 0.49, 0.14, negative
0.51, 0.59, 0.46, 0.13, 0.5, 0.0, 0.48, 0.22, negative
0.72, 0.61, 0.45, 0.3, 0.5, 0.0, 0.54, 0.25, negative
0.43, 0.57, 0.51, 0.49, 0.5, 0.0, 0.48, 0.22, negative
0.52, 0.56, 0.54, 0.53, 0.5, 0.0, 0.45, 0.22, negative
0.75, 0.66, 0.64, 0.39, 0.5, 0.0, 0.46, 0.32, negative
0.45, 0.53, 0.51, 0.42, 0.5, 0.0, 0.52, 0.22, negative
0.46, 0.61, 0.55, 0.29, 0.5, 0.0, 0.49, 0.22, negative
0.28, 0.58, 0.21, 0.13, 0.5, 0.0, 0.51, 0.22, negative
0.36, 0.43, 0.39, 0.12, 0.5, 0.0, 0.49, 0.22, negative
0.26, 0.44, 0.3, 0.11, 0.5, 0.0, 0.51, 0.47, negative
0.47, 0.54, 0.37, 0.14, 0.5, 0.0, 0.5, 0.22, negative
0.52, 0.75, 0.37, 0.14, 0.5, 0.0, 0.46, 0.22, negative
0.36, 0.46, 0.43, 0.19, 0.5, 0.0, 0.48, 0.22, negative
0.46, 0.35, 0.33, 0.17, 0.5, 0.0, 0.55, 0.22, negative
0.35, 0.56, 0.36, 0.3, 0.5, 0.0, 0.53, 0.25, negative
0.53, 0.68, 0.34, 0.42, 0.5, 0.0, 0.54, 0.27, negative
0.49, 0.4, 0.34, 0.26, 0.5, 0.0, 0.5, 0.22, negative
0.5, 0.46, 0.42, 0.32, 0.5, 0.0, 0.56, 0.55, negative
0.42, 0.51, 0.39, 0.22, 0.5, 0.0, 0.49, 0.26, negative
0.44, 0.43, 0.34, 0.21, 0.5, 0.0, 0.55, 0.4, negative
0.58, 0.53, 0.33, 0.26, 0.5, 0.0, 0.51, 0.22, negative
0.39, 0.46, 0.33, 0.18, 0.5, 0.0, 0.53, 0.22, negative
0.65, 0.66, 0.37, 0.12, 0.5, 0.0, 0.52, 0.27, negative
0.52, 0.65, 0.36, 0.37, 0.5, 0.0, 0.52, 0.34, negative
0.41, 0.42, 0.23, 0.16, 0.5, 0.0, 0.4, 0.22, negative
0.49, 0.31, 0.43, 0.24, 0.5, 0.0, 0.54, 0.22, negative
0.4, 0.65, 0.38, 0.17, 0.5, 0.0, 0.57, 0.22, negative
0.55, 0.39, 0.39, 0.47, 0.5, 0.0, 0.5, 0.83, negative
0.59, 0.48, 0.41, 0.53, 0.5, 0.0, 0.48, 0.56, negative
0.42, 0.51, 0.33, 0.16, 0.5, 0.0, 0.54, 0.22, negative
0.54, 0.44, 0.38, 0.22, 0.5, 0.0, 0.54, 0.3, negative
0.43, 0.6, 0.4, 0.12, 0.5, 0.0, 0.49, 0.29, negative
0.35, 0.32, 0.31, 0.16, 0.5, 0.0, 0.56, 0.22, negative
0.39, 0.56, 0.34, 0.18, 0.5, 0.0, 0.49, 0.22, negative
0.63, 0.65, 0.42, 0.18, 0.5, 0.0, 0.54, 0.27, negative
0.52, 0.46, 0.34, 0.2, 0.5, 0.0, 0.51, 0.25, negative
0.32, 0.29, 0.29, 0.08, 0.5, 0.0, 0.52, 0.22, negative
0.74, 0.67, 0.47, 0.34, 0.5, 0.0, 0.42, 0.22, negative
0.81, 0.82, 0.41, 0.36, 0.5, 0.0, 0.39, 0.22, negative
0.68, 0.68, 0.49, 0.15, 0.5, 0.0, 0.53, 0.22, negative
0.74, 0.71, 0.52, 0.3, 0.5, 0.0, 0.27, 0.22, negative
0.83, 0.81, 0.45, 0.38, 0.5, 0.0, 0.4, 0.26, negative
0.74, 0.82, 0.46, 0.24, 0.5, 0.0, 0.48, 0.22, negative
0.49, 0.39, 0.52, 0.29, 0.5, 0.0, 0.48, 0.22, negative
0.89, 0.77, 0.36, 0.34, 0.5, 0.0, 0.44, 0.22, negative
0.51, 0.46, 0.49, 0.21, 0.5, 0.0, 0.55, 0.22, negative
0.75, 0.69, 0.48, 0.13, 0.5, 0.0, 0.57, 0.4, negative
0.63, 0.55, 0.53, 0.51, 0.5, 0.0, 0.55, 0.22, negative
0.73, 0.59, 0.35, 0.15, 0.5, 0.0, 0.54, 0.22, negative
0.78, 0.74, 0.58, 0.25, 1.0, 0.0, 0.53, 0.22, negative
0.85, 0.56, 0.33, 0.38, 1.0, 0.0, 0.55, 0.25, negative
0.7, 0.84, 0.49, 0.28, 1.0, 0.0, 0.58, 0.22, negative
0.69, 0.61, 0.38, 0.27, 0.5, 0.0, 0.52, 0.22, positive
0.92, 0.61, 0.4, 0.22, 0.5, 0.0, 0.54, 0.22, positive
0.69, 0.48, 0.38, 0.15, 0.5, 0.0, 0.55, 0.22, positive
0.81, 0.76, 0.32, 0.37, 0.5, 0.0, 0.51, 0.22, positive
0.89, 0.82, 0.6, 0.49, 0.5, 0.0, 0.55, 0.22, positive
0.89, 0.52, 0.41, 0.26, 0.5, 0.0, 0.52, 0.31, positive
0.95, 0.71, 0.27, 0.39, 0.5, 0.0, 0.31, 0.22, positive
0.46, 0.47, 0.44, 0.18, 1.0, 0.0, 0.46, 0.22, positive
0.71, 0.51, 0.49, 0.23, 0.5, 0.0, 0.3, 0.32, positive
0.72, 0.56, 0.4, 0.26, 0.5, 0.0, 0.51, 0.26, positive
