@relation  page-blocks
@attribute Height numeric
@attribute Lenght numeric
@attribute Area numeric
@attribute Eccen numeric
@attribute P_black numeric
@attribute P_and numeric
@attribute Mean_tr numeric
@attribute Blackpix numeric
@attribute Blackand numeric
@attribute Wb_trans numeric
@attribute Class {1,2,3,4,5}


@data
12, 67, 804, 5.583, 0.35, 0.693, 2.84, 281, 557, 99, 1
10, 398, 3980, 39.8, 0.342, 0.745, 2.44, 1361, 2965, 557, 1
12, 84, 1008, 7.0, 0.282, 0.778, 1.91, 284, 784, 149, 1
10, 51, 510, 5.1, 0.22, 0.841, 1.29, 112, 429, 87, 1
7, 18, 126, 2.571, 0.286, 0.627, 1.57, 36, 79, 23, 1
6, 40, 240, 6.667, 0.313, 0.996, 1.27, 75, 239, 59, 1
9, 10, 90, 1.111, 0.344, 0.533, 3.88, 31, 48, 8, 1
9, 102, 918, 11.333, 0.357, 0.867, 2.43, 328, 796, 135, 1
9, 72, 648, 8.0, 0.255, 0.494, 2.01, 165, 320, 82, 1
9, 20, 180, 2.222, 0.261, 0.556, 2.35, 47, 100, 20, 1
7, 34, 238, 4.857, 0.282, 0.782, 1.49, 67, 186, 45, 1
9, 20, 180, 2.222, 0.339, 0.772, 1.74, 61, 139, 35, 1
10, 19, 190, 1.9, 0.337, 0.911, 2.0, 64, 173, 32, 1
6, 18, 108, 3.0, 0.537, 0.981, 2.64, 58, 106, 22, 1
8, 62, 496, 7.75, 0.296, 0.869, 1.81, 147, 431, 81, 1
24, 124, 2976, 5.167, 0.902, 0.961, 16.66, 2683, 2859, 161, 1
9, 76, 684, 8.444, 0.358, 0.795, 2.19, 245, 544, 112, 1
7, 116, 812, 16.571, 0.309, 0.676, 2.2, 251, 549, 114, 1
8, 15, 120, 1.875, 0.433, 0.625, 2.74, 52, 75, 19, 1
8, 7, 56, 0.875, 0.268, 0.786, 1.67, 15, 44, 9, 1
8, 123, 984, 15.375, 0.255, 0.827, 1.71, 251, 814, 147, 1
11, 8, 88, 0.727, 0.693, 0.989, 10.17, 61, 87, 6, 1
8, 13, 104, 1.625, 0.413, 1.0, 1.95, 43, 104, 22, 1
7, 38, 266, 5.429, 0.41, 0.91, 1.82, 109, 242, 60, 1
10, 54, 540, 5.4, 0.319, 0.824, 1.83, 172, 445, 94, 1
11, 22, 242, 2.0, 0.603, 0.81, 8.59, 146, 196, 17, 1
5, 4, 20, 0.8, 0.4, 0.4, 8.0, 8, 8, 1, 1
5, 7, 35, 1.4, 0.4, 0.657, 2.33, 14, 23, 6, 1
5, 8, 40, 1.6, 0.425, 1.0, 1.89, 17, 40, 9, 1
8, 525, 4200, 65.625, 0.095, 0.444, 1.34, 398, 1865, 297, 1
11, 271, 2981, 24.636, 0.177, 0.588, 1.49, 527, 1752, 353, 1
8, 76, 608, 9.5, 0.232, 0.51, 1.88, 141, 310, 75, 1
8, 20, 160, 2.5, 0.375, 0.725, 1.88, 60, 116, 32, 1
11, 302, 3322, 27.455, 0.379, 0.804, 2.81, 1260, 2670, 448, 1
7, 19, 133, 2.714, 0.346, 0.842, 1.77, 46, 112, 26, 1
9, 29, 261, 3.222, 0.188, 0.502, 1.48, 49, 131, 33, 1
5, 69, 345, 13.8, 0.249, 0.632, 1.51, 86, 218, 57, 1
7, 35, 245, 5.0, 0.445, 0.771, 2.48, 109, 189, 44, 1
10, 155, 1550, 15.5, 0.329, 0.601, 2.88, 510, 931, 177, 1
9, 534, 4806, 59.333, 0.102, 0.417, 1.4, 491, 2005, 351, 1
6, 32, 192, 5.333, 0.292, 0.698, 1.37, 56, 134, 41, 1
9, 42, 378, 4.667, 0.344, 0.931, 2.13, 130, 352, 61, 1
12, 409, 4908, 34.083, 0.302, 0.604, 2.88, 1482, 2966, 515, 1
9, 12, 108, 1.333, 0.38, 1.0, 1.46, 41, 108, 28, 1
12, 22, 264, 1.833, 0.621, 0.788, 9.65, 164, 208, 17, 1
7, 13, 91, 1.857, 0.429, 0.945, 2.05, 39, 86, 19, 1
8, 71, 568, 8.875, 0.238, 0.701, 1.47, 135, 398, 92, 1
8, 13, 104, 1.625, 0.356, 0.942, 1.76, 37, 98, 21, 1
6, 97, 582, 16.167, 0.282, 0.794, 1.84, 164, 462, 89, 1
7, 51, 357, 7.286, 0.283, 0.91, 1.35, 101, 325, 75, 1
5, 7, 35, 1.4, 0.4, 0.943, 1.75, 14, 33, 8, 1
13, 38, 494, 2.923, 0.33, 0.98, 3.88, 163, 484, 42, 1
22, 208, 4576, 9.455, 0.203, 0.555, 1.59, 928, 2539, 585, 1
26, 412, 10712, 15.846, 0.32, 0.664, 3.0, 3424, 7118, 1142, 1
10, 189, 1890, 18.9, 0.263, 0.515, 2.34, 498, 973, 213, 1
7, 109, 763, 15.571, 0.283, 0.543, 1.93, 216, 414, 112, 1
8, 59, 472, 7.375, 0.292, 0.888, 1.82, 138, 419, 76, 1
10, 181, 1810, 18.1, 0.491, 0.866, 3.25, 888, 1567, 273, 1
3, 3, 9, 1.0, 0.778, 0.778, 7.0, 7, 7, 1, 1
13, 337, 4381, 25.923, 0.185, 0.751, 1.58, 811, 3291, 514, 1
8, 26, 208, 3.25, 0.236, 0.779, 1.26, 49, 162, 39, 1
9, 103, 927, 11.444, 0.383, 0.825, 2.75, 355, 765, 129, 1
9, 46, 414, 5.111, 0.297, 0.833, 1.66, 123, 345, 74, 1
7, 190, 1330, 27.143, 0.293, 0.847, 1.79, 390, 1126, 218, 1
10, 12, 120, 1.2, 0.55, 0.875, 4.71, 66, 105, 14, 1
8, 70, 560, 8.75, 0.298, 0.914, 1.76, 167, 512, 95, 1
7, 12, 84, 1.714, 0.405, 0.988, 1.62, 34, 83, 21, 1
10, 73, 730, 7.3, 0.273, 0.79, 1.84, 199, 577, 108, 1
6, 13, 78, 2.167, 0.372, 0.987, 1.71, 29, 77, 17, 1
8, 14, 112, 1.75, 0.446, 1.0, 2.17, 50, 112, 23, 1
6, 5, 30, 0.833, 0.367, 0.867, 2.75, 11, 26, 4, 1
9, 535, 4815, 59.444, 0.136, 0.498, 1.39, 655, 2399, 470, 1
11, 23, 253, 2.091, 0.585, 0.834, 8.22, 148, 211, 18, 1
11, 262, 2882, 23.818, 0.242, 0.618, 1.91, 697, 1781, 364, 1
9, 123, 1107, 13.667, 0.395, 0.991, 2.84, 437, 1097, 154, 1
7, 11, 77, 1.571, 0.351, 0.961, 1.35, 27, 74, 20, 1
8, 35, 280, 4.375, 0.425, 0.843, 2.09, 119, 236, 57, 1
9, 49, 441, 5.444, 0.252, 0.739, 1.61, 111, 326, 69, 1
8, 54, 432, 6.75, 0.183, 0.734, 1.34, 79, 317, 59, 1
8, 8, 64, 1.0, 0.359, 0.969, 1.53, 23, 62, 15, 1
16, 427, 6832, 26.688, 0.4, 0.632, 5.56, 2736, 4316, 492, 1
8, 77, 616, 9.625, 0.232, 0.731, 1.47, 143, 450, 97, 1
14, 433, 6062, 30.929, 0.355, 0.572, 4.44, 2152, 3467, 485, 1
7, 80, 560, 11.429, 0.361, 0.961, 1.63, 202, 538, 124, 1
14, 348, 4872, 24.857, 0.169, 0.676, 1.56, 822, 3293, 526, 1
7, 14, 98, 2.0, 0.5, 1.0, 2.72, 49, 98, 18, 1
8, 20, 160, 2.5, 0.394, 0.863, 2.1, 63, 138, 30, 1
9, 78, 702, 8.667, 0.329, 0.896, 2.1, 231, 629, 110, 1
12, 43, 516, 3.583, 0.328, 0.789, 2.56, 169, 407, 66, 1
8, 82, 656, 10.25, 0.396, 0.713, 2.63, 260, 468, 99, 1
11, 301, 3311, 27.364, 0.308, 0.735, 2.22, 1019, 2435, 458, 1
12, 320, 3840, 26.667, 0.231, 0.514, 2.06, 888, 1975, 431, 1
10, 31, 310, 3.1, 0.339, 0.713, 2.14, 105, 221, 49, 1
7, 20, 140, 2.857, 0.4, 1.0, 1.87, 56, 140, 30, 1
9, 17, 153, 1.889, 0.536, 0.915, 6.31, 82, 140, 13, 1
10, 128, 1280, 12.8, 0.355, 0.751, 2.25, 455, 961, 202, 1
9, 21, 189, 2.333, 0.175, 0.513, 1.65, 33, 97, 20, 1
4, 93, 372, 23.25, 0.312, 0.763, 1.66, 116, 284, 70, 1
8, 38, 304, 4.75, 0.339, 0.766, 1.75, 103, 233, 59, 1
10, 18, 180, 1.8, 0.522, 0.772, 8.55, 94, 139, 11, 1
24, 84, 2016, 3.5, 0.474, 0.872, 8.69, 956, 1758, 110, 1
6, 6, 36, 1.0, 0.361, 0.778, 1.63, 13, 28, 8, 1
9, 264, 2376, 29.333, 0.261, 0.612, 1.99, 619, 1455, 311, 1
6, 71, 426, 11.833, 0.131, 0.784, 1.3, 56, 334, 43, 1
10, 16, 160, 1.6, 0.288, 0.744, 2.19, 46, 119, 21, 1
8, 13, 104, 1.625, 0.365, 0.808, 1.9, 38, 84, 20, 1
7, 4, 28, 0.571, 0.357, 0.571, 5.0, 10, 16, 2, 1
22, 71, 1562, 3.227, 0.499, 0.836, 10.99, 780, 1306, 71, 1
14, 284, 3976, 20.286, 0.236, 0.698, 2.24, 938, 2777, 419, 1
7, 47, 329, 6.714, 0.286, 0.717, 1.4, 94, 236, 67, 1
7, 45, 315, 6.429, 0.254, 0.708, 1.29, 80, 223, 62, 1
11, 9, 99, 0.818, 0.475, 0.636, 15.67, 47, 63, 3, 1
8, 43, 344, 5.375, 0.343, 0.977, 1.71, 118, 336, 69, 1
7, 16, 112, 2.286, 0.286, 0.705, 1.88, 32, 79, 17, 1
14, 399, 5586, 28.5, 0.383, 0.593, 5.04, 2142, 3315, 425, 1
10, 29, 290, 2.9, 0.221, 0.572, 3.56, 64, 166, 18, 1
7, 8, 56, 1.143, 0.375, 1.0, 1.62, 21, 56, 13, 1
7, 9, 63, 1.286, 0.333, 0.492, 21.0, 21, 31, 1, 1
9, 43, 387, 4.778, 0.388, 0.886, 2.73, 150, 343, 55, 1
5, 4, 20, 0.8, 0.5, 0.7, 10.0, 10, 14, 1, 1
8, 9, 72, 1.125, 0.389, 0.792, 2.0, 28, 57, 14, 1
10, 131, 1310, 13.1, 0.439, 0.845, 2.79, 575, 1107, 206, 1
7, 8, 56, 1.143, 0.411, 0.714, 2.3, 23, 40, 10, 1
9, 138, 1242, 15.333, 0.271, 0.609, 1.87, 336, 756, 180, 1
28, 82, 2296, 2.929, 0.271, 0.39, 8.9, 623, 895, 70, 1
11, 167, 1837, 15.182, 0.371, 0.8, 2.86, 681, 1470, 238, 1
9, 14, 126, 1.556, 0.127, 0.937, 1.78, 16, 118, 9, 1
8, 43, 344, 5.375, 0.392, 0.927, 2.21, 135, 319, 61, 1
8, 27, 216, 3.375, 0.218, 0.829, 2.14, 47, 179, 22, 1
8, 15, 120, 1.875, 0.458, 0.908, 2.5, 55, 109, 22, 1
7, 13, 91, 1.857, 0.242, 0.912, 1.47, 22, 83, 15, 1
7, 7, 49, 1.0, 0.327, 1.0, 2.0, 16, 49, 8, 1
8, 28, 224, 3.5, 0.299, 0.969, 1.6, 67, 217, 42, 1
15, 61, 915, 4.067, 0.247, 0.515, 1.87, 226, 471, 121, 1
8, 14, 112, 1.75, 0.438, 0.768, 2.23, 49, 86, 22, 1
24, 177, 4248, 7.375, 0.514, 0.961, 8.02, 2182, 4082, 272, 1
1, 32, 32, 32.0, 0.438, 1.0, 2.0, 14, 32, 7, 1
9, 55, 495, 6.111, 0.255, 0.697, 1.38, 126, 345, 91, 1
10, 101, 1010, 10.1, 0.466, 0.893, 3.02, 471, 902, 156, 1
10, 34, 340, 3.4, 0.356, 0.803, 1.83, 121, 273, 66, 1
8, 17, 136, 2.125, 0.382, 0.86, 2.48, 52, 117, 21, 1
6, 100, 600, 16.667, 0.342, 0.822, 1.71, 205, 493, 120, 1
9, 32, 288, 3.556, 0.271, 0.594, 2.23, 78, 171, 35, 1
10, 260, 2600, 26.0, 0.282, 0.737, 1.78, 732, 1916, 412, 1
8, 12, 96, 1.5, 0.396, 0.844, 2.11, 38, 81, 18, 1
6, 62, 372, 10.333, 0.234, 0.852, 1.36, 87, 317, 64, 1
14, 12, 168, 0.857, 0.429, 0.732, 6.55, 72, 123, 11, 1
9, 43, 387, 4.778, 0.274, 0.605, 1.68, 106, 234, 63, 1
5, 8, 40, 1.6, 0.35, 0.675, 4.67, 14, 27, 3, 1
6, 41, 246, 6.833, 0.232, 0.927, 1.3, 57, 228, 44, 1
9, 180, 1620, 20.0, 0.343, 0.738, 2.47, 555, 1196, 225, 1
13, 115, 1495, 8.846, 0.314, 0.695, 2.62, 469, 1039, 179, 1
8, 183, 1464, 22.875, 0.185, 0.76, 1.43, 271, 1112, 190, 1
8, 12, 96, 1.5, 0.438, 1.0, 1.5, 42, 96, 28, 1
9, 99, 891, 11.0, 0.461, 0.906, 2.65, 411, 807, 155, 1
8, 50, 400, 6.25, 0.378, 0.915, 1.7, 151, 366, 89, 1
7, 13, 91, 1.857, 0.286, 0.923, 2.6, 26, 84, 10, 1
7, 41, 287, 5.857, 0.422, 1.0, 1.73, 121, 287, 70, 1
6, 29, 174, 4.833, 0.368, 0.954, 1.73, 64, 166, 37, 1
12, 207, 2484, 17.25, 0.2, 0.699, 1.7, 496, 1736, 292, 1
17, 24, 408, 1.412, 0.4, 0.838, 4.79, 163, 342, 34, 1
11, 213, 2343, 19.364, 0.264, 0.698, 1.95, 619, 1635, 317, 1
17, 11, 187, 0.647, 0.326, 0.433, 10.17, 61, 81, 6, 1
9, 19, 171, 2.111, 0.222, 0.673, 1.31, 38, 115, 29, 1
8, 26, 208, 3.25, 0.375, 0.947, 1.77, 78, 197, 44, 1
8, 38, 304, 4.75, 0.408, 0.964, 1.65, 124, 293, 75, 1
8, 108, 864, 13.5, 0.348, 0.868, 1.65, 301, 750, 182, 1
11, 32, 352, 2.909, 0.256, 0.534, 2.0, 90, 188, 45, 1
9, 161, 1449, 17.889, 0.273, 0.521, 2.41, 396, 755, 164, 1
9, 250, 2250, 27.778, 0.347, 0.737, 2.44, 781, 1659, 320, 1
9, 47, 423, 5.222, 0.336, 0.891, 1.78, 142, 377, 80, 1
7, 38, 266, 5.429, 0.259, 0.688, 1.5, 69, 183, 46, 1
10, 89, 890, 8.9, 0.252, 0.496, 3.25, 224, 441, 69, 1
9, 44, 396, 4.889, 0.46, 0.937, 2.84, 182, 371, 64, 1
8, 47, 376, 5.875, 0.324, 0.896, 2.18, 122, 337, 56, 1
11, 33, 363, 3.0, 0.278, 0.73, 2.1, 101, 265, 48, 1
6, 10, 60, 1.667, 0.317, 0.85, 1.19, 19, 51, 16, 1
9, 16, 144, 1.778, 0.208, 0.715, 1.5, 30, 103, 20, 1
7, 17, 119, 2.429, 0.361, 0.782, 1.65, 43, 93, 26, 1
10, 65, 650, 6.5, 0.445, 0.911, 2.58, 289, 592, 112, 1
9, 183, 1647, 20.333, 0.218, 0.6, 1.42, 359, 989, 252, 1
7, 243, 1701, 34.714, 0.198, 0.48, 1.48, 336, 817, 227, 1
7, 5, 35, 0.714, 0.257, 1.0, 1.13, 9, 35, 8, 1
9, 44, 396, 4.889, 0.258, 0.604, 1.38, 102, 239, 74, 1
9, 12, 108, 1.333, 0.37, 1.0, 2.0, 40, 108, 20, 1
8, 272, 2176, 34.0, 0.187, 0.568, 1.41, 407, 1236, 288, 1
10, 248, 2480, 24.8, 0.356, 0.729, 2.6, 883, 1807, 340, 1
12, 118, 1416, 9.833, 0.253, 0.767, 1.95, 358, 1086, 184, 1
9, 44, 396, 4.889, 0.341, 0.677, 2.55, 135, 268, 53, 1
8, 14, 112, 1.75, 0.42, 0.759, 2.04, 47, 85, 23, 1
8, 36, 288, 4.5, 0.458, 0.875, 2.03, 132, 252, 65, 1
10, 6, 60, 0.6, 0.433, 1.0, 2.6, 26, 60, 10, 1
10, 41, 410, 4.1, 0.302, 0.69, 2.07, 124, 283, 60, 1
11, 53, 583, 4.818, 0.249, 0.734, 1.93, 145, 428, 75, 1
5, 7, 35, 1.4, 0.6, 1.0, 2.33, 21, 35, 9, 1
8, 22, 176, 2.75, 0.392, 0.778, 2.3, 69, 137, 30, 1
14, 407, 5698, 29.071, 0.353, 0.574, 4.54, 2010, 3273, 443, 1
12, 116, 1392, 9.667, 0.331, 0.756, 2.62, 461, 1053, 176, 1
8, 148, 1184, 18.5, 0.208, 0.725, 1.24, 246, 858, 198, 1
9, 185, 1665, 20.556, 0.398, 0.783, 2.79, 663, 1303, 238, 1
10, 20, 200, 2.0, 0.61, 0.845, 8.13, 122, 169, 15, 1
8, 6, 48, 0.75, 0.375, 0.792, 3.0, 18, 38, 6, 1
23, 47, 1081, 2.043, 0.315, 0.747, 2.2, 341, 808, 155, 1
10, 511, 5110, 51.1, 0.141, 0.529, 1.3, 721, 2701, 555, 1
14, 141, 1974, 10.071, 0.278, 0.67, 2.29, 549, 1323, 240, 1
9, 82, 738, 9.111, 0.379, 0.879, 2.35, 280, 649, 119, 1
6, 19, 114, 3.167, 0.333, 0.93, 1.27, 38, 106, 30, 1
9, 29, 261, 3.222, 0.234, 0.709, 1.3, 61, 185, 47, 1
7, 11, 77, 1.571, 0.364, 0.909, 1.75, 28, 70, 16, 1
9, 83, 747, 9.222, 0.371, 0.727, 3.3, 277, 543, 84, 1
5, 7, 35, 1.4, 0.457, 1.0, 1.45, 16, 35, 11, 1
11, 79, 869, 7.182, 0.342, 0.841, 2.2, 297, 731, 135, 1
5, 38, 190, 7.6, 0.316, 0.695, 2.07, 60, 132, 29, 1
11, 37, 407, 3.364, 0.371, 0.899, 2.01, 151, 366, 75, 1
7, 27, 189, 3.857, 0.37, 0.841, 1.79, 70, 159, 39, 1
9, 18, 162, 2.0, 0.327, 0.914, 1.89, 53, 148, 28, 1
7, 26, 182, 3.714, 0.302, 0.863, 1.9, 55, 157, 29, 1
1, 104, 104, 104.0, 0.192, 1.0, 1.05, 20, 104, 19, 1
10, 506, 5060, 50.6, 0.15, 0.589, 1.34, 758, 2980, 564, 1
12, 117, 1404, 9.75, 0.22, 0.673, 1.68, 309, 945, 184, 1
13, 38, 494, 2.923, 0.332, 0.935, 4.0, 164, 462, 41, 1
10, 64, 640, 6.4, 0.295, 0.808, 2.25, 189, 517, 84, 1
9, 103, 927, 11.444, 0.243, 0.663, 1.42, 225, 615, 159, 1
10, 97, 970, 9.7, 0.423, 0.832, 2.48, 410, 807, 165, 1
10, 98, 980, 9.8, 0.376, 0.861, 2.1, 368, 844, 175, 1
9, 270, 2430, 30.0, 0.111, 0.495, 1.27, 270, 1204, 213, 1
7, 29, 203, 4.143, 0.266, 0.813, 2.7, 54, 165, 20, 1
7, 23, 161, 3.286, 0.273, 0.839, 1.47, 44, 135, 30, 1
7, 41, 287, 5.857, 0.307, 0.808, 1.52, 88, 232, 58, 1
12, 28, 336, 2.333, 0.265, 0.592, 3.07, 89, 199, 29, 1
8, 53, 424, 6.625, 0.358, 0.981, 1.54, 152, 416, 99, 1
1, 9, 9, 9.0, 0.778, 1.0, 7.0, 7, 9, 1, 1
6, 24, 144, 4.0, 0.292, 0.764, 1.56, 42, 110, 27, 1
9, 49, 441, 5.444, 0.265, 0.653, 1.36, 117, 288, 86, 1
9, 509, 4581, 56.556, 0.096, 0.379, 1.34, 439, 1736, 328, 1
13, 414, 5382, 31.846, 0.357, 0.653, 3.08, 1919, 3514, 623, 1
8, 8, 64, 1.0, 0.5, 1.0, 2.91, 32, 64, 11, 1
2, 14, 28, 7.0, 0.393, 0.536, 3.67, 11, 15, 3, 1
9, 54, 486, 6.0, 0.27, 0.852, 1.49, 131, 414, 88, 1
7, 128, 896, 18.286, 0.203, 0.663, 1.33, 182, 594, 137, 1
7, 262, 1834, 37.429, 0.152, 0.684, 1.28, 279, 1254, 218, 1
4, 14, 56, 3.5, 0.268, 0.732, 1.67, 15, 41, 9, 1
8, 9, 72, 1.125, 0.458, 0.986, 2.2, 33, 71, 15, 1
8, 12, 96, 1.5, 0.417, 0.927, 1.74, 40, 89, 23, 1
9, 108, 972, 12.0, 0.329, 0.691, 2.27, 320, 672, 141, 1
8, 23, 184, 2.875, 0.31, 0.88, 1.84, 57, 162, 31, 1
10, 100, 1000, 10.0, 0.444, 0.924, 2.64, 444, 924, 168, 1
5, 12, 60, 2.4, 0.317, 0.75, 1.46, 19, 45, 13, 1
9, 352, 3168, 39.111, 0.205, 0.692, 1.34, 651, 2193, 486, 1
9, 49, 441, 5.444, 0.587, 0.961, 3.12, 259, 424, 83, 1
9, 341, 3069, 37.889, 0.072, 0.305, 1.35, 222, 935, 165, 1
7, 175, 1225, 25.0, 0.186, 0.906, 1.21, 228, 1110, 188, 1
10, 115, 1150, 11.5, 0.24, 0.758, 1.48, 276, 872, 187, 1
24, 281, 6744, 11.708, 0.468, 0.903, 7.95, 3155, 6088, 397, 1
9, 47, 423, 5.222, 0.385, 0.917, 2.51, 163, 388, 65, 1
7, 14, 98, 2.0, 0.357, 0.867, 1.75, 35, 85, 20, 1
9, 42, 378, 4.667, 0.198, 0.563, 1.15, 75, 213, 65, 1
18, 64, 1152, 3.556, 0.261, 0.705, 3.24, 301, 812, 93, 1
6, 12, 72, 2.0, 0.292, 0.778, 1.62, 21, 56, 13, 1
4, 99, 396, 24.75, 0.503, 0.942, 2.4, 199, 373, 83, 1
16, 337, 5392, 21.063, 0.363, 0.598, 5.19, 1956, 3225, 377, 1
7, 7, 49, 1.0, 0.265, 0.796, 1.44, 13, 39, 9, 1
10, 271, 2710, 27.1, 0.267, 0.698, 1.96, 724, 1892, 369, 1
8, 59, 472, 7.375, 0.307, 0.775, 1.84, 145, 366, 79, 1
6, 8, 48, 1.333, 0.563, 0.958, 3.38, 27, 46, 8, 1
12, 13, 156, 1.083, 0.372, 0.981, 2.32, 58, 153, 25, 1
10, 105, 1050, 10.5, 0.234, 0.811, 1.7, 246, 852, 145, 1
5, 51, 255, 10.2, 0.314, 0.831, 1.63, 80, 212, 49, 1
9, 73, 657, 8.111, 0.298, 0.627, 2.55, 196, 412, 77, 1
7, 21, 147, 3.0, 0.313, 0.966, 1.48, 46, 142, 31, 1
7, 121, 847, 17.286, 0.305, 0.675, 1.79, 258, 572, 144, 1
9, 304, 2736, 33.778, 0.202, 0.749, 1.32, 554, 2049, 419, 1
10, 18, 180, 1.8, 0.289, 0.744, 2.6, 52, 134, 20, 1
6, 4, 24, 0.667, 0.542, 1.0, 1.86, 13, 24, 7, 1
9, 92, 828, 10.222, 0.292, 0.843, 2.05, 242, 698, 118, 1
9, 20, 180, 2.222, 0.339, 0.872, 2.35, 61, 157, 26, 1
9, 175, 1575, 19.444, 0.177, 0.624, 1.26, 279, 983, 222, 1
7, 33, 231, 4.714, 0.368, 0.896, 1.57, 85, 207, 54, 1
7, 27, 189, 3.857, 0.259, 0.688, 1.44, 49, 130, 34, 1
9, 64, 576, 7.111, 0.318, 0.818, 2.18, 183, 471, 84, 1
8, 16, 128, 2.0, 0.344, 0.742, 1.52, 44, 95, 29, 1
11, 119, 1309, 10.818, 0.268, 0.678, 1.72, 351, 887, 204, 1
10, 78, 780, 7.8, 0.255, 0.751, 1.76, 199, 586, 113, 1
9, 5, 45, 0.556, 0.244, 0.867, 2.2, 11, 39, 5, 1
6, 27, 162, 4.5, 0.154, 0.481, 2.78, 25, 78, 9, 1
13, 77, 1001, 5.923, 0.298, 0.7, 2.4, 298, 701, 124, 1
12, 25, 300, 2.083, 0.32, 0.643, 2.59, 96, 193, 37, 1
9, 20, 180, 2.222, 0.628, 0.856, 8.07, 113, 154, 14, 1
10, 185, 1850, 18.5, 0.36, 0.688, 2.81, 666, 1272, 237, 1
7, 25, 175, 3.571, 0.331, 0.891, 1.41, 58, 156, 41, 1
8, 10, 80, 1.25, 0.363, 0.913, 3.22, 29, 73, 9, 1
9, 47, 423, 5.222, 0.333, 0.757, 2.39, 141, 320, 59, 1
7, 37, 259, 5.286, 0.305, 1.0, 1.46, 79, 259, 54, 1
7, 33, 231, 4.714, 0.351, 0.957, 1.45, 81, 221, 56, 1
9, 179, 1611, 19.889, 0.341, 0.745, 2.4, 550, 1200, 229, 1
11, 11, 121, 1.0, 0.537, 0.876, 5.0, 65, 106, 13, 1
8, 12, 96, 1.5, 0.427, 0.958, 1.86, 41, 92, 22, 1
