@relation  page-blocks
@attribute Height numeric
@attribute Lenght numeric
@attribute Area numeric
@attribute Eccen numeric
@attribute P_black numeric
@attribute P_and numeric
@attribute Mean_tr numeric
@attribute Blackpix numeric
@attribute Blackand numeric
@attribute Wb_trans numeric
@attribute Class {1,2,3,4,5}


@data
3, 3, 9, 1.0, 0.889, 1.0, 8.0, 8, 9, 1, 1
8, 20, 160, 2.5, 0.5, 1.0, 2.76, 80, 160, 29, 1
9, 36, 324, 4.0, 0.556, 0.923, 3.21, 180, 299, 56, 1
7, 14, 98, 2.0, 0.357, 0.969, 1.52, 35, 95, 23, 1
7, 16, 112, 2.286, 0.241, 0.634, 1.93, 27, 71, 14, 1
11, 86, 946, 7.818, 0.297, 0.748, 1.95, 281, 708, 144, 1
8, 82, 656, 10.25, 0.358, 0.84, 2.24, 235, 551, 105, 1
8, 46, 368, 5.75, 0.315, 0.938, 1.78, 116, 345, 65, 1
10, 80, 800, 8.0, 0.308, 0.838, 2.02, 246, 670, 122, 1
7, 29, 203, 4.143, 0.286, 0.67, 1.71, 58, 136, 34, 1
12, 67, 804, 5.583, 0.403, 0.704, 3.68, 324, 566, 88, 1
11, 378, 4158, 34.364, 0.33, 0.684, 2.95, 1371, 2846, 465, 1
9, 114, 1026, 12.667, 0.272, 0.741, 1.86, 279, 760, 150, 1
8, 64, 512, 8.0, 0.301, 0.857, 1.93, 154, 439, 80, 1
7, 18, 126, 2.571, 0.238, 0.714, 1.15, 30, 90, 26, 1
8, 30, 240, 3.75, 0.433, 1.0, 2.12, 104, 240, 49, 1
11, 8, 88, 0.727, 0.409, 0.477, 36.0, 36, 42, 1, 1
11, 84, 924, 7.636, 0.262, 0.82, 1.69, 242, 758, 143, 1
7, 98, 686, 14.0, 0.207, 0.491, 1.42, 142, 337, 100, 1
9, 20, 180, 2.222, 0.261, 0.617, 1.68, 47, 111, 28, 1
7, 34, 238, 4.857, 0.273, 0.761, 1.48, 65, 181, 44, 1
8, 23, 184, 2.875, 0.337, 0.783, 1.94, 62, 144, 32, 1
7, 27, 189, 3.857, 0.286, 1.0, 1.32, 54, 189, 41, 1
11, 10, 110, 0.909, 0.436, 0.927, 4.36, 48, 102, 11, 1
8, 62, 496, 7.75, 0.361, 0.877, 3.03, 179, 435, 59, 1
23, 125, 2875, 5.435, 0.953, 1.0, 20.75, 2739, 2875, 132, 1
9, 76, 684, 8.444, 0.352, 0.813, 2.27, 241, 556, 106, 1
9, 86, 774, 9.556, 0.3, 0.677, 2.13, 232, 524, 109, 1
8, 15, 120, 1.875, 0.283, 0.65, 2.27, 34, 78, 15, 1
7, 8, 56, 1.143, 0.357, 0.786, 1.54, 20, 44, 13, 1
9, 109, 981, 12.111, 0.243, 0.848, 1.58, 238, 832, 151, 1
5, 18, 90, 3.6, 0.689, 1.0, 3.44, 62, 90, 18, 1
7, 15, 105, 2.143, 0.343, 1.0, 1.64, 36, 105, 22, 1
6, 45, 270, 7.5, 0.422, 0.881, 1.73, 114, 238, 66, 1
9, 60, 540, 6.667, 0.413, 0.822, 2.75, 223, 444, 81, 1
12, 20, 240, 1.667, 0.525, 0.854, 9.0, 126, 205, 14, 1
5, 4, 20, 0.8, 0.45, 0.45, 9.0, 9, 9, 1, 1
6, 6, 36, 1.0, 0.306, 0.556, 3.67, 11, 20, 3, 1
1, 41, 41, 41.0, 0.39, 1.0, 1.07, 16, 41, 15, 1
9, 453, 4077, 50.333, 0.08, 0.363, 1.21, 326, 1478, 269, 1
11, 272, 2992, 24.727, 0.171, 0.61, 1.47, 511, 1824, 348, 1
9, 64, 576, 7.111, 0.177, 0.479, 2.32, 102, 276, 44, 1
10, 16, 160, 1.6, 0.375, 0.769, 2.14, 60, 123, 28, 1
12, 272, 3264, 22.667, 0.329, 0.75, 2.74, 1075, 2448, 393, 1
13, 10, 130, 0.769, 0.3, 0.808, 6.5, 39, 105, 6, 1
5, 56, 280, 11.2, 0.121, 0.471, 1.31, 34, 132, 26, 1
9, 38, 342, 4.222, 0.313, 0.62, 2.18, 107, 212, 49, 1
7, 35, 245, 5.0, 0.408, 0.755, 2.38, 100, 185, 42, 1
10, 155, 1550, 15.5, 0.314, 0.631, 2.64, 486, 978, 184, 1
9, 536, 4824, 59.556, 0.091, 0.358, 1.38, 441, 1725, 320, 1
10, 19, 190, 1.9, 0.326, 0.768, 1.59, 62, 146, 39, 1
5, 75, 375, 15.0, 0.269, 0.979, 1.22, 101, 367, 83, 1
12, 404, 4848, 33.667, 0.334, 0.674, 2.82, 1617, 3267, 573, 1
10, 11, 110, 1.1, 0.382, 1.0, 1.5, 42, 110, 28, 1
12, 22, 264, 1.833, 0.542, 0.784, 8.94, 143, 207, 16, 1
10, 9, 90, 0.9, 0.356, 0.933, 1.6, 32, 84, 20, 1
6, 96, 576, 16.0, 0.198, 0.668, 1.61, 114, 385, 71, 1
6, 17, 102, 2.833, 0.382, 0.951, 1.63, 39, 97, 24, 1
8, 73, 584, 9.125, 0.235, 0.803, 1.47, 137, 469, 93, 1
8, 45, 360, 5.625, 0.367, 0.897, 2.44, 132, 323, 54, 1
7, 5, 35, 0.714, 0.429, 0.886, 2.5, 15, 31, 6, 1
7, 71, 497, 10.143, 0.394, 0.958, 1.87, 196, 476, 105, 1
13, 342, 4446, 26.308, 0.231, 0.548, 2.15, 1027, 2437, 477, 1
38, 342, 12996, 9.0, 0.275, 0.466, 12.99, 3573, 6053, 275, 1
11, 175, 1925, 15.909, 0.21, 0.469, 1.98, 405, 902, 205, 1
9, 84, 756, 9.333, 0.329, 0.632, 2.08, 249, 478, 120, 1
8, 59, 472, 7.375, 0.322, 0.881, 2.41, 152, 416, 63, 1
13, 135, 1755, 10.385, 0.492, 0.833, 5.5, 864, 1462, 157, 1
5, 2, 10, 0.4, 0.8, 0.8, 8.0, 8, 8, 1, 1
25, 169, 4225, 6.76, 0.218, 0.971, 1.58, 923, 4101, 586, 1
10, 21, 210, 2.1, 0.348, 0.757, 3.17, 73, 159, 23, 1
9, 102, 918, 11.333, 0.386, 0.895, 2.77, 354, 822, 128, 1
9, 46, 414, 5.111, 0.316, 0.857, 1.72, 131, 355, 76, 1
9, 148, 1332, 16.444, 0.198, 0.77, 1.33, 264, 1025, 198, 1
8, 15, 120, 1.875, 0.467, 0.783, 2.24, 56, 94, 25, 1
6, 95, 570, 15.833, 0.3, 0.911, 1.64, 171, 519, 104, 1
6, 14, 84, 2.333, 0.286, 1.0, 1.2, 24, 84, 20, 1
9, 81, 729, 9.0, 0.322, 0.819, 2.22, 235, 597, 106, 1
7, 11, 77, 1.571, 0.364, 1.0, 1.33, 28, 77, 21, 1
8, 14, 112, 1.75, 0.429, 1.0, 2.4, 48, 112, 20, 1
5, 6, 30, 1.2, 0.433, 0.733, 13.0, 13, 22, 1, 1
9, 535, 4815, 59.444, 0.118, 0.482, 1.31, 566, 2323, 432, 1
11, 22, 242, 2.0, 0.624, 0.88, 9.44, 151, 213, 16, 1
10, 292, 2920, 29.2, 0.203, 0.649, 1.5, 594, 1896, 397, 1
9, 122, 1098, 13.556, 0.339, 0.947, 2.57, 372, 1040, 145, 1
7, 11, 77, 1.571, 0.364, 0.948, 1.47, 28, 73, 19, 1
6, 46, 276, 7.667, 0.322, 0.877, 1.48, 89, 242, 60, 1
9, 49, 441, 5.444, 0.306, 0.773, 1.82, 135, 341, 74, 1
8, 54, 432, 6.75, 0.245, 0.745, 1.29, 106, 322, 82, 1
7, 9, 63, 1.286, 0.286, 0.968, 1.2, 18, 61, 15, 1
16, 439, 7024, 27.438, 0.384, 0.724, 5.09, 2696, 5084, 530, 1
11, 57, 627, 5.182, 0.295, 0.719, 2.47, 185, 451, 75, 1
16, 389, 6224, 24.313, 0.364, 0.569, 5.35, 2268, 3544, 424, 1
8, 70, 560, 8.75, 0.332, 0.896, 1.66, 186, 502, 112, 1
9, 534, 4806, 59.333, 0.184, 0.733, 1.34, 884, 3524, 661, 1
7, 14, 98, 2.0, 0.408, 0.939, 2.5, 40, 92, 16, 1
8, 20, 160, 2.5, 0.406, 0.906, 1.86, 65, 145, 35, 1
7, 100, 700, 14.286, 0.279, 0.98, 1.63, 195, 686, 120, 1
10, 51, 510, 5.1, 0.308, 0.841, 1.89, 157, 429, 83, 1
8, 82, 656, 10.25, 0.418, 0.753, 2.51, 274, 494, 109, 1
14, 227, 3178, 16.214, 0.237, 0.839, 3.34, 754, 2667, 226, 1
28, 137, 3836, 4.893, 0.265, 0.564, 5.05, 1016, 2163, 201, 1
6, 50, 300, 8.333, 0.397, 0.713, 2.38, 119, 214, 50, 1
7, 20, 140, 2.857, 0.464, 0.9, 2.71, 65, 126, 24, 1
9, 17, 153, 1.889, 0.608, 0.856, 7.15, 93, 131, 13, 1
10, 130, 1300, 13.0, 0.425, 0.773, 2.79, 552, 1005, 198, 1
9, 21, 189, 2.333, 0.302, 0.614, 1.9, 57, 116, 30, 1
17, 22, 374, 1.294, 0.425, 0.765, 4.68, 159, 286, 34, 1
6, 51, 306, 8.5, 0.454, 0.817, 2.44, 139, 250, 57, 1
9, 20, 180, 2.222, 0.55, 0.783, 8.25, 99, 141, 12, 1
12, 175, 2100, 14.583, 0.403, 0.774, 4.28, 847, 1625, 198, 1
5, 7, 35, 1.4, 0.314, 0.857, 1.83, 11, 30, 6, 1
10, 242, 2420, 24.2, 0.26, 0.579, 2.08, 630, 1401, 303, 1
7, 62, 434, 8.857, 0.189, 0.756, 1.28, 82, 328, 64, 1
9, 18, 162, 2.0, 0.278, 0.716, 1.67, 45, 116, 27, 1
7, 15, 105, 2.143, 0.324, 0.762, 3.09, 34, 80, 11, 1
7, 4, 28, 0.571, 0.393, 0.679, 3.67, 11, 19, 3, 1
22, 69, 1518, 3.136, 0.516, 0.848, 10.59, 784, 1287, 74, 1
13, 311, 4043, 23.923, 0.216, 0.759, 1.63, 873, 3069, 537, 1
11, 29, 319, 2.636, 0.298, 0.752, 2.21, 95, 240, 43, 1
9, 35, 315, 3.889, 0.263, 0.667, 2.86, 83, 210, 29, 1
10, 10, 100, 1.0, 0.52, 0.53, 52.0, 52, 53, 1, 1
8, 42, 336, 5.25, 0.363, 0.97, 2.18, 122, 326, 56, 1
8, 14, 112, 1.75, 0.25, 0.786, 3.11, 28, 88, 9, 1
13, 433, 5629, 33.308, 0.375, 0.605, 4.82, 2109, 3404, 438, 1
21, 13, 273, 0.619, 0.168, 0.308, 2.3, 46, 84, 20, 1
8, 7, 56, 0.875, 0.375, 1.0, 2.63, 21, 56, 8, 1
8, 8, 64, 1.0, 0.234, 0.328, 5.0, 15, 21, 3, 1
8, 48, 384, 6.0, 0.396, 0.924, 2.03, 152, 355, 75, 1
5, 4, 20, 0.8, 0.4, 0.7, 2.67, 8, 14, 3, 1
9, 8, 72, 0.889, 0.722, 0.792, 13.0, 52, 57, 4, 1
10, 131, 1310, 13.1, 0.487, 0.856, 2.94, 638, 1121, 217, 1
9, 6, 54, 0.667, 0.667, 0.759, 18.0, 36, 41, 2, 1
14, 91, 1274, 6.5, 0.389, 0.628, 5.05, 495, 800, 98, 1
10, 215, 2150, 21.5, 0.133, 0.464, 1.2, 287, 997, 239, 1
13, 136, 1768, 10.462, 0.415, 0.778, 4.58, 733, 1375, 160, 1
9, 14, 126, 1.556, 0.238, 0.897, 1.36, 30, 113, 22, 1
8, 43, 344, 5.375, 0.398, 0.945, 1.69, 137, 325, 81, 1
5, 44, 220, 8.8, 0.241, 0.791, 2.52, 53, 174, 21, 1
7, 17, 119, 2.429, 0.387, 0.857, 2.71, 46, 102, 17, 1
1, 89, 89, 89.0, 0.169, 1.0, 1.07, 15, 89, 14, 1
7, 7, 49, 1.0, 0.327, 1.0, 1.33, 16, 49, 12, 1
7, 32, 224, 4.571, 0.272, 0.862, 1.53, 61, 193, 40, 1
9, 102, 918, 11.333, 0.166, 0.56, 1.58, 152, 514, 96, 1
8, 14, 112, 1.75, 0.482, 0.759, 3.38, 54, 85, 16, 1
24, 177, 4248, 7.375, 0.508, 0.927, 8.05, 2157, 3939, 268, 1
8, 4, 32, 0.5, 0.375, 1.0, 2.4, 12, 32, 5, 1
8, 62, 496, 7.75, 0.214, 0.645, 1.43, 106, 320, 74, 1
10, 101, 1010, 10.1, 0.442, 0.855, 2.92, 446, 864, 153, 1
9, 37, 333, 4.111, 0.39, 0.811, 2.03, 130, 270, 64, 1
8, 17, 136, 2.125, 0.36, 0.831, 1.96, 49, 113, 25, 1
8, 75, 600, 9.375, 0.375, 0.86, 2.05, 225, 516, 110, 1
7, 41, 287, 5.857, 0.209, 0.652, 1.36, 60, 187, 44, 1
10, 261, 2610, 26.1, 0.269, 0.713, 1.81, 701, 1860, 388, 1
8, 12, 96, 1.5, 0.385, 0.802, 2.18, 37, 77, 17, 1
8, 46, 368, 5.75, 0.291, 0.886, 2.23, 107, 326, 48, 1
10, 17, 170, 1.7, 0.506, 0.771, 7.82, 86, 131, 11, 1
10, 39, 390, 3.9, 0.344, 0.59, 2.79, 134, 230, 48, 1
10, 4, 40, 0.4, 0.375, 0.4, 15.0, 15, 16, 1, 1
7, 35, 245, 5.0, 0.269, 0.939, 1.32, 66, 230, 50, 1
9, 181, 1629, 20.111, 0.361, 0.74, 2.76, 588, 1205, 213, 1
13, 116, 1508, 8.923, 0.292, 0.703, 2.49, 441, 1060, 177, 1
7, 213, 1491, 30.429, 0.199, 0.733, 1.25, 296, 1093, 237, 1
8, 12, 96, 1.5, 0.438, 1.0, 1.91, 42, 96, 22, 1
9, 99, 891, 11.0, 0.464, 0.942, 2.52, 413, 839, 164, 1
9, 45, 405, 5.0, 0.319, 0.923, 2.11, 129, 374, 61, 1
7, 13, 91, 1.857, 0.286, 0.934, 1.63, 26, 85, 16, 1
8, 36, 288, 4.5, 0.406, 1.0, 1.89, 117, 288, 62, 1
8, 21, 168, 2.625, 0.411, 0.994, 2.56, 69, 167, 27, 1
7, 346, 2422, 49.429, 0.173, 0.716, 1.23, 418, 1733, 341, 1
10, 41, 410, 4.1, 0.324, 0.81, 1.87, 133, 332, 71, 1
9, 261, 2349, 29.0, 0.183, 0.718, 1.42, 430, 1686, 302, 1
7, 27, 189, 3.857, 0.164, 0.397, 2.58, 31, 75, 12, 1
9, 19, 171, 2.111, 0.275, 0.643, 1.52, 47, 110, 31, 1
8, 26, 208, 3.25, 0.346, 0.909, 1.85, 72, 189, 39, 1
9, 33, 297, 3.667, 0.458, 0.983, 2.19, 136, 292, 62, 1
8, 109, 872, 13.625, 0.271, 0.864, 1.83, 236, 753, 129, 1
10, 35, 350, 3.5, 0.326, 0.583, 2.24, 114, 204, 51, 1
9, 158, 1422, 17.556, 0.217, 0.535, 1.45, 308, 761, 212, 1
9, 249, 2241, 27.667, 0.301, 0.739, 1.96, 674, 1655, 344, 1
8, 53, 424, 6.625, 0.337, 0.889, 1.64, 143, 377, 87, 1
7, 38, 266, 5.429, 0.226, 0.639, 1.4, 60, 170, 43, 1
10, 88, 880, 8.8, 0.248, 0.49, 2.16, 218, 431, 101, 1
9, 45, 405, 5.0, 0.447, 0.896, 3.23, 181, 363, 56, 1
9, 42, 378, 4.667, 0.381, 0.931, 2.48, 144, 352, 58, 1
10, 36, 360, 3.6, 0.264, 0.711, 1.86, 95, 256, 51, 1
6, 10, 60, 1.667, 0.433, 0.867, 1.86, 26, 52, 14, 1
9, 16, 144, 1.778, 0.222, 0.479, 1.33, 32, 69, 24, 1
6, 19, 114, 3.167, 0.184, 0.781, 1.24, 21, 89, 17, 1
10, 64, 640, 6.4, 0.477, 0.914, 2.8, 305, 585, 109, 1
9, 181, 1629, 20.111, 0.217, 0.661, 1.66, 354, 1077, 213, 1
7, 239, 1673, 34.143, 0.16, 0.476, 1.51, 268, 797, 177, 1
1, 35, 35, 35.0, 0.2, 1.0, 1.17, 7, 35, 6, 1
17, 23, 391, 1.353, 0.373, 0.621, 10.43, 146, 243, 14, 1
9, 12, 108, 1.333, 0.407, 0.898, 1.63, 44, 97, 27, 1
9, 240, 2160, 26.667, 0.179, 0.605, 1.26, 386, 1307, 306, 1
10, 249, 2490, 24.9, 0.294, 0.636, 2.32, 731, 1584, 315, 1
12, 118, 1416, 9.833, 0.309, 0.726, 2.42, 438, 1028, 181, 1
10, 40, 400, 4.0, 0.295, 0.683, 2.07, 118, 273, 57, 1
8, 14, 112, 1.75, 0.393, 0.705, 2.32, 44, 79, 19, 1
8, 36, 288, 4.5, 0.458, 0.958, 2.06, 132, 276, 64, 1
5, 12, 60, 2.4, 0.483, 1.0, 1.38, 29, 60, 21, 1
10, 41, 410, 4.1, 0.278, 0.632, 1.93, 114, 259, 59, 1
6, 97, 582, 16.167, 0.266, 0.72, 1.82, 155, 419, 85, 1
5, 7, 35, 1.4, 0.6, 0.886, 3.5, 21, 31, 6, 1
8, 22, 176, 2.75, 0.398, 0.79, 2.59, 70, 139, 27, 1
14, 416, 5824, 29.714, 0.384, 0.617, 4.64, 2234, 3594, 481, 1
8, 170, 1360, 21.25, 0.277, 0.89, 1.6, 377, 1210, 236, 1
8, 145, 1160, 18.125, 0.156, 0.773, 1.24, 181, 897, 146, 1
11, 152, 1672, 13.818, 0.365, 0.764, 2.88, 610, 1278, 212, 1
10, 20, 200, 2.0, 0.54, 0.78, 9.0, 108, 156, 12, 1
8, 6, 48, 0.75, 0.313, 0.792, 3.0, 15, 38, 5, 1
11, 98, 1078, 8.909, 0.397, 0.778, 2.61, 428, 839, 164, 1
10, 510, 5100, 51.0, 0.163, 0.542, 1.36, 832, 2763, 612, 1
6, 326, 1956, 54.333, 0.213, 0.716, 1.29, 416, 1400, 323, 1
11, 67, 737, 6.091, 0.331, 0.844, 2.28, 244, 622, 107, 1
5, 23, 115, 4.6, 0.226, 1.0, 1.63, 26, 115, 16, 1
7, 37, 259, 5.286, 0.243, 0.71, 1.34, 63, 184, 47, 1
7, 11, 77, 1.571, 0.364, 0.922, 1.75, 28, 71, 16, 1
9, 82, 738, 9.111, 0.352, 0.798, 2.63, 260, 589, 99, 1
5, 7, 35, 1.4, 0.457, 1.0, 2.0, 16, 35, 8, 1
7, 125, 875, 17.857, 0.27, 0.858, 1.4, 236, 751, 168, 1
8, 24, 192, 3.0, 0.318, 0.688, 2.65, 61, 132, 23, 1
7, 58, 406, 8.286, 0.212, 0.842, 2.26, 86, 342, 38, 1
9, 21, 189, 2.333, 0.392, 0.899, 2.74, 74, 170, 27, 1
5, 33, 165, 6.6, 0.376, 0.903, 1.44, 62, 149, 43, 1
7, 26, 182, 3.714, 0.269, 0.929, 1.23, 49, 169, 40, 1
7, 14, 98, 2.0, 0.286, 1.0, 1.87, 28, 98, 15, 1
10, 511, 5110, 51.1, 0.161, 0.634, 1.43, 822, 3238, 575, 1
7, 198, 1386, 28.286, 0.17, 0.713, 1.36, 236, 988, 174, 1
8, 63, 504, 7.875, 0.321, 0.954, 1.82, 162, 481, 89, 1
6, 106, 636, 17.667, 0.129, 0.835, 1.14, 82, 531, 72, 1
8, 117, 936, 14.625, 0.201, 0.698, 1.45, 188, 653, 130, 1
10, 98, 980, 9.8, 0.448, 0.881, 2.74, 439, 863, 160, 1
10, 98, 980, 9.8, 0.391, 0.835, 2.41, 383, 818, 159, 1
9, 279, 2511, 31.0, 0.097, 0.339, 1.34, 243, 851, 181, 1
8, 26, 208, 3.25, 0.25, 0.808, 1.37, 52, 168, 38, 1
7, 23, 161, 3.286, 0.342, 0.783, 1.45, 55, 126, 38, 1
9, 32, 288, 3.556, 0.365, 0.781, 2.23, 105, 225, 47, 1
11, 30, 330, 2.727, 0.297, 0.6, 2.39, 98, 198, 41, 1
7, 61, 427, 8.714, 0.321, 0.965, 1.78, 137, 412, 77, 1
9, 1, 9, 0.111, 1.0, 1.0, 9.0, 9, 9, 1, 1
9, 16, 144, 1.778, 0.382, 0.743, 2.29, 55, 107, 24, 1
9, 48, 432, 5.333, 0.227, 0.657, 1.42, 98, 284, 69, 1
9, 488, 4392, 54.222, 0.074, 0.343, 1.28, 326, 1508, 254, 1
13, 407, 5291, 31.308, 0.266, 0.649, 2.31, 1406, 3435, 609, 1
8, 8, 64, 1.0, 0.391, 1.0, 2.5, 25, 64, 10, 1
7, 4, 28, 0.571, 0.286, 0.357, 8.0, 8, 10, 1, 1
5, 96, 480, 19.2, 0.323, 0.838, 1.78, 155, 402, 87, 1
10, 88, 880, 8.8, 0.257, 0.668, 1.82, 226, 588, 124, 1
17, 110, 1870, 6.471, 0.175, 0.603, 1.46, 328, 1128, 224, 1
7, 8, 56, 1.143, 0.268, 0.679, 1.15, 15, 38, 13, 1
8, 9, 72, 1.125, 0.528, 0.958, 3.17, 38, 69, 12, 1
8, 12, 96, 1.5, 0.438, 0.927, 2.1, 42, 89, 20, 1
15, 67, 1005, 4.467, 0.293, 0.607, 3.59, 294, 610, 82, 1
6, 31, 186, 5.167, 0.263, 0.812, 1.4, 49, 151, 35, 1
10, 99, 990, 9.9, 0.443, 0.912, 2.64, 439, 903, 166, 1
5, 12, 60, 2.4, 0.267, 0.733, 1.78, 16, 44, 9, 1
9, 343, 3087, 38.111, 0.162, 0.677, 1.24, 499, 2091, 401, 1
9, 49, 441, 5.444, 0.592, 0.998, 2.97, 261, 440, 88, 1
11, 303, 3333, 27.545, 0.183, 0.268, 4.97, 611, 892, 123, 1
7, 175, 1225, 25.0, 0.337, 0.991, 1.87, 413, 1214, 221, 1
11, 104, 1144, 9.455, 0.377, 0.779, 2.57, 431, 891, 168, 1
24, 280, 6720, 11.667, 0.452, 0.899, 7.62, 3040, 6042, 399, 1
9, 47, 423, 5.222, 0.362, 0.905, 2.01, 153, 383, 76, 1
7, 14, 98, 2.0, 0.327, 0.847, 1.45, 32, 83, 22, 1
10, 38, 380, 3.8, 0.195, 0.55, 1.48, 74, 209, 50, 1
9, 127, 1143, 14.111, 0.174, 0.718, 1.28, 199, 821, 155, 1
8, 9, 72, 1.125, 0.361, 0.792, 2.17, 26, 57, 12, 1
9, 43, 387, 4.778, 0.481, 0.953, 3.15, 186, 369, 59, 1
14, 390, 5460, 27.857, 0.358, 0.59, 4.44, 1956, 3224, 441, 1
7, 7, 49, 1.0, 0.306, 0.898, 1.36, 15, 44, 11, 1
10, 271, 2710, 27.1, 0.249, 0.704, 1.89, 675, 1908, 358, 1
10, 46, 460, 4.6, 0.363, 0.843, 2.01, 167, 388, 83, 1
6, 8, 48, 1.333, 0.646, 0.917, 3.1, 31, 44, 10, 1
5, 31, 155, 6.2, 0.361, 0.974, 1.56, 56, 151, 36, 1
7, 148, 1036, 21.143, 0.184, 0.816, 1.2, 191, 845, 159, 1
8, 31, 248, 3.875, 0.298, 0.871, 1.45, 74, 216, 51, 1
10, 66, 660, 6.6, 0.27, 0.638, 1.87, 178, 421, 95, 1
7, 21, 147, 3.0, 0.388, 0.912, 1.84, 57, 134, 31, 1
10, 85, 850, 8.5, 0.333, 0.696, 2.28, 283, 592, 124, 1
10, 272, 2720, 27.2, 0.211, 0.772, 1.43, 573, 2101, 401, 1
9, 20, 180, 2.222, 0.35, 0.728, 1.91, 63, 131, 33, 1
6, 4, 24, 0.667, 0.667, 1.0, 8.0, 16, 24, 2, 1
9, 92, 828, 10.222, 0.286, 0.885, 1.93, 237, 733, 123, 1
9, 20, 180, 2.222, 0.361, 0.872, 1.86, 65, 157, 35, 1
9, 169, 1521, 18.778, 0.26, 0.619, 1.82, 396, 942, 217, 1
10, 23, 230, 2.3, 0.317, 0.891, 2.35, 73, 205, 31, 1
17, 11, 187, 0.647, 0.417, 0.647, 9.75, 78, 121, 8, 1
8, 71, 568, 8.875, 0.31, 0.861, 1.85, 176, 489, 95, 1
11, 12, 132, 1.091, 0.432, 0.674, 4.38, 57, 89, 13, 1
7, 191, 1337, 27.286, 0.307, 0.748, 1.66, 411, 1000, 247, 1
10, 79, 790, 7.9, 0.244, 0.742, 1.79, 193, 586, 108, 1
5, 10, 50, 2.0, 0.28, 0.74, 7.0, 14, 37, 2, 1
6, 28, 168, 4.667, 0.143, 0.53, 1.71, 24, 89, 14, 1
12, 84, 1008, 7.0, 0.43, 0.703, 3.52, 433, 709, 123, 1
6, 49, 294, 8.167, 0.241, 0.633, 1.42, 71, 186, 50, 1
10, 18, 180, 1.8, 0.583, 0.894, 7.5, 105, 161, 14, 1
8, 242, 1936, 30.25, 0.232, 0.611, 1.72, 450, 1183, 262, 1
8, 22, 176, 2.75, 0.324, 0.909, 1.78, 57, 160, 32, 1
8, 10, 80, 1.25, 0.325, 0.913, 1.53, 26, 73, 17, 1
10, 44, 440, 4.4, 0.314, 0.623, 1.92, 138, 274, 72, 1
10, 26, 260, 2.6, 0.296, 0.942, 2.2, 77, 245, 35, 1
6, 39, 234, 6.5, 0.393, 0.927, 1.77, 92, 217, 52, 1
10, 159, 1590, 15.9, 0.377, 0.763, 3.13, 600, 1213, 192, 1
9, 13, 117, 1.444, 0.564, 0.863, 3.88, 66, 101, 17, 1
8, 12, 96, 1.5, 0.396, 0.969, 1.81, 38, 93, 21, 1
