@relation  page-blocks
@attribute Height numeric
@attribute Lenght numeric
@attribute Area numeric
@attribute Eccen numeric
@attribute P_black numeric
@attribute P_and numeric
@attribute Mean_tr numeric
@attribute Blackpix numeric
@attribute Blackand numeric
@attribute Wb_trans numeric
@attribute Class {1,2,3,4,5}


@data
9, 65, 585, 7.222, 0.222, 0.786, 1.35, 130, 460, 96, 1
9, 40, 360, 4.444, 0.319, 0.919, 2.35, 115, 331, 49, 1
5, 7, 35, 1.4, 0.429, 0.886, 2.5, 15, 31, 6, 1
8, 62, 496, 7.75, 0.357, 0.968, 1.79, 177, 480, 99, 1
15, 300, 4500, 20.0, 0.252, 0.576, 2.36, 1136, 2594, 481, 1
79, 159, 12561, 2.013, 0.319, 0.368, 51.4, 4009, 4623, 78, 1
8, 240, 1920, 30.0, 0.194, 0.515, 1.34, 373, 988, 279, 1
13, 58, 754, 4.462, 0.336, 0.599, 3.2, 253, 452, 79, 1
11, 43, 473, 3.909, 0.334, 0.875, 2.47, 158, 414, 64, 1
10, 170, 1700, 17.0, 0.499, 0.928, 4.35, 849, 1577, 195, 1
5, 2, 10, 0.4, 0.7, 0.7, 7.0, 7, 7, 1, 1
26, 170, 4420, 6.538, 0.188, 0.909, 1.54, 833, 4017, 542, 1
7, 30, 210, 4.286, 0.338, 0.762, 1.54, 71, 160, 46, 1
9, 103, 927, 11.444, 0.369, 0.877, 2.55, 342, 813, 134, 1
9, 46, 414, 5.111, 0.365, 0.848, 2.01, 151, 351, 75, 1
7, 193, 1351, 27.571, 0.206, 0.813, 1.37, 278, 1099, 203, 1
12, 10, 120, 0.833, 0.675, 0.783, 11.57, 81, 94, 7, 1
9, 63, 567, 7.0, 0.284, 0.908, 1.96, 161, 515, 82, 1
6, 14, 84, 2.333, 0.274, 1.0, 1.28, 23, 84, 18, 1
9, 81, 729, 9.0, 0.287, 0.826, 2.22, 209, 602, 94, 1
7, 11, 77, 1.571, 0.377, 1.0, 1.53, 29, 77, 19, 1
8, 14, 112, 1.75, 0.411, 0.991, 2.56, 46, 111, 18, 1
5, 6, 30, 1.2, 0.367, 0.767, 3.67, 11, 23, 3, 1
9, 535, 4815, 59.444, 0.106, 0.47, 1.21, 510, 2262, 422, 1
11, 22, 242, 2.0, 0.632, 0.864, 8.05, 153, 209, 19, 1
10, 293, 2930, 29.3, 0.207, 0.596, 1.53, 606, 1746, 397, 1
9, 122, 1098, 13.556, 0.378, 0.961, 2.73, 415, 1055, 152, 1
7, 11, 77, 1.571, 0.377, 0.948, 1.38, 29, 73, 21, 1
10, 28, 280, 2.8, 0.336, 0.85, 1.68, 94, 238, 56, 1
9, 49, 441, 5.444, 0.272, 0.791, 1.38, 120, 349, 87, 1
9, 48, 432, 5.333, 0.257, 0.738, 1.41, 111, 319, 79, 1
8, 8, 64, 1.0, 0.234, 0.953, 2.5, 15, 61, 6, 1
27, 267, 7209, 9.889, 0.362, 0.674, 4.36, 2610, 4860, 599, 1
10, 63, 630, 6.3, 0.233, 0.705, 1.69, 147, 444, 87, 1
15, 419, 6285, 27.933, 0.345, 0.526, 4.5, 2170, 3309, 482, 1
8, 70, 560, 8.75, 0.341, 0.918, 1.66, 191, 514, 115, 1
13, 377, 4901, 29.0, 0.178, 0.746, 1.59, 872, 3655, 548, 1
7, 14, 98, 2.0, 0.49, 0.939, 2.53, 48, 92, 19, 1
9, 18, 162, 2.0, 0.414, 0.877, 2.31, 67, 142, 29, 1
7, 100, 700, 14.286, 0.283, 0.987, 1.68, 198, 691, 118, 1
8, 64, 512, 8.0, 0.336, 0.846, 2.12, 172, 433, 81, 1
8, 82, 656, 10.25, 0.434, 0.75, 2.91, 285, 492, 98, 1
9, 358, 3222, 39.778, 0.385, 0.863, 2.36, 1240, 2782, 525, 1
19, 201, 3819, 10.579, 0.238, 0.567, 2.07, 909, 2164, 439, 1
9, 34, 306, 3.778, 0.386, 0.706, 2.41, 118, 216, 49, 1
7, 20, 140, 2.857, 0.407, 0.929, 1.97, 57, 130, 29, 1
9, 17, 153, 1.889, 0.601, 0.889, 8.36, 92, 136, 11, 1
11, 118, 1298, 10.727, 0.459, 0.742, 4.81, 596, 963, 124, 1
7, 27, 189, 3.857, 0.101, 0.619, 3.8, 19, 117, 5, 1
17, 22, 374, 1.294, 0.409, 0.757, 4.5, 153, 283, 34, 1
8, 38, 304, 4.75, 0.461, 0.803, 2.3, 140, 244, 61, 1
9, 20, 180, 2.222, 0.55, 0.733, 9.9, 99, 132, 10, 1
25, 84, 2100, 3.36, 0.443, 0.82, 8.45, 930, 1722, 110, 1
7, 5, 35, 0.714, 0.371, 0.829, 1.86, 13, 29, 7, 1
11, 221, 2431, 20.091, 0.25, 0.544, 1.95, 607, 1323, 312, 1
8, 54, 432, 6.75, 0.188, 0.78, 1.53, 81, 337, 53, 1
9, 18, 162, 2.0, 0.259, 0.71, 1.56, 42, 115, 27, 1
5, 21, 105, 4.2, 0.333, 0.79, 1.46, 35, 83, 24, 1
7, 4, 28, 0.571, 0.321, 0.679, 9.0, 9, 19, 1, 1
22, 70, 1540, 3.182, 0.525, 0.838, 11.54, 808, 1290, 70, 1
11, 367, 4037, 33.364, 0.221, 0.77, 1.64, 891, 3108, 544, 1
7, 46, 322, 6.571, 0.304, 0.745, 1.53, 98, 240, 64, 1
9, 35, 315, 3.889, 0.273, 0.654, 1.65, 86, 206, 52, 1
10, 10, 100, 1.0, 0.5, 0.53, 50.0, 50, 53, 1, 1
8, 42, 336, 5.25, 0.369, 1.0, 1.85, 124, 336, 67, 1
7, 16, 112, 2.286, 0.259, 0.768, 2.07, 29, 86, 14, 1
14, 402, 5628, 28.714, 0.399, 0.631, 4.75, 2248, 3554, 473, 1
5, 58, 290, 11.6, 0.09, 0.259, 1.18, 26, 75, 22, 1
7, 8, 56, 1.143, 0.357, 1.0, 2.86, 20, 56, 7, 1
8, 8, 64, 1.0, 0.203, 0.344, 4.33, 13, 22, 3, 1
9, 43, 387, 4.778, 0.377, 0.922, 2.25, 146, 357, 65, 1
5, 4, 20, 0.8, 0.35, 0.6, 2.33, 7, 12, 3, 1
9, 8, 72, 0.889, 0.681, 0.764, 12.25, 49, 55, 4, 1
10, 130, 1300, 13.0, 0.486, 0.856, 3.18, 632, 1113, 199, 1
11, 5, 55, 0.455, 0.655, 0.727, 12.0, 36, 40, 3, 1
28, 45, 1260, 1.607, 0.368, 0.54, 7.86, 464, 680, 59, 1
21, 106, 2226, 5.048, 0.136, 0.396, 1.99, 302, 881, 152, 1
15, 121, 1815, 8.067, 0.428, 0.761, 5.35, 776, 1381, 145, 1
7, 18, 126, 2.571, 0.214, 0.929, 1.13, 27, 117, 24, 1
8, 43, 344, 5.375, 0.372, 0.956, 2.1, 128, 329, 61, 1
11, 20, 220, 1.818, 0.168, 0.75, 3.36, 37, 165, 11, 1
7, 17, 119, 2.429, 0.454, 0.866, 3.18, 54, 103, 17, 1
2, 45, 90, 22.5, 0.078, 0.944, 1.17, 7, 85, 6, 1
7, 7, 49, 1.0, 0.347, 1.0, 1.42, 17, 49, 12, 1
9, 25, 225, 2.778, 0.249, 0.911, 1.51, 56, 205, 37, 1
7, 133, 931, 19.0, 0.211, 0.559, 1.75, 196, 520, 112, 1
8, 14, 112, 1.75, 0.509, 0.768, 3.0, 57, 86, 19, 1
24, 178, 4272, 7.417, 0.483, 0.933, 8.0, 2063, 3987, 258, 1
8, 4, 32, 0.5, 0.375, 1.0, 1.5, 12, 32, 8, 1
7, 71, 497, 10.143, 0.193, 0.672, 1.43, 96, 334, 67, 1
10, 101, 1010, 10.1, 0.45, 0.869, 2.95, 455, 878, 154, 1
9, 37, 333, 4.111, 0.381, 0.808, 2.05, 127, 269, 62, 1
8, 17, 136, 2.125, 0.353, 0.801, 2.0, 48, 109, 24, 1
8, 75, 600, 9.375, 0.328, 0.888, 1.86, 197, 533, 106, 1
7, 41, 287, 5.857, 0.185, 0.638, 1.51, 53, 183, 35, 1
13, 201, 2613, 15.462, 0.4, 0.722, 4.45, 1046, 1887, 235, 1
8, 12, 96, 1.5, 0.417, 0.802, 2.11, 40, 77, 19, 1
8, 46, 368, 5.75, 0.266, 0.886, 1.85, 98, 326, 53, 1
10, 17, 170, 1.7, 0.482, 0.759, 6.83, 82, 129, 12, 1
11, 35, 385, 3.182, 0.335, 0.584, 4.78, 129, 225, 27, 1
5, 8, 40, 1.6, 0.375, 0.475, 15.0, 15, 19, 1, 1
7, 35, 245, 5.0, 0.302, 0.939, 1.48, 74, 230, 50, 1
9, 183, 1647, 20.333, 0.327, 0.744, 2.25, 538, 1225, 239, 1
9, 168, 1512, 18.667, 0.315, 0.697, 2.15, 476, 1054, 221, 1
7, 213, 1491, 30.429, 0.235, 0.746, 1.5, 351, 1112, 234, 1
8, 12, 96, 1.5, 0.438, 1.0, 2.0, 42, 96, 21, 1
9, 99, 891, 11.0, 0.484, 0.951, 2.52, 431, 847, 171, 1
7, 57, 399, 8.143, 0.321, 0.952, 1.47, 128, 380, 87, 1
7, 13, 91, 1.857, 0.308, 0.934, 1.65, 28, 85, 17, 1
8, 36, 288, 4.5, 0.427, 1.0, 2.05, 123, 288, 60, 1
10, 17, 170, 1.7, 0.382, 1.0, 2.41, 65, 170, 27, 1
13, 188, 2444, 14.462, 0.188, 0.71, 1.67, 460, 1736, 275, 1
10, 41, 410, 4.1, 0.339, 0.832, 2.01, 139, 341, 69, 1
9, 259, 2331, 28.778, 0.189, 0.697, 1.31, 441, 1624, 336, 1
10, 19, 190, 1.9, 0.142, 0.326, 3.0, 27, 62, 9, 1
9, 19, 171, 2.111, 0.292, 0.684, 1.52, 50, 117, 33, 1
11, 19, 209, 1.727, 0.378, 0.9, 1.93, 79, 188, 41, 1
9, 33, 297, 3.667, 0.424, 0.97, 1.85, 126, 288, 68, 1
8, 108, 864, 13.5, 0.293, 0.897, 1.69, 253, 775, 150, 1
8, 45, 360, 5.625, 0.297, 0.564, 1.88, 107, 203, 57, 1
9, 157, 1413, 17.444, 0.222, 0.54, 1.58, 313, 763, 198, 1
9, 250, 2250, 27.778, 0.305, 0.711, 2.18, 686, 1600, 314, 1
8, 53, 424, 6.625, 0.33, 0.894, 1.63, 140, 379, 86, 1
7, 38, 266, 5.429, 0.252, 0.628, 1.4, 67, 167, 48, 1
18, 48, 864, 2.667, 0.264, 0.524, 4.3, 228, 453, 53, 1
10, 40, 400, 4.0, 0.428, 0.895, 3.05, 171, 358, 56, 1
9, 42, 378, 4.667, 0.347, 0.915, 2.34, 131, 346, 56, 1
8, 45, 360, 5.625, 0.156, 0.725, 1.87, 56, 261, 30, 1
5, 12, 60, 2.4, 0.383, 0.883, 1.92, 23, 53, 12, 1
9, 16, 144, 1.778, 0.208, 0.542, 2.14, 30, 78, 14, 1
7, 17, 119, 2.429, 0.16, 0.739, 1.73, 19, 88, 11, 1
10, 64, 640, 6.4, 0.514, 0.966, 2.84, 329, 618, 116, 1
9, 184, 1656, 20.444, 0.206, 0.659, 1.36, 341, 1091, 251, 1
8, 210, 1680, 26.25, 0.178, 0.483, 1.44, 299, 811, 208, 1
1, 36, 36, 36.0, 0.222, 1.0, 1.14, 8, 36, 7, 1
18, 22, 396, 1.222, 0.366, 0.513, 14.5, 145, 203, 10, 1
6, 18, 108, 3.0, 0.343, 0.926, 1.76, 37, 100, 21, 1
8, 272, 2176, 34.0, 0.197, 0.629, 1.38, 428, 1369, 310, 1
13, 191, 2483, 14.692, 0.406, 0.617, 4.71, 1007, 1532, 214, 1
12, 118, 1416, 9.833, 0.266, 0.734, 1.99, 377, 1039, 189, 1
10, 40, 400, 4.0, 0.295, 0.68, 1.9, 118, 272, 62, 1
6, 19, 114, 3.167, 0.36, 0.711, 1.58, 41, 81, 26, 1
8, 36, 288, 4.5, 0.427, 0.924, 1.98, 123, 266, 62, 1
5, 12, 60, 2.4, 0.55, 0.983, 2.2, 33, 59, 15, 1
8, 51, 408, 6.375, 0.306, 0.637, 1.95, 125, 260, 64, 1
6, 97, 582, 16.167, 0.235, 0.703, 1.71, 137, 409, 80, 1
5, 7, 35, 1.4, 0.657, 0.886, 3.83, 23, 31, 6, 1
8, 22, 176, 2.75, 0.398, 0.818, 2.06, 70, 144, 34, 1
16, 359, 5744, 22.438, 0.376, 0.652, 5.41, 2158, 3747, 399, 1
9, 153, 1377, 17.0, 0.304, 0.848, 2.06, 419, 1168, 203, 1
7, 169, 1183, 24.143, 0.167, 0.785, 1.28, 197, 929, 154, 1
9, 182, 1638, 20.222, 0.378, 0.789, 2.95, 619, 1292, 210, 1
8, 25, 200, 3.125, 0.515, 0.815, 2.64, 103, 163, 39, 1
8, 6, 48, 0.75, 0.313, 0.813, 1.88, 15, 39, 8, 1
11, 98, 1078, 8.909, 0.378, 0.724, 3.04, 408, 781, 134, 1
10, 510, 5100, 51.0, 0.162, 0.537, 1.47, 827, 2741, 564, 1
9, 217, 1953, 24.111, 0.168, 0.686, 1.4, 329, 1339, 235, 1
9, 82, 738, 9.111, 0.329, 0.871, 2.11, 243, 643, 115, 1
5, 23, 115, 4.6, 0.322, 1.0, 1.32, 37, 115, 28, 1
6, 43, 258, 7.167, 0.205, 0.69, 1.77, 53, 178, 30, 1
7, 11, 77, 1.571, 0.351, 0.922, 1.59, 27, 71, 17, 1
9, 83, 747, 9.222, 0.391, 0.795, 3.21, 292, 594, 91, 1
5, 7, 35, 1.4, 0.543, 1.0, 2.11, 19, 35, 9, 1
8, 109, 872, 13.625, 0.2, 0.854, 1.39, 174, 745, 125, 1
8, 24, 192, 3.0, 0.323, 0.688, 2.21, 62, 132, 28, 1
6, 68, 408, 11.333, 0.172, 0.931, 1.25, 70, 380, 56, 1
9, 21, 189, 2.333, 0.365, 0.905, 2.3, 69, 171, 30, 1
5, 33, 165, 6.6, 0.315, 0.909, 1.27, 52, 150, 41, 1
7, 26, 182, 3.714, 0.302, 0.912, 1.53, 55, 166, 36, 1
1, 99, 99, 99.0, 0.192, 1.0, 1.06, 19, 99, 18, 1
10, 511, 5110, 51.1, 0.158, 0.625, 1.35, 805, 3194, 596, 1
10, 137, 1370, 13.7, 0.191, 0.693, 1.4, 261, 949, 187, 1
9, 56, 504, 6.222, 0.339, 0.931, 2.22, 171, 469, 77, 1
7, 91, 637, 13.0, 0.179, 0.816, 1.24, 114, 520, 92, 1
8, 117, 936, 14.625, 0.173, 0.642, 1.3, 162, 601, 125, 1
9, 108, 972, 12.0, 0.449, 0.868, 2.55, 436, 844, 171, 1
10, 98, 980, 9.8, 0.379, 0.835, 2.22, 371, 818, 167, 1
71, 34, 2414, 0.479, 0.094, 0.273, 1.91, 227, 659, 119, 1
9, 23, 207, 2.556, 0.222, 0.816, 1.35, 46, 169, 34, 1
7, 23, 161, 3.286, 0.28, 0.783, 1.29, 45, 126, 35, 1
9, 32, 288, 3.556, 0.354, 0.806, 1.7, 102, 232, 60, 1
8, 41, 328, 5.125, 0.265, 0.616, 2.35, 87, 202, 37, 1
6, 71, 426, 11.833, 0.329, 0.958, 1.57, 140, 408, 89, 1
3, 3, 9, 1.0, 0.889, 0.889, 8.0, 8, 8, 1, 1
8, 18, 144, 2.25, 0.354, 0.757, 1.65, 51, 109, 31, 1
9, 48, 432, 5.333, 0.273, 0.685, 1.42, 118, 296, 83, 1
9, 490, 4410, 54.444, 0.067, 0.323, 1.4, 297, 1425, 212, 1
13, 408, 5304, 31.385, 0.281, 0.677, 2.58, 1492, 3591, 579, 1
8, 8, 64, 1.0, 0.438, 1.0, 2.33, 28, 64, 12, 1
5, 6, 30, 1.2, 0.333, 0.333, 10.0, 10, 10, 1, 1
14, 34, 476, 2.429, 0.279, 0.851, 3.09, 133, 405, 43, 1
9, 98, 882, 10.889, 0.185, 0.662, 1.58, 163, 584, 103, 1
9, 207, 1863, 23.0, 0.177, 0.632, 1.29, 330, 1178, 255, 1
7, 8, 56, 1.143, 0.214, 0.625, 1.71, 12, 35, 7, 1
6, 12, 72, 2.0, 0.486, 0.944, 2.19, 35, 68, 16, 1
5, 19, 95, 3.8, 0.442, 0.937, 1.5, 42, 89, 28, 1
9, 110, 990, 12.222, 0.311, 0.627, 2.08, 308, 621, 148, 1
8, 23, 184, 2.875, 0.277, 0.832, 1.7, 51, 153, 30, 1
10, 99, 990, 9.9, 0.473, 0.917, 2.93, 468, 908, 160, 1
4, 15, 60, 3.75, 0.267, 0.8, 4.0, 16, 48, 4, 1
10, 309, 3090, 30.9, 0.2, 0.73, 1.4, 618, 2257, 441, 1
9, 49, 441, 5.444, 0.594, 0.998, 3.05, 262, 440, 86, 1
11, 303, 3333, 27.545, 0.151, 0.2, 7.49, 502, 666, 67, 1
7, 172, 1204, 24.571, 0.294, 0.967, 2.07, 354, 1164, 171, 1
11, 104, 1144, 9.455, 0.367, 0.747, 2.56, 420, 854, 164, 1
24, 280, 6720, 11.667, 0.449, 0.904, 7.76, 3018, 6072, 389, 1
8, 53, 424, 6.625, 0.37, 0.901, 1.76, 157, 382, 89, 1
7, 14, 98, 2.0, 0.316, 0.847, 1.48, 31, 83, 21, 1
10, 38, 380, 3.8, 0.187, 0.463, 1.37, 71, 176, 52, 1
9, 127, 1143, 14.111, 0.213, 0.679, 1.58, 243, 776, 154, 1
8, 9, 72, 1.125, 0.361, 0.792, 1.53, 26, 57, 17, 1
9, 43, 387, 4.778, 0.509, 0.959, 3.58, 197, 371, 55, 1
16, 344, 5504, 21.5, 0.373, 0.572, 5.73, 2053, 3146, 358, 1
7, 7, 49, 1.0, 0.245, 0.878, 1.71, 12, 43, 7, 1
9, 299, 2691, 33.222, 0.226, 0.705, 1.58, 607, 1896, 385, 1
9, 52, 468, 5.778, 0.359, 0.827, 2.4, 168, 387, 70, 1
6, 8, 48, 1.333, 0.604, 0.896, 3.22, 29, 43, 9, 1
5, 31, 155, 6.2, 0.355, 0.974, 1.49, 55, 151, 37, 1
7, 150, 1050, 21.429, 0.178, 0.774, 1.36, 187, 813, 138, 1
7, 36, 252, 5.143, 0.302, 0.873, 1.36, 76, 220, 56, 1
10, 66, 660, 6.6, 0.273, 0.661, 1.94, 180, 436, 93, 1
7, 21, 147, 3.0, 0.327, 0.912, 1.71, 48, 134, 28, 1
8, 106, 848, 13.25, 0.358, 0.698, 2.29, 304, 592, 133, 1
10, 272, 2720, 27.2, 0.206, 0.786, 1.4, 559, 2139, 399, 1
9, 20, 180, 2.222, 0.322, 0.717, 2.15, 58, 129, 27, 1
6, 4, 24, 0.667, 0.667, 1.0, 4.0, 16, 24, 4, 1
7, 119, 833, 17.0, 0.285, 0.872, 1.5, 237, 726, 158, 1
7, 26, 182, 3.714, 0.374, 0.846, 1.66, 68, 154, 41, 1
7, 219, 1533, 31.286, 0.195, 0.617, 1.44, 299, 946, 207, 1
10, 23, 230, 2.3, 0.348, 0.891, 2.22, 80, 205, 36, 1
11, 17, 187, 1.545, 0.321, 0.652, 4.29, 60, 122, 14, 1
8, 71, 568, 8.875, 0.312, 0.866, 1.86, 177, 492, 95, 1
8, 16, 128, 2.0, 0.453, 0.68, 2.9, 58, 87, 20, 1
7, 189, 1323, 27.0, 0.339, 0.704, 1.89, 449, 932, 237, 1
9, 88, 792, 9.778, 0.263, 0.726, 1.59, 208, 575, 131, 1
4, 12, 48, 3.0, 0.25, 0.792, 3.0, 12, 38, 4, 1
3, 56, 168, 18.667, 0.065, 0.5, 1.38, 11, 84, 8, 1
11, 90, 990, 8.182, 0.47, 0.718, 4.6, 465, 711, 101, 1
6, 50, 300, 8.333, 0.24, 0.63, 1.76, 72, 189, 41, 1
10, 18, 180, 1.8, 0.572, 0.867, 6.44, 103, 156, 16, 1
16, 121, 1936, 7.563, 0.396, 0.611, 5.6, 767, 1182, 137, 1
6, 29, 174, 4.833, 0.293, 0.92, 1.5, 51, 160, 34, 1
10, 8, 80, 0.8, 0.313, 0.9, 1.56, 25, 72, 16, 1
7, 61, 427, 8.714, 0.321, 0.667, 1.9, 137, 285, 72, 1
10, 26, 260, 2.6, 0.3, 0.954, 1.59, 78, 248, 49, 1
6, 39, 234, 6.5, 0.342, 0.936, 2.05, 80, 219, 39, 1
10, 159, 1590, 15.9, 0.355, 0.719, 3.07, 564, 1144, 184, 1
9, 13, 117, 1.444, 0.53, 0.88, 3.26, 62, 103, 19, 1
8, 12, 96, 1.5, 0.417, 0.969, 2.11, 40, 93, 19, 1
