@relation yeast-1-4-5-8_vs_7
@attribute Mcg real [0.11, 1.0]
@attribute Gvh real [0.13, 1.0]
@attribute Alm real [0.21, 1.0]
@attribute Mit real [0.0, 1.0]
@attribute Erl real [0.5, 1.0]
@attribute Pox real [0.0, 0.83]
@attribute Vac real [0.0, 0.73]
@attribute Nuc real [0.0, 1.0]
@attribute Class {positive,negative}
@inputs Mcg, Gvh, Alm, Mit, Erl, Pox, Vac, Nuc
@outputs Class
@data
0.38, 0.37, 0.36, 0.14, 0.5, 0.0, 0.54, 0.22, negative
0.36, 0.49, 0.3, 0.22, 0.5, 0.0, 0.52, 0.31, negative
0.29, 0.43, 0.4, 0.15, 0.5, 0.0, 0.53, 0.22, negative
0.48, 0.43, 0.45, 0.17, 0.5, 0.0, 0.48, 0.37, negative
0.37, 0.4, 0.38, 0.18, 0.5, 0.0, 0.51, 0.22, negative
0.52, 0.5, 0.53, 0.1, 0.5, 0.0, 0.48, 0.22, negative
0.82, 0.63, 0.47, 0.18, 0.5, 0.0, 0.5, 0.22, negative
0.74, 0.57, 0.51, 0.28, 0.5, 0.0, 0.58, 0.22, positive
0.4, 0.36, 0.55, 0.15, 0.5, 0.0, 0.53, 0.22, positive
0.4, 0.39, 0.33, 0.17, 0.5, 0.0, 0.51, 0.31, positive
0.65, 0.58, 0.53, 0.21, 0.5, 0.0, 0.51, 0.22, positive
0.57, 0.54, 0.32, 0.15, 0.5, 0.0, 0.52, 0.25, positive
0.57, 0.47, 0.48, 0.17, 0.5, 0.0, 0.52, 0.26, positive
