@relation  segment
@attribute Region-centroid-col numeric
@attribute Region-centroid-row numeric
@attribute Region-pixel-count numeric
@attribute Short-line-density-5 numeric
@attribute Short-line-density-2 numeric
@attribute Vedge-mean numeric
@attribute Vegde-sd numeric
@attribute Hedge-mean numeric
@attribute Hedge-sd real[-1.5894573E-8,1386.3292]
@attribute Intensity-mean numeric
@attribute Rawred-mean numeric
@attribute Rawblue-mean numeric
@attribute Rawgreen-mean numeric
@attribute Exred-mean real[-49.666668,9.888889]
@attribute Exblue-mean real[-12.444445,82.0]
@attribute Exgreen-mean real[-33.88889,24.666666]
@attribute Value-mean numeric
@attribute Saturatoin-mean numeric
@attribute Hue-mean real[-3.0441751,2.9124804]
@attribute Class {1,2,3,4,5,6,7}


@data
145.0, 102.0, 9.0, 0.0, 0.0, 0.88888866, 0.6074083, 2.611111, 1.4851857, 23.074074, 22.11111, 29.777779, 17.333334, -2.8888888, 20.11111, -17.222221, 29.777779, 0.41776258, -1.6854404, 1
125.0, 56.0, 9.0, 0.0, 0.0, 2.666666, 3.6444438, 2.7222216, 1.5740722, 28.62963, 26.11111, 37.666668, 22.11111, -7.5555553, 27.11111, -19.555555, 37.666668, 0.41393992, -1.8199148, 1
12.0, 56.0, 9.0, 0.22222222, 0.0, 1.2222223, 0.20740713, 1.3333336, 1.0222219, 19.851852, 19.444445, 25.444445, 14.666667, -1.2222222, 16.777779, -15.555555, 25.444445, 0.42268896, -1.6222115, 1
5.0, 92.0, 9.0, 0.0, 0.0, 1.3333335, 0.48888856, 2.1666667, 1.2777781, 18.703703, 18.777779, 23.777779, 13.555555, 0.22222222, 15.222222, -15.444445, 23.777779, 0.4288601, -1.5482956, 1
105.0, 110.0, 9.0, 0.0, 0.0, 0.5, 0.12222223, 1.9444445, 2.3740728, 4.2222223, 4.3333335, 6.3333335, 2.0, 0.33333334, 6.3333335, -6.6666665, 6.3333335, 0.7083333, -1.5397619, 1
76.0, 81.0, 9.0, 0.11111111, 0.0, 1.888889, 1.6740727, 1.3333334, 2.3999984, 22.703703, 22.333334, 28.777779, 17.0, -1.1111112, 18.222221, -17.11111, 28.777779, 0.40920117, -1.6067939, 1
85.0, 56.0, 9.0, 0.0, 0.0, 1.3333334, 0.40000024, 1.2777773, 1.8407404, 26.444445, 23.333334, 36.0, 20.0, -9.333333, 28.666666, -19.333334, 36.0, 0.4427882, -1.8631825, 1
2.0, 63.0, 9.0, 0.0, 0.0, 1.2222219, 0.5629627, 1.4999999, 0.7000005, 18.074074, 17.222223, 23.666666, 13.333333, -2.5555556, 16.777779, -14.222222, 23.666666, 0.43502074, -1.6838473, 1
108.0, 111.0, 9.0, 0.0, 0.0, 0.5555555, 0.16296291, 2.5555553, 0.38518727, 3.8148148, 4.111111, 5.5555553, 1.7777778, 0.8888889, 5.2222223, -6.111111, 5.5555553, 0.7156085, -1.4372399, 1
240.0, 16.0, 9.0, 0.0, 0.0, 0.44444403, 0.1629624, 1.6666666, 1.1555537, 102.51852, 87.55556, 125.0, 95.0, -44.88889, 67.44444, -22.555555, 125.0, 0.29960132, -2.3024683, 2
121.0, 55.0, 9.0, 0.0, 0.0, 1.5000013, 2.8777716, 1.4444466, 1.1851842, 103.07407, 90.0, 124.111115, 95.111115, -39.22222, 63.11111, -23.88889, 124.111115, 0.27479535, -2.2510118, 2
126.0, 20.0, 9.0, 0.0, 0.0, 0.99999744, 1.1925684, 1.1666654, 1.1498771, 126.55556, 115.666664, 142.33334, 121.666664, -32.666668, 47.333332, -14.666667, 142.33334, 0.18729347, -2.3280342, 2
151.0, 57.0, 9.0, 0.0, 0.0, 1.0555559, 0.7740706, 1.6111094, 0.41851655, 100.44444, 86.22222, 122.22222, 92.888885, -42.666668, 65.333336, -22.666666, 122.22222, 0.29451475, -2.2881315, 2
186.0, 46.0, 9.0, 0.0, 0.0, 0.6666641, 0.39999592, 1.0555598, 0.8629481, 135.51852, 129.44444, 145.55556, 131.55556, -18.222221, 30.11111, -11.888889, 145.55556, 0.11065291, -2.2326155, 2
115.0, 39.0, 9.0, 0.0, 0.0, 0.7222226, 0.06296253, 1.2222176, 0.47407454, 127.07407, 116.333336, 142.44444, 122.44444, -32.22222, 46.11111, -13.888889, 142.44444, 0.18324198, -2.3360245, 2
91.0, 19.0, 9.0, 0.0, 0.0, 1.0000013, 0.760118, 1.4444466, 0.7793644, 126.666664, 115.44444, 142.44444, 122.111115, -33.666668, 47.333332, -13.666667, 142.44444, 0.18952668, -2.3528337, 2
84.0, 40.0, 9.0, 0.0, 0.0, 1.1666641, 0.16666654, 1.2222214, 2.1185126, 127.40741, 117.44444, 142.22223, 122.55556, -29.88889, 44.444443, -14.555555, 142.22223, 0.17420864, -2.3087664, 2
83.0, 54.0, 9.0, 0.0, 0.0, 0.77777606, 0.72008145, 0.6666667, 0.55777204, 109.96296, 97.55556, 127.44444, 104.888885, -37.22222, 52.444443, -15.222222, 127.44444, 0.23450433, -2.3511817, 2
105.0, 65.0, 9.0, 0.0, 0.0, 0.94444275, 0.61161804, 1.5000013, 1.224745, 123.0, 111.666664, 140.0, 117.333336, -34.0, 51.0, -17.0, 140.0, 0.20236506, -2.3039913, 2
197.0, 58.0, 9.0, 0.0, 0.0, 0.8333346, 0.62360954, 1.4444441, 1.0036969, 122.25926, 110.44444, 138.77779, 117.55556, -35.444443, 49.555557, -14.111111, 138.77779, 0.20414667, -2.357271, 2
58.0, 25.0, 9.0, 0.0, 0.0, 0.7777799, 0.50184816, 0.3888893, 0.3277306, 112.22222, 97.77778, 131.33334, 107.55556, -43.333332, 57.333332, -14.0, 131.33334, 0.25541002, -2.3968942, 2
174.0, 77.0, 9.0, 0.0, 0.0, 1.0000025, 0.31110775, 1.2777761, 1.3518436, 135.92592, 128.55556, 147.33334, 131.88889, -22.11111, 34.22222, -12.111111, 147.33334, 0.12738518, -2.2771459, 2
174.0, 50.0, 9.0, 0.0, 0.0, 1.0000013, 0.7601153, 0.9444453, 0.9525792, 107.44444, 94.666664, 125.77778, 101.888885, -38.333332, 55.0, -16.666666, 125.77778, 0.2473368, -2.3372955, 2
58.0, 58.0, 9.0, 0.0, 0.0, 0.555556, 0.40368605, 0.88889056, 0.8606633, 123.0, 112.55556, 137.44444, 119.0, -31.333334, 43.333332, -12.0, 137.44444, 0.1809723, -2.3653848, 2
245.0, 93.0, 9.0, 0.11111111, 0.0, 2.8888905, 3.8963084, 1.9444441, 4.9074087, 86.296295, 70.66667, 112.111115, 76.111115, -46.88889, 77.44444, -30.555555, 112.111115, 0.36963773, -2.2315576, 2
224.0, 34.0, 9.0, 0.0, 0.0, 1.3333321, 0.9660913, 1.0000013, 0.63245475, 123.22222, 111.44444, 140.0, 118.22222, -35.333332, 50.333332, -15.0, 140.0, 0.20392033, -2.3433814, 2
108.0, 59.0, 9.0, 0.0, 0.0, 0.50000125, 0.16666718, 1.0555559, 0.2851855, 126.14815, 116.55556, 140.44444, 121.44444, -28.777779, 42.88889, -14.111111, 140.44444, 0.170091, -2.308637, 2
102.0, 30.0, 9.0, 0.0, 0.0, 0.94444656, 0.8798158, 0.6111107, 0.7722024, 125.40741, 115.111115, 141.0, 120.111115, -30.88889, 46.77778, -15.888889, 141.0, 0.18356538, -2.2959888, 2
169.0, 98.0, 9.0, 0.0, 0.0, 0.7222214, 0.15184994, 1.6666666, 0.75555366, 92.333336, 77.333336, 116.888885, 82.77778, -45.0, 73.666664, -28.666666, 116.888885, 0.3382884, -2.238522, 2
38.0, 71.0, 9.0, 0.0, 0.0, 0.7222214, 0.49065483, 0.88888806, 0.72008145, 122.18519, 111.44444, 138.33334, 116.77778, -32.22222, 48.444443, -16.222221, 138.33334, 0.19431558, -2.3012028, 2
171.0, 15.0, 9.0, 0.0, 0.0, 0.66666794, 0.55777216, 0.66666794, 0.6992054, 113.74074, 100.111115, 132.0, 109.111115, -40.88889, 54.77778, -13.888889, 132.0, 0.24157602, -2.3890254, 2
1.0, 45.0, 9.0, 0.0, 0.0, 0.88889056, 0.45542085, 1.1111132, 0.45541877, 122.85185, 110.55556, 140.0, 118.0, -36.88889, 51.444443, -14.555555, 140.0, 0.21017425, -2.3593597, 2
163.0, 43.0, 9.0, 0.0, 0.0, 0.8333346, 0.43333283, 0.8333346, 0.6111112, 126.48148, 117.333336, 140.55556, 121.55556, -27.444445, 42.22222, -14.777778, 140.55556, 0.1651921, -2.2802067, 2
76.0, 19.0, 9.0, 0.0, 0.0, 0.944444, 0.4430521, 0.88888806, 0.5837302, 114.25926, 101.0, 132.33334, 109.44444, -39.77778, 54.22222, -14.444445, 132.33334, 0.23673333, -2.3759847, 2
206.0, 26.0, 9.0, 0.0, 0.0, 1.2222189, 1.496289, 1.8888855, 1.4074122, 137.03703, 131.44444, 146.77777, 132.88889, -16.777779, 29.222221, -12.444445, 146.77777, 0.105127536, -2.1825674, 2
238.0, 55.0, 9.0, 0.0, 0.0, 0.72222394, 0.4906515, 1.0, 0.557774, 113.666664, 101.0, 132.22223, 107.77778, -38.0, 55.666668, -17.666666, 132.22223, 0.23589359, -2.3196974, 2
72.0, 31.0, 9.0, 0.0, 0.0, 1.1111094, 1.4962956, 1.3333334, 0.7111079, 135.92592, 129.88889, 145.55556, 132.33334, -18.11111, 28.88889, -10.777778, 145.55556, 0.10761623, -2.255012, 2
16.0, 51.0, 9.0, 0.0, 0.0, 0.7222226, 0.44305405, 0.8333346, 0.7226493, 122.96296, 110.666664, 140.77779, 117.44444, -36.88889, 53.444443, -16.555555, 140.77779, 0.21381323, -2.3304648, 2
239.0, 32.0, 9.0, 0.0, 0.0, 0.7777786, 0.20740789, 1.5000013, 1.1888878, 121.44444, 110.22222, 138.11111, 116.0, -33.666668, 50.0, -16.333334, 138.11111, 0.2018977, -2.3093905, 2
245.0, 47.0, 9.0, 0.0, 0.0, 0.8333308, 0.12222265, 0.99999744, 0.48888817, 134.77777, 127.44444, 145.77777, 131.11111, -22.0, 33.0, -11.0, 145.77777, 0.12570898, -2.3024402, 2
165.0, 99.0, 9.0, 0.0, 0.0, 0.88889056, 0.47407392, 0.7777786, 0.47407353, 93.40741, 79.0, 118.0, 83.22222, -43.22222, 73.77778, -30.555555, 118.0, 0.33041757, -2.2077565, 2
92.0, 104.0, 9.0, 0.0, 0.0, 1.7222227, 1.4363024, 1.8333346, 1.3784055, 100.51852, 87.22222, 119.888885, 94.44444, -39.88889, 58.11111, -18.222221, 119.888885, 0.27240252, -2.3262012, 2
21.0, 122.0, 9.0, 0.0, 0.0, 0.44444445, 0.4036867, 0.44444445, 0.4036867, 0.5555556, 0.0, 1.2222222, 0.44444445, -1.6666666, 2.0, -0.33333334, 1.2222222, 0.5555556, -2.4445627, 3
87.0, 135.0, 9.0, 0.0, 0.0, 0.38888887, 0.24074073, 0.33333334, 0.17777777, 0.962963, 0.0, 2.7777777, 0.11111111, -2.8888888, 5.4444447, -2.5555556, 2.7777777, 1.0, -2.1175485, 3
18.0, 123.0, 9.0, 0.0, 0.0, 0.72222227, 0.86296284, 0.6111111, 0.41851848, 1.074074, 0.11111111, 2.6666667, 0.44444445, -2.8888888, 4.7777777, -1.8888888, 2.6666667, 0.9814815, -2.1692097, 3
103.0, 125.0, 9.0, 0.0, 0.0, 0.9444445, 0.82775915, 0.83333343, 0.6912146, 1.7777778, 0.44444445, 3.8888888, 1.0, -4.0, 6.3333335, -2.3333333, 3.8888888, 0.9238095, -2.2375617, 3
91.0, 120.0, 9.0, 0.0, 0.0, 1.3888893, 0.9289578, 0.61111146, 0.77220225, 16.851852, 11.222222, 25.777779, 13.555555, -16.88889, 26.777779, -9.888889, 25.777779, 0.5621582, -2.2308207, 3
37.0, 103.0, 9.0, 0.0, 0.0, 1.7777777, 2.1256804, 2.9444447, 3.421609, 3.851852, 1.8888888, 6.2222223, 3.4444444, -5.888889, 7.111111, -1.2222222, 6.2222223, 0.79907405, -2.497929, 3
59.0, 99.0, 9.0, 0.0, 0.0, 0.77777785, 0.8296297, 0.99999994, 0.3555556, 2.0370371, 0.11111111, 5.5555553, 0.44444445, -5.7777777, 10.555555, -4.7777777, 5.5555553, 0.9861111, -2.149743, 3
235.0, 120.0, 9.0, 0.0, 0.0, 0.44444442, 0.3407407, 0.49999997, 0.30000004, 1.4444444, 0.0, 4.0, 0.33333334, -4.3333335, 7.6666665, -3.3333333, 4.0, 1.0, -2.1563656, 3
50.0, 109.0, 9.0, 0.0, 0.0, 2.222222, 1.2296311, 1.9999996, 5.911112, 5.6666665, 2.5555556, 9.666667, 4.7777777, -9.333333, 12.0, -2.6666667, 9.666667, 0.7607343, -2.4139924, 3
53.0, 135.0, 9.0, 0.0, 0.0, 0.5555555, 0.2074075, 0.33333334, 0.08888893, 0.7407407, 0.0, 2.1111112, 0.11111111, -2.2222223, 4.111111, -1.8888888, 2.1111112, 0.8888889, -2.1374457, 3
126.0, 80.0, 9.0, 0.0, 0.0, 21.055555, 530.5518, 34.61111, 409.39636, 68.77778, 60.333332, 79.55556, 66.44444, -25.333334, 32.333332, -7.0, 79.55556, 0.28962377, -2.4341934, 3
121.0, 120.0, 9.0, 0.0, 0.0, 0.9444445, 0.250924, 0.72222215, 0.8798147, 3.5185184, 1.1111112, 6.5555553, 2.8888888, -7.2222223, 9.111111, -1.8888888, 6.5555553, 0.8399471, -2.4337952, 3
76.0, 106.0, 9.0, 0.0, 0.0, 1.8333334, 3.5444427, 2.2222223, 3.718517, 3.6666667, 1.0, 7.888889, 2.1111112, -8.0, 12.666667, -4.6666665, 7.888889, 0.9035714, -2.2555406, 3
78.0, 99.0, 9.0, 0.0, 0.0, 1.611111, 8.018518, 3.0555553, 14.7740755, 4.148148, 1.1111112, 9.0, 2.3333335, -9.111111, 14.555555, -5.4444447, 9.0, 0.91089994, -2.2556732, 3
112.0, 102.0, 9.0, 0.0, 0.0, 0.5555555, 0.20740739, 1.5555555, 0.4740743, 3.3703704, 0.5555556, 7.6666665, 1.8888888, -8.444445, 12.888889, -4.4444447, 7.6666665, 0.94074076, -2.2751586, 3
19.0, 90.0, 9.0, 0.0, 0.0, 1.3888888, 1.8851852, 1.1111112, 2.1185184, 3.4074075, 0.8888889, 7.888889, 1.4444444, -7.5555553, 13.444445, -5.888889, 7.888889, 0.904321, -2.1660802, 3
27.0, 106.0, 9.0, 0.0, 0.0, 0.6111111, 0.41851848, 1.2777778, 0.5962963, 2.1851852, 0.33333334, 4.888889, 1.3333334, -5.5555553, 8.111111, -2.5555556, 4.888889, 0.9517196, -2.2740705, 3
214.0, 121.0, 9.0, 0.0, 0.0, 0.2777778, 0.06296298, 0.11111111, 0.07407408, 1.1481482, 0.0, 3.3333333, 0.11111111, -3.4444444, 6.5555553, -3.1111112, 3.3333333, 1.0, -2.132635, 3
39.0, 77.0, 9.0, 0.11111111, 0.0, 1.8333334, 1.811111, 2.388889, 0.7740743, 7.703704, 3.2222223, 13.111111, 6.7777777, -13.444445, 16.222221, -2.7777777, 13.111111, 0.7620489, -2.4674928, 3
35.0, 107.0, 9.0, 0.0, 0.0, 10.222221, 14.967619, 9.833333, 17.54708, 9.518518, 7.3333335, 12.222222, 9.0, -6.5555553, 8.111111, -1.5555556, 12.222222, 0.6749559, -2.4929647, 3
81.0, 145.0, 9.0, 0.0, 0.11111111, 4.5555553, 4.5346413, 7.5, 6.1128287, 13.444445, 9.888889, 20.11111, 10.333334, -10.666667, 20.0, -9.333333, 20.11111, 0.53272784, -2.0623195, 3
226.0, 72.0, 9.0, 0.0, 0.0, 1.2777778, 0.81851846, 1.3888888, 1.4407405, 4.5185184, 1.5555556, 9.444445, 2.5555556, -8.888889, 14.777778, -5.888889, 9.444445, 0.84168977, -2.2167206, 3
128.0, 116.0, 9.0, 0.0, 0.0, 0.77777785, 0.6962963, 0.8333333, 0.9222224, 1.962963, 0.22222222, 5.0, 0.6666667, -5.2222223, 9.111111, -3.8888888, 5.0, 0.9702381, -2.1634343, 3
224.0, 73.0, 9.0, 0.0, 0.0, 1.5, 1.2777776, 2.3333333, 1.0666656, 5.814815, 2.3333335, 10.666667, 4.4444447, -10.444445, 14.555555, -4.111111, 10.666667, 0.7899301, -2.3556414, 3
103.0, 130.0, 9.0, 0.0, 0.0, 0.33333334, 0.0, 0.27777776, 0.38968173, 0.7777778, 0.0, 2.3333335, 0.0, -2.3333333, 4.6666665, -2.3333333, 2.3333335, 1.0, -2.0943952, 3
70.0, 98.0, 9.0, 0.11111111, 0.0, 1.2222221, 1.7185185, 1.7777777, 1.3185183, 4.6666665, 1.2222222, 9.222222, 3.5555556, -10.333333, 13.666667, -3.3333333, 9.222222, 0.89084005, -2.3954217, 3
58.0, 124.0, 9.0, 0.11111111, 0.0, 1.111111, 1.140741, 0.5555556, 0.47407404, 1.1481482, 0.11111111, 2.7777777, 0.5555556, -3.1111112, 4.888889, -1.7777778, 2.7777777, 0.984127, -2.1812904, 3
69.0, 139.0, 9.0, 0.0, 0.0, 2.8333328, 1.7732588, 2.1111112, 1.6688871, 18.074074, 16.0, 22.555555, 15.666667, -6.2222223, 13.444445, -7.2222223, 23.88889, 0.38661182, -1.7028334, 3
55.0, 80.0, 9.0, 0.11111111, 0.0, 1.833333, 4.3, 1.8333334, 1.0999995, 7.0740743, 2.8888888, 12.444445, 5.888889, -12.555555, 16.11111, -3.5555556, 12.444445, 0.77528197, -2.4175172, 3
37.0, 104.0, 9.0, 0.0, 0.0, 7.8333325, 9.713106, 22.111109, 21.61858, 18.62963, 14.888889, 23.444445, 17.555555, -11.222222, 14.444445, -3.2222223, 23.444445, 0.6076133, -2.4250698, 3
19.0, 145.0, 9.0, 0.0, 0.0, 0.88888884, 1.674074, 2.111111, 4.3851857, 2.074074, 0.6666667, 3.5555556, 2.0, -4.2222223, 4.4444447, -0.22222222, 3.5555556, 0.45767197, -2.5697682, 3
137.0, 105.0, 9.0, 0.0, 0.11111111, 10.722224, 16.507421, 31.222223, 650.42957, 42.851852, 35.77778, 52.666668, 40.11111, -21.222221, 29.444445, -8.222222, 52.666668, 0.37578005, -2.380238, 3
59.0, 120.0, 9.0, 0.0, 0.0, 2.1666667, 1.9860634, 1.4444441, 1.8698385, 19.074074, 10.555555, 33.11111, 13.555555, -25.555555, 42.11111, -16.555555, 33.11111, 0.6812664, -2.2312608, 3
63.0, 19.0, 9.0, 0.0, 0.0, 2.4444447, 1.1863403, 1.4444447, 0.8861062, 45.185184, 38.0, 58.77778, 38.77778, -21.555555, 40.77778, -19.222221, 58.77778, 0.35522667, -2.1336765, 4
54.0, 133.0, 9.0, 0.0, 0.0, 4.3888893, 1.705111, 1.2777773, 1.2186816, 21.444445, 19.88889, 25.777779, 18.666668, -4.6666665, 13.0, -8.333333, 25.777779, 0.27027062, -1.9038104, 4
147.0, 87.0, 9.0, 0.0, 0.0, 6.8333335, 6.6189947, 1.5555567, 1.6953089, 43.333332, 37.88889, 54.88889, 37.22222, -16.333334, 34.666668, -18.333334, 54.88889, 0.319706, -2.050388, 4
20.0, 122.0, 9.0, 0.0, 0.0, 1.5555547, 1.1863433, 1.7777773, 1.4857366, 60.74074, 51.555557, 78.22222, 52.444443, -27.555555, 52.444443, -24.88889, 78.22222, 0.34236288, -2.1284232, 4
169.0, 102.0, 9.0, 0.0, 0.0, 1.0, 0.35555485, 0.8888893, 0.2962955, 58.22222, 53.444443, 69.66667, 51.555557, -14.333333, 34.333332, -20.0, 69.66667, 0.25975996, -1.9855843, 4
177.0, 76.0, 9.0, 0.0, 0.0, 1.3888893, 1.3567389, 15.0, 11.481388, 29.814816, 28.666666, 33.444447, 27.333334, -3.4444444, 10.888889, -7.4444447, 33.444447, 0.20066153, -1.9036244, 4
109.0, 76.0, 9.0, 0.0, 0.0, 1.5000006, 0.69121444, 0.3888887, 0.32773072, 51.77778, 47.666668, 61.555557, 46.11111, -12.333333, 29.333334, -17.0, 61.555557, 0.25070548, -1.9899223, 4
190.0, 105.0, 9.0, 0.0, 0.0, 1.8888893, 2.2962983, 2.166666, 1.6777797, 45.74074, 41.22222, 56.333332, 39.666668, -13.555555, 31.777779, -18.222221, 56.333332, 0.29599184, -1.9960818, 4
197.0, 121.0, 9.0, 0.0, 0.0, 21.666666, 17.3628, 0.94444436, 0.9047208, 41.037037, 37.444443, 49.444443, 36.22222, -10.777778, 25.222221, -14.444445, 49.444443, 0.28057775, -1.9955361, 4
41.0, 103.0, 9.0, 0.0, 0.0, 2.4444454, 3.0962982, 1.777778, 1.4962941, 61.25926, 56.0, 73.44444, 54.333332, -15.777778, 36.555557, -20.777779, 73.44444, 0.25960675, -2.0029202, 4
75.0, 90.0, 9.0, 0.11111111, 0.0, 4.1666675, 3.0018506, 2.8333333, 2.7708795, 48.22222, 41.22222, 61.444443, 42.0, -21.0, 39.666668, -18.666666, 61.444443, 0.32763156, -2.1318614, 4
227.0, 132.0, 9.0, 0.0, 0.0, 6.666668, 1.3824298, 1.3333334, 1.0110494, 38.77778, 33.22222, 49.22222, 33.88889, -16.666666, 31.333334, -14.666667, 49.22222, 0.32576838, -2.1295228, 4
216.0, 78.0, 9.0, 0.0, 0.0, 1.333333, 0.3555547, 4.3333335, 6.355548, 36.11111, 31.333334, 46.0, 31.0, -14.333333, 29.666666, -15.333333, 46.0, 0.33970988, -2.053834, 4
