@relation  page-blocks
@attribute Height numeric
@attribute Lenght numeric
@attribute Area numeric
@attribute Eccen numeric
@attribute P_black numeric
@attribute P_and numeric
@attribute Mean_tr numeric
@attribute Blackpix numeric
@attribute Blackand numeric
@attribute Wb_trans numeric
@attribute Class {1,2,3,4,5}


@data
10, 9, 90, 0.9, 0.356, 0.933, 1.6, 32, 84, 20, 1
11, 22, 242, 2.0, 0.579, 0.806, 7.78, 140, 195, 18, 1
8, 34, 272, 4.25, 0.309, 0.908, 1.5, 84, 247, 56, 1
9, 148, 1332, 16.444, 0.198, 0.77, 1.33, 264, 1025, 198, 1
9, 82, 738, 9.111, 0.37, 0.924, 2.39, 273, 682, 114, 1
7, 17, 119, 2.429, 0.227, 0.891, 1.5, 27, 106, 18, 1
12, 252, 3024, 21.0, 0.416, 0.682, 4.75, 1259, 2062, 265, 1
11, 15, 165, 1.364, 0.358, 0.752, 2.19, 59, 124, 27, 1
11, 35, 385, 3.182, 0.351, 0.652, 2.25, 135, 251, 60, 1
12, 117, 1404, 9.75, 0.22, 0.673, 1.68, 309, 945, 184, 1
8, 3, 24, 0.375, 0.458, 0.708, 2.75, 11, 17, 4, 1
8, 5, 40, 0.625, 0.4, 1.0, 2.67, 16, 40, 6, 1
10, 131, 1310, 13.1, 0.456, 0.851, 3.0, 597, 1115, 199, 1
7, 29, 203, 4.143, 0.281, 0.783, 1.33, 57, 159, 43, 1
7, 4, 28, 0.571, 0.286, 1.0, 2.0, 8, 28, 4, 1
9, 27, 243, 3.0, 0.346, 0.951, 1.95, 84, 231, 43, 1
7, 14, 98, 2.0, 0.347, 1.0, 2.0, 34, 98, 17, 1
5, 11, 55, 2.2, 0.345, 0.873, 1.46, 19, 48, 13, 1
9, 230, 2070, 25.556, 0.399, 0.87, 2.63, 826, 1800, 314, 1
5, 31, 155, 6.2, 0.239, 0.974, 2.06, 37, 151, 18, 1
6, 13, 78, 2.167, 0.436, 0.756, 2.27, 34, 59, 15, 1
7, 181, 1267, 25.857, 0.316, 0.758, 1.65, 400, 961, 242, 1
9, 102, 918, 11.333, 0.404, 0.893, 2.81, 371, 820, 132, 1
8, 12, 96, 1.5, 0.385, 0.896, 1.68, 37, 86, 22, 1
11, 233, 2563, 21.182, 0.245, 0.677, 1.8, 629, 1734, 349, 1
7, 65, 455, 9.286, 0.284, 0.846, 1.57, 129, 385, 82, 1
7, 13, 91, 1.857, 0.286, 0.934, 1.63, 26, 85, 16, 1
13, 38, 494, 2.923, 0.324, 0.935, 3.81, 160, 462, 42, 1
7, 223, 1561, 31.857, 0.121, 0.527, 1.33, 189, 823, 142, 1
9, 82, 738, 9.111, 0.309, 0.778, 1.93, 228, 574, 118, 1
6, 10, 60, 1.667, 0.433, 0.867, 1.86, 26, 52, 14, 1
13, 9, 117, 0.692, 0.402, 0.684, 3.36, 47, 80, 14, 1
5, 15, 75, 3.0, 0.56, 0.92, 2.21, 42, 69, 19, 1
7, 27, 189, 3.857, 0.101, 0.619, 3.8, 19, 117, 5, 1
10, 511, 5110, 51.1, 0.134, 0.557, 1.28, 684, 2846, 534, 1
10, 19, 190, 1.9, 0.568, 0.774, 9.82, 108, 147, 11, 1
10, 34, 340, 3.4, 0.303, 0.8, 1.81, 103, 272, 57, 1
8, 24, 192, 3.0, 0.406, 0.818, 2.23, 78, 157, 35, 1
10, 116, 1160, 11.6, 0.246, 0.759, 1.6, 285, 881, 178, 1
7, 6, 42, 0.857, 0.452, 0.976, 1.73, 19, 41, 11, 1
9, 77, 693, 8.556, 0.251, 0.56, 1.87, 174, 388, 93, 1
9, 41, 369, 4.556, 0.298, 0.775, 1.9, 110, 286, 58, 1
6, 17, 102, 2.833, 0.314, 0.686, 2.29, 32, 70, 14, 1
6, 17, 102, 2.833, 0.382, 0.951, 1.63, 39, 97, 24, 1
7, 63, 441, 9.0, 0.338, 0.941, 1.94, 149, 415, 77, 1
9, 49, 441, 5.444, 0.222, 0.687, 1.27, 98, 303, 77, 1
10, 18, 180, 1.8, 0.522, 0.772, 8.55, 94, 139, 11, 1
9, 510, 4590, 56.667, 0.137, 0.636, 1.24, 629, 2918, 506, 1
10, 20, 200, 2.0, 0.385, 0.87, 2.14, 77, 174, 36, 1
8, 126, 1008, 15.75, 0.188, 0.685, 1.27, 189, 690, 149, 1
1, 14, 14, 14.0, 0.571, 1.0, 2.67, 8, 14, 3, 1
6, 81, 486, 13.5, 0.282, 0.932, 1.34, 137, 453, 102, 1
25, 410, 10250, 16.4, 0.272, 0.67, 2.29, 2792, 6872, 1218, 1
8, 43, 344, 5.375, 0.343, 0.977, 1.71, 118, 336, 69, 1
7, 14, 98, 2.0, 0.265, 0.827, 1.18, 26, 81, 22, 1
8, 19, 152, 2.375, 0.388, 0.664, 2.19, 59, 101, 27, 1
22, 71, 1562, 3.227, 0.519, 0.843, 11.25, 810, 1317, 72, 1
7, 13, 91, 1.857, 0.396, 1.0, 1.33, 36, 91, 27, 1
8, 27, 216, 3.375, 0.343, 0.778, 1.76, 74, 168, 42, 1
7, 15, 105, 2.143, 0.333, 0.838, 1.46, 35, 88, 24, 1
8, 24, 192, 3.0, 0.323, 0.688, 2.21, 62, 132, 28, 1
10, 87, 870, 8.7, 0.375, 0.764, 2.23, 326, 665, 146, 1
7, 43, 301, 6.143, 0.292, 0.85, 1.33, 88, 256, 66, 1
6, 28, 168, 4.667, 0.405, 0.804, 1.84, 68, 135, 37, 1
7, 11, 77, 1.571, 0.377, 0.961, 1.45, 29, 74, 20, 1
9, 304, 2736, 33.778, 0.202, 0.749, 1.32, 554, 2049, 419, 1
13, 487, 6331, 37.462, 0.247, 0.63, 2.1, 1564, 3988, 745, 1
6, 29, 174, 4.833, 0.333, 0.799, 1.53, 58, 139, 38, 1
10, 251, 2510, 25.1, 0.179, 0.515, 1.37, 449, 1293, 327, 1
5, 38, 190, 7.6, 0.426, 0.989, 1.42, 81, 188, 57, 1
4, 12, 48, 3.0, 0.25, 0.792, 3.0, 12, 38, 4, 1
9, 83, 747, 9.222, 0.335, 0.843, 2.05, 250, 630, 122, 1
7, 20, 140, 2.857, 0.407, 0.929, 1.97, 57, 130, 29, 1
7, 71, 497, 10.143, 0.394, 0.958, 1.87, 196, 476, 105, 1
11, 126, 1386, 11.455, 0.273, 0.649, 2.11, 379, 900, 180, 1
9, 220, 1980, 24.444, 0.23, 0.758, 1.44, 456, 1501, 316, 1
7, 11, 77, 1.571, 0.299, 0.727, 1.35, 23, 56, 17, 1
8, 18, 144, 2.25, 0.389, 0.931, 2.24, 56, 134, 25, 1
10, 271, 2710, 27.1, 0.249, 0.704, 1.89, 675, 1908, 358, 1
8, 12, 96, 1.5, 0.417, 0.802, 2.11, 40, 77, 19, 1
9, 57, 513, 6.333, 0.285, 0.91, 1.39, 146, 467, 105, 1
6, 11, 66, 1.833, 0.333, 0.803, 1.69, 22, 53, 13, 1
7, 21, 147, 3.0, 0.306, 0.741, 1.67, 45, 109, 27, 1
7, 155, 1085, 22.143, 0.178, 0.614, 1.46, 193, 666, 132, 1
9, 23, 207, 2.556, 0.3, 1.0, 1.51, 62, 207, 41, 1
7, 32, 224, 4.571, 0.308, 0.777, 1.25, 69, 174, 55, 1
7, 24, 168, 3.429, 0.196, 0.762, 1.38, 33, 128, 24, 1
4, 47, 188, 11.75, 0.298, 0.739, 2.33, 56, 139, 24, 1
7, 16, 112, 2.286, 0.304, 0.955, 1.13, 34, 107, 30, 1
7, 54, 378, 7.714, 0.304, 0.876, 1.26, 115, 331, 91, 1
8, 19, 152, 2.375, 0.355, 0.868, 1.74, 54, 132, 31, 1
12, 62, 744, 5.167, 0.234, 0.66, 1.58, 174, 491, 110, 1
7, 40, 280, 5.714, 0.339, 0.936, 1.44, 95, 262, 66, 1
7, 9, 63, 1.286, 0.317, 0.984, 2.22, 20, 62, 9, 1
14, 340, 4760, 24.286, 0.344, 0.563, 4.6, 1636, 2682, 356, 1
24, 177, 4248, 7.375, 0.508, 0.927, 8.05, 2157, 3939, 268, 1
6, 95, 570, 15.833, 0.226, 0.933, 1.45, 129, 532, 89, 1
6, 96, 576, 16.0, 0.274, 0.901, 1.58, 158, 519, 100, 1
10, 256, 2560, 25.6, 0.371, 0.779, 2.95, 951, 1995, 322, 1
7, 65, 455, 9.286, 0.316, 0.848, 1.52, 144, 386, 95, 1
7, 37, 259, 5.286, 0.301, 0.691, 1.81, 78, 179, 43, 1
9, 36, 324, 4.0, 0.549, 0.914, 3.3, 178, 296, 54, 1
6, 26, 156, 4.333, 0.288, 0.872, 1.29, 45, 136, 35, 1
13, 375, 4875, 28.846, 0.154, 0.519, 1.44, 751, 2531, 521, 1
9, 112, 1008, 12.444, 0.213, 0.835, 1.59, 215, 842, 135, 1
5, 6, 30, 1.2, 0.3, 1.0, 1.8, 9, 30, 5, 1
11, 98, 1078, 8.909, 0.378, 0.724, 3.04, 408, 781, 134, 1
5, 8, 40, 1.6, 0.55, 1.0, 2.44, 22, 40, 9, 1
9, 41, 369, 4.556, 0.425, 0.962, 2.71, 157, 355, 58, 1
10, 242, 2420, 24.2, 0.26, 0.579, 2.08, 630, 1401, 303, 1
7, 20, 140, 2.857, 0.4, 1.0, 1.87, 56, 140, 30, 1
9, 75, 675, 8.333, 0.373, 0.913, 2.23, 252, 616, 113, 1
9, 67, 603, 7.444, 0.468, 0.823, 3.76, 282, 496, 75, 1
11, 101, 1111, 9.182, 0.239, 0.818, 1.61, 265, 909, 165, 1
10, 280, 2800, 28.0, 0.356, 0.77, 2.63, 998, 2157, 380, 1
8, 23, 184, 2.875, 0.321, 0.897, 1.51, 59, 165, 39, 1
9, 59, 531, 6.556, 0.492, 0.861, 3.22, 261, 457, 81, 1
10, 292, 2920, 29.2, 0.203, 0.649, 1.5, 594, 1896, 397, 1
7, 15, 105, 2.143, 0.448, 0.829, 1.74, 47, 87, 27, 1
9, 37, 333, 4.111, 0.538, 0.901, 2.8, 179, 300, 64, 1
9, 19, 171, 2.111, 0.275, 0.643, 1.52, 47, 110, 31, 1
9, 82, 738, 9.111, 0.364, 0.839, 2.8, 269, 619, 96, 1
10, 45, 450, 4.5, 0.296, 0.558, 2.25, 133, 251, 59, 1
5, 4, 20, 0.8, 0.7, 1.0, 2.33, 14, 20, 6, 1
10, 35, 350, 3.5, 0.337, 0.714, 1.87, 118, 250, 63, 1
10, 19, 190, 1.9, 0.611, 0.9, 8.29, 116, 171, 14, 1
7, 10, 70, 1.429, 0.314, 1.0, 1.29, 22, 70, 17, 1
8, 150, 1200, 18.75, 0.205, 0.628, 1.32, 246, 753, 187, 1
14, 153, 2142, 10.929, 0.38, 0.643, 4.44, 813, 1378, 183, 1
8, 33, 264, 4.125, 0.375, 0.981, 1.6, 99, 259, 62, 1
6, 16, 96, 2.667, 0.354, 1.0, 1.48, 34, 96, 23, 1
14, 155, 2170, 11.071, 0.303, 0.639, 2.76, 658, 1386, 238, 1
6, 14, 84, 2.333, 0.274, 0.929, 1.28, 23, 78, 18, 1
10, 22, 220, 2.2, 0.309, 0.582, 2.34, 68, 128, 29, 1
6, 12, 72, 2.0, 0.278, 1.0, 2.22, 20, 72, 9, 1
16, 352, 5632, 22.0, 0.39, 0.738, 5.25, 2196, 4157, 418, 1
7, 53, 371, 7.571, 0.267, 0.679, 1.57, 99, 252, 63, 1
10, 121, 1210, 12.1, 0.402, 0.849, 2.7, 486, 1027, 180, 1
28, 45, 1260, 1.607, 0.368, 0.54, 7.86, 464, 680, 59, 1
9, 126, 1134, 14.0, 0.466, 0.907, 2.84, 528, 1029, 186, 1
7, 75, 525, 10.714, 0.263, 0.71, 1.52, 138, 373, 91, 1
10, 330, 3300, 33.0, 0.207, 0.671, 1.61, 684, 2215, 425, 1
10, 398, 3980, 39.8, 0.342, 0.745, 2.44, 1361, 2965, 557, 1
14, 38, 532, 2.714, 0.227, 0.844, 2.95, 121, 449, 41, 1
14, 284, 3976, 20.286, 0.365, 0.54, 5.1, 1453, 2147, 285, 1
25, 292, 7300, 11.68, 0.472, 0.915, 7.51, 3448, 6676, 459, 1
9, 35, 315, 3.889, 0.362, 0.825, 1.97, 114, 260, 58, 1
8, 14, 112, 1.75, 0.223, 0.661, 3.57, 25, 74, 7, 1
2, 47, 94, 23.5, 0.17, 0.511, 1.14, 16, 48, 14, 1
10, 197, 1970, 19.7, 0.245, 0.751, 1.87, 482, 1479, 258, 1
8, 14, 112, 1.75, 0.446, 0.973, 2.27, 50, 109, 22, 1
6, 184, 1104, 30.667, 0.272, 0.697, 1.54, 300, 770, 195, 1
9, 186, 1674, 20.667, 0.425, 0.786, 3.24, 712, 1315, 220, 1
7, 25, 175, 3.571, 0.331, 0.891, 1.41, 58, 156, 41, 1
6, 68, 408, 11.333, 0.172, 0.931, 1.25, 70, 380, 56, 1
10, 159, 1590, 15.9, 0.355, 0.719, 3.07, 564, 1144, 184, 1
8, 214, 1712, 26.75, 0.421, 0.807, 2.9, 720, 1382, 248, 1
25, 292, 7300, 11.68, 0.45, 0.914, 7.23, 3283, 6670, 454, 1
10, 40, 400, 4.0, 0.333, 0.783, 1.82, 133, 313, 73, 1
10, 288, 2880, 28.8, 0.191, 0.564, 1.5, 549, 1624, 365, 1
13, 115, 1495, 8.846, 0.314, 0.695, 2.62, 469, 1039, 179, 1
13, 228, 2964, 17.538, 0.24, 0.933, 3.02, 710, 2765, 235, 1
11, 53, 583, 4.818, 0.225, 0.485, 3.45, 131, 283, 38, 1
10, 506, 5060, 50.6, 0.15, 0.589, 1.34, 758, 2980, 564, 1
13, 400, 5200, 30.769, 0.364, 0.609, 4.52, 1891, 3168, 418, 1
11, 10, 110, 0.909, 0.436, 0.927, 4.36, 48, 102, 11, 1
9, 107, 963, 11.889, 0.357, 0.875, 2.14, 344, 843, 161, 1
6, 14, 84, 2.333, 0.536, 1.0, 2.05, 45, 84, 22, 1
7, 34, 238, 4.857, 0.223, 0.916, 1.33, 53, 218, 40, 1
6, 20, 120, 3.333, 0.367, 0.967, 1.38, 44, 116, 32, 1
