@relation  page-blocks
@attribute Height numeric
@attribute Lenght numeric
@attribute Area numeric
@attribute Eccen numeric
@attribute P_black numeric
@attribute P_and numeric
@attribute Mean_tr numeric
@attribute Blackpix numeric
@attribute Blackand numeric
@attribute Wb_trans numeric
@attribute Class {1,2,3,4,5}


@data
8, 132, 1056, 16.5, 0.31, 0.861, 1.84, 327, 909, 178, 1
8, 17, 136, 2.125, 0.529, 0.853, 2.88, 72, 116, 25, 1
8, 67, 536, 8.375, 0.392, 0.724, 2.31, 210, 388, 91, 1
11, 22, 242, 2.0, 0.632, 0.864, 8.05, 153, 209, 19, 1
9, 101, 909, 11.222, 0.256, 0.688, 1.71, 233, 625, 136, 1
8, 7, 56, 0.875, 0.5, 0.786, 3.11, 28, 44, 9, 1
5, 96, 480, 19.2, 0.323, 0.838, 1.78, 155, 402, 87, 1
8, 30, 240, 3.75, 0.354, 0.75, 2.02, 85, 180, 42, 1
17, 24, 408, 1.412, 0.4, 0.838, 4.79, 163, 342, 34, 1
8, 46, 368, 5.75, 0.34, 0.611, 1.79, 125, 225, 70, 1
9, 12, 108, 1.333, 0.491, 0.889, 2.41, 53, 96, 22, 1
10, 38, 380, 3.8, 0.439, 0.897, 2.83, 167, 341, 59, 1
16, 356, 5696, 22.25, 0.377, 0.576, 5.8, 2150, 3279, 371, 1
9, 32, 288, 3.556, 0.302, 0.674, 2.17, 87, 194, 40, 1
7, 80, 560, 11.429, 0.361, 0.961, 1.63, 202, 538, 124, 1
10, 26, 260, 2.6, 0.3, 0.954, 1.59, 78, 248, 49, 1
7, 14, 98, 2.0, 0.347, 0.949, 1.79, 34, 93, 19, 1
11, 32, 352, 2.909, 0.264, 0.5, 3.1, 93, 176, 30, 1
16, 227, 3632, 14.188, 0.41, 0.731, 4.97, 1490, 2654, 300, 1
12, 72, 864, 6.0, 0.623, 0.86, 6.73, 538, 743, 80, 1
9, 34, 306, 3.778, 0.363, 0.863, 1.76, 111, 264, 63, 1
9, 249, 2241, 27.667, 0.301, 0.739, 1.96, 674, 1655, 344, 1
9, 510, 4590, 56.667, 0.171, 0.695, 1.27, 787, 3190, 618, 1
8, 229, 1832, 28.625, 0.168, 0.484, 1.57, 308, 887, 196, 1
8, 42, 336, 5.25, 0.363, 0.97, 2.18, 122, 326, 56, 1
10, 59, 590, 5.9, 0.403, 0.792, 2.98, 238, 467, 80, 1
6, 263, 1578, 43.833, 0.124, 0.66, 1.11, 196, 1041, 177, 1
7, 18, 126, 2.571, 0.31, 0.96, 1.39, 39, 121, 28, 1
9, 535, 4815, 59.444, 0.173, 0.667, 1.36, 832, 3214, 613, 1
8, 19, 152, 2.375, 0.454, 1.0, 2.16, 69, 152, 32, 1
5, 7, 35, 1.4, 0.543, 1.0, 2.11, 19, 35, 9, 1
8, 78, 624, 9.75, 0.244, 0.745, 1.35, 152, 465, 113, 1
9, 272, 2448, 30.222, 0.269, 0.763, 1.87, 659, 1868, 353, 1
9, 123, 1107, 13.667, 0.39, 0.996, 2.82, 432, 1103, 153, 1
7, 243, 1701, 34.714, 0.219, 0.528, 1.62, 372, 898, 230, 1
8, 16, 128, 2.0, 0.328, 0.961, 1.91, 42, 123, 22, 1
10, 18, 180, 1.8, 0.289, 0.744, 2.6, 52, 134, 20, 1
7, 48, 336, 6.857, 0.268, 0.652, 1.61, 90, 219, 56, 1
25, 187, 4675, 7.48, 0.472, 0.943, 7.28, 2207, 4408, 303, 1
9, 107, 963, 11.889, 0.209, 0.778, 1.38, 201, 749, 146, 1
7, 51, 357, 7.286, 0.283, 0.91, 1.35, 101, 325, 75, 1
8, 13, 104, 1.625, 0.471, 1.0, 1.81, 49, 104, 27, 1
12, 128, 1536, 10.667, 0.339, 0.737, 2.91, 520, 1132, 179, 1
12, 498, 5976, 41.5, 0.307, 0.639, 2.44, 1833, 3818, 752, 1
7, 41, 287, 5.857, 0.345, 0.777, 1.55, 99, 223, 64, 1
7, 3, 21, 0.429, 0.571, 1.0, 3.0, 12, 21, 4, 1
5, 99, 495, 19.8, 0.303, 0.739, 1.92, 150, 366, 78, 1
8, 15, 120, 1.875, 0.458, 0.908, 2.5, 55, 109, 22, 1
9, 86, 774, 9.556, 0.3, 0.677, 2.13, 232, 524, 109, 1
6, 95, 570, 15.833, 0.209, 0.667, 1.63, 119, 380, 73, 1
10, 80, 800, 8.0, 0.308, 0.838, 2.02, 246, 670, 122, 1
9, 90, 810, 10.0, 0.26, 0.786, 2.18, 211, 637, 97, 1
10, 40, 400, 4.0, 0.278, 0.615, 2.09, 111, 246, 53, 1
10, 79, 790, 7.9, 0.324, 0.671, 2.19, 256, 530, 117, 1
8, 62, 496, 7.75, 0.218, 0.629, 1.57, 108, 312, 69, 1
8, 39, 312, 4.875, 0.423, 0.955, 1.83, 132, 298, 72, 1
8, 73, 584, 9.125, 0.433, 0.875, 2.75, 253, 511, 92, 1
7, 19, 133, 2.714, 0.406, 0.94, 1.74, 54, 125, 31, 1
7, 34, 238, 4.857, 0.265, 0.748, 1.4, 63, 178, 45, 1
10, 49, 490, 4.9, 0.196, 0.751, 1.26, 96, 368, 76, 1
7, 10, 70, 1.429, 0.343, 0.786, 1.33, 24, 55, 18, 1
8, 37, 296, 4.625, 0.375, 0.922, 1.61, 111, 273, 69, 1
7, 123, 861, 17.571, 0.265, 0.626, 1.66, 228, 539, 137, 1
8, 126, 1008, 15.75, 0.209, 0.573, 1.45, 211, 578, 146, 1
10, 16, 160, 1.6, 0.544, 0.875, 7.25, 87, 140, 12, 1
8, 31, 248, 3.875, 0.351, 0.839, 1.98, 87, 208, 44, 1
7, 7, 49, 1.0, 0.327, 1.0, 2.0, 16, 49, 8, 1
9, 68, 612, 7.556, 0.335, 0.789, 2.33, 205, 483, 88, 1
5, 43, 215, 8.6, 0.456, 1.0, 1.42, 98, 215, 69, 1
7, 33, 231, 4.714, 0.346, 0.879, 1.36, 80, 203, 59, 1
6, 96, 576, 16.0, 0.259, 0.74, 1.69, 149, 426, 88, 1
7, 8, 56, 1.143, 0.286, 0.732, 1.78, 16, 41, 9, 1
14, 57, 798, 4.071, 0.727, 0.951, 11.84, 580, 759, 49, 1
7, 25, 175, 3.571, 0.434, 1.0, 1.81, 76, 175, 42, 1
8, 73, 584, 9.125, 0.235, 0.803, 1.47, 137, 469, 93, 1
12, 12, 144, 1.0, 0.306, 0.979, 1.69, 44, 141, 26, 1
6, 49, 294, 8.167, 0.286, 0.694, 1.38, 84, 204, 61, 1
9, 369, 3321, 41.0, 0.329, 0.639, 2.67, 1094, 2122, 409, 1
9, 535, 4815, 59.444, 0.106, 0.47, 1.21, 510, 2262, 422, 1
8, 8, 64, 1.0, 0.438, 1.0, 2.33, 28, 64, 12, 1
9, 22, 198, 2.444, 0.389, 0.843, 1.93, 77, 167, 40, 1
9, 12, 108, 1.333, 0.407, 1.0, 1.57, 44, 108, 28, 1
12, 67, 804, 5.583, 0.376, 0.751, 2.99, 302, 604, 101, 1
9, 219, 1971, 24.333, 0.109, 0.538, 1.43, 215, 1060, 150, 1
5, 7, 35, 1.4, 0.371, 0.743, 4.33, 13, 26, 3, 1
8, 192, 1536, 24.0, 0.207, 0.579, 1.57, 318, 889, 203, 1
5, 94, 470, 18.8, 0.313, 0.751, 1.91, 147, 353, 77, 1
8, 20, 160, 2.5, 0.456, 1.0, 2.35, 73, 160, 31, 1
7, 60, 420, 8.571, 0.286, 0.886, 1.5, 120, 372, 80, 1
8, 83, 664, 10.375, 0.294, 0.955, 2.17, 195, 634, 90, 1
7, 30, 210, 4.286, 0.295, 0.876, 1.77, 62, 184, 35, 1
8, 15, 120, 1.875, 0.317, 0.742, 2.0, 38, 89, 19, 1
12, 42, 504, 3.5, 0.355, 0.788, 2.71, 179, 397, 66, 1
10, 52, 520, 5.2, 0.298, 0.752, 2.09, 155, 391, 74, 1
10, 89, 890, 8.9, 0.252, 0.496, 3.25, 224, 441, 69, 1
10, 85, 850, 8.5, 0.333, 0.696, 2.28, 283, 592, 124, 1
8, 108, 864, 13.5, 0.348, 0.868, 1.65, 301, 750, 182, 1
14, 390, 5460, 27.857, 0.358, 0.59, 4.44, 1956, 3224, 441, 1
7, 9, 63, 1.286, 0.302, 0.905, 1.46, 19, 57, 13, 1
11, 184, 2024, 16.727, 0.46, 0.796, 4.41, 931, 1611, 211, 1
7, 61, 427, 8.714, 0.241, 0.794, 1.47, 103, 339, 70, 1
10, 97, 970, 9.7, 0.423, 0.832, 2.48, 410, 807, 165, 1
9, 18, 162, 2.0, 0.395, 0.759, 2.78, 64, 123, 23, 1
9, 166, 1494, 18.444, 0.274, 0.606, 1.88, 409, 905, 217, 1
8, 21, 168, 2.625, 0.381, 0.845, 1.88, 64, 142, 34, 1
9, 39, 351, 4.333, 0.308, 0.709, 1.69, 108, 249, 64, 1
4, 6, 24, 1.5, 0.542, 1.0, 1.63, 13, 24, 8, 1
11, 92, 1012, 8.364, 0.361, 0.851, 2.3, 365, 861, 159, 1
8, 39, 312, 4.875, 0.205, 0.712, 1.36, 64, 222, 47, 1
8, 32, 256, 4.0, 0.395, 0.773, 2.1, 101, 198, 48, 1
7, 20, 140, 2.857, 0.257, 0.75, 1.33, 36, 105, 27, 1
7, 6, 42, 0.857, 0.405, 0.929, 1.89, 17, 39, 9, 1
6, 6, 36, 1.0, 0.417, 0.944, 1.5, 15, 34, 10, 1
7, 92, 644, 13.143, 0.309, 0.896, 1.88, 199, 577, 106, 1
9, 44, 396, 4.889, 0.46, 0.937, 2.84, 182, 371, 64, 1
8, 41, 328, 5.125, 0.265, 0.616, 2.35, 87, 202, 37, 1
10, 26, 260, 2.6, 0.312, 0.577, 2.03, 81, 150, 40, 1
6, 28, 168, 4.667, 0.149, 0.375, 1.47, 25, 63, 17, 1
14, 192, 2688, 13.714, 0.234, 0.589, 2.28, 628, 1584, 275, 1
6, 103, 618, 17.167, 0.248, 0.909, 1.23, 153, 562, 124, 1
16, 439, 7024, 27.438, 0.384, 0.724, 5.09, 2696, 5084, 530, 1
14, 217, 3038, 15.5, 0.268, 0.632, 2.12, 813, 1919, 383, 1
7, 59, 413, 8.429, 0.228, 0.659, 1.24, 94, 272, 76, 1
13, 267, 3471, 20.538, 0.401, 0.662, 4.87, 1392, 2299, 286, 1
7, 13, 91, 1.857, 0.429, 0.945, 2.05, 39, 86, 19, 1
8, 31, 248, 3.875, 0.347, 0.734, 1.79, 86, 182, 48, 1
7, 37, 259, 5.286, 0.521, 0.954, 3.14, 135, 247, 43, 1
17, 77, 1309, 4.529, 0.314, 0.76, 2.94, 411, 995, 140, 1
9, 81, 729, 9.0, 0.337, 0.918, 1.97, 246, 669, 125, 1
7, 17, 119, 2.429, 0.261, 0.95, 1.82, 31, 113, 17, 1
9, 331, 2979, 36.778, 0.222, 0.69, 1.57, 661, 2056, 421, 1
7, 23, 161, 3.286, 0.329, 0.845, 1.66, 53, 136, 32, 1
17, 23, 391, 1.353, 0.373, 0.621, 10.43, 146, 243, 14, 1
11, 127, 1397, 11.545, 0.266, 0.686, 2.23, 371, 959, 166, 1
8, 3, 24, 0.375, 0.458, 0.667, 2.2, 11, 16, 5, 1
8, 5, 40, 0.625, 0.375, 0.95, 2.14, 15, 38, 7, 1
10, 131, 1310, 13.1, 0.439, 0.845, 2.79, 575, 1107, 206, 1
10, 20, 200, 2.0, 0.29, 0.795, 2.52, 58, 159, 23, 1
7, 4, 28, 0.571, 0.393, 1.0, 2.2, 11, 28, 5, 1
6, 40, 240, 6.667, 0.221, 0.983, 1.26, 53, 236, 42, 1
7, 14, 98, 2.0, 0.337, 0.98, 1.83, 33, 96, 18, 1
7, 8, 56, 1.143, 0.25, 0.768, 1.56, 14, 43, 9, 1
9, 249, 2241, 27.667, 0.346, 0.77, 2.54, 776, 1725, 306, 1
7, 22, 154, 3.143, 0.396, 1.0, 1.85, 61, 154, 33, 1
10, 8, 80, 0.8, 0.4, 0.7, 4.0, 32, 56, 8, 1
10, 122, 1220, 12.2, 0.294, 0.689, 2.1, 359, 840, 171, 1
9, 102, 918, 11.333, 0.357, 0.867, 2.43, 328, 796, 135, 1
7, 14, 98, 2.0, 0.316, 0.847, 1.48, 31, 83, 21, 1
14, 185, 2590, 13.214, 0.254, 0.651, 2.27, 657, 1687, 289, 1
8, 59, 472, 7.375, 0.292, 0.888, 1.82, 138, 419, 76, 1
7, 13, 91, 1.857, 0.297, 0.857, 1.17, 27, 78, 23, 1
13, 38, 494, 2.923, 0.312, 0.955, 3.42, 154, 472, 45, 1
9, 163, 1467, 18.111, 0.264, 0.51, 2.98, 387, 748, 130, 1
11, 67, 737, 6.091, 0.269, 0.689, 2.96, 198, 508, 67, 1
4, 15, 60, 3.75, 0.267, 0.8, 4.0, 16, 48, 4, 1
8, 14, 112, 1.75, 0.42, 0.759, 2.04, 47, 85, 23, 1
10, 8, 80, 0.8, 0.575, 0.888, 9.2, 46, 71, 5, 1
8, 26, 208, 3.25, 0.293, 0.596, 2.03, 61, 124, 30, 1
10, 511, 5110, 51.1, 0.141, 0.542, 1.36, 721, 2772, 532, 1
10, 19, 190, 1.9, 0.6, 0.858, 7.6, 114, 163, 15, 1
8, 43, 344, 5.375, 0.387, 0.762, 1.93, 133, 262, 69, 1
9, 21, 189, 2.333, 0.354, 0.878, 2.68, 67, 166, 25, 1
9, 128, 1152, 14.222, 0.219, 0.745, 1.44, 252, 858, 175, 1
7, 6, 42, 0.857, 0.452, 1.0, 1.9, 19, 42, 10, 1
9, 73, 657, 8.111, 0.298, 0.627, 2.55, 196, 412, 77, 1
8, 45, 360, 5.625, 0.367, 0.783, 1.89, 132, 282, 70, 1
7, 14, 98, 2.0, 0.184, 0.612, 18.0, 18, 60, 1, 1
7, 14, 98, 2.0, 0.5, 1.0, 2.72, 49, 98, 18, 1
7, 62, 434, 8.857, 0.272, 0.963, 1.46, 118, 418, 81, 1
10, 44, 440, 4.4, 0.318, 0.87, 1.75, 140, 383, 80, 1
10, 18, 180, 1.8, 0.539, 0.811, 8.82, 97, 146, 11, 1
14, 314, 4396, 22.429, 0.379, 0.721, 4.66, 1664, 3168, 357, 1
8, 26, 208, 3.25, 0.25, 0.808, 1.37, 52, 168, 38, 1
10, 99, 990, 9.9, 0.264, 0.774, 1.92, 261, 766, 136, 1
5, 3, 15, 0.6, 0.6, 0.867, 4.5, 9, 13, 2, 1
8, 60, 480, 7.5, 0.335, 0.915, 1.85, 161, 439, 87, 1
25, 494, 12350, 19.76, 0.462, 0.93, 7.35, 5707, 11482, 776, 1
9, 39, 351, 4.333, 0.444, 0.923, 2.74, 156, 324, 57, 1
7, 14, 98, 2.0, 0.337, 0.786, 1.38, 33, 77, 24, 1
5, 30, 150, 6.0, 0.16, 0.66, 1.71, 24, 99, 14, 1
7, 214, 1498, 30.571, 0.461, 0.865, 2.95, 691, 1296, 234, 1
10, 9, 90, 0.9, 0.222, 1.0, 1.25, 20, 90, 16, 1
7, 31, 217, 4.429, 0.286, 0.673, 1.55, 62, 146, 40, 1
1, 104, 104, 104.0, 0.192, 1.0, 1.05, 20, 104, 19, 1
8, 25, 200, 3.125, 0.365, 0.73, 1.83, 73, 146, 40, 1
19, 45, 855, 2.368, 0.243, 0.582, 3.01, 208, 498, 69, 1
10, 29, 290, 2.9, 0.307, 0.855, 1.85, 89, 248, 48, 1
8, 21, 168, 2.625, 0.411, 0.786, 2.23, 69, 132, 31, 1
7, 11, 77, 1.571, 0.364, 1.0, 1.33, 28, 77, 21, 1
10, 272, 2720, 27.2, 0.206, 0.786, 1.4, 559, 2139, 399, 1
17, 382, 6494, 22.471, 0.363, 0.567, 5.46, 2355, 3680, 431, 1
8, 22, 176, 2.75, 0.438, 0.79, 2.41, 77, 139, 32, 1
9, 284, 2556, 31.556, 0.141, 0.601, 1.26, 361, 1537, 286, 1
8, 24, 192, 3.0, 0.417, 0.953, 1.9, 80, 183, 42, 1
7, 7, 49, 1.0, 0.347, 0.633, 2.83, 17, 31, 6, 1
9, 82, 738, 9.111, 0.389, 0.92, 2.33, 287, 679, 123, 1
5, 28, 140, 5.6, 0.321, 0.95, 1.45, 45, 133, 31, 1
9, 56, 504, 6.222, 0.339, 0.931, 2.22, 171, 469, 77, 1
11, 122, 1342, 11.091, 0.256, 0.656, 1.94, 344, 881, 177, 1
9, 225, 2025, 25.0, 0.198, 0.741, 1.41, 400, 1501, 283, 1
6, 13, 78, 2.167, 0.269, 0.667, 1.5, 21, 52, 14, 1
11, 13, 143, 1.182, 0.42, 0.979, 2.22, 60, 140, 27, 1
9, 301, 2709, 33.444, 0.178, 0.694, 1.3, 482, 1881, 371, 1
8, 12, 96, 1.5, 0.375, 0.792, 2.57, 36, 76, 14, 1
8, 64, 512, 8.0, 0.252, 0.865, 1.63, 129, 443, 79, 1
6, 11, 66, 1.833, 0.394, 0.955, 1.53, 26, 63, 17, 1
6, 24, 144, 4.0, 0.292, 0.778, 1.35, 42, 112, 31, 1
11, 103, 1133, 9.364, 0.156, 0.576, 1.44, 177, 653, 123, 1
8, 26, 208, 3.25, 0.375, 0.947, 1.77, 78, 197, 44, 1
10, 22, 220, 2.2, 0.318, 0.777, 1.79, 70, 171, 39, 1
9, 19, 171, 2.111, 0.292, 0.684, 1.52, 50, 117, 33, 1
9, 21, 189, 2.333, 0.243, 0.757, 1.31, 46, 143, 35, 1
7, 16, 112, 2.286, 0.286, 0.955, 1.68, 32, 107, 19, 1
9, 42, 378, 4.667, 0.347, 0.915, 2.34, 131, 346, 56, 1
5, 30, 150, 6.0, 0.587, 0.96, 2.44, 88, 144, 36, 1
7, 103, 721, 14.714, 0.295, 0.691, 1.76, 213, 498, 121, 1
11, 26, 286, 2.364, 0.297, 0.941, 2.02, 85, 269, 42, 1
5, 12, 60, 2.4, 0.483, 1.0, 1.38, 29, 60, 21, 1
14, 320, 4480, 22.857, 0.354, 0.585, 4.46, 1584, 2621, 355, 1
24, 176, 4224, 7.333, 0.496, 0.969, 7.85, 2096, 4094, 267, 1
6, 96, 576, 16.0, 0.26, 0.856, 1.53, 150, 493, 98, 1
11, 54, 594, 4.909, 0.273, 0.781, 2.19, 162, 464, 74, 1
9, 276, 2484, 30.667, 0.388, 0.846, 2.58, 964, 2102, 373, 1
9, 47, 423, 5.222, 0.404, 0.943, 1.99, 171, 399, 86, 1
7, 38, 266, 5.429, 0.226, 0.639, 1.4, 60, 170, 43, 1
9, 36, 324, 4.0, 0.54, 0.929, 2.87, 175, 301, 61, 1
7, 23, 161, 3.286, 0.329, 0.938, 1.39, 53, 151, 38, 1
9, 534, 4806, 59.333, 0.131, 0.516, 1.31, 629, 2482, 479, 1
9, 120, 1080, 13.333, 0.176, 0.752, 1.29, 190, 812, 147, 1
5, 5, 25, 1.0, 0.44, 1.0, 1.57, 11, 25, 7, 1
10, 108, 1080, 10.8, 0.297, 0.831, 1.84, 321, 897, 174, 1
5, 8, 40, 1.6, 0.6, 0.975, 2.18, 24, 39, 11, 1
9, 42, 378, 4.667, 0.429, 0.976, 2.75, 162, 369, 59, 1
10, 269, 2690, 26.9, 0.306, 0.496, 5.15, 824, 1335, 160, 1
7, 20, 140, 2.857, 0.429, 0.993, 2.0, 60, 139, 30, 1
9, 78, 702, 8.667, 0.349, 0.863, 2.17, 245, 606, 113, 1
10, 64, 640, 6.4, 0.477, 0.914, 2.8, 305, 585, 109, 1
11, 101, 1111, 9.182, 0.267, 0.849, 1.72, 297, 943, 173, 1
10, 262, 2620, 26.2, 0.29, 0.826, 1.76, 761, 2163, 432, 1
6, 32, 192, 5.333, 0.286, 0.891, 1.41, 55, 171, 39, 1
9, 59, 531, 6.556, 0.335, 0.821, 1.96, 178, 436, 91, 1
14, 203, 2842, 14.5, 0.362, 0.67, 4.36, 1028, 1904, 236, 1
8, 13, 104, 1.625, 0.587, 0.837, 4.69, 61, 87, 13, 1
9, 37, 333, 4.111, 0.526, 0.898, 3.18, 175, 299, 55, 1
6, 26, 156, 4.333, 0.288, 0.679, 1.41, 45, 106, 32, 1
9, 86, 774, 9.556, 0.337, 0.757, 2.19, 261, 586, 119, 1
22, 20, 440, 0.909, 0.28, 0.57, 5.35, 123, 251, 23, 1
5, 4, 20, 0.8, 0.7, 0.8, 7.0, 14, 16, 2, 1
11, 32, 352, 2.909, 0.344, 0.767, 2.69, 121, 270, 45, 1
8, 25, 200, 3.125, 0.38, 0.795, 1.81, 76, 159, 42, 1
7, 10, 70, 1.429, 0.386, 0.914, 2.08, 27, 64, 13, 1
12, 98, 1176, 8.167, 0.245, 0.624, 2.23, 288, 734, 129, 1
10, 228, 2280, 22.8, 0.26, 0.61, 1.87, 592, 1390, 316, 1
7, 38, 266, 5.429, 0.414, 0.846, 2.44, 110, 225, 45, 1
8, 12, 96, 1.5, 0.427, 1.0, 1.64, 41, 96, 25, 1
9, 240, 2160, 26.667, 0.179, 0.605, 1.26, 386, 1307, 306, 1
6, 14, 84, 2.333, 0.393, 0.905, 1.57, 33, 76, 21, 1
8, 29, 232, 3.625, 0.345, 0.681, 2.0, 80, 158, 40, 1
6, 12, 72, 2.0, 0.319, 0.653, 2.09, 23, 47, 11, 1
14, 420, 5880, 30.0, 0.376, 0.571, 4.92, 2209, 3356, 449, 1
8, 48, 384, 6.0, 0.341, 0.737, 1.96, 131, 283, 67, 1
10, 125, 1250, 12.5, 0.456, 0.862, 2.92, 570, 1078, 195, 1
10, 122, 1220, 12.2, 0.273, 0.54, 2.03, 333, 659, 164, 1
11, 101, 1111, 9.182, 0.398, 0.888, 2.76, 442, 987, 160, 1
10, 51, 510, 5.1, 0.41, 0.667, 3.12, 209, 340, 67, 1
12, 271, 3252, 22.583, 0.248, 0.559, 1.86, 805, 1818, 433, 1
24, 133, 3192, 5.542, 0.907, 0.966, 18.67, 2894, 3085, 155, 1
12, 44, 528, 3.667, 0.261, 0.767, 2.38, 138, 405, 58, 1
15, 294, 4410, 19.6, 0.395, 0.651, 5.28, 1743, 2872, 330, 1
25, 291, 7275, 11.64, 0.466, 0.957, 7.34, 3392, 6963, 462, 1
7, 45, 315, 6.429, 0.2, 0.775, 1.91, 63, 244, 33, 1
8, 14, 112, 1.75, 0.295, 0.857, 1.83, 33, 96, 18, 1
11, 8, 88, 0.727, 0.443, 0.466, 39.0, 39, 41, 1, 1
11, 167, 1837, 15.182, 0.371, 0.8, 2.86, 681, 1470, 238, 1
6, 18, 108, 3.0, 0.537, 0.981, 2.64, 58, 106, 22, 1
11, 98, 1078, 8.909, 0.317, 0.643, 2.8, 342, 693, 122, 1
9, 185, 1665, 20.556, 0.398, 0.783, 2.79, 663, 1303, 238, 1
8, 23, 184, 2.875, 0.31, 0.88, 1.84, 57, 162, 31, 1
10, 41, 410, 4.1, 0.356, 0.956, 2.15, 146, 392, 68, 1
22, 71, 1562, 3.227, 0.499, 0.836, 10.99, 780, 1306, 71, 1
13, 136, 1768, 10.462, 0.415, 0.778, 4.58, 733, 1375, 160, 1
28, 333, 9324, 11.893, 0.351, 0.65, 4.55, 3270, 6057, 718, 1
8, 50, 400, 6.25, 0.253, 0.8, 2.3, 101, 320, 44, 1
10, 293, 2930, 29.3, 0.207, 0.596, 1.53, 606, 1746, 397, 1
10, 155, 1550, 15.5, 0.35, 0.678, 2.78, 542, 1051, 195, 1
14, 227, 3178, 16.214, 0.237, 0.839, 3.34, 754, 2667, 226, 1
5, 118, 590, 23.6, 0.154, 0.497, 1.44, 91, 293, 63, 1
11, 436, 4796, 39.636, 0.336, 0.755, 2.86, 1612, 3623, 564, 1
25, 178, 4450, 7.12, 0.475, 0.873, 7.95, 2115, 3885, 266, 1
7, 16, 112, 2.286, 0.438, 0.857, 2.04, 49, 96, 24, 1
11, 85, 935, 7.727, 0.257, 0.894, 1.67, 240, 836, 144, 1
5, 17, 85, 3.4, 0.4, 0.965, 1.31, 34, 82, 26, 1
9, 27, 243, 3.0, 0.333, 0.918, 1.69, 81, 223, 48, 1
10, 12, 120, 1.2, 0.367, 1.0, 1.69, 44, 120, 26, 1
