@relation  page-blocks
@attribute Height numeric
@attribute Lenght numeric
@attribute Area numeric
@attribute Eccen numeric
@attribute P_black numeric
@attribute P_and numeric
@attribute Mean_tr numeric
@attribute Blackpix numeric
@attribute Blackand numeric
@attribute Wb_trans numeric
@attribute Class {1,2,3,4,5}


@data
13, 441, 5733, 33.923, 0.374, 0.625, 4.63, 2144, 3582, 463, 1
9, 32, 288, 3.556, 0.271, 0.594, 2.23, 78, 171, 35, 1
8, 70, 560, 8.75, 0.341, 0.918, 1.66, 191, 514, 115, 1
8, 32, 256, 4.0, 0.352, 0.973, 1.8, 90, 249, 50, 1
7, 14, 98, 2.0, 0.408, 0.939, 2.5, 40, 92, 16, 1
10, 35, 350, 3.5, 0.091, 0.157, 2.67, 32, 55, 12, 1
12, 307, 3684, 25.583, 0.29, 0.771, 2.41, 1068, 2842, 444, 1
12, 71, 852, 5.917, 0.628, 0.872, 6.77, 535, 743, 79, 1
6, 51, 306, 8.5, 0.454, 0.817, 2.44, 139, 250, 57, 1
8, 280, 2240, 35.0, 0.191, 0.709, 1.28, 427, 1589, 333, 1
9, 511, 4599, 56.778, 0.225, 0.798, 1.38, 1035, 3670, 751, 1
9, 202, 1818, 22.444, 0.087, 0.254, 1.3, 158, 462, 122, 1
8, 42, 336, 5.25, 0.414, 0.955, 1.88, 139, 321, 74, 1
8, 72, 576, 9.0, 0.399, 0.811, 2.25, 230, 467, 102, 1
7, 223, 1561, 31.857, 0.205, 0.664, 1.4, 320, 1036, 229, 1
7, 18, 126, 2.571, 0.365, 0.968, 2.0, 46, 122, 23, 1
9, 535, 4815, 59.444, 0.165, 0.636, 1.38, 793, 3063, 573, 1
8, 19, 152, 2.375, 0.428, 0.961, 1.76, 65, 146, 37, 1
5, 7, 35, 1.4, 0.457, 1.0, 1.45, 16, 35, 11, 1
7, 92, 644, 13.143, 0.143, 0.713, 1.46, 92, 459, 63, 1
9, 271, 2439, 30.111, 0.292, 0.727, 1.9, 712, 1774, 374, 1
7, 156, 1092, 22.286, 0.473, 0.991, 2.37, 517, 1082, 218, 1
16, 106, 1696, 6.625, 0.192, 0.593, 1.49, 325, 1005, 218, 1
9, 14, 126, 1.556, 0.278, 1.0, 2.06, 35, 126, 17, 1
6, 30, 180, 5.0, 0.311, 0.8, 1.22, 56, 144, 46, 1
9, 37, 333, 4.111, 0.213, 0.706, 1.54, 71, 235, 46, 1
25, 186, 4650, 7.44, 0.485, 0.942, 7.39, 2253, 4379, 305, 1
9, 107, 963, 11.889, 0.204, 0.683, 1.42, 196, 658, 138, 1
6, 59, 354, 9.833, 0.237, 0.881, 1.38, 84, 312, 61, 1
8, 13, 104, 1.625, 0.49, 0.933, 2.32, 51, 97, 22, 1
9, 170, 1530, 18.889, 0.371, 0.766, 2.6, 567, 1172, 218, 1
12, 497, 5964, 41.417, 0.269, 0.594, 2.44, 1605, 3544, 658, 1
9, 32, 288, 3.556, 0.382, 0.792, 2.16, 110, 228, 51, 1
1, 22, 22, 22.0, 0.318, 1.0, 1.17, 7, 22, 6, 1
5, 98, 490, 19.6, 0.316, 0.704, 1.82, 155, 345, 85, 1
7, 17, 119, 2.429, 0.555, 0.933, 2.64, 66, 111, 25, 1
11, 70, 770, 6.364, 0.381, 0.639, 3.53, 293, 492, 83, 1
8, 69, 552, 8.625, 0.234, 0.683, 1.54, 129, 377, 84, 1
8, 100, 800, 12.5, 0.485, 0.879, 3.43, 388, 703, 113, 1
6, 135, 810, 22.5, 0.21, 0.736, 1.37, 170, 596, 124, 1
10, 40, 400, 4.0, 0.295, 0.683, 2.07, 118, 273, 57, 1
9, 89, 801, 9.889, 0.3, 0.559, 2.18, 240, 448, 110, 1
9, 58, 522, 6.444, 0.203, 0.531, 1.34, 106, 277, 79, 1
9, 34, 306, 3.778, 0.379, 0.961, 1.71, 116, 294, 68, 1
8, 74, 592, 9.25, 0.456, 0.887, 2.48, 270, 525, 109, 1
11, 12, 132, 1.091, 0.455, 0.977, 2.22, 60, 129, 27, 1
8, 30, 240, 3.75, 0.242, 0.667, 1.35, 58, 160, 43, 1
10, 49, 490, 4.9, 0.165, 0.649, 1.35, 81, 318, 60, 1
5, 14, 70, 2.8, 0.443, 0.743, 2.21, 31, 52, 14, 1
8, 37, 296, 4.625, 0.334, 0.993, 1.29, 99, 294, 77, 1
7, 121, 847, 17.286, 0.272, 0.646, 1.54, 230, 547, 149, 1
7, 143, 1001, 20.429, 0.113, 0.528, 1.47, 113, 529, 77, 1
9, 18, 162, 2.0, 0.58, 0.852, 7.83, 94, 138, 12, 1
10, 25, 250, 2.5, 0.384, 0.836, 2.46, 96, 209, 39, 1
7, 7, 49, 1.0, 0.429, 1.0, 1.91, 21, 49, 11, 1
7, 87, 609, 12.429, 0.365, 0.856, 1.91, 222, 521, 116, 1
8, 27, 216, 3.375, 0.407, 1.0, 2.05, 88, 216, 43, 1
7, 33, 231, 4.714, 0.299, 0.848, 1.44, 69, 196, 48, 1
13, 44, 572, 3.385, 0.171, 0.712, 1.61, 98, 407, 61, 1
8, 7, 56, 0.875, 0.321, 0.429, 6.0, 18, 24, 3, 1
11, 71, 781, 6.455, 0.666, 0.937, 6.19, 520, 732, 84, 1
5, 36, 180, 7.2, 0.406, 0.961, 1.35, 73, 173, 54, 1
6, 96, 576, 16.0, 0.238, 0.778, 1.38, 137, 448, 99, 1
7, 21, 147, 3.0, 0.313, 0.966, 1.48, 46, 142, 31, 1
7, 41, 287, 5.857, 0.321, 0.725, 1.48, 92, 208, 62, 1
12, 266, 3192, 22.167, 0.338, 0.667, 2.72, 1079, 2130, 397, 1
9, 536, 4824, 59.556, 0.091, 0.358, 1.38, 441, 1725, 320, 1
8, 8, 64, 1.0, 0.516, 1.0, 2.54, 33, 64, 13, 1
5, 39, 195, 7.8, 0.41, 0.867, 1.67, 80, 169, 48, 1
6, 18, 108, 3.0, 0.315, 1.0, 1.62, 34, 108, 21, 1
10, 82, 820, 8.2, 0.362, 0.69, 2.75, 297, 566, 108, 1
9, 218, 1962, 24.222, 0.148, 0.582, 1.43, 290, 1141, 203, 1
7, 5, 35, 0.714, 0.2, 0.429, 7.0, 7, 15, 1, 1
7, 218, 1526, 31.143, 0.142, 0.623, 1.26, 216, 951, 171, 1
12, 40, 480, 3.333, 0.271, 0.733, 1.97, 130, 352, 66, 1
10, 16, 160, 1.6, 0.619, 0.963, 6.19, 99, 154, 16, 1
8, 52, 416, 6.5, 0.325, 0.877, 1.75, 135, 365, 77, 1
8, 83, 664, 10.375, 0.357, 0.979, 1.98, 237, 650, 120, 1
10, 21, 210, 2.1, 0.329, 0.843, 2.56, 69, 177, 27, 1
8, 15, 120, 1.875, 0.292, 0.808, 1.84, 35, 97, 19, 1
6, 83, 498, 13.833, 0.329, 0.823, 1.58, 164, 410, 104, 1
10, 52, 520, 5.2, 0.319, 0.802, 1.87, 166, 417, 89, 1
8, 114, 912, 14.25, 0.116, 0.408, 1.45, 106, 372, 73, 1
9, 93, 837, 10.333, 0.229, 0.734, 1.57, 192, 614, 122, 1
11, 77, 847, 7.0, 0.345, 0.874, 2.43, 292, 740, 120, 1
13, 414, 5382, 31.846, 0.357, 0.653, 3.08, 1919, 3514, 623, 1
8, 8, 64, 1.0, 0.219, 0.875, 1.56, 14, 56, 9, 1
11, 185, 2035, 16.818, 0.356, 0.772, 2.94, 724, 1572, 246, 1
8, 54, 432, 6.75, 0.188, 0.78, 1.53, 81, 337, 53, 1
9, 108, 972, 12.0, 0.364, 0.794, 2.15, 354, 772, 165, 1
6, 26, 156, 4.333, 0.423, 0.769, 2.36, 66, 120, 28, 1
7, 211, 1477, 30.143, 0.257, 0.653, 1.7, 380, 965, 223, 1
6, 28, 168, 4.667, 0.292, 0.875, 1.29, 49, 147, 38, 1
6, 58, 348, 9.667, 0.276, 0.744, 1.17, 96, 259, 82, 1
6, 4, 24, 0.667, 0.667, 1.0, 8.0, 16, 24, 2, 1
10, 101, 1010, 10.1, 0.45, 0.869, 2.95, 455, 878, 154, 1
9, 34, 306, 3.778, 0.225, 0.755, 1.57, 69, 231, 44, 1
10, 26, 260, 2.6, 0.354, 0.769, 2.09, 92, 200, 44, 1
7, 20, 140, 2.857, 0.357, 0.7, 1.85, 50, 98, 27, 1
6, 7, 42, 1.167, 0.405, 0.833, 1.89, 17, 35, 9, 1
4, 9, 36, 2.25, 0.417, 1.0, 1.67, 15, 36, 9, 1
8, 80, 640, 10.0, 0.303, 0.922, 1.72, 194, 590, 113, 1
10, 40, 400, 4.0, 0.428, 0.895, 3.05, 171, 358, 56, 1
9, 37, 333, 4.111, 0.228, 0.586, 1.27, 76, 195, 60, 1
9, 29, 261, 3.222, 0.188, 0.502, 1.48, 49, 131, 33, 1
6, 28, 168, 4.667, 0.143, 0.53, 1.71, 24, 89, 14, 1
9, 299, 2691, 33.222, 0.133, 0.574, 1.31, 358, 1545, 274, 1
10, 61, 610, 6.1, 0.333, 0.954, 1.85, 203, 582, 110, 1
16, 424, 6784, 26.5, 0.371, 0.719, 5.16, 2518, 4879, 488, 1
13, 239, 3107, 18.385, 0.239, 0.615, 2.16, 742, 1912, 343, 1
9, 46, 414, 5.111, 0.292, 0.676, 1.92, 121, 280, 63, 1
16, 212, 3392, 13.25, 0.376, 0.693, 5.75, 1276, 2349, 222, 1
4, 22, 88, 5.5, 0.432, 0.977, 1.46, 38, 86, 26, 1
7, 35, 245, 5.0, 0.445, 0.771, 2.48, 109, 189, 44, 1
3, 90, 270, 30.0, 0.511, 0.907, 2.34, 138, 245, 59, 1
11, 119, 1309, 10.818, 0.261, 0.798, 1.88, 341, 1045, 181, 1
9, 81, 729, 9.0, 0.332, 0.974, 2.09, 242, 710, 116, 1
8, 15, 120, 1.875, 0.267, 0.908, 1.23, 32, 109, 26, 1
11, 272, 2992, 24.727, 0.279, 0.681, 1.97, 835, 2039, 423, 1
7, 23, 161, 3.286, 0.342, 0.783, 1.45, 55, 126, 38, 1
9, 45, 405, 5.0, 0.306, 0.6, 1.68, 124, 243, 74, 1
12, 118, 1416, 9.833, 0.255, 0.7, 2.06, 361, 991, 175, 1
6, 4, 24, 0.667, 0.417, 0.583, 5.0, 10, 14, 2, 1
10, 4, 40, 0.4, 0.35, 0.9, 1.75, 14, 36, 8, 1
10, 130, 1300, 13.0, 0.425, 0.773, 2.79, 552, 1005, 198, 1
6, 33, 198, 5.5, 0.247, 0.813, 1.2, 49, 161, 41, 1
7, 4, 28, 0.571, 0.714, 0.929, 10.0, 20, 26, 2, 1
6, 40, 240, 6.667, 0.313, 0.996, 1.27, 75, 239, 59, 1
10, 10, 100, 1.0, 0.34, 0.93, 1.89, 34, 93, 18, 1
6, 9, 54, 1.5, 0.296, 0.796, 1.23, 16, 43, 13, 1
8, 272, 2176, 34.0, 0.359, 0.848, 2.7, 781, 1846, 289, 1
5, 31, 155, 6.2, 0.361, 0.974, 1.56, 56, 151, 36, 1
9, 9, 81, 1.0, 0.358, 0.728, 2.23, 29, 59, 13, 1
12, 103, 1236, 8.583, 0.353, 0.724, 2.55, 436, 895, 171, 1
9, 103, 927, 11.444, 0.383, 0.825, 2.75, 355, 765, 129, 1
7, 14, 98, 2.0, 0.357, 0.867, 1.75, 35, 85, 20, 1
10, 261, 2610, 26.1, 0.264, 0.679, 1.77, 689, 1771, 390, 1
7, 66, 462, 9.429, 0.171, 0.903, 1.49, 79, 417, 53, 1
7, 13, 91, 1.857, 0.264, 0.879, 1.85, 24, 80, 13, 1
9, 55, 495, 6.111, 0.299, 1.0, 1.92, 148, 495, 77, 1
10, 147, 1470, 14.7, 0.168, 0.55, 1.29, 247, 809, 191, 1
10, 74, 740, 7.4, 0.303, 0.708, 2.17, 224, 524, 103, 1
5, 12, 60, 2.4, 0.317, 0.75, 1.46, 19, 45, 13, 1
6, 19, 114, 3.167, 0.36, 0.711, 1.58, 41, 81, 26, 1
6, 13, 78, 2.167, 0.551, 0.923, 2.53, 43, 72, 17, 1
2, 104, 208, 52.0, 0.063, 0.529, 1.08, 13, 110, 12, 1
10, 509, 5090, 50.9, 0.097, 0.388, 1.23, 492, 1974, 401, 1
10, 19, 190, 1.9, 0.563, 0.837, 8.23, 107, 159, 13, 1
8, 43, 344, 5.375, 0.349, 0.814, 2.26, 120, 280, 53, 1
7, 27, 189, 3.857, 0.37, 0.841, 1.79, 70, 159, 39, 1
8, 148, 1184, 18.5, 0.208, 0.725, 1.24, 246, 858, 198, 1
6, 7, 42, 1.167, 0.524, 1.0, 2.0, 22, 42, 11, 1
10, 67, 670, 6.7, 0.291, 0.588, 2.27, 195, 394, 86, 1
10, 36, 360, 3.6, 0.319, 0.817, 1.98, 115, 294, 58, 1
7, 15, 105, 2.143, 0.2, 0.571, 1.5, 21, 60, 14, 1
5, 20, 100, 4.0, 0.54, 0.95, 2.35, 54, 95, 23, 1
7, 61, 427, 8.714, 0.319, 0.988, 1.77, 136, 422, 77, 1
9, 49, 441, 5.444, 0.272, 0.791, 1.38, 120, 349, 87, 1
36, 5, 180, 0.139, 0.656, 0.817, 7.87, 118, 147, 15, 1
13, 337, 4381, 25.923, 0.185, 0.751, 1.58, 811, 3291, 514, 1
7, 29, 203, 4.143, 0.281, 0.842, 1.46, 57, 171, 39, 1
10, 100, 1000, 10.0, 0.267, 0.724, 1.82, 267, 724, 147, 1
5, 3, 15, 0.6, 0.533, 1.0, 2.67, 8, 15, 3, 1
14, 34, 476, 2.429, 0.279, 0.851, 3.09, 133, 405, 43, 1
24, 468, 11232, 19.5, 0.472, 0.922, 7.69, 5296, 10359, 689, 1
8, 44, 352, 5.5, 0.415, 0.949, 2.06, 146, 334, 71, 1
7, 14, 98, 2.0, 0.286, 0.755, 1.56, 28, 74, 18, 1
9, 17, 153, 1.889, 0.229, 0.582, 1.67, 35, 89, 21, 1
7, 215, 1505, 30.714, 0.538, 0.993, 3.2, 810, 1495, 253, 1
5, 18, 90, 3.6, 0.322, 1.0, 1.45, 29, 90, 20, 1
7, 31, 217, 4.429, 0.313, 0.71, 1.51, 68, 154, 45, 1
7, 15, 105, 2.143, 0.229, 0.981, 1.41, 24, 103, 17, 1
8, 25, 200, 3.125, 0.31, 0.67, 1.63, 62, 134, 38, 1
13, 67, 871, 5.154, 0.432, 0.517, 6.6, 376, 450, 57, 1
7, 42, 294, 6.0, 0.333, 0.844, 1.46, 98, 248, 67, 1
10, 17, 170, 1.7, 0.482, 0.759, 6.83, 82, 129, 12, 1
11, 7, 77, 0.636, 0.468, 1.0, 3.6, 36, 77, 10, 1
9, 310, 2790, 34.444, 0.17, 0.792, 1.27, 475, 2211, 375, 1
16, 408, 6528, 25.5, 0.39, 0.644, 5.28, 2546, 4204, 482, 1
8, 22, 176, 2.75, 0.398, 0.818, 2.06, 70, 144, 34, 1
10, 250, 2500, 25.0, 0.12, 0.603, 1.19, 301, 1507, 253, 1
8, 24, 192, 3.0, 0.375, 0.964, 1.8, 72, 185, 40, 1
7, 7, 49, 1.0, 0.265, 0.612, 3.25, 13, 30, 4, 1
10, 75, 750, 7.5, 0.428, 0.909, 2.28, 321, 682, 141, 1
10, 14, 140, 1.4, 0.314, 0.9, 1.91, 44, 126, 23, 1
13, 38, 494, 2.923, 0.334, 0.937, 3.93, 165, 463, 42, 1
7, 189, 1323, 27.0, 0.339, 0.704, 1.89, 449, 932, 237, 1
8, 261, 2088, 32.625, 0.218, 0.773, 1.34, 455, 1615, 340, 1
7, 11, 77, 1.571, 0.247, 0.61, 1.36, 19, 47, 14, 1
8, 18, 144, 2.25, 0.472, 1.0, 2.52, 68, 144, 27, 1
8, 340, 2720, 42.5, 0.183, 0.736, 1.41, 499, 2002, 355, 1
8, 12, 96, 1.5, 0.208, 0.771, 1.11, 20, 74, 18, 1
11, 46, 506, 4.182, 0.283, 0.84, 1.81, 143, 425, 79, 1
6, 11, 66, 1.833, 0.333, 0.97, 1.57, 22, 64, 14, 1
9, 16, 144, 1.778, 0.382, 0.743, 2.29, 55, 107, 24, 1
7, 162, 1134, 23.143, 0.096, 0.235, 1.49, 109, 266, 73, 1
7, 30, 210, 4.286, 0.324, 0.948, 1.55, 68, 199, 44, 1
6, 37, 222, 6.167, 0.392, 0.757, 2.23, 87, 168, 39, 1
7, 24, 168, 3.429, 0.268, 0.708, 1.61, 45, 119, 28, 1
7, 27, 189, 3.857, 0.259, 0.688, 1.44, 49, 130, 34, 1
8, 14, 112, 1.75, 0.143, 1.0, 2.67, 16, 112, 6, 1
8, 48, 384, 6.0, 0.328, 0.885, 2.0, 126, 340, 63, 1
9, 17, 153, 1.889, 0.627, 0.922, 6.4, 96, 141, 15, 1
8, 90, 720, 11.25, 0.207, 0.738, 1.54, 149, 531, 97, 1
7, 41, 287, 5.857, 0.261, 0.885, 1.32, 75, 254, 57, 1
1, 60, 60, 60.0, 0.2, 1.0, 1.09, 12, 60, 11, 1
14, 326, 4564, 23.286, 0.363, 0.589, 4.4, 1657, 2689, 377, 1
17, 245, 4165, 14.412, 0.913, 0.997, 12.97, 3801, 4152, 293, 1
6, 94, 564, 15.667, 0.188, 0.874, 1.63, 106, 493, 65, 1
7, 86, 602, 12.286, 0.244, 0.831, 1.27, 147, 500, 116, 1
10, 240, 2400, 24.0, 0.383, 0.821, 2.75, 919, 1971, 334, 1
7, 62, 434, 8.857, 0.392, 0.871, 1.87, 170, 378, 91, 1
7, 38, 266, 5.429, 0.259, 0.688, 1.5, 69, 183, 46, 1
9, 36, 324, 4.0, 0.568, 0.932, 3.02, 184, 302, 61, 1
10, 16, 160, 1.6, 0.338, 0.888, 2.08, 54, 142, 26, 1
9, 533, 4797, 59.222, 0.167, 0.592, 1.34, 799, 2841, 596, 1
7, 150, 1050, 21.429, 0.178, 0.774, 1.36, 187, 813, 138, 1
3, 9, 27, 3.0, 0.296, 1.0, 1.33, 8, 27, 6, 1
9, 118, 1062, 13.111, 0.372, 0.818, 2.41, 395, 869, 164, 1
6, 7, 42, 1.167, 0.714, 0.857, 30.0, 30, 36, 1, 1
9, 42, 378, 4.667, 0.452, 0.942, 2.85, 171, 356, 60, 1
10, 261, 2610, 26.1, 0.183, 0.515, 1.49, 477, 1343, 321, 1
8, 17, 136, 2.125, 0.441, 0.978, 1.67, 60, 133, 36, 1
7, 100, 700, 14.286, 0.279, 0.98, 1.63, 195, 686, 120, 1
9, 70, 630, 7.778, 0.433, 0.851, 2.79, 273, 536, 98, 1
7, 163, 1141, 23.286, 0.212, 0.831, 1.31, 242, 948, 185, 1
10, 272, 2720, 27.2, 0.279, 0.789, 1.98, 758, 2147, 382, 1
7, 27, 189, 3.857, 0.28, 0.947, 1.33, 53, 179, 40, 1
6, 89, 534, 14.833, 0.403, 0.82, 2.03, 215, 438, 106, 1
16, 183, 2928, 11.438, 0.413, 0.787, 4.81, 1208, 2305, 251, 1
8, 13, 104, 1.625, 0.683, 0.817, 7.1, 71, 85, 10, 1
9, 36, 324, 4.0, 0.506, 0.91, 2.93, 164, 295, 56, 1
9, 18, 162, 2.0, 0.321, 0.654, 2.26, 52, 106, 23, 1
10, 79, 790, 7.9, 0.347, 0.784, 2.25, 274, 619, 122, 1
10, 44, 440, 4.4, 0.314, 0.623, 1.92, 138, 274, 72, 1
5, 4, 20, 0.8, 0.5, 0.8, 10.0, 10, 16, 1, 1
10, 35, 350, 3.5, 0.434, 0.803, 2.34, 152, 281, 65, 1
10, 20, 200, 2.0, 0.605, 0.795, 8.07, 121, 159, 15, 1
7, 10, 70, 1.429, 0.286, 0.886, 1.82, 20, 62, 11, 1
9, 129, 1161, 14.333, 0.169, 0.647, 1.41, 196, 751, 139, 1
9, 250, 2250, 27.778, 0.36, 0.733, 2.56, 810, 1649, 316, 1
7, 38, 266, 5.429, 0.353, 0.902, 2.04, 94, 240, 46, 1
8, 12, 96, 1.5, 0.438, 1.0, 1.5, 42, 96, 28, 1
9, 245, 2205, 27.222, 0.16, 0.607, 1.39, 353, 1338, 254, 1
7, 12, 84, 1.714, 0.369, 0.857, 1.55, 31, 72, 20, 1
10, 23, 230, 2.3, 0.287, 0.617, 2.2, 66, 142, 30, 1
4, 18, 72, 4.5, 0.181, 0.778, 6.5, 13, 56, 2, 1
16, 382, 6112, 23.875, 0.375, 0.6, 5.16, 2292, 3670, 444, 1
11, 35, 385, 3.182, 0.335, 0.584, 4.78, 129, 225, 27, 1
8, 154, 1232, 19.25, 0.424, 0.87, 2.75, 522, 1072, 190, 1
9, 138, 1242, 15.333, 0.271, 0.609, 1.87, 336, 756, 180, 1
9, 119, 1071, 13.222, 0.422, 0.965, 2.34, 452, 1033, 193, 1
9, 56, 504, 6.222, 0.327, 0.688, 1.94, 165, 347, 85, 1
12, 271, 3252, 22.583, 0.246, 0.615, 1.95, 799, 1999, 410, 1
24, 157, 3768, 6.542, 0.905, 0.958, 18.34, 3411, 3609, 186, 1
6, 90, 540, 15.0, 0.298, 0.77, 1.55, 161, 416, 104, 1
13, 322, 4186, 24.769, 0.375, 0.714, 4.62, 1571, 2990, 340, 1
24, 309, 7416, 12.875, 0.921, 0.984, 17.51, 6828, 7295, 390, 1
8, 39, 312, 4.875, 0.224, 0.824, 1.21, 70, 257, 58, 1
8, 14, 112, 1.75, 0.25, 0.786, 3.11, 28, 88, 9, 1
9, 10, 90, 1.111, 0.344, 0.533, 3.88, 31, 48, 8, 1
8, 233, 1864, 29.125, 0.262, 0.838, 1.58, 488, 1562, 309, 1
9, 12, 108, 1.333, 0.454, 1.0, 1.69, 49, 108, 29, 1
8, 135, 1080, 16.875, 0.131, 0.671, 1.22, 142, 725, 116, 1
9, 182, 1638, 20.222, 0.378, 0.789, 2.95, 619, 1292, 210, 1
10, 18, 180, 1.8, 0.294, 0.883, 1.96, 53, 159, 27, 1
7, 57, 399, 8.143, 0.321, 0.952, 1.47, 128, 380, 87, 1
8, 193, 1544, 24.125, 0.4, 0.829, 2.51, 617, 1280, 246, 1
10, 181, 1810, 18.1, 0.491, 0.866, 3.25, 888, 1567, 273, 1
27, 320, 8640, 11.852, 0.321, 0.561, 4.53, 2774, 4845, 613, 1
7, 58, 406, 8.286, 0.212, 0.842, 2.26, 86, 342, 38, 1
11, 271, 2981, 24.636, 0.177, 0.588, 1.49, 527, 1752, 353, 1
9, 169, 1521, 18.778, 0.343, 0.696, 2.61, 522, 1058, 200, 1
9, 376, 3384, 41.778, 0.225, 0.875, 1.34, 760, 2960, 569, 1
2, 279, 558, 139.5, 0.075, 0.545, 1.05, 42, 304, 40, 1
13, 377, 4901, 29.0, 0.178, 0.746, 1.59, 872, 3655, 548, 1
11, 433, 4763, 39.364, 0.449, 0.706, 4.65, 2137, 3365, 460, 1
8, 14, 112, 1.75, 0.339, 0.884, 1.73, 38, 99, 22, 1
10, 94, 940, 9.4, 0.286, 1.0, 1.78, 269, 940, 151, 1
6, 14, 84, 2.333, 0.274, 1.0, 1.28, 23, 84, 18, 1
6, 41, 246, 6.833, 0.232, 0.927, 1.3, 57, 228, 44, 1
1, 123, 123, 123.0, 0.163, 1.0, 1.05, 20, 123, 19, 1
