@relation  page-blocks
@attribute Height numeric
@attribute Lenght numeric
@attribute Area numeric
@attribute Eccen numeric
@attribute P_black numeric
@attribute P_and numeric
@attribute Mean_tr numeric
@attribute Blackpix numeric
@attribute Blackand numeric
@attribute Wb_trans numeric
@attribute Class {1,2,3,4,5}


@data
6, 7, 42, 1.167, 0.452, 1.0, 2.38, 19, 42, 8, 1
11, 61, 671, 5.545, 0.361, 0.614, 5.04, 242, 412, 48, 1
8, 46, 368, 5.75, 0.318, 0.818, 2.09, 117, 301, 56, 1
2, 52, 104, 26.0, 0.144, 0.702, 2.5, 15, 73, 6, 1
4, 24, 96, 6.0, 0.573, 0.958, 2.04, 55, 92, 27, 1
10, 44, 440, 4.4, 0.35, 0.957, 1.9, 154, 421, 81, 1
8, 57, 456, 7.125, 0.268, 0.798, 1.45, 122, 364, 84, 1
9, 20, 180, 2.222, 0.55, 0.783, 8.25, 99, 141, 12, 1
13, 348, 4524, 26.769, 0.308, 0.721, 2.57, 1395, 3262, 543, 1
9, 23, 207, 2.556, 0.222, 0.816, 1.35, 46, 169, 34, 1
12, 84, 1008, 7.0, 0.282, 0.778, 1.91, 284, 784, 149, 1
3, 5, 15, 1.667, 0.533, 0.8, 4.0, 8, 12, 2, 1
8, 61, 488, 7.625, 0.207, 0.803, 1.31, 101, 392, 77, 1
25, 495, 12375, 19.8, 0.464, 0.952, 7.33, 5748, 11777, 784, 1
11, 32, 352, 2.909, 0.335, 0.994, 2.27, 118, 350, 52, 1
7, 14, 98, 2.0, 0.214, 0.786, 1.11, 21, 77, 19, 1
7, 22, 154, 3.143, 0.247, 0.714, 1.23, 38, 110, 31, 1
7, 216, 1512, 30.857, 0.458, 0.856, 3.11, 693, 1294, 223, 1
7, 13, 91, 1.857, 0.374, 0.978, 1.79, 34, 89, 19, 1
10, 22, 220, 2.2, 0.332, 0.714, 2.15, 73, 157, 34, 1
6, 17, 102, 2.833, 0.324, 1.0, 1.32, 33, 102, 25, 1
8, 25, 200, 3.125, 0.37, 0.73, 2.06, 74, 146, 36, 1
9, 98, 882, 10.889, 0.285, 0.645, 2.06, 251, 569, 122, 1
10, 30, 300, 3.0, 0.33, 0.843, 1.9, 99, 253, 52, 1
10, 17, 170, 1.7, 0.535, 0.853, 7.58, 91, 145, 12, 1
7, 11, 77, 1.571, 0.403, 0.961, 1.55, 31, 74, 20, 1
13, 218, 2834, 16.769, 0.216, 0.737, 1.78, 612, 2090, 344, 1
13, 498, 6474, 38.308, 0.281, 0.688, 2.28, 1820, 4453, 799, 1
9, 19, 171, 2.111, 0.392, 0.83, 2.31, 67, 142, 29, 1
9, 274, 2466, 30.444, 0.158, 0.58, 1.31, 390, 1431, 298, 1
8, 24, 192, 3.0, 0.318, 0.974, 1.56, 61, 187, 39, 1
7, 7, 49, 1.0, 0.265, 0.796, 1.44, 13, 39, 9, 1
9, 83, 747, 9.222, 0.292, 0.909, 2.42, 218, 679, 90, 1
7, 20, 140, 2.857, 0.257, 0.879, 1.13, 36, 123, 32, 1
6, 82, 492, 13.667, 0.274, 0.925, 1.39, 135, 455, 97, 1
6, 217, 1302, 36.167, 0.25, 0.684, 1.52, 326, 890, 214, 1
9, 240, 2160, 26.667, 0.259, 0.714, 1.66, 559, 1542, 336, 1
7, 11, 77, 1.571, 0.143, 0.558, 1.57, 11, 43, 7, 1
9, 16, 144, 1.778, 0.556, 0.958, 6.67, 80, 138, 12, 1
10, 271, 2710, 27.1, 0.193, 0.693, 1.37, 522, 1878, 380, 1
8, 12, 96, 1.5, 0.396, 0.75, 2.38, 38, 72, 16, 1
7, 72, 504, 10.286, 0.405, 0.845, 1.85, 204, 426, 110, 1
5, 13, 65, 2.6, 0.415, 0.938, 1.69, 27, 61, 16, 1
6, 24, 144, 4.0, 0.264, 0.764, 1.46, 38, 110, 26, 1
7, 158, 1106, 22.571, 0.211, 0.552, 1.6, 233, 610, 146, 1
8, 26, 208, 3.25, 0.346, 0.909, 1.85, 72, 189, 39, 1
7, 32, 224, 4.571, 0.339, 0.786, 1.46, 76, 176, 52, 1
8, 21, 168, 2.625, 0.339, 0.673, 1.97, 57, 113, 29, 1
10, 19, 190, 1.9, 0.332, 0.695, 3.71, 63, 132, 17, 1
7, 16, 112, 2.286, 0.313, 0.973, 1.75, 35, 109, 20, 1
8, 47, 376, 5.875, 0.324, 0.896, 2.18, 122, 337, 56, 1
9, 17, 153, 1.889, 0.523, 0.869, 7.27, 80, 133, 11, 1
11, 65, 715, 5.909, 0.178, 0.662, 1.65, 127, 473, 77, 1
7, 40, 280, 5.714, 0.311, 0.939, 1.43, 87, 263, 61, 1
7, 9, 63, 1.286, 0.286, 0.968, 1.2, 18, 61, 15, 1
12, 383, 4596, 31.917, 0.307, 0.603, 2.91, 1409, 2771, 485, 1
24, 177, 4248, 7.375, 0.514, 0.961, 8.02, 2182, 4082, 272, 1
8, 71, 568, 8.875, 0.31, 0.861, 1.85, 176, 489, 95, 1
9, 66, 594, 7.333, 0.323, 0.805, 2.0, 192, 478, 96, 1
10, 248, 2480, 24.8, 0.356, 0.729, 2.6, 883, 1807, 340, 1
10, 43, 430, 4.3, 0.458, 0.94, 3.58, 197, 404, 55, 1
9, 29, 261, 3.222, 0.234, 0.709, 1.3, 61, 185, 47, 1
9, 36, 324, 4.0, 0.577, 0.948, 3.02, 187, 307, 62, 1
10, 16, 160, 1.6, 0.3, 1.0, 1.85, 48, 160, 26, 1
9, 535, 4815, 59.444, 0.184, 0.676, 1.49, 887, 3257, 596, 1
7, 152, 1064, 21.714, 0.214, 0.73, 1.27, 228, 777, 179, 1
1, 29, 29, 29.0, 0.31, 1.0, 1.13, 9, 29, 8, 1
9, 120, 1080, 13.333, 0.331, 0.859, 1.98, 358, 928, 181, 1
5, 8, 40, 1.6, 0.55, 0.95, 1.83, 22, 38, 12, 1
9, 42, 378, 4.667, 0.381, 0.931, 2.48, 144, 352, 58, 1
9, 272, 2448, 30.222, 0.137, 0.532, 1.33, 336, 1303, 252, 1
7, 19, 133, 2.714, 0.346, 1.0, 1.44, 46, 133, 32, 1
8, 93, 744, 11.625, 0.261, 0.937, 1.55, 194, 697, 125, 1
10, 64, 640, 6.4, 0.295, 0.808, 2.25, 189, 517, 84, 1
10, 115, 1150, 11.5, 0.24, 0.758, 1.48, 276, 872, 187, 1
11, 245, 2695, 22.273, 0.353, 0.765, 2.77, 952, 2063, 344, 1
10, 19, 190, 1.9, 0.311, 1.0, 1.69, 59, 190, 35, 1
10, 53, 530, 5.3, 0.343, 0.811, 2.0, 182, 430, 91, 1
13, 217, 2821, 16.692, 0.361, 0.686, 3.05, 1019, 1934, 334, 1
8, 13, 104, 1.625, 0.529, 0.798, 2.89, 55, 83, 19, 1
8, 40, 320, 5.0, 0.463, 0.969, 2.47, 148, 310, 60, 1
6, 27, 162, 4.5, 0.136, 0.673, 2.0, 22, 109, 11, 1
9, 88, 792, 9.778, 0.263, 0.726, 1.59, 208, 575, 131, 1
10, 45, 450, 4.5, 0.296, 0.584, 2.05, 133, 263, 65, 1
5, 4, 20, 0.8, 0.65, 0.85, 3.25, 13, 17, 4, 1
9, 39, 351, 4.333, 0.368, 0.729, 2.58, 129, 256, 50, 1
8, 25, 200, 3.125, 0.405, 0.755, 1.98, 81, 151, 41, 1
5, 14, 70, 2.8, 0.257, 0.814, 3.6, 18, 57, 5, 1
7, 171, 1197, 24.429, 0.16, 0.605, 1.25, 192, 724, 154, 1
9, 262, 2358, 29.111, 0.209, 0.703, 1.38, 492, 1657, 356, 1
8, 33, 264, 4.125, 0.326, 0.848, 2.0, 86, 224, 43, 1
8, 12, 96, 1.5, 0.469, 1.0, 1.61, 45, 96, 28, 1
9, 238, 2142, 26.444, 0.168, 0.614, 1.26, 359, 1316, 285, 1
6, 14, 84, 2.333, 0.274, 0.893, 1.64, 23, 75, 14, 1
9, 25, 225, 2.778, 0.32, 0.707, 2.25, 72, 159, 32, 1
8, 9, 72, 1.125, 0.319, 0.639, 2.09, 23, 46, 11, 1
14, 440, 6160, 31.429, 0.158, 0.626, 1.54, 975, 3857, 632, 1
10, 37, 370, 3.7, 0.354, 0.708, 3.2, 131, 262, 41, 1
10, 126, 1260, 12.6, 0.425, 0.862, 2.68, 536, 1086, 200, 1
11, 109, 1199, 9.909, 0.234, 0.62, 1.92, 281, 743, 146, 1
7, 157, 1099, 22.429, 0.439, 0.874, 2.77, 482, 961, 174, 1
6, 85, 510, 14.167, 0.239, 0.725, 1.42, 122, 370, 86, 1
12, 271, 3252, 22.583, 0.232, 0.548, 1.93, 753, 1782, 390, 1
16, 243, 3888, 15.188, 0.394, 0.709, 5.5, 1530, 2756, 278, 1
12, 44, 528, 3.667, 0.294, 0.742, 2.31, 155, 392, 67, 1
12, 332, 3984, 27.667, 0.402, 0.659, 4.5, 1602, 2626, 356, 1
24, 337, 8088, 14.042, 0.945, 1.0, 18.29, 7647, 8088, 418, 1
12, 26, 312, 2.167, 0.224, 0.907, 1.63, 70, 283, 43, 1
8, 14, 112, 1.75, 0.384, 0.795, 1.72, 43, 89, 25, 1
8, 11, 88, 1.375, 0.159, 0.477, 1.75, 14, 42, 8, 1
11, 168, 1848, 15.273, 0.234, 0.723, 1.55, 432, 1337, 279, 1
10, 11, 110, 1.1, 0.473, 1.0, 2.48, 52, 110, 21, 1
11, 96, 1056, 8.727, 0.277, 0.68, 1.83, 292, 718, 160, 1
9, 185, 1665, 20.556, 0.417, 0.786, 3.13, 694, 1309, 222, 1
8, 23, 184, 2.875, 0.277, 0.832, 1.7, 51, 153, 30, 1
8, 49, 392, 6.125, 0.441, 0.997, 1.9, 173, 391, 91, 1
8, 186, 1488, 23.25, 0.399, 0.812, 2.53, 593, 1208, 234, 1
11, 165, 1815, 15.0, 0.354, 0.706, 3.38, 643, 1282, 190, 1
26, 378, 9828, 14.538, 0.229, 0.584, 3.46, 2252, 5737, 650, 1
9, 44, 396, 4.889, 0.24, 0.775, 1.42, 95, 307, 67, 1
9, 326, 2934, 36.222, 0.171, 0.641, 1.3, 501, 1882, 385, 1
9, 166, 1494, 18.444, 0.336, 0.723, 2.38, 502, 1080, 211, 1
9, 358, 3222, 39.778, 0.385, 0.863, 2.36, 1240, 2782, 525, 1
8, 71, 568, 8.875, 0.289, 0.574, 1.64, 164, 326, 100, 1
10, 511, 5110, 51.1, 0.161, 0.634, 1.43, 822, 3238, 575, 1
14, 339, 4746, 24.214, 0.248, 0.547, 2.44, 1175, 2596, 481, 1
6, 19, 114, 3.167, 0.307, 0.904, 1.59, 35, 103, 22, 1
9, 105, 945, 11.667, 0.334, 0.869, 2.19, 316, 821, 144, 1
6, 14, 84, 2.333, 0.512, 1.0, 3.07, 43, 84, 14, 1
7, 35, 245, 5.0, 0.188, 0.849, 1.21, 46, 208, 38, 1
10, 12, 120, 1.2, 0.367, 1.0, 1.57, 44, 120, 28, 1
