@relation  twonorm
@attribute A1 real[-4.2497,3.5782]
@attribute A2 real[-3.9606,4.3451]
@attribute A3 real[-4.4798,4.4039]
@attribute A4 real[-3.8891,4.2589]
@attribute A5 real[-3.9099,5.6395]
@attribute A6 real[-4.0095,3.9901]
@attribute A7 real[-3.7334,4.4522]
@attribute A8 real[-4.5744,3.8648]
@attribute A9 real[-3.8136,4.254]
@attribute A10 real[-4.1999,4.0829]
@attribute A11 real[-3.9204,4.0953]
@attribute A12 real[-3.8262,4.3025]
@attribute A13 real[-3.9451,3.7817]
@attribute A14 real[-3.8516,4.1238]
@attribute A15 real[-3.6978,3.5485]
@attribute A16 real[-3.6976,4.2439]
@attribute A17 real[-3.9428,3.7233]
@attribute A18 real[-4.0653,4.0557]
@attribute A19 real[-4.1218,4.3238]
@attribute A20 real[-3.7831,4.279]
@attribute Class {0,1}


@data
-0.7192, 0.1942, 0.8301, 0.4488, 0.2807, 0.5471, 2.1973, 1.4062, -1.157, -1.4374, 0.4931, 0.3287, 0.2009, -0.454, 0.1237, 0.1407, 0.1266, -2.1953, 1.0588, -1.0285, 0
0.8997, 0.1886, 1.2223, 0.9422, 0.8659, -0.787, 0.8076, 1.96, 0.221, 1.5858, 0.0056, -0.031, 0.2496, 1.1324, 1.8443, -1.2484, 0.3599, 1.4348, 0.9803, 1.6234, 0
-0.479, -0.4334, 1.1401, 1.2108, -1.2393, -1.3083, 0.5495, 0.4409, -1.2481, 1.589, 0.3268, 0.7417, -0.1453, -1.1208, -1.4302, 0.1818, 0.2916, 0.9581, 0.2931, 0.8996, 0
-1.0227, 1.0706, 1.7731, 0.1903, 2.7305, 0.4316, 0.3646, -1.176, -0.3327, 2.0001, 0.4125, -0.6281, -0.3433, 3.1167, -0.2398, 0.7579, 0.5907, -0.1941, 2.06, 0.8726, 0
0.78, -1.5986, 1.828, -0.1089, -0.421, 2.1783, -2.2731, -1.0664, -0.1513, 0.7196, 0.5989, 0.5363, -0.3369, 0.4289, 0.7255, 0.6001, 1.6607, -0.2162, 1.1451, -1.4606, 0
0.0477, -0.5473, 0.8379, -1.0277, 0.2287, -0.3345, 1.4491, 0.2207, 0.2434, 1.1999, 1.5524, 1.1684, 0.9159, 0.5093, 1.8529, 0.578, 3.5159, -1.5186, 1.61, 0.557, 0
-1.3111, 0.1426, 0.1526, -0.2325, 0.2048, -2.1179, 1.2837, 1.7964, 3.3725, 0.632, 0.3864, -1.1579, -0.1869, -0.1765, 1.0106, 0.9641, 1.601, -0.4454, 0.3699, 0.3559, 0
1.5508, -0.09, -0.7579, -0.7498, -0.6252, 0.7654, 1.0626, 0.7563, 1.6079, 0.7618, 1.8237, -0.4066, 1.0091, 0.6203, -0.0411, 0.552, -0.3093, -1.5141, 0.8029, 0.5667, 0
0.6899, 1.8037, -0.0629, 0.738, 0.2855, -0.1464, 0.0884, 0.7993, 0.0458, 0.6648, -1.0517, 0.8129, 0.5242, 0.8696, 0.2541, -1.5845, 0.153, 1.24, 3.0071, 1.1622, 0
0.7115, 0.2856, 1.4743, 1.0995, 1.1117, 0.0667, 0.5191, -0.8778, 0.4884, 0.1994, -0.4334, 0.3141, 0.9514, 1.6604, 1.7321, -0.3042, -0.407, 0.5229, 0.5716, 0.6644, 0
0.346, -0.8469, 0.3073, -0.5167, 1.1393, 1.3568, 0.933, 1.1374, -0.9421, 0.4421, 2.9961, -0.1589, 0.8809, 0.2865, -0.0080, -0.9432, 0.6535, 2.9132, -0.1082, -2.0434, 0
0.4794, 1.6314, -0.1516, -1.1274, 1.9162, 1.0328, 1.1412, -0.0142, 0.9775, 0.7932, -1.2941, -0.8179, 1.3912, -0.7296, -0.0391, 0.9842, 0.4876, 1.088, -0.1443, -0.6437, 0
-0.5466, 1.2584, 2.3568, 0.3104, 0.1748, -0.9797, -0.8878, 1.1527, 1.1604, 0.3681, -1.2503, -2.0533, 0.0042, 0.3882, 1.7499, -0.7056, 0.4646, 1.6166, 0.1518, 0.4165, 0
0.6497, 0.5698, 0.9944, -0.584, -0.7315, 0.7979, 1.2613, 1.8037, 0.3397, -0.8653, 1.7027, 0.2674, 0.2582, 2.5186, -0.1283, -0.392, -0.1491, -0.1128, 0.6494, -0.4874, 0
1.9616, -0.5615, 0.3418, 0.6192, 0.7956, 3.0036, 1.5094, 0.6883, 0.2042, -0.1644, -0.2142, -1.0236, 0.3952, 0.4608, -0.6978, -1.1384, 0.6319, -1.0811, 2.8474, 0.0655, 0
0.5394, 1.6581, 0.0715, 1.1937, 0.5243, -0.7458, 1.5859, 1.3763, 1.1325, -1.9111, 0.1958, 1.3912, 0.798, 0.2422, 2.0146, 1.1686, -0.7217, 0.8335, -0.0867, 0.939, 0
1.1447, 0.5791, 0.6727, 0.6366, -0.4105, 1.2151, -0.3104, -0.6557, -0.3006, 0.6586, 2.6501, -0.3598, 1.1919, 0.3931, 0.3791, 1.2914, 0.8234, 0.606, 2.2774, 0.625, 0
0.0802, 1.9416, 0.8064, 0.7834, 0.6824, 0.354, -0.1103, 0.2296, 0.1357, 1.4065, -0.1206, 1.1055, 0.5803, 0.204, 0.9859, -0.846, 1.465, -2.4379, 1.91, -0.5193, 0
2.0923, 0.9094, -0.2015, -0.5061, -1.0653, 0.4659, 2.1417, -0.399, 0.8932, -1.2579, -0.0016, 1.9006, 1.5764, 1.4092, -0.8751, -1.3733, 0.6676, 2.4481, 2.6849, -1.7319, 0
-0.808, -0.1647, 1.5679, -0.3604, 2.6936, -0.7858, 0.0083, 0.0026, 2.1142, -0.3958, 0.1686, 1.0812, -0.3331, -1.1634, 0.7074, -0.5341, 1.4845, -0.1688, 1.4007, 1.4085, 0
-0.1286, -0.644, 1.0496, -0.0863, 1.1945, 1.4045, 0.05, 0.4817, 0.5431, -0.9224, 0.2382, -0.4113, 0.6028, 0.8862, 0.8897, 0.4609, 1.3678, 0.0278, 1.6352, -0.2297, 0
2.0367, 1.6428, 0.8816, 0.0762, 0.5244, 0.0355, -0.1821, 0.6298, -1.6932, 0.5738, -1.3369, 0.6785, 0.1056, 1.0684, 0.4825, 0.164, 0.434, -1.4746, -0.0527, -0.0413, 0
0.994, 0.147, -0.493, 0.6346, 1.9276, 1.5911, -0.0976, -0.1286, -0.1127, 0.4287, 0.3246, -0.6556, -1.5258, 3.5881, -0.8629, -0.4198, 0.916, 0.7548, -1.6307, 0.5086, 0
-2.1578, -0.8721, -0.1488, 2.8205, 0.1464, 0.9062, 0.5575, 1.2159, 1.0995, -1.1616, 0.7012, 1.9146, -0.7467, 0.1753, 1.9222, -0.8162, 0.1594, -1.0291, -1.2682, 0.9109, 0
1.9951, 0.2768, 0.3768, 1.0878, 0.5572, -0.481, 0.4746, 1.1097, 0.6252, 1.0508, 1.7767, 0.466, 1.9254, -0.067, 1.1297, 0.0575, 0.6339, -0.03, 1.7419, 0.3142, 0
1.3364, 0.286, 0.4702, 2.0959, 0.0388, 0.4168, 1.0509, -1.6394, 0.1686, 0.6689, 0.8871, -0.1186, -0.0615, 0.2575, -0.354, -0.1563, 0.199, -0.2768, -0.4999, 0.8898, 0
1.482, -2.5319, -1.925, -0.9881, -0.3857, 1.4897, 2.256, 0.5273, 1.8461, -0.5682, -1.3123, -0.6208, 1.9729, 0.67, -0.3886, -0.8723, 1.5215, -0.2969, 0.8213, -0.6116, 0
0.1978, 0.4166, 0.293, 0.5704, 0.6973, -0.3336, -0.1724, 1.41, 1.4771, 0.7078, 2.4837, 1.2673, 3.7817, 2.5549, 0.2326, 0.2822, 0.2731, 1.1403, 2.4573, 1.1555, 0
0.0412, -0.3702, -0.0905, 1.6007, 1.1723, -1.1862, 0.7138, 1.4716, 0.2836, -1.0347, 0.2694, -0.553, -0.5738, 1.2258, -0.9592, -0.1129, 2.3414, 1.4658, -1.0323, 1.1581, 0
1.1249, 1.4272, 1.0056, 2.1145, 1.5452, 1.509, 1.4344, 1.1696, 1.4742, 0.2011, 2.0743, 1.1725, 1.4284, 1.7857, 0.667, 2.1421, -0.972, 0.4185, -1.0182, 1.2561, 0
1.913, -0.7552, 0.6383, 1.8546, -0.8059, 0.1301, -0.9114, 1.0765, 0.7376, -1.5653, -0.0857, -0.6958, 1.4017, 1.0887, -0.564, -0.1265, -1.1057, 0.3823, 2.0626, 0.9435, 0
0.1967, 2.174, -0.3194, -1.3486, 0.4361, 1.1122, -0.1098, 1.2786, 0.2598, 0.8133, -0.0478, 0.8811, 0.9314, 0.1737, 3.0018, 0.1614, 0.7597, -1.229, -1.1879, 1.7984, 0
-0.6571, 1.0607, -0.1446, -0.2625, 0.3424, 1.7425, -0.9149, 0.4011, 0.2467, -0.1205, 1.1222, 2.602, 1.9545, 1.8187, 0.3057, 1.4534, -0.1927, 0.5279, 0.6913, -0.0571, 0
-1.0806, 0.2287, 1.269, 0.9893, -1.0677, -0.8463, 1.8037, 0.0777, 0.9225, 0.0079, 1.145, 1.0559, 0.5172, 1.4578, 0.4522, 0.8301, 0.4594, -0.8673, 1.8202, 1.3771, 0
0.5713, 0.0316, -0.2695, 0.4836, 0.8104, -1.182, 0.7788, 1.9671, 1.3842, 0.169, 2.2722, 1.2026, -0.3587, -1.6272, 0.4042, 1.7187, -0.8164, -0.2365, 0.6869, -0.0033, 0
0.381, 0.0188, 1.3279, 2.0884, 2.3604, 0.6593, 2.5147, 0.3718, -0.0922, -2.3908, -0.8556, -0.7975, 0.0995, -0.6223, 0.5962, 1.3722, 0.1562, -0.992, -1.1451, -0.1792, 0
0.275, -0.2537, -0.3509, 0.7053, -0.3055, 0.0030, 0.8803, 1.422, 0.3265, -1.8768, 0.076, 0.2725, 0.239, 0.4148, -1.1076, 1.7034, -0.3642, 0.7546, 0.8359, 1.3919, 0
0.2932, 1.6754, 1.2381, 0.2593, 1.1658, -0.7608, 0.6576, -1.3889, 1.971, 0.1252, -0.9444, -0.6705, 0.9437, 0.6643, -1.4076, 0.4556, -0.209, 0.2748, 2.064, -0.6879, 0
-0.8791, -0.9847, 2.0016, -0.2964, 1.2174, -0.6841, 0.3866, 3.2929, 1.628, 0.8935, 0.9398, -1.3158, -0.1854, -1.6866, 0.0172, 1.5656, 0.6978, 0.9787, 1.5607, -0.7623, 0
0.6904, 0.5203, 0.499, -0.4939, 0.548, 1.4741, -0.272, 1.3493, -0.7529, 0.4643, 0.8718, 0.232, -0.2667, -0.3505, -0.8266, 0.6918, 0.2817, -0.018, -0.8671, -0.2752, 0
0.0822, -0.2678, 0.0359, 0.4488, 0.528, 1.2854, -1.6297, -1.5307, 0.0137, -0.5258, 1.1829, -1.0579, 0.6488, 0.0381, 0.728, 1.3513, 0.3691, 1.1388, 0.8241, 0.0242, 0
0.9527, 0.3045, -0.4483, -1.5934, 0.224, -0.5585, -0.5884, -0.2893, -0.568, 1.9412, -1.4327, -0.9191, -1.1132, -0.488, -0.5747, 1.5523, -0.2381, 1.9437, -0.726, 1.4101, 0
0.8231, 0.4558, -0.8807, -0.9714, 0.4039, 0.2035, 1.8777, 0.3525, 0.4278, 1.3569, -0.5594, 1.5218, 0.0346, 0.8578, 0.3387, 1.4368, 1.1452, 1.461, 0.7564, 1.2762, 0
0.4897, 0.6034, 0.0554, 1.6775, 0.7396, 0.9811, -0.7493, 0.5101, 0.7427, 1.6325, 1.2823, -1.0334, 0.913, -0.3013, 1.0965, 2.4161, -0.9255, -0.5426, 1.247, -0.2879, 0
0.7399, 1.2327, 2.087, 0.6618, 1.3151, 2.0265, -0.6305, 2.6615, -1.1006, 1.0477, 1.705, 1.7032, -0.2925, 1.2598, 0.3463, -1.2263, 0.0174, 1.0809, 2.3511, -0.5804, 0
-0.5701, 0.3868, 1.1428, 1.0844, -1.1969, 1.2536, -0.5896, 1.3643, -0.1141, 1.4762, 2.97, 1.7832, 0.5275, 0.7804, 0.4207, -0.4631, 0.6532, 0.1684, 0.4384, -0.3952, 0
-1.3752, 1.0234, 0.5121, 1.6015, 0.9959, 1.4919, 0.0836, -0.0902, 0.3165, -0.1438, 0.1567, 0.4613, 1.509, 0.0112, 3.3412, 0.141, -0.2337, -0.5698, 0.2782, 2.8276, 0
-0.1987, 0.4152, 1.2483, 1.3158, 1.1061, 2.2992, -0.7198, 0.5899, 0.5377, 0.4399, 0.5784, -0.1173, 0.7406, -0.2215, -0.4514, -0.6101, 1.6982, -0.5238, -0.0906, 0.5247, 0
0.5484, 2.4774, 1.5614, 1.8923, 1.868, -0.665, 1.3147, -0.2286, -0.8517, -0.0989, 2.331, -1.4693, 0.7473, -0.8755, 0.7537, 1.5839, 1.6204, 2.9637, -1.2852, 0.0772, 0
1.9219, -0.4017, 1.5839, 0.5937, -0.0123, 0.2812, 1.938, -1.0698, 1.4952, 1.0166, 2.7458, -0.1679, -1.1117, 1.4714, -1.3254, 0.3512, 2.5726, 2.8066, -0.3565, 2.3668, 0
1.2571, 0.1437, 2.8642, -1.061, 0.6474, 1.82, 0.5365, 1.7653, 1.9411, 1.5281, 1.5016, 0.8565, 0.8244, 0.8716, -0.3581, 1.6706, 0.7055, 0.0033, 1.9764, 0.4912, 0
0.2124, 1.0609, 1.6441, 3.3676, -0.4654, 1.054, 0.2603, -0.3657, 0.3801, 1.0609, -1.9599, 0.5602, -0.1022, 1.0287, 1.9014, 2.6659, 2.5933, 0.4449, 0.0966, 1.0645, 0
-0.6423, 2.5471, 0.1224, 0.9524, 2.2057, 1.2985, 0.2507, -1.9181, -0.7646, 0.1438, -0.6466, -0.9383, -0.2917, 0.3841, 8.0E-4, -1.0843, 1.4146, 0.3524, 1.1876, -0.3702, 0
0.7254, 1.3158, 1.1519, 2.0798, 1.5879, 2.5082, 0.8219, 0.1302, 1.7113, 0.4119, 0.7481, 1.244, 0.5613, -0.0405, 1.376, 1.7914, 1.1596, 0.9371, 2.0071, 1.434, 0
-1.2383, -1.0714, -1.0518, 3.048, -0.5779, 0.9887, -0.0681, 0.3159, 1.9625, 1.5144, 2.0249, 0.9097, 1.0846, -0.8088, -0.388, -0.9026, -0.6286, -1.7482, -0.2122, 0.9812, 0
-1.1965, -0.9219, 0.4787, -1.3857, 0.5733, 0.7149, 0.4402, 0.2075, 1.1302, 1.1661, 0.1678, -0.0696, 1.3115, -0.4631, 1.0838, -0.5895, 0.9125, 3.1101, -0.4961, 1.7384, 0
1.7593, -0.673, 0.1544, 1.182, 0.6575, 0.1269, 1.7863, 1.8935, 2.4484, -0.0522, 0.6089, 0.6877, -1.3561, -0.3101, 1.6162, -0.7909, 1.1151, 0.1957, 0.5996, 1.5494, 0
0.3879, -0.6705, 0.3966, -0.5265, -0.7417, 0.2347, -0.7488, 0.3802, 1.4454, 1.6485, 0.5161, 1.7546, -0.2691, 2.0731, 1.8676, 0.0276, 0.3306, 1.634, 1.0082, 0.5381, 0
-0.4609, 0.7331, 0.1611, 0.4883, 1.0623, 2.2029, -0.8699, -0.0118, 0.5723, 0.1159, 3.2193, 2.3887, 1.1923, -0.3603, 1.0231, 0.3097, 0.2596, -1.8051, -0.1116, 0.1351, 0
0.5433, 2.0123, 2.9731, 0.4282, 2.176, 1.8742, -0.6156, -1.1555, -0.2622, 0.7166, 0.1927, 0.1632, -0.2132, 1.4918, -0.6419, 0.6776, -1.2921, -0.3591, -0.4807, 0.036, 0
-0.0045, 0.463, -0.6047, 0.8324, -0.2157, 0.6924, 0.8813, 1.0015, -0.284, 2.4987, 1.3695, 1.0825, -1.167, 2.2913, 1.947, 0.1109, 0.2067, 1.6726, 0.751, -1.0852, 0
1.5121, 1.6979, 0.7907, 1.6905, 0.0854, -1.1803, -1.6552, -0.4573, 1.7346, 0.3193, 2.6698, 0.2695, 1.0924, -0.7176, 0.7729, -0.72, 0.746, 0.3778, 0.6006, -1.6527, 0
-0.1923, 0.2661, -2.2963, 1.1754, 0.7077, 0.0398, -0.3153, -0.2061, -0.3242, 1.3027, -0.2233, 2.6194, 0.0255, 0.2422, 0.3421, 1.6199, 0.2652, 1.7053, 1.7167, 0.6861, 0
-0.4949, -0.8863, -0.5248, 1.0246, 1.2709, 0.0492, -0.8414, 1.2266, -0.9393, 0.3522, -0.363, 0.5743, -0.5453, -0.0763, -0.0483, -0.6077, 0.9603, 1.0346, 0.8364, -0.8032, 0
-0.8876, -0.5862, -0.5117, -0.1587, 0.8549, -0.2384, 2.7882, -0.8562, 0.3221, 1.117, -1.7073, 0.1424, 1.4375, -0.0427, -0.8838, 0.0674, 0.5502, 2.5269, -0.1755, -1.2511, 0
-0.0531, 2.3413, 0.1348, 1.0733, 1.5638, -0.4139, 1.0932, 0.2979, 0.7208, -0.3265, -1.1387, 0.4214, -0.1893, -1.2521, 0.4088, -0.0147, 0.533, 0.22, 2.1653, 1.6691, 0
1.1247, 0.1602, -1.0814, -0.1652, 2.0108, 1.1629, 0.1316, 2.0251, 0.3332, 1.2692, -1.6544, -2.3106, -0.8346, 0.942, -1.1633, 0.7873, -0.0658, 0.3679, 0.3992, -0.7642, 0
-0.2453, 0.8288, 0.4973, 2.4568, 2.7469, -0.602, -0.0392, 0.3085, 1.4044, 1.3528, 0.0238, 0.8744, -2.0399, 1.2633, -2.3655, -0.4818, 1.2543, -1.3002, 0.1538, -0.5124, 0
1.7816, 0.5956, 0.1778, 0.1793, 1.2648, 0.734, 0.9747, 1.0569, 1.275, 0.0313, 0.3461, -0.8311, 0.8899, 1.0705, 0.5145, 0.9864, -0.5879, -0.1194, 1.6945, 0.0445, 0
0.1445, -0.3578, -1.9241, 1.0641, -1.3789, 1.1086, 0.1442, 0.6234, 0.7754, -0.7102, -0.5168, 0.5366, 0.3761, 1.5607, -0.4503, 0.2709, 0.7499, 1.189, -0.5254, -2.0119, 0
-0.373, -0.6741, -1.0196, -0.0529, 1.2919, -0.8444, 0.4703, 0.9296, 0.946, 0.766, -0.7409, -0.1201, 2.2848, 1.8569, 3.2835, 0.9106, -0.1449, 0.0695, 0.6078, 0.438, 0
0.1889, 0.3443, -0.0605, 0.6017, 1.976, -0.0618, -0.058, 1.0038, -0.1846, -1.1029, 0.5692, 1.5711, 0.1695, 2.2187, 0.1946, -0.3261, -1.0848, 2.1917, 0.0452, 2.6916, 0
1.6209, 0.6809, -0.0215, 1.6497, 2.532, 1.6729, 0.6523, -0.5641, 1.347, 0.2627, 0.902, -1.0687, 0.7755, 0.1725, 1.927, 0.2843, 2.005, -1.0645, 2.1614, 1.0538, 0
-0.1334, -0.0169, 1.3112, -2.6172, 1.7127, 0.0085, 0.7204, 0.7222, 1.1899, 0.6615, -1.0927, 0.785, 0.7341, -0.0997, -0.5265, -0.42, 0.1228, 0.4694, 0.7846, 3.055, 0
1.0979, 0.8003, 1.7803, -0.0452, 0.791, 1.9475, 1.2055, 0.891, 0.1457, 0.6467, 1.9495, 1.1947, 1.4948, 0.466, 0.5152, -0.6421, 0.8915, -0.1247, -0.0408, 0.3127, 0
0.8827, 2.9629, 0.8534, 0.8977, 0.476, -1.6726, -0.5368, 0.1433, 1.9735, -0.0551, 0.7569, 0.3824, 0.9743, -0.684, -0.2117, 0.6238, 0.2875, -1.0444, 2.9112, 0.4325, 0
1.7976, -0.0513, 0.2811, 0.4197, 1.3071, 0.5614, 0.0756, 0.9818, -0.1859, 1.6091, 0.5939, -0.5541, -0.7941, 1.1501, 1.0188, 1.0809, 0.823, 2.5169, 1.2917, 1.2685, 0
2.0539, 0.4923, -0.7296, -1.0667, 0.9347, 2.1288, -0.0222, 0.767, -1.3992, -0.4414, -3.1077, -0.4444, 0.0857, -1.0194, 0.4972, -1.5501, -0.6251, -1.8721, 2.7405, -1.4043, 0
1.1201, 0.5589, 1.4789, -0.1304, 2.5117, -0.7486, 0.2369, 0.2021, -0.6388, 0.4115, -0.7518, 1.7325, 0.6579, -0.5254, 1.0477, 1.3492, 0.9267, 0.5468, -0.3791, 0.9076, 0
0.6616, -0.7955, 1.3704, -1.0373, 0.4988, 0.5365, -1.1838, -0.4674, 0.9194, -2.4485, 1.6157, 0.7148, -0.8517, 0.2723, 0.6653, 1.9326, -0.9075, 0.5197, 1.4613, 0.8551, 0
-0.7856, 0.2536, -0.678, -0.1875, 0.0325, 2.2305, 1.2156, 0.3989, 2.4682, 0.7848, 0.4353, -0.0588, 0.0679, 1.7202, 0.893, 0.2148, 0.6186, 1.3841, -1.876, 0.6216, 0
0.1445, 0.7085, 0.3785, 0.9343, 0.6052, -0.3335, -0.1382, -0.9147, 0.3056, 1.4464, 1.0227, 1.126, -0.112, 1.4681, 1.6277, -0.2636, 1.1321, -0.1647, 0.0516, 0.5084, 0
1.5889, -0.1055, -0.8837, 0.8805, -1.8586, 2.3464, 1.0324, 0.4965, -1.5298, 2.6457, -0.3403, -0.6877, -0.9213, 1.8115, 0.2183, 1.8974, 2.1952, 0.8341, -0.9694, 1.0556, 0
0.6367, -0.6684, 1.0678, 2.8635, 0.3271, 0.7209, 1.0335, -0.9693, 0.6121, -0.7075, 0.2346, 0.8494, 1.5026, -0.3779, 0.8375, -0.479, 2.0881, -1.0084, 1.21, 0.4069, 0
0.5208, -1.3429, 1.5018, 0.5896, 0.9403, 0.936, 0.4415, -0.4108, 1.34, 0.8796, -0.7676, -0.1785, 0.4354, -0.2483, 0.7808, 0.0777, 0.1597, 1.0786, -0.715, -0.8619, 0
0.9358, 0.6918, -0.7808, 1.2165, -0.3773, -0.5559, 2.6683, 1.2839, -0.2045, -0.6785, 0.3428, 1.3489, 1.58, -0.0277, -0.6338, 0.7363, -0.9756, 0.695, -1.9091, -3.0437, 0
-0.0424, -0.4671, -0.0603, -0.4237, 1.4537, 2.119, 0.3104, -0.8563, 1.7937, -1.0031, 1.9292, -0.6424, 2.452, 1.4165, 1.8458, 1.2, 0.2799, 1.3543, 0.0418, 0.2788, 0
0.5072, 1.3767, 0.8434, 2.4047, 0.5478, 1.3476, -2.6463, 0.5105, 1.2035, -0.7706, 1.7748, -1.7164, 1.3838, 0.2565, 1.6188, -0.1052, 0.4395, -1.7165, 0.8349, -1.4135, 0
1.6195, -1.5073, 0.0996, -0.9235, -0.2538, -0.785, 0.7623, -0.0601, 1.3752, 0.9734, 0.8222, -0.1266, -0.342, -0.6308, -1.0853, 0.4658, -1.7863, -0.3208, 1.2033, 2.1562, 0
-0.0523, 0.362, 0.6862, 1.0104, -0.7446, 0.5693, -0.0382, 1.2134, 2.6762, 1.915, 0.477, -0.0768, 0.7782, -0.7691, -1.4282, -0.2385, 0.5575, 2.5937, -1.2592, 0.3779, 0
-1.7998, 0.8432, -2.261, 0.251, 0.368, 1.815, 1.2823, -0.3699, 1.0184, 0.3076, 1.2026, 1.516, 0.4066, 0.4597, 0.7807, -0.0651, 2.3384, 0.9648, -0.4894, -2.1732, 0
1.5953, 0.541, -2.2148, 0.0174, 1.8166, 0.3525, 1.9252, 1.8378, -0.3654, -0.1357, 1.9293, 1.0267, -0.7973, 1.1536, 0.9533, -0.6249, -1.0631, -0.7068, 1.4067, 0.2763, 0
0.6531, -0.2562, 0.4932, 0.408, -1.6033, -0.1445, -0.2952, -0.524, 0.3586, -1.556, -0.1782, 1.2786, -1.5536, 2.1109, -0.8233, 0.4914, -1.0654, -0.205, -0.3956, 2.6195, 0
0.6942, 0.8127, 0.1198, 0.4131, 1.7699, 0.4743, 0.7373, -1.0084, 0.7245, 0.0986, 1.7396, 0.7112, -0.4707, 0.7563, 2.2859, 2.014, -0.6258, -0.5974, 0.0808, 0.6542, 0
2.1348, -0.5627, 1.3582, 1.8901, 0.5997, 0.0525, 0.2163, -0.1459, -1.0823, 1.3339, 1.7004, 0.8243, -1.2857, 0.3181, 0.3978, 1.4184, 1.6637, -0.0174, 0.5852, 1.0717, 0
