@relation  twonorm
@attribute A1 real[-4.2497,3.5782]
@attribute A2 real[-3.9606,4.3451]
@attribute A3 real[-4.4798,4.4039]
@attribute A4 real[-3.8891,4.2589]
@attribute A5 real[-3.9099,5.6395]
@attribute A6 real[-4.0095,3.9901]
@attribute A7 real[-3.7334,4.4522]
@attribute A8 real[-4.5744,3.8648]
@attribute A9 real[-3.8136,4.254]
@attribute A10 real[-4.1999,4.0829]
@attribute A11 real[-3.9204,4.0953]
@attribute A12 real[-3.8262,4.3025]
@attribute A13 real[-3.9451,3.7817]
@attribute A14 real[-3.8516,4.1238]
@attribute A15 real[-3.6978,3.5485]
@attribute A16 real[-3.6976,4.2439]
@attribute A17 real[-3.9428,3.7233]
@attribute A18 real[-4.0653,4.0557]
@attribute A19 real[-4.1218,4.3238]
@attribute A20 real[-3.7831,4.279]
@attribute Class {0,1}


@data
0.526, 1.1573, 1.2818, -0.7715, 1.6641, 0.0995, 0.6605, -0.0188, -0.5188, 1.5097, 0.3229, 0.1714, 1.6109, 0.3366, 0.5974, 1.4248, -0.5879, 0.1402, 0.3325, 0.4376, 0
0.3763, -0.4597, -0.5167, -0.5152, 1.1519, 0.1047, -0.1936, 0.6622, -0.0918, 1.1708, -0.0669, 1.3087, -0.8586, -0.4871, 0.9281, 0.4782, -0.8743, 1.2289, -0.2435, -0.5438, 0
-0.5638, 1.6644, 0.6877, 0.9608, 1.5454, 0.3049, 0.625, 0.7067, 0.9407, 1.6627, -0.6985, 1.1042, 0.1665, 0.1857, 0.4597, -1.2562, -1.2914, 0.3518, 0.3027, 0.28, 0
-0.1042, -0.2578, 0.7282, 0.1715, 1.8771, 0.7979, 1.5779, 0.7751, 0.4377, 0.2601, -0.0229, -0.4608, 0.2071, -0.2959, -0.2432, 1.5744, -0.4095, -0.6858, 1.0691, -0.029, 0
0.5215, 1.5812, 1.4369, -1.63, -0.0532, 0.4937, 0.3859, 1.7798, 0.5272, 1.6141, 1.0845, 0.0161, 0.7203, 0.1215, 2.0208, -0.9554, 0.5625, 0.6273, 0.6956, 1.6618, 0
0.6252, 0.6587, 0.8076, 2.3908, -0.7412, 0.6154, 0.0472, 0.1976, 0.4077, 1.8414, 0.4024, 0.6244, 0.4604, -0.5288, 0.5202, 0.5435, 0.5275, 1.0867, -0.1722, 0.4159, 0
0.2758, -0.2646, 2.0007, 0.6832, 1.7032, 0.9389, -0.2158, 0.0164, 0.1184, 1.3858, 0.8799, -1.1469, 1.0664, 0.8782, -0.2923, -0.1598, 1.9732, 0.0908, 2.0835, 1.2967, 0
0.2258, -0.8741, 0.3677, -0.9871, 0.1297, -0.5121, -1.6528, -1.684, 0.0382, 0.2124, -0.2335, 0.7204, -0.7934, 1.0055, 1.0018, 1.028, 1.2298, 0.0102, -1.2053, -1.0922, 0
0.2668, -0.4272, -0.2348, -1.2431, -0.5384, 0.0767, 2.9443, 1.0588, 0.2329, 1.4275, 1.8354, -0.4147, 0.5509, 0.3568, 2.1588, 0.4301, 0.4112, 0.0441, 0.4581, 0.4246, 0
-0.5503, -0.4969, 0.6387, 1.2969, 0.3382, 1.2986, 1.2027, 1.9475, -0.0975, 1.0785, 0.7496, -1.3218, -0.3669, -0.3835, 0.2444, 0.8242, 1.5394, -0.1124, 0.9598, 1.2725, 0
0.6298, -0.14, 0.7489, -0.0030, -0.1749, -0.4176, -0.4026, 0.2028, 0.9711, 1.0233, 2.1964, -0.2166, 0.473, 0.4499, -0.3415, 1.1738, -1.0854, -0.9708, 0.265, 1.2407, 0
0.7395, 0.7472, -0.2988, 0.7879, 1.0296, 0.7149, 0.4938, 1.0399, 0.5486, 2.1075, 1.0512, 0.2752, 0.2192, 0.409, 0.5723, -1.1091, -0.1267, 0.7517, 1.6644, 0.2364, 0
0.5362, 0.8248, 0.7746, 0.3703, 1.2014, 0.6722, 0.6718, 0.4835, 0.8848, 1.3495, 0.2297, -0.1252, 1.2564, 0.1829, 1.245, -0.562, 0.0676, 0.0619, 0.8395, 0.4753, 0
-1.0349, -1.2541, 1.2961, -0.9885, 0.3779, 0.7938, 1.3198, 1.1952, 0.5739, 1.0462, 1.2593, -0.4808, -0.1415, -0.1717, -0.3771, 0.4425, 0.7488, 1.005, 0.3666, -1.6921, 0
0.397, 0.4242, 0.3439, -0.2378, 1.4783, 1.6589, 1.2332, -0.176, 0.3521, -0.0572, -0.0067, -0.0667, 1.933, 0.3305, -0.8267, -0.5172, 0.3096, 0.9322, -0.0798, 0.3083, 0
0.4833, 1.6133, 2.0384, 0.1467, 1.3586, -1.2561, -1.0564, 0.619, -0.1885, -0.4209, -0.3428, 0.5037, -0.1747, 0.8867, 1.7748, -0.0922, 1.2137, 2.0319, -0.7185, 0.7482, 0
0.6922, 0.621, 1.6849, 0.7768, -0.8705, 1.0917, 1.0672, 1.5614, 0.5458, 1.2778, 0.4813, -1.1946, 0.2978, 1.582, 0.7243, 0.5267, -0.5634, -0.5787, 0.0692, -0.1726, 0
0.7265, -0.4504, 0.0489, -0.6119, 0.8261, 2.7563, 1.6906, 0.7874, 0.4333, -0.385, 0.9197, -0.3452, 0.1075, 0.7858, -0.6541, 1.4667, 0.2874, 0.9697, 0.575, -0.3332, 0
-1.4372, 0.6365, 0.1495, 0.1966, 0.5474, -1.1568, 0.1952, 1.1528, 1.2508, -0.6, 0.1408, -0.3036, 0.0937, 0.739, 1.4168, 0.7179, -1.3425, 0.8667, 0.1978, 1.3985, 0
1.7542, 1.283, 1.6222, 0.9947, -0.1712, 0.4638, -0.2086, -0.229, -0.7772, 1.074, 2.1069, -0.1771, 0.6337, 0.441, 1.7999, -0.9967, 0.238, 0.7138, 2.8788, 1.5766, 0
-0.2182, 0.9455, 1.3812, 0.8637, 1.3723, 1.0222, 1.0834, -0.6284, -0.2294, 0.8832, 0.2957, -0.0317, 0.8822, 0.5725, 0.4615, -0.3421, 2.2417, -2.1785, 2.0265, 1.8024, 0
-0.0963, -0.1265, 0.4326, -0.5074, -0.0358, 0.0399, 2.1094, 0.1882, 1.1731, 0.3455, 0.0147, 0.8659, 0.6255, 1.6613, -0.4416, -1.3141, 1.1876, -0.5132, 0.0628, -1.0139, 0
1.4984, -0.6305, 0.4334, 1.3732, 0.9463, -0.6592, 0.6091, -0.0868, 1.1388, -0.3841, -1.0901, 1.4288, -0.1456, -0.6343, 0.3665, -0.8496, 1.1202, 1.5821, 1.5979, 1.4188, 0
-0.2328, -0.4431, 0.8137, 0.3514, 1.47, 0.6933, 1.5295, -0.0231, -0.8209, -1.753, 1.801, 0.5768, -0.7355, 0.9383, 0.6376, 0.6998, 1.6226, 0.5694, 1.7088, -0.2733, 0
1.5872, 1.3763, 1.1011, 0.1868, -0.2437, 1.1602, -0.8801, 1.1582, 0.4428, 0.0257, 0.7117, 0.1647, 0.0175, -0.4299, -0.1174, -0.2953, 0.6668, -0.978, -0.4762, 0.2358, 0
0.4102, 0.1219, 1.4547, -0.1176, 0.2441, 0.9174, -0.0685, -0.3039, -0.2905, -0.3631, 0.469, -0.6607, 0.1801, 1.7312, 0.1853, 0.2716, 0.2295, -0.0239, -1.1159, 1.333, 0
1.577, 0.6139, 0.0847, 1.8272, 0.2029, 1.4855, 1.5351, 1.9727, 0.3118, -0.5024, 0.2448, 0.5494, 0.4094, 0.1329, 2.0924, 0.7565, 0.7097, -0.6373, -1.271, 0.8515, 0
1.7073, 1.1992, 0.2885, 1.0973, 0.507, 0.7805, -0.0175, 1.7187, 0.4067, -0.355, 1.3615, -1.1126, 0.9878, 0.6767, 0.7644, 0.1497, 2.1017, 0.0768, 2.2196, 0.5319, 0
1.3167, -0.7122, 0.3394, 0.8179, 0.9913, 0.335, 0.6643, 0.5996, 0.3597, 1.3824, 1.2, 0.4909, -0.507, 1.2625, 0.2214, 0.4153, -0.2933, 0.0229, -0.7049, 1.1158, 0
1.1509, -0.6444, -0.8676, -0.2934, 1.6661, 0.4808, -1.2502, 0.57, 2.0056, -0.1469, -0.5617, 0.8184, 0.8578, 1.2562, -0.8853, 0.4468, 0.9335, -0.1296, 0.8825, -0.4075, 0
0.656, 1.1061, -0.6754, 0.852, 0.7461, 0.9715, -0.1003, 2.0265, 0.8049, 0.6238, 0.7257, 0.8154, 1.3616, 1.9129, -0.4054, 0.9398, 0.9788, 2.0256, 1.0604, 0.1802, 0
0.2641, -0.3828, 0.1583, -0.1979, 1.2703, -1.57, 0.4508, 1.9044, 0.5786, -0.6981, -0.1724, 1.1221, 1.5018, 0.0957, 0.1128, 0.8933, 1.2223, 1.4357, -1.2366, 0.167, 0
0.1663, 1.7256, 0.4939, 2.0629, 1.0336, -0.4405, 0.1297, 0.9472, -0.1655, 0.3549, 1.4394, 0.977, 0.2128, 0.2406, 1.1534, 1.7971, -0.275, 1.7884, -0.9177, 1.1771, 0
-0.7009, 0.5014, 1.5352, 1.1468, -0.1288, 1.0694, -0.9616, 0.853, 0.6226, 1.0464, 0.3725, -0.8062, 2.0719, 1.3811, 0.1286, -0.3517, -0.4414, 0.2598, 1.9529, -0.7072, 0
-0.8943, 0.5167, -0.0516, 0.0219, 0.1103, 0.6777, 1.2523, 1.5011, 0.7087, 1.2737, -0.8816, -0.0319, 0.2421, 0.2082, 1.4217, 0.1218, 0.6984, 0.2985, -1.0317, 0.9004, 0
0.8585, 0.3334, -0.5862, 0.4255, 0.8012, 1.3159, -0.9609, 1.2803, -0.1692, 0.4717, 0.9625, -0.3075, -0.057, 1.9089, 0.7358, 0.446, -0.2628, 0.9515, 0.6457, -0.6212, 0
0.9527, 1.1496, 0.2006, 2.4044, -1.0795, -0.7351, 2.8092, 0.2525, -1.7161, -0.0323, 1.6009, 0.7973, 1.0264, 1.4538, 0.4806, 1.1837, -0.1124, -0.8773, 1.6341, 2.6325, 0
0.5823, 0.7593, 0.414, 0.8894, -0.2129, -1.3873, 0.9262, 0.9516, 0.9892, -1.0812, 1.2336, 1.8956, -1.2674, -0.4402, 0.3219, -0.669, -1.0014, 0.737, 1.0753, 0.0723, 0
0.2041, 0.8758, -0.3216, 1.4069, 1.9996, 0.8006, 1.2398, 1.026, -2.1524, -1.4443, -0.6284, 1.3037, 0.2969, -0.2333, 0.4998, -0.18, 0.6503, -0.2934, -0.1539, 0.0736, 0
0.2831, -0.552, -0.1454, 0.661, -0.8548, 0.0476, -0.4628, 1.6976, -0.679, 0.3233, 1.0378, -0.2998, 0.5659, 0.1174, 0.2466, 0.8822, 0.1535, 0.3744, -0.3656, 1.5851, 0
0.3575, 0.7443, 0.8382, 0.4458, 1.5555, -0.7502, 0.9801, 0.7618, 2.9327, -0.1559, -0.8165, 0.9753, 0.2264, 0.9677, 0.2512, 0.7346, -1.8988, 0.2539, 1.6608, 0.6597, 0
-1.9856, -0.59, -0.1611, 0.7728, 1.5152, -0.2751, -0.8757, 1.1373, -0.0517, 1.0438, 0.9595, 1.1005, -0.2105, -1.3878, 0.7761, 1.2188, -0.2764, 0.8678, 1.5895, -1.318, 0
-0.135, -0.1406, 1.4927, -0.0849, 1.1065, 0.7483, 0.374, 1.6464, -0.7467, -0.0113, -0.0343, 0.4025, -0.5893, -0.2951, 0.6723, 0.9442, 0.4356, 0.8264, 0.5977, 0.291, 0
-0.2854, -1.0522, 0.302, -0.2968, -0.9628, 1.5761, -0.2283, -1.6165, -1.325, -0.5928, 1.1617, -0.7121, 1.8553, 0.4715, 1.7661, 1.0099, -0.5427, 0.8605, 0.6022, 0.6193, 0
1.4938, 0.6868, 0.2724, 0.1283, 0.8537, 0.3406, -0.5444, -0.5311, 1.9715, 1.4605, -1.1881, -0.6721, -0.2068, -0.1801, 0.5589, 0.6749, 0.6205, 1.6078, 0.4423, 0.7838, 0
0.5946, 1.0741, 0.7818, -0.5161, 0.2199, 0.0121, 3.0326, 1.0059, 0.1503, 1.3678, 1.5759, 1.3657, 0.2691, -0.8581, -0.0226, 0.7197, 0.4946, 1.5591, 0.4722, 1.1022, 0
0.5257, 1.0997, 0.1959, 1.2319, 1.0429, 0.6011, -0.5662, 0.9171, 1.0235, 1.1519, 0.1416, 1.1891, 0.9004, -0.524, 0.4652, 0.3503, 0.2397, -0.0418, 1.0949, 1.1765, 0
1.0306, -0.0521, 0.8373, 0.0403, 1.2792, 1.2743, 0.9485, 2.4909, 0.6202, 0.7563, 0.9386, 2.2387, 0.6879, 0.9382, 0.7766, -0.6155, -0.4656, -0.243, 2.0688, 1.757, 0
0.7886, -1.1917, 1.2044, 0.5193, -1.2233, 0.3956, -0.694, 1.4704, 0.0274, 0.1987, 0.4062, 1.8826, -0.0206, 2.0415, -0.4254, -0.5492, 1.7657, 0.6153, 0.7633, -0.361, 0
0.5657, 0.8256, 2.4388, 0.451, 0.319, 1.7671, 0.2568, -0.1836, 0.6222, 1.1698, 0.1081, -0.1402, 0.1396, -0.4173, 2.399, 0.5304, 0.3357, -0.2273, 0.2009, 1.2411, 0
1.5409, 0.5587, 0.1977, 2.1523, -0.1158, 1.6781, 0.4237, 1.7571, 1.0806, 0.6986, 0.948, 0.0485, -0.2669, -0.1488, -0.5066, -0.5601, 2.3054, -0.2606, 0.6929, 0.4523, 0
0.4658, 0.6988, 1.593, 0.4226, 2.0199, -0.539, 0.6495, 0.8006, -0.5822, 0.8146, 3.2911, 0.074, -0.1784, -0.2457, 0.2208, 1.0485, 0.7514, 0.6232, -0.389, 1.3778, 0
2.9373, 0.1385, 1.2071, 0.3131, -0.5514, -0.2352, 2.9049, 0.0088, -1.34, 0.5108, 2.4693, 1.4019, -0.0252, 1.6045, -0.4502, 0.9192, 1.7714, 2.0986, -0.1422, 0.2714, 0
1.7661, -0.4118, 0.9872, -0.0551, -0.4763, 0.1261, 0.6374, 1.6119, 0.1051, 0.9863, 1.3838, 1.2463, 0.4937, 1.1278, -0.7143, 0.4262, 0.5102, 0.6662, 0.8416, 0.332, 0
0.5284, 0.6101, 1.2397, -0.0063, 0.445, 1.5858, 0.3142, -0.1846, -0.4557, 1.6251, -0.4748, 1.0327, 0.2987, 0.4435, 0.5603, 1.6336, 1.1903, 0.3769, 0.0847, 1.9751, 0
0.874, 1.7388, 0.1933, 0.9622, -0.3298, 0.7895, 0.9016, -1.4627, -0.3601, 0.2843, -0.3232, -0.7123, 0.4001, 0.0139, 0.165, 0.6708, -0.6808, 0.5857, 1.8506, 1.4185, 0
0.5294, -0.9587, 1.5633, 1.5849, 0.2484, 1.5067, 1.3862, -0.0075, 2.6938, -0.5533, 0.7681, 1.5369, 0.9343, 1.2113, 0.9935, 2.9484, 1.0962, 0.491, 2.2012, 0.4315, 0
-0.6466, -1.3068, -0.2224, 1.6051, -0.4343, 1.7058, -0.1688, 0.2576, -0.4722, 0.186, 2.5038, -0.4339, 0.5945, 0.3299, 1.5884, 0.6089, -0.7879, -1.3879, 0.8726, 0.6832, 0
-0.3879, -1.1337, 2.1363, 0.0042, 0.4602, 0.8577, -0.4918, 1.1379, 0.9277, -0.4681, 1.1397, 0.4488, -0.0057, 0.1636, 0.2424, -1.0036, 0.1689, 2.1785, -0.6037, 1.6786, 0
1.434, -0.8448, 0.1814, 1.4608, 0.6493, -0.9292, -0.5489, 0.0122, 1.7249, -1.2511, 0.6324, 0.6265, 0.213, 0.407, 1.6297, -0.3606, -0.8374, 0.8506, 0.1722, 1.9693, 0
1.3155, 0.1013, 1.388, -0.109, -0.3001, 0.2124, -0.6847, -0.2061, 1.6861, 0.0719, 0.9117, 1.2217, 0.2522, 0.1728, 2.1436, 0.4807, 1.4636, 1.1928, 0.104, 1.1283, 0
0.077, 1.2363, -0.6537, 1.089, 1.0446, 0.9289, -0.7507, 0.2821, 0.3357, 1.7086, -0.0852, 2.4404, -0.2188, 0.3244, 0.5315, 0.1942, 0.4635, -0.251, -0.1068, -0.207, 0
-1.3867, 1.3061, 1.9301, 0.2426, 0.6947, 0.9323, -1.3465, 0.2102, 1.555, 0.84, -1.5894, -0.4651, -0.1885, 0.6789, -0.3546, 0.6371, 0.1482, 0.0973, -0.4082, 0.1683, 0
0.2146, 0.0176, -0.9886, -0.2581, 0.1746, 0.7877, -0.2408, 1.0052, -0.2006, 1.5812, 0.8603, 1.8232, 1.4933, 1.0355, 1.6335, 0.1743, 0.4753, 0.7089, -0.7316, -1.4429, 0
0.6982, 0.0823, 0.7023, 0.5857, -0.0722, -0.0975, 1.653, -0.5418, 2.4236, 0.5706, 2.6102, -0.2016, 1.1399, 1.3734, 1.4383, -0.1469, 0.4453, 1.5509, 0.6294, -1.1895, 0
1.852, 0.3501, 0.0378, 1.949, 0.7771, 0.6575, -1.1436, -0.1626, 0.7642, 0.6512, -0.476, 1.8346, 0.5872, 0.6801, 1.6223, 1.6131, 0.8673, 2.4531, 1.2397, 0.2846, 0
0.5335, -1.5221, -0.625, 1.7345, 1.3909, 0.9218, -0.7923, -1.2768, 0.9459, 0.5029, 0.9894, 0.5453, -0.7527, 0.1154, -0.2476, 0.9464, 0.5843, 1.2744, 0.9199, 0.0997, 0
0.3884, -1.3117, 0.7262, 0.1163, 0.6321, 0.7266, 2.4296, 1.8676, 0.8552, 1.244, -0.1941, 0.4452, -0.2205, -0.5675, 0.088, 0.4485, 1.0183, 1.2089, -0.12, -1.3484, 0
0.1706, -0.3131, -0.4289, 2.7026, 0.8988, -0.7083, -0.0245, -0.5323, 0.6107, -0.6587, -1.4386, -0.3044, 0.7151, 0.1518, 0.5222, 0.4633, 0.5746, 1.2627, 2.1977, 1.8816, 0
0.9365, 0.8022, -1.2781, -0.3633, 1.4692, 0.2282, 0.155, 0.9839, 0.106, 0.4074, 0.7239, -0.7822, 1.1102, 0.0376, -0.0687, -0.7105, -0.3408, -0.273, 0.8427, -0.6915, 0
1.8084, 0.7802, -0.7748, 2.7019, 2.4419, 0.0937, 0.1769, 0.5132, 0.7144, 1.0861, 0.0337, -0.6184, -0.0829, 0.0555, -0.3459, -1.7335, 2.2727, -0.6207, -0.5508, 0.0927, 0
0.7193, 1.3833, 0.4278, 0.6855, 1.0836, 1.8668, 0.9375, 1.5327, 0.6963, -0.9833, 0.0722, -0.5899, 1.5535, 1.9849, 0.9381, 0.743, 6.0E-4, 0.796, 0.7089, -0.4151, 0
0.9733, 1.301, -0.3924, 1.4239, 0.2547, 1.0263, 0.6156, -0.5849, 0.2789, -0.468, -0.0501, 0.9651, 0.8279, 0.2582, -0.3435, 0.1196, 0.9816, 0.9407, -1.2985, -0.6421, 0
-0.6066, -0.3781, 1.0681, 0.587, 0.7697, -0.8596, 1.0367, 0.4284, 0.6493, 0.4572, -0.0149, -1.3598, 2.9331, 2.321, 1.3629, 0.0855, -1.0519, 1.4279, 0.6315, -0.4708, 0
1.0027, -0.4823, 0.166, -0.18, 1.4128, -0.349, -0.8965, 1.8578, 1.1687, -0.862, 0.9412, 1.4192, -0.6678, 1.7861, 0.0605, -0.3679, 0.7082, 0.9326, 1.8507, 2.0368, 0
0.4583, 0.4263, 0.8354, 1.3151, 0.3627, -0.1122, 0.5139, -0.3327, 1.2318, 0.5471, 0.3077, 0.7943, 0.909, 0.4633, 1.2995, 0.5304, 1.5233, 0.3873, 1.0349, -0.2914, 0
0.1465, 0.0395, 1.5578, -0.6851, -0.6932, 0.0647, 0.4483, 2.2702, 0.1453, 0.7164, -0.412, -1.2059, -0.1589, -0.0456, -0.7099, -0.9107, 0.8351, 0.1183, 0.2963, 2.0509, 0
0.9206, 1.3928, 1.1816, 0.1148, 0.4435, 0.9599, 1.0937, -0.527, 1.1763, 1.4009, 2.1134, -0.7135, 0.3713, 0.5576, 0.5043, -1.0303, 1.4102, 0.3879, 0.7489, 0.778, 0
1.3459, 1.886, 1.4637, 1.2927, 0.1472, -0.7464, 0.5024, 0.8801, 2.133, 0.8994, 0.077, 0.1232, -1.5719, 1.4887, -0.2733, 1.1779, 0.5038, -0.5424, 1.9213, -9.0E-4, 0
1.3588, -0.1756, 0.2308, 0.5609, 1.2595, 1.2459, -0.2058, 2.8607, 0.0273, 0.3407, 1.099, 0.1759, -0.6175, -0.4447, 1.459, 1.5168, 1.4116, 0.4388, 1.3707, 0.0803, 0
0.5235, -0.2902, 0.0333, 0.129, -0.3092, 1.1652, -0.0538, 2.0816, 0.6464, 0.4941, -1.5422, -0.3413, 0.0050, 2.5723, 0.9386, 0.4086, -0.4148, -2.2078, 2.2613, -0.8641, 0
1.7159, 0.2468, 2.1913, 0.5832, 1.9786, -0.9805, 0.8801, 0.8512, 0.6075, -0.9681, -0.3925, 0.6048, 0.5952, 0.4199, 0.9006, 1.1145, 0.7151, 0.4545, 1.1827, 1.4565, 0
0.9914, 0.0202, 0.3296, -0.8767, 1.4688, 0.4535, -0.4924, -0.1129, 0.2049, -0.4298, 1.3853, -0.0427, 0.1931, -0.2577, -0.5542, 0.8696, -1.0244, -0.7214, 1.7768, 1.3434, 0
-0.3453, 1.3789, -1.2051, -0.1799, 0.6758, 1.8467, 0.6264, 2.2389, 1.3465, 1.276, -0.4405, -0.46, 0.1458, -0.1304, 0.75, 1.4928, 1.5114, 1.4134, -0.8358, 0.5812, 0
-0.2341, -0.1101, 1.0402, 1.31, 1.7686, -0.1807, 1.8319, -0.3081, 0.3817, 0.5685, 1.114, 0.8022, 0.3793, 0.8537, 1.2565, -0.3195, 1.4746, 0.4418, -1.5657, 0.5169, 0
0.9791, 0.5367, -0.0493, 0.0291, -0.4477, 1.0109, 0.5179, 0.2021, 0.3772, 1.5714, 0.5796, -0.8412, 1.1268, 0.834, 0.027, 0.3472, 2.348, 0.644, -0.5086, 2.3925, 0
0.8001, 0.6022, 0.0414, 2.256, 0.273, 1.2778, 0.824, -0.7585, 0.0099, -0.0799, -0.0458, 2.1432, 1.1778, -0.8747, 0.2275, 0.0463, -0.2189, 1.2056, 0.8253, 0.548, 0
1.9596, -0.183, 0.6947, 0.8735, 0.6107, 1.5258, 0.3282, 0.6612, 2.2549, 0.3338, -0.29, 0.1238, 0.9084, -0.5682, -0.5345, 1.0636, 0.5356, 0.6042, -0.3547, -0.7628, 0
0.7109, 0.6172, 0.1231, -0.322, -0.3806, 0.9257, 2.661, 0.4891, -0.5189, 0.5527, 1.3314, -1.9076, 0.3586, -0.266, -0.4649, 0.8949, -0.1493, 0.0691, 0.2933, -2.3216, 0
0.4493, 0.1056, 1.1282, 0.1872, 0.5882, 0.5393, 0.6511, -0.8067, 0.9748, 0.2929, 1.3197, -0.2612, 1.8807, 1.1036, 0.7763, 0.4225, -0.3184, 0.8946, -0.5725, 2.0685, 0
1.2796, 0.259, 1.3242, 0.9144, -0.0343, -0.0909, -1.3847, 0.9056, 0.1784, 0.0538, 1.0537, 1.2407, 1.3014, 0.2611, 1.8418, -0.1204, 0.2163, -0.0054, -0.6685, -0.7379, 0
0.6922, 0.0583, -0.0775, -1.8138, -0.9424, 1.684, 1.2113, -0.9004, 0.8205, 1.1079, -1.434, 0.1268, 0.4519, -0.456, -0.2262, 0.2085, -1.875, -1.5444, 1.5387, 1.5874, 0
-1.0094, 0.4973, 1.0411, 0.9007, -0.0145, 0.6615, -0.3266, 1.917, 0.078, 2.3631, 1.4114, 0.0386, 0.6341, 1.1319, -2.527, -0.4071, -0.5109, 0.9252, -0.5563, 0.1886, 0
-1.6483, 1.6013, 0.1248, 0.1806, -1.4841, 2.0797, 0.5915, 0.4454, 0.7831, 0.8936, 0.0736, 0.8351, 1.1058, 0.9899, 1.2794, -0.2438, 1.6018, 0.4431, -0.111, 0.2916, 0
1.258, 1.1088, -2.339, 0.9265, 1.6057, 0.1618, -0.7166, 1.8776, 0.018, 1.0844, 1.5865, 0.11, -0.7232, -0.7048, 0.1041, -0.3909, -0.9942, 1.8761, 0.6237, 0.5564, 0
1.5462, -0.1461, 1.0788, -0.8372, 0.0513, 0.0138, -0.4892, 0.0378, -0.1297, -0.346, -1.6169, 0.2882, -1.8584, -0.0465, 0.2367, 0.4297, -0.5722, -0.6298, 0.659, 1.6647, 0
0.8425, 2.1528, -0.2209, 0.07, 0.742, 0.9441, 0.2147, -1.4965, 0.9797, -0.2204, 0.4053, 0.1563, 0.0884, 0.4646, 0.1383, 2.1664, 0.3507, 0.8469, 0.6478, 0.3336, 0
1.5154, 0.9267, 1.3872, -0.9212, 0.9436, 0.3292, -0.1036, 0.1955, 0.2244, -0.0805, 1.8531, 0.5884, -0.194, -0.5959, 0.6444, 1.0322, 1.9318, -0.1597, -0.0972, 1.498, 0
