@relation  twonorm
@attribute A1 real[-4.2497,3.5782]
@attribute A2 real[-3.9606,4.3451]
@attribute A3 real[-4.4798,4.4039]
@attribute A4 real[-3.8891,4.2589]
@attribute A5 real[-3.9099,5.6395]
@attribute A6 real[-4.0095,3.9901]
@attribute A7 real[-3.7334,4.4522]
@attribute A8 real[-4.5744,3.8648]
@attribute A9 real[-3.8136,4.254]
@attribute A10 real[-4.1999,4.0829]
@attribute A11 real[-3.9204,4.0953]
@attribute A12 real[-3.8262,4.3025]
@attribute A13 real[-3.9451,3.7817]
@attribute A14 real[-3.8516,4.1238]
@attribute A15 real[-3.6978,3.5485]
@attribute A16 real[-3.6976,4.2439]
@attribute A17 real[-3.9428,3.7233]
@attribute A18 real[-4.0653,4.0557]
@attribute A19 real[-4.1218,4.3238]
@attribute A20 real[-3.7831,4.279]
@attribute Class {0,1}


@data
-0.302, 1.6307, 1.8402, 0.1762, 1.2886, 0.9699, -0.0052, 0.26, -0.8481, 0.7518, 0.7492, 0.4743, 1.319, -0.7821, 1.554, 0.681, 1.4842, -0.1737, -0.2577, -1.6826, 0
0.7069, 0.5354, 0.1619, -0.4833, 1.0111, -0.6777, 0.143, -0.3351, 1.4043, -0.2496, 0.6646, 1.2899, 0.6635, -0.0641, -0.3059, 1.4794, -0.6809, -0.3815, 1.2664, 0.0659, 0
0.5907, 1.0961, 1.5122, 0.2335, 0.3597, 0.236, 1.3743, -0.5879, 0.3363, -0.2188, -0.1412, 0.8914, 1.045, 1.0786, -0.3437, -0.6196, 0.5853, 0.153, -0.1677, -1.2825, 0
-1.169, -0.5207, 1.043, 1.0399, 1.8162, 0.1082, 0.4628, 0.8665, -1.1959, 0.3707, 0.6588, 0.2703, -0.0458, 0.8537, 0.6292, 0.3182, -0.7581, -1.257, 0.5005, -0.2686, 0
0.5886, 0.3536, 0.4882, 0.9795, 0.7276, 0.4904, 0.2215, 1.5637, 0.9013, 2.3028, -1.4559, 1.78, 0.5848, 1.1568, 1.1213, -0.0428, 0.2357, 1.0972, 0.2136, 1.7346, 0
0.6386, 0.1166, 0.9874, 0.53, 0.601, -0.6851, 0.8473, -0.0741, -0.382, 1.87, -0.4436, 1.2971, -0.7309, -0.0843, -0.62, 0.3286, 0.5981, 0.6122, 0.3682, 0.524, 0
0.035, 0.9417, 1.7785, 1.2584, 2.471, 0.0657, 1.0695, -1.219, -0.2496, 1.7953, 1.2058, -0.3526, -1.1955, 0.2682, 1.3079, -0.4524, 0.5373, 1.2518, 1.6855, 1.467, 0
-0.0422, -1.4013, 2.0115, 0.7062, -0.0843, -1.4193, -0.5922, -1.3688, -0.9902, 0.0868, 0.7484, 0.5377, 0.4819, 0.4044, -0.0318, 0.4086, 0.8323, -0.4362, 1.3791, 0.2195, 0
0.2561, 0.0383, 1.1627, 0.7309, 0.7682, -0.5911, 1.1013, -0.0884, -0.4298, 1.2382, 1.7774, 1.618, -0.0283, 0.0607, 2.1514, 1.4517, 2.7351, -0.1471, -0.2435, 0.2051, 0
0.7537, 0.2305, 0.0234, 0.0963, 1.1529, -1.5179, 1.6918, 0.4298, 0.9011, 1.1627, 0.7256, -0.7293, 0.7894, 0.6774, 0.5494, 0.9214, 1.5982, -0.0445, -0.6865, -0.0714, 0
0.6788, -0.335, -0.7995, -0.0988, -0.1275, -0.7172, 0.6283, 2.4246, 0.9285, 0.3573, 1.2527, 0.063, 0.9036, 0.6676, 0.7015, 0.9879, 0.6421, -1.3942, 0.286, 1.0962, 0
0.8365, 0.2637, -0.1299, -1.0389, 1.0211, -0.0667, 0.1503, 1.1729, 0.1215, 0.68, -1.5138, 1.6009, -0.4249, 0.9554, 0.604, 0.1386, 0.1801, 1.5143, 1.0405, 0.4291, 0
0.2249, 0.7298, 1.39, 1.3587, 1.8346, -0.2292, 0.172, -2.0609, 0.1523, 0.8712, -0.4064, 1.0426, 0.7871, 1.5056, 1.3413, -2.0419, 0.0999, -0.1037, 0.0249, 1.0529, 0
0.2903, 0.8764, 0.2294, -0.3385, 0.633, 1.263, 1.5059, 0.8323, 0.7169, 0.7253, 2.6569, 0.0106, 1.2204, -0.2056, 0.76, -0.0452, 0.6096, 2.056, 1.8176, 0.0166, 0
0.5123, 0.013, -0.5762, -1.654, 1.5639, 0.76, 2.342, -0.3338, 1.548, -0.0545, 0.3542, -0.6236, 1.1954, -1.1299, 0.6196, 1.1843, 1.1288, 0.4463, 0.2018, 0.5661, 0
0.5291, 1.6531, 0.9273, 0.4083, 0.9807, -0.7507, -0.9456, -0.2407, 1.3581, 0.7306, 0.2413, -0.7729, 0.1328, 0.262, 1.0511, -0.1198, 0.6202, 0.6533, -0.7686, 0.2286, 0
-0.1802, 0.5303, -0.0040, -1.0256, -0.2779, 0.7575, 0.6587, 1.3593, 0.9314, -0.5663, 0.4466, 0.5557, 1.7916, 0.7617, -0.0816, 0.1954, 0.1656, 0.3573, 1.279, -0.2451, 0
1.9469, -0.3887, 1.2455, -0.0219, 0.4923, 1.2297, -0.0179, 1.0338, 0.2674, 0.3363, 0.1791, 0.818, -0.1213, 0.775, 0.3393, 0.8633, 0.533, -0.6375, 2.9769, 0.6142, 0
0.7458, 0.8837, -0.4343, 1.0181, 0.5086, -0.4643, 1.4543, 0.9234, 1.0995, -0.3755, -0.9423, 1.4608, -0.5403, 1.0965, 1.2865, 1.2067, -0.5845, 0.3981, -0.5196, -0.39, 0
0.432, 0.7501, -0.6811, 1.6177, 1.0898, 1.5061, -0.176, -0.7363, -0.3723, -0.1876, 1.7679, -0.6089, 1.3278, 0.1984, 0.4205, 1.4179, 1.0613, 1.5635, 1.83, 0.3096, 0
1.796, 1.4433, 0.5737, 0.4089, -0.5233, 0.9338, 0.0393, -0.7469, 0.8264, -0.2778, -0.1619, 0.6325, 1.0028, 0.3586, 0.7066, -0.5332, 1.4465, -0.8661, 1.395, -0.4522, 0
2.1183, 0.6835, -0.3335, -0.4131, -0.0594, -0.5195, 0.7389, -1.1802, 0.4483, 0.8528, 0.4763, 0.6153, 0.7934, 1.3993, -0.8034, 1.515, 1.2939, 1.4099, 1.6554, -0.9106, 0
0.1273, 0.7407, 1.1038, -0.4423, 2.4601, -0.4881, -0.3118, -0.312, 0.914, -1.3176, -0.3399, 0.2619, 1.0806, 0.0886, -0.192, -0.9827, 1.8944, 1.4594, 1.4784, 0.9481, 0
0.042, 0.7515, 0.7258, 1.1756, 1.4721, 0.8729, 0.1186, 0.9657, 0.9984, -0.8918, -0.1594, -0.1196, 0.5897, -0.1193, 1.3011, -0.1046, 1.3792, 0.7676, 1.2987, 1.3308, 0
1.3345, 0.0972, 0.5052, -0.0043, 0.4361, -0.0816, 0.1773, -0.056, -0.6301, 1.4754, -0.3497, -0.0604, 1.6829, 0.5377, 1.4009, 0.3181, 0.0861, -1.007, -0.2386, 0.8972, 0
-0.7184, -0.8367, -0.039, -0.1479, 1.1513, -0.5776, -0.1823, -0.1289, 1.5756, 0.5882, 0.7871, 0.3666, -2.0184, 1.7201, -0.8085, 0.4387, 1.5294, 0.5364, -1.6416, 0.4956, 0
-1.454, 0.3955, -0.8635, 2.5793, 0.2855, 0.6369, 1.9813, -0.1677, 0.469, -1.9398, -0.5852, -0.1372, -1.6507, 0.4375, 1.1141, -0.8026, 0.3044, -1.1176, -1.7232, -0.4082, 0
1.0464, 0.4745, -0.3596, 2.4081, -0.3054, -0.7712, 0.7597, 1.824, 1.1413, 0.0721, 1.7539, 0.0131, 0.8432, 0.2599, 0.8738, -0.3467, 0.6706, -0.5327, 1.5897, 0.6755, 0
1.323, -0.4157, 0.2637, 1.4579, 1.0039, 0.1968, 1.3611, -0.5084, 0.3605, 0.0926, 0.9543, 1.4509, -1.0297, 0.3062, 0.6133, -0.7576, 0.3935, -0.4472, -0.2089, 1.4595, 0
-0.6248, -0.0846, -1.0212, -0.2945, 0.6933, 1.2999, 1.7164, 0.0897, 1.9166, 0.51, -1.4671, -1.3702, 0.2447, 0.4285, -1.6883, -0.9831, 1.3008, 0.413, -0.4092, 0.2112, 0
-0.1421, 2.1361, 1.2089, 1.1358, 0.2553, -0.5186, 1.1869, 0.2033, 2.5319, 0.9913, 1.2182, 1.1664, 3.34, 1.2076, 0.128, 0.2705, 0.0494, 1.4233, 0.2703, 0.4195, 0
-0.262, 1.1893, 0.3107, 2.0919, 1.0836, 2.4406, 0.5453, 1.2847, 0.1664, 0.5109, 0.4825, -0.4449, -0.0048, 1.6385, -0.7085, -0.7379, 1.6483, 0.1977, -0.9322, 1.5743, 0
0.9836, 1.7927, 1.2008, 1.5979, 1.0936, -0.1162, 0.3578, 0.8809, 1.5333, -0.1759, 1.5441, 1.2312, 0.8274, -0.9521, 0.9247, 0.304, -0.1927, 0.3926, -0.2374, 1.8294, 0
1.6238, -0.7673, 0.6715, 2.2028, 0.742, 0.4112, -1.0489, 1.546, -0.4467, -0.0968, 0.9065, 1.1738, 0.4253, 1.9271, 0.7317, -0.2109, -0.9515, 0.1704, 0.1517, 0.7467, 0
0.7076, 0.8378, 0.5341, -0.0167, -0.2763, 1.0224, 0.2935, 0.8074, 0.4437, 0.6395, 0.2967, 0.9143, 1.1034, 1.0352, 1.4945, -0.2932, 0.0114, 0.5024, -1.9849, 0.4706, 0
-0.8106, 0.3134, 0.7647, 0.7086, 0.1091, 0.4843, 0.2271, 0.195, 0.6864, -0.1621, 0.4804, 1.1927, 1.7807, 1.464, 0.5598, 0.4876, 1.9215, 0.2855, 0.6788, 0.425, 0
-0.9706, 0.0589, 0.3856, 0.4459, -0.4212, -0.9043, 1.8601, 0.7705, -0.374, -0.6698, 1.3971, 0.1924, -0.1049, 0.3701, 0.2921, 1.5008, -1.6334, -0.485, 1.2699, 0.5064, 0
-0.1215, -0.2794, 0.3368, 0.5666, 0.2582, -0.0217, 0.5561, 1.2094, 1.3116, -0.8377, 2.1015, -0.1534, -0.2187, -1.1837, 0.9305, 0.751, -0.4595, -0.8474, 2.4948, 0.695, 0
-0.1954, 0.2895, -0.3827, 1.8476, 1.818, 0.6227, 1.1551, 1.181, -0.0471, -0.3117, 0.2263, -0.4709, -0.0339, 0.4372, 1.2786, 0.8284, 0.8678, -1.0261, 1.1028, -0.6301, 0
1.0258, -0.7146, 0.1502, 0.5789, -0.0715, -0.0679, 1.0247, 0.9409, 0.6325, 0.0030, 2.3137, 1.2178, -0.635, 0.8906, -1.0531, 1.541, 0.1903, 1.4585, 1.2069, 1.6293, 0
0.229, 0.6854, 1.2956, 0.2873, 1.5207, -0.3181, 0.2403, 0.1806, 1.9048, -0.6328, 0.9202, 0.3398, 0.83, 0.4312, -0.5721, 0.8987, 0.4905, -0.789, 0.1973, -0.9855, 0
1.4416, -0.336, 0.1186, 0.2074, 1.3853, -0.4598, 0.6261, 1.5403, 1.1212, 0.5781, 0.4205, -0.6756, -0.4163, -0.718, -0.2916, 1.0903, 0.3013, 1.9651, -0.0308, -0.0807, 0
0.3015, 0.9044, 0.5403, 0.0715, -0.4389, 2.3606, -0.8195, 1.2598, -0.3077, -0.3835, -0.4079, 0.821, -0.3839, 0.3709, -0.6511, 0.2203, 0.3095, 0.2483, -0.6444, 0.5945, 0
0.5963, -1.4971, 0.1098, 0.165, 0.4732, 1.1685, -0.4769, -0.0071, 1.1169, -0.8546, 0.1463, 0.4443, 0.6596, -0.2748, 1.4189, 1.8555, 0.3218, 1.1656, 0.5672, -0.5008, 0
1.0991, 0.9975, -0.4446, -1.2, 0.4249, -1.149, 0.3005, -0.2613, 0.4668, 0.925, -0.2202, 0.6186, 0.1936, 1.2009, 0.191, 1.6873, -0.0347, 2.6247, -0.1077, 0.8859, 0
1.5445, -0.3011, -0.2244, -0.2458, -0.2663, 0.7374, 1.9564, 1.1596, 0.049, 0.8134, -1.0812, 0.5608, 0.8124, 1.3786, 0.8162, 0.5064, 1.2782, 1.2984, 0.5372, 0.9275, 0
-0.5247, 0.085, 0.4405, 1.7857, 0.9764, -0.4034, -0.5453, 0.4596, 1.3016, 0.6934, 1.2892, -1.1335, 0.3664, 0.9956, 0.6819, 2.4475, 0.4217, 0.2322, -0.5953, -0.4533, 0
0.7178, 2.1081, 0.9371, 0.2995, 0.8025, 1.1714, -1.2785, 2.4919, -0.8522, -0.5148, 1.8679, 1.274, -0.9278, 1.0115, -0.3379, 1.193, 0.6227, 1.9884, 0.397, -0.2398, 0
-0.6693, 0.4115, 1.0275, 0.7171, 1.686, -0.3266, 0.6203, 1.4264, -0.0579, 1.6953, 2.1176, -0.6392, 0.6211, 1.538, -0.4209, -0.3406, -0.0247, 0.3163, 0.4906, -0.4368, 0
-1.0951, 1.292, 1.1518, 1.4971, 1.2979, 1.8353, 1.1956, -0.1901, 0.1442, 0.2871, 0.6967, -0.0239, 0.1466, 0.9667, 1.0043, -0.7227, 0.111, -0.941, -0.2157, 0.8521, 0
1.0782, 1.2039, 0.5263, 0.8428, 3.1769, 2.3645, -0.5228, 0.1056, 0.9781, 0.3602, 0.5511, 0.3584, 0.8604, -0.4675, -0.1452, 0.9499, 2.1899, -0.6917, 0.7557, 0.3851, 0
0.2921, 2.5451, 1.4622, 0.6003, -0.2345, -0.1098, 0.8116, 0.2273, 0.5368, -0.2295, 1.6595, -0.4403, 1.24, -0.8412, 0.4532, -0.5233, 1.2458, 0.6145, -0.3771, 0.4546, 0
0.8473, -0.3126, 1.5247, 0.7225, -0.0787, 0.46, 0.7515, -0.749, -0.0808, 1.3702, 0.9498, 0.8245, -0.1629, 2.3374, 0.1929, 0.5764, 1.9527, 1.374, 0.7297, 1.2046, 0
1.4138, 0.2409, 1.125, -1.3426, 0.2394, 0.8583, -0.2654, 1.2228, 1.9322, 0.2285, 1.1177, -0.5659, 0.7409, 1.7411, 0.1021, 1.2427, 0.9538, 0.07, 0.3395, 0.7515, 0
-0.8296, 1.2446, 1.643, 0.4984, -0.5721, 0.8798, 0.4454, -0.0407, 0.4356, 0.422, -1.9796, 0.4288, -0.2075, 0.9987, 0.1549, 0.2262, 1.0512, 0.027, 1.1467, 1.345, 0
-0.9558, 1.3275, -0.4117, 0.7238, -0.0109, 1.0934, -0.4664, -0.9713, -0.081, -0.2369, -0.2516, -0.5483, 1.6205, -1.3064, -0.0681, -1.4314, 0.7136, 0.8427, 0.0189, -0.2848, 0
0.6628, 1.5652, 0.3869, 2.4, 0.5516, 3.2946, 1.2197, 0.1169, -0.6453, -0.541, 0.0976, 1.4448, 0.0317, 0.13, 1.0019, 1.9477, 1.0283, 0.4599, 0.1126, 0.0183, 0
-0.4155, 0.6793, -0.9192, 2.3119, 0.9142, 0.4269, -0.4442, -0.4707, 0.8891, 1.6108, 1.635, -0.6879, 0.1902, 0.7251, -0.3606, -0.2585, -1.1766, -0.4852, -0.5033, 0.4688, 0
0.339, -0.4239, 0.7063, -0.4176, 0.6411, -0.309, 0.9671, 0.0211, 1.4986, -0.559, 0.3205, -0.0963, 1.4258, -0.5797, 2.235, -0.3692, 0.0144, 1.3565, 0.3662, 0.2348, 0
0.8156, -0.7374, 0.489, 1.6447, 0.7505, 0.2459, 1.4527, 1.9233, 2.1606, -0.3769, 2.6306, 1.44, -0.9795, 0.2024, 0.8891, 0.5335, 0.5983, 1.1615, 0.8953, 0.3452, 0
0.5459, -0.2213, -0.3021, 0.3679, 0.1355, -0.1415, -0.6535, 0.4364, 1.9168, 0.29, 1.2604, 0.9079, -0.8677, 0.6341, 2.1813, 0.9018, 0.8215, 1.8645, 0.8093, 0.2511, 0
0.3585, 1.1414, -0.0229, 2.2394, 0.9196, 0.4316, -0.2268, -0.4612, 0.3538, -0.2013, 2.7571, 1.1671, 0.1096, 0.1246, 1.1207, 0.2655, -0.1177, -0.8381, -0.1102, -0.0251, 0
0.7355, 1.1806, 1.116, 1.3384, 2.0805, 0.8136, -0.2754, 0.536, -0.4002, 0.5842, 1.019, 0.3843, 0.133, 0.6051, -0.4886, 1.6839, -0.9198, -0.6684, 0.0947, 0.921, 0
0.5175, 0.472, -0.7157, 0.8339, 0.0764, 2.2665, 1.0146, 0.6489, 0.2712, 1.4567, 0.1188, 1.499, -0.3075, 0.0679, 2.4219, -0.0168, 0.2797, 1.1231, -0.7609, -0.728, 0
2.3339, 0.9236, 1.2745, 1.7718, -0.3436, -0.3721, -1.6482, -0.0078, 2.1863, 0.9036, 1.5901, -1.3076, 0.9026, -1.0946, 0.8289, 0.2745, 0.6412, 2.147, 0.5354, 0.0851, 0
0.211, 0.689, -1.3397, 0.2328, 1.809, 1.8551, 0.3782, -0.6805, -0.4795, 0.9398, 0.2621, 2.2618, -0.0456, 1.0412, 0.6713, 0.865, 0.758, 1.9334, 1.9293, 0.0672, 0
-0.5348, -0.6366, -0.1588, -1.0815, 1.0714, 0.8467, -0.1636, 1.208, -0.0916, -0.1579, -1.3379, 0.6734, 1.4294, -0.0452, 0.5617, -0.1153, 0.9421, -0.227, 1.3542, -1.3083, 0
0.1212, -0.5644, -0.9463, 1.0618, 1.9415, 0.8647, 1.2476, -0.6529, 0.3415, 1.5155, 0.9655, 0.2065, 0.9587, 0.1487, -0.9291, 0.4858, 0.6016, -0.2086, 0.6067, -0.5508, 0
-0.4166, 0.4856, 0.342, 0.8844, 0.3359, 0.604, 0.8632, -0.8197, -0.4341, -0.2087, -1.0681, -0.049, -0.0186, -0.2646, 1.3902, 0.8285, 0.8034, -0.2521, 1.2413, 1.7574, 0
1.0239, 0.2142, 1.4332, -0.0402, 0.6863, -0.4034, 0.7342, 1.4201, -0.0978, 1.1046, -0.4119, -0.6007, -0.3283, 0.1527, 0.3351, 0.7229, -0.1734, 0.4335, 0.3626, 0.4625, 0
0.1091, 0.7292, 0.8932, 1.2548, 1.2709, 1.0874, 0.6891, -0.1124, 1.5187, 0.9854, -0.302, 1.9599, -1.3617, 0.6904, 0.1153, -0.7454, 0.7961, -0.6697, 1.0178, -0.8071, 0
1.7035, -0.0561, 0.1695, -0.6912, 1.1035, 0.399, 0.3878, 0.3045, 1.654, -0.2933, 0.4507, -0.789, -0.3859, -1.2939, 0.972, 1.3133, -0.2357, 0.0099, 0.8931, -0.4108, 0
-0.3481, 1.5136, 0.2845, 0.9662, -1.3347, 1.0274, 0.6429, 1.5556, 0.606, 0.1425, -0.4881, 0.2863, 0.3884, 2.1125, 0.2621, 0.6102, 0.6112, 0.9244, 0.5338, -0.2118, 0
0.9049, -0.056, -1.048, 0.471, 1.8256, -0.0811, 0.9876, -0.6444, 1.0094, 0.7103, -0.6121, 0.4791, 2.1543, 0.7591, 1.6675, 0.5368, 1.6398, 0.0696, -0.4758, 0.3385, 0
1.431, 1.4463, -0.1532, 0.0851, 1.221, 0.4637, -0.558, 0.0467, 0.5913, -0.0349, 1.759, 1.2847, -0.0923, 1.0719, -0.2909, -0.3104, -1.3447, 1.6391, 0.1357, 1.2489, 0
1.5273, 0.0521, 0.245, 1.7972, 1.3102, 2.227, -0.4729, 0.0233, 0.0163, 1.3671, 0.9097, -1.3388, 1.7814, -0.8322, 1.493, -0.042, -0.0578, 0.1378, 1.0622, 1.2393, 0
-0.042, -0.0112, 0.9992, -1.6494, -0.7507, 0.6894, -0.0752, -0.2833, 1.3485, 1.243, 1.0248, 0.651, 0.5432, -1.0078, -1.2597, -0.5494, 0.6606, 0.2187, 0.1906, 1.8205, 0
1.4133, 0.6926, 1.1451, 0.3103, 0.7833, 0.4319, 0.4847, -0.0392, 0.1212, 0.6825, 0.7093, 2.4733, 1.679, -0.4752, 0.5423, 0.5542, 2.0893, 0.2125, -0.6394, 0.5857, 0
1.1936, 2.539, 0.449, 0.6095, -0.7122, -2.153, 0.4904, -0.8275, 1.8077, 0.3975, 1.1015, -0.5652, 0.317, 0.1943, 0.1608, 1.917, 0.9025, -0.7419, 0.6024, 0.6536, 0
1.2711, -0.1489, 1.1574, -0.0095, 1.7856, -0.7121, 1.1707, 0.7488, 1.7703, 1.2772, 0.5836, -0.7546, 1.1318, 1.1129, 0.6112, 2.0035, 0.382, 2.3121, 0.8432, 1.5705, 0
0.1857, 0.2983, -0.8206, -1.9086, 0.5164, 2.2484, 0.7771, 2.3861, -0.6539, -0.3299, -1.5152, -0.5129, 1.1489, 0.6797, 0.6605, 0.3639, -1.1081, -0.8967, 2.0577, 1.5755, 0
1.4529, 0.9299, 1.6797, -0.4844, 1.512, -0.2161, -0.4338, 0.1037, -0.8659, 0.1896, -0.1636, -0.1683, 0.619, -2.0507, 1.0243, 0.8309, -0.1935, 0.7238, 0.6194, 0.2528, 0
0.5142, 0.3214, 0.4925, -0.659, 0.8212, 0.602, 0.5661, 0.3996, 0.863, -2.0804, 0.4418, 0.9142, 0.2241, -0.3062, 0.9504, 2.1365, -0.0447, 0.4728, -0.1692, 2.3102, 0
-1.0313, 1.3321, 0.2203, 0.2521, 0.231, 2.4073, 0.9252, 0.3633, 1.545, 0.657, 0.953, 0.9605, -0.6, 0.4358, -0.1145, 0.0763, -0.1435, 0.8174, 0.7673, 1.0046, 0
-0.651, 0.072, -0.0499, 2.0031, 0.7101, -1.4053, -0.2896, 0.9854, 0.8925, 1.0666, 0.4963, 1.7568, -0.4511, 1.0161, 2.4327, -0.2304, 1.2714, -0.1101, 0.0595, 1.2472, 0
1.2338, 0.5529, 0.6059, 0.861, 0.0318, 1.0556, 1.0888, -0.0053, 0.0021, 2.1393, -0.8379, 0.6083, 0.073, 1.7724, 0.2569, -0.2193, 1.3423, 0.2874, -0.5741, 1.427, 0
0.6941, -0.8392, 1.2148, 2.1393, -1.4893, 0.8987, -0.4113, 0.304, 0.507, 0.2111, -0.9023, 0.0812, 1.4982, 0.2617, 1.228, -0.0534, 1.9102, -0.056, 1.2178, 0.032, 0
0.7842, -1.3802, 1.5086, 0.4793, 0.6838, 1.7133, 0.1098, -0.213, 1.831, 1.6753, -1.3047, -1.2183, -0.2357, 0.4428, -0.3678, -0.3219, -0.2456, -0.1722, -1.5196, -1.1403, 0
2.0352, 0.7698, -0.424, 1.0411, 0.6665, -0.5511, 1.6446, 1.9733, 0.682, 0.2748, 0.5974, 0.966, 0.7025, 1.3589, -0.9413, 0.7525, -0.4348, 0.5457, -0.653, 1.0836, 0
-0.8835, -0.1039, 1.3907, 0.4784, 0.7896, 0.4056, 0.46, -0.2823, 1.0085, -1.2296, 1.365, -0.8486, 1.1813, 1.098, 0.5439, 0.4133, 0.6113, 0.8165, -0.6848, 0.3269, 0
0.5565, 0.503, 1.3022, 1.332, 0.3745, -0.042, -0.5303, -0.0661, 0.627, 0.1599, 0.3387, 0.2554, 2.2723, 0.4591, 0.3934, 0.0864, -0.1456, -0.46, 1.3568, -1.2391, 0
2.0663, -0.4037, 0.2693, 0.7803, -0.3947, 0.7426, 1.7837, 2.0791, 0.5498, 1.7194, 0.5721, -0.3745, 1.1139, -0.3333, -1.6756, 0.9485, -0.5004, -0.4959, 1.4473, 2.1135, 0
-1.1135, 0.2181, 1.4945, 0.8429, -0.5588, 0.7555, 0.6469, 1.5081, 1.273, 0.7741, 0.067, -0.3026, 0.7893, 0.0559, -1.4479, 0.0552, -0.1709, 0.8114, -2.0032, -0.9575, 0
-1.6185, 0.9482, 1.2876, 0.1638, 0.1066, 1.214, 1.9166, 1.1101, 1.114, 0.1148, 1.1199, 0.9657, 0.3935, -0.4827, 2.1417, -0.0112, 1.5357, -0.6263, -0.6104, -0.3675, 0
1.239, 0.5456, -1.3816, 0.9196, -0.0595, 0.4878, 1.6289, 0.8174, -1.245, 0.0023, 0.1688, 0.7504, 0.2091, 0.4242, 1.7353, -0.4824, -0.4507, -0.0564, 0.8249, -0.0422, 0
1.1729, 0.0138, 1.2838, 0.7872, -1.4437, 0.1479, -0.1682, -0.0841, 0.7084, 0.1891, -0.329, -0.3179, -0.1237, 1.4033, -0.1189, 0.7914, 0.6427, 0.2378, 0.5034, 0.3552, 0
-0.1411, 0.9438, 0.127, 2.0968, 1.1525, 1.0041, 1.3411, 0.0487, 1.4701, 0.5206, 1.5995, -0.377, -0.7863, -0.5252, 1.273, 1.395, 0.3755, -0.6724, 0.1082, 0.8855, 0
2.1346, -0.7388, 1.4486, 0.6875, -0.3464, 0.1133, 0.2885, -0.0834, -0.7229, 0.5397, 0.5694, 2.331, 0.3792, 1.1266, 0.4389, 0.8879, -0.0317, 0.3457, 0.4903, 0.5213, 0
0.0997, 1.891, 0.3623, -1.8603, -1.0733, 1.1144, 1.9086, 2.5322, 0.5018, -0.0359, 0.151, 0.1406, 1.3276, 0.3371, 0.5147, 1.4893, 1.458, 1.0073, 0.6731, 0.5602, 0
