@relation  twonorm
@attribute A1 real[-4.2497,3.5782]
@attribute A2 real[-3.9606,4.3451]
@attribute A3 real[-4.4798,4.4039]
@attribute A4 real[-3.8891,4.2589]
@attribute A5 real[-3.9099,5.6395]
@attribute A6 real[-4.0095,3.9901]
@attribute A7 real[-3.7334,4.4522]
@attribute A8 real[-4.5744,3.8648]
@attribute A9 real[-3.8136,4.254]
@attribute A10 real[-4.1999,4.0829]
@attribute A11 real[-3.9204,4.0953]
@attribute A12 real[-3.8262,4.3025]
@attribute A13 real[-3.9451,3.7817]
@attribute A14 real[-3.8516,4.1238]
@attribute A15 real[-3.6978,3.5485]
@attribute A16 real[-3.6976,4.2439]
@attribute A17 real[-3.9428,3.7233]
@attribute A18 real[-4.0653,4.0557]
@attribute A19 real[-4.1218,4.3238]
@attribute A20 real[-3.7831,4.279]
@attribute Class {0,1}


@data
0.8037, -0.4798, 0.9003, 1.1916, 0.8307, 1.6434, -0.529, 2.0666, 0.5838, 0.6801, 0.3485, 0.4428, -0.3026, -0.614, -0.7148, 0.0972, 1.1829, 0.3231, -0.649, 0.0151, 0
-0.2862, -0.0334, -1.071, -0.4259, 0.8218, 0.7909, -1.2889, -0.078, -0.4328, -0.7829, 1.1562, -0.8769, 0.4908, 0.2006, 1.0058, 0.2127, 1.5644, 0.7168, -0.911, 0.0952, 0
0.7633, -0.3419, -0.2113, -0.9228, -0.0158, 0.4101, -0.1404, -0.6546, -0.0357, 0.5934, -1.4633, 1.9006, -1.0805, 0.8482, 0.0247, 1.7356, -0.2509, 0.6405, -0.0515, 1.155, 0
0.8046, 2.1079, -0.7199, 0.3884, 1.6117, 0.2558, 1.4276, 0.6763, 0.3169, 1.347, 0.8468, -0.8048, -0.0783, 0.6122, 0.2183, 2.1779, 1.1727, 1.3404, 0.8375, 1.1347, 0
-0.5843, 1.5222, 0.8049, 1.9246, 1.4555, 1.5039, 0.4192, 0.8591, 0.4131, 0.321, 1.3057, -1.0648, 1.2111, -0.2944, 0.7427, 1.4167, -0.3159, 1.1094, 1.3526, -0.2501, 0
1.1314, 0.1398, 2.2757, 0.6108, 0.9003, 0.9083, -1.1336, 1.7622, -1.008, 0.6191, 1.5614, 1.3954, -0.6968, -0.4746, 0.0681, -1.3372, 1.0289, 1.4429, 0.9476, 0.7381, 0
-0.0821, 0.2458, 0.0504, 0.8219, 1.5771, 0.5754, 0.0746, 1.5295, -0.1184, 2.0732, 2.1749, -0.1576, 0.5033, 0.742, 0.8254, 0.2019, 0.4518, 0.0469, 0.596, 0.5515, 0
-0.464, 0.3226, 0.8366, 1.3574, 0.6513, 1.3202, 0.563, 0.1166, 0.9124, 0.0859, -0.5455, 0.7961, -0.4753, 1.3938, 1.1577, 0.743, -0.4885, 0.0091, -0.2484, 2.1494, 0
-0.122, 0.4569, 0.6923, 1.295, 0.9969, 1.889, -0.5481, 0.2334, 1.0951, -0.6871, 0.5421, 0.464, 1.4254, -0.4323, -1.3346, -0.5954, -0.3218, -0.1834, 0.3392, 0.0676, 0
-0.3123, 1.2601, 0.7392, 0.4429, 1.4195, -0.9704, 1.2082, -0.3627, -0.2679, 0.3568, 0.5801, -0.05, 0.7793, -0.1821, 1.3305, 0.504, 1.5742, 0.9365, -0.6947, -0.5056, 0
-0.1445, -0.59, -0.3246, 0.5782, 0.282, 1.084, 0.9965, -1.2243, 1.3552, 1.5853, 1.0172, 0.0049, -1.1587, 0.9907, -0.9943, 1.0616, 2.635, -0.6432, -0.3915, 2.2183, 0
0.2217, 0.0351, 2.8059, -1.2211, 0.6232, 1.6401, -0.7261, 0.4965, 1.9374, 0.3512, 1.2042, 0.2168, -0.118, 1.1949, 0.4168, 2.3921, 0.3589, -0.2072, 0.6662, 1.3858, 0
-0.9524, 0.9143, 1.762, 0.8321, 0.1868, 1.1459, 0.5654, -0.6234, 0.9237, 0.5849, -0.5476, 0.8182, 0.2696, 0.5586, 2.0869, 1.6479, 1.7551, 0.5249, -0.6874, 0.7619, 0
-0.6735, 1.9396, -0.0565, 0.1357, 2.0237, 0.8432, -1.1257, -0.5817, -0.7684, -1.0943, -0.4878, -0.4089, 0.2672, 1.1115, 0.8336, 0.1185, -0.1445, -0.9393, 0.3629, 0.0696, 0
0.7841, 1.3733, 1.5556, 1.0987, 0.6967, 0.9744, -0.2819, 0.3209, 0.4374, 0.0769, 0.7161, 1.4133, 0.6422, 0.7043, 0.9228, 2.1482, 0.7401, 0.4371, 1.426, 0.3611, 0
1.2194, 0.1307, -0.9434, 2.5385, 0.3905, 1.4797, 0.0994, 0.1865, 2.3216, 0.6726, 0.5968, 0.5828, -0.0034, 0.0488, 0.0796, -0.5691, 0.8746, -0.5988, -0.3394, 1.745, 0
-0.3523, -1.0788, 1.0997, 1.5333, 0.01, -0.1381, -0.5562, -0.2068, 1.6447, 0.5619, 0.5213, 0.6842, 0.5674, 0.4468, 0.8166, -0.255, -0.0306, 2.9211, -0.5376, 1.8362, 0
1.6636, -0.6047, -0.3785, 0.5022, 0.9482, -0.1875, 1.441, 0.7156, 1.9895, 0.4724, 0.4071, 1.0058, 1.5791, -0.3952, 2.294, -0.4648, 0.8496, 0.394, 0.617, 2.1099, 0
1.4068, 1.4223, -0.042, -0.315, 0.082, 0.6896, -0.7158, -0.6102, 1.6743, 1.3759, 0.4414, 1.5162, 0.4878, 1.9048, 2.5794, -0.0839, 0.2383, 1.9703, 0.2804, 0.974, 0
-0.0734, 2.4218, 0.4771, 0.9015, 1.2298, 1.9884, -0.6408, 0.4229, 1.123, -1.0139, 2.6143, 2.5188, 1.7499, -0.354, 1.0412, 0.0374, 0.4442, -1.2014, -0.8648, -0.0195, 0
-0.2718, 1.6513, 2.6905, -0.4601, 1.0829, 1.6697, 1.2034, 0.798, -0.9725, 0.8535, 0.6688, 0.1643, 1.3931, 1.3417, -1.2762, 0.8418, -1.2757, -0.114, 0.3096, 0.4811, 0
-0.178, 0.1612, -0.7939, 0.8384, -0.1779, 1.4668, 0.8476, 2.1166, -0.3689, 2.3035, 2.0875, -0.0472, 0.3763, -0.0024, 0.8508, 0.1538, 0.3042, 0.9594, 0.5834, -0.0406, 0
-0.2314, 2.2658, 1.7833, 1.1388, 0.2938, -1.3775, 0.1277, -0.7281, 1.4158, 0.5256, 0.9281, 0.3816, 1.2131, -0.353, 0.9948, -0.56, -0.0717, 0.7288, 0.7871, -0.9238, 0
-0.1253, 0.3133, -1.8481, 1.6391, 2.0844, 0.331, 1.1314, -0.8398, -1.2331, 0.4061, 0.3357, 2.2887, 0.1923, 0.2751, -0.6154, 1.4783, 0.3542, 1.5405, 1.3421, 0.3696, 0
-1.0639, -1.2747, 0.5141, 0.8599, 0.8101, 0.2025, -0.4369, 0.3958, -0.3215, 1.1089, -0.0705, -0.5966, -0.7805, 0.4174, -1.2481, -0.2685, 1.0876, 0.6033, 2.0772, -0.4266, 0
0.245, 1.1429, 0.2255, -0.0861, 0.9048, 0.2608, 1.5736, -0.7176, 0.4643, -0.4342, -1.2777, 0.5082, 2.1779, 1.0851, 0.6071, -0.1947, 0.385, 2.5498, 1.0469, 0.681, 0
0.259, 0.9724, 0.3766, -0.6711, 0.9983, -0.1485, 1.0596, 0.591, 1.0219, 0.1522, 0.4087, 0.984, 0.7939, -0.7774, 0.2306, -0.1282, 0.0875, 1.0823, 1.1105, 0.7909, 0
1.4777, -3.0E-4, 0.1322, 0.264, 1.7445, -0.5425, 0.4094, 2.0146, 0.3971, 0.696, 0.1017, 0.6517, -0.4786, 0.5445, -0.5436, 0.5335, 0.8003, 1.29, -0.0041, 0.345, 0
0.3249, 1.5751, 0.2855, 0.8816, 2.7392, 0.9829, 0.0489, 0.5913, 1.1845, 1.2337, -0.1209, 0.2903, -0.9805, -0.9093, -1.5623, 0.8801, 1.004, -0.1969, 1.0077, -0.454, 0
1.117, 0.8189, 0.5645, -0.0178, 1.4516, 1.3132, 0.6922, -0.2541, 0.9619, -0.3064, 0.4436, -0.5961, 0.9864, 0.6896, -0.49, 1.3377, -0.3186, 1.3979, 1.8693, 1.2348, 0
0.4371, -0.7366, -0.9763, 0.5329, -1.5491, 2.1149, 0.8014, 0.5326, -0.3341, -0.1951, -0.2584, 1.0699, 0.3795, 0.3766, -1.7908, -0.1592, -0.2392, -0.2496, -0.0906, -2.0645, 0
0.4, 0.2869, -0.8474, -0.8724, 2.4707, -0.4187, 0.4407, 0.918, 1.3661, 0.3227, -0.6088, 0.0773, 0.8893, 1.7765, 0.7527, -0.1781, 0.2111, -0.0935, 0.9217, -0.966, 0
-0.2292, -0.3512, 0.8846, 0.3723, 1.407, -0.3512, 0.064, 0.412, -0.5343, -0.0992, 1.2001, 1.0335, -0.991, 3.2239, 0.2091, 0.375, -1.3635, 0.7998, 0.8583, 1.8481, 0
1.3797, -0.5846, -0.4467, 0.3564, 3.1361, 1.0301, 0.5897, 1.4281, 0.8706, 0.7918, 0.686, -0.8053, 1.1898, 0.3678, -0.8735, 0.6645, 1.9325, -1.7182, 1.661, 1.2064, 0
-0.7163, -0.4948, 2.4898, -1.8727, 1.668, -0.3391, 0.5884, 1.1081, 1.7895, 0.2788, 0.8245, 0.0082, -0.1519, 0.2198, 0.6833, -1.132, -0.2264, 1.8834, 0.8903, 2.5016, 0
-0.3874, 1.7604, 1.3996, -0.1698, 0.1204, 1.507, 1.0959, 0.9002, 0.0577, 0.9056, -0.4672, 1.1071, 0.9063, 0.9558, -0.6688, -0.2276, 0.7051, -0.4978, -0.5268, -0.031, 0
0.8874, 2.1532, 0.5118, 0.9905, -0.1586, -0.2008, 0.3471, 0.2435, 1.6367, 1.4041, 1.0967, -0.4327, 0.6181, -0.2099, -0.6904, -0.1292, 0.7709, -0.7904, 0.7444, 0.4549, 0
2.0986, 1.0876, -0.1263, 0.3291, 0.0467, 0.3495, 0.3587, 0.6285, -0.6619, 0.2629, 1.2842, 0.0717, 0.1328, 1.8135, 1.0437, 0.16, 1.8253, 1.8947, 1.1675, 1.4884, 0
0.7075, 0.3998, -0.0818, -0.8427, 0.2437, 2.0538, 0.215, 1.3763, -1.305, -0.2033, 0.27, -1.1172, -0.4084, -1.1397, 0.55, -0.5076, -0.4972, 0.886, 2.3787, 1.0751, 0
0.1457, -0.1547, 0.2694, -0.2975, 2.8074, -0.563, 0.7843, -0.2701, -0.8599, 0.6844, -0.0714, 1.0011, 0.3357, -0.7753, -0.2321, 1.4011, 0.6565, 1.7609, 0.7013, 1.2014, 0
1.5445, -0.6314, 1.6325, -0.721, -0.2959, 1.0961, 0.2756, 0.3027, 1.1137, -2.8128, 0.6336, 0.709, -0.0272, 0.5519, 0.6704, 1.3099, -0.032, 0.0335, 0.5637, 0.2472, 0
0.8685, 1.7302, -0.6426, 0.7543, -0.4713, 2.1721, 1.298, 0.7099, 0.8449, 1.1151, 0.7064, 0.1594, 0.1374, 1.8219, 0.6277, 0.4809, 0.3769, 1.4125, -0.5748, 1.1934, 0
-0.403, 0.997, 0.4043, 0.8562, -0.0578, 1.0499, 0.7195, -0.6686, 1.286, 1.2123, 0.8903, 0.5203, -0.5582, 1.3235, 0.6589, -0.5991, 0.5421, -0.0116, -0.1532, 1.9336, 0
1.1065, 0.6512, -0.791, 1.7131, -0.8077, 1.494, -0.1106, 1.3655, 0.0651, 2.0991, -0.0196, -0.926, -0.9817, 0.2444, -0.4324, 0.0142, 1.5489, 1.7531, -1.0036, 0.7189, 0
0.9497, -0.5421, 2.1275, 1.985, -0.2247, -0.1708, 1.2613, -0.7132, 0.1491, -0.1597, 0.1435, 0.4329, 1.3122, 0.2544, 0.0669, 0.7792, 2.2429, 0.4549, 0.5958, -0.3826, 0
0.862, -1.4395, 1.4734, 1.4874, 0.6931, 0.4808, -0.0462, 0.3191, 0.1402, 1.1186, -0.8659, -0.2579, 0.0854, -0.4863, -3.0E-4, 0.6739, 0.2184, 0.3875, 0.1493, 1.083, 0
0.7538, 0.1575, -0.9739, 1.174, -0.2462, 0.2384, 1.786, 1.3045, -0.8637, 0.753, 1.7111, 2.4034, 1.0421, 0.3694, 0.5671, 0.1817, 0.1113, 1.2171, -1.6223, -0.3062, 0
0.1232, -0.6324, -0.0077, -0.7922, 1.7102, 0.3457, -0.74, 0.2492, 1.8607, -0.3121, 1.2007, 0.2129, 1.9549, -0.8243, 1.3311, 1.3269, 0.5977, 1.3448, 0.8936, 0.3141, 0
0.6946, 3.9285, 0.7638, 1.4244, 0.2052, 0.5516, -1.7356, -0.2821, -0.6265, -0.6652, 0.502, -0.7384, 0.7981, 0.5101, 0.5307, -0.4522, -3.0E-4, -0.6128, 1.2066, -0.1945, 0
0.9307, 0.1891, -0.1697, 0.1784, -0.4459, -0.1863, -0.6102, 0.7303, 1.6182, -0.4356, 0.5856, -0.2848, -0.5174, -0.1898, -1.0276, 0.3274, 1.1471, -0.2382, 0.6386, 1.4438, 0
1.2084, -1.2915, 0.2658, 0.7532, -0.9151, 0.5143, -0.0347, 2.0163, 1.7228, 1.4183, 0.89, -0.5247, 0.6799, 0.408, -0.1136, -0.4816, -0.2334, 2.457, -0.5582, 0.9693, 0
-0.8879, 1.0487, -1.167, 0.7754, 1.3315, 1.4808, 1.1312, 0.2408, 1.6727, -0.1281, 0.136, 1.1361, 0.2817, -1.1249, 1.0433, 0.017, 1.3783, 1.0486, -0.1921, 0.8167, 0
-0.1448, 0.5664, -0.969, 0.3679, 0.5947, 0.471, 1.7124, 1.1322, -0.9953, 0.4398, 1.6691, 0.7068, -0.4642, 1.5596, -0.3235, 0.0442, 0.5137, -0.776, 1.604, 0.7575, 0
-0.0024, 0.7809, -0.342, 0.1701, -0.3725, -0.6142, -0.3641, 0.5627, 0.0307, 0.55, 0.9921, 1.1544, -0.8252, 1.239, -0.6698, 0.9049, 0.6485, 0.164, 0.1889, 1.8592, 0
0.6417, -0.1896, 0.4938, 0.1872, 2.6462, 0.2111, 0.4118, 1.1038, 0.5326, 1.2379, 1.9651, 0.7956, 0.1102, 1.6407, 2.0103, 1.5651, 0.0611, -1.1039, -0.4973, 0.1674, 0
1.7223, 0.3633, 1.8193, 1.6755, 1.2413, 0.3506, -0.3457, -0.4707, -1.1045, 1.5419, 1.7953, 1.4365, 0.5673, 0.1062, -0.9352, -0.1778, 1.055, -0.2309, 1.0827, 0.8149, 0
