@relation  twonorm
@attribute A1 real[-4.2497,3.5782]
@attribute A2 real[-3.9606,4.3451]
@attribute A3 real[-4.4798,4.4039]
@attribute A4 real[-3.8891,4.2589]
@attribute A5 real[-3.9099,5.6395]
@attribute A6 real[-4.0095,3.9901]
@attribute A7 real[-3.7334,4.4522]
@attribute A8 real[-4.5744,3.8648]
@attribute A9 real[-3.8136,4.254]
@attribute A10 real[-4.1999,4.0829]
@attribute A11 real[-3.9204,4.0953]
@attribute A12 real[-3.8262,4.3025]
@attribute A13 real[-3.9451,3.7817]
@attribute A14 real[-3.8516,4.1238]
@attribute A15 real[-3.6978,3.5485]
@attribute A16 real[-3.6976,4.2439]
@attribute A17 real[-3.9428,3.7233]
@attribute A18 real[-4.0653,4.0557]
@attribute A19 real[-4.1218,4.3238]
@attribute A20 real[-3.7831,4.279]
@attribute Class{0,1}
@inputs A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20
@outputs Class
@data
-0.1543, -0.9007, 0.5134, 0.5991, 1.5322, 1.59, 1.3615, 1.9559, -0.4768, 0.8549, 0.9558, 0.4588, -1.2408, 0.4701, -0.1857, -0.1672, -0.5108, 1.7249, 0.8511, -0.6622, 0
0.8327, 0.9203, -0.2927, 0.884, 2.1296, 1.6522, 0.1265, 0.2332, 0.6186, 1.0349, -0.6425, -0.6193, 1.0901, 1.5314, -0.1012, -0.4333, 0.4393, 1.0425, -1.4767, -0.1625, 0
-0.5779, 1.2021, 0.9183, 0.0492, -0.9094, 0.7267, -0.0626, 0.6413, 1.7465, 0.2153, -0.9549, -0.4548, 0.0486, -0.0724, 1.7523, 1.7946, 0.464, 0.0256, 0.1972, 0.4713, 0
0.93, 0.2979, 1.2209, 0.1086, -0.0022, 0.6305, -0.1602, -0.0873, 0.6757, -0.4556, 0.3273, 1.3461, 0.127, 3.4554, -0.082, -0.9627, 0.3356, -0.8315, 0.762, 0.1376, 0
1.3674, -0.4467, 0.0954, -0.0406, 0.7244, 1.884, 1.2308, -0.1712, 0.4259, 0.533, -0.6792, 1.2992, 1.1532, 0.3554, 0.0091, 0.9415, 0.6164, -0.0255, 1.4523, 0.3369, 0
0.2192, 0.7119, -0.2444, 1.3729, 1.1251, -1.7132, 1.0846, 1.2761, 0.2838, -0.6758, 0.7775, 1.8917, 0.665, 1.5992, 0.0368, 1.5814, -1.3784, 1.3022, 0.0199, 0.3698, 0
0.752, 0.4658, 0.5661, 0.134, 0.5824, 0.6701, 0.5676, 0.2654, 0.5816, 0.1961, 1.5362, -0.3024, 1.8026, 0.7377, 0.2192, 0.7689, 0.2821, -0.0163, 1.5418, -0.6438, 0
0.4887, 0.9341, 0.9692, -0.083, 0.3155, 0.0466, 1.3059, 0.4016, -0.2206, 1.0192, 0.0125, -0.401, -0.9687, 0.3859, 0.7088, -0.9802, -0.3043, -2.2157, 1.0074, -0.08, 0
2.6571, 1.3712, 0.118, -0.8706, -0.5711, -1.9917, 2.5641, -0.192, 0.045, -0.9451, 1.5333, 1.2862, 2.0175, 1.2591, -0.1115, 0.2811, 0.4514, 1.2299, 0.02, -0.5746, 0
0.3992, -0.7124, 1.2946, 0.076, 1.4533, -0.2175, 0.3478, 0.4881, -0.9678, -0.0205, 1.2525, 0.1098, 0.861, -0.6463, 0.4613, -0.3571, 1.4067, -0.0291, 0.4574, 1.0404, 0
0.1744, -0.9145, 1.2325, 0.3593, 1.0091, -0.5267, -0.7196, 0.6805, 1.187, -0.9689, 2.2066, -0.1367, 0.0702, 1.1331, 0.8708, -0.3574, 0.2958, -0.0817, 2.7991, -0.0118, 0
2.3227, 1.6632, 1.0099, 0.2165, 2.2847, 0.4637, 0.8105, 2.3448, 0.1878, 1.3126, -1.6629, 1.2613, 0.6879, 1.3553, 0.9368, 1.6977, 0.1599, -1.1895, -0.9676, 0.1536, 0
0.182, -0.3998, -0.2565, 2.2467, 0.6458, 1.5708, -0.3081, -0.0050, 0.3499, 1.328, 0.5644, -0.0299, -1.6161, 1.361, -0.5192, 1.4314, 0.6302, 1.9061, -0.591, -0.476, 0
-1.0603, -0.08, -0.2797, 2.4756, 1.4009, 0.5453, -0.6095, 0.4051, 0.8527, 0.6591, -0.0166, 1.8234, 0.7233, 0.3962, 0.8407, 1.2363, 0.5041, -1.3766, 0.2596, 0.785, 0
2.3463, 1.0559, 0.1491, -0.233, 0.6118, -1.1071, -0.1123, 0.741, 0.8007, 0.5337, 0.8102, -0.9926, 1.9259, -0.4151, 0.5466, 0.1152, 0.3852, 1.9274, 0.7284, 0.3791, 0
1.8515, 1.22, 0.9749, 1.6241, 1.0443, 1.1757, 1.0708, 0.7008, 0.3553, 1.0084, 0.797, -0.2414, -0.1733, 0.9987, -1.4594, -0.6292, 0.4329, -0.1399, 0.805, 0.8269, 0
0.5173, -0.9286, -0.4662, 0.5463, -0.2603, 1.2569, 0.8838, -1.054, 1.2773, 0.3484, -0.902, 0.8102, 1.2989, 0.2037, 1.171, -0.6625, 0.6304, 0.2503, -0.457, -0.6728, 0
0.6768, -0.6443, 1.0361, 1.1047, 1.2795, -1.4559, -0.4499, 1.3011, 0.5943, 1.2865, 0.8647, 1.4929, 2.2973, 1.3624, 2.8923, -0.2128, 1.3995, 1.1525, 2.4922, 0.8656, 0
0.1299, -1.0083, -0.321, 1.463, 3.1233, -0.4564, -0.3838, 0.9796, -1.9981, -1.7038, 1.3936, 0.3879, -0.8126, 1.0413, -1.1638, 0.7928, 1.6244, 1.0016, -0.5334, 1.2913, 0
1.3008, 1.4904, 1.2263, 1.8102, 1.3699, 0.6453, 0.2838, -0.1065, 1.6439, 1.0423, 1.3577, 0.397, 1.6126, 0.7893, -1.1801, 0.9503, -1.1646, -0.0426, 0.1401, -0.0661, 0
0.8282, -1.1372, 0.5895, 2.31, -0.0072, 0.54, 1.2905, 2.092, 1.054, -0.7245, 1.0257, -0.8247, 0.5825, 1.1531, -0.5951, 1.1727, 0.7001, 0.9747, 0.8667, 1.2936, 0
0.5151, 0.7175, 0.2357, 1.4563, 1.0699, 1.0741, -0.8145, 1.337, 1.4481, 0.8121, 0.2877, -0.3883, 1.085, 0.3393, 1.4467, 0.144, -0.223, -1.1835, 0.7661, 1.6642, 0
0.2387, 1.21, 1.5309, 0.5807, 0.3528, 0.6994, -0.3855, -0.5104, 0.3014, -0.1275, 0.7563, 0.5447, 1.7519, 1.8935, 1.0862, 0.5994, -0.5078, 1.037, -0.0185, 1.5794, 0
-0.7261, 1.8317, 1.279, 1.196, -0.156, -0.7005, 1.7321, -1.0561, -0.2996, 0.9933, 0.8156, 1.3332, 0.7412, 0.9574, 1.0959, 2.1001, 1.7384, -0.6924, 1.0446, 0.536, 0
1.0593, 1.5283, -0.3146, 0.7618, 1.1173, -0.5333, 1.0176, 0.7134, 1.2774, 1.2352, 2.1008, 0.7187, -0.1999, 0.7187, 0.2297, 0.0524, -0.4039, 0.5068, 0.7444, 1.1595, 0
0.6631, 0.9346, 1.1184, 1.269, 1.5155, 0.5974, 2.0063, 0.8625, 0.3581, -1.6847, -0.0015, -0.5032, 0.781, 1.5689, 0.8688, 0.2161, -0.4866, -0.4143, 0.1993, 2.1013, 0
-0.1622, 0.1319, -0.0957, 1.7741, -0.2768, 0.2257, -0.1196, 1.854, 0.143, -0.5428, 0.7862, 0.511, 0.9375, 0.1595, -0.789, 1.0009, 0.9485, 0.0166, -0.3147, 0.2949, 0
-0.1104, -0.7039, 0.5264, -0.7956, 0.0943, 0.4601, 0.4895, 0.3136, 1.0479, -1.4689, -0.7876, 0.1102, 0.8294, 0.3488, -1.584, 0.4039, 0.1536, 0.2915, 1.9925, -0.1116, 0
-0.0681, -0.6188, 0.9639, 0.2511, 0.8628, -0.7038, -1.1298, 0.5989, 1.0872, 0.5337, 1.0623, -0.8411, 0.4094, 0.4571, -0.8137, -0.7618, 0.8764, 1.712, 1.7683, -0.6237, 0
0.6324, -0.0165, 0.9499, -0.5805, 1.1857, 1.9749, -0.2749, 1.8838, 0.0187, -0.0223, -0.0822, 1.32, -1.1008, 0.3625, 0.9804, 0.6223, -0.7699, -0.454, -0.2066, -0.1868, 0
1.0722, -0.1725, -1.3459, 0.3623, 2.5085, 0.9583, -0.8648, 0.1316, 0.0578, -1.0748, 0.7565, -0.9077, 0.9884, 0.5665, 0.6044, 1.4182, -0.3757, 1.7322, 1.8995, 0.1572, 0
0.8071, 0.9943, -0.0403, -0.1038, 1.1623, -0.1404, -0.9458, 0.1379, 0.0159, 1.1572, -0.4272, -0.1833, -1.0527, 1.1226, -0.627, 2.2316, -0.0804, 1.3419, -3.0036, 0.4485, 0
1.0925, -0.6459, -0.2687, -2.24, 0.9435, 1.3553, 1.9481, -0.698, -0.1257, 1.4216, 0.7091, 0.3557, -0.1253, -0.1598, 0.5077, 1.0497, 1.3091, 1.6273, 0.6716, 0.5642, 0
0.2467, 0.7488, 0.7504, 1.1546, -0.1542, 2.5026, 0.875, 1.7095, 0.8316, 1.2559, 1.305, -0.8514, -0.4031, -1.636, 0.9381, 1.7144, -1.3738, -0.8081, 1.2487, 0.5042, 0
0.0813, 1.8112, 0.6045, 0.9546, 1.1071, 0.4885, 0.3092, 2.4897, -1.5264, -1.8435, 1.0451, 1.4945, 1.6915, 0.8207, 1.1405, -0.8252, 0.6672, 0.5604, 2.4277, 0.3582, 0
0.0965, 0.9709, 1.4075, -0.436, -1.0684, 1.8696, 0.8943, 0.1966, 0.9664, 1.1766, 1.7949, 1.7761, 0.8754, 1.1005, 0.1084, -0.6712, 0.2731, 1.9053, 1.0189, -0.231, 0
1.1705, 0.3609, 0.4119, 0.9775, 1.176, 1.8397, 0.6639, 1.7778, -0.4394, -0.2403, 0.3094, 1.5425, 1.4793, -0.7239, 2.2512, 0.2968, 1.2543, -0.7901, -0.3745, 2.1488, 0
0.1747, 0.765, 0.9754, 1.1733, 1.4168, 1.7097, -1.0722, -0.5034, 0.6733, 0.2936, 1.4045, -0.345, -0.6371, 1.3332, -0.711, 0.9873, 0.4218, -0.8657, 0.491, 0.8717, 0
0.9534, 1.4866, 1.8585, 0.0637, 0.8848, -0.9137, 0.4314, -0.5065, 0.4957, -0.1011, 1.9639, 0.4911, 1.1041, 0.0842, 2.4503, 0.7373, 1.9795, 1.7204, -0.1223, 0.795, 0
0.9805, 0.605, 0.7895, 0.5606, -0.0986, 0.6974, 2.178, 0.3664, 0.3188, 0.591, 1.1071, 0.1525, -0.583, 1.4872, -1.7356, -0.5035, 0.9252, 0.9254, 1.3397, 0.9858, 0
1.6046, -0.2639, 1.2937, 0.0756, 0.2054, 0.8313, 0.6988, -0.2584, 1.0154, 1.4837, 1.1028, 0.3112, -1.0231, 0.7623, -0.0739, 0.9364, -0.3118, -0.6618, 1.7486, 0.2486, 0
0.2027, 0.331, 1.4189, 0.9438, -0.3036, 1.2901, -0.9376, 0.4106, 0.3097, 0.0764, 0.2342, 0.9214, 0.0548, -0.0705, 0.4937, 1.9183, 0.8008, 0.8156, 0.053, 1.1144, 0
0.5701, 1.5102, 0.3894, 1.2594, 0.1206, 0.2052, 0.1611, -0.0992, -0.385, 1.0255, 0.9253, -0.5893, 0.7066, 0.8615, 0.2501, 0.0583, 1.1838, 0.5297, 0.7414, -0.936, 0
1.0169, 0.9441, 1.2538, 1.8594, 2.3976, 0.6559, 0.1869, 1.0411, 0.8544, 0.4144, 0.9564, -1.623, 0.243, -0.2477, 0.8372, 0.8628, 0.5704, 1.1233, 0.524, 1.2456, 0
1.556, 0.7943, -0.2212, 2.305, -0.171, 0.5393, 0.5332, 0.8183, -0.2853, 1.2578, 1.2944, 1.353, 1.6555, -0.4183, 0.1305, 0.0779, -0.1602, -0.8911, -0.3294, 0.4866, 0
-0.2946, -0.3484, 0.3899, -1.0402, 1.7103, -0.6307, 0.6209, -0.6802, 0.6366, 0.5942, 0.5249, -0.1775, -0.9539, -0.6788, -0.1625, 0.3563, 0.9976, 1.232, 0.369, 1.7085, 0
0.888, 0.8099, 0.1369, 0.7882, 0.9766, 0.3222, 1.9266, 2.5895, -0.2694, 1.1606, 0.2602, 1.3081, 0.0423, -0.3989, 0.8456, 0.2693, 1.1035, 0.7557, 0.5254, 0.533, 0
1.2985, -0.0191, -0.1531, 0.4037, -0.1258, 0.9045, -0.0847, -0.5412, 1.0069, 1.7697, -0.1146, 1.1541, -1.3184, 1.025, 1.2604, 0.308, -0.5425, 0.9778, 1.5079, 0.1778, 0
-0.1732, -0.1783, 0.7178, 1.0626, 1.2924, 2.5927, 2.0594, 0.0077, 0.2183, -0.3548, 1.2306, 1.3578, 0.1436, -0.452, 1.8637, 0.8674, 0.1193, -0.6341, -0.0425, 0.3559, 0
0.2694, 3.4053, 0.5281, 0.8363, 1.6077, 0.7519, 1.0755, -1.2352, 1.2389, 0.607, 0.3222, -0.6812, -0.5345, 0.2474, -1.7276, 0.9332, -1.0448, -0.9001, 0.7673, -0.3787, 0
0.2775, 0.471, -0.1905, 0.0103, 0.1986, 0.5976, 1.2067, -0.4129, -0.1534, 0.4284, 0.6833, 1.1179, -1.4487, 0.8024, 1.5796, 1.3917, -0.9488, 1.5377, 0.6367, 0.3927, 0
1.3642, 0.8772, -0.1145, 0.3505, -0.1907, -0.7567, -0.9822, -0.4636, 1.3018, 0.7809, 1.8268, 0.02, 0.9802, 0.449, 2.5848, 0.5125, -1.247, 0.7293, 0.5224, 0.0879, 0
-0.0501, -0.7091, -0.4021, 1.7566, 0.791, 0.4775, -0.1039, -0.6016, -0.1873, 0.4763, 0.8278, 1.3211, 0.5902, 0.5616, 1.1291, 0.6352, 0.0095, 0.585, 0.2499, 0.429, 0
-0.2028, 0.3738, -0.66, -0.529, 2.3152, -0.4073, -0.8007, 0.8409, -0.5615, 0.217, -1.4133, 0.9676, -0.1849, -0.5888, -0.0385, 0.7493, 0.4855, 0.1185, 1.263, 1.1407, 0
0.2381, 0.1199, -1.3155, -1.0383, 1.1232, -0.0963, 1.1332, 0.5268, 1.36, 1.3155, -0.1973, 0.849, 0.6977, -0.1432, -0.1583, 0.4057, -0.4222, 2.8958, -0.083, 0.4485, 0
0.1758, 2.1618, 0.8668, 1.4072, -0.5965, 1.3358, -0.2548, 1.0272, 1.7932, -0.2452, -0.1829, 1.4402, -0.2513, -1.1693, 0.8741, 0.7843, 0.6408, 0.6017, 1.2341, 1.4225, 0
0.4913, 0.1019, -0.7754, -0.8697, 1.1832, 0.7899, 0.2547, 1.1919, 1.9947, 1.2275, -0.0507, -1.0311, 0.3059, -0.0589, -0.546, 2.3488, 0.4843, 1.2382, -0.2077, -1.4333, 0
1.2449, 0.5354, 1.1979, 1.0535, 1.2748, -1.1532, -0.2992, -2.0844, 1.6952, 0.5216, 0.8874, -0.2535, -1.1693, 0.6694, -0.7099, -0.3439, 0.8753, -0.7946, 0.237, 0.2846, 0
1.6303, 2.153, 0.1346, 0.7185, 0.2943, 1.7325, 0.7594, 0.6481, 1.2921, 0.733, 0.5785, 0.6349, -0.1124, 1.1545, -0.3545, 0.9913, -0.3353, -1.0209, 2.5644, -0.032, 0
-0.0258, 0.3924, -0.6668, 0.4954, -1.4253, 0.4614, 0.9994, -0.0942, 0.6745, 1.4433, -0.0615, -0.1932, 0.2841, 0.0233, 0.8523, -0.1812, -0.2633, 0.5074, -0.5425, -1.5447, 0
0.2138, 0.0193, -1.5423, -0.9146, 1.4894, 0.0080, -0.5619, 1.249, 0.9878, 0.551, -1.4498, 0.1149, 0.0625, 0.6647, 1.3878, 0.8423, 1.6298, 0.0249, -0.1708, 0.6635, 0
0.6931, -0.1628, 1.6213, 1.34, 2.1488, 0.6907, 0.2501, 0.834, -0.4446, -0.5655, 1.9833, -0.0863, 0.0653, 2.0152, 0.7942, -1.4375, 0.2232, 1.706, 0.0985, 1.2229, 0
1.8661, 1.2309, -0.7617, 0.2995, 0.4632, 1.5074, 1.0208, 0.2606, 1.1804, -0.135, -1.1254, -0.502, 0.7019, -0.9985, 0.8739, -0.1529, 1.8902, 0.4275, 2.4084, -0.0499, 0
-1.4121, -0.6, 1.1925, 2.2897, 1.8645, 0.8408, 1.1976, 1.4397, 0.8385, -0.5282, -0.548, 0.433, 0.4113, 0.2638, -0.2447, -0.4437, 0.3101, 1.6331, 0.7482, 2.2083, 0
-0.1489, 1.872, 0.8302, -0.3543, 1.0619, 0.2735, 1.62, 0.071, -0.045, -0.0823, 1.3601, 1.5053, 0.3054, -0.0493, 0.548, -0.5693, 0.3872, -0.8927, 0.2756, 0.42, 0
1.2283, 1.3906, 0.3197, 0.3159, -0.9697, -2.3256, -0.1259, 1.2761, 1.9046, 0.4138, -0.0539, 0.297, 1.1441, 0.636, -0.4034, 0.2472, 1.4296, 0.213, 0.8026, 0.7032, 0
2.837, -0.5291, 0.174, -0.3883, 0.6178, 0.3635, -0.2609, 0.3172, -1.3451, -0.9859, 0.8601, -0.2078, -0.7083, 0.8357, 0.4423, 1.4934, 0.4145, 1.7788, 0.902, 0.0601, 0
1.2654, 1.9289, -0.7746, 0.6291, 1.8593, 0.5132, 0.5692, 1.2435, 0.0431, -0.1781, 0.4493, 0.3061, -0.1644, -0.7596, 0.9738, 0.8149, -0.8136, -0.6183, 1.9199, -0.872, 0
-0.4508, 1.3362, 1.0001, -0.5031, 3.3873, -0.6484, -0.0625, 0.2779, -0.0856, 0.7811, -1.5963, 0.5772, -0.0878, 1.0851, 0.8271, 1.2679, 0.8808, 0.8546, -0.9062, 2.1594, 0
1.9599, -0.8666, 0.718, 1.053, -0.3565, 0.6869, -1.3039, -0.2988, 1.7512, -1.599, -0.3401, 0.8314, -1.1545, 0.434, 0.8544, 1.2886, 0.3227, -1.0951, 1.9372, 0.5008, 0
0.1938, 0.2126, 1.6915, 1.2386, -0.1314, 2.2323, 1.3748, 0.2013, 0.1891, 1.0395, -0.2876, -0.0445, 0.4722, 1.5779, -0.6236, -0.4569, 0.5801, 1.0341, -0.518, -0.0806, 0
0.0787, 1.2622, 0.0596, 0.7869, 0.8036, -1.1417, 0.315, -0.8026, 0.3485, 0.991, 0.0443, 1.6648, 2.2396, 0.0804, 1.3346, 0.2525, 1.7314, -0.4575, -0.8847, 0.1981, 0
1.1765, 0.5109, 0.6672, 0.2113, -1.6568, 0.9542, 1.4137, 0.2062, 1.288, 1.5402, -0.0657, -0.4535, -0.0736, -0.3827, 0.772, 2.9603, 2.4792, 0.0883, 0.0705, 1.6661, 0
0.8354, 0.2262, 1.7601, 1.4676, -1.4174, 1.4845, 1.2526, -1.1608, 0.2291, 0.0808, 1.6116, -0.3175, 1.9084, 1.0181, 0.8482, -0.3073, 2.3824, -0.1945, 0.8013, 0.7519, 0
0.2069, -1.7225, 1.2001, 0.4035, 1.6786, 1.2421, 1.6867, 0.5084, 0.1237, 1.6224, -0.6938, 0.7621, -0.2619, 0.6878, 0.4927, 0.8778, -0.5697, 1.2656, 0.0734, -1.2054, 0
-0.3741, 0.2189, -2.5954, 0.8246, 0.5551, -0.1651, 0.4916, 0.8942, -0.3911, -0.4329, 1.2895, 0.6159, 1.2821, 0.462, -0.5989, 0.7596, 0.5342, 0.0161, 0.0746, -1.2029, 0
1.0136, -0.4318, -0.0832, -0.2467, 0.6861, 1.8029, 0.5214, -0.997, 0.414, 0.9638, 0.1158, 0.0663, 0.3007, 1.4614, 1.7336, 0.1278, -0.4829, 1.491, 0.7599, -1.0284, 0
1.7576, 1.0988, 0.6961, 1.4745, -0.2687, 0.7587, -1.3573, 1.1218, 2.6862, -0.7949, 2.2972, 0.0163, 2.5246, 0.9784, 0.2352, 0.2642, 1.5614, -0.5861, 0.82, 0.524, 0
1.0472, -0.5876, 1.6793, -0.3547, 0.8576, 1.1026, 0.2001, 0.211, 0.9919, 0.1142, 1.3264, -0.7034, -0.1791, -0.1214, -1.0527, 0.2937, -0.0577, 0.4213, 0.5055, 0.5615, 0
-0.6211, 0.8048, 0.2758, 2.1239, 0.6013, 0.5391, 1.054, 0.8851, 2.0129, 0.1693, 0.4413, 1.8285, 0.8597, -0.4833, -0.4887, 0.0895, 0.9715, 1.5891, -1.793, 1.5445, 0
-0.3458, 1.4477, -0.7667, 1.0201, -0.2345, 2.0514, 1.1744, 0.23, -0.2883, -0.2523, 1.1713, 0.9575, 0.1379, 0.7204, 0.8888, 1.2967, 0.3486, -0.0627, -0.9797, -3.7831, 0
1.1654, 0.88, -0.0689, 0.5525, 0.3763, -0.6435, 1.5415, -0.041, 0.0821, 1.655, 1.6432, 0.9331, -1.3263, 1.3656, 1.2828, 1.3403, -0.5283, -0.8839, 1.3364, 0.3286, 0
0.5265, 0.7009, 0.4765, -1.1051, -0.5667, -0.7764, 0.3638, 1.6856, 2.3244, -0.5911, -0.2303, 0.9096, -0.8913, 1.5129, -0.523, 0.1675, -0.1118, -0.0154, 0.733, 1.3119, 0
1.317, 0.6937, 0.2591, 0.135, 2.0395, -0.0604, 1.7021, 0.6983, 1.3029, -0.2763, 1.6738, 0.4479, -0.5457, 0.3751, 0.3499, 0.6997, 1.1567, 0.0254, 0.2051, -0.7311, 0
