@relation yeast-1-2-8-9_vs_7
@attribute Mcg real [0.11, 1.0]
@attribute Gvh real [0.13, 1.0]
@attribute Alm real [0.21, 1.0]
@attribute Mit real [0.0, 1.0]
@attribute Erl real [0.5, 1.0]
@attribute Pox real [0.0, 0.83]
@attribute Vac real [0.0, 0.73]
@attribute Nuc real [0.0, 1.0]
@attribute Class {positive,negative}
@inputs Mcg, Gvh, Alm, Mit, Erl, Pox, Vac, Nuc
@outputs Class
@data
0.36, 0.52, 0.61, 0.33, 0.5, 0.0, 0.52, 0.37, negative
0.6, 0.57, 0.63, 0.22, 0.5, 0.0, 0.5, 0.49, negative
0.45, 0.51, 0.43, 0.22, 0.5, 0.0, 0.57, 0.22, negative
0.57, 0.53, 0.6, 0.28, 0.5, 0.0, 0.52, 0.45, negative
0.4, 0.44, 0.47, 0.25, 0.5, 0.0, 0.54, 0.56, negative
0.58, 0.44, 0.45, 0.32, 0.5, 0.0, 0.52, 0.37, negative
0.34, 0.24, 0.51, 0.15, 0.5, 0.0, 0.54, 0.4, negative
0.41, 0.25, 0.59, 0.44, 0.5, 0.0, 0.6, 0.69, negative
0.58, 0.56, 0.38, 0.39, 0.5, 0.0, 0.54, 0.57, negative
0.59, 0.67, 0.54, 0.19, 0.5, 0.0, 0.48, 0.6, negative
0.58, 0.5, 0.5, 0.12, 0.5, 0.0, 0.48, 0.25, negative
0.43, 0.54, 0.58, 0.16, 0.5, 0.0, 0.5, 0.36, negative
0.43, 0.42, 0.54, 0.22, 0.5, 0.0, 0.57, 0.33, negative
0.37, 0.34, 0.58, 0.24, 0.5, 0.0, 0.44, 0.18, negative
0.33, 0.38, 0.53, 0.26, 0.5, 0.0, 0.52, 0.27, negative
0.54, 0.52, 0.54, 0.2, 0.5, 0.0, 0.55, 0.25, negative
0.33, 0.48, 0.55, 0.16, 0.5, 0.0, 0.53, 0.75, negative
0.31, 0.42, 0.48, 0.17, 0.5, 0.0, 0.49, 0.53, negative
0.46, 0.53, 0.47, 0.37, 0.5, 0.0, 0.51, 0.36, negative
0.38, 0.38, 0.54, 0.24, 0.5, 0.0, 0.54, 0.22, negative
0.48, 0.17, 0.37, 0.33, 0.5, 0.0, 0.44, 0.36, negative
0.53, 0.51, 0.54, 0.21, 0.5, 0.0, 0.45, 0.22, negative
0.51, 0.4, 0.56, 0.17, 0.5, 0.5, 0.49, 0.22, negative
0.46, 0.53, 0.52, 0.15, 0.5, 0.0, 0.58, 0.22, negative
0.4, 0.45, 0.57, 0.18, 0.5, 0.0, 0.56, 0.26, negative
0.64, 0.59, 0.56, 0.23, 0.5, 0.0, 0.46, 0.22, negative
0.53, 0.44, 0.51, 0.33, 0.5, 0.0, 0.55, 0.22, negative
0.47, 0.39, 0.59, 0.15, 0.5, 0.0, 0.57, 0.22, negative
0.49, 0.61, 0.49, 0.25, 0.5, 0.0, 0.5, 0.28, negative
0.47, 0.52, 0.5, 0.4, 0.5, 0.0, 0.41, 0.22, negative
0.4, 0.62, 0.52, 0.31, 0.5, 0.0, 0.49, 0.31, negative
0.43, 0.57, 0.53, 0.16, 0.5, 0.0, 0.54, 0.22, negative
0.59, 0.48, 0.5, 0.14, 0.5, 0.0, 0.45, 0.25, negative
0.21, 0.41, 0.55, 0.11, 0.5, 0.0, 0.5, 0.27, negative
0.32, 0.57, 0.5, 0.15, 0.5, 0.0, 0.53, 0.22, negative
0.44, 0.42, 0.6, 0.21, 0.5, 0.0, 0.57, 0.22, negative
0.41, 0.51, 0.58, 0.15, 0.5, 0.0, 0.45, 0.27, negative
0.51, 0.53, 0.55, 0.14, 0.5, 0.0, 0.51, 0.22, negative
0.46, 0.35, 0.53, 0.16, 0.5, 0.0, 0.51, 0.29, negative
0.56, 0.52, 0.55, 0.19, 0.5, 0.0, 0.54, 0.22, negative
0.45, 0.56, 0.53, 0.32, 0.5, 0.0, 0.57, 0.22, negative
0.58, 0.6, 0.51, 0.24, 0.5, 0.0, 0.53, 0.22, negative
0.55, 0.66, 0.57, 0.32, 0.5, 0.0, 0.57, 0.34, negative
0.45, 0.42, 0.52, 0.2, 0.5, 0.0, 0.5, 0.25, negative
0.41, 0.43, 0.5, 0.28, 0.5, 0.0, 0.5, 0.22, negative
0.54, 0.54, 0.49, 0.14, 0.5, 0.0, 0.56, 0.22, negative
0.39, 0.37, 0.56, 0.15, 0.5, 0.0, 0.5, 0.27, negative
0.48, 0.51, 0.57, 0.24, 0.5, 0.0, 0.5, 0.22, negative
0.62, 0.6, 0.47, 0.16, 0.5, 0.0, 0.53, 0.22, negative
0.49, 0.44, 0.45, 0.22, 0.5, 0.0, 0.51, 0.22, negative
0.53, 0.41, 0.5, 0.24, 1.0, 0.0, 0.47, 0.22, negative
0.49, 0.45, 0.53, 0.16, 0.5, 0.0, 0.49, 0.31, negative
0.46, 0.62, 0.54, 0.25, 0.5, 0.0, 0.46, 0.22, negative
0.48, 0.5, 0.56, 0.11, 0.5, 0.0, 0.33, 0.22, negative
0.61, 0.55, 0.51, 0.26, 0.5, 0.0, 0.52, 0.22, negative
0.59, 0.47, 0.51, 0.53, 0.5, 0.0, 0.53, 0.26, negative
0.51, 0.39, 0.58, 0.19, 0.5, 0.0, 0.47, 0.22, negative
0.46, 0.35, 0.69, 0.18, 0.5, 0.0, 0.3, 0.25, negative
0.57, 0.43, 0.52, 0.3, 0.5, 0.0, 0.37, 0.11, negative
0.59, 0.51, 0.48, 0.12, 0.5, 0.0, 0.54, 0.31, negative
0.61, 0.48, 0.56, 0.19, 0.5, 0.0, 0.53, 0.31, negative
0.72, 0.37, 0.63, 0.38, 0.5, 0.0, 0.4, 0.14, negative
0.58, 0.45, 0.55, 0.27, 0.5, 0.0, 0.48, 0.11, negative
0.63, 0.64, 0.45, 0.26, 0.5, 0.0, 0.43, 0.22, negative
0.58, 0.44, 0.5, 0.26, 0.5, 0.0, 0.52, 0.22, negative
0.4, 0.45, 0.61, 0.29, 0.5, 0.0, 0.44, 0.22, negative
0.34, 0.34, 0.65, 0.4, 0.5, 0.0, 0.32, 0.16, negative
0.56, 0.35, 0.47, 0.35, 0.5, 0.0, 0.52, 0.22, negative
0.54, 0.44, 0.55, 0.48, 0.5, 0.0, 0.47, 0.22, negative
0.35, 0.39, 0.56, 0.2, 0.5, 0.0, 0.49, 0.41, negative
0.69, 0.54, 0.55, 0.23, 0.5, 0.0, 0.73, 0.22, negative
0.73, 0.6, 0.47, 0.2, 0.5, 0.0, 0.72, 0.22, negative
0.78, 0.82, 0.56, 0.21, 0.5, 0.0, 0.69, 0.22, negative
0.32, 0.44, 0.54, 0.21, 0.5, 0.0, 0.4, 0.19, negative
0.42, 0.5, 0.64, 0.13, 0.5, 0.0, 0.49, 0.22, negative
0.46, 0.54, 0.59, 0.41, 0.5, 0.0, 0.53, 0.21, negative
0.5, 0.5, 0.62, 0.23, 0.5, 0.0, 0.35, 0.11, negative
0.51, 0.4, 0.5, 0.28, 0.5, 0.0, 0.48, 0.27, negative
0.49, 0.38, 0.56, 0.09, 0.5, 0.0, 0.46, 0.22, negative
0.59, 0.55, 0.57, 0.18, 0.5, 0.0, 0.51, 0.22, negative
0.54, 0.5, 0.51, 0.26, 0.5, 0.0, 0.52, 0.22, negative
0.61, 0.5, 0.61, 0.21, 0.5, 0.0, 0.55, 0.54, negative
0.6, 0.46, 0.51, 0.1, 0.5, 0.0, 0.48, 0.31, negative
0.33, 0.37, 0.49, 0.22, 0.5, 0.0, 0.55, 0.22, negative
0.41, 0.35, 0.6, 0.22, 0.5, 0.0, 0.56, 0.79, negative
0.5, 0.49, 0.46, 0.22, 0.5, 0.0, 0.53, 0.25, negative
0.5, 0.45, 0.52, 0.18, 0.5, 0.0, 0.52, 0.22, negative
0.52, 0.45, 0.53, 0.34, 0.5, 0.0, 0.52, 0.44, negative
0.54, 0.48, 0.55, 0.33, 0.5, 0.0, 0.55, 0.4, negative
0.31, 0.31, 0.57, 0.15, 0.5, 0.0, 0.5, 0.22, negative
0.38, 0.42, 0.5, 0.19, 0.5, 0.0, 0.44, 0.22, negative
0.44, 0.54, 0.51, 0.16, 0.5, 0.0, 0.58, 0.22, negative
0.44, 0.49, 0.49, 0.27, 0.5, 0.0, 0.52, 0.22, negative
0.49, 0.46, 0.54, 0.18, 0.5, 0.0, 0.35, 0.22, negative
0.39, 0.45, 0.75, 0.17, 0.5, 0.0, 0.51, 0.22, negative
0.59, 0.46, 0.57, 0.17, 0.5, 0.0, 0.52, 0.22, negative
0.52, 0.51, 0.48, 0.12, 0.5, 0.0, 0.54, 0.31, negative
0.5, 0.46, 0.49, 0.27, 0.5, 0.0, 0.6, 0.22, negative
0.59, 0.7, 0.46, 0.19, 0.5, 0.0, 0.54, 0.44, negative
0.27, 0.43, 0.5, 0.13, 0.5, 0.0, 0.54, 0.31, negative
0.5, 0.55, 0.52, 0.16, 0.5, 0.0, 0.51, 0.31, negative
0.65, 0.63, 0.47, 0.22, 0.5, 0.0, 0.52, 0.27, negative
0.56, 0.68, 0.42, 0.36, 0.5, 0.0, 0.49, 0.22, negative
0.5, 0.47, 0.56, 0.31, 0.5, 0.0, 0.56, 0.26, negative
0.47, 0.5, 0.6, 0.63, 0.5, 0.0, 0.38, 0.16, negative
0.41, 0.45, 0.46, 0.23, 0.5, 0.0, 0.5, 0.7, negative
0.38, 0.48, 0.57, 0.3, 0.5, 0.0, 0.41, 0.11, negative
0.59, 0.45, 0.53, 0.19, 0.5, 0.0, 0.59, 0.27, negative
0.56, 0.48, 0.58, 0.27, 0.5, 0.0, 0.51, 0.22, negative
0.39, 0.45, 0.53, 0.18, 0.5, 0.0, 0.54, 0.22, negative
0.55, 0.51, 0.54, 0.2, 0.5, 0.0, 0.56, 0.22, negative
0.51, 0.48, 0.46, 0.29, 0.5, 0.0, 0.54, 0.22, negative
0.45, 0.5, 0.57, 0.29, 0.5, 0.0, 0.44, 0.11, negative
0.34, 0.34, 0.65, 0.4, 0.5, 0.0, 0.32, 0.16, negative
0.25, 0.48, 0.45, 0.32, 0.5, 0.0, 0.4, 0.22, negative
0.44, 0.38, 0.48, 0.32, 0.5, 0.83, 0.53, 0.22, negative
0.52, 0.5, 0.53, 0.1, 0.5, 0.0, 0.48, 0.22, negative
0.68, 0.58, 0.51, 0.19, 0.5, 0.83, 0.54, 0.22, negative
0.49, 0.27, 0.57, 0.18, 0.5, 0.83, 0.54, 0.22, negative
0.5, 0.51, 0.57, 0.27, 0.5, 0.0, 0.48, 0.22, negative
0.7, 0.84, 0.49, 0.28, 1.0, 0.0, 0.58, 0.22, negative
0.37, 0.36, 0.56, 0.18, 0.5, 0.0, 0.48, 0.26, positive
0.4, 0.39, 0.33, 0.17, 0.5, 0.0, 0.51, 0.31, positive
0.63, 0.55, 0.53, 0.51, 0.5, 0.0, 0.55, 0.22, positive
0.7, 0.78, 0.53, 0.24, 0.5, 0.0, 0.48, 0.22, positive
0.58, 0.43, 0.32, 0.11, 0.5, 0.0, 0.49, 0.22, positive
0.57, 0.54, 0.32, 0.15, 0.5, 0.0, 0.52, 0.25, positive
