@relation yeast-2_vs_4
@attribute Mcg real [0.11, 1.0]
@attribute Gvh real [0.13, 1.0]
@attribute Alm real [0.21, 1.0]
@attribute Mit real [0.0, 1.0]
@attribute Erl real [0.5, 1.0]
@attribute Pox real [0.0, 0.83]
@attribute Vac real [0.0, 0.73]
@attribute Nuc real [0.0, 1.0]
@attribute Class {positive,negative}
@inputs Mcg, Gvh, Alm, Mit, Erl, Pox, Vac, Nuc
@outputs Class
@data
0.58, 0.55, 0.51, 0.13, 0.5, 0.0, 0.52, 0.22, negative
0.44, 0.49, 0.49, 0.27, 0.5, 0.0, 0.52, 0.22, negative
0.63, 0.54, 0.53, 0.27, 0.5, 0.0, 0.49, 0.22, negative
0.53, 0.42, 0.53, 0.19, 0.5, 0.0, 0.47, 0.22, negative
0.59, 0.46, 0.55, 0.17, 0.5, 0.0, 0.52, 0.25, negative
0.47, 0.46, 0.49, 0.27, 0.5, 0.0, 0.59, 0.22, negative
0.42, 0.46, 0.44, 0.17, 0.5, 0.0, 0.51, 0.42, negative
0.59, 0.48, 0.49, 0.49, 0.5, 0.0, 0.36, 0.32, negative
0.42, 0.35, 0.54, 0.18, 0.5, 0.0, 0.56, 0.22, negative
0.27, 0.6, 0.48, 0.23, 0.5, 0.0, 0.55, 0.22, negative
0.48, 0.61, 0.44, 0.2, 0.5, 0.0, 0.47, 0.22, negative
0.39, 0.45, 0.53, 0.18, 0.5, 0.0, 0.54, 0.22, negative
0.38, 0.49, 0.61, 0.13, 0.5, 0.0, 0.54, 0.22, negative
0.5, 0.34, 0.62, 0.19, 0.5, 0.0, 0.57, 0.22, negative
0.55, 0.51, 0.54, 0.2, 0.5, 0.0, 0.56, 0.22, negative
0.51, 0.48, 0.46, 0.29, 0.5, 0.0, 0.54, 0.22, negative
0.48, 0.48, 0.56, 0.18, 0.5, 0.0, 0.58, 0.22, negative
0.6, 0.48, 0.46, 0.32, 0.5, 0.0, 0.4, 0.33, negative
0.45, 0.5, 0.57, 0.29, 0.5, 0.0, 0.44, 0.11, negative
0.57, 0.48, 0.54, 0.22, 0.5, 0.0, 0.5, 0.11, negative
0.3, 0.33, 0.55, 0.12, 0.5, 0.0, 0.53, 0.38, negative
0.74, 0.75, 0.58, 0.47, 0.5, 0.0, 0.4, 0.35, positive
0.69, 0.61, 0.38, 0.27, 0.5, 0.0, 0.52, 0.22, positive
0.73, 0.55, 0.41, 0.16, 0.5, 0.0, 0.46, 0.22, positive
0.91, 0.69, 0.57, 0.45, 0.5, 0.0, 0.56, 0.22, positive
0.69, 0.48, 0.38, 0.15, 0.5, 0.0, 0.55, 0.22, positive
0.68, 0.5, 0.43, 0.27, 0.5, 0.0, 0.61, 0.22, positive
0.46, 0.47, 0.44, 0.18, 1.0, 0.0, 0.46, 0.22, positive
0.8, 0.69, 0.53, 0.33, 0.5, 0.0, 0.51, 0.22, positive
0.69, 0.57, 0.39, 0.19, 0.5, 0.0, 0.48, 0.39, positive
0.86, 0.78, 0.34, 0.15, 0.5, 0.0, 0.53, 0.22, positive
0.67, 0.57, 0.36, 0.19, 0.5, 0.0, 0.56, 0.22, positive
