@relation  magic
@attribute FLength real[4.2835,334.177]
@attribute FWidth real[0.0,256.382]
@attribute FSize real[1.9413,5.3233]
@attribute FConc real[0.0131,0.893]
@attribute FConc1 real[3.0E-4,0.6752]
@attribute FAsym real[-457.9161,575.2407]
@attribute FM3Long real[-331.78,238.321]
@attribute FM3Trans real[-205.8947,179.851]
@attribute FAlpha real[0.0,90.0]
@attribute FDist real[1.2826,495.561]
@attribute Class{g,h}
@inputs FLength,FWidth,FSize,FConc,FConc1,FAsym,FM3Long,FM3Trans,FAlpha,FDist
@outputs Class
@data
23.1655, 20.9149, 2.659, 0.4079, 0.2292, 16.1363, 17.7383, 14.8946, 24.7031, 156.686, g
58.6792, 26.0154, 3.2076, 0.2709, 0.141, 33.4313, 51.1059, 6.8846, 14.967, 269.606, g
66.0024, 12.6632, 2.4616, 0.342, 0.1744, 39.619, 63.3203, 6.2318, 58.555, 186.794, g
24.8168, 14.3513, 2.6684, 0.4206, 0.25, -12.186, 4.357, -13.1357, 3.542, 170.342, g
74.479, 25.464, 3.5496, 0.1876, 0.0972, 51.9089, 58.431, 12.016, 3.4608, 289.818, g
28.4344, 9.2505, 2.5752, 0.516, 0.2806, -24.7794, -12.5485, -4.2098, 73.681, 118.054, g
79.1585, 26.406, 3.7561, 0.1594, 0.092, -81.2995, 63.6223, -9.7485, 1.975, 260.012, g
36.5468, 21.9981, 2.5575, 0.2936, 0.1537, 32.2436, -20.8092, 11.324, 7.4566, 258.343, g
78.7228, 16.1085, 3.1596, 0.2763, 0.1666, 50.8437, 72.2015, 8.0076, 1.585, 209.641, g
48.8028, 14.6764, 2.7384, 0.2886, 0.1525, 32.6729, 39.3987, 5.7309, 27.6226, 243.873, g
48.454, 20.799, 3.3611, 0.1933, 0.0999, 44.0381, -30.5403, -11.1171, 4.765, 202.409, g
36.55, 18.5686, 2.7846, 0.2726, 0.1486, -18.2509, 13.6751, 8.0377, 2.106, 178.061, g
30.7178, 11.253, 2.4594, 0.4549, 0.2622, -16.6958, 12.278, -5.3455, 15.2359, 244.438, g
20.7957, 12.4996, 2.2292, 0.4543, 0.2448, -0.4562, 3.5952, 10.2444, 70.028, 157.901, g
78.5721, 32.4639, 3.0228, 0.2429, 0.158, -95.6297, 51.029, -28.5963, 9.643, 329.541, g
205.128, 176.335, 4.9946, 0.0139, 0.0073, 8.5005, -79.1621, 83.2966, 76.3946, 41.4222, g
90.9129, 25.4526, 3.1958, 0.1886, 0.1067, -104.246, 61.2636, 15.7956, 1.116, 316.564, g
46.3207, 14.1497, 3.033, 0.2919, 0.1478, 68.2041, 16.9994, 9.5422, 1.962, 199.036, g
59.6587, 22.476, 3.0461, 0.205, 0.1039, 8.2128, 48.7752, -12.4618, 12.842, 169.65, g
33.0954, 16.4092, 2.7462, 0.3085, 0.157, -38.1042, -24.9414, 10.488, 5.86, 179.134, g
27.0876, 14.754, 2.5231, 0.3868, 0.2174, 22.7629, -18.3242, 7.7193, 7.116, 238.052, g
35.5151, 17.6425, 2.6258, 0.3645, 0.1905, -5.8108, -32.7277, 6.846, 77.961, 128.676, g
18.9249, 9.182, 2.2833, 0.6615, 0.4661, 17.9983, 15.4613, -2.7311, 18.7148, 184.019, g
41.5234, 9.8326, 2.4472, 0.4071, 0.2411, 57.952, -24.6444, 3.6668, 0.265, 188.701, g
31.9106, 10.7828, 2.3997, 0.4064, 0.2171, 25.004, 15.2487, 8.9478, 25.087, 170.002, g
32.1863, 15.9342, 2.5966, 0.4101, 0.2165, -0.2451, 19.1356, 7.6402, 4.803, 130.957, g
72.3869, 39.1173, 3.3867, 0.2328, 0.125, -13.2808, 53.9938, -33.5018, 14.878, 311.774, g
29.855, 15.8055, 2.8011, 0.3526, 0.1794, 14.4272, 23.4079, -12.3842, 8.06, 152.801, g
42.302, 18.6014, 3.1154, 0.266, 0.1453, 15.9651, 26.2209, 9.4423, 20.828, 184.564, g
88.0329, 24.5386, 3.7146, 0.1897, 0.1137, -45.1803, 70.259, 7.9246, 1.607, 316.605, g
21.9503, 16.3082, 2.5391, 0.4884, 0.2876, 2.8914, 17.6252, 15.4778, 18.12, 150.52, g
23.7368, 11.5514, 2.4448, 0.5925, 0.4111, 24.1505, 16.2873, 10.2465, 30.194, 181.687, g
32.6908, 17.9545, 2.8065, 0.292, 0.1475, 18.3858, -22.1105, -12.4178, 10.018, 244.041, g
28.5822, 17.7111, 2.6537, 0.3374, 0.1743, 2.5716, 9.6897, -4.434, 25.8715, 121.957, g
46.9829, 20.9474, 2.7324, 0.3278, 0.1731, -3.1038, 48.6343, -16.7352, 30.186, 117.287, g
24.4071, 9.7823, 2.4158, 0.5067, 0.3013, 16.9043, -14.8797, 4.8608, 15.6776, 104.576, g
42.6872, 15.9176, 2.8482, 0.2298, 0.1213, 14.1264, -11.6288, 10.1532, 3.732, 238.442, g
78.5832, 31.9728, 3.3153, 0.1161, 0.0602, -1.2141, 61.1027, 24.3835, 6.4886, 215.234, g
20.724, 10.442, 2.2788, 0.6105, 0.3079, -7.9427, 18.0789, -10.8265, 13.056, 201.203, g
16.1929, 11.1294, 2.3502, 0.6607, 0.4129, -3.2676, 5.2042, -8.4055, 59.383, 222.751, g
73.3377, 18.7266, 2.4425, 0.4729, 0.2473, -48.0218, -70.5328, -15.5585, 1.0184, 226.93, g
30.8198, 20.2083, 2.8831, 0.322, 0.163, -30.1024, -19.121, -13.5882, 5.332, 167.012, g
18.2941, 10.064, 2.3464, 0.6577, 0.3446, 3.5069, -9.7005, 6.6978, 87.0857, 252.045, g
20.503, 12.8121, 2.3627, 0.4772, 0.2712, 13.6595, 13.4942, -8.2177, 11.4507, 153.191, g
12.9108, 11.3309, 2.1089, 0.7393, 0.4086, 14.9511, -7.0264, 10.9232, 76.6517, 136.464, g
48.5588, 16.0849, 2.4609, 0.4118, 0.237, -0.7676, -41.3628, 12.3552, 11.5045, 205.955, g
12.9199, 11.3608, 2.2911, 0.7417, 0.3862, 15.0407, -5.261, -11.6368, 30.606, 146.479, g
16.4015, 11.5901, 2.3598, 0.5983, 0.3166, 1.5577, -5.8041, 4.592, 34.9176, 129.056, g
24.0631, 10.2463, 2.4601, 0.5269, 0.2652, -15.2259, 16.2003, 6.3309, 11.6251, 94.0879, g
24.7867, 22.2327, 2.8319, 0.2946, 0.1583, -14.3863, 20.5592, 10.9994, 39.2593, 186.727, g
135.909, 28.7262, 2.8834, 0.2616, 0.1432, -199.511, 114.646, 13.4955, 67.903, 257.241, g
37.7305, 20.127, 2.6508, 0.2749, 0.1441, 35.2062, 23.0671, -20.1952, 31.436, 233.711, g
36.3008, 20.5038, 3.1002, 0.2414, 0.1282, 14.4131, -18.132, 11.5115, 0.83, 210.918, g
28.8686, 11.5357, 2.4322, 0.4732, 0.2495, -37.302, -10.1044, 8.7948, 26.025, 165.532, g
20.617, 12.0228, 2.4401, 0.5191, 0.2704, 19.341, 12.9878, 6.3557, 44.111, 201.677, g
54.0804, 29.2149, 3.0927, 0.1995, 0.1022, 45.37, 51.8585, -26.3901, 9.9658, 167.654, g
32.9368, 18.0335, 2.6269, 0.3424, 0.1854, 37.224, 25.0526, 14.4716, 23.5489, 149.56, g
19.3038, 12.9565, 2.5676, 0.5196, 0.3234, -12.6387, -13.6434, -4.282, 18.056, 245.678, g
20.2208, 11.1673, 2.3201, 0.5885, 0.2943, 8.1697, -18.365, 8.4123, 38.769, 206.788, g
21.5843, 6.7361, 2.1156, 0.7203, 0.433, 22.1568, 13.9049, -6.4627, 60.3918, 274.853, g
33.8385, 23.1018, 3.071, 0.2284, 0.1185, -26.8627, -18.5278, -14.1066, 9.0883, 230.897, g
21.0846, 16.5656, 2.601, 0.4737, 0.302, 27.4684, -9.8819, -7.4203, 3.6007, 158.11, g
33.4087, 18.942, 2.8004, 0.3183, 0.194, 21.8688, 22.7476, 4.6303, 9.4759, 125.399, g
18.3336, 7.463, 2.3086, 0.7813, 0.4988, -1.9915, 6.0627, -2.3334, 13.7506, 133.609, g
22.5682, 11.5906, 2.4836, 0.578, 0.2939, 12.0458, 20.3054, -3.4093, 35.141, 120.132, g
29.417, 18.9528, 2.57, 0.2746, 0.1386, -7.181, 15.9058, -14.0365, 88.4473, 76.1243, g
119.371, 116.342, 4.8025, 0.0297, 0.0157, -136.678, 85.6656, -83.3076, 19.9605, 242.764, g
22.1689, 12.4471, 2.437, 0.5155, 0.2687, -1.451, 10.7877, 9.1109, 45.8014, 188.537, g
39.7082, 18.2593, 2.854, 0.2827, 0.1561, 7.781, 36.6955, 7.6006, 27.696, 260.092, g
15.2576, 11.9421, 2.4698, 0.6542, 0.3983, -1.0343, -2.0711, -7.6607, 48.9647, 37.5615, g
35.0964, 24.4705, 2.7059, 0.2362, 0.1211, 11.1273, -21.5705, 3.9355, 1.837, 169.957, g
72.3558, 25.2105, 3.1028, 0.3007, 0.1898, 1.5853, 55.6873, 18.2632, 0.114, 362.993, g
71.8727, 24.8056, 3.4833, 0.1817, 0.0932, 15.5848, 77.4821, 8.9195, 5.923, 197.859, g
128.703, 29.7823, 2.7853, 0.2967, 0.1533, -11.5698, -165.327, 21.0125, 45.0304, 185.718, g
79.1009, 13.3864, 2.738, 0.3108, 0.1673, 55.249, 64.4991, -9.1456, 3.0091, 282.12, g
87.3797, 25.1646, 3.516, 0.2115, 0.1272, -20.6676, 69.6443, -10.2593, 0.9488, 318.67, g
28.1841, 21.0642, 2.6449, 0.3533, 0.2254, 8.7045, 22.6026, 17.7324, 54.1575, 99.7971, g
43.8241, 16.8473, 2.7712, 0.3014, 0.1634, 46.8169, -23.0564, 14.2963, 2.746, 243.784, g
33.5888, 7.5491, 2.5179, 0.4917, 0.2504, -2.6279, 18.9164, -4.3283, 22.805, 101.167, g
13.1739, 10.5938, 2.2467, 0.7819, 0.4674, -13.6331, -4.4017, -10.9517, 16.7394, 77.5018, g
22.0656, 10.8881, 2.4338, 0.5304, 0.2744, 15.8718, -16.3465, -0.5974, 48.996, 32.537, g
113.44, 27.2173, 2.8274, 0.2336, 0.1257, -66.7016, -27.8434, 22.1385, 3.685, 260.732, g
40.7461, 19.4782, 3.0754, 0.3338, 0.1988, 41.3998, 44.8454, -9.7902, 16.855, 169.879, g
43.8989, 38.2552, 3.4351, 0.1333, 0.0666, 14.6841, 33.4748, -30.1418, 57.981, 144.261, g
57.0431, 19.9269, 3.3516, 0.2007, 0.1124, 60.1126, 43.7231, -9.1723, 6.306, 166.57, g
39.4622, 4.6474, 2.3784, 0.6234, 0.4038, 18.6142, 29.3952, 3.4627, 14.006, 166.731, g
23.556, 13.4544, 2.3191, 0.4652, 0.2662, 24.8943, 13.4769, -5.9003, 1.5306, 179.952, g
22.8668, 11.1914, 2.2672, 0.5622, 0.3, 13.6674, 19.5615, -8.2848, 20.949, 226.003, g
18.7575, 12.8054, 2.5085, 0.5333, 0.2775, 16.7669, 11.3436, -4.1454, 24.632, 71.7487, g
19.1347, 10.1009, 2.2355, 0.5465, 0.3052, -24.3193, -8.913, -1.9442, 5.5012, 158.267, g
34.8593, 23.2481, 2.8627, 0.2305, 0.1255, -8.6666, 25.6259, -9.291, 1.858, 141.327, g
46.5588, 28.6929, 3.3971, 0.1864, 0.0996, 17.6816, 46.0987, 10.205, 12.727, 107.747, g
33.3045, 14.4421, 2.6862, 0.3687, 0.2029, 1.7249, -9.9052, 8.066, 5.2437, 215.956, g
18.1586, 10.7448, 2.4314, 0.6556, 0.3981, 8.6462, -15.9745, -9.0776, 72.273, 237.998, g
26.5857, 12.6161, 2.4669, 0.43, 0.2167, -30.1642, -19.9839, -6.3431, 13.873, 209.99, g
39.4681, 12.1565, 2.7486, 0.4478, 0.2703, 2.3145, 32.4988, 6.8383, 3.264, 199.182, g
77.4178, 26.4332, 3.1074, 0.1773, 0.0941, -163.214, 71.5944, 17.2717, 1.357, 258.131, g
107.602, 27.1905, 3.5818, 0.1713, 0.0895, -49.7722, 64.0017, -9.2823, 0.715, 291.42, g
39.9634, 17.9081, 3.1891, 0.3099, 0.1912, 5.3858, 33.84, 9.5034, 10.855, 161.492, g
25.2665, 16.0019, 2.7627, 0.4059, 0.2219, 13.888, 16.2329, 12.4971, 12.104, 106.048, g
65.0379, 10.8265, 2.49, 0.4595, 0.2411, 31.2704, 65.2176, 6.4885, 11.3936, 139.266, g
79.9893, 20.3632, 2.4928, 0.4309, 0.2203, -79.1537, 48.6051, 9.5656, 2.8761, 259.813, g
47.1071, 20.7603, 3.1159, 0.2098, 0.1068, 13.5867, 32.2989, 6.1038, 12.885, 178.097, g
57.0949, 46.725, 3.9299, 0.1334, 0.0716, 16.7474, 53.8595, 40.8924, 24.826, 78.1423, g
13.0748, 10.8737, 2.1123, 0.7645, 0.4517, -14.0346, 4.7986, 10.6327, 16.258, 197.18, g
22.2996, 6.605, 2.2082, 0.7368, 0.3746, 25.67, 6.2692, -6.767, 3.2088, 207.818, g
22.2392, 12.624, 2.2999, 0.5313, 0.2732, -24.1116, -13.8633, -7.4899, 65.823, 189.755, g
58.9157, 14.6455, 2.9469, 0.2508, 0.1305, -13.8449, 44.5025, 4.259, 1.2832, 242.224, g
23.1207, 14.0498, 2.6479, 0.4522, 0.2396, 3.982, 14.7351, -6.5502, 22.208, 143.885, g
117.985, 32.998, 3.0473, 0.1605, 0.0848, 19.1762, 72.5219, 23.8204, 2.2668, 232.346, g
19.9624, 10.4757, 2.2625, 0.6393, 0.3634, -5.6003, 16.286, 6.3857, 19.486, 176.498, g
29.484, 8.141, 2.3054, 0.6238, 0.3886, 29.4735, 23.6883, -7.1994, 9.272, 224.52, g
83.2649, 17.863, 2.5024, 0.4182, 0.2154, 61.0644, 52.0813, -10.239, 19.884, 172.128, g
62.0023, 31.9066, 3.5554, 0.1492, 0.0792, 67.3373, 48.6388, -13.4348, 0.505, 204.325, g
95.2817, 32.3601, 3.7994, 0.1168, 0.0607, 96.6212, 80.6644, 27.5655, 6.69, 263.173, g
37.0842, 18.295, 2.8907, 0.2662, 0.137, -23.5328, -11.9025, -8.6334, 16.483, 215.683, g
26.0064, 18.6146, 2.6493, 0.3946, 0.2029, -25.8204, -21.4564, 7.2132, 61.5717, 64.656, g
40.1519, 21.0822, 2.7785, 0.3264, 0.2073, 18.0661, 42.4569, 14.6078, 27.9849, 169.517, g
19.8813, 7.3705, 2.1446, 0.7312, 0.4122, -1.5119, 7.907, -5.1664, 66.271, 201.339, g
30.5026, 18.7911, 2.5883, 0.3535, 0.1871, 29.2552, 25.6006, -13.3745, 27.9829, 117.905, g
21.1253, 12.5417, 2.3294, 0.445, 0.2225, 14.6718, 11.6624, -9.9628, 30.572, 133.871, g
102.039, 53.2113, 4.1355, 0.0865, 0.0435, 16.938, 70.0538, -39.1136, 6.8092, 301.437, g
32.2076, 15.2769, 2.6785, 0.4109, 0.2275, 10.9445, -22.9561, -5.9134, 9.736, 191.158, g
87.2434, 57.1764, 4.2324, 0.0644, 0.0325, -19.7314, 78.2619, 62.2262, 3.825, 220.726, g
53.1534, 17.464, 2.946, 0.2152, 0.1104, -16.4019, 26.61, -13.0763, 9.259, 220.965, g
23.9948, 16.2368, 2.4526, 0.4974, 0.2698, 28.7889, 7.0294, -10.8641, 28.7838, 162.13, g
89.1019, 39.0434, 3.9142, 0.1186, 0.0687, -103.367, 70.6316, -32.505, 5.526, 228.14, g
35.0869, 32.378, 3.6087, 0.1812, 0.1045, -6.5013, -8.1597, 19.1513, 76.074, 70.1664, g
94.5686, 26.0261, 3.6254, 0.1374, 0.0693, -68.1777, 80.6913, 5.0962, 3.863, 293.298, g
32.2136, 17.0121, 2.8995, 0.344, 0.1834, 9.4786, 14.4098, -11.7009, 0.596, 206.205, g
78.1465, 21.7463, 3.0794, 0.3065, 0.167, 46.245, 47.6317, -18.971, 6.181, 383.674, g
16.3214, 10.697, 2.3483, 0.6861, 0.4507, -2.4424, 3.415, 8.742, 6.0909, 206.249, g
22.7125, 17.0527, 2.7316, 0.4416, 0.2273, 22.233, -16.3228, 8.8451, 11.114, 179.925, g
24.8161, 22.8524, 2.6309, 0.3368, 0.1977, 7.4441, 18.0164, 11.047, 42.368, 140.985, g
28.5676, 18.562, 2.9219, 0.3483, 0.1837, 2.7163, 14.949, -11.1739, 8.016, 181.981, g
23.7559, 0.0, 2.1222, 0.7698, 0.4415, -23.6605, -17.4157, 0.0, 44.9163, 220.776, g
22.2368, 19.6814, 2.6893, 0.4049, 0.2117, 9.7946, -8.0462, -13.8743, 64.813, 40.4925, g
27.915, 7.0212, 2.3404, 0.6256, 0.3174, -4.6274, -15.1566, 5.9016, 49.587, 84.983, g
32.5717, 18.4936, 2.8707, 0.3219, 0.1623, -16.7857, -10.8447, 11.6068, 20.151, 193.305, g
32.5268, 15.9269, 2.4306, 0.3451, 0.1763, 26.3093, 12.0743, -7.037, 16.728, 80.5674, g
58.0899, 14.4724, 2.7029, 0.3171, 0.1596, -55.8533, 31.8672, 6.0334, 12.6816, 302.801, g
39.5388, 8.7202, 2.6085, 0.4631, 0.2401, 25.2834, 32.4583, 2.8756, 15.032, 292.171, g
19.527, 12.7936, 2.3375, 0.5333, 0.3379, -14.2595, -14.8024, -5.7512, 19.2145, 138.77, g
20.2085, 11.6931, 2.2672, 0.6, 0.3486, -11.132, -19.6996, -6.6026, 82.557, 102.127, g
34.0124, 16.8725, 2.5359, 0.3348, 0.1732, -15.5969, -16.2991, -11.7648, 3.491, 137.576, g
24.578, 16.9487, 2.4691, 0.3599, 0.1817, -8.3699, -11.9526, -14.6811, 23.8051, 147.502, g
25.9857, 18.4585, 2.5231, 0.3538, 0.1814, -25.48, -6.2044, 15.217, 56.1948, 190.33, g
19.495, 16.5029, 2.1987, 0.5949, 0.3386, -25.8612, 14.2766, 11.2643, 27.951, 134.714, g
92.6912, 37.3019, 4.0311, 0.1055, 0.0573, -70.3558, 70.4408, -23.0062, 0.019, 259.993, g
94.861, 22.6239, 3.3062, 0.1635, 0.0877, -130.757, 77.5513, -12.2361, 2.0276, 311.614, g
29.3913, 13.5035, 2.4425, 0.3899, 0.2004, -26.9031, -20.9468, 9.4631, 19.9136, 150.638, g
18.752, 10.3507, 2.2253, 0.5298, 0.2887, -24.589, -8.0999, -2.0675, 34.485, 159.232, g
69.865, 26.058, 3.207, 0.2086, 0.1065, 7.853, 22.5798, 21.2982, 3.4938, 274.627, g
99.7911, 34.2064, 3.807, 0.1435, 0.0855, 82.7882, 95.4397, 15.9097, 4.3725, 248.705, g
38.8799, 21.5881, 3.0573, 0.2025, 0.1047, 18.7566, -24.0106, 11.6233, 0.704, 185.251, g
57.5604, 14.7616, 2.4976, 0.3879, 0.2051, 44.0627, 48.2894, 12.873, 18.0583, 148.611, g
19.3265, 18.1572, 2.2504, 0.5506, 0.2893, 27.7731, -14.4351, -16.3075, 53.056, 129.317, g
37.264, 19.6944, 3.0073, 0.2625, 0.1332, 8.7516, 22.6513, -15.8655, 6.5171, 196.023, g
34.4809, 12.5582, 2.3043, 0.4715, 0.2556, -30.1956, -12.9328, 10.0491, 36.4389, 152.569, g
27.5928, 12.1125, 2.4786, 0.485, 0.2807, -20.2481, 13.3007, -8.2076, 8.947, 129.518, g
21.4387, 6.9858, 2.0473, 0.6816, 0.3543, 25.3196, 7.5976, -6.4242, 34.8091, 190.088, g
34.3508, 12.9215, 2.5664, 0.3664, 0.2022, 33.0849, 24.0569, 7.6147, 3.013, 198.518, g
19.9263, 16.7442, 2.6698, 0.4171, 0.2107, 0.3877, -8.6963, 12.5462, 2.579, 187.392, g
60.1899, 20.8679, 3.2515, 0.2146, 0.1112, 49.4347, 55.9689, -14.2245, 0.123, 216.447, g
83.5017, 31.1228, 3.7774, 0.1493, 0.0754, 66.6543, 74.6371, -24.583, 4.43, 249.712, g
64.3268, 25.9875, 3.7035, 0.1524, 0.0769, 28.6831, 28.5929, -8.1504, 0.216, 216.032, g
26.4121, 17.8816, 2.6042, 0.3458, 0.1779, 11.6522, 16.5482, -15.3669, 20.435, 204.868, g
22.2019, 6.5999, 2.1861, 0.7362, 0.4072, -24.0167, -11.5369, 6.728, 20.202, 194.701, g
20.47, 19.9695, 2.3086, 0.457, 0.2482, 15.4241, 19.5763, 15.8197, 63.4398, 211.318, g
22.2648, 12.1002, 2.5328, 0.5249, 0.3358, -9.093, -10.5611, 9.7002, 10.0186, 199.539, g
17.3109, 11.1244, 2.2553, 0.55, 0.275, 2.0205, -7.7244, -0.1954, 89.4859, 225.009, g
21.7283, 10.6288, 2.3139, 0.6019, 0.3519, 17.4416, 17.9036, -7.5813, 32.7666, 217.683, g
49.6629, 15.5351, 2.6449, 0.3647, 0.2118, -23.5438, -31.7591, 13.0371, 0.2947, 186.375, g
12.7148, 11.6813, 2.1351, 0.7179, 0.37, -15.308, 6.3158, -11.411, 7.3446, 200.364, g
20.3372, 11.4987, 2.29, 0.5795, 0.3154, 11.0674, 19.3063, -8.4367, 38.681, 155.851, g
85.6371, 28.8898, 3.4044, 0.199, 0.1141, -35.8247, 35.4987, 21.9631, 1.2469, 325.385, g
19.8208, 7.3561, 2.1658, 0.744, 0.413, -2.2636, 8.9972, -5.0596, 20.5231, 217.088, g
36.0844, 29.3736, 3.3897, 0.1989, 0.1001, 17.0494, 30.3396, 16.044, 22.925, 72.6497, g
44.91, 11.8501, 2.4346, 0.4191, 0.2224, 45.4244, 38.5149, 7.7625, 9.7647, 224.676, g
40.5429, 19.4073, 3.3382, 0.2369, 0.1269, 29.1908, 27.0567, -7.1243, 10.0643, 195.603, g
34.9335, 7.642, 2.437, 0.5704, 0.3748, -0.628, 20.4607, 4.6028, 2.8633, 186.402, g
90.5838, 25.593, 3.3384, 0.2785, 0.1961, -14.7829, 81.6437, 25.5043, 0.443, 346.398, g
33.1165, 14.9345, 2.4807, 0.3901, 0.2099, -20.3186, -19.6729, 13.0813, 5.7762, 196.862, g
21.6802, 6.7937, 2.1629, 0.7079, 0.4089, 23.2427, 12.4697, 6.5229, 65.6793, 111.961, g
45.0172, 18.4512, 2.699, 0.284, 0.167, -10.746, -37.5851, -13.6786, 8.718, 178.647, g
26.5845, 21.9362, 2.8848, 0.3494, 0.1936, 4.5446, -8.2247, 22.6797, 45.538, 67.5754, g
62.6891, 24.4737, 2.6527, 0.2692, 0.139, -47.1464, 50.0666, -14.8153, 11.0895, 291.289, g
43.7585, 20.8924, 2.9206, 0.2905, 0.1519, -23.9941, -35.1911, 16.3826, 8.3799, 211.69, g
20.2414, 6.9048, 2.1889, 0.7896, 0.4498, -20.1305, -14.5912, -5.3604, 19.2493, 206.362, g
25.4837, 16.0308, 2.6165, 0.4111, 0.243, -9.4206, -5.492, -9.5995, 25.723, 229.144, g
20.5786, 7.1865, 2.1746, 0.7291, 0.3645, 23.728, 10.6638, -5.8163, 56.336, 94.4891, g
20.7722, 12.9424, 2.3294, 0.4918, 0.2693, 11.2462, 12.1156, -6.72, 5.709, 222.205, g
