@relation  magic
@attribute FLength real[4.2835,334.177]
@attribute FWidth real[0.0,256.382]
@attribute FSize real[1.9413,5.3233]
@attribute FConc real[0.0131,0.893]
@attribute FConc1 real[3.0E-4,0.6752]
@attribute FAsym real[-457.9161,575.2407]
@attribute FM3Long real[-331.78,238.321]
@attribute FM3Trans real[-205.8947,179.851]
@attribute FAlpha real[0.0,90.0]
@attribute FDist real[1.2826,495.561]
@attribute Class{g,h}
@inputs FLength,FWidth,FSize,FConc,FConc1,FAsym,FM3Long,FM3Trans,FAlpha,FDist
@outputs Class
@data
24.4936, 18.3546, 2.4191, 0.3657, 0.2, -23.7007, 17.4468, -6.5919, 46.942, 186.32, g
125.644, 26.8866, 2.9322, 0.2443, 0.1373, -223.721, 121.145, 19.1106, 0.768, 293.581, g
29.446, 20.8319, 2.4346, 0.4412, 0.2261, 34.318, 14.5114, -16.3188, 29.3534, 228.656, g
40.8865, 20.1572, 3.1378, 0.2279, 0.119, 23.9979, -18.1144, 11.8363, 5.544, 212.252, g
28.0012, 8.888, 2.3608, 0.5534, 0.2941, -35.4918, -12.289, -4.3699, 16.315, 174.214, g
18.9405, 10.0654, 2.2122, 0.5951, 0.316, 23.6078, 9.8337, -5.0609, 41.804, 203.445, g
66.1331, 25.9259, 3.1984, 0.1495, 0.075, 42.2957, 50.5528, -12.7104, 11.5159, 160.519, g
33.1854, 16.8379, 2.6227, 0.3433, 0.1824, 34.0601, 27.3907, 15.2853, 22.632, 138.422, g
13.0382, 9.7539, 2.2565, 0.8144, 0.5568, -11.4799, -8.769, 9.7715, 12.7129, 245.401, g
23.6235, 18.3227, 2.5676, 0.387, 0.1962, 7.7972, -17.9258, 5.5092, 12.4528, 208.203, g
21.1657, 7.0827, 2.1222, 0.6792, 0.3434, 25.4296, 7.0017, -6.2694, 89.7028, 260.038, g
33.7757, 17.5674, 2.7011, 0.4199, 0.2458, -25.2803, -25.8761, 9.4229, 1.314, 231.062, g
18.8562, 16.46, 2.4385, 0.5282, 0.2933, 25.1269, -6.5401, -16.9327, 11.461, 162.848, g
28.7242, 12.3564, 2.6839, 0.4244, 0.2288, 20.5459, 16.5567, 8.8287, 13.962, 125.408, g
17.6309, 10.8487, 2.2227, 0.5748, 0.3323, -0.7018, 5.3114, 6.2969, 12.616, 132.303, g
21.2683, 11.3159, 2.2068, 0.5652, 0.3012, 12.0239, 19.3864, -8.6881, 39.8, 128.224, g
30.1632, 22.9526, 2.8594, 0.322, 0.1748, -1.6146, 11.598, -20.8636, 87.2246, 63.4176, g
107.596, 24.3337, 3.146, 0.2015, 0.1025, -98.8176, 83.1887, -20.333, 4.8351, 241.207, g
22.241, 8.9672, 2.2529, 0.6536, 0.338, 0.7829, 10.3637, 9.4599, 32.6097, 185.545, g
39.8119, 18.4857, 2.8024, 0.3357, 0.1757, 5.2233, 26.7365, 17.9261, 21.457, 267.51, g
16.0779, 11.3142, 2.3522, 0.6489, 0.3933, 3.7689, -5.8336, -8.109, 52.09, 43.7205, g
34.0176, 21.5451, 2.98, 0.2649, 0.1555, 11.4864, -22.934, 13.1319, 2.68, 178.212, g
90.3487, 25.9285, 3.1258, 0.2507, 0.1635, 0.2566, 68.8734, 14.5935, 1.81, 362.077, g
79.0025, 23.4259, 3.4132, 0.1502, 0.0778, 10.575, 78.3237, -9.0052, 2.411, 193.192, g
105.463, 15.9674, 2.6503, 0.4183, 0.2852, -22.5379, -125.081, -13.7989, 58.1218, 151.521, g
82.4094, 21.5765, 3.0848, 0.2468, 0.1411, 57.958, 76.3281, -17.1337, 0.617, 283.982, g
93.4162, 32.545, 3.641, 0.1664, 0.0934, -23.6075, 61.4786, -17.2517, 0.3386, 317.552, g
27.3906, 20.2325, 2.7332, 0.3161, 0.171, 8.9164, 18.5348, 16.2116, 37.3138, 94.9817, g
41.8742, 15.8021, 2.8423, 0.3149, 0.1661, 43.4697, -26.8201, -8.5916, 14.6056, 239.969, g
29.6384, 18.1643, 2.7412, 0.2795, 0.1624, -3.4342, 18.1431, -3.8934, 16.691, 108.785, g
12.8213, 11.5241, 2.2368, 0.7304, 0.3739, -15.1202, 5.0553, 11.6177, 8.6385, 75.586, g
25.1793, 19.3632, 2.8283, 0.3846, 0.2146, 11.1412, -17.8042, -7.4451, 48.4993, 37.7511, g
86.1643, 27.8817, 2.8179, 0.3224, 0.165, -58.7905, -32.0668, 8.4158, 3.0817, 272.056, g
42.5871, 21.5638, 3.0235, 0.3439, 0.2108, 36.865, 37.6912, 16.828, 18.593, 167.469, g
30.567, 22.8223, 2.7835, 0.2815, 0.1638, 13.8402, 19.1444, -20.7635, 43.7885, 147.107, g
56.9447, 16.0617, 3.0097, 0.31, 0.1814, 55.3072, 45.8419, -3.2855, 5.0681, 175.456, g
33.9185, 18.2139, 2.9689, 0.3298, 0.1864, 20.8632, 29.1407, 13.0989, 10.519, 168.823, g
21.0167, 8.4981, 2.3541, 0.677, 0.4137, 22.0759, 13.7412, -0.9055, 9.3744, 180.579, g
26.2043, 12.9114, 2.541, 0.4201, 0.223, 12.5341, 15.9001, -7.6706, 32.021, 224.736, g
20.4916, 16.0929, 2.4433, 0.6018, 0.4162, 13.2315, 21.1434, -7.7435, 23.468, 72.9904, g
19.0389, 9.9673, 2.2355, 0.5814, 0.3517, -22.2049, -11.7216, -2.8585, 5.6753, 160.389, g
36.0763, 24.2552, 3.0467, 0.2551, 0.128, 6.2996, 25.4849, -8.1573, 4.6563, 144.012, g
46.7619, 15.1993, 2.5786, 0.3377, 0.1913, 24.7548, 43.8771, -6.6812, 7.875, 102.251, g
31.1073, 14.7015, 2.534, 0.4474, 0.2325, 5.0301, -10.4508, 8.9168, 22.259, 213.061, g
20.8577, 7.1651, 2.0588, 0.6987, 0.3537, 1.2862, -8.4705, -6.0613, 41.2181, 240.018, g
38.5196, 12.5763, 2.5011, 0.4227, 0.2256, -29.7475, -15.6858, 7.071, 15.629, 208.052, g
49.8661, 15.8174, 3.1372, 0.2435, 0.1294, 0.5032, 27.5346, 10.9175, 0.8914, 197.227, g
75.8672, 20.0816, 2.9738, 0.2772, 0.1514, -124.634, 69.8653, -17.3874, 1.861, 260.741, g
95.3181, 35.3184, 3.7552, 0.1783, 0.0964, -39.8524, 67.2836, -13.3589, 5.0683, 290.643, g
38.3688, 15.7524, 2.9501, 0.3298, 0.1789, 9.5988, 31.0955, 7.6056, 3.764, 158.301, g
22.8716, 12.4573, 2.2504, 0.618, 0.368, 16.3718, 15.6523, -9.4009, 3.427, 105.333, g
57.5381, 28.024, 3.3137, 0.2093, 0.1304, 33.3659, 63.0951, -18.6801, 15.563, 133.939, g
70.4771, 24.1708, 3.0459, 0.242, 0.1498, -77.238, 53.6032, 18.376, 4.0389, 262.875, g
45.559, 9.9957, 2.5809, 0.3885, 0.1955, 17.0284, 34.9608, -7.8856, 14.4173, 177.682, g
61.5118, 38.5405, 3.6745, 0.1466, 0.0742, 15.4284, 53.6536, 26.34, 32.635, 106.772, g
12.8514, 11.4405, 2.1569, 0.7317, 0.4007, -15.137, 7.4683, -10.8258, 14.6097, 196.169, g
22.1163, 11.7165, 2.4158, 0.499, 0.2591, 28.2084, 11.1157, 11.5486, 2.0777, 208.346, g
19.7408, 9.6806, 2.248, 0.5819, 0.3249, -24.2214, -9.5585, -3.2794, 57.0635, 195.445, g
50.3422, 9.3404, 2.5629, 0.3639, 0.1874, -13.8394, 37.0812, 6.3934, 8.78, 244.227, g
23.8218, 15.636, 2.5099, 0.4049, 0.2087, 12.3478, 13.7196, -9.4416, 17.721, 140.768, g
77.7337, 30.2057, 3.926, 0.1333, 0.0674, 16.7036, 69.886, -19.3327, 1.5881, 233.125, g
21.1241, 9.6714, 2.2227, 0.5928, 0.3623, -3.96, 15.516, -10.1431, 11.1686, 176.879, g
34.4984, 10.7224, 2.6091, 0.4133, 0.2153, 26.2007, 18.3466, -11.8347, 6.43, 222.018, g
65.9351, 17.4857, 2.4669, 0.4983, 0.2782, 53.5414, 53.0839, -15.6082, 5.663, 162.499, g
65.1592, 17.5971, 3.2588, 0.2034, 0.1122, 66.0501, 44.7499, -14.4724, 1.345, 196.86, g
92.4484, 27.5454, 3.4125, 0.1447, 0.0733, 90.4871, 84.0013, 21.7061, 13.3408, 255.66, g
31.7766, 17.3408, 2.5428, 0.3553, 0.1877, -26.038, -8.6966, -11.0265, 7.7165, 210.361, g
46.2801, 16.3144, 2.8979, 0.2745, 0.1575, -25.6625, -23.6669, 8.8249, 50.944, 61.9598, g
47.6871, 24.8174, 3.3241, 0.1863, 0.106, 22.9441, 42.5079, 16.8853, 15.898, 163.736, g
15.1513, 12.1682, 2.5092, 0.6594, 0.3483, -0.619, 1.8562, -4.9772, 75.415, 201.122, g
27.4519, 9.3877, 2.3355, 0.5035, 0.2794, 32.8094, 19.8767, -6.1458, 31.645, 119.201, g
19.7221, 15.8656, 2.6248, 0.5196, 0.3096, 7.4801, 13.3605, -13.2124, 31.983, 132.292, g
100.534, 42.8958, 2.871, 0.2194, 0.1178, 19.4933, 50.5432, -39.0338, 1.9948, 286.301, g
30.147, 12.4679, 2.5746, 0.3888, 0.2117, 7.1126, -20.1432, -8.1708, 5.9657, 193.48, g
88.1997, 22.1223, 3.1931, 0.1679, 0.0862, 10.1997, 77.8023, 3.5625, 12.3059, 226.814, g
41.9622, 13.5936, 2.711, 0.2977, 0.1644, -14.5723, 21.1732, -5.5027, 10.3535, 218.411, g
22.2827, 12.286, 2.3811, 0.5322, 0.3139, 27.0087, 9.5843, 7.4325, 34.432, 162.542, g
100.747, 16.6321, 2.944, 0.3322, 0.211, -110.411, 74.4191, -14.7132, 0.305, 230.713, g
32.3994, 22.7096, 2.5682, 0.3351, 0.1797, -5.9777, -24.3714, 16.9944, 67.892, 75.2982, g
94.238, 21.582, 3.2034, 0.2041, 0.1117, -65.5931, 88.6187, 17.1163, 1.534, 294.712, g
27.1569, 17.6983, 2.7177, 0.3851, 0.2079, 9.2148, 12.4993, 17.2474, 2.1915, 204.851, g
82.2052, 37.4298, 3.8189, 0.2159, 0.1157, 29.4843, 47.214, -18.9369, 1.4594, 390.94, g
15.615, 11.3102, 2.3201, 0.6555, 0.4474, -1.8753, -3.6582, -8.8845, 2.599, 207.34, g
25.0822, 10.9047, 2.5775, 0.5212, 0.2712, 21.727, -17.8951, -7.3121, 6.219, 180.699, g
24.2934, 18.7979, 2.5933, 0.4388, 0.2462, 16.3189, 16.3819, 12.9278, 34.356, 141.023, g
31.1212, 16.6898, 2.8842, 0.4178, 0.2356, 5.3973, 19.2244, -16.1258, 4.9423, 184.25, g
20.3097, 9.309, 2.238, 0.6127, 0.3266, -24.9311, -8.3896, 2.932, 33.547, 219.147, g
18.079, 12.8957, 2.5179, 0.5463, 0.305, 1.4159, -8.3347, -8.0266, 88.9075, 40.5485, g
23.6179, 20.0571, 2.5224, 0.5495, 0.3739, -1.574, -15.0956, -11.354, 47.786, 86.2468, g
36.1859, 17.9479, 2.9222, 0.2787, 0.1501, -16.0724, -17.2976, 12.0176, 3.9756, 192.595, g
25.3814, 15.7361, 2.6186, 0.4188, 0.2419, 27.8332, 17.8775, 5.4552, 10.1725, 80.3929, g
44.4555, 15.7917, 2.6599, 0.4573, 0.2834, -62.802, 30.4447, -15.4645, 7.651, 299.782, g
42.4806, 17.6931, 2.851, 0.3975, 0.2206, 30.5149, 32.3056, 16.0168, 11.5541, 283.154, g
19.5565, 11.0315, 2.4183, 0.6565, 0.4179, -17.0924, -19.835, 11.6883, 22.452, 140.19, g
12.8548, 9.5385, 2.2867, 0.8165, 0.5866, -10.7293, -9.3624, -8.5784, 73.8778, 99.625, g
35.5709, 11.0064, 2.3414, 0.5194, 0.3531, -16.5162, -30.749, -9.3334, 2.313, 139.415, g
24.3645, 15.4619, 2.5575, 0.4321, 0.2452, -15.93, -13.4239, -12.0169, 29.0462, 149.825, g
18.8834, 10.09, 2.444, 0.5935, 0.3327, -22.8136, -10.8397, 4.4965, 57.86, 197.527, g
25.9645, 11.7121, 2.4814, 0.462, 0.2591, -18.9623, 16.0433, -7.6253, 19.8739, 136.037, g
82.3948, 35.6683, 3.5539, 0.1176, 0.0613, -70.8148, 70.989, 20.8649, 0.509, 257.942, g
80.0032, 21.2266, 3.2118, 0.2039, 0.1022, -131.504, 64.7447, 13.4333, 9.041, 303.467, g
26.0362, 12.9389, 2.7814, 0.4036, 0.2142, -24.4867, -18.4544, -4.7631, 18.338, 146.511, g
21.0002, 7.1029, 2.1688, 0.7051, 0.3627, -24.3319, -9.9623, -6.1514, 12.863, 162.608, g
66.4048, 29.6975, 3.3304, 0.1467, 0.0759, 13.9496, 21.6895, 24.2529, 1.464, 252.138, g
97.9047, 42.34, 4.0321, 0.1185, 0.0599, 79.9018, 99.2544, 27.6699, 8.181, 238.303, g
30.9446, 15.9522, 2.8822, 0.3751, 0.1948, 18.4557, -17.392, 14.7736, 4.834, 183.768, g
61.2341, 12.9794, 2.941, 0.3391, 0.2079, 44.0743, 53.679, -9.7994, 5.7324, 146.189, g
23.2333, 9.5039, 2.3118, 0.6195, 0.3585, 28.0634, -9.7974, 8.1713, 26.733, 132.136, g
36.369, 12.5435, 2.7582, 0.2949, 0.1527, 9.6028, 20.7647, -9.3526, 13.7183, 192.223, g
33.3083, 18.0903, 2.3997, 0.3984, 0.2012, -33.889, -19.2632, -7.1653, 32.826, 155.877, g
49.8634, 17.8268, 3.0026, 0.1988, 0.1009, -21.0563, 15.4977, -11.3966, 3.4411, 129.146, g
18.2814, 10.3692, 2.29, 0.6154, 0.3103, 23.0836, 9.8131, -5.8535, 17.734, 189.296, g
39.4796, 16.8977, 2.932, 0.3474, 0.1959, 31.9808, 28.3, 6.6446, 1.129, 198.882, g
16.9771, 10.9403, 2.2553, 0.6389, 0.3639, 3.4201, -7.8253, 7.357, 12.4336, 187.589, g
59.9761, 22.5604, 3.2537, 0.2197, 0.1246, 36.8788, 50.42, -14.3243, 4.9301, 218.017, g
87.0127, 30.2997, 3.3364, 0.1576, 0.0873, 51.4855, 71.4963, -25.0331, 1.9882, 248.285, g
54.4918, 16.8496, 2.9576, 0.2249, 0.1218, 37.0476, 26.341, -12.2123, 1.705, 216.318, g
27.0664, 15.9544, 2.6998, 0.3673, 0.2086, 13.8558, 16.0747, -10.4712, 11.067, 199.09, g
22.9886, 13.3644, 2.4158, 0.4952, 0.2937, -21.6987, -16.2021, 8.7282, 14.3483, 191.331, g
21.4291, 12.6409, 2.4289, 0.4916, 0.2775, 13.7993, 15.2283, 8.7216, 38.5808, 211.057, g
28.3143, 11.382, 2.444, 0.4101, 0.2212, -10.3046, -9.294, -7.2713, 10.678, 199.532, g
17.1072, 11.2406, 2.2989, 0.5628, 0.299, 1.6386, -6.8364, 4.3863, 54.2205, 223.327, g
20.2065, 9.0614, 2.3424, 0.6273, 0.3886, 22.1011, 12.9607, 3.5576, 33.39, 215.372, g
47.8916, 13.88, 2.7482, 0.3536, 0.2045, -29.3292, -31.0968, 11.835, 4.6031, 179.801, g
12.3331, 12.1588, 2.1414, 0.6715, 0.343, -17.0704, 10.7468, 1.0079, 17.444, 199.989, g
18.7041, 16.4305, 2.3355, 0.5219, 0.2794, 10.7721, 18.5815, -11.6781, 58.3452, 154.052, g
80.9042, 27.99, 3.5396, 0.2052, 0.1168, -44.7173, 44.6066, 16.671, 1.267, 316.669, g
19.9589, 7.3244, 2.1538, 0.7439, 0.4035, -2.5303, 9.5411, -5.2097, 12.9273, 209.314, g
39.0712, 26.9637, 3.2096, 0.195, 0.1003, 17.4869, 31.1031, 20.494, 41.2088, 64.7299, g
54.3082, 20.9217, 3.0869, 0.212, 0.1077, 43.4423, 41.3347, 8.1936, 8.7643, 228.839, g
42.3291, 12.6618, 2.5453, 0.4815, 0.255, 30.4877, 34.4311, -8.6033, 5.744, 195.125, g
36.5643, 16.2328, 2.9682, 0.3206, 0.1856, 3.9841, 19.8322, -8.438, 6.074, 185.927, g
92.6332, 30.1404, 3.6898, 0.2141, 0.1278, -20.7682, 71.7015, 14.4934, 0.123, 340.839, g
32.843, 14.2793, 2.9146, 0.4017, 0.2538, -11.1135, -21.6815, 4.8152, 3.4605, 198.949, g
20.9858, 15.718, 2.5611, 0.4093, 0.2184, 25.5836, 11.0775, -6.4609, 53.01, 111.763, g
46.2724, 16.6669, 2.6294, 0.3169, 0.1585, -18.6781, -42.8983, 8.6856, 6.923, 177.715, g
31.7983, 23.0585, 2.8225, 0.2769, 0.1437, 5.8781, -5.1985, 14.6623, 41.9239, 80.9176, g
61.7854, 23.0115, 3.041, 0.283, 0.1479, -46.8123, 58.0699, -15.2829, 0.2111, 294.287, g
39.6497, 18.7087, 2.8606, 0.2633, 0.1371, -27.144, -26.5298, -7.481, 3.3533, 211.335, g
20.2088, 16.0874, 2.4997, 0.4462, 0.2326, -17.8504, -13.7131, -3.1458, 11.052, 214.072, g
28.4461, 11.6514, 2.4997, 0.3956, 0.2168, -9.045, -13.0332, 3.5355, 30.0405, 232.138, g
18.2541, 10.3866, 2.233, 0.5848, 0.3421, 21.7266, 11.3392, 2.2184, 57.6026, 88.8134, g
