@relation  magic
@attribute FLength real[4.2835,334.177]
@attribute FWidth real[0.0,256.382]
@attribute FSize real[1.9413,5.3233]
@attribute FConc real[0.0131,0.893]
@attribute FConc1 real[3.0E-4,0.6752]
@attribute FAsym real[-457.9161,575.2407]
@attribute FM3Long real[-331.78,238.321]
@attribute FM3Trans real[-205.8947,179.851]
@attribute FAlpha real[0.0,90.0]
@attribute FDist real[1.2826,495.561]
@attribute Class{g,h}
@inputs FLength,FWidth,FSize,FConc,FConc1,FAsym,FM3Long,FM3Trans,FAlpha,FDist
@outputs Class
@data
24.908, 20.8785, 2.4639, 0.3814, 0.2045, 14.2823, -16.8727, 8.1076, 0.8302, 254.279, g
75.6488, 25.0647, 3.5016, 0.1578, 0.0802, 49.4811, 62.2942, 14.0923, 5.0598, 205.717, g
46.2876, 19.7294, 3.0037, 0.2519, 0.1334, 30.4439, 33.0749, 14.0527, 13.5359, 242.067, g
45.629, 25.0567, 3.1189, 0.1871, 0.1106, 40.8972, -20.7079, -11.99, 1.198, 207.976, g
32.853, 19.9412, 2.9865, 0.3249, 0.1645, -8.4624, 18.1999, 10.0273, 8.724, 174.955, g
28.7156, 13.9972, 2.5792, 0.4242, 0.2332, -20.5848, 13.8408, 6.6946, 30.192, 240.26, g
20.1333, 9.3536, 2.2945, 0.6345, 0.4239, -2.8223, 13.9261, 9.61, 72.8171, 153.137, g
78.2133, 29.4079, 3.4203, 0.2006, 0.1005, -96.0215, 45.7148, 25.5287, 3.555, 322.599, g
139.752, 21.7603, 3.5808, 0.1118, 0.0566, -71.9002, -119.139, -11.216, 44.546, 41.1766, g
92.0265, 32.3334, 3.8482, 0.136, 0.0682, -100.139, 72.706, 25.793, 1.0326, 299.341, g
58.6289, 24.0694, 3.2105, 0.1509, 0.0785, 60.4266, 21.5231, -8.1682, 2.2837, 198.016, g
53.6076, 24.7149, 3.4549, 0.168, 0.0865, 13.2162, 48.0292, -12.2793, 1.853, 179.499, g
35.9913, 19.4494, 2.7466, 0.3297, 0.1801, -34.0069, -25.3956, -6.3628, 0.2425, 175.99, g
34.8359, 16.2987, 2.5746, 0.4261, 0.2543, 10.7183, -17.2736, 9.0872, 2.6055, 237.414, g
44.1235, 28.9088, 3.0154, 0.2568, 0.1569, -17.7513, -26.6902, 17.5798, 75.807, 122.399, g
18.4901, 14.4091, 2.5017, 0.5795, 0.3543, 17.8822, 18.6212, 2.3384, 5.515, 184.565, g
37.5053, 15.776, 2.541, 0.4086, 0.2201, 56.4918, -26.1547, -13.9538, 8.6201, 186.874, g
19.2101, 9.7685, 2.4216, 0.5909, 0.3731, 21.5527, 12.5988, 2.4074, 26.2377, 169.085, g
32.1357, 16.835, 2.7973, 0.327, 0.1842, -3.7201, 13.6267, -8.2186, 3.028, 132.39, g
78.4224, 26.329, 3.2497, 0.2555, 0.1404, -11.4299, 59.9389, -20.0915, 1.9214, 318.829, g
31.9543, 15.3539, 2.6604, 0.3213, 0.1781, 14.7364, 19.2773, -6.4606, 2.124, 150.524, g
34.3304, 17.5065, 2.601, 0.3308, 0.1717, 18.4276, 25.0693, 14.006, 34.4278, 182.817, g
87.024, 27.1425, 3.7084, 0.1853, 0.0974, -40.5662, 70.7937, -19.7587, 0.279, 320.435, g
21.023, 10.3653, 2.2455, 0.5795, 0.3324, -4.6042, 16.4509, 8.5136, 26.38, 152.15, g
20.8203, 14.9753, 2.5038, 0.4828, 0.2618, 22.2022, 14.7743, 2.7786, 36.8492, 178.539, g
33.4439, 18.4405, 3.0013, 0.2742, 0.16, 3.3468, -24.1105, 9.1591, 5.6137, 241.962, g
23.0065, 18.8357, 2.5527, 0.3557, 0.1891, 4.4306, 17.961, 10.6529, 25.381, 123.864, g
51.3827, 21.0491, 2.9526, 0.2733, 0.1478, -3.3363, 63.6913, -9.6173, 15.231, 127.817, g
26.5871, 18.637, 2.8722, 0.3758, 0.1913, 22.1129, -12.448, 8.9906, 1.475, 101.464, g
30.3594, 16.9003, 2.7033, 0.3248, 0.2069, 10.4975, -13.2944, 5.16, 0.2976, 248.599, g
66.9584, 21.5702, 3.2346, 0.1946, 0.1011, -1.1232, 65.049, 9.0345, 6.992, 226.29, g
26.5592, 7.5306, 2.2625, 0.6339, 0.3634, -11.2799, 9.7917, -4.739, 16.044, 199.603, g
16.2593, 11.537, 2.4857, 0.6078, 0.3676, -0.7078, 3.8543, -6.9955, 33.4257, 218.453, g
47.5811, 17.2598, 2.7412, 0.3013, 0.1733, -53.7185, -36.82, -15.4714, 0.2816, 220.423, g
39.4245, 25.6496, 3.2435, 0.1792, 0.0922, -30.1455, -19.2786, -16.6558, 11.1713, 159.575, g
12.7187, 11.6768, 2.0626, 0.7186, 0.368, 15.2463, -5.807, 11.4796, 71.792, 248.427, g
18.423, 12.554, 2.5058, 0.5991, 0.4228, 12.1573, 15.8397, -9.6204, 15.175, 146.477, g
12.6396, 11.7764, 2.1973, 0.7048, 0.3778, 15.8497, -9.0584, 9.8825, 61.162, 140.647, g
42.468, 23.1362, 2.9985, 0.2037, 0.1029, -3.4282, -28.1771, 14.6443, 12.219, 203.906, g
12.6846, 11.7264, 2.0149, 0.715, 0.3623, 15.1795, -5.0177, -11.5042, 44.082, 152.933, g
18.4336, 7.4759, 2.1287, 0.7732, 0.4944, 1.6194, -5.8546, 0.5699, 52.881, 125.609, g
23.9177, 17.7647, 2.5888, 0.4124, 0.2281, -20.2022, 13.9029, 8.6601, 17.7064, 89.5001, g
33.3893, 25.4757, 3.0212, 0.259, 0.1348, -15.2355, 17.186, -25.5749, 38.976, 187.149, g
112.279, 21.1702, 3.3409, 0.1574, 0.0823, -142.074, 92.6338, 10.3738, 3.2837, 257.543, g
36.4567, 9.6195, 2.4698, 0.522, 0.2729, 30.5904, 22.7937, -3.6981, 19.724, 228.153, g
39.8065, 19.2463, 3.0251, 0.2671, 0.1449, 17.2942, -16.0502, 6.5527, 8.9132, 215.227, g
22.4686, 6.4046, 2.2135, 0.7584, 0.4312, -23.3507, -12.9473, 6.7835, 18.2554, 165.873, g
20.3792, 6.807, 2.2028, 0.79, 0.4671, 19.6537, 15.2462, 5.5324, 55.157, 195.712, g
56.2287, 29.0967, 3.5475, 0.1607, 0.0855, 58.9663, 39.5737, -20.7087, 7.4349, 166.96, g
40.2084, 20.5476, 2.7623, 0.2921, 0.1755, 36.1072, 23.0184, 16.219, 9.545, 144.551, g
22.1356, 16.1141, 2.4548, 0.4316, 0.2368, -26.3294, -13.6323, 2.1483, 17.0656, 243.741, g
27.8273, 16.898, 2.5575, 0.3075, 0.1537, 11.2961, -12.7324, 9.2499, 43.696, 204.068, g
30.9455, 13.7934, 2.5809, 0.357, 0.1982, 22.9678, 18.9405, -10.989, 63.926, 253.536, g
35.8521, 21.4939, 2.8579, 0.2968, 0.2004, -26.1679, -24.1268, 14.3675, 10.894, 233.995, g
35.8348, 17.3889, 2.9355, 0.3132, 0.1572, 26.9894, -12.9673, 9.0782, 3.335, 157.997, g
33.6236, 19.5098, 2.5871, 0.3001, 0.1539, 16.4936, 24.229, 6.9459, 21.903, 127.376, g
20.4427, 7.2685, 2.0394, 0.7123, 0.379, -1.3583, 8.2242, -5.7322, 11.756, 130.994, g
20.9159, 16.424, 2.4281, 0.5037, 0.2854, 18.0847, 17.5826, -7.6148, 41.0503, 122.121, g
25.2628, 17.5474, 2.8382, 0.3454, 0.1821, -2.5772, 10.7602, -8.3905, 55.85, 72.8121, g
92.5755, 16.042, 2.7679, 0.3481, 0.2346, -147.994, 76.9637, -8.8445, 0.5051, 237.756, g
22.3607, 12.3815, 2.3253, 0.5154, 0.2719, -1.331, 9.8102, 5.5702, 23.99, 186.33, g
37.7811, 15.0295, 2.6522, 0.3653, 0.2327, 16.7802, 36.8285, -7.6542, 11.192, 262.707, g
16.8273, 11.1407, 2.3483, 0.6188, 0.3386, 3.7201, -8.2179, -6.662, 49.2708, 43.1147, g
31.8864, 10.1448, 2.567, 0.4065, 0.21, 8.737, -24.0132, -3.9774, 3.739, 167.248, g
81.0239, 31.0481, 3.5175, 0.2889, 0.1554, -1.271, 54.1547, -19.4788, 5.0286, 361.266, g
68.9226, 18.0087, 2.7701, 0.3684, 0.2148, 32.6801, 80.313, 11.3891, 9.7906, 199.811, g
125.248, 17.6702, 2.6138, 0.4063, 0.2348, -40.3755, -147.918, -8.0421, 83.7287, 138.963, g
68.4217, 19.7064, 2.7566, 0.3748, 0.1988, 58.1655, 61.5847, -10.8613, 13.5339, 286.522, g
83.05, 30.4017, 3.6171, 0.2113, 0.1221, -25.2927, 67.6599, 8.5092, 0.181, 314.937, g
27.13, 16.6154, 2.5315, 0.4412, 0.2368, 3.3542, 21.7103, 15.9895, 72.7366, 97.247, g
46.198, 14.2449, 2.7955, 0.3363, 0.1705, 58.1507, -30.3002, -4.8856, 4.529, 243.331, g
32.8659, 16.3078, 2.6707, 0.3372, 0.2102, -0.8959, 21.8321, -14.3271, 3.565, 101.943, g
13.3522, 10.3405, 2.1833, 0.8, 0.4557, -13.8649, -5.7115, -11.5853, 38.0087, 66.0699, g
13.0804, 10.9402, 2.2, 0.7634, 0.4385, 14.2853, -4.9732, 11.0286, 47.048, 34.5555, g
100.811, 22.8565, 3.0864, 0.1926, 0.1201, -83.1851, -55.5834, 16.674, 3.8175, 258.559, g
37.1613, 9.7527, 2.4886, 0.474, 0.2451, 43.2182, 25.4576, -7.8328, 16.697, 168.026, g
43.7671, 29.7969, 3.4, 0.1855, 0.1037, 21.5615, 33.4166, -23.0803, 27.622, 131.255, g
60.8494, 14.083, 2.7734, 0.3555, 0.2064, 59.1058, 58.7475, -8.632, 0.294, 167.112, g
40.9491, 13.9738, 2.7059, 0.376, 0.2451, 11.379, 30.2522, 10.5107, 8.5585, 164.841, g
19.9742, 16.2989, 2.5593, 0.5103, 0.28, 24.4937, 11.6297, -8.7452, 8.793, 182.308, g
18.8496, 16.1203, 2.4401, 0.5154, 0.2632, 19.557, 18.7867, -9.781, 25.809, 224.657, g
21.1271, 10.8614, 2.2625, 0.623, 0.3689, 16.0867, 18.5321, 7.8426, 16.8596, 70.3124, g
21.2653, 7.0229, 2.1629, 0.6942, 0.3677, -24.4647, -9.8968, 6.3205, 2.5515, 157.815, g
38.5054, 20.5728, 3.0434, 0.2371, 0.1235, -10.5779, 28.694, -8.6808, 18.3976, 146.372, g
50.528, 39.3477, 3.6396, 0.1321, 0.0675, 27.7414, 42.5726, 33.3663, 6.658, 107.841, g
33.3991, 8.0634, 2.3212, 0.5107, 0.3031, 2.2708, -14.5768, -1.9102, 0.039, 212.271, g
18.0519, 17.6171, 2.1818, 0.5395, 0.2928, -0.4561, -15.8707, -13.4793, 56.732, 226.456, g
30.7083, 18.8247, 2.799, 0.3209, 0.1708, -26.232, -20.9137, 9.3871, 14.118, 214.365, g
46.6559, 13.9374, 2.7131, 0.3466, 0.1965, 9.6048, 34.2839, 7.4314, 2.771, 195.068, g
80.8877, 25.7457, 3.2017, 0.1596, 0.082, -159.912, 65.224, -12.7133, 10.4609, 229.057, g
82.1714, 29.0898, 3.6005, 0.1989, 0.1178, -47.2642, 63.5925, -23.7164, 0.1989, 293.883, g
37.8758, 15.6684, 2.9516, 0.3175, 0.1884, 9.5403, 35.0116, -4.066, 8.426, 165.182, g
23.9257, 15.9532, 2.5065, 0.4019, 0.2072, 13.2554, 11.8988, 11.9046, 24.452, 99.9141, g
63.6229, 40.9327, 3.9595, 0.1179, 0.0636, 36.9026, 62.4748, 17.7033, 1.0007, 144.444, g
65.3941, 19.6573, 3.223, 0.2226, 0.1224, -83.5043, 53.4325, 9.7742, 2.954, 257.873, g
45.1917, 16.5049, 2.9125, 0.241, 0.1242, 16.8674, 33.7819, 11.9977, 3.06, 175.676, g
49.9684, 21.4109, 2.7807, 0.2552, 0.1417, 23.773, 54.4778, -19.1549, 16.288, 83.7544, g
12.6846, 11.7208, 2.1055, 0.7137, 0.3725, -15.4833, 7.3755, 11.1393, 4.176, 200.477, g
21.9922, 6.5944, 2.1717, 0.734, 0.4343, 22.597, 13.6991, -6.6407, 11.6635, 210.137, g
19.0738, 10.1021, 2.2148, 0.561, 0.3018, -24.4013, -8.6983, 4.2673, 65.7379, 195.949, g
65.5126, 24.1665, 3.2583, 0.1501, 0.0764, -18.981, 45.7314, -16.8557, 0.087, 242.144, g
27.1734, 11.315, 2.4564, 0.451, 0.2535, 8.108, 13.5867, 7.8429, 15.6121, 144.482, g
70.93, 35.7181, 3.8856, 0.1253, 0.0662, 20.1338, 60.9939, 22.3921, 2.062, 236.218, g
20.5867, 12.5551, 2.3212, 0.463, 0.2458, -2.1316, 11.3816, 10.1354, 31.2984, 175.519, g
28.1534, 15.2526, 2.6739, 0.4492, 0.2405, 29.7938, 19.5613, -10.6057, 31.6513, 224.942, g
66.8153, 21.9456, 3.1818, 0.202, 0.1049, 57.4815, 65.0778, -14.1027, 9.1974, 179.243, g
61.2981, 14.415, 2.7563, 0.3681, 0.2726, 66.8466, 44.085, -13.2788, 21.895, 202.806, g
97.2927, 25.5448, 3.4678, 0.157, 0.0812, 79.0117, 81.0806, 18.4005, 9.6868, 264.772, g
20.2874, 9.2749, 2.2227, 0.6168, 0.3503, -23.804, -10.7079, -2.5528, 11.804, 214.697, g
30.8343, 16.9119, 2.6299, 0.3048, 0.163, -30.9267, -21.5879, 11.5711, 56.523, 53.5987, g
43.814, 23.5591, 2.7415, 0.3064, 0.1804, 15.0611, 24.9308, 13.7095, 19.0193, 168.601, g
16.4178, 11.3364, 2.3324, 0.614, 0.3744, -2.3333, 5.9175, 7.4085, 65.558, 197.513, g
30.9955, 22.3031, 2.8591, 0.2725, 0.1404, 34.0777, 17.6726, -16.2964, 32.5233, 121.915, g
25.7471, 16.467, 2.541, 0.3942, 0.1971, 20.0279, 13.593, -14.6255, 28.4117, 134.837, g
87.8735, 39.2427, 3.8333, 0.1196, 0.0676, 3.5426, 72.916, -14.8771, 0.1348, 298.93, g
27.9879, 12.7318, 2.4579, 0.4913, 0.277, 7.4178, -19.2604, -9.2377, 6.261, 188.477, g
68.6177, 25.6677, 3.2476, 0.1956, 0.0992, -22.9812, 62.58, -12.1541, 0.334, 215.015, g
43.7592, 23.0203, 3.2831, 0.2001, 0.1019, -14.7281, 17.2608, -20.028, 5.167, 220.111, g
22.9768, 14.9438, 2.5353, 0.4869, 0.2872, 27.9249, 6.8621, -8.8083, 2.625, 165.575, g
88.2119, 23.793, 3.0392, 0.2175, 0.1156, -116.748, 58.501, -15.8379, 6.246, 225.424, g
25.0275, 12.8142, 2.5391, 0.4884, 0.3078, -12.5331, -8.9993, 12.3285, 65.2451, 72.7386, g
93.1431, 30.2204, 3.9876, 0.1239, 0.0626, -70.4895, 87.663, 16.6479, 0.4777, 291.063, g
20.5056, 12.823, 2.3531, 0.51, 0.2683, 9.9865, 14.0662, 8.7369, 1.701, 205.635, g
86.7913, 29.3805, 3.5011, 0.2741, 0.1642, 36.5091, 43.5311, 12.0049, 2.284, 375.966, g
17.3004, 11.0901, 2.3444, 0.5566, 0.3281, -0.1304, 2.9214, 6.0218, 26.6657, 203.478, g
22.8654, 9.1517, 2.5185, 0.6182, 0.3136, 29.8428, -12.1687, 9.8526, 7.576, 179.576, g
24.7188, 18.7164, 2.6274, 0.3349, 0.1686, 0.4381, 17.8681, 10.5741, 46.523, 145.777, g
25.7942, 18.599, 2.959, 0.3505, 0.1918, 1.763, 18.8544, 8.7311, 3.903, 181.89, g
19.0142, 8.8881, 2.4048, 0.7126, 0.4744, -17.8566, -15.6116, 4.954, 29.1631, 223.884, g
21.5956, 16.7994, 2.6527, 0.436, 0.2659, 7.437, 12.0294, -12.6692, 52.6428, 40.1499, g
28.8127, 25.7637, 2.9117, 0.2059, 0.1109, -2.0806, -16.4207, 7.5634, 31.937, 84.4585, g
33.1019, 12.8653, 2.4091, 0.538, 0.2943, -16.8991, -11.8281, 8.8158, 8.0901, 199.781, g
21.3644, 6.9235, 2.1123, 0.7104, 0.3977, 23.3114, 12.0794, -6.3617, 22.934, 82.7555, g
56.2441, 17.0859, 2.9668, 0.3184, 0.1797, -50.2587, 33.5526, -15.4309, 6.436, 292.449, g
41.8489, 17.6323, 2.6946, 0.3232, 0.1646, 14.5593, 26.7641, -13.4235, 5.055, 288.892, g
22.3851, 12.6677, 2.2695, 0.5914, 0.3038, -17.4015, -7.0134, -9.3782, 12.169, 139.725, g
19.8142, 15.9246, 2.6021, 0.465, 0.2512, -22.2373, -15.6609, -5.6769, 67.285, 101.628, g
36.6939, 18.4718, 2.9122, 0.2962, 0.1561, -12.6727, -14.506, -5.8937, 11.9465, 144.661, g
25.0633, 14.4022, 2.5179, 0.4765, 0.2716, -8.942, -12.538, 13.0439, 16.183, 148.279, g
18.633, 12.9542, 2.4108, 0.5204, 0.2932, -14.6172, -10.393, 5.7839, 58.2819, 192.35, g
22.0539, 14.3441, 2.451, 0.5239, 0.2991, -30.5871, 15.2366, -9.9131, 3.13, 136.538, g
92.56, 39.1323, 3.9782, 0.1048, 0.0546, -69.4538, 79.7168, 20.5555, 0.9188, 256.883, g
101.658, 8.7698, 2.7292, 0.347, 0.2155, -146.071, 63.2514, 3.5902, 7.891, 313.536, g
28.5883, 19.6182, 2.6803, 0.3633, 0.2015, -21.3489, -14.0016, 14.9923, 14.9018, 149.992, g
21.2638, 12.3586, 2.2613, 0.4822, 0.2603, -27.5488, -10.1312, -10.1887, 10.85, 158.968, g
81.1521, 29.1526, 3.184, 0.182, 0.1064, 31.188, 17.6998, 14.7665, 4.248, 270.309, g
99.9956, 16.1585, 3.2382, 0.2872, 0.1627, 83.5133, 109.115, -8.6632, 0.12, 250.276, g
35.121, 23.1292, 2.9001, 0.292, 0.163, 21.3763, -20.562, 20.7761, 0.143, 179.927, g
54.0937, 15.2647, 2.6513, 0.3683, 0.1931, 43.2512, 41.5262, -10.605, 1.9538, 148.773, g
34.9892, 20.4457, 2.7431, 0.2963, 0.1545, 19.1665, -18.6056, -18.8081, 37.9, 126.436, g
36.9615, 17.321, 2.7578, 0.3109, 0.186, 13.3075, 28.7525, -6.0589, 9.4668, 195.439, g
22.0214, 6.5474, 2.2956, 0.7392, 0.443, -22.2853, -14.1513, 6.6458, 47.246, 153.197, g
31.2386, 16.5869, 2.6826, 0.3489, 0.1817, -10.471, 21.1996, -11.6708, 9.5808, 126.349, g
23.3523, 5.8999, 2.2683, 0.8086, 0.4178, 25.2915, 8.6832, 6.8545, 18.9122, 191.764, g
37.7416, 12.8358, 2.5804, 0.3233, 0.18, 30.2583, 19.824, 8.698, 10.813, 198.746, g
26.4285, 16.5979, 2.7578, 0.3825, 0.2017, 2.5763, -12.436, 11.8841, 1.0346, 189.956, g
62.634, 22.0529, 3.3761, 0.1527, 0.0776, 53.0492, 57.4498, 9.7108, 1.8256, 211.71, g
77.8664, 24.6139, 3.5713, 0.183, 0.1016, 55.2716, 73.9884, -20.7641, 0.011, 251.995, g
62.4421, 14.251, 3.0676, 0.2456, 0.1399, 25.5564, 32.725, -10.0602, 0.7239, 208.016, g
24.8552, 14.2801, 2.5119, 0.4554, 0.2815, 14.5513, 16.8101, -11.6876, 19.1574, 196.387, g
21.3947, 7.0055, 2.055, 0.6784, 0.348, -25.5487, -6.5731, 6.4017, 24.7313, 201.238, g
28.1836, 21.694, 2.7105, 0.3856, 0.2113, 16.1311, 22.3198, 17.4113, 45.4106, 207.581, g
27.4186, 15.3147, 2.7903, 0.3404, 0.1726, -8.7636, -16.4776, 8.2719, 4.681, 198.652, g
18.2467, 10.5542, 2.1703, 0.5541, 0.3074, 2.0E-4, 0.2587, 5.6598, 76.9045, 229.342, g
25.3603, 12.0956, 2.5302, 0.4602, 0.2404, 16.7515, 14.293, 5.2434, 19.1921, 216.885, g
38.9507, 10.7738, 2.6665, 0.3944, 0.2252, -21.0756, -28.2104, 11.8885, 2.2136, 189.058, g
12.6982, 11.7036, 2.1746, 0.7157, 0.3712, -15.3967, 6.8835, -11.2894, 2.019, 211.221, g
23.4405, 12.4016, 2.7059, 0.4902, 0.249, 17.3864, 17.003, -6.9224, 34.4836, 153.35, g
85.2739, 26.7041, 3.4605, 0.2518, 0.139, -15.3867, 43.9824, 14.3523, 2.176, 324.139, g
19.32, 7.2007, 2.2636, 0.8011, 0.4169, -5.615, 11.6404, 3.7875, 24.1032, 214.355, g
31.3318, 19.8114, 2.6794, 0.3222, 0.2061, 18.3913, 22.1769, 18.9498, 18.65, 77.5384, g
54.4607, 17.2196, 2.7631, 0.2865, 0.1786, 46.4547, 42.1248, 10.4148, 0.046, 226.423, g
46.6663, 21.6453, 3.2398, 0.2245, 0.1137, 30.8924, 28.351, -12.2564, 3.1992, 197.599, g
37.0967, 17.3283, 2.8573, 0.3111, 0.1576, 2.1901, 24.0744, 7.4913, 4.145, 189.474, g
88.3799, 23.7348, 3.2642, 0.1905, 0.1053, -1.3763, 76.8995, 12.1729, 0.949, 339.391, g
28.0212, 14.003, 2.7731, 0.4132, 0.2184, -18.5413, -17.3657, -11.0262, 4.797, 198.176, g
17.9896, 10.5798, 2.42, 0.6008, 0.3175, 22.4373, 10.2655, 5.0396, 51.0538, 116.016, g
36.497, 17.5773, 2.7649, 0.3643, 0.2242, -6.7551, -29.5803, -10.0773, 5.526, 175.281, g
18.9001, 9.8939, 2.3324, 0.6093, 0.3279, 0.9571, -6.7595, -5.9985, 42.667, 71.222, g
60.4692, 15.6627, 2.8466, 0.3986, 0.2427, -48.2832, 39.4267, -10.8052, 12.857, 290.7, g
33.1009, 16.5548, 2.382, 0.4108, 0.2178, -20.5683, -22.3876, 13.8338, 0.9654, 211.733, g
21.9807, 10.6644, 2.3997, 0.6056, 0.3526, -17.4321, -18.0406, -7.5289, 24.17, 198.136, g
31.8025, 12.3285, 2.3502, 0.3929, 0.2076, -15.7609, -6.2242, -10.7083, 9.822, 228.486, g
20.7684, 8.9999, 2.3243, 0.6398, 0.3341, 25.2421, 7.7059, 1.5777, 74.3421, 93.678, g
