@relation  magic
@attribute FLength real[4.2835,334.177]
@attribute FWidth real[0.0,256.382]
@attribute FSize real[1.9413,5.3233]
@attribute FConc real[0.0131,0.893]
@attribute FConc1 real[3.0E-4,0.6752]
@attribute FAsym real[-457.9161,575.2407]
@attribute FM3Long real[-331.78,238.321]
@attribute FM3Trans real[-205.8947,179.851]
@attribute FAlpha real[0.0,90.0]
@attribute FDist real[1.2826,495.561]
@attribute Class{g,h}
@inputs FLength,FWidth,FSize,FConc,FConc1,FAsym,FM3Long,FM3Trans,FAlpha,FDist
@outputs Class
@data
28.0446, 12.8137, 2.4108, 0.4932, 0.2544, -23.4545, -2.5723, -4.9605, 4.8014, 233.65, g
20.4962, 7.2066, 2.1089, 0.7315, 0.3696, -2.7703, 10.5577, -5.7447, 58.679, 137.123, g
59.0164, 18.02, 3.3073, 0.2587, 0.1422, 57.701, 59.9175, 15.4044, 1.3107, 237.622, g
42.0656, 23.2926, 3.0492, 0.2009, 0.1067, 56.9619, -14.5747, 6.8101, 3.6947, 207.023, g
25.9703, 18.3785, 2.6946, 0.402, 0.2333, 7.2172, 22.292, -13.6396, 66.531, 87.0086, g
12.9298, 11.2947, 2.1383, 0.7418, 0.4109, -14.8924, 6.8557, -10.9637, 54.087, 203.775, g
37.5148, 21.0421, 2.8621, 0.3187, 0.1669, -67.4785, 30.1293, 12.3711, 7.0452, 263.02, g
25.8254, 18.7991, 2.7312, 0.3324, 0.1755, 25.2572, 17.8471, -13.1111, 9.273, 149.785, g
23.7592, 17.5794, 2.49, 0.4822, 0.2443, 5.8651, 23.6746, 13.9072, 9.3392, 84.0178, g
38.4475, 14.7924, 2.4456, 0.4946, 0.2993, 18.1005, 30.9733, -10.152, 22.3126, 94.833, g
28.541, 9.6103, 2.4241, 0.516, 0.2768, 23.2336, -21.3279, -8.0494, 28.3824, 149.881, g
29.2277, 22.3943, 2.8503, 0.3035, 0.1546, 11.9367, 21.8996, -19.204, 17.3452, 164.089, g
24.5979, 11.3337, 2.4354, 0.5541, 0.2844, 13.8569, 21.2856, 3.034, 61.3024, 203.104, g
76.58, 26.8037, 3.1535, 0.2788, 0.1717, -28.9863, 59.0568, 25.9422, 5.9878, 300.375, g
19.0259, 10.069, 2.1584, 0.5694, 0.3299, 23.0957, 10.651, 3.3355, 12.536, 209.752, g
28.68, 11.3248, 2.4023, 0.4713, 0.2436, 27.6661, 24.5807, -6.2009, 46.602, 136.067, g
32.8709, 18.7783, 2.7604, 0.3455, 0.1953, 34.9337, 26.5866, -9.0089, 23.761, 166.98, g
68.0663, 22.5312, 3.1543, 0.2243, 0.1251, 76.9274, 47.619, 12.6088, 10.4946, 241.118, g
87.8129, 32.4592, 3.6522, 0.2154, 0.1155, 32.8172, -47.1027, 10.3258, 0.3878, 363.262, g
32.6529, 17.3812, 2.9413, 0.3526, 0.2456, 21.6438, 23.3878, -12.4937, 7.4018, 261.316, g
24.5289, 14.2949, 2.5641, 0.4611, 0.2442, -23.5549, 12.8399, 8.2298, 2.189, 113.828, g
39.6573, 11.0999, 2.5855, 0.3195, 0.1649, 38.5476, 19.5955, 5.2492, 16.72, 142.327, g
12.7568, 11.5659, 2.1287, 0.7063, 0.4052, -15.4452, 9.2566, 5.7565, 16.342, 93.382, g
25.2031, 14.9262, 2.4764, 0.5275, 0.3222, 6.9867, 19.7166, 15.543, 24.927, 155.933, g
58.1603, 30.2688, 3.4278, 0.2095, 0.1245, 36.3677, 44.1205, 11.9627, 1.6337, 270.772, g
58.1697, 23.8012, 3.5008, 0.1963, 0.111, 39.7425, 57.9644, 19.4394, 15.8268, 188.191, g
12.9624, 10.9524, 2.1538, 0.7368, 0.4667, -13.8539, 6.602, -5.0659, 3.5444, 168.668, g
83.2349, 18.0963, 2.9193, 0.23, 0.115, 54.777, 68.5532, 16.6262, 5.079, 291.303, g
20.4886, 7.0549, 2.2292, 0.7611, 0.41, -21.8262, -13.11, -5.6667, 56.8745, 114.58, g
81.8952, 31.9264, 3.2236, 0.1619, 0.0834, -80.7121, 67.1423, 15.948, 4.362, 258.886, g
24.7396, 17.3116, 2.5717, 0.496, 0.2507, 34.9288, -11.697, 10.5886, 20.6015, 263.105, g
71.5951, 19.3552, 3.1949, 0.1966, 0.1018, 44.053, 65.8521, 5.1734, 0.8714, 210.646, g
45.3501, 18.3376, 2.8182, 0.2781, 0.174, 30.5088, 40.2406, 9.6225, 14.5462, 237.883, g
44.1166, 14.4834, 2.7597, 0.2817, 0.1487, 49.6476, -20.1604, -12.9965, 4.4378, 203.666, g
40.6004, 17.6554, 2.7969, 0.2793, 0.1636, -10.1592, 14.4912, 15.2488, 13.3149, 181.029, g
29.8389, 14.5906, 2.6503, 0.4116, 0.2584, -17.4478, 10.6311, 9.7966, 3.7372, 238.473, g
19.3476, 7.4495, 2.1746, 0.7358, 0.4448, -0.8165, 5.872, -4.482, 62.5119, 162.819, g
91.734, 22.198, 2.8782, 0.3084, 0.1674, -89.4617, 55.9949, -9.8994, 2.652, 332.255, g
89.6414, 24.2344, 2.5563, 0.325, 0.1681, -2.1206, -95.2879, 21.9294, 10.52, 71.5688, g
102.022, 24.3984, 3.3921, 0.212, 0.1113, -106.889, 59.4414, 4.8632, 1.8933, 335.552, g
52.2667, 16.7824, 2.8739, 0.2567, 0.1584, 61.1995, 28.5415, 12.9338, 7.085, 196.631, g
44.1925, 22.518, 2.9294, 0.2094, 0.11, 12.218, 41.7787, -11.6795, 1.6, 169.004, g
40.7668, 16.941, 2.6444, 0.2721, 0.1395, -33.3876, -27.0849, 8.2668, 6.235, 181.17, g
29.0494, 15.9232, 2.6117, 0.3374, 0.1748, 20.0904, -18.7681, -7.9116, 9.703, 230.14, g
32.4967, 14.8197, 2.5514, 0.3118, 0.1671, 12.243, -26.6934, 2.2923, 63.9721, 129.362, g
17.6569, 10.4081, 2.3598, 0.6419, 0.3734, 19.9805, 12.0855, 4.9973, 19.9398, 185.554, g
37.0217, 14.5127, 2.6053, 0.3548, 0.1873, 55.4516, -22.6499, -6.5415, 1.1296, 192.952, g
21.7361, 15.0599, 2.4757, 0.4482, 0.2659, 24.5098, 13.5533, 6.4398, 31.4724, 166.674, g
23.7571, 16.8651, 2.786, 0.419, 0.225, -1.8632, 18.4646, 7.8791, 14.9592, 132.233, g
77.7137, 28.0408, 3.1989, 0.2479, 0.1382, -13.7509, 66.8555, -21.8082, 15.5424, 306.642, g
25.7371, 16.4992, 2.721, 0.4392, 0.2519, 16.669, 23.3348, -8.9524, 17.512, 152.866, g
42.9795, 15.9668, 2.6253, 0.2607, 0.1363, 9.7417, 29.9491, 6.8072, 10.603, 185.708, g
90.2585, 20.3062, 3.385, 0.2769, 0.1716, -49.6865, 70.6911, 20.2177, 1.981, 312.003, g
26.394, 12.821, 2.637, 0.4406, 0.2411, -1.3667, 13.9258, 8.751, 14.961, 152.898, g
22.1311, 9.9695, 2.3655, 0.5948, 0.3168, 23.2794, 18.1866, 10.9782, 34.198, 179.343, g
24.4736, 14.289, 2.3847, 0.5526, 0.2825, 13.6741, -13.2608, -14.6849, 2.7837, 248.274, g
24.388, 12.8981, 2.634, 0.4553, 0.2404, -0.9325, 7.2219, 7.5024, 19.892, 124.342, g
48.0501, 29.1882, 3.3365, 0.2009, 0.1044, 16.5405, 39.0543, -15.2305, 19.9604, 117.139, g
12.7921, 11.531, 2.1189, 0.7224, 0.3992, 15.3218, -8.3057, 10.151, 12.2449, 104.109, g
43.5163, 19.0106, 3.0803, 0.2685, 0.1475, 5.357, -12.4533, -6.1321, 9.4008, 230.392, g
81.3031, 25.3707, 3.418, 0.1406, 0.0739, -7.8621, 68.7019, 20.7308, 1.121, 208.418, g
29.9126, 15.0223, 2.7135, 0.4603, 0.2369, -6.6009, 15.2915, -16.9716, 2.5305, 202.792, g
15.2955, 11.9972, 2.2718, 0.6524, 0.3824, -1.0415, 1.6615, 7.1066, 54.997, 220.126, g
58.9884, 29.6335, 2.7255, 0.2653, 0.1515, -54.9837, -52.5825, -13.1407, 12.3224, 215.724, g
30.4239, 12.0527, 2.49, 0.5016, 0.3155, -28.6877, -15.5362, 10.6495, 0.929, 167.849, g
19.6546, 7.4092, 2.0986, 0.7331, 0.4263, 1.2064, -7.0747, 4.9018, 82.2589, 235.163, g
22.8211, 11.4851, 2.3988, 0.5709, 0.3214, 11.9173, 20.5853, -6.2059, 8.907, 150.846, g
12.602, 11.8298, 2.0354, 0.7005, 0.3733, 15.9804, -9.2568, -9.7269, 81.4811, 135.762, g
49.737, 21.5338, 2.8876, 0.2552, 0.1587, -5.9763, -34.0836, 12.4266, 19.187, 208.484, g
12.8442, 11.3837, 2.3212, 0.7208, 0.4224, 14.9715, -8.5518, -7.5157, 42.146, 148.972, g
17.4823, 10.9852, 2.238, 0.5665, 0.2861, 2.6567, -8.5761, -4.274, 35.758, 130.539, g
25.6931, 10.177, 2.2889, 0.4473, 0.2288, -14.979, 17.8698, 5.8346, 28.175, 92.1703, g
19.6801, 17.5196, 2.4871, 0.43, 0.2362, -6.82, 15.3257, 10.5324, 35.5121, 183.705, g
110.815, 19.4037, 3.0588, 0.1782, 0.1009, -191.638, 77.0631, -8.5572, 1.7722, 266.675, g
35.2264, 19.8659, 3.099, 0.2978, 0.1596, 38.1918, 21.48, -11.4725, 15.103, 228.711, g
24.2748, 17.6052, 2.4949, 0.3808, 0.2064, 13.5523, -18.5344, 9.4007, 9.6844, 210.067, g
31.9789, 16.2532, 2.6107, 0.3407, 0.1801, -25.5846, -11.0711, 10.0324, 15.3064, 166.687, g
21.2848, 6.9088, 2.1629, 0.7216, 0.4089, 22.7552, 12.8164, -6.3066, 48.4705, 199.836, g
45.4214, 31.9009, 3.5653, 0.1711, 0.0869, 46.0041, 40.5794, -17.8607, 11.6075, 165.603, g
37.022, 17.9531, 2.9327, 0.3012, 0.1827, 34.9556, 26.674, 7.4234, 17.8611, 142.679, g
25.4825, 11.4624, 2.4224, 0.552, 0.2854, -12.7289, -13.2584, -11.6033, 2.5804, 243.243, g
19.1301, 9.0426, 2.2833, 0.6719, 0.4714, 3.9814, -13.5623, -10.1033, 38.478, 208.724, g
21.6071, 6.827, 2.0774, 0.7029, 0.4059, 23.2776, 12.3509, 6.4888, 88.9063, 259.471, g
32.1521, 17.2853, 2.6744, 0.3683, 0.2127, -25.634, -26.2882, -11.8225, 13.6027, 229.596, g
22.3115, 18.1542, 2.5711, 0.3839, 0.2349, 24.2233, -8.7335, -13.1112, 13.895, 157.112, g
35.8767, 20.4244, 2.8558, 0.2495, 0.1415, 22.65, 25.2081, 6.8881, 3.348, 129.844, g
19.1984, 7.4598, 2.0881, 0.7429, 0.4531, -0.9994, 6.1041, 4.226, 11.249, 131.125, g
25.7024, 10.3364, 2.317, 0.4723, 0.2771, 6.2351, 19.8672, 7.6639, 30.6008, 119.558, g
20.0062, 10.9525, 2.2878, 0.5825, 0.3119, -8.4534, 18.0523, -9.9211, 72.9346, 71.5935, g
115.515, 12.7772, 2.6279, 0.3062, 0.159, -134.557, 96.5512, -6.8273, 6.817, 227.681, g
20.1506, 7.2154, 2.0846, 0.7572, 0.3827, -3.9309, 11.4563, 5.3539, 32.807, 188.437, g
44.6175, 12.9125, 2.9292, 0.3096, 0.1913, 11.4099, 29.1668, 7.3014, 10.913, 257.701, g
17.2632, 10.7598, 2.4393, 0.6255, 0.38, 1.4736, -5.9904, 7.4399, 43.542, 38.2934, g
33.7823, 26.3385, 2.9717, 0.2124, 0.1062, 7.4761, -25.0744, 19.4652, 2.0557, 171.818, g
83.7192, 32.775, 3.4447, 0.2619, 0.1783, -0.6769, 63.4476, 14.4186, 5.007, 361.508, g
74.6202, 25.9007, 3.3077, 0.1881, 0.1051, 17.0072, 78.9545, -20.2618, 5.231, 203.421, g
90.3757, 22.9848, 2.9863, 0.2559, 0.1409, -4.4115, -120.517, 17.7291, 7.803, 207.116, g
77.7891, 22.0943, 2.9908, 0.2615, 0.1486, 53.5162, 52.3456, -16.006, 5.253, 279.93, g
82.365, 24.7185, 3.3093, 0.2276, 0.1391, -19.094, 70.2975, 13.3771, 4.035, 322.492, g
27.5215, 8.4269, 2.4526, 0.5926, 0.3651, 7.1545, 21.8433, 9.7234, 64.0684, 97.0768, g
39.5082, 20.09, 2.8837, 0.2405, 0.1458, 46.428, -19.2992, 4.1555, 1.6435, 233.249, g
34.6979, 12.5605, 2.608, 0.3527, 0.1985, -0.2024, 22.787, 10.5018, 12.355, 102.503, g
19.9169, 12.7478, 2.4191, 0.4952, 0.2571, -10.9752, -13.3411, -9.3301, 11.2053, 80.5603, g
22.9939, 16.6018, 2.6889, 0.4483, 0.2446, 24.6365, -16.5169, 13.453, 50.697, 30.6356, g
83.8355, 12.7688, 2.7392, 0.474, 0.3017, -73.3769, -30.3659, 5.3509, 4.6236, 267.363, g
45.5838, 18.8041, 3.1745, 0.2329, 0.1275, 38.8147, 34.6809, -10.3056, 10.3511, 168.249, g
40.9467, 18.6686, 2.8633, 0.3151, 0.1884, 21.2334, 38.4813, -6.4606, 41.3483, 139.811, g
56.3758, 19.6173, 3.1861, 0.2072, 0.1215, 53.4752, 41.4943, -12.426, 1.039, 173.496, g
42.8336, 11.395, 2.2683, 0.4313, 0.2237, 18.8068, 28.8359, 6.8468, 9.9089, 173.181, g
20.8487, 7.134, 2.1414, 0.7148, 0.3646, 24.0557, 10.3611, 6.0394, 0.0546, 179.879, g
22.4992, 10.4464, 2.2625, 0.5683, 0.3415, 22.2059, 19.508, -11.0449, 26.9489, 225.367, g
17.8663, 10.0635, 2.4031, 0.6482, 0.413, 18.7946, 13.3886, 3.5509, 23.3338, 76.7357, g
19.6328, 9.6145, 2.29, 0.5949, 0.3359, -23.5984, -10.4701, 4.444, 4.2029, 158.861, g
34.7035, 14.3577, 2.8663, 0.3537, 0.2129, 2.2747, 23.6089, -4.1388, 5.354, 140.17, g
46.507, 11.2989, 2.3847, 0.5526, 0.3691, 28.1802, 40.0369, 8.4745, 13.3338, 105.453, g
27.4308, 15.3788, 2.6618, 0.4423, 0.2625, 1.7847, -8.6385, -9.8991, 9.3801, 218.119, g
25.1127, 16.9364, 2.5569, 0.3828, 0.2011, 6.6768, -14.2513, -14.6756, 70.2428, 228.945, g
32.0237, 12.6492, 2.4298, 0.4796, 0.3364, -25.3114, -23.6305, -5.1363, 20.2901, 206.641, g
41.9723, 21.3517, 2.9863, 0.2786, 0.1481, 11.3321, 33.2394, 14.302, 0.094, 198.526, g
96.4889, 21.011, 3.0228, 0.2334, 0.1295, -162.315, 86.0683, 16.2632, 1.765, 237.11, g
98.4961, 27.8934, 3.6768, 0.1526, 0.0799, -37.6375, 70.6578, -15.8733, 3.663, 291.545, g
36.5242, 13.7876, 2.8466, 0.3559, 0.1786, 4.1256, 32.5134, 7.7912, 2.938, 159.604, g
24.1505, 17.3063, 2.5315, 0.5706, 0.3603, 15.5951, 20.3891, 10.5275, 30.271, 108.081, g
66.8036, 32.9765, 3.683, 0.1289, 0.0721, 39.1185, 66.1333, 10.4774, 16.085, 148.576, g
83.2852, 22.5835, 3.1284, 0.2507, 0.1626, -75.2595, 55.207, 18.6662, 2.772, 255.471, g
42.4673, 8.5241, 2.5366, 0.4651, 0.2776, 12.742, 31.2016, 4.2744, 6.332, 180.649, g
54.6903, 13.3808, 2.6498, 0.3225, 0.1691, 9.216, 41.7832, 8.7147, 22.307, 84.5171, g
12.8703, 11.4444, 2.3811, 0.736, 0.3805, -15.0946, 5.3032, 11.6208, 21.012, 204.037, g
23.2199, 12.5471, 2.4306, 0.5195, 0.3061, 25.9603, 11.3088, 8.5799, 2.3661, 207.886, g
19.3383, 12.704, 2.3847, 0.5485, 0.2907, -14.4994, -13.9911, -7.4292, 57.946, 189.524, g
59.4409, 21.1101, 3.2783, 0.1644, 0.083, -13.7027, 45.0604, 11.0171, 3.819, 252.332, g
25.6849, 15.0191, 2.5321, 0.3877, 0.2159, 6.8213, 16.0753, -11.6748, 38.883, 143.995, g
84.5375, 31.1777, 3.4894, 0.1478, 0.0744, 21.4084, 68.4071, 4.6755, 6.7811, 239.04, g
20.7049, 14.8302, 2.4646, 0.4768, 0.259, -4.2725, 17.1302, -3.9602, 25.2944, 178.553, g
41.1027, 11.8476, 2.5283, 0.4, 0.2119, 31.2249, 20.7355, -9.7801, 7.067, 226.629, g
88.1093, 20.6028, 2.7589, 0.2718, 0.1542, 56.4569, 72.0646, 5.3155, 8.618, 173.233, g
64.5788, 21.3742, 3.343, 0.1621, 0.0878, 55.9987, 51.3954, -12.4164, 0.209, 205.935, g
95.1033, 34.0783, 4.0022, 0.1101, 0.0551, 95.1891, 90.4024, 26.214, 0.851, 253.539, g
45.1878, 20.6403, 2.9373, 0.193, 0.0988, -26.7256, -17.9222, -10.849, 16.521, 218.888, g
27.9504, 8.4249, 2.2041, 0.5813, 0.3531, -12.9917, -20.6984, 4.2636, 60.468, 59.7883, g
44.2526, 15.6477, 2.7197, 0.4023, 0.2336, 18.6249, 39.5971, 6.29, 7.6218, 169.222, g
19.7969, 7.3536, 2.0952, 0.747, 0.4137, -2.4223, 9.1781, -5.0206, 77.4, 195.272, g
26.8132, 19.8716, 2.4976, 0.3752, 0.1924, 31.0507, 24.4633, 17.1262, 33.5185, 117.734, g
20.0777, 12.6181, 2.404, 0.5286, 0.2939, 14.1429, 15.066, 7.8845, 36.457, 132.889, g
89.9295, 28.1804, 3.0732, 0.1817, 0.0942, 26.0423, 58.615, -23.5047, 3.2204, 300.601, g
34.313, 17.8379, 2.7694, 0.3895, 0.2338, 11.8881, -26.385, 9.2888, 4.4274, 191.113, g
84.0827, 55.4775, 4.2314, 0.0691, 0.0346, -17.1936, 85.0995, 38.3377, 2.468, 179.606, g
37.0047, 13.8247, 2.8448, 0.3617, 0.1866, -18.034, 24.8963, -9.3634, 4.1448, 221.819, g
23.6363, 12.7789, 2.3404, 0.5616, 0.3082, 28.0452, 9.9113, -5.3559, 11.3526, 162.238, g
87.8315, 33.0873, 3.5638, 0.1119, 0.0572, -95.0042, 77.1037, -21.44, 4.714, 236.039, g
35.1185, 25.9444, 3.1561, 0.245, 0.1428, -6.8607, -10.3173, 9.6784, 84.9057, 57.7733, g
86.2677, 24.8057, 3.4229, 0.1964, 0.1157, -65.865, 82.3606, 18.1852, 2.42, 295.415, g
25.622, 16.4937, 2.8212, 0.4166, 0.2091, 11.0943, 16.431, 10.7671, 0.632, 207.647, g
82.6154, 34.4947, 3.5741, 0.2674, 0.1561, 25.4538, 46.5931, -18.1965, 1.979, 387.259, g
17.1794, 11.0764, 2.2967, 0.5909, 0.3106, -3.1336, 8.503, 5.5613, 13.117, 209.617, g
27.8065, 11.0411, 2.5658, 0.462, 0.2894, 18.3687, -15.6257, 8.0266, 9.2, 177.62, g
26.0266, 13.1109, 2.48, 0.4702, 0.2964, 6.64, 18.571, 8.3575, 48.8519, 136.52, g
27.5351, 22.5703, 2.7952, 0.2949, 0.1675, 2.9804, 19.7948, -15.6012, 14.377, 179.387, g
18.1854, 10.6422, 2.1673, 0.5442, 0.2891, -23.86, -8.8023, 2.3166, 33.034, 219.605, g
26.0686, 17.069, 2.6258, 0.4284, 0.2379, 10.1475, 9.1763, -9.7769, 55.5722, 41.5565, g
24.7206, 14.7841, 2.3664, 0.4774, 0.2387, -12.6958, -15.7372, 10.9758, 42.763, 84.5825, g
26.9117, 7.0355, 2.3979, 0.696, 0.43, -14.6418, -11.7778, 5.4555, 18.547, 195.489, g
28.8538, 16.1898, 2.4728, 0.5017, 0.3418, 26.6283, 18.2376, 11.4087, 11.6565, 79.0811, g
69.1518, 11.6149, 2.8395, 0.3618, 0.2308, -56.0023, 36.9873, 10.9978, 2.023, 305.823, g
42.1245, 24.5639, 2.8684, 0.2668, 0.1347, 19.652, 24.4436, -10.8984, 11.3741, 291.552, g
24.3145, 8.5484, 2.3953, 0.6076, 0.4326, -12.0554, -13.3284, -3.0853, 25.4615, 140.585, g
24.5519, 15.0466, 2.5434, 0.4635, 0.3019, -8.7048, -18.0407, -7.4007, 64.279, 107.234, g
33.2019, 13.4598, 2.9467, 0.3663, 0.1848, -20.1814, -18.4191, 6.8355, 5.201, 138.779, g
22.4777, 15.8752, 2.3847, 0.5526, 0.3031, -9.2116, -17.7029, -13.3044, 11.1527, 146.456, g
24.2157, 12.8576, 2.2304, 0.5529, 0.3029, -29.2716, 1.7156, -5.9639, 65.896, 191.307, g
19.7069, 18.1235, 2.2765, 0.5608, 0.3148, -27.8411, 16.2822, -8.9099, 46.1416, 138.787, g
94.4083, 32.2394, 3.8232, 0.1293, 0.0695, -72.1395, 78.0184, -17.3768, 2.3937, 268.606, g
80.7241, 24.2144, 2.9297, 0.2775, 0.1429, -140.143, 80.5329, 16.2373, 2.7787, 302.342, g
23.7382, 12.6284, 2.4023, 0.5267, 0.2911, -26.1067, -14.0198, 5.1836, 15.634, 152.442, g
25.2454, 15.261, 2.4814, 0.4455, 0.2294, -22.9779, -6.2972, -7.9618, 32.442, 160.568, g
75.9663, 27.2188, 3.1582, 0.1813, 0.0962, 7.7136, 57.3587, 14.6414, 2.993, 276.025, g
83.8436, 31.8164, 3.588, 0.1498, 0.0853, 77.5835, 92.3676, 25.6721, 3.2408, 244.771, g
35.6255, 19.8706, 3.1647, 0.2793, 0.1516, 28.8475, -26.1111, 12.294, 3.866, 183.938, g
51.5578, 15.1741, 2.5478, 0.4363, 0.2337, 41.8273, 51.5694, -9.5641, 5.498, 148.639, g
18.6873, 13.5389, 2.4014, 0.7262, 0.375, 22.8294, -10.7944, 9.7581, 34.0054, 125.49, g
35.6053, 19.2838, 3.1762, 0.2819, 0.1476, 5.738, 24.4213, -15.2758, 8.714, 202.115, g
29.1545, 12.6045, 2.6679, 0.449, 0.2309, -25.4581, -13.112, -8.6614, 24.7086, 154.872, g
25.4704, 16.0388, 2.5126, 0.4547, 0.2565, -20.024, 16.0959, -9.4221, 9.761, 116.668, g
18.8206, 10.3202, 2.1492, 0.5248, 0.266, 25.7963, 4.1479, -3.9283, 18.121, 191.133, g
33.5123, 15.0057, 2.4742, 0.4866, 0.3104, 33.7307, 27.5196, 2.2896, 6.8985, 199.944, g
20.0503, 7.2266, 2.1477, 0.7616, 0.3879, 4.0452, -11.4259, 5.2307, 4.075, 186.949, g
61.596, 20.4676, 3.3757, 0.1848, 0.0987, 58.0284, 49.7748, -10.6349, 0.488, 213.798, g
82.8408, 25.3962, 3.3101, 0.1763, 0.0899, 59.671, 76.1592, -13.6846, 7.551, 254.594, g
65.5959, 21.7916, 3.0821, 0.1929, 0.1113, 34.6044, 35.616, 6.5158, 3.7884, 217.317, g
19.9789, 12.6915, 2.4541, 0.5448, 0.3462, 12.6925, 16.8664, -5.0556, 12.7586, 205.861, g
20.5692, 12.6622, 2.4289, 0.4842, 0.2737, -18.1365, -11.5884, -3.913, 13.9, 194.491, g
22.7955, 10.6579, 2.5031, 0.5997, 0.4003, 11.3459, 20.5625, 8.9411, 42.293, 210.976, g
24.313, 12.0951, 2.3874, 0.4221, 0.2561, -10.0699, -8.7859, -7.1759, 7.161, 198.646, g
18.5099, 12.7852, 2.3775, 0.5199, 0.3082, 0.021, -5.8835, 8.9043, 71.9926, 226.582, g
20.9434, 14.775, 2.5065, 0.5202, 0.3474, 18.9221, 17.923, -8.4022, 23.4769, 210.481, g
52.221, 12.2973, 2.6435, 0.4523, 0.3125, -25.0167, -41.2341, 6.56, 5.096, 185.44, g
12.6909, 11.6845, 2.3375, 0.6989, 0.3931, -15.7631, 9.6199, -5.1042, 7.208, 194.397, g
19.2345, 11.789, 2.3118, 0.6488, 0.4366, 11.1633, 20.0434, -8.6477, 40.554, 165.96, g
103.582, 30.2095, 3.4386, 0.1672, 0.0898, -36.0433, 50.7284, 5.567, 2.3493, 325.697, g
21.0425, 11.7618, 2.3128, 0.5353, 0.2847, -1.7828, 8.5343, -11.2971, 15.654, 212.424, g
35.9534, 31.5107, 3.3495, 0.2482, 0.1241, 20.624, 33.4197, -7.8103, 12.941, 74.4644, g
47.7028, 20.7325, 2.9385, 0.3053, 0.1768, 43.6353, 44.2164, -8.7478, 7.4038, 224.584, g
34.9246, 19.108, 2.9562, 0.2754, 0.1455, 31.7698, 26.9575, -13.8399, 12.5959, 198.183, g
34.1813, 15.8859, 2.7821, 0.3518, 0.2056, 1.8633, 25.8877, 6.518, 4.2283, 189.155, g
90.2566, 32.1569, 3.6228, 0.2038, 0.1179, -19.2258, 66.5126, 28.6939, 1.8578, 342.374, g
29.2226, 19.6211, 2.6053, 0.3027, 0.1923, -22.5914, -21.2356, 10.0069, 5.7595, 203.891, g
20.8593, 6.8126, 2.1255, 0.764, 0.4532, 20.6066, 14.8941, 5.9851, 63.211, 119.043, g
46.7637, 14.9414, 2.7392, 0.2753, 0.1595, -20.3305, -34.7392, -8.7253, 2.0311, 175.065, g
20.003, 7.3665, 2.2799, 0.7139, 0.4068, 0.6315, -5.9995, 5.3228, 35.9796, 65.3452, g
59.975, 26.4656, 3.2067, 0.2628, 0.1687, -54.284, 49.6809, -13.4335, 13.157, 287.1, g
48.8841, 14.1835, 2.8038, 0.3441, 0.2176, -23.606, -35.172, -12.5396, 1.783, 214.303, g
18.5317, 10.3781, 2.2041, 0.575, 0.3094, -23.3881, -9.7754, 4.3266, 26.6697, 205.578, g
24.4389, 20.3553, 2.6004, 0.2861, 0.1568, -7.4896, -12.3491, 8.9482, 26.1127, 228.273, g
21.1235, 6.9854, 2.0952, 0.7229, 0.3976, 23.0213, 12.2823, -6.2098, 74.254, 97.5924, g
