@relation  movement_libras
@attribute 1st_coordinate_abcissa numeric
@attribute 1st_coordinate_ordinate numeric
@attribute 2st_coordinate_abcissa numeric
@attribute 2st_coordinate_ordinate numeric
@attribute 3st_coordinate_abcissa numeric
@attribute 3st_coordinate_ordinate numeric
@attribute 4st_coordinate_abcissa numeric
@attribute 4st_coordinate_ordinate numeric
@attribute 5st_coordinate_abcissa numeric
@attribute 5st_coordinate_ordinate numeric
@attribute 6st_coordinate_abcissa numeric
@attribute 6st_coordinate_ordinate numeric
@attribute 7st_coordinate_abcissa numeric
@attribute 7st_coordinate_ordinate numeric
@attribute 8st_coordinate_abcissa numeric
@attribute 8st_coordinate_ordinate numeric
@attribute 9st_coordinate_abcissa numeric
@attribute 9st_coordinate_ordinate numeric
@attribute 10st_coordinate_abcissa numeric
@attribute 10st_coordinate_ordinate numeric
@attribute 11st_coordinate_abcissa numeric
@attribute 11st_coordinate_ordinate numeric
@attribute 12st_coordinate_abcissa numeric
@attribute 12st_coordinate_ordinate numeric
@attribute 13st_coordinate_abcissa numeric
@attribute 13st_coordinate_ordinate numeric
@attribute 14st_coordinate_abcissa numeric
@attribute 14st_coordinate_ordinate numeric
@attribute 15st_coordinate_abcissa numeric
@attribute 15st_coordinate_ordinate numeric
@attribute 16st_coordinate_abcissa numeric
@attribute 16st_coordinate_ordinate numeric
@attribute 17st_coordinate_abcissa numeric
@attribute 17st_coordinate_ordinate numeric
@attribute 18st_coordinate_abcissa numeric
@attribute 18st_coordinate_ordinate numeric
@attribute 19st_coordinate_abcissa numeric
@attribute 19st_coordinate_ordinate numeric
@attribute 20st_coordinate_abcissa numeric
@attribute 20st_coordinate_ordinate numeric
@attribute 21st_coordinate_abcissa numeric
@attribute 21st_coordinate_ordinate numeric
@attribute 22st_coordinate_abcissa numeric
@attribute 22st_coordinate_ordinate numeric
@attribute 23st_coordinate_abcissa numeric
@attribute 23st_coordinate_ordinate numeric
@attribute 24st_coordinate_abcissa numeric
@attribute 24st_coordinate_ordinate numeric
@attribute 25st_coordinate_abcissa numeric
@attribute 25st_coordinate_ordinate numeric
@attribute 26st_coordinate_abcissa numeric
@attribute 26st_coordinate_ordinate numeric
@attribute 27st_coordinate_abcissa numeric
@attribute 27st_coordinate_ordinate numeric
@attribute 28st_coordinate_abcissa numeric
@attribute 28st_coordinate_ordinate numeric
@attribute 29st_coordinate_abcissa numeric
@attribute 29st_coordinate_ordinate numeric
@attribute 30st_coordinate_abcissa numeric
@attribute 30st_coordinate_ordinate numeric
@attribute 31st_coordinate_abcissa numeric
@attribute 31st_coordinate_ordinate numeric
@attribute 32st_coordinate_abcissa numeric
@attribute 32st_coordinate_ordinate numeric
@attribute 33st_coordinate_abcissa numeric
@attribute 33st_coordinate_ordinate numeric
@attribute 34st_coordinate_abcissa numeric
@attribute 34st_coordinate_ordinate numeric
@attribute 35st_coordinate_abcissa numeric
@attribute 35st_coordinate_ordinate numeric
@attribute 36st_coordinate_abcissa numeric
@attribute 36st_coordinate_ordinate numeric
@attribute 37st_coordinate_abcissa numeric
@attribute 37st_coordinate_ordinate numeric
@attribute 38st_coordinate_abcissa numeric
@attribute 38st_coordinate_ordinate numeric
@attribute 39st_coordinate_abcissa numeric
@attribute 39st_coordinate_ordinate numeric
@attribute 40st_coordinate_abcissa numeric
@attribute 40st_coordinate_ordinate numeric
@attribute 41st_coordinate_abcissa numeric
@attribute 41st_coordinate_ordinate numeric
@attribute 42st_coordinate_abcissa numeric
@attribute 42st_coordinate_ordinate numeric
@attribute 43st_coordinate_abcissa numeric
@attribute 43st_coordinate_ordinate numeric
@attribute 44st_coordinate_abcissa numeric
@attribute 44st_coordinate_ordinate numeric
@attribute 45st_coordinate_abcissa numeric
@attribute 45st_coordinate_ordinate numeric
@attribute Class {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15}


@data
0.66151, 0.26852, 0.66344, 0.26852, 0.66344, 0.27083, 0.66151, 0.27083, 0.66151, 0.26852, 0.65957, 0.26852, 0.65184, 0.25926, 0.62863, 0.23843, 0.59381, 0.21759, 0.55126, 0.2037, 0.49903, 0.2037, 0.44681, 0.22454, 0.40232, 0.25231, 0.3675, 0.28241, 0.34623, 0.32176, 0.32882, 0.36574, 0.32495, 0.41204, 0.33462, 0.46759, 0.3559, 0.52083, 0.37911, 0.56944, 0.40426, 0.6088, 0.4352, 0.64352, 0.46615, 0.67361, 0.5029, 0.69213, 0.54739, 0.7037, 0.58994, 0.71296, 0.63056, 0.70833, 0.66538, 0.6875, 0.69439, 0.66204, 0.72147, 0.63889, 0.74275, 0.6088, 0.75242, 0.58102, 0.75629, 0.53935, 0.75435, 0.49769, 0.74468, 0.4537, 0.73694, 0.41204, 0.72534, 0.37269, 0.7118, 0.33565, 0.69439, 0.30556, 0.66731, 0.28241, 0.63636, 0.27083, 0.60542, 0.2662, 0.58221, 0.2662, 0.57447, 0.26852, 0.57253, 0.27083, 6
0.41779, 0.5463, 0.41779, 0.54398, 0.41779, 0.5463, 0.41779, 0.54398, 0.41779, 0.54398, 0.41779, 0.5463, 0.41779, 0.5463, 0.41779, 0.54398, 0.41779, 0.53935, 0.41586, 0.53009, 0.41199, 0.52083, 0.40426, 0.50926, 0.39265, 0.5, 0.37911, 0.49074, 0.3617, 0.4838, 0.34236, 0.47685, 0.31915, 0.47454, 0.29787, 0.47222, 0.27466, 0.47454, 0.25145, 0.47685, 0.22824, 0.48611, 0.21083, 0.50231, 0.19923, 0.51852, 0.18956, 0.53704, 0.18569, 0.55556, 0.17988, 0.57407, 0.17795, 0.60648, 0.18569, 0.6412, 0.20116, 0.66667, 0.28046, 0.7662, 0.31721, 0.77083, 0.35783, 0.76852, 0.39845, 0.77083, 0.4352, 0.7662, 0.47195, 0.75231, 0.4971, 0.7338, 0.51644, 0.71065, 0.52998, 0.68056, 0.52611, 0.65509, 0.52418, 0.63426, 0.52224, 0.6088, 0.51644, 0.58796, 0.50677, 0.57176, 0.49516, 0.56019, 0.48356, 0.55093, 6
0.60155, 0.71528, 0.60348, 0.72222, 0.60348, 0.71759, 0.60542, 0.71296, 0.60348, 0.72454, 0.60155, 0.72222, 0.59961, 0.71528, 0.59768, 0.71759, 0.58607, 0.71991, 0.58027, 0.71528, 0.5706, 0.70833, 0.56093, 0.71528, 0.55126, 0.71065, 0.54739, 0.70833, 0.53385, 0.70833, 0.52611, 0.70833, 0.52031, 0.69907, 0.5087, 0.69213, 0.49903, 0.69213, 0.4913, 0.69444, 0.47969, 0.68981, 0.47002, 0.6875, 0.46035, 0.68287, 0.44681, 0.68056, 0.43714, 0.67593, 0.42747, 0.67361, 0.41586, 0.66898, 0.39845, 0.66667, 0.38491, 0.65972, 0.37331, 0.65741, 0.3675, 0.65972, 0.35977, 0.65972, 0.35203, 0.65278, 0.34236, 0.64352, 0.33656, 0.63889, 0.32689, 0.62963, 0.32302, 0.625, 0.31528, 0.61806, 0.30948, 0.61574, 0.29207, 0.60648, 0.27466, 0.59954, 0.2766, 0.60185, 0.27466, 0.59954, 0.27273, 0.59954, 0.27273, 0.59954, 7
0.80077, 0.52546, 0.80077, 0.52778, 0.80077, 0.52778, 0.80077, 0.53009, 0.79884, 0.53241, 0.79884, 0.53241, 0.79691, 0.53472, 0.79497, 0.53241, 0.79304, 0.53241, 0.7911, 0.53241, 0.78917, 0.53241, 0.78723, 0.53472, 0.78143, 0.53241, 0.77369, 0.53241, 0.76789, 0.53241, 0.75435, 0.53009, 0.74081, 0.53009, 0.72534, 0.53241, 0.70793, 0.53241, 0.68859, 0.52778, 0.66731, 0.53009, 0.64797, 0.52546, 0.62669, 0.52315, 0.60542, 0.51852, 0.58221, 0.51157, 0.56093, 0.50463, 0.54159, 0.5, 0.52031, 0.49537, 0.49903, 0.49306, 0.47969, 0.49074, 0.45841, 0.49074, 0.43907, 0.48843, 0.41973, 0.48843, 0.40039, 0.49074, 0.38298, 0.49306, 0.36557, 0.50694, 0.34816, 0.50463, 0.32882, 0.49537, 0.31141, 0.5625, 0.294, 0.57407, 0.27853, 0.58102, 0.26499, 0.56713, 0.25532, 0.55324, 0.24565, 0.55093, 0.23985, 0.55556, 7
0.63636, 0.77778, 0.63636, 0.77546, 0.63636, 0.77778, 0.63636, 0.77546, 0.63636, 0.77546, 0.63636, 0.77546, 0.6383, 0.77546, 0.6383, 0.77546, 0.6383, 0.77083, 0.6441, 0.76389, 0.64603, 0.75926, 0.6499, 0.75, 0.6383, 0.74537, 0.62863, 0.7338, 0.62863, 0.71991, 0.63056, 0.71065, 0.6325, 0.69444, 0.6383, 0.68287, 0.6383, 0.66898, 0.64023, 0.65509, 0.64217, 0.6412, 0.64217, 0.625, 0.6441, 0.6088, 0.6441, 0.59028, 0.64603, 0.57407, 0.64797, 0.55556, 0.6499, 0.53935, 0.65184, 0.52315, 0.65377, 0.50694, 0.65571, 0.48843, 0.65571, 0.47685, 0.65571, 0.46759, 0.6499, 0.45602, 0.64603, 0.43981, 0.6441, 0.4213, 0.6441, 0.40741, 0.64023, 0.3912, 0.6383, 0.37037, 0.6383, 0.35185, 0.63636, 0.33102, 0.6383, 0.31019, 0.64023, 0.28935, 0.64023, 0.26852, 0.64217, 0.24769, 0.64603, 0.22454, 8
0.43133, 0.69907, 0.43327, 0.69676, 0.43327, 0.69676, 0.43327, 0.69907, 0.43133, 0.69907, 0.43133, 0.69907, 0.43327, 0.69676, 0.4294, 0.69444, 0.4294, 0.68981, 0.4294, 0.6875, 0.4294, 0.68519, 0.4294, 0.67824, 0.4352, 0.6713, 0.44681, 0.66435, 0.44487, 0.64815, 0.44487, 0.63194, 0.44101, 0.61806, 0.44294, 0.60648, 0.43907, 0.59491, 0.43327, 0.58333, 0.4294, 0.5787, 0.42553, 0.56019, 0.42166, 0.54167, 0.41779, 0.52083, 0.41586, 0.49769, 0.41199, 0.47222, 0.40812, 0.44676, 0.40619, 0.4213, 0.40232, 0.39583, 0.40039, 0.375, 0.39845, 0.35417, 0.39652, 0.33333, 0.39458, 0.3125, 0.38878, 0.2963, 0.38685, 0.27778, 0.38298, 0.26389, 0.38298, 0.25231, 0.38104, 0.24074, 0.38104, 0.22917, 0.37911, 0.22454, 0.37911, 0.21991, 0.37911, 0.21759, 0.37718, 0.21759, 0.37524, 0.21991, 0.37524, 0.21991, 8
0.70793, 0.53472, 0.70793, 0.53472, 0.70793, 0.53241, 0.70793, 0.53472, 0.70793, 0.53472, 0.70793, 0.53704, 0.70406, 0.51852, 0.70019, 0.50231, 0.68665, 0.5, 0.67311, 0.52315, 0.67505, 0.50463, 0.69052, 0.48611, 0.68665, 0.5, 0.69439, 0.53241, 0.69246, 0.50926, 0.70793, 0.49074, 0.69826, 0.48843, 0.68665, 0.51852, 0.68085, 0.52315, 0.66925, 0.49537, 0.68665, 0.48611, 0.67118, 0.48611, 0.67505, 0.52315, 0.67118, 0.51389, 0.67311, 0.48843, 0.68085, 0.4838, 0.67698, 0.51157, 0.67311, 0.51389, 0.66925, 0.49306, 0.67311, 0.4838, 0.66731, 0.5, 0.66925, 0.51157, 0.66731, 0.4838, 0.68279, 0.47685, 0.67505, 0.48843, 0.68085, 0.51852, 0.67892, 0.50463, 0.67505, 0.48843, 0.67698, 0.49537, 0.68085, 0.51852, 0.67698, 0.50694, 0.68085, 0.48611, 0.67892, 0.49074, 0.68665, 0.51852, 0.68472, 0.51389, 9
0.51451, 0.52546, 0.51451, 0.52546, 0.51257, 0.52778, 0.52031, 0.51157, 0.52418, 0.50694, 0.52418, 0.50926, 0.52224, 0.50694, 0.51644, 0.5, 0.50484, 0.50694, 0.49323, 0.46296, 0.49323, 0.49537, 0.4971, 0.49537, 0.50097, 0.49306, 0.50097, 0.49306, 0.49516, 0.5, 0.48549, 0.45602, 0.4913, 0.50463, 0.50484, 0.49537, 0.51064, 0.49769, 0.51064, 0.49537, 0.50484, 0.49074, 0.49323, 0.49537, 0.48162, 0.44676, 0.48356, 0.46528, 0.48743, 0.49537, 0.4913, 0.48843, 0.4913, 0.48843, 0.48356, 0.48611, 0.47389, 0.48148, 0.47002, 0.49074, 0.46228, 0.46759, 0.46228, 0.49769, 0.46615, 0.48611, 0.47002, 0.48611, 0.46422, 0.4838, 0.46035, 0.47917, 0.46035, 0.4838, 0.45648, 0.46296, 0.45648, 0.47917, 0.46422, 0.4838, 0.46809, 0.48611, 0.46809, 0.4838, 0.46228, 0.47917, 0.45841, 0.4838, 0.44681, 0.44676, 9
0.90329, 0.68056, 0.90135, 0.68056, 0.90135, 0.68287, 0.89749, 0.67824, 0.85493, 0.64815, 0.83172, 0.60648, 0.81625, 0.55556, 0.80851, 0.49769, 0.80464, 0.46991, 0.80077, 0.46759, 0.78917, 0.47917, 0.75822, 0.52546, 0.71567, 0.59028, 0.67698, 0.65509, 0.6441, 0.7037, 0.63056, 0.71991, 0.62863, 0.72222, 0.62089, 0.72454, 0.59961, 0.68981, 0.56286, 0.63889, 0.52998, 0.55787, 0.4971, 0.49074, 0.47582, 0.44213, 0.46422, 0.43519, 0.46035, 0.4375, 0.45261, 0.44444, 0.42553, 0.49769, 0.39072, 0.58102, 0.36364, 0.65741, 0.35397, 0.71065, 0.34623, 0.74074, 0.33849, 0.76157, 0.33269, 0.76389, 0.32495, 0.75694, 0.29787, 0.70139, 0.26692, 0.6088, 0.25145, 0.53704, 0.22824, 0.48843, 0.20309, 0.46991, 0.20116, 0.47454, 0.19729, 0.48148, 0.17988, 0.50231, 0.15861, 0.56019, 0.13346, 0.65278, 0.11992, 0.72685, 10
0.15474, 0.43287, 0.15861, 0.43519, 0.16634, 0.43981, 0.17795, 0.44676, 0.19149, 0.45139, 0.21277, 0.47454, 0.22437, 0.52315, 0.25532, 0.57176, 0.29594, 0.62269, 0.33462, 0.6713, 0.35977, 0.69676, 0.36944, 0.70139, 0.37331, 0.7037, 0.38104, 0.70833, 0.40426, 0.70139, 0.4294, 0.6713, 0.44874, 0.62731, 0.46422, 0.58796, 0.48162, 0.54861, 0.49903, 0.51157, 0.51644, 0.48148, 0.53385, 0.45602, 0.54352, 0.43981, 0.54739, 0.42824, 0.54545, 0.42361, 0.54739, 0.42593, 0.55899, 0.44213, 0.5764, 0.47454, 0.59381, 0.52083, 0.61315, 0.56944, 0.64217, 0.61343, 0.67698, 0.64815, 0.71373, 0.6713, 0.73888, 0.6875, 0.75242, 0.69213, 0.75629, 0.68981, 0.75822, 0.68519, 0.76209, 0.67824, 0.76983, 0.66667, 0.78337, 0.65046, 0.80077, 0.62963, 0.81625, 0.60185, 0.83946, 0.56019, 0.86267, 0.56019, 0.88395, 0.52778, 10
0.45261, 0.75694, 0.45068, 0.75926, 0.45455, 0.75926, 0.45455, 0.75694, 0.46809, 0.74769, 0.4971, 0.72454, 0.53772, 0.68981, 0.58027, 0.65046, 0.62282, 0.61806, 0.6441, 0.60185, 0.6441, 0.59954, 0.62089, 0.60185, 0.58221, 0.59954, 0.53578, 0.59954, 0.48356, 0.57639, 0.43327, 0.5463, 0.38104, 0.50463, 0.35783, 0.47454, 0.3501, 0.4838, 0.34623, 0.49074, 0.3617, 0.48148, 0.39845, 0.47917, 0.43133, 0.46991, 0.47389, 0.44213, 0.51451, 0.40509, 0.54739, 0.36806, 0.5706, 0.34491, 0.58414, 0.33796, 0.58414, 0.33796, 0.57253, 0.33565, 0.55126, 0.33565, 0.51644, 0.33102, 0.47002, 0.32176, 0.42747, 0.30556, 0.39652, 0.26389, 0.3675, 0.24537, 0.33656, 0.21991, 0.32108, 0.21296, 0.31721, 0.22222, 0.31335, 0.23148, 0.31335, 0.23611, 0.33075, 0.2338, 0.37137, 0.2338, 0.41973, 0.2037, 0.46422, 0.19213, 11
0.61702, 0.75, 0.61702, 0.75, 0.61702, 0.75, 0.61702, 0.75, 0.61896, 0.75, 0.61702, 0.75, 0.61896, 0.75, 0.61702, 0.74769, 0.61122, 0.73843, 0.59768, 0.72685, 0.56867, 0.70833, 0.54159, 0.69444, 0.51064, 0.68287, 0.48356, 0.67824, 0.46615, 0.67361, 0.46035, 0.67361, 0.46615, 0.6713, 0.47969, 0.66204, 0.50484, 0.64815, 0.54545, 0.61806, 0.57253, 0.60417, 0.60348, 0.58565, 0.63636, 0.57176, 0.66151, 0.56481, 0.68279, 0.55324, 0.69052, 0.55556, 0.69052, 0.55324, 0.68085, 0.54861, 0.65764, 0.53935, 0.62282, 0.52315, 0.58221, 0.49769, 0.53965, 0.47685, 0.49903, 0.46065, 0.46809, 0.44676, 0.44101, 0.44213, 0.42553, 0.43519, 0.42166, 0.43056, 0.4294, 0.43287, 0.44487, 0.4213, 0.47195, 0.39815, 0.51064, 0.36806, 0.55513, 0.34028, 0.59768, 0.31713, 0.6325, 0.29861, 0.66151, 0.28472, 11
0.80464, 0.625, 0.80077, 0.62269, 0.78723, 0.62037, 0.76983, 0.61806, 0.76402, 0.62963, 0.74855, 0.62269, 0.73308, 0.60185, 0.71567, 0.58565, 0.70406, 0.56481, 0.68665, 0.53935, 0.66925, 0.51852, 0.64023, 0.50463, 0.61122, 0.50694, 0.5764, 0.51852, 0.54739, 0.53704, 0.52418, 0.56019, 0.51257, 0.5787, 0.5087, 0.59491, 0.5087, 0.61806, 0.50677, 0.64815, 0.50484, 0.67824, 0.49323, 0.70139, 0.47969, 0.71528, 0.43907, 0.71991, 0.42747, 0.72917, 0.40619, 0.7338, 0.39072, 0.72917, 0.38491, 0.71991, 0.37524, 0.71065, 0.3559, 0.68287, 0.34236, 0.65278, 0.33075, 0.62269, 0.32302, 0.59954, 0.31335, 0.5787, 0.30368, 0.55787, 0.29207, 0.5463, 0.27853, 0.52315, 0.26112, 0.50231, 0.24952, 0.4838, 0.23985, 0.47685, 0.22824, 0.47917, 0.2147, 0.49537, 0.19923, 0.52083, 0.18569, 0.55324, 0.17021, 0.58333, 12
0.88395, 0.61574, 0.88201, 0.61806, 0.87234, 0.62037, 0.87041, 0.61574, 0.84526, 0.61574, 0.83559, 0.6088, 0.82205, 0.60417, 0.80851, 0.60648, 0.80658, 0.58796, 0.79884, 0.59954, 0.7853, 0.57176, 0.77369, 0.5463, 0.76015, 0.5162, 0.74081, 0.49537, 0.7176, 0.47685, 0.69052, 0.46759, 0.66151, 0.46528, 0.62669, 0.47454, 0.59381, 0.49306, 0.56673, 0.52083, 0.54545, 0.54861, 0.53191, 0.57639, 0.52224, 0.6088, 0.52224, 0.62731, 0.52224, 0.65741, 0.51838, 0.68981, 0.52224, 0.70602, 0.5087, 0.71991, 0.48356, 0.74306, 0.46228, 0.76157, 0.44294, 0.78009, 0.41199, 0.7963, 0.38685, 0.80324, 0.36944, 0.80324, 0.35203, 0.79167, 0.33849, 0.77315, 0.32108, 0.75231, 0.30561, 0.7338, 0.29207, 0.71065, 0.28046, 0.68519, 0.27079, 0.65972, 0.26886, 0.62731, 0.2766, 0.59259, 0.2766, 0.5625, 0.27853, 0.53009, 12
0.6383, 0.78472, 0.64023, 0.78472, 0.64023, 0.78472, 0.63443, 0.78472, 0.62089, 0.78935, 0.59574, 0.79167, 0.56867, 0.78704, 0.54352, 0.77546, 0.51451, 0.76157, 0.48743, 0.74306, 0.46809, 0.7338, 0.46228, 0.71991, 0.47195, 0.69907, 0.49516, 0.68287, 0.52031, 0.68056, 0.55513, 0.67824, 0.58994, 0.66898, 0.62669, 0.65278, 0.64797, 0.62037, 0.66344, 0.58333, 0.66151, 0.54861, 0.64217, 0.53009, 0.61702, 0.52315, 0.58801, 0.52083, 0.55899, 0.52083, 0.53385, 0.52083, 0.50484, 0.51389, 0.47776, 0.49306, 0.45841, 0.46065, 0.45068, 0.4213, 0.46035, 0.38657, 0.48549, 0.36343, 0.52418, 0.34954, 0.5648, 0.34491, 0.60155, 0.34722, 0.6441, 0.3287, 0.68085, 0.28704, 0.70019, 0.24537, 0.69439, 0.20139, 0.66538, 0.17361, 0.62089, 0.15741, 0.5706, 0.15278, 0.52611, 0.15741, 0.48162, 0.15972, 0.44681, 0.15972, 13
0.66538, 0.71065, 0.66151, 0.70833, 0.66538, 0.71065, 0.65957, 0.71296, 0.64603, 0.71759, 0.62476, 0.72222, 0.60155, 0.71991, 0.57834, 0.71065, 0.56286, 0.69444, 0.55319, 0.67593, 0.54545, 0.65046, 0.52418, 0.63426, 0.51644, 0.60417, 0.51838, 0.58333, 0.53191, 0.56713, 0.55513, 0.56019, 0.58414, 0.55556, 0.62089, 0.55787, 0.65764, 0.55324, 0.69052, 0.55093, 0.71567, 0.53704, 0.73888, 0.52778, 0.74468, 0.5162, 0.74662, 0.49074, 0.74081, 0.46296, 0.72921, 0.43287, 0.70986, 0.41898, 0.67892, 0.41204, 0.64603, 0.40972, 0.60928, 0.41435, 0.5706, 0.4213, 0.53191, 0.4213, 0.4913, 0.41435, 0.45841, 0.39583, 0.43327, 0.37269, 0.41973, 0.34491, 0.41393, 0.31481, 0.41586, 0.29167, 0.4294, 0.27083, 0.45068, 0.25694, 0.48356, 0.24769, 0.51838, 0.25, 0.55513, 0.25463, 0.58994, 0.25231, 0.62863, 0.24769, 13
0.30754, 0.3588, 0.30948, 0.3588, 0.30948, 0.35648, 0.30948, 0.35648, 0.31141, 0.35417, 0.30948, 0.35185, 0.30948, 0.35185, 0.31335, 0.34954, 0.31335, 0.35185, 0.30754, 0.36111, 0.30174, 0.37731, 0.294, 0.39583, 0.29014, 0.4213, 0.29014, 0.45139, 0.29787, 0.47917, 0.30948, 0.50463, 0.32689, 0.51852, 0.34816, 0.54167, 0.36944, 0.56713, 0.39072, 0.58565, 0.41199, 0.6088, 0.4294, 0.62963, 0.45455, 0.65046, 0.48162, 0.66898, 0.52805, 0.67824, 0.57253, 0.69444, 0.61509, 0.70139, 0.65377, 0.7037, 0.68859, 0.69907, 0.72147, 0.68981, 0.75435, 0.67593, 0.78337, 0.65046, 0.81238, 0.62269, 0.83172, 0.59491, 0.84913, 0.56713, 0.8588, 0.53935, 0.86654, 0.51157, 0.87621, 0.48148, 0.88588, 0.45139, 0.89168, 0.4213, 0.89362, 0.39583, 0.89749, 0.38426, 0.90135, 0.3588, 0.90329, 0.34722, 0.90329, 0.34028, 14
0.31141, 0.45833, 0.31141, 0.45833, 0.31141, 0.45833, 0.31141, 0.46065, 0.31335, 0.45833, 0.31335, 0.45833, 0.31335, 0.45833, 0.31335, 0.45602, 0.31335, 0.45833, 0.31335, 0.46065, 0.31141, 0.46296, 0.30754, 0.46528, 0.30754, 0.46528, 0.30754, 0.46528, 0.30948, 0.46528, 0.31141, 0.46528, 0.30948, 0.46528, 0.31141, 0.46528, 0.31141, 0.46528, 0.31335, 0.46528, 0.31335, 0.46759, 0.31528, 0.47454, 0.31528, 0.48611, 0.31721, 0.49537, 0.31915, 0.50926, 0.32302, 0.52546, 0.32882, 0.53935, 0.33462, 0.55324, 0.34623, 0.57176, 0.35783, 0.58796, 0.37137, 0.6088, 0.38298, 0.62269, 0.40039, 0.64352, 0.4236, 0.66667, 0.45068, 0.69213, 0.47776, 0.71296, 0.50677, 0.72454, 0.54159, 0.73148, 0.57253, 0.72917, 0.60542, 0.72222, 0.63443, 0.71759, 0.65764, 0.70833, 0.67892, 0.69907, 0.69439, 0.6875, 0.70019, 0.67824, 14
0.64023, 0.71991, 0.64217, 0.71759, 0.64217, 0.71759, 0.64217, 0.71759, 0.64217, 0.71991, 0.64217, 0.71991, 0.64023, 0.71991, 0.64217, 0.71991, 0.64217, 0.71759, 0.64023, 0.71991, 0.64023, 0.71991, 0.64023, 0.71991, 0.64023, 0.71759, 0.64023, 0.71759, 0.64217, 0.71759, 0.64217, 0.71528, 0.64217, 0.71528, 0.6441, 0.71065, 0.6441, 0.70833, 0.64603, 0.70602, 0.64603, 0.70139, 0.64603, 0.69213, 0.6441, 0.6875, 0.6441, 0.68056, 0.64217, 0.6713, 0.64023, 0.66204, 0.6383, 0.65046, 0.63636, 0.63889, 0.63443, 0.62731, 0.63056, 0.61574, 0.62863, 0.60417, 0.62476, 0.59259, 0.62089, 0.5787, 0.61702, 0.56713, 0.61122, 0.55787, 0.60542, 0.54398, 0.59961, 0.53472, 0.59381, 0.52546, 0.58414, 0.51852, 0.5764, 0.51157, 0.5648, 0.50463, 0.55513, 0.50231, 0.54352, 0.49769, 0.53191, 0.49537, 0.52031, 0.49306, 15
0.18956, 0.77546, 0.19149, 0.77315, 0.18956, 0.77546, 0.18956, 0.77546, 0.18956, 0.77778, 0.18956, 0.77778, 0.18956, 0.77546, 0.18956, 0.77546, 0.18956, 0.77546, 0.18956, 0.76852, 0.18956, 0.75463, 0.19149, 0.73611, 0.18956, 0.71296, 0.18956, 0.6875, 0.18956, 0.65741, 0.19149, 0.62037, 0.20116, 0.5787, 0.21277, 0.54167, 0.22437, 0.50463, 0.23791, 0.47222, 0.25145, 0.44907, 0.26306, 0.43056, 0.2824, 0.40741, 0.30754, 0.38426, 0.33462, 0.36111, 0.3675, 0.34028, 0.40619, 0.3287, 0.44874, 0.32407, 0.4913, 0.32407, 0.53385, 0.33102, 0.5764, 0.34259, 0.61315, 0.3588, 0.64603, 0.375, 0.66925, 0.39352, 0.69052, 0.40972, 0.7118, 0.42593, 0.73114, 0.44444, 0.74662, 0.4537, 0.75629, 0.47685, 0.76789, 0.50231, 0.77369, 0.52778, 0.78143, 0.55324, 0.78337, 0.5787, 0.78917, 0.59491, 0.80271, 0.62037, 15
