@relation  movement_libras
@attribute 1st_coordinate_abcissa numeric
@attribute 1st_coordinate_ordinate numeric
@attribute 2st_coordinate_abcissa numeric
@attribute 2st_coordinate_ordinate numeric
@attribute 3st_coordinate_abcissa numeric
@attribute 3st_coordinate_ordinate numeric
@attribute 4st_coordinate_abcissa numeric
@attribute 4st_coordinate_ordinate numeric
@attribute 5st_coordinate_abcissa numeric
@attribute 5st_coordinate_ordinate numeric
@attribute 6st_coordinate_abcissa numeric
@attribute 6st_coordinate_ordinate numeric
@attribute 7st_coordinate_abcissa numeric
@attribute 7st_coordinate_ordinate numeric
@attribute 8st_coordinate_abcissa numeric
@attribute 8st_coordinate_ordinate numeric
@attribute 9st_coordinate_abcissa numeric
@attribute 9st_coordinate_ordinate numeric
@attribute 10st_coordinate_abcissa numeric
@attribute 10st_coordinate_ordinate numeric
@attribute 11st_coordinate_abcissa numeric
@attribute 11st_coordinate_ordinate numeric
@attribute 12st_coordinate_abcissa numeric
@attribute 12st_coordinate_ordinate numeric
@attribute 13st_coordinate_abcissa numeric
@attribute 13st_coordinate_ordinate numeric
@attribute 14st_coordinate_abcissa numeric
@attribute 14st_coordinate_ordinate numeric
@attribute 15st_coordinate_abcissa numeric
@attribute 15st_coordinate_ordinate numeric
@attribute 16st_coordinate_abcissa numeric
@attribute 16st_coordinate_ordinate numeric
@attribute 17st_coordinate_abcissa numeric
@attribute 17st_coordinate_ordinate numeric
@attribute 18st_coordinate_abcissa numeric
@attribute 18st_coordinate_ordinate numeric
@attribute 19st_coordinate_abcissa numeric
@attribute 19st_coordinate_ordinate numeric
@attribute 20st_coordinate_abcissa numeric
@attribute 20st_coordinate_ordinate numeric
@attribute 21st_coordinate_abcissa numeric
@attribute 21st_coordinate_ordinate numeric
@attribute 22st_coordinate_abcissa numeric
@attribute 22st_coordinate_ordinate numeric
@attribute 23st_coordinate_abcissa numeric
@attribute 23st_coordinate_ordinate numeric
@attribute 24st_coordinate_abcissa numeric
@attribute 24st_coordinate_ordinate numeric
@attribute 25st_coordinate_abcissa numeric
@attribute 25st_coordinate_ordinate numeric
@attribute 26st_coordinate_abcissa numeric
@attribute 26st_coordinate_ordinate numeric
@attribute 27st_coordinate_abcissa numeric
@attribute 27st_coordinate_ordinate numeric
@attribute 28st_coordinate_abcissa numeric
@attribute 28st_coordinate_ordinate numeric
@attribute 29st_coordinate_abcissa numeric
@attribute 29st_coordinate_ordinate numeric
@attribute 30st_coordinate_abcissa numeric
@attribute 30st_coordinate_ordinate numeric
@attribute 31st_coordinate_abcissa numeric
@attribute 31st_coordinate_ordinate numeric
@attribute 32st_coordinate_abcissa numeric
@attribute 32st_coordinate_ordinate numeric
@attribute 33st_coordinate_abcissa numeric
@attribute 33st_coordinate_ordinate numeric
@attribute 34st_coordinate_abcissa numeric
@attribute 34st_coordinate_ordinate numeric
@attribute 35st_coordinate_abcissa numeric
@attribute 35st_coordinate_ordinate numeric
@attribute 36st_coordinate_abcissa numeric
@attribute 36st_coordinate_ordinate numeric
@attribute 37st_coordinate_abcissa numeric
@attribute 37st_coordinate_ordinate numeric
@attribute 38st_coordinate_abcissa numeric
@attribute 38st_coordinate_ordinate numeric
@attribute 39st_coordinate_abcissa numeric
@attribute 39st_coordinate_ordinate numeric
@attribute 40st_coordinate_abcissa numeric
@attribute 40st_coordinate_ordinate numeric
@attribute 41st_coordinate_abcissa numeric
@attribute 41st_coordinate_ordinate numeric
@attribute 42st_coordinate_abcissa numeric
@attribute 42st_coordinate_ordinate numeric
@attribute 43st_coordinate_abcissa numeric
@attribute 43st_coordinate_ordinate numeric
@attribute 44st_coordinate_abcissa numeric
@attribute 44st_coordinate_ordinate numeric
@attribute 45st_coordinate_abcissa numeric
@attribute 45st_coordinate_ordinate numeric
@attribute Class {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15}


@data
0.75822, 0.36574, 0.76015, 0.36806, 0.75822, 0.36806, 0.75822, 0.36806, 0.75822, 0.36806, 0.75822, 0.36806, 0.75822, 0.36343, 0.75629, 0.34491, 0.75048, 0.32639, 0.74275, 0.30093, 0.72921, 0.26852, 0.70986, 0.23611, 0.68279, 0.20139, 0.6499, 0.1713, 0.61896, 0.15278, 0.58027, 0.14583, 0.54159, 0.14815, 0.50097, 0.15972, 0.46809, 0.18287, 0.43133, 0.20833, 0.39845, 0.24306, 0.36944, 0.28935, 0.35203, 0.34491, 0.34623, 0.40046, 0.3559, 0.45602, 0.37911, 0.50463, 0.41393, 0.55093, 0.44874, 0.58796, 0.48162, 0.61574, 0.51838, 0.64352, 0.55319, 0.66204, 0.58994, 0.6713, 0.63056, 0.66667, 0.67118, 0.65278, 0.70406, 0.62963, 0.73888, 0.59954, 0.76596, 0.56944, 0.7795, 0.53472, 0.7853, 0.49769, 0.78917, 0.46528, 0.7911, 0.43056, 0.79497, 0.39815, 0.79497, 0.36806, 0.79304, 0.34028, 0.78917, 0.32176, 6
0.52418, 0.25231, 0.52418, 0.25, 0.52224, 0.25, 0.52224, 0.24537, 0.52224, 0.24306, 0.51838, 0.24074, 0.51451, 0.23611, 0.50097, 0.22454, 0.47776, 0.21759, 0.45261, 0.2037, 0.42166, 0.2037, 0.39072, 0.20833, 0.35783, 0.21759, 0.32302, 0.23148, 0.29014, 0.24537, 0.25532, 0.27315, 0.22244, 0.29861, 0.19149, 0.33102, 0.17795, 0.35417, 0.17408, 0.3588, 0.17021, 0.37963, 0.17215, 0.38194, 0.17988, 0.42593, 0.18569, 0.45602, 0.19342, 0.44444, 0.19923, 0.48148, 0.20309, 0.52083, 0.23017, 0.56481, 0.24952, 0.6088, 0.28433, 0.64583, 0.30948, 0.68519, 0.34429, 0.71991, 0.37911, 0.75231, 0.42166, 0.77778, 0.46809, 0.80093, 0.51257, 0.82176, 0.55513, 0.83796, 0.59188, 0.84954, 0.63056, 0.85417, 0.66925, 0.84722, 0.70986, 0.8287, 0.74662, 0.80324, 0.78723, 0.77778, 0.82012, 0.74537, 0.84333, 0.71296, 6
0.5029, 0.67824, 0.50484, 0.68287, 0.50484, 0.68287, 0.50484, 0.67824, 0.5029, 0.67824, 0.50484, 0.68056, 0.50484, 0.67824, 0.5029, 0.67824, 0.5029, 0.68056, 0.5029, 0.67824, 0.5029, 0.68056, 0.50097, 0.68056, 0.5029, 0.68056, 0.5029, 0.68287, 0.50097, 0.68056, 0.49903, 0.68287, 0.4971, 0.68056, 0.49323, 0.68056, 0.48743, 0.6875, 0.47969, 0.68519, 0.47195, 0.68519, 0.46615, 0.68287, 0.45841, 0.68287, 0.44874, 0.68056, 0.43907, 0.68056, 0.42747, 0.68056, 0.41779, 0.68056, 0.40619, 0.67824, 0.39652, 0.67593, 0.38298, 0.67361, 0.37137, 0.67361, 0.35783, 0.67361, 0.34429, 0.66667, 0.33075, 0.65972, 0.31721, 0.65972, 0.30174, 0.65046, 0.294, 0.6412, 0.2766, 0.63889, 0.26692, 0.63194, 0.25338, 0.62269, 0.24178, 0.61574, 0.23791, 0.60648, 0.22437, 0.60417, 0.2089, 0.60417, 0.19729, 0.60648, 7
0.79884, 0.47685, 0.79884, 0.47685, 0.79884, 0.47454, 0.79884, 0.47222, 0.79884, 0.47454, 0.79884, 0.47454, 0.79884, 0.47685, 0.79884, 0.47685, 0.79884, 0.47454, 0.79884, 0.47454, 0.79691, 0.47454, 0.79691, 0.47685, 0.79691, 0.47685, 0.79884, 0.47685, 0.79691, 0.47685, 0.79691, 0.47454, 0.79884, 0.47685, 0.79884, 0.47917, 0.79691, 0.47917, 0.79691, 0.47917, 0.79884, 0.47685, 0.79691, 0.47685, 0.79691, 0.47685, 0.79691, 0.47685, 0.79691, 0.47917, 0.79691, 0.47685, 0.79691, 0.47685, 0.79497, 0.47685, 0.79497, 0.47685, 0.79304, 0.47685, 0.79304, 0.47685, 0.7911, 0.47917, 0.78723, 0.47685, 0.7853, 0.47685, 0.78143, 0.47685, 0.77756, 0.47685, 0.77176, 0.47454, 0.76209, 0.47454, 0.75435, 0.47222, 0.74275, 0.46759, 0.72727, 0.46296, 0.7118, 0.45833, 0.69246, 0.45602, 0.67311, 0.44907, 0.65184, 0.44444, 7
0.65377, 0.69444, 0.65571, 0.69213, 0.65571, 0.69213, 0.65957, 0.69213, 0.65571, 0.69213, 0.65764, 0.69213, 0.65764, 0.69213, 0.65764, 0.69213, 0.65571, 0.69213, 0.65571, 0.69444, 0.65571, 0.69444, 0.65571, 0.69213, 0.65571, 0.68981, 0.65571, 0.6875, 0.65957, 0.68056, 0.64797, 0.68056, 0.6441, 0.67824, 0.64603, 0.67361, 0.64217, 0.66898, 0.64023, 0.66435, 0.64217, 0.65741, 0.64217, 0.6412, 0.64217, 0.625, 0.64023, 0.6088, 0.6383, 0.58796, 0.63636, 0.56944, 0.63443, 0.54861, 0.6325, 0.52778, 0.63056, 0.50231, 0.62863, 0.48148, 0.62476, 0.45833, 0.62476, 0.43519, 0.62476, 0.41435, 0.62669, 0.39583, 0.62669, 0.375, 0.62669, 0.35417, 0.62476, 0.33102, 0.62476, 0.30787, 0.62282, 0.28241, 0.62282, 0.25926, 0.62476, 0.23843, 0.62476, 0.21991, 0.62669, 0.2037, 0.62863, 0.1875, 0.62863, 0.16898, 8
0.60928, 0.76157, 0.60928, 0.76157, 0.60928, 0.76157, 0.60928, 0.76157, 0.60928, 0.76157, 0.60928, 0.76157, 0.60928, 0.76157, 0.61122, 0.76157, 0.60928, 0.76157, 0.60928, 0.76157, 0.60928, 0.76157, 0.60928, 0.76389, 0.60735, 0.76389, 0.60735, 0.76389, 0.60735, 0.76389, 0.60928, 0.76389, 0.60735, 0.76157, 0.60735, 0.75926, 0.60735, 0.75694, 0.60542, 0.75463, 0.60348, 0.75, 0.60155, 0.74537, 0.60155, 0.74074, 0.59961, 0.7338, 0.59768, 0.72685, 0.59381, 0.71991, 0.59188, 0.71296, 0.58607, 0.7037, 0.58414, 0.69444, 0.58027, 0.68287, 0.57834, 0.67361, 0.57447, 0.66435, 0.57253, 0.65278, 0.56867, 0.63889, 0.56867, 0.62731, 0.5648, 0.61343, 0.55513, 0.60417, 0.54739, 0.59259, 0.53965, 0.58102, 0.53191, 0.57407, 0.52805, 0.56713, 0.52611, 0.56481, 0.52418, 0.55787, 0.51838, 0.55324, 0.51644, 0.54861, 8
0.66538, 0.53935, 0.66344, 0.53704, 0.66538, 0.53704, 0.66538, 0.53704, 0.66538, 0.53704, 0.66538, 0.53704, 0.66538, 0.53704, 0.66538, 0.53704, 0.66344, 0.53472, 0.6499, 0.50694, 0.6441, 0.50926, 0.6383, 0.52315, 0.6325, 0.52546, 0.62282, 0.49537, 0.62669, 0.48843, 0.62669, 0.49306, 0.63443, 0.52315, 0.63443, 0.51852, 0.63443, 0.48611, 0.64217, 0.4838, 0.64217, 0.50463, 0.64797, 0.51157, 0.64023, 0.4838, 0.6499, 0.47685, 0.64603, 0.48148, 0.65571, 0.50926, 0.65184, 0.49537, 0.65377, 0.47454, 0.65377, 0.47685, 0.65957, 0.50694, 0.65957, 0.51157, 0.64797, 0.48148, 0.65377, 0.47454, 0.6499, 0.47454, 0.65764, 0.50463, 0.65764, 0.5, 0.6499, 0.46991, 0.65764, 0.46991, 0.65764, 0.47685, 0.66925, 0.50231, 0.67311, 0.50231, 0.66925, 0.47454, 0.66925, 0.46991, 0.66151, 0.46991, 0.65957, 0.46528, 9
0.47776, 0.4537, 0.47582, 0.45602, 0.47776, 0.4537, 0.47776, 0.45139, 0.47582, 0.4537, 0.47776, 0.45139, 0.47776, 0.4537, 0.47776, 0.45139, 0.47969, 0.44444, 0.47969, 0.43981, 0.48162, 0.4375, 0.48162, 0.4375, 0.47582, 0.43981, 0.47002, 0.45602, 0.47195, 0.41667, 0.47582, 0.44444, 0.47195, 0.46065, 0.47776, 0.44676, 0.47776, 0.44444, 0.47582, 0.44676, 0.47195, 0.45602, 0.45841, 0.40046, 0.46615, 0.46296, 0.47969, 0.44444, 0.48356, 0.44444, 0.47969, 0.44213, 0.47195, 0.4375, 0.46228, 0.45139, 0.45648, 0.41204, 0.45261, 0.43981, 0.46035, 0.43287, 0.46422, 0.43287, 0.45841, 0.43519, 0.45261, 0.4375, 0.44874, 0.4375, 0.44874, 0.44907, 0.45841, 0.4375, 0.46228, 0.4375, 0.45841, 0.4375, 0.45261, 0.4375, 0.44681, 0.44676, 0.43907, 0.40046, 0.44101, 0.40741, 0.44681, 0.46296, 0.45648, 0.44676, 9
0.51838, 0.64352, 0.52031, 0.6412, 0.51644, 0.64352, 0.51064, 0.64815, 0.51644, 0.64352, 0.51257, 0.64815, 0.51451, 0.64815, 0.51064, 0.64815, 0.5087, 0.64583, 0.50677, 0.64352, 0.4913, 0.63889, 0.47969, 0.62731, 0.47002, 0.61806, 0.46422, 0.60185, 0.45648, 0.59259, 0.44294, 0.56944, 0.4236, 0.53935, 0.40426, 0.52083, 0.38878, 0.49769, 0.37331, 0.47917, 0.35977, 0.46759, 0.34816, 0.46528, 0.34043, 0.47222, 0.33462, 0.48611, 0.32882, 0.50694, 0.32495, 0.5162, 0.33269, 0.52083, 0.34236, 0.54861, 0.33462, 0.58796, 0.33075, 0.62963, 0.32495, 0.67593, 0.32108, 0.71528, 0.32302, 0.73843, 0.32689, 0.75, 0.33269, 0.74074, 0.33656, 0.72222, 0.34236, 0.69444, 0.34816, 0.65972, 0.35397, 0.625, 0.34043, 0.59954, 0.33075, 0.58102, 0.32882, 0.56019, 0.32689, 0.53241, 0.32108, 0.51157, 0.31335, 0.49537, 10
0.090909, 0.40509, 0.085106, 0.40741, 0.085106, 0.40741, 0.088975, 0.40509, 0.092843, 0.40972, 0.10058, 0.43056, 0.12186, 0.46759, 0.15861, 0.50694, 0.19536, 0.56019, 0.23791, 0.62037, 0.2766, 0.6713, 0.29207, 0.69907, 0.30561, 0.70602, 0.30368, 0.69444, 0.29787, 0.6713, 0.30561, 0.64815, 0.32689, 0.61111, 0.35397, 0.57176, 0.38491, 0.53009, 0.42553, 0.48843, 0.46035, 0.45139, 0.48743, 0.42593, 0.50484, 0.40741, 0.51257, 0.40278, 0.51257, 0.41435, 0.51451, 0.4375, 0.52224, 0.47222, 0.53772, 0.51157, 0.55899, 0.55324, 0.58414, 0.59259, 0.60735, 0.6412, 0.62669, 0.6875, 0.6441, 0.71528, 0.65377, 0.71528, 0.66151, 0.70602, 0.67505, 0.7037, 0.68859, 0.68287, 0.70213, 0.64815, 0.72147, 0.625, 0.73694, 0.59491, 0.75048, 0.56019, 0.76789, 0.52778, 0.78723, 0.49074, 0.79497, 0.45139, 0.80658, 0.42361, 10
0.53772, 0.7662, 0.53772, 0.7662, 0.53772, 0.7662, 0.53385, 0.76852, 0.53772, 0.76852, 0.53385, 0.7662, 0.52611, 0.7662, 0.51451, 0.76157, 0.47776, 0.74769, 0.4236, 0.72685, 0.35977, 0.6875, 0.30174, 0.64815, 0.25725, 0.62037, 0.23017, 0.60648, 0.22437, 0.60185, 0.22631, 0.59954, 0.23211, 0.59722, 0.25725, 0.59954, 0.294, 0.60417, 0.33656, 0.59028, 0.37331, 0.57407, 0.41586, 0.55093, 0.46228, 0.53009, 0.4971, 0.5162, 0.51644, 0.50463, 0.52224, 0.5, 0.51451, 0.49537, 0.49903, 0.49074, 0.47969, 0.47917, 0.45455, 0.46528, 0.4236, 0.4537, 0.38491, 0.4375, 0.33656, 0.41898, 0.29594, 0.39352, 0.24758, 0.38426, 0.19149, 0.39352, 0.15667, 0.41204, 0.15474, 0.36806, 0.16441, 0.3912, 0.21663, 0.35648, 0.26886, 0.33565, 0.31915, 0.30556, 0.3617, 0.26852, 0.41973, 0.22222, 0.46035, 0.18287, 11
0.58221, 0.72917, 0.58027, 0.72917, 0.57834, 0.72454, 0.59188, 0.73148, 0.61509, 0.72685, 0.64797, 0.71991, 0.68085, 0.71759, 0.68472, 0.71528, 0.66151, 0.70139, 0.62282, 0.67593, 0.5706, 0.64352, 0.51257, 0.6088, 0.45648, 0.58333, 0.40426, 0.5625, 0.39652, 0.55787, 0.42166, 0.56019, 0.47002, 0.57176, 0.51451, 0.57639, 0.5648, 0.57407, 0.60542, 0.57176, 0.64023, 0.58333, 0.6441, 0.58333, 0.63443, 0.57639, 0.61122, 0.56481, 0.57253, 0.53704, 0.52224, 0.50694, 0.47389, 0.48148, 0.42747, 0.46528, 0.39458, 0.46528, 0.39458, 0.46991, 0.41973, 0.46759, 0.46035, 0.46296, 0.49323, 0.44676, 0.52418, 0.4375, 0.56673, 0.44213, 0.61122, 0.46065, 0.64023, 0.47685, 0.64023, 0.47222, 0.62863, 0.46065, 0.60155, 0.43056, 0.55706, 0.39352, 0.5087, 0.36343, 0.46035, 0.35185, 0.4294, 0.35648, 0.4352, 0.35648, 11
0.68472, 0.58102, 0.68472, 0.58102, 0.68472, 0.5787, 0.68472, 0.58102, 0.68472, 0.5787, 0.68472, 0.57639, 0.68279, 0.55787, 0.67311, 0.52546, 0.65571, 0.4838, 0.6325, 0.44444, 0.60348, 0.41204, 0.57253, 0.3912, 0.53772, 0.37963, 0.50677, 0.37963, 0.48162, 0.3912, 0.46809, 0.41435, 0.45648, 0.44213, 0.45068, 0.47685, 0.44874, 0.50926, 0.44681, 0.54167, 0.43327, 0.56944, 0.41973, 0.59259, 0.41006, 0.61111, 0.40039, 0.63657, 0.38878, 0.65278, 0.37137, 0.65741, 0.35203, 0.65509, 0.33462, 0.64583, 0.32108, 0.63426, 0.30948, 0.61111, 0.30368, 0.57407, 0.30368, 0.53009, 0.30368, 0.47917, 0.30174, 0.43519, 0.29594, 0.39815, 0.29014, 0.36806, 0.28433, 0.35185, 0.27079, 0.33796, 0.23985, 0.32639, 0.20116, 0.3287, 0.17215, 0.33796, 0.15087, 0.34954, 0.13926, 0.34491, 0.13153, 0.35185, 0.12766, 0.38194, 12
0.82592, 0.69213, 0.83366, 0.69213, 0.83559, 0.68981, 0.82398, 0.69444, 0.83946, 0.69213, 0.82979, 0.69444, 0.84139, 0.68056, 0.84913, 0.65509, 0.82205, 0.6412, 0.80658, 0.63889, 0.80271, 0.63426, 0.79497, 0.59954, 0.7795, 0.56481, 0.76209, 0.53472, 0.74275, 0.50926, 0.71954, 0.49537, 0.69439, 0.49074, 0.66538, 0.49537, 0.63636, 0.50926, 0.61315, 0.53009, 0.59574, 0.56019, 0.58027, 0.59028, 0.57447, 0.61111, 0.56673, 0.6412, 0.55513, 0.65741, 0.53772, 0.67824, 0.53772, 0.71528, 0.52805, 0.74306, 0.50677, 0.77546, 0.48356, 0.79861, 0.46228, 0.81019, 0.44101, 0.81944, 0.41779, 0.82407, 0.40039, 0.82639, 0.38491, 0.82639, 0.36944, 0.82176, 0.3501, 0.81019, 0.33462, 0.79398, 0.32108, 0.7662, 0.31335, 0.7338, 0.30561, 0.69907, 0.294, 0.66898, 0.294, 0.65509, 0.294, 0.63889, 0.29207, 0.61806, 12
0.5648, 0.8588, 0.5648, 0.86111, 0.55899, 0.86111, 0.55126, 0.8588, 0.52224, 0.84954, 0.47389, 0.83565, 0.43133, 0.80787, 0.40426, 0.78472, 0.39072, 0.75463, 0.36944, 0.71759, 0.35977, 0.66667, 0.37331, 0.61806, 0.41779, 0.58333, 0.47776, 0.5787, 0.53578, 0.59028, 0.58801, 0.60185, 0.63636, 0.60648, 0.66731, 0.59722, 0.67505, 0.56019, 0.66731, 0.50463, 0.65184, 0.45833, 0.62669, 0.43287, 0.59381, 0.40972, 0.55126, 0.39352, 0.5029, 0.38889, 0.45261, 0.40278, 0.40426, 0.40972, 0.35977, 0.41898, 0.32302, 0.41898, 0.29594, 0.39583, 0.29207, 0.35417, 0.31528, 0.31481, 0.35783, 0.28472, 0.40619, 0.27083, 0.45261, 0.26852, 0.49516, 0.27778, 0.52998, 0.29398, 0.56093, 0.31944, 0.58027, 0.32176, 0.58994, 0.30556, 0.58027, 0.28009, 0.55126, 0.25231, 0.52418, 0.2338, 0.4971, 0.21296, 0.47002, 0.19444, 13
0.51644, 0.72454, 0.51644, 0.72685, 0.51644, 0.72454, 0.52224, 0.72685, 0.54352, 0.72685, 0.56093, 0.72222, 0.59768, 0.70833, 0.62476, 0.68981, 0.63443, 0.65972, 0.64217, 0.625, 0.66151, 0.61806, 0.66151, 0.58796, 0.65377, 0.54398, 0.6325, 0.50694, 0.59961, 0.47222, 0.56286, 0.45833, 0.51451, 0.45833, 0.46422, 0.46991, 0.41586, 0.47917, 0.37331, 0.48148, 0.33849, 0.46759, 0.30754, 0.45139, 0.28046, 0.43287, 0.25145, 0.4213, 0.23211, 0.40278, 0.22244, 0.38889, 0.22244, 0.38426, 0.23017, 0.34954, 0.23985, 0.31944, 0.25725, 0.29167, 0.2882, 0.25926, 0.31141, 0.2338, 0.33462, 0.22222, 0.36557, 0.21759, 0.41393, 0.21528, 0.46228, 0.20602, 0.50097, 0.18287, 0.53191, 0.15741, 0.55513, 0.13194, 0.57253, 0.11574, 0.57834, 0.090278, 0.5648, 0.071759, 0.54739, 0.069444, 0.52418, 0.053241, 0.49903, 0.043981, 13
0.20116, 0.4213, 0.19923, 0.41898, 0.19536, 0.43287, 0.20309, 0.4375, 0.20309, 0.44444, 0.20116, 0.44444, 0.20309, 0.47454, 0.19923, 0.47917, 0.20116, 0.49537, 0.2147, 0.50926, 0.22824, 0.53009, 0.24565, 0.55556, 0.26306, 0.58333, 0.294, 0.60648, 0.32108, 0.63426, 0.3501, 0.65741, 0.38104, 0.67593, 0.41393, 0.69444, 0.45455, 0.70602, 0.4913, 0.71759, 0.53578, 0.71528, 0.5706, 0.71065, 0.59188, 0.70833, 0.63056, 0.68981, 0.66151, 0.68287, 0.706, 0.66667, 0.74275, 0.65046, 0.76402, 0.63657, 0.7795, 0.61806, 0.7911, 0.59722, 0.80271, 0.56713, 0.80851, 0.54167, 0.82012, 0.5162, 0.82979, 0.49074, 0.83366, 0.46759, 0.83366, 0.45139, 0.83366, 0.43981, 0.83559, 0.42361, 0.83559, 0.38889, 0.83559, 0.37037, 0.83559, 0.35417, 0.83559, 0.35185, 0.83366, 0.34722, 0.83172, 0.35648, 0.82979, 0.36111, 14
0.31721, 0.35417, 0.31721, 0.35417, 0.31915, 0.35417, 0.31915, 0.35417, 0.31915, 0.35417, 0.31721, 0.35417, 0.31915, 0.35417, 0.31915, 0.35185, 0.32108, 0.35417, 0.31528, 0.3588, 0.31335, 0.36806, 0.30561, 0.38194, 0.30174, 0.40046, 0.30174, 0.41898, 0.30561, 0.43981, 0.30948, 0.46296, 0.31528, 0.48148, 0.32108, 0.50231, 0.33075, 0.52083, 0.34236, 0.53704, 0.3559, 0.55787, 0.36944, 0.57407, 0.38104, 0.59259, 0.39652, 0.61343, 0.41199, 0.63426, 0.42747, 0.65278, 0.44294, 0.6713, 0.45841, 0.68287, 0.47582, 0.68981, 0.5029, 0.6875, 0.52418, 0.68056, 0.55706, 0.6875, 0.59188, 0.69213, 0.62476, 0.69676, 0.65377, 0.70139, 0.68665, 0.70139, 0.71567, 0.70139, 0.75048, 0.69444, 0.7795, 0.6875, 0.80658, 0.67824, 0.82785, 0.66435, 0.84526, 0.65046, 0.8588, 0.63426, 0.87041, 0.61574, 0.88008, 0.59259, 14
0.78143, 0.48148, 0.78143, 0.48148, 0.78143, 0.48148, 0.78143, 0.48148, 0.78143, 0.48148, 0.78143, 0.48148, 0.78337, 0.48148, 0.78143, 0.48148, 0.78337, 0.48148, 0.78143, 0.48148, 0.78143, 0.48148, 0.78143, 0.48148, 0.78143, 0.48148, 0.78143, 0.48148, 0.78143, 0.4838, 0.78143, 0.48148, 0.78143, 0.4838, 0.78143, 0.48611, 0.78143, 0.48843, 0.7795, 0.48843, 0.78143, 0.49306, 0.7795, 0.49306, 0.7795, 0.48611, 0.77756, 0.47685, 0.77756, 0.46296, 0.7795, 0.44676, 0.78143, 0.42824, 0.77756, 0.40509, 0.76596, 0.37037, 0.75048, 0.33565, 0.73114, 0.30324, 0.70986, 0.2662, 0.68859, 0.22917, 0.66151, 0.19676, 0.63443, 0.16667, 0.60542, 0.13426, 0.56867, 0.11111, 0.52998, 0.099537, 0.48356, 0.094907, 0.43327, 0.10648, 0.38298, 0.13426, 0.34043, 0.16898, 0.29594, 0.22222, 0.25725, 0.28935, 0.23404, 0.3588, 15
0.2147, 0.52546, 0.21663, 0.53009, 0.21083, 0.52778, 0.20696, 0.53241, 0.2089, 0.54167, 0.20309, 0.53935, 0.19536, 0.53704, 0.19923, 0.53241, 0.21083, 0.53009, 0.2147, 0.51157, 0.22631, 0.51852, 0.23017, 0.5, 0.23017, 0.47454, 0.23791, 0.45602, 0.24178, 0.43981, 0.25145, 0.43287, 0.26306, 0.42593, 0.28046, 0.41667, 0.30368, 0.38889, 0.33075, 0.36574, 0.35977, 0.33565, 0.38685, 0.30787, 0.41199, 0.28241, 0.4352, 0.25926, 0.45841, 0.23843, 0.47776, 0.21991, 0.5029, 0.2037, 0.52998, 0.19213, 0.56093, 0.1875, 0.59381, 0.18519, 0.62863, 0.19213, 0.65957, 0.19907, 0.69246, 0.21065, 0.72534, 0.22454, 0.75435, 0.24074, 0.78337, 0.25694, 0.81044, 0.27778, 0.83559, 0.30093, 0.85493, 0.3287, 0.87041, 0.35417, 0.88395, 0.38889, 0.89749, 0.43056, 0.91103, 0.46759, 0.9207, 0.50694, 0.92843, 0.53241, 15
