@relation  movement_libras
@attribute 1st_coordinate_abcissa numeric
@attribute 1st_coordinate_ordinate numeric
@attribute 2st_coordinate_abcissa numeric
@attribute 2st_coordinate_ordinate numeric
@attribute 3st_coordinate_abcissa numeric
@attribute 3st_coordinate_ordinate numeric
@attribute 4st_coordinate_abcissa numeric
@attribute 4st_coordinate_ordinate numeric
@attribute 5st_coordinate_abcissa numeric
@attribute 5st_coordinate_ordinate numeric
@attribute 6st_coordinate_abcissa numeric
@attribute 6st_coordinate_ordinate numeric
@attribute 7st_coordinate_abcissa numeric
@attribute 7st_coordinate_ordinate numeric
@attribute 8st_coordinate_abcissa numeric
@attribute 8st_coordinate_ordinate numeric
@attribute 9st_coordinate_abcissa numeric
@attribute 9st_coordinate_ordinate numeric
@attribute 10st_coordinate_abcissa numeric
@attribute 10st_coordinate_ordinate numeric
@attribute 11st_coordinate_abcissa numeric
@attribute 11st_coordinate_ordinate numeric
@attribute 12st_coordinate_abcissa numeric
@attribute 12st_coordinate_ordinate numeric
@attribute 13st_coordinate_abcissa numeric
@attribute 13st_coordinate_ordinate numeric
@attribute 14st_coordinate_abcissa numeric
@attribute 14st_coordinate_ordinate numeric
@attribute 15st_coordinate_abcissa numeric
@attribute 15st_coordinate_ordinate numeric
@attribute 16st_coordinate_abcissa numeric
@attribute 16st_coordinate_ordinate numeric
@attribute 17st_coordinate_abcissa numeric
@attribute 17st_coordinate_ordinate numeric
@attribute 18st_coordinate_abcissa numeric
@attribute 18st_coordinate_ordinate numeric
@attribute 19st_coordinate_abcissa numeric
@attribute 19st_coordinate_ordinate numeric
@attribute 20st_coordinate_abcissa numeric
@attribute 20st_coordinate_ordinate numeric
@attribute 21st_coordinate_abcissa numeric
@attribute 21st_coordinate_ordinate numeric
@attribute 22st_coordinate_abcissa numeric
@attribute 22st_coordinate_ordinate numeric
@attribute 23st_coordinate_abcissa numeric
@attribute 23st_coordinate_ordinate numeric
@attribute 24st_coordinate_abcissa numeric
@attribute 24st_coordinate_ordinate numeric
@attribute 25st_coordinate_abcissa numeric
@attribute 25st_coordinate_ordinate numeric
@attribute 26st_coordinate_abcissa numeric
@attribute 26st_coordinate_ordinate numeric
@attribute 27st_coordinate_abcissa numeric
@attribute 27st_coordinate_ordinate numeric
@attribute 28st_coordinate_abcissa numeric
@attribute 28st_coordinate_ordinate numeric
@attribute 29st_coordinate_abcissa numeric
@attribute 29st_coordinate_ordinate numeric
@attribute 30st_coordinate_abcissa numeric
@attribute 30st_coordinate_ordinate numeric
@attribute 31st_coordinate_abcissa numeric
@attribute 31st_coordinate_ordinate numeric
@attribute 32st_coordinate_abcissa numeric
@attribute 32st_coordinate_ordinate numeric
@attribute 33st_coordinate_abcissa numeric
@attribute 33st_coordinate_ordinate numeric
@attribute 34st_coordinate_abcissa numeric
@attribute 34st_coordinate_ordinate numeric
@attribute 35st_coordinate_abcissa numeric
@attribute 35st_coordinate_ordinate numeric
@attribute 36st_coordinate_abcissa numeric
@attribute 36st_coordinate_ordinate numeric
@attribute 37st_coordinate_abcissa numeric
@attribute 37st_coordinate_ordinate numeric
@attribute 38st_coordinate_abcissa numeric
@attribute 38st_coordinate_ordinate numeric
@attribute 39st_coordinate_abcissa numeric
@attribute 39st_coordinate_ordinate numeric
@attribute 40st_coordinate_abcissa numeric
@attribute 40st_coordinate_ordinate numeric
@attribute 41st_coordinate_abcissa numeric
@attribute 41st_coordinate_ordinate numeric
@attribute 42st_coordinate_abcissa numeric
@attribute 42st_coordinate_ordinate numeric
@attribute 43st_coordinate_abcissa numeric
@attribute 43st_coordinate_ordinate numeric
@attribute 44st_coordinate_abcissa numeric
@attribute 44st_coordinate_ordinate numeric
@attribute 45st_coordinate_abcissa numeric
@attribute 45st_coordinate_ordinate numeric
@attribute Class {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15}


@data
0.3675, 0.43287, 0.36557, 0.43287, 0.36557, 0.43287, 0.36557, 0.43287, 0.36557, 0.43056, 0.36364, 0.42824, 0.3617, 0.42593, 0.35977, 0.42361, 0.3559, 0.4213, 0.35203, 0.41898, 0.34623, 0.41898, 0.33849, 0.41435, 0.33075, 0.40972, 0.32108, 0.40741, 0.31335, 0.40509, 0.30174, 0.40509, 0.29207, 0.40509, 0.2824, 0.40278, 0.27079, 0.40046, 0.25919, 0.40278, 0.24758, 0.40509, 0.23404, 0.40741, 0.2205, 0.41204, 0.20696, 0.41667, 0.19149, 0.4213, 0.17795, 0.42593, 0.16441, 0.43287, 0.1528, 0.43519, 0.14313, 0.43981, 0.13346, 0.44444, 0.12379, 0.44907, 0.11219, 0.46065, 0.10638, 0.46065, 0.10058, 0.46528, 0.096712, 0.46991, 0.087041, 0.4838, 0.083172, 0.49769, 0.077369, 0.49769, 0.073501, 0.51389, 0.069632, 0.53009, 0.059961, 0.54167, 0.077369, 0.56019, 0.065764, 0.58102, 0.071567, 0.59954, 0.05029, 0.61806, 4
0.64217, 0.32639, 0.64217, 0.32639, 0.64217, 0.32639, 0.64217, 0.32639, 0.64217, 0.32639, 0.64217, 0.32639, 0.64217, 0.32639, 0.64217, 0.32407, 0.64217, 0.32639, 0.64217, 0.32639, 0.64217, 0.32639, 0.64217, 0.32639, 0.64217, 0.32639, 0.64217, 0.32639, 0.64217, 0.32639, 0.64217, 0.3287, 0.64217, 0.3287, 0.64217, 0.32639, 0.64217, 0.32639, 0.64217, 0.32639, 0.64217, 0.3287, 0.64217, 0.33102, 0.64217, 0.3287, 0.64217, 0.32407, 0.64023, 0.32176, 0.6383, 0.31713, 0.6383, 0.31019, 0.63443, 0.30324, 0.63056, 0.29167, 0.62282, 0.28009, 0.61509, 0.26852, 0.60542, 0.25926, 0.59381, 0.25, 0.58414, 0.24306, 0.56867, 0.23843, 0.55706, 0.23148, 0.54159, 0.23148, 0.52805, 0.23611, 0.51257, 0.24074, 0.4971, 0.25, 0.47969, 0.26157, 0.46422, 0.27546, 0.44874, 0.29167, 0.43133, 0.31019, 0.41586, 0.3287, 4
0.41006, 0.27778, 0.41006, 0.27546, 0.41006, 0.27546, 0.41006, 0.27546, 0.41006, 0.27546, 0.41199, 0.27546, 0.41586, 0.27083, 0.42166, 0.26852, 0.43327, 0.26389, 0.44874, 0.25463, 0.46422, 0.24769, 0.48356, 0.24537, 0.5029, 0.24306, 0.52611, 0.24306, 0.55513, 0.24537, 0.58607, 0.25463, 0.61702, 0.2662, 0.6441, 0.28241, 0.66925, 0.30787, 0.68859, 0.34028, 0.70793, 0.37269, 0.72534, 0.40741, 0.73694, 0.44676, 0.74468, 0.48843, 0.74662, 0.52778, 0.74468, 0.5625, 0.73694, 0.59028, 0.72534, 0.6088, 0.70986, 0.62963, 0.69439, 0.6412, 0.68085, 0.65972, 0.66538, 0.6713, 0.6499, 0.68519, 0.63056, 0.69907, 0.60735, 0.70602, 0.58607, 0.71528, 0.56673, 0.71991, 0.54932, 0.72454, 0.52998, 0.72454, 0.51257, 0.72454, 0.49323, 0.71991, 0.47582, 0.71991, 0.46035, 0.71528, 0.44487, 0.71296, 0.42747, 0.71065, 5
0.43327, 0.30556, 0.4352, 0.30556, 0.4352, 0.30324, 0.43714, 0.30324, 0.43714, 0.30556, 0.44294, 0.29861, 0.44487, 0.29398, 0.44874, 0.29167, 0.45648, 0.28472, 0.46035, 0.27778, 0.47002, 0.27315, 0.47582, 0.2662, 0.48549, 0.26157, 0.4971, 0.25694, 0.50677, 0.25, 0.51838, 0.24537, 0.52998, 0.24074, 0.54352, 0.24074, 0.55319, 0.23843, 0.56673, 0.24074, 0.58027, 0.24537, 0.59574, 0.24769, 0.60735, 0.25231, 0.62089, 0.26389, 0.63636, 0.27083, 0.65184, 0.28241, 0.66538, 0.28935, 0.67892, 0.30093, 0.69246, 0.3125, 0.70213, 0.32639, 0.71567, 0.34028, 0.72727, 0.35417, 0.73694, 0.36574, 0.74468, 0.38194, 0.75242, 0.39352, 0.75629, 0.40741, 0.76015, 0.42361, 0.76209, 0.43981, 0.76596, 0.4537, 0.76789, 0.47222, 0.76983, 0.48148, 0.76983, 0.49537, 0.77369, 0.50463, 0.77563, 0.52315, 0.77756, 0.53472, 5
0.31721, 0.41435, 0.31528, 0.41667, 0.31528, 0.41667, 0.31528, 0.41667, 0.31528, 0.41667, 0.31528, 0.41667, 0.31528, 0.4213, 0.31528, 0.41898, 0.31335, 0.4213, 0.31335, 0.42361, 0.31528, 0.42361, 0.31721, 0.4213, 0.32108, 0.41898, 0.32689, 0.41204, 0.33462, 0.40509, 0.34623, 0.39583, 0.36364, 0.38657, 0.38491, 0.37963, 0.40619, 0.37963, 0.4294, 0.38426, 0.45261, 0.39352, 0.47776, 0.40509, 0.50484, 0.42361, 0.52805, 0.44213, 0.54932, 0.46759, 0.56286, 0.49769, 0.57253, 0.52778, 0.5764, 0.55787, 0.5764, 0.58333, 0.56867, 0.60417, 0.56093, 0.625, 0.54932, 0.6412, 0.53385, 0.65741, 0.51451, 0.66898, 0.49323, 0.68056, 0.47389, 0.68519, 0.45261, 0.68981, 0.4294, 0.69213, 0.40426, 0.69676, 0.37524, 0.69907, 0.34816, 0.69907, 0.32302, 0.69676, 0.29981, 0.68981, 0.27853, 0.67593, 0.26112, 0.66435, 5
0.68859, 0.30324, 0.68859, 0.30324, 0.69052, 0.30324, 0.68859, 0.30324, 0.68859, 0.30093, 0.69052, 0.29861, 0.69246, 0.2963, 0.69052, 0.28704, 0.68279, 0.27546, 0.67311, 0.26157, 0.65764, 0.24769, 0.6383, 0.2338, 0.61509, 0.22222, 0.58994, 0.21296, 0.56286, 0.20602, 0.53385, 0.20139, 0.50097, 0.19676, 0.47002, 0.19907, 0.43714, 0.21065, 0.41006, 0.23843, 0.38685, 0.2662, 0.37331, 0.30093, 0.36364, 0.34028, 0.3559, 0.375, 0.35783, 0.41204, 0.36944, 0.44907, 0.39265, 0.4838, 0.4236, 0.5162, 0.45648, 0.54167, 0.48549, 0.56481, 0.5087, 0.58565, 0.52611, 0.60417, 0.54932, 0.61343, 0.57447, 0.61343, 0.60735, 0.6088, 0.6383, 0.60185, 0.66731, 0.58333, 0.69052, 0.56713, 0.70986, 0.54398, 0.7234, 0.52083, 0.73114, 0.49769, 0.73888, 0.47222, 0.74081, 0.45139, 0.74081, 0.43287, 0.74275, 0.41667, 6
0.57834, 0.24769, 0.57834, 0.24769, 0.57834, 0.25, 0.57447, 0.24306, 0.55126, 0.22917, 0.51064, 0.21296, 0.46228, 0.21065, 0.40812, 0.22685, 0.35977, 0.25463, 0.30948, 0.30093, 0.26886, 0.34722, 0.24371, 0.38889, 0.23404, 0.41204, 0.23791, 0.44444, 0.24371, 0.48843, 0.25919, 0.53009, 0.27853, 0.56713, 0.30754, 0.60417, 0.34236, 0.6412, 0.37718, 0.67824, 0.41586, 0.70602, 0.45261, 0.72685, 0.49323, 0.7338, 0.52998, 0.72917, 0.56093, 0.72917, 0.59188, 0.72454, 0.62669, 0.71759, 0.66151, 0.69907, 0.69826, 0.68056, 0.72534, 0.66435, 0.74468, 0.65972, 0.76015, 0.64352, 0.77369, 0.62037, 0.79497, 0.59028, 0.81431, 0.55556, 0.82785, 0.50463, 0.83946, 0.44676, 0.84913, 0.39583, 0.84526, 0.34491, 0.83172, 0.30093, 0.81044, 0.2662, 0.78143, 0.23843, 0.74081, 0.21065, 0.69826, 0.19213, 0.65571, 0.18287, 6
0.44681, 0.69907, 0.44681, 0.69676, 0.44681, 0.69444, 0.44874, 0.69444, 0.44874, 0.69444, 0.44874, 0.69213, 0.45068, 0.68981, 0.45261, 0.6875, 0.45261, 0.67824, 0.45261, 0.66898, 0.45068, 0.65741, 0.44874, 0.63426, 0.44681, 0.6088, 0.44294, 0.58333, 0.43714, 0.55324, 0.42553, 0.52546, 0.41006, 0.5, 0.38685, 0.47685, 0.36364, 0.46296, 0.33462, 0.4537, 0.30368, 0.4537, 0.27273, 0.46065, 0.24565, 0.47454, 0.21857, 0.49537, 0.19536, 0.51157, 0.17408, 0.52778, 0.15861, 0.54398, 0.1528, 0.55556, 0.14313, 0.59028, 0.1412, 0.62963, 0.14507, 0.66898, 0.1528, 0.70602, 0.17021, 0.73843, 0.18762, 0.76389, 0.2147, 0.77778, 0.24758, 0.78704, 0.2766, 0.79861, 0.31335, 0.80324, 0.34816, 0.80324, 0.38104, 0.7963, 0.41006, 0.78704, 0.4352, 0.77315, 0.45841, 0.75463, 0.47776, 0.7338, 0.48743, 0.71528, 6
0.40426, 0.72454, 0.40426, 0.72917, 0.40232, 0.72454, 0.40426, 0.72222, 0.40039, 0.72917, 0.40039, 0.72685, 0.40039, 0.72454, 0.40039, 0.71991, 0.39652, 0.71759, 0.39265, 0.71528, 0.39072, 0.71991, 0.38685, 0.71759, 0.38298, 0.71296, 0.37911, 0.71296, 0.37524, 0.70833, 0.36944, 0.70602, 0.36557, 0.70139, 0.35977, 0.69907, 0.3501, 0.69444, 0.34429, 0.69213, 0.33849, 0.6875, 0.33075, 0.68519, 0.32495, 0.68287, 0.31915, 0.67593, 0.31335, 0.67361, 0.30754, 0.66898, 0.30174, 0.66435, 0.294, 0.66204, 0.29207, 0.65972, 0.28627, 0.65741, 0.28046, 0.65278, 0.27273, 0.65278, 0.26499, 0.65046, 0.25919, 0.65278, 0.24952, 0.64815, 0.24371, 0.64583, 0.23211, 0.63889, 0.22244, 0.63889, 0.2089, 0.63657, 0.19536, 0.63657, 0.18569, 0.63426, 0.17602, 0.63426, 0.16634, 0.63194, 0.15861, 0.62963, 0.14894, 0.62963, 7
0.81625, 0.53241, 0.81431, 0.53241, 0.81625, 0.53241, 0.81431, 0.53241, 0.81431, 0.53472, 0.81431, 0.53472, 0.81431, 0.53009, 0.81625, 0.53472, 0.81044, 0.53704, 0.80464, 0.53472, 0.80271, 0.54398, 0.79497, 0.54861, 0.78723, 0.55324, 0.7795, 0.55556, 0.77176, 0.55556, 0.76209, 0.55556, 0.75242, 0.56019, 0.73888, 0.56019, 0.72727, 0.56481, 0.71567, 0.5625, 0.70406, 0.56481, 0.69246, 0.5625, 0.68085, 0.56481, 0.66731, 0.5625, 0.65377, 0.5625, 0.64023, 0.5625, 0.62863, 0.56019, 0.61509, 0.5625, 0.60155, 0.56481, 0.58994, 0.5625, 0.5764, 0.56713, 0.55899, 0.56944, 0.54159, 0.56944, 0.52611, 0.57176, 0.5087, 0.56713, 0.4913, 0.56481, 0.47195, 0.56481, 0.45261, 0.56481, 0.4352, 0.56713, 0.41779, 0.56944, 0.40232, 0.56713, 0.39072, 0.56481, 0.37718, 0.5625, 0.35977, 0.56481, 0.34043, 0.56481, 7
0.82979, 0.47685, 0.82979, 0.47685, 0.82979, 0.47685, 0.82785, 0.47685, 0.82785, 0.47685, 0.82785, 0.47685, 0.82785, 0.47685, 0.82592, 0.47685, 0.82205, 0.47454, 0.81431, 0.46991, 0.80271, 0.46528, 0.78917, 0.46065, 0.77369, 0.45602, 0.75822, 0.45139, 0.74081, 0.44676, 0.72147, 0.44213, 0.70019, 0.4375, 0.67892, 0.43056, 0.65377, 0.42593, 0.62863, 0.42361, 0.60155, 0.4213, 0.57834, 0.42361, 0.55513, 0.42361, 0.53191, 0.42361, 0.5087, 0.42593, 0.48549, 0.42593, 0.46615, 0.42824, 0.44487, 0.42824, 0.4236, 0.42593, 0.40619, 0.42824, 0.38298, 0.42593, 0.36557, 0.42593, 0.34623, 0.42361, 0.32689, 0.42361, 0.30561, 0.4213, 0.2882, 0.41898, 0.26886, 0.41667, 0.25145, 0.40972, 0.23404, 0.40972, 0.21857, 0.40509, 0.20503, 0.39352, 0.18956, 0.3912, 0.17988, 0.3912, 0.17602, 0.3912, 0.17408, 0.3912, 7
0.62476, 0.78009, 0.62476, 0.78009, 0.62863, 0.77778, 0.62476, 0.78009, 0.62282, 0.78241, 0.62669, 0.77778, 0.61315, 0.77778, 0.61509, 0.77083, 0.61315, 0.7662, 0.61122, 0.75463, 0.61702, 0.74537, 0.61509, 0.7338, 0.61702, 0.72222, 0.61702, 0.70833, 0.61509, 0.69444, 0.61315, 0.67593, 0.61315, 0.66204, 0.61315, 0.64815, 0.61315, 0.63657, 0.61315, 0.62037, 0.61702, 0.60417, 0.61896, 0.58796, 0.62282, 0.56713, 0.62476, 0.55324, 0.62669, 0.53704, 0.63056, 0.5162, 0.63056, 0.49537, 0.63056, 0.47454, 0.62863, 0.4537, 0.62669, 0.4375, 0.62476, 0.41667, 0.62282, 0.39583, 0.62089, 0.37269, 0.62282, 0.34491, 0.62282, 0.32176, 0.62282, 0.30787, 0.62282, 0.28935, 0.62476, 0.26852, 0.62476, 0.24769, 0.62476, 0.22685, 0.62089, 0.20602, 0.61896, 0.1875, 0.61702, 0.16898, 0.61509, 0.15046, 0.61315, 0.13194, 8
0.39845, 0.80324, 0.39652, 0.80324, 0.39652, 0.80324, 0.39458, 0.80324, 0.39652, 0.80324, 0.39652, 0.80324, 0.39652, 0.80324, 0.39652, 0.80324, 0.39652, 0.80093, 0.39652, 0.80093, 0.39652, 0.80093, 0.39652, 0.80093, 0.39652, 0.80093, 0.39652, 0.79861, 0.39652, 0.79861, 0.39458, 0.79398, 0.39072, 0.78935, 0.38491, 0.78472, 0.37911, 0.77778, 0.37331, 0.77083, 0.3675, 0.76157, 0.36944, 0.75463, 0.37524, 0.74537, 0.37137, 0.7338, 0.36944, 0.72222, 0.3559, 0.71759, 0.3501, 0.70833, 0.34236, 0.69676, 0.33656, 0.68519, 0.33269, 0.6713, 0.32689, 0.65972, 0.32302, 0.64583, 0.31528, 0.63657, 0.31141, 0.62269, 0.30368, 0.61343, 0.29787, 0.59954, 0.29014, 0.58796, 0.2824, 0.5787, 0.27466, 0.57639, 0.26886, 0.56481, 0.26499, 0.55093, 0.25919, 0.54167, 0.25532, 0.53241, 0.25145, 0.51852, 0.24758, 0.50231, 8
0.69826, 0.72685, 0.69826, 0.72685, 0.69826, 0.72685, 0.69826, 0.72685, 0.69826, 0.72685, 0.69826, 0.72685, 0.69826, 0.72685, 0.69826, 0.72685, 0.69826, 0.72454, 0.69826, 0.72685, 0.69826, 0.72685, 0.69826, 0.72685, 0.69826, 0.72454, 0.69826, 0.71991, 0.69826, 0.71528, 0.69632, 0.70833, 0.69632, 0.69907, 0.69439, 0.6875, 0.69439, 0.6713, 0.69439, 0.65741, 0.69632, 0.6412, 0.69826, 0.62731, 0.69826, 0.61111, 0.70019, 0.59491, 0.70019, 0.58102, 0.70019, 0.56481, 0.70019, 0.55093, 0.69826, 0.53935, 0.69826, 0.52315, 0.69826, 0.50231, 0.69826, 0.47917, 0.70019, 0.45602, 0.70019, 0.43519, 0.70213, 0.41435, 0.70406, 0.39583, 0.70406, 0.375, 0.706, 0.35417, 0.706, 0.33565, 0.706, 0.31713, 0.706, 0.29861, 0.706, 0.28241, 0.70406, 0.2662, 0.70406, 0.25, 0.70213, 0.23148, 0.70213, 0.21759, 8
0.65957, 0.46991, 0.65571, 0.46991, 0.66151, 0.47222, 0.66344, 0.46991, 0.65957, 0.46759, 0.66151, 0.46991, 0.66731, 0.46991, 0.66344, 0.46991, 0.66151, 0.46991, 0.66731, 0.46991, 0.67118, 0.46991, 0.66538, 0.46759, 0.66925, 0.46759, 0.67311, 0.46528, 0.66538, 0.46528, 0.66344, 0.46528, 0.66731, 0.46759, 0.66731, 0.46991, 0.66731, 0.46991, 0.67311, 0.46991, 0.67311, 0.46991, 0.66731, 0.46991, 0.67311, 0.47222, 0.67698, 0.47222, 0.67118, 0.46991, 0.67311, 0.47222, 0.67698, 0.47454, 0.67311, 0.46991, 0.66538, 0.46759, 0.67118, 0.47222, 0.67118, 0.46991, 0.66538, 0.46759, 0.66731, 0.46991, 0.66925, 0.46991, 0.66344, 0.46528, 0.66151, 0.46759, 0.66925, 0.46991, 0.66925, 0.46759, 0.66344, 0.46759, 0.66538, 0.47222, 0.66925, 0.46991, 0.66151, 0.46759, 0.65957, 0.46528, 0.66344, 0.46759, 0.66731, 0.46759, 9
0.55126, 0.49074, 0.55126, 0.49074, 0.55126, 0.49306, 0.55126, 0.49306, 0.54932, 0.49537, 0.54932, 0.49537, 0.55126, 0.49537, 0.54932, 0.49537, 0.55126, 0.49537, 0.55319, 0.49769, 0.55513, 0.49537, 0.55513, 0.49306, 0.55126, 0.49306, 0.55126, 0.49074, 0.55126, 0.5, 0.55513, 0.50231, 0.56093, 0.50694, 0.56286, 0.49537, 0.55513, 0.49306, 0.54739, 0.49769, 0.54739, 0.49769, 0.55126, 0.5, 0.55513, 0.48843, 0.54932, 0.48148, 0.54159, 0.48148, 0.53772, 0.48843, 0.53578, 0.49306, 0.53578, 0.49537, 0.53578, 0.48843, 0.52998, 0.46296, 0.51644, 0.47685, 0.51257, 0.47685, 0.51064, 0.48611, 0.51451, 0.48843, 0.51644, 0.46759, 0.5029, 0.48611, 0.49903, 0.48611, 0.50677, 0.47917, 0.5087, 0.4838, 0.51257, 0.4838, 0.51644, 0.46065, 0.51257, 0.45833, 0.49903, 0.48611, 0.50484, 0.47222, 0.5087, 0.4838, 9
0.37524, 0.6412, 0.37524, 0.64352, 0.37524, 0.6412, 0.37524, 0.6412, 0.37524, 0.64352, 0.37524, 0.6412, 0.37524, 0.6412, 0.37524, 0.6412, 0.37524, 0.6412, 0.37524, 0.6412, 0.37524, 0.6412, 0.37524, 0.63889, 0.38685, 0.62269, 0.38685, 0.60417, 0.37911, 0.60417, 0.36944, 0.6088, 0.36557, 0.60417, 0.36557, 0.58796, 0.36557, 0.59028, 0.34429, 0.61111, 0.35397, 0.59954, 0.3559, 0.5787, 0.35397, 0.58796, 0.35783, 0.58796, 0.3501, 0.5787, 0.34623, 0.58102, 0.33849, 0.5787, 0.34043, 0.57639, 0.33269, 0.59259, 0.34236, 0.58565, 0.33656, 0.57407, 0.33269, 0.57639, 0.33462, 0.57639, 0.33656, 0.57407, 0.34043, 0.58796, 0.34236, 0.58333, 0.33462, 0.57639, 0.33269, 0.58102, 0.33269, 0.58102, 0.33462, 0.58102, 0.33269, 0.59722, 0.34043, 0.59491, 0.33656, 0.58102, 0.32882, 0.58333, 0.33075, 0.58333, 9
0.58607, 0.72917, 0.58607, 0.72222, 0.58607, 0.72454, 0.58994, 0.72454, 0.58994, 0.72454, 0.58607, 0.71528, 0.57447, 0.7037, 0.56093, 0.67824, 0.54545, 0.64352, 0.53191, 0.59722, 0.52224, 0.55787, 0.50484, 0.52083, 0.47969, 0.5, 0.45068, 0.50694, 0.42553, 0.53935, 0.40426, 0.5787, 0.39072, 0.60417, 0.37911, 0.62963, 0.34623, 0.6713, 0.31915, 0.70139, 0.30754, 0.72222, 0.29787, 0.7338, 0.30368, 0.72454, 0.31335, 0.7037, 0.33269, 0.67361, 0.33656, 0.63426, 0.32882, 0.59259, 0.30754, 0.56019, 0.29787, 0.54398, 0.29594, 0.52778, 0.29594, 0.51389, 0.29207, 0.50694, 0.28046, 0.51389, 0.25919, 0.52083, 0.24178, 0.55093, 0.22437, 0.60648, 0.18762, 0.64583, 0.17988, 0.68056, 0.16828, 0.65972, 0.18762, 0.61111, 0.19342, 0.56713, 0.19729, 0.52083, 0.19342, 0.4838, 0.18956, 0.46065, 0.18182, 0.44444, 10
0.17215, 0.38194, 0.17215, 0.38194, 0.17408, 0.38194, 0.17408, 0.38426, 0.17988, 0.38889, 0.17988, 0.41898, 0.17795, 0.44907, 0.19149, 0.46991, 0.23017, 0.51157, 0.27466, 0.56019, 0.31335, 0.59722, 0.33849, 0.63657, 0.35203, 0.66435, 0.35783, 0.67361, 0.3617, 0.6713, 0.37137, 0.66435, 0.38298, 0.64815, 0.40426, 0.61111, 0.43327, 0.56944, 0.45841, 0.52083, 0.47969, 0.46759, 0.50097, 0.4213, 0.52031, 0.38657, 0.53772, 0.36574, 0.54739, 0.3588, 0.55319, 0.35648, 0.55706, 0.36111, 0.56867, 0.38194, 0.59188, 0.41667, 0.61896, 0.45602, 0.64603, 0.49769, 0.67118, 0.53704, 0.69246, 0.58565, 0.71373, 0.62269, 0.72921, 0.64583, 0.74275, 0.65509, 0.74468, 0.65741, 0.74662, 0.64815, 0.75242, 0.63426, 0.76402, 0.61111, 0.78143, 0.58565, 0.80077, 0.55787, 0.82205, 0.52546, 0.84139, 0.49769, 0.8588, 0.46759, 10
0.91876, 0.72454, 0.92263, 0.71991, 0.91876, 0.72222, 0.9207, 0.72222, 0.92456, 0.71528, 0.91489, 0.72222, 0.88008, 0.6875, 0.853, 0.63426, 0.83172, 0.60185, 0.81238, 0.55787, 0.79884, 0.49306, 0.78723, 0.44907, 0.7795, 0.44213, 0.77176, 0.44907, 0.75048, 0.49074, 0.70986, 0.57176, 0.67892, 0.64815, 0.65184, 0.69676, 0.63443, 0.72685, 0.62282, 0.74769, 0.61702, 0.75463, 0.61315, 0.75926, 0.59768, 0.75463, 0.55899, 0.71528, 0.52611, 0.61806, 0.50484, 0.53009, 0.4913, 0.46065, 0.48356, 0.41898, 0.48162, 0.41667, 0.48162, 0.4213, 0.46228, 0.44213, 0.41006, 0.50926, 0.3559, 0.59491, 0.32108, 0.65509, 0.30561, 0.70833, 0.30174, 0.72685, 0.30174, 0.72917, 0.294, 0.71991, 0.26499, 0.66898, 0.23017, 0.59491, 0.20696, 0.52315, 0.18569, 0.46528, 0.18762, 0.42824, 0.19536, 0.42361, 0.19923, 0.42593, 10
0.43714, 0.75694, 0.4352, 0.75694, 0.43133, 0.75463, 0.4294, 0.75, 0.40812, 0.74074, 0.37137, 0.71528, 0.32495, 0.67593, 0.2766, 0.63889, 0.22824, 0.59954, 0.19729, 0.57176, 0.17988, 0.55787, 0.18182, 0.55556, 0.18762, 0.55787, 0.21083, 0.56481, 0.23598, 0.57407, 0.27853, 0.5625, 0.31915, 0.54398, 0.35977, 0.5162, 0.40426, 0.49537, 0.45455, 0.47685, 0.49516, 0.46528, 0.52224, 0.45602, 0.52805, 0.44676, 0.52031, 0.4375, 0.4971, 0.4213, 0.46615, 0.40278, 0.42553, 0.38426, 0.37911, 0.36111, 0.32495, 0.34028, 0.27466, 0.31713, 0.22824, 0.29167, 0.17795, 0.27083, 0.13733, 0.26157, 0.10251, 0.2662, 0.071567, 0.27083, 0.065764, 0.27778, 0.094778, 0.26389, 0.13346, 0.25463, 0.17021, 0.23843, 0.22631, 0.22222, 0.2882, 0.20602, 0.34623, 0.18056, 0.39845, 0.15046, 0.4352, 0.11574, 0.47002, 0.085648, 11
0.53772, 0.84259, 0.53772, 0.84259, 0.53772, 0.84259, 0.53578, 0.84259, 0.53772, 0.84259, 0.54545, 0.84259, 0.56867, 0.83565, 0.59574, 0.81713, 0.63056, 0.78704, 0.66344, 0.75, 0.70986, 0.72222, 0.70986, 0.7037, 0.7234, 0.68981, 0.71954, 0.67824, 0.69246, 0.66435, 0.6441, 0.65278, 0.60348, 0.66204, 0.55899, 0.65972, 0.51064, 0.64352, 0.46422, 0.61111, 0.40619, 0.58796, 0.34816, 0.55787, 0.29787, 0.54398, 0.27273, 0.53472, 0.27079, 0.52546, 0.29014, 0.50463, 0.31528, 0.4838, 0.35203, 0.46528, 0.39458, 0.44676, 0.43907, 0.42593, 0.48936, 0.40972, 0.54159, 0.39815, 0.59768, 0.38194, 0.6383, 0.36343, 0.65764, 0.34028, 0.66344, 0.32407, 0.65571, 0.31019, 0.62669, 0.2963, 0.58221, 0.28009, 0.52998, 0.26157, 0.47776, 0.23843, 0.42553, 0.21759, 0.36944, 0.20833, 0.30948, 0.20602, 0.25919, 0.20139, 11
