@relation  movement_libras
@attribute 1st_coordinate_abcissa numeric
@attribute 1st_coordinate_ordinate numeric
@attribute 2st_coordinate_abcissa numeric
@attribute 2st_coordinate_ordinate numeric
@attribute 3st_coordinate_abcissa numeric
@attribute 3st_coordinate_ordinate numeric
@attribute 4st_coordinate_abcissa numeric
@attribute 4st_coordinate_ordinate numeric
@attribute 5st_coordinate_abcissa numeric
@attribute 5st_coordinate_ordinate numeric
@attribute 6st_coordinate_abcissa numeric
@attribute 6st_coordinate_ordinate numeric
@attribute 7st_coordinate_abcissa numeric
@attribute 7st_coordinate_ordinate numeric
@attribute 8st_coordinate_abcissa numeric
@attribute 8st_coordinate_ordinate numeric
@attribute 9st_coordinate_abcissa numeric
@attribute 9st_coordinate_ordinate numeric
@attribute 10st_coordinate_abcissa numeric
@attribute 10st_coordinate_ordinate numeric
@attribute 11st_coordinate_abcissa numeric
@attribute 11st_coordinate_ordinate numeric
@attribute 12st_coordinate_abcissa numeric
@attribute 12st_coordinate_ordinate numeric
@attribute 13st_coordinate_abcissa numeric
@attribute 13st_coordinate_ordinate numeric
@attribute 14st_coordinate_abcissa numeric
@attribute 14st_coordinate_ordinate numeric
@attribute 15st_coordinate_abcissa numeric
@attribute 15st_coordinate_ordinate numeric
@attribute 16st_coordinate_abcissa numeric
@attribute 16st_coordinate_ordinate numeric
@attribute 17st_coordinate_abcissa numeric
@attribute 17st_coordinate_ordinate numeric
@attribute 18st_coordinate_abcissa numeric
@attribute 18st_coordinate_ordinate numeric
@attribute 19st_coordinate_abcissa numeric
@attribute 19st_coordinate_ordinate numeric
@attribute 20st_coordinate_abcissa numeric
@attribute 20st_coordinate_ordinate numeric
@attribute 21st_coordinate_abcissa numeric
@attribute 21st_coordinate_ordinate numeric
@attribute 22st_coordinate_abcissa numeric
@attribute 22st_coordinate_ordinate numeric
@attribute 23st_coordinate_abcissa numeric
@attribute 23st_coordinate_ordinate numeric
@attribute 24st_coordinate_abcissa numeric
@attribute 24st_coordinate_ordinate numeric
@attribute 25st_coordinate_abcissa numeric
@attribute 25st_coordinate_ordinate numeric
@attribute 26st_coordinate_abcissa numeric
@attribute 26st_coordinate_ordinate numeric
@attribute 27st_coordinate_abcissa numeric
@attribute 27st_coordinate_ordinate numeric
@attribute 28st_coordinate_abcissa numeric
@attribute 28st_coordinate_ordinate numeric
@attribute 29st_coordinate_abcissa numeric
@attribute 29st_coordinate_ordinate numeric
@attribute 30st_coordinate_abcissa numeric
@attribute 30st_coordinate_ordinate numeric
@attribute 31st_coordinate_abcissa numeric
@attribute 31st_coordinate_ordinate numeric
@attribute 32st_coordinate_abcissa numeric
@attribute 32st_coordinate_ordinate numeric
@attribute 33st_coordinate_abcissa numeric
@attribute 33st_coordinate_ordinate numeric
@attribute 34st_coordinate_abcissa numeric
@attribute 34st_coordinate_ordinate numeric
@attribute 35st_coordinate_abcissa numeric
@attribute 35st_coordinate_ordinate numeric
@attribute 36st_coordinate_abcissa numeric
@attribute 36st_coordinate_ordinate numeric
@attribute 37st_coordinate_abcissa numeric
@attribute 37st_coordinate_ordinate numeric
@attribute 38st_coordinate_abcissa numeric
@attribute 38st_coordinate_ordinate numeric
@attribute 39st_coordinate_abcissa numeric
@attribute 39st_coordinate_ordinate numeric
@attribute 40st_coordinate_abcissa numeric
@attribute 40st_coordinate_ordinate numeric
@attribute 41st_coordinate_abcissa numeric
@attribute 41st_coordinate_ordinate numeric
@attribute 42st_coordinate_abcissa numeric
@attribute 42st_coordinate_ordinate numeric
@attribute 43st_coordinate_abcissa numeric
@attribute 43st_coordinate_ordinate numeric
@attribute 44st_coordinate_abcissa numeric
@attribute 44st_coordinate_ordinate numeric
@attribute 45st_coordinate_abcissa numeric
@attribute 45st_coordinate_ordinate numeric
@attribute Class {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15}


@data
0.54739, 0.27315, 0.54545, 0.27083, 0.54545, 0.2662, 0.54352, 0.2662, 0.53385, 0.25926, 0.51838, 0.24074, 0.4913, 0.22454, 0.45455, 0.21759, 0.41586, 0.21759, 0.37718, 0.22454, 0.33269, 0.24074, 0.2882, 0.27083, 0.23791, 0.3125, 0.19729, 0.36111, 0.17795, 0.38889, 0.17988, 0.40509, 0.18182, 0.40278, 0.18762, 0.44213, 0.17021, 0.49074, 0.17988, 0.55093, 0.20116, 0.6088, 0.24371, 0.65972, 0.29981, 0.68981, 0.34623, 0.72685, 0.39265, 0.76852, 0.43714, 0.8125, 0.4913, 0.85185, 0.54739, 0.86806, 0.59381, 0.87037, 0.64023, 0.86111, 0.68472, 0.85417, 0.72534, 0.83565, 0.76596, 0.79861, 0.79691, 0.76389, 0.82979, 0.73148, 0.85493, 0.69676, 0.87814, 0.65741, 0.86654, 0.61806, 0.86654, 0.57407, 0.86074, 0.54398, 0.8646, 0.46528, 0.86267, 0.41898, 0.853, 0.36806, 0.83946, 0.30556, 0.81625, 0.25926, 6
0.44681, 0.69907, 0.44681, 0.69676, 0.44681, 0.69444, 0.44874, 0.69444, 0.44874, 0.69444, 0.44874, 0.69213, 0.45068, 0.68981, 0.45261, 0.6875, 0.45261, 0.67824, 0.45261, 0.66898, 0.45068, 0.65741, 0.44874, 0.63426, 0.44681, 0.6088, 0.44294, 0.58333, 0.43714, 0.55324, 0.42553, 0.52546, 0.41006, 0.5, 0.38685, 0.47685, 0.36364, 0.46296, 0.33462, 0.4537, 0.30368, 0.4537, 0.27273, 0.46065, 0.24565, 0.47454, 0.21857, 0.49537, 0.19536, 0.51157, 0.17408, 0.52778, 0.15861, 0.54398, 0.1528, 0.55556, 0.14313, 0.59028, 0.1412, 0.62963, 0.14507, 0.66898, 0.1528, 0.70602, 0.17021, 0.73843, 0.18762, 0.76389, 0.2147, 0.77778, 0.24758, 0.78704, 0.2766, 0.79861, 0.31335, 0.80324, 0.34816, 0.80324, 0.38104, 0.7963, 0.41006, 0.78704, 0.4352, 0.77315, 0.45841, 0.75463, 0.47776, 0.7338, 0.48743, 0.71528, 6
0.70406, 0.53009, 0.70406, 0.53009, 0.70213, 0.53241, 0.70019, 0.53009, 0.69826, 0.53009, 0.69826, 0.53009, 0.69439, 0.53009, 0.69246, 0.53009, 0.68859, 0.52778, 0.68472, 0.52778, 0.68279, 0.52546, 0.67698, 0.52083, 0.66731, 0.51852, 0.66151, 0.5162, 0.65184, 0.51157, 0.6441, 0.50694, 0.63443, 0.50231, 0.62282, 0.5, 0.61122, 0.49769, 0.59768, 0.49537, 0.58221, 0.49306, 0.56673, 0.49306, 0.54932, 0.49074, 0.53191, 0.49074, 0.51257, 0.48611, 0.49323, 0.48843, 0.47195, 0.48611, 0.45068, 0.48611, 0.42747, 0.48843, 0.40426, 0.48843, 0.38104, 0.48843, 0.35783, 0.49074, 0.33462, 0.49074, 0.30948, 0.49074, 0.2882, 0.48843, 0.26692, 0.4838, 0.24758, 0.46759, 0.23404, 0.45833, 0.23211, 0.44444, 0.21857, 0.44444, 0.20696, 0.44444, 0.19342, 0.44213, 0.17988, 0.43981, 0.17021, 0.44444, 0.15474, 0.44444, 7
0.83559, 0.44213, 0.83559, 0.44444, 0.83559, 0.44213, 0.83752, 0.44213, 0.83752, 0.44213, 0.83752, 0.44213, 0.83752, 0.44213, 0.83946, 0.44444, 0.83946, 0.44213, 0.83752, 0.44444, 0.83559, 0.44444, 0.83172, 0.44444, 0.82592, 0.44444, 0.81625, 0.44213, 0.80464, 0.43981, 0.79304, 0.4375, 0.7795, 0.43519, 0.76402, 0.43287, 0.74662, 0.42824, 0.72921, 0.42361, 0.70986, 0.41898, 0.69052, 0.41667, 0.67118, 0.41204, 0.65184, 0.40972, 0.63056, 0.40741, 0.61122, 0.40509, 0.59188, 0.40278, 0.5706, 0.40046, 0.54932, 0.39815, 0.52611, 0.39583, 0.50484, 0.39583, 0.48549, 0.39815, 0.46422, 0.40046, 0.44487, 0.40278, 0.42747, 0.40509, 0.41199, 0.40741, 0.39652, 0.40509, 0.38104, 0.40046, 0.3617, 0.39583, 0.34429, 0.3912, 0.32689, 0.38426, 0.30948, 0.38426, 0.29207, 0.38657, 0.27466, 0.38889, 0.25725, 0.3912, 7
0.52031, 0.75, 0.52611, 0.75231, 0.53385, 0.75, 0.52805, 0.75463, 0.53191, 0.74537, 0.52611, 0.75, 0.52611, 0.74306, 0.52611, 0.73843, 0.52224, 0.73611, 0.52031, 0.72917, 0.52031, 0.72222, 0.51838, 0.71528, 0.51838, 0.70833, 0.52031, 0.7037, 0.52224, 0.70139, 0.52418, 0.68981, 0.52611, 0.68287, 0.52805, 0.67361, 0.52611, 0.66667, 0.52805, 0.65509, 0.52611, 0.64583, 0.52611, 0.63426, 0.52611, 0.62037, 0.52611, 0.6088, 0.52805, 0.59722, 0.52998, 0.58333, 0.53385, 0.56944, 0.53578, 0.55787, 0.53772, 0.54398, 0.53965, 0.53009, 0.53965, 0.51852, 0.54159, 0.50463, 0.54159, 0.49306, 0.54159, 0.47685, 0.54159, 0.46065, 0.53965, 0.44676, 0.53965, 0.43056, 0.53965, 0.41435, 0.53965, 0.39815, 0.53965, 0.37963, 0.53772, 0.36806, 0.53772, 0.34954, 0.53578, 0.33565, 0.53578, 0.31944, 0.53385, 0.30324, 8
0.66925, 0.78009, 0.66925, 0.78009, 0.66925, 0.78009, 0.67118, 0.78009, 0.66925, 0.78009, 0.66925, 0.78009, 0.66925, 0.78009, 0.67118, 0.78009, 0.67118, 0.77778, 0.67118, 0.77778, 0.67311, 0.77315, 0.67698, 0.7662, 0.68085, 0.75694, 0.67311, 0.75, 0.66731, 0.73843, 0.66151, 0.73148, 0.65957, 0.71991, 0.65957, 0.70833, 0.65957, 0.69444, 0.65957, 0.68519, 0.65957, 0.67593, 0.65764, 0.65972, 0.65571, 0.65046, 0.65571, 0.62731, 0.65764, 0.6088, 0.66151, 0.59028, 0.66538, 0.56713, 0.67118, 0.54167, 0.67698, 0.52315, 0.67892, 0.50463, 0.67892, 0.48611, 0.68085, 0.46528, 0.68085, 0.44444, 0.68279, 0.42824, 0.68085, 0.40972, 0.67892, 0.38657, 0.67892, 0.36574, 0.67698, 0.34259, 0.67698, 0.32176, 0.67505, 0.30556, 0.67311, 0.28704, 0.66925, 0.26389, 0.66731, 0.24306, 0.66731, 0.22454, 0.66538, 0.20602, 8
0.74662, 0.38889, 0.73888, 0.38426, 0.73308, 0.37963, 0.73694, 0.37963, 0.74275, 0.38889, 0.73888, 0.38889, 0.72921, 0.38426, 0.72727, 0.38889, 0.73308, 0.3912, 0.72727, 0.38657, 0.7234, 0.38657, 0.73308, 0.3912, 0.73501, 0.3912, 0.7234, 0.38657, 0.72921, 0.3912, 0.73114, 0.3912, 0.71954, 0.38194, 0.7176, 0.38194, 0.72727, 0.3912, 0.72727, 0.3912, 0.71954, 0.38426, 0.71954, 0.38426, 0.73308, 0.3912, 0.72727, 0.38889, 0.7176, 0.38194, 0.7234, 0.38889, 0.72727, 0.3912, 0.7176, 0.38657, 0.71373, 0.38657, 0.72534, 0.39352, 0.7234, 0.39352, 0.71373, 0.38657, 0.7176, 0.3912, 0.72727, 0.39583, 0.72534, 0.39352, 0.71954, 0.38657, 0.72727, 0.39352, 0.72921, 0.39352, 0.71954, 0.38657, 0.7176, 0.38657, 0.72727, 0.39352, 0.72147, 0.38889, 0.70986, 0.37963, 0.71373, 0.38194, 0.7234, 0.38889, 9
0.41393, 0.625, 0.41586, 0.625, 0.41586, 0.62269, 0.41779, 0.62269, 0.41586, 0.62269, 0.41779, 0.62269, 0.41779, 0.62269, 0.41779, 0.62269, 0.41779, 0.62269, 0.41779, 0.62269, 0.41973, 0.62037, 0.41779, 0.62037, 0.41779, 0.62037, 0.41779, 0.62037, 0.41586, 0.62037, 0.41006, 0.62037, 0.39652, 0.61806, 0.39265, 0.61111, 0.38878, 0.60185, 0.38298, 0.59722, 0.37524, 0.62269, 0.37524, 0.62037, 0.37524, 0.59954, 0.36944, 0.60185, 0.35783, 0.6088, 0.34816, 0.60185, 0.34429, 0.58565, 0.34043, 0.5787, 0.34043, 0.58102, 0.34623, 0.58565, 0.34043, 0.60185, 0.34236, 0.61111, 0.34043, 0.60648, 0.35397, 0.58565, 0.35203, 0.58333, 0.35397, 0.58565, 0.35783, 0.59259, 0.34816, 0.6088, 0.34816, 0.61111, 0.34429, 0.59954, 0.34429, 0.58333, 0.34816, 0.58102, 0.34816, 0.59028, 0.33849, 0.6088, 0.34429, 0.61574, 9
0.83752, 0.69213, 0.83946, 0.68287, 0.83946, 0.67824, 0.83752, 0.6875, 0.83559, 0.69444, 0.83172, 0.66898, 0.81818, 0.64583, 0.80271, 0.61574, 0.78143, 0.57407, 0.75822, 0.53472, 0.73888, 0.4838, 0.72147, 0.4537, 0.70793, 0.44676, 0.69246, 0.4537, 0.67311, 0.46528, 0.65377, 0.49306, 0.61702, 0.53704, 0.57834, 0.58796, 0.54545, 0.63657, 0.52224, 0.6713, 0.50677, 0.69907, 0.50097, 0.70833, 0.49903, 0.71296, 0.50097, 0.71065, 0.50097, 0.70833, 0.49516, 0.69444, 0.47969, 0.66435, 0.45841, 0.62037, 0.43327, 0.57639, 0.40619, 0.53241, 0.38104, 0.49537, 0.35783, 0.46296, 0.34043, 0.44444, 0.32882, 0.43287, 0.31915, 0.42593, 0.31335, 0.43056, 0.31141, 0.44444, 0.30754, 0.45139, 0.29207, 0.46759, 0.26499, 0.49537, 0.23211, 0.52546, 0.20503, 0.56481, 0.18569, 0.61806, 0.17602, 0.67361, 0.17021, 0.71065, 10
0.75822, 0.62731, 0.75822, 0.63194, 0.75822, 0.63194, 0.75822, 0.61574, 0.75822, 0.62963, 0.75822, 0.625, 0.76015, 0.63426, 0.75629, 0.625, 0.74855, 0.62269, 0.73694, 0.61111, 0.72727, 0.58565, 0.71567, 0.55556, 0.70019, 0.52315, 0.68859, 0.49537, 0.67892, 0.47222, 0.66731, 0.4537, 0.65764, 0.44444, 0.64797, 0.44907, 0.63636, 0.45833, 0.62282, 0.47917, 0.60542, 0.50926, 0.58221, 0.54398, 0.55513, 0.57639, 0.53772, 0.60185, 0.52418, 0.62037, 0.51257, 0.63889, 0.51064, 0.64815, 0.50484, 0.65741, 0.50097, 0.66435, 0.4971, 0.65972, 0.48549, 0.64583, 0.47002, 0.62269, 0.45841, 0.59028, 0.44487, 0.5625, 0.42747, 0.53472, 0.41199, 0.50926, 0.39652, 0.48611, 0.38491, 0.46528, 0.37524, 0.4537, 0.3675, 0.44676, 0.36364, 0.44444, 0.35977, 0.44907, 0.35397, 0.45833, 0.34043, 0.47454, 0.32302, 0.49769, 10
0.6383, 0.77778, 0.6383, 0.77546, 0.63636, 0.78009, 0.63636, 0.77778, 0.63636, 0.77778, 0.6325, 0.77778, 0.61122, 0.7662, 0.55319, 0.72685, 0.48936, 0.68519, 0.41973, 0.63889, 0.37331, 0.60185, 0.34236, 0.59259, 0.3501, 0.59722, 0.3617, 0.59491, 0.39265, 0.60185, 0.4352, 0.61806, 0.49323, 0.60417, 0.54352, 0.58565, 0.58414, 0.57407, 0.62282, 0.57407, 0.64603, 0.58565, 0.64217, 0.58333, 0.63636, 0.58102, 0.61702, 0.56481, 0.59574, 0.54167, 0.56673, 0.51157, 0.52418, 0.48611, 0.48162, 0.47222, 0.44681, 0.45833, 0.41393, 0.45139, 0.40426, 0.45602, 0.40619, 0.45139, 0.42747, 0.44213, 0.46228, 0.43519, 0.49903, 0.4213, 0.53385, 0.40741, 0.5764, 0.40046, 0.60542, 0.38889, 0.6441, 0.38657, 0.65377, 0.38426, 0.64797, 0.38194, 0.6383, 0.37963, 0.61122, 0.36806, 0.56673, 0.3588, 0.52998, 0.35185, 11
0.60348, 0.86111, 0.60348, 0.86111, 0.59961, 0.86111, 0.60155, 0.86111, 0.60155, 0.86111, 0.60735, 0.84954, 0.62476, 0.8125, 0.64603, 0.77778, 0.69439, 0.7338, 0.73501, 0.70139, 0.74855, 0.69907, 0.74855, 0.69907, 0.74081, 0.69907, 0.7176, 0.69907, 0.67118, 0.67824, 0.63056, 0.65509, 0.59188, 0.63194, 0.55706, 0.62037, 0.54545, 0.62037, 0.55126, 0.62037, 0.55899, 0.61574, 0.57834, 0.59954, 0.62863, 0.55324, 0.66925, 0.51389, 0.69826, 0.48843, 0.7176, 0.47222, 0.72727, 0.46991, 0.7234, 0.47454, 0.71373, 0.47222, 0.68665, 0.4537, 0.64603, 0.43056, 0.60542, 0.40972, 0.56673, 0.38426, 0.53191, 0.36574, 0.5087, 0.35417, 0.5029, 0.35417, 0.51064, 0.35185, 0.53772, 0.33565, 0.58221, 0.2963, 0.62669, 0.26157, 0.66538, 0.24306, 0.69439, 0.2338, 0.70986, 0.2338, 0.7118, 0.23611, 0.69632, 0.22917, 11
0.78337, 0.71991, 0.78337, 0.71759, 0.78143, 0.72222, 0.78143, 0.71991, 0.78143, 0.7037, 0.77756, 0.67824, 0.77369, 0.6412, 0.77176, 0.6088, 0.77756, 0.55787, 0.77563, 0.51389, 0.76402, 0.47917, 0.73308, 0.45602, 0.69246, 0.45139, 0.6499, 0.45833, 0.61896, 0.48843, 0.59574, 0.52315, 0.58027, 0.5625, 0.5764, 0.59259, 0.57447, 0.62963, 0.56093, 0.66435, 0.53965, 0.69213, 0.51838, 0.69907, 0.48356, 0.69444, 0.45648, 0.68519, 0.44101, 0.66667, 0.4294, 0.63889, 0.4236, 0.60185, 0.43327, 0.5625, 0.4352, 0.51852, 0.42553, 0.47454, 0.39652, 0.43981, 0.35977, 0.42361, 0.32689, 0.43056, 0.30948, 0.46296, 0.294, 0.51157, 0.28433, 0.55093, 0.27853, 0.60417, 0.28046, 0.64815, 0.25532, 0.67361, 0.21663, 0.6875, 0.20696, 0.70602, 0.12959, 0.71528, 0.11025, 0.6713, 0.098646, 0.62731, 0.090909, 0.61111, 12
0.82979, 0.7662, 0.82979, 0.7662, 0.82979, 0.77083, 0.82785, 0.77083, 0.82979, 0.7662, 0.83366, 0.75, 0.83366, 0.72685, 0.83366, 0.70833, 0.83172, 0.69444, 0.82979, 0.66204, 0.82592, 0.62963, 0.82205, 0.59722, 0.81818, 0.56481, 0.80851, 0.53935, 0.79691, 0.51157, 0.77756, 0.49074, 0.75435, 0.4838, 0.73114, 0.49074, 0.70986, 0.50463, 0.69052, 0.52315, 0.67698, 0.54861, 0.67118, 0.57407, 0.66925, 0.60185, 0.66925, 0.63194, 0.66731, 0.65741, 0.66151, 0.67824, 0.64603, 0.70139, 0.62282, 0.72454, 0.59574, 0.73611, 0.56673, 0.75926, 0.52998, 0.75463, 0.50097, 0.74306, 0.47969, 0.71528, 0.47002, 0.68056, 0.46809, 0.65046, 0.46809, 0.62037, 0.46422, 0.58565, 0.46228, 0.5463, 0.45455, 0.51157, 0.44101, 0.47685, 0.41199, 0.4537, 0.37524, 0.4375, 0.33269, 0.43056, 0.29787, 0.44213, 0.26886, 0.47222, 12
0.51451, 0.88657, 0.52224, 0.88889, 0.54352, 0.88426, 0.5648, 0.88194, 0.58994, 0.87037, 0.62476, 0.84722, 0.65957, 0.80324, 0.67892, 0.76157, 0.64023, 0.73148, 0.61509, 0.71065, 0.5764, 0.69444, 0.53385, 0.68287, 0.48549, 0.68056, 0.44101, 0.67361, 0.40426, 0.65278, 0.37331, 0.63889, 0.35397, 0.62037, 0.34429, 0.59954, 0.35203, 0.56713, 0.36944, 0.54398, 0.39845, 0.52546, 0.4352, 0.5162, 0.47776, 0.51157, 0.52418, 0.50694, 0.56673, 0.49074, 0.59961, 0.46296, 0.62476, 0.43056, 0.6441, 0.40046, 0.65377, 0.36806, 0.64603, 0.34259, 0.62476, 0.32407, 0.58414, 0.31019, 0.53772, 0.30787, 0.48936, 0.31019, 0.44487, 0.31713, 0.40812, 0.32407, 0.38104, 0.31481, 0.37137, 0.2963, 0.36944, 0.27315, 0.37524, 0.24537, 0.38685, 0.21759, 0.40619, 0.19676, 0.43133, 0.1875, 0.46035, 0.18287, 0.49323, 0.1713, 13
0.58801, 0.75463, 0.58994, 0.75694, 0.58994, 0.75926, 0.58607, 0.75231, 0.55319, 0.76389, 0.51064, 0.76852, 0.46422, 0.77083, 0.41586, 0.7662, 0.3675, 0.75231, 0.31915, 0.72917, 0.2824, 0.70139, 0.25145, 0.6713, 0.23404, 0.63889, 0.22824, 0.6088, 0.22631, 0.58333, 0.23017, 0.55787, 0.24371, 0.53935, 0.26499, 0.52546, 0.29207, 0.52546, 0.33462, 0.52315, 0.38685, 0.5162, 0.4352, 0.50463, 0.47776, 0.49769, 0.51451, 0.48843, 0.54932, 0.46991, 0.58414, 0.44676, 0.61122, 0.41435, 0.62863, 0.37731, 0.6441, 0.33796, 0.6499, 0.30556, 0.64217, 0.28241, 0.61509, 0.27083, 0.57834, 0.26157, 0.53578, 0.25926, 0.4913, 0.25926, 0.45068, 0.26157, 0.41779, 0.25694, 0.38878, 0.24537, 0.3675, 0.22917, 0.3501, 0.21065, 0.33269, 0.19213, 0.31721, 0.17361, 0.30948, 0.15509, 0.31141, 0.13657, 0.31915, 0.1088, 13
0.15087, 0.38194, 0.1528, 0.38889, 0.15667, 0.39352, 0.16248, 0.39815, 0.17215, 0.40741, 0.17988, 0.42593, 0.19342, 0.44676, 0.20696, 0.47222, 0.2147, 0.50926, 0.24178, 0.53935, 0.26499, 0.57407, 0.29207, 0.60648, 0.32302, 0.63657, 0.3559, 0.66435, 0.39072, 0.68519, 0.41973, 0.69676, 0.45455, 0.70602, 0.4913, 0.71528, 0.52611, 0.71759, 0.5706, 0.72685, 0.61896, 0.72685, 0.66344, 0.72685, 0.70019, 0.72222, 0.72921, 0.71296, 0.75629, 0.70139, 0.7795, 0.6875, 0.80464, 0.66667, 0.82398, 0.64352, 0.83366, 0.61806, 0.8472, 0.58796, 0.85106, 0.56481, 0.86267, 0.53935, 0.8588, 0.52083, 0.86074, 0.49769, 0.86847, 0.47917, 0.87234, 0.46296, 0.87427, 0.44444, 0.87427, 0.43056, 0.88008, 0.39583, 0.88201, 0.38194, 0.87621, 0.38426, 0.87427, 0.36574, 0.87041, 0.36111, 0.86267, 0.36343, 0.86074, 0.3588, 14
0.74662, 0.25694, 0.74662, 0.25463, 0.74662, 0.25694, 0.74662, 0.25463, 0.74662, 0.25926, 0.74468, 0.2662, 0.74275, 0.27546, 0.73888, 0.29398, 0.73308, 0.31481, 0.72727, 0.34954, 0.71954, 0.375, 0.71373, 0.40972, 0.70793, 0.4375, 0.70019, 0.47222, 0.69246, 0.50694, 0.68472, 0.53935, 0.67311, 0.57407, 0.66344, 0.60648, 0.6499, 0.62963, 0.63443, 0.64583, 0.61315, 0.65972, 0.59381, 0.6713, 0.57253, 0.67824, 0.54932, 0.67361, 0.52224, 0.67824, 0.4913, 0.67824, 0.46035, 0.67824, 0.43327, 0.67593, 0.40232, 0.67824, 0.36944, 0.67824, 0.34043, 0.67593, 0.31721, 0.66435, 0.29787, 0.64583, 0.28046, 0.62963, 0.26112, 0.59954, 0.24758, 0.56944, 0.23404, 0.53241, 0.22244, 0.49769, 0.21277, 0.45139, 0.20503, 0.40509, 0.20116, 0.36343, 0.20309, 0.3287, 0.21083, 0.2963, 0.21857, 0.26852, 0.22631, 0.24074, 14
0.61122, 0.75926, 0.61122, 0.75694, 0.61315, 0.75694, 0.61122, 0.75694, 0.61122, 0.75926, 0.61315, 0.75926, 0.61315, 0.75926, 0.61122, 0.75694, 0.61315, 0.75926, 0.61315, 0.75694, 0.61315, 0.75926, 0.61315, 0.75926, 0.61315, 0.75926, 0.61315, 0.75926, 0.61315, 0.75926, 0.61315, 0.75926, 0.61315, 0.75926, 0.61315, 0.75926, 0.61509, 0.75926, 0.61315, 0.75926, 0.61315, 0.75926, 0.61509, 0.75463, 0.61315, 0.75231, 0.61315, 0.74537, 0.61315, 0.74306, 0.61122, 0.73611, 0.61122, 0.72917, 0.60928, 0.71759, 0.60542, 0.7037, 0.60155, 0.69213, 0.59574, 0.67361, 0.58801, 0.65741, 0.57834, 0.64352, 0.5706, 0.625, 0.56093, 0.61111, 0.55126, 0.59491, 0.54352, 0.58333, 0.53191, 0.57407, 0.52031, 0.5625, 0.51064, 0.55093, 0.4971, 0.54167, 0.48549, 0.53472, 0.47195, 0.52546, 0.45841, 0.52083, 0.44487, 0.5162, 15
0.10058, 0.46528, 0.10058, 0.46296, 0.098646, 0.46296, 0.096712, 0.46528, 0.098646, 0.46528, 0.10058, 0.46065, 0.10445, 0.44676, 0.11025, 0.43519, 0.11992, 0.41435, 0.12766, 0.39815, 0.1412, 0.37963, 0.1528, 0.36111, 0.16248, 0.34954, 0.17602, 0.33102, 0.19342, 0.30556, 0.21277, 0.28472, 0.23598, 0.25926, 0.26112, 0.23611, 0.29014, 0.21759, 0.31915, 0.2037, 0.3501, 0.19444, 0.38104, 0.1875, 0.41393, 0.18287, 0.44874, 0.17593, 0.48936, 0.17361, 0.52805, 0.17593, 0.56867, 0.18056, 0.60542, 0.19213, 0.64217, 0.20602, 0.67892, 0.22685, 0.71373, 0.25, 0.74662, 0.27778, 0.77756, 0.31019, 0.80658, 0.34954, 0.82785, 0.3912, 0.84913, 0.43519, 0.85687, 0.45139, 0.87621, 0.46759, 0.89555, 0.51389, 0.91683, 0.55093, 0.9381, 0.57639, 0.94391, 0.58796, 0.9381, 0.59259, 0.93424, 0.59028, 0.93037, 0.59028, 15
