@relation  movement_libras
@attribute 1st_coordinate_abcissa numeric
@attribute 1st_coordinate_ordinate numeric
@attribute 2st_coordinate_abcissa numeric
@attribute 2st_coordinate_ordinate numeric
@attribute 3st_coordinate_abcissa numeric
@attribute 3st_coordinate_ordinate numeric
@attribute 4st_coordinate_abcissa numeric
@attribute 4st_coordinate_ordinate numeric
@attribute 5st_coordinate_abcissa numeric
@attribute 5st_coordinate_ordinate numeric
@attribute 6st_coordinate_abcissa numeric
@attribute 6st_coordinate_ordinate numeric
@attribute 7st_coordinate_abcissa numeric
@attribute 7st_coordinate_ordinate numeric
@attribute 8st_coordinate_abcissa numeric
@attribute 8st_coordinate_ordinate numeric
@attribute 9st_coordinate_abcissa numeric
@attribute 9st_coordinate_ordinate numeric
@attribute 10st_coordinate_abcissa numeric
@attribute 10st_coordinate_ordinate numeric
@attribute 11st_coordinate_abcissa numeric
@attribute 11st_coordinate_ordinate numeric
@attribute 12st_coordinate_abcissa numeric
@attribute 12st_coordinate_ordinate numeric
@attribute 13st_coordinate_abcissa numeric
@attribute 13st_coordinate_ordinate numeric
@attribute 14st_coordinate_abcissa numeric
@attribute 14st_coordinate_ordinate numeric
@attribute 15st_coordinate_abcissa numeric
@attribute 15st_coordinate_ordinate numeric
@attribute 16st_coordinate_abcissa numeric
@attribute 16st_coordinate_ordinate numeric
@attribute 17st_coordinate_abcissa numeric
@attribute 17st_coordinate_ordinate numeric
@attribute 18st_coordinate_abcissa numeric
@attribute 18st_coordinate_ordinate numeric
@attribute 19st_coordinate_abcissa numeric
@attribute 19st_coordinate_ordinate numeric
@attribute 20st_coordinate_abcissa numeric
@attribute 20st_coordinate_ordinate numeric
@attribute 21st_coordinate_abcissa numeric
@attribute 21st_coordinate_ordinate numeric
@attribute 22st_coordinate_abcissa numeric
@attribute 22st_coordinate_ordinate numeric
@attribute 23st_coordinate_abcissa numeric
@attribute 23st_coordinate_ordinate numeric
@attribute 24st_coordinate_abcissa numeric
@attribute 24st_coordinate_ordinate numeric
@attribute 25st_coordinate_abcissa numeric
@attribute 25st_coordinate_ordinate numeric
@attribute 26st_coordinate_abcissa numeric
@attribute 26st_coordinate_ordinate numeric
@attribute 27st_coordinate_abcissa numeric
@attribute 27st_coordinate_ordinate numeric
@attribute 28st_coordinate_abcissa numeric
@attribute 28st_coordinate_ordinate numeric
@attribute 29st_coordinate_abcissa numeric
@attribute 29st_coordinate_ordinate numeric
@attribute 30st_coordinate_abcissa numeric
@attribute 30st_coordinate_ordinate numeric
@attribute 31st_coordinate_abcissa numeric
@attribute 31st_coordinate_ordinate numeric
@attribute 32st_coordinate_abcissa numeric
@attribute 32st_coordinate_ordinate numeric
@attribute 33st_coordinate_abcissa numeric
@attribute 33st_coordinate_ordinate numeric
@attribute 34st_coordinate_abcissa numeric
@attribute 34st_coordinate_ordinate numeric
@attribute 35st_coordinate_abcissa numeric
@attribute 35st_coordinate_ordinate numeric
@attribute 36st_coordinate_abcissa numeric
@attribute 36st_coordinate_ordinate numeric
@attribute 37st_coordinate_abcissa numeric
@attribute 37st_coordinate_ordinate numeric
@attribute 38st_coordinate_abcissa numeric
@attribute 38st_coordinate_ordinate numeric
@attribute 39st_coordinate_abcissa numeric
@attribute 39st_coordinate_ordinate numeric
@attribute 40st_coordinate_abcissa numeric
@attribute 40st_coordinate_ordinate numeric
@attribute 41st_coordinate_abcissa numeric
@attribute 41st_coordinate_ordinate numeric
@attribute 42st_coordinate_abcissa numeric
@attribute 42st_coordinate_ordinate numeric
@attribute 43st_coordinate_abcissa numeric
@attribute 43st_coordinate_ordinate numeric
@attribute 44st_coordinate_abcissa numeric
@attribute 44st_coordinate_ordinate numeric
@attribute 45st_coordinate_abcissa numeric
@attribute 45st_coordinate_ordinate numeric
@attribute Class {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15}


@data
0.74081, 0.45833, 0.74081, 0.46065, 0.74081, 0.45833, 0.74081, 0.46065, 0.74081, 0.45833, 0.74081, 0.45602, 0.73888, 0.43981, 0.73308, 0.41435, 0.72727, 0.38657, 0.71954, 0.3588, 0.706, 0.3287, 0.68665, 0.29861, 0.66344, 0.27546, 0.63443, 0.25231, 0.60155, 0.2338, 0.56673, 0.21528, 0.52805, 0.21065, 0.4913, 0.20602, 0.45455, 0.21296, 0.41199, 0.21991, 0.3675, 0.24537, 0.32882, 0.28009, 0.30174, 0.32407, 0.28433, 0.36806, 0.27466, 0.41435, 0.26886, 0.46065, 0.26886, 0.51389, 0.27466, 0.56713, 0.29594, 0.61111, 0.32689, 0.64352, 0.3617, 0.67361, 0.39458, 0.69676, 0.42553, 0.71065, 0.46035, 0.72454, 0.49323, 0.73843, 0.52224, 0.74074, 0.55513, 0.7338, 0.59381, 0.71296, 0.63056, 0.6875, 0.65184, 0.66667, 0.69439, 0.62963, 0.71567, 0.60417, 0.71954, 0.5787, 0.72147, 0.55787, 0.7234, 0.53472, 6
0.40426, 0.43981, 0.40232, 0.43981, 0.40232, 0.44213, 0.39845, 0.44907, 0.40039, 0.44213, 0.40232, 0.43287, 0.40619, 0.42361, 0.41973, 0.40972, 0.43907, 0.40741, 0.46615, 0.39583, 0.49903, 0.38657, 0.54159, 0.37269, 0.59188, 0.36806, 0.64023, 0.37269, 0.68279, 0.38889, 0.72147, 0.41435, 0.74855, 0.45139, 0.76209, 0.49769, 0.76015, 0.54398, 0.74662, 0.5787, 0.73308, 0.59722, 0.7118, 0.60185, 0.68665, 0.6088, 0.65184, 0.62269, 0.61315, 0.63426, 0.5706, 0.6412, 0.53191, 0.6412, 0.4971, 0.63889, 0.46809, 0.62963, 0.44294, 0.62037, 0.41973, 0.59722, 0.40039, 0.57176, 0.38104, 0.54398, 0.36557, 0.5162, 0.3559, 0.49537, 0.35203, 0.47685, 0.35397, 0.46065, 0.3617, 0.43981, 0.37137, 0.42361, 0.38298, 0.40972, 0.39458, 0.40278, 0.40619, 0.40509, 0.41973, 0.40046, 0.43907, 0.39815, 0.46035, 0.39352, 6
0.79304, 0.59954, 0.79304, 0.59954, 0.79497, 0.59954, 0.79497, 0.59722, 0.79304, 0.59954, 0.7911, 0.59954, 0.78917, 0.59954, 0.78723, 0.60185, 0.78143, 0.60185, 0.77369, 0.60185, 0.76596, 0.60185, 0.75629, 0.60185, 0.74468, 0.60417, 0.73308, 0.60648, 0.72147, 0.6088, 0.706, 0.61343, 0.69246, 0.61574, 0.67698, 0.61806, 0.65957, 0.625, 0.64217, 0.62731, 0.62476, 0.63194, 0.60348, 0.63194, 0.58607, 0.63657, 0.5706, 0.63426, 0.55319, 0.63194, 0.53385, 0.63194, 0.51451, 0.62963, 0.49516, 0.62963, 0.47582, 0.63194, 0.45648, 0.62963, 0.43714, 0.625, 0.41779, 0.62037, 0.40039, 0.61574, 0.38298, 0.61343, 0.3617, 0.61111, 0.34236, 0.60648, 0.32302, 0.59722, 0.30368, 0.58796, 0.2882, 0.58333, 0.28046, 0.58102, 0.26886, 0.58333, 0.25145, 0.58333, 0.23211, 0.58333, 0.21663, 0.58102, 0.2089, 0.58102, 7
0.81818, 0.50694, 0.81625, 0.50694, 0.81238, 0.50694, 0.80851, 0.50694, 0.80658, 0.50694, 0.80077, 0.50694, 0.79304, 0.50694, 0.7853, 0.50694, 0.7795, 0.50694, 0.76983, 0.50463, 0.76015, 0.50231, 0.75048, 0.50231, 0.73888, 0.50231, 0.72534, 0.5, 0.7118, 0.5, 0.69439, 0.5, 0.67698, 0.5, 0.65957, 0.5, 0.64217, 0.5, 0.62282, 0.50231, 0.60348, 0.50231, 0.58607, 0.50231, 0.56673, 0.50231, 0.54932, 0.50231, 0.53191, 0.50231, 0.51451, 0.50231, 0.4971, 0.5, 0.47969, 0.49769, 0.46422, 0.49769, 0.44681, 0.49769, 0.43133, 0.49769, 0.41586, 0.49769, 0.39845, 0.49769, 0.38298, 0.5, 0.3675, 0.49537, 0.35203, 0.49306, 0.33849, 0.49074, 0.32495, 0.48843, 0.30948, 0.48611, 0.29787, 0.48611, 0.28627, 0.4838, 0.2766, 0.48148, 0.2766, 0.47222, 0.26886, 0.46991, 0.25725, 0.46759, 7
0.58221, 0.74769, 0.58414, 0.74769, 0.57253, 0.75463, 0.57253, 0.75231, 0.56867, 0.75, 0.56673, 0.74769, 0.56673, 0.74074, 0.56673, 0.73148, 0.56867, 0.71528, 0.56673, 0.69907, 0.56093, 0.6875, 0.55899, 0.6713, 0.55513, 0.65278, 0.55513, 0.63194, 0.54739, 0.61111, 0.54159, 0.58565, 0.53191, 0.56019, 0.52418, 0.53472, 0.51644, 0.50926, 0.51064, 0.4838, 0.50484, 0.46065, 0.5029, 0.43287, 0.50097, 0.40972, 0.49903, 0.38657, 0.49903, 0.36111, 0.49903, 0.33796, 0.49903, 0.31481, 0.49903, 0.29398, 0.49903, 0.27315, 0.49903, 0.25463, 0.49903, 0.23611, 0.49516, 0.21991, 0.49323, 0.20139, 0.49323, 0.18287, 0.4913, 0.16435, 0.48936, 0.15046, 0.48549, 0.13889, 0.48356, 0.12963, 0.48356, 0.11806, 0.48356, 0.11111, 0.48549, 0.10648, 0.48936, 0.10417, 0.48936, 0.10185, 0.48549, 0.094907, 0.48356, 0.094907, 8
0.5648, 0.75463, 0.5648, 0.75231, 0.56673, 0.75231, 0.56673, 0.75, 0.5648, 0.75231, 0.56867, 0.74769, 0.56673, 0.74769, 0.5648, 0.74769, 0.56673, 0.74306, 0.56673, 0.73843, 0.5648, 0.7338, 0.56286, 0.72685, 0.55706, 0.72685, 0.55513, 0.73148, 0.55706, 0.72685, 0.55513, 0.71759, 0.55126, 0.70833, 0.54739, 0.70139, 0.54352, 0.68981, 0.53772, 0.6875, 0.53385, 0.67824, 0.52998, 0.66435, 0.52805, 0.64815, 0.52611, 0.62963, 0.52224, 0.61343, 0.51838, 0.59722, 0.51451, 0.58102, 0.51257, 0.56713, 0.51064, 0.55093, 0.50677, 0.53472, 0.5029, 0.52315, 0.50097, 0.50926, 0.4971, 0.49306, 0.4971, 0.47454, 0.49323, 0.46065, 0.4913, 0.44676, 0.48743, 0.43287, 0.48549, 0.41898, 0.48549, 0.40509, 0.48356, 0.3912, 0.48162, 0.37731, 0.48162, 0.36574, 0.47969, 0.34954, 0.47969, 0.33796, 0.47969, 0.32639, 8
0.65571, 0.61806, 0.65571, 0.61806, 0.65571, 0.61806, 0.65571, 0.61806, 0.65571, 0.61806, 0.65571, 0.61806, 0.65571, 0.61574, 0.65571, 0.61574, 0.65571, 0.61806, 0.65377, 0.61806, 0.65184, 0.6088, 0.65377, 0.60185, 0.65764, 0.59491, 0.65571, 0.59491, 0.65184, 0.59722, 0.64797, 0.59722, 0.6499, 0.60648, 0.64797, 0.6088, 0.65184, 0.60648, 0.65571, 0.6088, 0.65957, 0.60417, 0.66344, 0.59028, 0.66925, 0.58333, 0.66925, 0.58565, 0.66538, 0.59028, 0.66538, 0.59954, 0.66344, 0.60417, 0.66538, 0.60417, 0.66731, 0.60185, 0.66925, 0.59028, 0.67505, 0.58102, 0.66925, 0.57407, 0.67118, 0.57407, 0.67892, 0.58102, 0.66925, 0.58796, 0.67118, 0.60417, 0.67311, 0.60648, 0.67505, 0.60417, 0.67505, 0.59491, 0.68085, 0.58333, 0.68859, 0.5787, 0.68859, 0.57639, 0.68665, 0.58102, 0.68279, 0.59028, 0.68665, 0.60185, 9
0.38491, 0.5162, 0.38491, 0.51852, 0.38491, 0.51852, 0.38491, 0.51852, 0.38491, 0.52083, 0.38491, 0.51852, 0.38491, 0.51852, 0.38298, 0.51852, 0.38298, 0.51852, 0.38298, 0.51852, 0.38491, 0.51852, 0.38298, 0.5162, 0.38491, 0.51852, 0.38298, 0.51852, 0.38491, 0.5162, 0.38878, 0.51157, 0.38685, 0.50463, 0.38298, 0.50694, 0.37524, 0.50926, 0.36944, 0.47917, 0.37137, 0.46759, 0.37524, 0.53009, 0.37331, 0.5162, 0.37524, 0.51157, 0.36944, 0.51389, 0.36557, 0.52083, 0.37137, 0.52546, 0.36557, 0.53472, 0.35783, 0.51389, 0.35203, 0.50694, 0.34043, 0.50231, 0.32689, 0.50463, 0.31915, 0.5162, 0.33462, 0.4537, 0.32689, 0.5, 0.31915, 0.51852, 0.32689, 0.50926, 0.32302, 0.51389, 0.31335, 0.52083, 0.31141, 0.53704, 0.32689, 0.48148, 0.30368, 0.52546, 0.31141, 0.49306, 0.31141, 0.49769, 0.30754, 0.50231, 9
0.91876, 0.65278, 0.9207, 0.65278, 0.92456, 0.64815, 0.90522, 0.64583, 0.86847, 0.59954, 0.84333, 0.54861, 0.82012, 0.4838, 0.80077, 0.42361, 0.78917, 0.39352, 0.78337, 0.39583, 0.77756, 0.39352, 0.75822, 0.42361, 0.70986, 0.51389, 0.66925, 0.59954, 0.64603, 0.65741, 0.6383, 0.68981, 0.6383, 0.69907, 0.63056, 0.69676, 0.60348, 0.66667, 0.5648, 0.60648, 0.52805, 0.53009, 0.49903, 0.46065, 0.48936, 0.40278, 0.49516, 0.38889, 0.49323, 0.3912, 0.48549, 0.41667, 0.44874, 0.48611, 0.39265, 0.58102, 0.33849, 0.65741, 0.29207, 0.71991, 0.2824, 0.74769, 0.2824, 0.74306, 0.27079, 0.69676, 0.23791, 0.61111, 0.2205, 0.52778, 0.21857, 0.46991, 0.2147, 0.4213, 0.2205, 0.41898, 0.22437, 0.42361, 0.21083, 0.43519, 0.18762, 0.45833, 0.147, 0.51389, 0.11219, 0.58333, 0.088975, 0.64815, 0.077369, 0.68519, 10
0.6499, 0.65972, 0.63056, 0.62269, 0.61122, 0.58333, 0.59381, 0.54167, 0.57447, 0.50231, 0.55513, 0.46991, 0.53385, 0.45833, 0.51451, 0.47222, 0.50097, 0.51157, 0.48162, 0.55324, 0.45648, 0.59954, 0.43133, 0.64352, 0.41393, 0.66435, 0.41006, 0.67824, 0.41006, 0.69444, 0.40426, 0.7037, 0.40232, 0.69907, 0.40426, 0.6875, 0.39458, 0.66204, 0.37524, 0.63889, 0.36557, 0.61574, 0.3675, 0.57407, 0.37331, 0.53009, 0.37137, 0.49306, 0.36557, 0.46759, 0.35397, 0.46296, 0.34236, 0.47454, 0.32495, 0.50463, 0.30174, 0.53241, 0.28627, 0.5463, 0.27853, 0.55324, 0.25919, 0.59259, 0.23211, 0.63426, 0.21277, 0.67824, 0.19536, 0.70139, 0.18182, 0.69907, 0.18569, 0.67824, 0.20309, 0.65509, 0.2205, 0.60648, 0.23404, 0.57407, 0.23791, 0.55556, 0.23791, 0.52315, 0.23598, 0.50231, 0.22824, 0.49074, 0.21857, 0.49306, 10
0.61509, 0.70602, 0.61702, 0.70602, 0.61702, 0.70602, 0.61702, 0.70602, 0.61702, 0.70602, 0.61702, 0.70602, 0.61702, 0.70602, 0.61509, 0.7037, 0.60928, 0.7037, 0.59188, 0.69213, 0.55513, 0.6713, 0.51644, 0.65741, 0.46422, 0.6412, 0.41779, 0.63657, 0.40232, 0.63194, 0.40812, 0.63194, 0.41199, 0.62731, 0.41973, 0.61806, 0.44294, 0.59722, 0.48356, 0.57176, 0.53385, 0.54861, 0.58994, 0.53241, 0.6325, 0.52315, 0.6499, 0.51852, 0.65184, 0.5162, 0.6499, 0.51852, 0.6441, 0.5162, 0.6325, 0.50926, 0.60542, 0.49306, 0.56867, 0.47222, 0.52418, 0.44907, 0.47969, 0.42824, 0.4352, 0.40972, 0.39652, 0.39583, 0.37331, 0.38657, 0.36557, 0.37963, 0.37137, 0.37963, 0.39072, 0.37963, 0.42553, 0.36343, 0.47002, 0.34722, 0.52224, 0.32407, 0.5706, 0.2963, 0.61702, 0.27778, 0.65377, 0.26157, 0.67892, 0.25231, 11
0.54932, 0.71528, 0.54739, 0.71991, 0.55126, 0.71991, 0.54932, 0.71759, 0.55126, 0.71991, 0.54932, 0.71759, 0.55706, 0.71991, 0.58027, 0.72222, 0.61896, 0.7338, 0.66538, 0.71528, 0.70793, 0.69907, 0.73114, 0.7037, 0.73114, 0.69907, 0.71567, 0.68981, 0.69052, 0.66667, 0.65571, 0.63426, 0.61122, 0.59722, 0.56093, 0.56481, 0.51064, 0.53935, 0.46809, 0.52546, 0.46035, 0.52778, 0.46809, 0.53241, 0.47582, 0.53472, 0.51064, 0.53472, 0.55319, 0.52315, 0.59574, 0.50694, 0.6383, 0.50231, 0.67311, 0.5, 0.69246, 0.50694, 0.68859, 0.50463, 0.68279, 0.49537, 0.65957, 0.47222, 0.63056, 0.43519, 0.59381, 0.40046, 0.55319, 0.37731, 0.50677, 0.36574, 0.45841, 0.36806, 0.43327, 0.37731, 0.43133, 0.37731, 0.44487, 0.37269, 0.47389, 0.36111, 0.5087, 0.34722, 0.54932, 0.33102, 0.58221, 0.32176, 0.61509, 0.32176, 11
0.82398, 0.64815, 0.78917, 0.64583, 0.77563, 0.63194, 0.76402, 0.64352, 0.75822, 0.63426, 0.75048, 0.6088, 0.73888, 0.58102, 0.72727, 0.55556, 0.7118, 0.52315, 0.68859, 0.49769, 0.66344, 0.48148, 0.63636, 0.47917, 0.60928, 0.49074, 0.58607, 0.50694, 0.5648, 0.53009, 0.54932, 0.55324, 0.53965, 0.5787, 0.53385, 0.59954, 0.52998, 0.63194, 0.52031, 0.6713, 0.51257, 0.69907, 0.5029, 0.71528, 0.48356, 0.71991, 0.46228, 0.74537, 0.4352, 0.7662, 0.41779, 0.78009, 0.40232, 0.78704, 0.38298, 0.78009, 0.36364, 0.77083, 0.34623, 0.75926, 0.33075, 0.74306, 0.31528, 0.72685, 0.30561, 0.70833, 0.29014, 0.6875, 0.27853, 0.66667, 0.27853, 0.65046, 0.2766, 0.625, 0.26692, 0.60417, 0.25919, 0.57639, 0.24758, 0.5463, 0.23791, 0.51852, 0.22437, 0.50463, 0.22631, 0.47917, 0.2147, 0.46759, 0.20696, 0.44213, 12
0.79304, 0.74769, 0.79304, 0.74306, 0.7911, 0.74306, 0.78917, 0.73843, 0.78723, 0.72222, 0.7853, 0.70602, 0.7853, 0.68287, 0.78917, 0.65741, 0.79304, 0.62731, 0.79304, 0.59722, 0.7911, 0.56713, 0.78917, 0.53704, 0.78337, 0.51389, 0.77176, 0.50231, 0.75048, 0.48611, 0.72534, 0.47454, 0.69439, 0.47222, 0.66925, 0.47917, 0.65571, 0.5, 0.6441, 0.52778, 0.6383, 0.55556, 0.63636, 0.58565, 0.63056, 0.61343, 0.62089, 0.6412, 0.61315, 0.66667, 0.60735, 0.69213, 0.59574, 0.71991, 0.57253, 0.74074, 0.54545, 0.75231, 0.52031, 0.75463, 0.47969, 0.75926, 0.44681, 0.75231, 0.43327, 0.73611, 0.41973, 0.71065, 0.41586, 0.67824, 0.41199, 0.63889, 0.41006, 0.60185, 0.41006, 0.56713, 0.40232, 0.53241, 0.38491, 0.50231, 0.36364, 0.47222, 0.33656, 0.4537, 0.30561, 0.44676, 0.2766, 0.46065, 0.24371, 0.49537, 12
0.65184, 0.7662, 0.65184, 0.7662, 0.64603, 0.76389, 0.6499, 0.76389, 0.64023, 0.76852, 0.62089, 0.77778, 0.58414, 0.77778, 0.54545, 0.77778, 0.50677, 0.76389, 0.47389, 0.75, 0.45841, 0.71991, 0.47389, 0.70139, 0.51451, 0.68056, 0.5706, 0.66898, 0.61896, 0.66898, 0.65764, 0.65509, 0.67698, 0.63426, 0.67505, 0.59954, 0.6499, 0.57407, 0.61509, 0.5625, 0.5764, 0.56944, 0.53385, 0.5787, 0.49516, 0.5625, 0.46422, 0.53472, 0.44874, 0.49769, 0.45261, 0.45602, 0.47195, 0.4213, 0.50097, 0.40972, 0.52611, 0.41204, 0.56093, 0.42824, 0.60348, 0.40972, 0.6499, 0.375, 0.67892, 0.33565, 0.68279, 0.27546, 0.65571, 0.23148, 0.60735, 0.22454, 0.55319, 0.23148, 0.4913, 0.22917, 0.4352, 0.21296, 0.40619, 0.18519, 0.40619, 0.15046, 0.42747, 0.12731, 0.45841, 0.1088, 0.48936, 0.10648, 0.52224, 0.097222, 13
0.51064, 0.77315, 0.48356, 0.77083, 0.43907, 0.75463, 0.39265, 0.74537, 0.3559, 0.73148, 0.32495, 0.71296, 0.294, 0.6875, 0.27466, 0.65972, 0.26499, 0.63889, 0.25919, 0.62731, 0.26499, 0.61111, 0.27853, 0.59028, 0.29787, 0.56944, 0.31915, 0.55324, 0.34236, 0.5463, 0.37331, 0.53935, 0.41199, 0.5463, 0.45841, 0.54861, 0.50484, 0.5463, 0.54932, 0.53704, 0.59574, 0.52546, 0.63443, 0.51389, 0.67505, 0.5, 0.7118, 0.47917, 0.73888, 0.43981, 0.75629, 0.38657, 0.76015, 0.33565, 0.75242, 0.28935, 0.73694, 0.25694, 0.70793, 0.2338, 0.67311, 0.21528, 0.6325, 0.20139, 0.59188, 0.19907, 0.54932, 0.20139, 0.50484, 0.20602, 0.46228, 0.21759, 0.42166, 0.22222, 0.38685, 0.22917, 0.3559, 0.22685, 0.33269, 0.22222, 0.31141, 0.21296, 0.29981, 0.20602, 0.28627, 0.18981, 0.28046, 0.17824, 0.27466, 0.15509, 13
0.26112, 0.4838, 0.26306, 0.4838, 0.26306, 0.4838, 0.26306, 0.4838, 0.26306, 0.48148, 0.26112, 0.48611, 0.26306, 0.48611, 0.26112, 0.48843, 0.26112, 0.49074, 0.25919, 0.49769, 0.25725, 0.50694, 0.25532, 0.5162, 0.25338, 0.52546, 0.25532, 0.53241, 0.25725, 0.55093, 0.26112, 0.57176, 0.27079, 0.59028, 0.28046, 0.61111, 0.28433, 0.62731, 0.29787, 0.64815, 0.31721, 0.66898, 0.34043, 0.68056, 0.37137, 0.68519, 0.40812, 0.68981, 0.44101, 0.68981, 0.47002, 0.69213, 0.49903, 0.69676, 0.52611, 0.69676, 0.55706, 0.69907, 0.58414, 0.69444, 0.60928, 0.68287, 0.63056, 0.66204, 0.64797, 0.63889, 0.64797, 0.61806, 0.65377, 0.59722, 0.66344, 0.57407, 0.67118, 0.55556, 0.67311, 0.53935, 0.67505, 0.53241, 0.67505, 0.52083, 0.67311, 0.51157, 0.67118, 0.50463, 0.66925, 0.49769, 0.66925, 0.49306, 0.66925, 0.48843, 14
0.75242, 0.38194, 0.75435, 0.38194, 0.75629, 0.38426, 0.75822, 0.38657, 0.75822, 0.38426, 0.75822, 0.38426, 0.75822, 0.38657, 0.75822, 0.38657, 0.75822, 0.38657, 0.75822, 0.38657, 0.75822, 0.38426, 0.75822, 0.38426, 0.75629, 0.38657, 0.75629, 0.38426, 0.75629, 0.38426, 0.75629, 0.38657, 0.75822, 0.38194, 0.75822, 0.38194, 0.75629, 0.38426, 0.75822, 0.38194, 0.75822, 0.38194, 0.75629, 0.38194, 0.75435, 0.37963, 0.75435, 0.37731, 0.75435, 0.37731, 0.75435, 0.375, 0.75242, 0.375, 0.75048, 0.38889, 0.74468, 0.40509, 0.73308, 0.43519, 0.72147, 0.47454, 0.7118, 0.52315, 0.70406, 0.57407, 0.69826, 0.625, 0.68279, 0.67361, 0.65571, 0.73148, 0.62282, 0.77778, 0.58607, 0.80787, 0.55126, 0.83102, 0.51838, 0.83565, 0.48936, 0.83102, 0.46035, 0.81944, 0.43133, 0.7963, 0.40039, 0.77083, 0.36944, 0.74306, 14
0.30561, 0.58102, 0.30561, 0.58333, 0.30561, 0.58333, 0.30561, 0.58102, 0.30754, 0.58102, 0.30561, 0.5787, 0.30754, 0.58102, 0.30561, 0.58333, 0.30754, 0.58565, 0.30754, 0.58102, 0.30561, 0.57639, 0.30561, 0.56713, 0.30754, 0.56019, 0.30948, 0.5463, 0.31141, 0.53241, 0.31721, 0.51852, 0.32108, 0.50231, 0.32495, 0.4838, 0.33075, 0.46759, 0.33849, 0.45139, 0.34429, 0.43519, 0.35203, 0.4213, 0.3617, 0.40741, 0.37137, 0.39583, 0.38104, 0.38426, 0.39072, 0.37731, 0.40426, 0.36574, 0.41586, 0.36574, 0.42747, 0.36574, 0.44294, 0.36111, 0.46035, 0.35417, 0.47776, 0.34491, 0.49516, 0.34259, 0.51451, 0.33333, 0.53191, 0.33102, 0.55319, 0.32407, 0.57253, 0.32407, 0.58994, 0.32176, 0.60928, 0.32407, 0.62863, 0.32407, 0.64603, 0.3287, 0.66151, 0.33333, 0.67892, 0.33796, 0.69246, 0.34491, 0.70986, 0.35417, 15
0.23017, 0.70602, 0.23017, 0.70833, 0.23017, 0.70833, 0.23017, 0.70833, 0.23017, 0.70602, 0.23211, 0.70602, 0.23211, 0.70602, 0.23404, 0.70602, 0.23404, 0.7037, 0.23791, 0.70602, 0.23598, 0.70602, 0.23404, 0.70602, 0.23017, 0.71065, 0.23211, 0.71065, 0.22631, 0.70139, 0.22437, 0.67361, 0.22244, 0.63194, 0.2205, 0.59028, 0.21857, 0.55324, 0.21857, 0.50694, 0.22437, 0.46065, 0.23791, 0.42593, 0.25532, 0.39815, 0.27853, 0.38194, 0.31141, 0.34722, 0.35397, 0.31019, 0.40232, 0.28472, 0.46422, 0.27546, 0.52031, 0.27778, 0.56867, 0.28472, 0.60928, 0.2963, 0.64603, 0.31481, 0.67505, 0.32407, 0.70213, 0.33796, 0.73114, 0.36574, 0.75242, 0.39815, 0.76789, 0.42824, 0.77563, 0.46528, 0.78143, 0.50231, 0.7795, 0.53472, 0.77756, 0.56481, 0.7795, 0.59722, 0.78337, 0.62269, 0.7853, 0.63426, 0.7853, 0.6412, 15
