@relation  movement_libras
@attribute 1st_coordinate_abcissa numeric
@attribute 1st_coordinate_ordinate numeric
@attribute 2st_coordinate_abcissa numeric
@attribute 2st_coordinate_ordinate numeric
@attribute 3st_coordinate_abcissa numeric
@attribute 3st_coordinate_ordinate numeric
@attribute 4st_coordinate_abcissa numeric
@attribute 4st_coordinate_ordinate numeric
@attribute 5st_coordinate_abcissa numeric
@attribute 5st_coordinate_ordinate numeric
@attribute 6st_coordinate_abcissa numeric
@attribute 6st_coordinate_ordinate numeric
@attribute 7st_coordinate_abcissa numeric
@attribute 7st_coordinate_ordinate numeric
@attribute 8st_coordinate_abcissa numeric
@attribute 8st_coordinate_ordinate numeric
@attribute 9st_coordinate_abcissa numeric
@attribute 9st_coordinate_ordinate numeric
@attribute 10st_coordinate_abcissa numeric
@attribute 10st_coordinate_ordinate numeric
@attribute 11st_coordinate_abcissa numeric
@attribute 11st_coordinate_ordinate numeric
@attribute 12st_coordinate_abcissa numeric
@attribute 12st_coordinate_ordinate numeric
@attribute 13st_coordinate_abcissa numeric
@attribute 13st_coordinate_ordinate numeric
@attribute 14st_coordinate_abcissa numeric
@attribute 14st_coordinate_ordinate numeric
@attribute 15st_coordinate_abcissa numeric
@attribute 15st_coordinate_ordinate numeric
@attribute 16st_coordinate_abcissa numeric
@attribute 16st_coordinate_ordinate numeric
@attribute 17st_coordinate_abcissa numeric
@attribute 17st_coordinate_ordinate numeric
@attribute 18st_coordinate_abcissa numeric
@attribute 18st_coordinate_ordinate numeric
@attribute 19st_coordinate_abcissa numeric
@attribute 19st_coordinate_ordinate numeric
@attribute 20st_coordinate_abcissa numeric
@attribute 20st_coordinate_ordinate numeric
@attribute 21st_coordinate_abcissa numeric
@attribute 21st_coordinate_ordinate numeric
@attribute 22st_coordinate_abcissa numeric
@attribute 22st_coordinate_ordinate numeric
@attribute 23st_coordinate_abcissa numeric
@attribute 23st_coordinate_ordinate numeric
@attribute 24st_coordinate_abcissa numeric
@attribute 24st_coordinate_ordinate numeric
@attribute 25st_coordinate_abcissa numeric
@attribute 25st_coordinate_ordinate numeric
@attribute 26st_coordinate_abcissa numeric
@attribute 26st_coordinate_ordinate numeric
@attribute 27st_coordinate_abcissa numeric
@attribute 27st_coordinate_ordinate numeric
@attribute 28st_coordinate_abcissa numeric
@attribute 28st_coordinate_ordinate numeric
@attribute 29st_coordinate_abcissa numeric
@attribute 29st_coordinate_ordinate numeric
@attribute 30st_coordinate_abcissa numeric
@attribute 30st_coordinate_ordinate numeric
@attribute 31st_coordinate_abcissa numeric
@attribute 31st_coordinate_ordinate numeric
@attribute 32st_coordinate_abcissa numeric
@attribute 32st_coordinate_ordinate numeric
@attribute 33st_coordinate_abcissa numeric
@attribute 33st_coordinate_ordinate numeric
@attribute 34st_coordinate_abcissa numeric
@attribute 34st_coordinate_ordinate numeric
@attribute 35st_coordinate_abcissa numeric
@attribute 35st_coordinate_ordinate numeric
@attribute 36st_coordinate_abcissa numeric
@attribute 36st_coordinate_ordinate numeric
@attribute 37st_coordinate_abcissa numeric
@attribute 37st_coordinate_ordinate numeric
@attribute 38st_coordinate_abcissa numeric
@attribute 38st_coordinate_ordinate numeric
@attribute 39st_coordinate_abcissa numeric
@attribute 39st_coordinate_ordinate numeric
@attribute 40st_coordinate_abcissa numeric
@attribute 40st_coordinate_ordinate numeric
@attribute 41st_coordinate_abcissa numeric
@attribute 41st_coordinate_ordinate numeric
@attribute 42st_coordinate_abcissa numeric
@attribute 42st_coordinate_ordinate numeric
@attribute 43st_coordinate_abcissa numeric
@attribute 43st_coordinate_ordinate numeric
@attribute 44st_coordinate_abcissa numeric
@attribute 44st_coordinate_ordinate numeric
@attribute 45st_coordinate_abcissa numeric
@attribute 45st_coordinate_ordinate numeric
@attribute Class {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15}


@data
0.45068, 0.33102, 0.45068, 0.33102, 0.44874, 0.33102, 0.45068, 0.33102, 0.45068, 0.33102, 0.45068, 0.33102, 0.44874, 0.32639, 0.44681, 0.31713, 0.44294, 0.30324, 0.4352, 0.28704, 0.41973, 0.27778, 0.40039, 0.26852, 0.37331, 0.26157, 0.34429, 0.25926, 0.31915, 0.24537, 0.2882, 0.2662, 0.26112, 0.29167, 0.23598, 0.32176, 0.21663, 0.36111, 0.20116, 0.40046, 0.19729, 0.43056, 0.20309, 0.46759, 0.2147, 0.49306, 0.23017, 0.5162, 0.24758, 0.53935, 0.26306, 0.56481, 0.27853, 0.58333, 0.29594, 0.60648, 0.31528, 0.625, 0.33656, 0.6412, 0.35977, 0.65741, 0.39265, 0.68287, 0.43133, 0.70139, 0.47002, 0.71065, 0.51451, 0.70602, 0.55706, 0.69213, 0.59574, 0.67361, 0.61896, 0.66204, 0.64023, 0.64583, 0.65571, 0.62731, 0.66538, 0.6088, 0.67118, 0.5787, 0.66925, 0.55093, 0.66538, 0.51852, 0.66151, 0.47917, 6
0.41779, 0.5463, 0.41779, 0.54398, 0.41779, 0.5463, 0.41779, 0.54398, 0.41779, 0.54398, 0.41779, 0.5463, 0.41779, 0.5463, 0.41779, 0.54398, 0.41779, 0.53935, 0.41586, 0.53009, 0.41199, 0.52083, 0.40426, 0.50926, 0.39265, 0.5, 0.37911, 0.49074, 0.3617, 0.4838, 0.34236, 0.47685, 0.31915, 0.47454, 0.29787, 0.47222, 0.27466, 0.47454, 0.25145, 0.47685, 0.22824, 0.48611, 0.21083, 0.50231, 0.19923, 0.51852, 0.18956, 0.53704, 0.18569, 0.55556, 0.17988, 0.57407, 0.17795, 0.60648, 0.18569, 0.6412, 0.20116, 0.66667, 0.28046, 0.7662, 0.31721, 0.77083, 0.35783, 0.76852, 0.39845, 0.77083, 0.4352, 0.7662, 0.47195, 0.75231, 0.4971, 0.7338, 0.51644, 0.71065, 0.52998, 0.68056, 0.52611, 0.65509, 0.52418, 0.63426, 0.52224, 0.6088, 0.51644, 0.58796, 0.50677, 0.57176, 0.49516, 0.56019, 0.48356, 0.55093, 6
0.78917, 0.59028, 0.7911, 0.59028, 0.7911, 0.59028, 0.79304, 0.59028, 0.7911, 0.59028, 0.7911, 0.59028, 0.7911, 0.59028, 0.78917, 0.59028, 0.78143, 0.59259, 0.77176, 0.59722, 0.76209, 0.59722, 0.75048, 0.59722, 0.73694, 0.59722, 0.71954, 0.59722, 0.70406, 0.59722, 0.68472, 0.59722, 0.66925, 0.59722, 0.65184, 0.59722, 0.6325, 0.59722, 0.61509, 0.59722, 0.59574, 0.59491, 0.5764, 0.59491, 0.55513, 0.59722, 0.53578, 0.59722, 0.51838, 0.59954, 0.4971, 0.59722, 0.47776, 0.59491, 0.45261, 0.59491, 0.4294, 0.59259, 0.40619, 0.59259, 0.38491, 0.58565, 0.3617, 0.58565, 0.34429, 0.57407, 0.32302, 0.56944, 0.30174, 0.56713, 0.28627, 0.5625, 0.26886, 0.56481, 0.25532, 0.56481, 0.23791, 0.56481, 0.2205, 0.56944, 0.20503, 0.57407, 0.19149, 0.57176, 0.18569, 0.57407, 0.18956, 0.57639, 0.19149, 0.56944, 7
0.77563, 0.59954, 0.77563, 0.59954, 0.77563, 0.60185, 0.77563, 0.60185, 0.77563, 0.60185, 0.77756, 0.60417, 0.77563, 0.60417, 0.77563, 0.60185, 0.77563, 0.60417, 0.77563, 0.60185, 0.77563, 0.60417, 0.77563, 0.60417, 0.77563, 0.60185, 0.77369, 0.60185, 0.77369, 0.60185, 0.77176, 0.60185, 0.76789, 0.60185, 0.76209, 0.60185, 0.75242, 0.59954, 0.74275, 0.60185, 0.72921, 0.59954, 0.71567, 0.59954, 0.70406, 0.59954, 0.68859, 0.60185, 0.67505, 0.60185, 0.65957, 0.60185, 0.64023, 0.59954, 0.62282, 0.59722, 0.60155, 0.59722, 0.58221, 0.59722, 0.5648, 0.59722, 0.54545, 0.59722, 0.52611, 0.59491, 0.5087, 0.59491, 0.48936, 0.59954, 0.47002, 0.59954, 0.45261, 0.59954, 0.43714, 0.60417, 0.41973, 0.61111, 0.40232, 0.61111, 0.38298, 0.61574, 0.36557, 0.61343, 0.3501, 0.61343, 0.33656, 0.61111, 0.32689, 0.60417, 7
0.67311, 0.77315, 0.67311, 0.77315, 0.67505, 0.77315, 0.67505, 0.77315, 0.67311, 0.77315, 0.67311, 0.77315, 0.67505, 0.77315, 0.67698, 0.76852, 0.67892, 0.76389, 0.68085, 0.75463, 0.68472, 0.74074, 0.67118, 0.7338, 0.66344, 0.72222, 0.66151, 0.70602, 0.66151, 0.69213, 0.66538, 0.68056, 0.66538, 0.66898, 0.66538, 0.65509, 0.66731, 0.6412, 0.66731, 0.625, 0.66925, 0.61111, 0.66925, 0.59954, 0.66731, 0.58102, 0.66538, 0.56713, 0.66151, 0.55093, 0.66151, 0.53472, 0.66151, 0.51852, 0.66151, 0.50463, 0.66151, 0.48611, 0.66344, 0.46759, 0.66925, 0.44213, 0.67311, 0.42361, 0.67698, 0.39815, 0.68085, 0.37963, 0.68279, 0.3588, 0.68279, 0.33796, 0.68279, 0.32639, 0.68085, 0.30556, 0.67698, 0.28472, 0.67505, 0.26852, 0.67118, 0.25, 0.66925, 0.2338, 0.66731, 0.21759, 0.66731, 0.20139, 0.66344, 0.18519, 8
0.41199, 0.80324, 0.41006, 0.80324, 0.40812, 0.80556, 0.41006, 0.80324, 0.41006, 0.80324, 0.40812, 0.80324, 0.40812, 0.80093, 0.40619, 0.79398, 0.40039, 0.77546, 0.38491, 0.75694, 0.37331, 0.72454, 0.3559, 0.69676, 0.34043, 0.66898, 0.32689, 0.64815, 0.31915, 0.63194, 0.31335, 0.61111, 0.31141, 0.58565, 0.30561, 0.56481, 0.30368, 0.54398, 0.29787, 0.52778, 0.294, 0.50694, 0.29014, 0.4838, 0.28627, 0.46759, 0.28433, 0.44676, 0.2824, 0.43287, 0.28046, 0.4213, 0.2766, 0.40741, 0.27273, 0.3912, 0.27079, 0.37269, 0.26692, 0.35648, 0.26306, 0.34028, 0.26112, 0.33102, 0.25919, 0.31713, 0.25532, 0.30787, 0.24952, 0.29861, 0.25145, 0.28704, 0.24952, 0.28472, 0.24952, 0.27778, 0.24952, 0.27315, 0.24565, 0.27315, 0.24565, 0.27315, 0.24565, 0.27778, 0.24565, 0.28009, 0.24758, 0.27778, 0.24758, 0.27778, 8
0.73501, 0.47685, 0.73501, 0.47454, 0.72921, 0.47685, 0.70213, 0.47222, 0.68279, 0.46991, 0.70213, 0.47222, 0.71373, 0.47222, 0.69052, 0.46296, 0.65957, 0.46296, 0.66925, 0.45833, 0.70793, 0.45833, 0.7176, 0.46065, 0.68472, 0.4537, 0.66538, 0.45139, 0.69439, 0.4537, 0.72534, 0.45602, 0.7118, 0.44907, 0.67698, 0.44907, 0.67311, 0.4537, 0.706, 0.45602, 0.71954, 0.45833, 0.69246, 0.4537, 0.66151, 0.4537, 0.68279, 0.4537, 0.71954, 0.4537, 0.7118, 0.45139, 0.67311, 0.44907, 0.66731, 0.44907, 0.70793, 0.4537, 0.72534, 0.45602, 0.69246, 0.45139, 0.65764, 0.4537, 0.66925, 0.45602, 0.70406, 0.45602, 0.706, 0.45602, 0.67698, 0.45139, 0.66344, 0.45139, 0.69246, 0.45139, 0.7176, 0.45602, 0.706, 0.4537, 0.67311, 0.44907, 0.67505, 0.45139, 0.70793, 0.45139, 0.7234, 0.4537, 0.70019, 0.44907, 9
0.49516, 0.50694, 0.4971, 0.50463, 0.4971, 0.50231, 0.49516, 0.50463, 0.5029, 0.48843, 0.50484, 0.4838, 0.48549, 0.49769, 0.47582, 0.45602, 0.4913, 0.48148, 0.47195, 0.49074, 0.45455, 0.44213, 0.46809, 0.46759, 0.45068, 0.46296, 0.43133, 0.43981, 0.43714, 0.44213, 0.42166, 0.44676, 0.40812, 0.40278, 0.41973, 0.44444, 0.40812, 0.44444, 0.40232, 0.4213, 0.40232, 0.42824, 0.40039, 0.42361, 0.37911, 0.43519, 0.37718, 0.43287, 0.39265, 0.41667, 0.37137, 0.43056, 0.37137, 0.39352, 0.37718, 0.41667, 0.36944, 0.42361, 0.36557, 0.39815, 0.35977, 0.43287, 0.37718, 0.41898, 0.3675, 0.42824, 0.36944, 0.37963, 0.37718, 0.4213, 0.36944, 0.42361, 0.3617, 0.44213, 0.3617, 0.43056, 0.36557, 0.43056, 0.3559, 0.42593, 0.35203, 0.43981, 0.35203, 0.43981, 0.34816, 0.38889, 0.34816, 0.4375, 0.35203, 0.43519, 9
0.83752, 0.58102, 0.83752, 0.58102, 0.83559, 0.58102, 0.83752, 0.58333, 0.83752, 0.58333, 0.83559, 0.58102, 0.81044, 0.56713, 0.7853, 0.55093, 0.76402, 0.53704, 0.74081, 0.52083, 0.72147, 0.50231, 0.70406, 0.4838, 0.69826, 0.48148, 0.69246, 0.49306, 0.67505, 0.51157, 0.6499, 0.54167, 0.61896, 0.56713, 0.58801, 0.58796, 0.56093, 0.6088, 0.54739, 0.62963, 0.53191, 0.63657, 0.52418, 0.63194, 0.51451, 0.61343, 0.4971, 0.58333, 0.47776, 0.55093, 0.45648, 0.51852, 0.43327, 0.49306, 0.41393, 0.46065, 0.39845, 0.4375, 0.38685, 0.43056, 0.38104, 0.43519, 0.36944, 0.45139, 0.35397, 0.47917, 0.33462, 0.51389, 0.30948, 0.56713, 0.27853, 0.62269, 0.25532, 0.69213, 0.23985, 0.7338, 0.23598, 0.75, 0.23017, 0.74306, 0.21277, 0.71991, 0.18569, 0.68519, 0.15861, 0.65278, 0.13733, 0.62963, 0.11799, 0.60648, 10
0.19342, 0.54861, 0.20116, 0.53704, 0.2147, 0.52083, 0.22244, 0.48843, 0.23404, 0.47222, 0.24565, 0.43519, 0.26112, 0.40741, 0.2766, 0.37269, 0.29207, 0.34491, 0.30368, 0.33102, 0.31141, 0.31713, 0.31721, 0.31481, 0.32302, 0.32639, 0.33462, 0.34722, 0.35203, 0.37731, 0.37911, 0.41898, 0.41199, 0.44907, 0.44487, 0.46296, 0.47776, 0.48843, 0.50097, 0.50694, 0.51451, 0.51157, 0.52611, 0.50926, 0.53385, 0.49537, 0.53772, 0.48843, 0.53578, 0.49074, 0.55706, 0.4537, 0.5764, 0.40972, 0.59381, 0.36806, 0.60735, 0.33565, 0.61509, 0.31713, 0.62476, 0.31713, 0.63636, 0.33333, 0.65764, 0.35417, 0.69246, 0.38194, 0.72921, 0.4213, 0.76015, 0.38889, 0.79691, 0.41204, 0.87041, 0.4375, 0.90329, 0.46065, 0.92263, 0.47222, 0.93424, 0.47454, 0.94391, 0.46759, 0.95358, 0.44676, 0.97292, 0.41204, 0.98259, 0.36574, 10
0.67892, 0.73148, 0.67892, 0.72917, 0.67892, 0.73148, 0.67698, 0.72917, 0.67698, 0.72917, 0.66151, 0.72222, 0.62863, 0.7037, 0.58994, 0.68519, 0.54545, 0.67593, 0.50097, 0.6713, 0.46035, 0.67824, 0.43133, 0.68287, 0.4294, 0.68287, 0.44487, 0.67361, 0.47776, 0.64815, 0.53191, 0.60185, 0.5706, 0.57407, 0.61702, 0.5463, 0.6499, 0.53009, 0.67118, 0.52546, 0.68085, 0.51852, 0.67892, 0.52083, 0.66151, 0.52083, 0.62282, 0.51389, 0.56673, 0.5, 0.51064, 0.47917, 0.46035, 0.45602, 0.41973, 0.43287, 0.38878, 0.41435, 0.37524, 0.40741, 0.37718, 0.40972, 0.40039, 0.41204, 0.44487, 0.39352, 0.5029, 0.34259, 0.55706, 0.30787, 0.60155, 0.29167, 0.63636, 0.28472, 0.66344, 0.28472, 0.67505, 0.28241, 0.66925, 0.28009, 0.64023, 0.26157, 0.59188, 0.23843, 0.53965, 0.21296, 0.49323, 0.19676, 0.45455, 0.1875, 11
0.706, 0.81713, 0.706, 0.81481, 0.70406, 0.81481, 0.706, 0.81713, 0.69439, 0.81481, 0.66538, 0.80093, 0.60542, 0.79167, 0.54932, 0.77778, 0.5029, 0.7662, 0.47389, 0.75926, 0.47002, 0.75926, 0.47002, 0.75926, 0.49516, 0.74074, 0.55513, 0.7037, 0.61896, 0.66204, 0.67505, 0.62731, 0.70986, 0.61111, 0.71373, 0.60648, 0.70406, 0.60185, 0.66731, 0.59028, 0.61702, 0.55787, 0.57253, 0.52315, 0.52805, 0.49306, 0.48356, 0.46991, 0.46228, 0.46528, 0.46615, 0.46296, 0.49323, 0.45602, 0.55513, 0.43287, 0.61896, 0.40278, 0.67118, 0.375, 0.71373, 0.35417, 0.73501, 0.34491, 0.73501, 0.34491, 0.71954, 0.33796, 0.66538, 0.30093, 0.60348, 0.27083, 0.56093, 0.25, 0.52998, 0.21991, 0.49903, 0.19444, 0.48549, 0.18519, 0.48549, 0.18519, 0.5029, 0.17824, 0.55513, 0.15046, 0.60735, 0.11574, 0.65764, 0.087963, 11
0.8646, 0.67593, 0.87234, 0.66667, 0.8646, 0.65741, 0.853, 0.64352, 0.82012, 0.63889, 0.80851, 0.64352, 0.79497, 0.59954, 0.76983, 0.55324, 0.74662, 0.51389, 0.7176, 0.49306, 0.68279, 0.48843, 0.6441, 0.49306, 0.61315, 0.50926, 0.59381, 0.53472, 0.5764, 0.56481, 0.55899, 0.59491, 0.54739, 0.625, 0.53578, 0.66898, 0.52805, 0.70139, 0.4913, 0.71065, 0.48162, 0.74074, 0.46422, 0.75926, 0.43907, 0.77083, 0.40039, 0.77546, 0.3675, 0.7662, 0.34429, 0.75231, 0.32302, 0.73148, 0.31335, 0.70139, 0.31141, 0.66898, 0.30948, 0.63194, 0.30368, 0.59722, 0.29594, 0.57176, 0.28433, 0.54167, 0.28046, 0.53241, 0.27273, 0.5162, 0.25145, 0.51157, 0.22824, 0.52083, 0.19923, 0.55093, 0.16828, 0.58796, 0.13346, 0.63889, 0.094778, 0.6875, 0.059961, 0.75463, 0.029014, 0.82407, 0.011605, 0.87269, 0.0058027, 0.88426, 12
0.853, 0.74537, 0.8588, 0.74074, 0.8588, 0.74074, 0.85687, 0.74074, 0.853, 0.74537, 0.83946, 0.77315, 0.84139, 0.74537, 0.8472, 0.6875, 0.8472, 0.63426, 0.8472, 0.59722, 0.84139, 0.55556, 0.82785, 0.52083, 0.81238, 0.48843, 0.78723, 0.46528, 0.75435, 0.44907, 0.71373, 0.44444, 0.67892, 0.44676, 0.65377, 0.46065, 0.63636, 0.47685, 0.61896, 0.50463, 0.61122, 0.53935, 0.60735, 0.58333, 0.60735, 0.62269, 0.60155, 0.65741, 0.59381, 0.68056, 0.58027, 0.70833, 0.55899, 0.72454, 0.53385, 0.74074, 0.51838, 0.74537, 0.49903, 0.74769, 0.47776, 0.74306, 0.45068, 0.73611, 0.41973, 0.72454, 0.39652, 0.70602, 0.38491, 0.67593, 0.37911, 0.6412, 0.37524, 0.59954, 0.35977, 0.5625, 0.34623, 0.52315, 0.33462, 0.49074, 0.32302, 0.46296, 0.29981, 0.44676, 0.27466, 0.44444, 0.24565, 0.44444, 0.2147, 0.46528, 12
0.59188, 0.83565, 0.58994, 0.83565, 0.58607, 0.83565, 0.55899, 0.84491, 0.51064, 0.85417, 0.46035, 0.86574, 0.40812, 0.86574, 0.36364, 0.84722, 0.32302, 0.81481, 0.29014, 0.78704, 0.26886, 0.75926, 0.26306, 0.72222, 0.25919, 0.68981, 0.26112, 0.65972, 0.2766, 0.63657, 0.30754, 0.61574, 0.34429, 0.60417, 0.38491, 0.60185, 0.42747, 0.60417, 0.47002, 0.60648, 0.51257, 0.6088, 0.55706, 0.60648, 0.59768, 0.59722, 0.63056, 0.5787, 0.65764, 0.55556, 0.67892, 0.52778, 0.68665, 0.49537, 0.67505, 0.46296, 0.64603, 0.4375, 0.61315, 0.4213, 0.5764, 0.41435, 0.53965, 0.41435, 0.49903, 0.41898, 0.46035, 0.4213, 0.41779, 0.41667, 0.37331, 0.41435, 0.33656, 0.40509, 0.30174, 0.38889, 0.27273, 0.37037, 0.25145, 0.34722, 0.23598, 0.32176, 0.23404, 0.29398, 0.24952, 0.26157, 0.27079, 0.22222, 0.29981, 0.18519, 13
0.65957, 0.73148, 0.65957, 0.73148, 0.65957, 0.73148, 0.65571, 0.73611, 0.6383, 0.74306, 0.60348, 0.75463, 0.5648, 0.75463, 0.52611, 0.73611, 0.50677, 0.71991, 0.4971, 0.69213, 0.4971, 0.65972, 0.49903, 0.62731, 0.50097, 0.60417, 0.51064, 0.58796, 0.52418, 0.58565, 0.55319, 0.5787, 0.58994, 0.57639, 0.62863, 0.5787, 0.66344, 0.56944, 0.69052, 0.55556, 0.71373, 0.52778, 0.72727, 0.49537, 0.73308, 0.46065, 0.73114, 0.43287, 0.71567, 0.40741, 0.68859, 0.38426, 0.65571, 0.37037, 0.61896, 0.37037, 0.5764, 0.37731, 0.52998, 0.38426, 0.47969, 0.37963, 0.43907, 0.36574, 0.41779, 0.33565, 0.41586, 0.2963, 0.4294, 0.25694, 0.45068, 0.22685, 0.47776, 0.2037, 0.51064, 0.19213, 0.54932, 0.18287, 0.58994, 0.18287, 0.6325, 0.18287, 0.67118, 0.17361, 0.70406, 0.15278, 0.72921, 0.13194, 0.74662, 0.11111, 13
0.26112, 0.4838, 0.26306, 0.4838, 0.26306, 0.4838, 0.26306, 0.4838, 0.26306, 0.48148, 0.26112, 0.48611, 0.26306, 0.48611, 0.26112, 0.48843, 0.26112, 0.49074, 0.25919, 0.49769, 0.25725, 0.50694, 0.25532, 0.5162, 0.25338, 0.52546, 0.25532, 0.53241, 0.25725, 0.55093, 0.26112, 0.57176, 0.27079, 0.59028, 0.28046, 0.61111, 0.28433, 0.62731, 0.29787, 0.64815, 0.31721, 0.66898, 0.34043, 0.68056, 0.37137, 0.68519, 0.40812, 0.68981, 0.44101, 0.68981, 0.47002, 0.69213, 0.49903, 0.69676, 0.52611, 0.69676, 0.55706, 0.69907, 0.58414, 0.69444, 0.60928, 0.68287, 0.63056, 0.66204, 0.64797, 0.63889, 0.64797, 0.61806, 0.65377, 0.59722, 0.66344, 0.57407, 0.67118, 0.55556, 0.67311, 0.53935, 0.67505, 0.53241, 0.67505, 0.52083, 0.67311, 0.51157, 0.67118, 0.50463, 0.66925, 0.49769, 0.66925, 0.49306, 0.66925, 0.48843, 14
0.31141, 0.45833, 0.31141, 0.45833, 0.31141, 0.45833, 0.31141, 0.46065, 0.31335, 0.45833, 0.31335, 0.45833, 0.31335, 0.45833, 0.31335, 0.45602, 0.31335, 0.45833, 0.31335, 0.46065, 0.31141, 0.46296, 0.30754, 0.46528, 0.30754, 0.46528, 0.30754, 0.46528, 0.30948, 0.46528, 0.31141, 0.46528, 0.30948, 0.46528, 0.31141, 0.46528, 0.31141, 0.46528, 0.31335, 0.46528, 0.31335, 0.46759, 0.31528, 0.47454, 0.31528, 0.48611, 0.31721, 0.49537, 0.31915, 0.50926, 0.32302, 0.52546, 0.32882, 0.53935, 0.33462, 0.55324, 0.34623, 0.57176, 0.35783, 0.58796, 0.37137, 0.6088, 0.38298, 0.62269, 0.40039, 0.64352, 0.4236, 0.66667, 0.45068, 0.69213, 0.47776, 0.71296, 0.50677, 0.72454, 0.54159, 0.73148, 0.57253, 0.72917, 0.60542, 0.72222, 0.63443, 0.71759, 0.65764, 0.70833, 0.67892, 0.69907, 0.69439, 0.6875, 0.70019, 0.67824, 14
0.64023, 0.71991, 0.64217, 0.71759, 0.64217, 0.71759, 0.64217, 0.71759, 0.64217, 0.71991, 0.64217, 0.71991, 0.64023, 0.71991, 0.64217, 0.71991, 0.64217, 0.71759, 0.64023, 0.71991, 0.64023, 0.71991, 0.64023, 0.71991, 0.64023, 0.71759, 0.64023, 0.71759, 0.64217, 0.71759, 0.64217, 0.71528, 0.64217, 0.71528, 0.6441, 0.71065, 0.6441, 0.70833, 0.64603, 0.70602, 0.64603, 0.70139, 0.64603, 0.69213, 0.6441, 0.6875, 0.6441, 0.68056, 0.64217, 0.6713, 0.64023, 0.66204, 0.6383, 0.65046, 0.63636, 0.63889, 0.63443, 0.62731, 0.63056, 0.61574, 0.62863, 0.60417, 0.62476, 0.59259, 0.62089, 0.5787, 0.61702, 0.56713, 0.61122, 0.55787, 0.60542, 0.54398, 0.59961, 0.53472, 0.59381, 0.52546, 0.58414, 0.51852, 0.5764, 0.51157, 0.5648, 0.50463, 0.55513, 0.50231, 0.54352, 0.49769, 0.53191, 0.49537, 0.52031, 0.49306, 15
0.147, 0.67361, 0.1528, 0.67593, 0.14894, 0.67361, 0.1528, 0.67361, 0.14507, 0.6713, 0.14894, 0.66898, 0.147, 0.66204, 0.147, 0.64583, 0.15087, 0.62037, 0.15667, 0.59028, 0.16248, 0.55556, 0.17408, 0.52546, 0.18375, 0.49769, 0.19342, 0.46759, 0.19923, 0.44213, 0.2089, 0.42824, 0.22437, 0.40509, 0.24178, 0.3912, 0.26499, 0.36806, 0.294, 0.34259, 0.32495, 0.3125, 0.3617, 0.28704, 0.39845, 0.27083, 0.4352, 0.26157, 0.47002, 0.25694, 0.5087, 0.26157, 0.53965, 0.26852, 0.5648, 0.27778, 0.58994, 0.29398, 0.61315, 0.31019, 0.63636, 0.3287, 0.66151, 0.34259, 0.68472, 0.36806, 0.70406, 0.38194, 0.7234, 0.39583, 0.74275, 0.42593, 0.76015, 0.4537, 0.7795, 0.47685, 0.79691, 0.51157, 0.81044, 0.53935, 0.82592, 0.56481, 0.83946, 0.58796, 0.84913, 0.60648, 0.8588, 0.625, 0.86267, 0.63889, 15
