@relation yeast-0-3-5-9_vs_7-8
@attribute mcg real [0.2, 1.0]
@attribute gvh real [0.14, 1.0]
@attribute alm real [0.21, 0.72]
@attribute mit real [0.08, 0.87]
@attribute erl real [0.5, 1.0]
@attribute pox real [0.0, 0.83]
@attribute vac real [0.26, 0.69]
@attribute nuc real [0.11, 0.83]
@attribute class {positive, negative}
@inputs mcg, gvh, alm, mit, erl, pox, vac, nuc
@outputs class
@data
0.46, 0.48, 0.38, 0.22, 0.5, 0.0, 0.39, 0.45, negative
0.52, 0.65, 0.36, 0.37, 0.5, 0.0, 0.52, 0.34, negative
0.25, 0.42, 0.21, 0.14, 0.5, 0.0, 0.41, 0.22, negative
0.43, 0.28, 0.41, 0.32, 0.5, 0.0, 0.52, 0.22, negative
0.59, 0.48, 0.41, 0.53, 0.5, 0.0, 0.48, 0.56, negative
0.45, 0.5, 0.43, 0.16, 0.5, 0.0, 0.52, 0.28, negative
0.47, 0.61, 0.32, 0.27, 0.5, 0.0, 0.5, 0.3, negative
0.55, 0.35, 0.36, 0.29, 0.5, 0.0, 0.51, 0.22, negative
0.35, 0.32, 0.31, 0.16, 0.5, 0.0, 0.56, 0.22, negative
0.42, 0.71, 0.45, 0.15, 0.5, 0.0, 0.48, 0.22, negative
0.39, 0.33, 0.33, 0.23, 0.5, 0.0, 0.47, 0.22, negative
0.51, 0.46, 0.41, 0.36, 0.5, 0.0, 0.49, 0.22, negative
0.49, 0.55, 0.35, 0.23, 0.5, 0.0, 0.57, 0.22, negative
0.52, 0.46, 0.34, 0.2, 0.5, 0.0, 0.51, 0.25, negative
0.29, 0.43, 0.4, 0.15, 0.5, 0.0, 0.53, 0.22, negative
0.39, 0.44, 0.28, 0.12, 0.5, 0.0, 0.46, 0.27, negative
0.3, 0.5, 0.34, 0.26, 0.5, 0.0, 0.51, 0.22, negative
0.4, 0.43, 0.36, 0.33, 0.5, 0.0, 0.51, 0.22, negative
0.43, 0.48, 0.36, 0.26, 0.5, 0.0, 0.52, 0.22, negative
0.29, 0.26, 0.43, 0.17, 0.5, 0.0, 0.55, 0.3, negative
0.36, 0.68, 0.38, 0.08, 0.5, 0.0, 0.53, 0.25, positive
0.4, 0.36, 0.55, 0.15, 0.5, 0.0, 0.53, 0.22, positive
0.63, 0.55, 0.53, 0.51, 0.5, 0.0, 0.55, 0.22, positive
0.49, 0.5, 0.42, 0.43, 0.5, 0.0, 0.5, 0.36, positive
0.44, 0.35, 0.55, 0.14, 0.5, 0.0, 0.52, 0.22, positive
0.48, 0.58, 0.58, 0.12, 0.5, 0.0, 0.49, 0.22, positive
0.69, 0.7, 0.5, 0.3, 0.5, 0.0, 0.54, 0.22, positive
0.4, 0.36, 0.32, 0.16, 0.5, 0.0, 0.51, 0.27, positive
0.44, 0.38, 0.48, 0.32, 0.5, 0.83, 0.53, 0.22, positive
0.37, 0.53, 0.6, 0.19, 0.5, 0.5, 0.42, 0.22, positive
