@relation  ring
@attribute A1 real[-6879.0,6285.0]
@attribute A2 real[-7141.0,6921.0]
@attribute A3 real[-7734.0,7611.0]
@attribute A4 real[-6627.0,7149.0]
@attribute A5 real[-7184.0,6383.0]
@attribute A6 real[-6946.0,6743.0]
@attribute A7 real[-7781.0,6285.0]
@attribute A8 real[-6882.0,6357.0]
@attribute A9 real[-7184.0,7487.0]
@attribute A10 real[-7232.0,6757.0]
@attribute A11 real[-7803.0,7208.0]
@attribute A12 real[-7395.0,6791.0]
@attribute A13 real[-7096.0,6403.0]
@attribute A14 real[-7472.0,7261.0]
@attribute A15 real[-7342.0,7372.0]
@attribute A16 real[-7121.0,6905.0]
@attribute A17 real[-7163.0,7175.0]
@attribute A18 real[-8778.0,6896.0]
@attribute A19 real[-7554.0,5726.0]
@attribute A20 real[-6722.0,7627.0]
@attribute Class {0,1}


@data
-2824.0, 211.0, -106.0, -55.0, 1249.0, 1822.0, -1873.0, 1786.0, 166.0, 1081.0, -1631.0, -922.0, 1325.0, -694.0, 64.0, -2894.0, -427.0, 472.0, -1382.0, -66.0, 0
145.0, 206.0, -215.0, -15.0, 3169.0, -1056.0, 848.0, -824.0, -39.0, 1092.0, -1436.0, 3143.0, 2019.0, 2297.0, -1398.0, -185.0, 561.0, 1329.0, 712.0, 177.0, 0
1559.0, -1758.0, 3047.0, 1608.0, 1092.0, -222.0, -652.0, 224.0, 618.0, 822.0, -998.0, 2783.0, -388.0, -166.0, 4373.0, -327.0, 148.0, 898.0, -1236.0, -1726.0, 0
246.0, 1429.0, 1119.0, 196.0, -1519.0, -1177.0, 66.0, 905.0, -47.0, -1978.0, 368.0, -1872.0, 104.0, -2335.0, 1364.0, -89.0, -385.0, -127.0, 821.0, 1226.0, 0
46.0, -832.0, -5709.0, 586.0, 989.0, -234.0, 503.0, -131.0, -11.0, 1628.0, -654.0, 146.0, 58.0, -1048.0, -3599.0, 596.0, -36.0, 323.0, 995.0, -2032.0, 0
253.0, 65.0, 2195.0, -3735.0, 1561.0, 2694.0, -259.0, -112.0, 1116.0, -1736.0, 375.0, 1543.0, 1429.0, -1081.0, -2098.0, -28.0, -3739.0, 1613.0, -2551.0, 1095.0, 0
1288.0, -185.0, 494.0, -796.0, -472.0, 1032.0, 244.0, 946.0, -481.0, -507.0, -394.0, 746.0, -1096.0, -916.0, -1584.0, 954.0, -884.0, 113.0, -1914.0, 227.0, 0
648.0, 161.0, 1322.0, -49.0, 551.0, 3906.0, 2406.0, 3443.0, -1388.0, -404.0, -362.0, -19.0, -2379.0, -1638.0, 1075.0, 1202.0, 2.0, 1965.0, -667.0, 1438.0, 0
-1377.0, 1234.0, 324.0, -523.0, -2135.0, 1168.0, 922.0, 1044.0, 605.0, -994.0, -203.0, 1322.0, -465.0, -659.0, -2648.0, -1636.0, -38.0, 1248.0, -28.0, -88.0, 0
-1825.0, 1973.0, 1056.0, 127.0, 475.0, 863.0, 1309.0, 298.0, -318.0, 187.0, 82.0, -759.0, -3466.0, 132.0, -997.0, -343.0, 571.0, -2185.0, -1658.0, -3128.0, 0
1862.0, 742.0, 119.0, -1491.0, 524.0, -313.0, -356.0, -619.0, 1007.0, -2225.0, 1117.0, -426.0, -1253.0, -2016.0, -2612.0, -207.0, -862.0, 2792.0, 559.0, -568.0, 0
-564.0, -2097.0, -2288.0, 81.0, -2567.0, -422.0, -214.0, 262.0, -3031.0, -459.0, -1946.0, 1624.0, 2001.0, -698.0, 39.0, -143.0, 1729.0, -341.0, -2084.0, 1129.0, 0
-109.0, -147.0, 214.0, -998.0, -169.0, -145.0, 1245.0, 3104.0, -1202.0, -55.0, -906.0, -642.0, 3776.0, 536.0, 1459.0, 3267.0, -1554.0, 75.0, 13.0, -534.0, 0
27.0, 2677.0, -1281.0, -2565.0, 1683.0, -26.0, 325.0, 555.0, 1287.0, 2904.0, 1555.0, -3156.0, 38.0, -152.0, -111.0, -49.0, 2638.0, -235.0, 3149.0, 328.0, 0
1949.0, -126.0, 1315.0, -1123.0, -686.0, 1862.0, 88.0, -2116.0, -1308.0, 129.0, -4.0, -759.0, -62.0, -1929.0, 1237.0, -3722.0, -1138.0, 2884.0, -968.0, -1976.0, 0
-805.0, 1318.0, -374.0, -509.0, 1455.0, -194.0, 66.0, -1588.0, -412.0, 108.0, 592.0, -734.0, -2782.0, 2243.0, 1483.0, 23.0, 346.0, 164.0, -912.0, -5446.0, 0
3232.0, -1049.0, -3287.0, -63.0, 1044.0, -828.0, 1545.0, -818.0, 17.0, -1144.0, 2696.0, 964.0, -12.0, 3201.0, 891.0, 2713.0, 121.0, 81.0, -1514.0, -1483.0, 0
2813.0, -667.0, 4362.0, -885.0, 84.0, 2758.0, -599.0, 1494.0, 52.0, -3688.0, -37.0, 1577.0, -12.0, -655.0, -647.0, -1092.0, 954.0, -168.0, 827.0, 1134.0, 0
1857.0, -1324.0, 302.0, 779.0, 126.0, 1656.0, -1472.0, -1189.0, 1697.0, 166.0, 912.0, 667.0, -666.0, 2178.0, -175.0, -3812.0, -1292.0, -359.0, -23.0, 1798.0, 0
171.0, 354.0, 133.0, -35.0, -149.0, 994.0, 1229.0, -1773.0, 539.0, 983.0, 2127.0, -518.0, 786.0, 1976.0, 2377.0, 1893.0, -1937.0, -3091.0, -213.0, -1158.0, 0
6.0, -1308.0, 543.0, 1959.0, 2946.0, -956.0, -2518.0, 938.0, 1904.0, 1803.0, 882.0, -2901.0, -313.0, 92.0, -489.0, 2191.0, 2279.0, -2768.0, -386.0, 892.0, 0
-1245.0, -1089.0, -589.0, 1589.0, -532.0, -2377.0, 1813.0, -91.0, 19.0, 196.0, 3749.0, -313.0, 1358.0, 596.0, 1266.0, -3179.0, 9.0, -1281.0, 273.0, -14.0, 0
1374.0, -217.0, 1387.0, 1244.0, -1392.0, -1193.0, 122.0, 978.0, -416.0, -5418.0, 1362.0, -1029.0, 698.0, -45.0, -397.0, -1477.0, -459.0, -1808.0, 27.0, -6.0, 0
154.0, -673.0, 852.0, 648.0, -314.0, -586.0, 1987.0, 1195.0, -2404.0, 1562.0, 1209.0, 26.0, -2578.0, -22.0, 352.0, 3162.0, -289.0, 1217.0, -96.0, -1217.0, 0
1884.0, 1465.0, 1699.0, 1706.0, -2139.0, 1258.0, -2272.0, -1712.0, -2191.0, -4459.0, -378.0, -1574.0, 1464.0, -87.0, 1061.0, 96.0, 2806.0, 2106.0, -228.0, -1642.0, 0
1346.0, -2031.0, -28.0, -1583.0, -196.0, 838.0, 2186.0, 87.0, -1239.0, 2382.0, 602.0, 199.0, 1248.0, 2238.0, 1592.0, 208.0, 1133.0, 1138.0, 3141.0, -537.0, 0
334.0, 798.0, -18.0, -414.0, -1195.0, 2994.0, -1.0, -3515.0, 1618.0, -1884.0, -609.0, 2214.0, -2379.0, 78.0, -405.0, -974.0, 2204.0, -31.0, -753.0, -185.0, 0
84.0, 298.0, -398.0, -209.0, -1199.0, -1.0, -1283.0, -14.0, 356.0, -738.0, -453.0, -2064.0, -744.0, 2563.0, -734.0, 1311.0, -882.0, 34.0, -429.0, 141.0, 0
-1573.0, -1703.0, -131.0, 1593.0, 2031.0, 1111.0, -182.0, 493.0, -706.0, 88.0, -2859.0, 1078.0, 1352.0, -2185.0, -208.0, 555.0, -1074.0, 2145.0, 695.0, -162.0, 0
-9.0, -1217.0, -2041.0, 9.0, -395.0, -329.0, -2158.0, 19.0, 143.0, 227.0, 1711.0, -2394.0, 649.0, -89.0, 27.0, 999.0, 306.0, -373.0, 709.0, 4238.0, 0
-26.0, 1158.0, 832.0, 949.0, 2728.0, 1185.0, 3798.0, 1313.0, -509.0, 969.0, -1045.0, -2152.0, -2488.0, 2858.0, -1546.0, -2064.0, -182.0, -1806.0, 1593.0, 255.0, 0
2411.0, 2665.0, 1399.0, 253.0, -2344.0, -515.0, -219.0, -878.0, -157.0, 2371.0, -264.0, 683.0, -2677.0, 1046.0, -1095.0, 2.0, 862.0, -2081.0, 1242.0, -1015.0, 0
-3075.0, 162.0, -4221.0, 964.0, 2272.0, 2185.0, 719.0, 712.0, -524.0, 696.0, 6.0, -14.0, -1284.0, -279.0, 1053.0, -2495.0, 1096.0, 2172.0, 252.0, -1486.0, 0
844.0, 35.0, 283.0, -176.0, 1.0, -1631.0, -2051.0, 166.0, -1576.0, -448.0, 1209.0, 2594.0, 704.0, -844.0, 1447.0, 87.0, 2674.0, -637.0, -2494.0, -1671.0, 0
747.0, 59.0, -2682.0, 2448.0, -1195.0, 888.0, -383.0, -1535.0, -639.0, -3293.0, 1247.0, -3302.0, -281.0, 1689.0, 414.0, -884.0, 2078.0, 1368.0, 449.0, 2014.0, 0
187.0, 53.0, 1559.0, -2124.0, -1247.0, -1538.0, 1809.0, 141.0, 1221.0, 2912.0, -2253.0, -74.0, -1897.0, 754.0, 452.0, -462.0, 615.0, 2322.0, 522.0, -1565.0, 0
369.0, 2727.0, -1427.0, 585.0, -1226.0, -1968.0, -958.0, -3409.0, -97.0, 2138.0, 137.0, -323.0, -816.0, -799.0, -2647.0, -1591.0, 1898.0, -1429.0, -732.0, 43.0, 0
-1761.0, 2389.0, 2325.0, -269.0, -1225.0, 969.0, 177.0, 3297.0, 828.0, -1711.0, 1499.0, -16.0, -163.0, -231.0, -175.0, -2504.0, -2134.0, -1675.0, 36.0, 684.0, 0
-1483.0, -437.0, -1316.0, 1931.0, -1728.0, -1267.0, 258.0, 136.0, 1664.0, -1139.0, -2316.0, -2884.0, 291.0, -3128.0, -632.0, 1187.0, -3326.0, -425.0, -739.0, -1856.0, 0
-198.0, 2285.0, -3186.0, -45.0, -436.0, -607.0, 1885.0, 878.0, 1332.0, 284.0, -926.0, 316.0, 261.0, 869.0, -658.0, 959.0, -1228.0, -1461.0, 179.0, 124.0, 0
439.0, 372.0, 117.0, -1244.0, -1508.0, 1572.0, -2291.0, -21.0, -138.0, 813.0, 1558.0, 1302.0, -645.0, 869.0, -905.0, 913.0, 1357.0, -2493.0, 1735.0, -2601.0, 0
697.0, -79.0, 719.0, 2159.0, -162.0, -1806.0, -1649.0, -511.0, 101.0, 1739.0, -1214.0, -266.0, 109.0, 798.0, -2692.0, -277.0, 1041.0, 1203.0, 327.0, 1747.0, 0
-741.0, 2965.0, 2358.0, 1766.0, -1589.0, 1964.0, 1167.0, -723.0, 77.0, -1.0, -585.0, 676.0, 28.0, 1486.0, -1459.0, 23.0, -2446.0, 2312.0, -2831.0, -842.0, 0
-1062.0, -29.0, 3627.0, -502.0, 174.0, -982.0, 327.0, 649.0, -173.0, -2024.0, 681.0, -124.0, -143.0, -929.0, 1556.0, -1453.0, -26.0, -1292.0, -791.0, 1198.0, 0
686.0, -1912.0, -114.0, -678.0, 1202.0, -1767.0, 2868.0, 409.0, 53.0, 2023.0, -163.0, 643.0, 1147.0, -419.0, -3224.0, 1643.0, 318.0, 891.0, -579.0, -242.0, 0
-407.0, 28.0, 1925.0, 2135.0, -3761.0, 386.0, -3255.0, -1772.0, -2546.0, -274.0, 1664.0, 693.0, -44.0, 1503.0, -1642.0, -1638.0, -1.0, -804.0, -1628.0, 1173.0, 0
-2437.0, 1.0, -1.0, -1367.0, -731.0, 791.0, 1031.0, 122.0, -1271.0, 1327.0, -6024.0, 748.0, -652.0, 3195.0, 136.0, 1385.0, -1.0, -44.0, -1715.0, 448.0, 0
1433.0, 375.0, 547.0, -362.0, -2528.0, -1725.0, -709.0, 2166.0, 34.0, 3048.0, -416.0, 2025.0, -1326.0, 834.0, 346.0, -2666.0, 3118.0, 1329.0, 2938.0, 1267.0, 0
64.0, -143.0, 107.0, 3851.0, -1005.0, 1383.0, 528.0, 666.0, 26.0, -136.0, 1871.0, 813.0, -998.0, 1123.0, 148.0, -1.0, -1433.0, -17.0, 984.0, -442.0, 0
-186.0, -792.0, 22.0, -598.0, -473.0, -1232.0, -965.0, 2053.0, 186.0, 824.0, 1192.0, 341.0, 1902.0, 3596.0, -584.0, 3461.0, -3528.0, -2776.0, -489.0, -336.0, 0
-1612.0, 2735.0, 3577.0, -49.0, -296.0, 1796.0, -163.0, -2744.0, -2601.0, -1642.0, -797.0, 1018.0, 1212.0, -1282.0, 404.0, 1419.0, -399.0, 835.0, 747.0, -2936.0, 0
267.0, -1463.0, 495.0, -1343.0, 2795.0, 678.0, 141.0, 642.0, 1416.0, -2072.0, -473.0, 622.0, 35.0, 1114.0, -1008.0, -1513.0, 1925.0, 619.0, -579.0, 2152.0, 0
-1274.0, 1417.0, -1559.0, -2109.0, -1148.0, 1091.0, -2429.0, -1745.0, 2086.0, -1917.0, 26.0, -831.0, 239.0, 174.0, -106.0, -19.0, 3222.0, -2365.0, -3548.0, -332.0, 0
-343.0, -1179.0, 671.0, 2722.0, 1018.0, -2918.0, 3907.0, -2517.0, -148.0, -1963.0, 485.0, 118.0, -247.0, 608.0, -325.0, -1075.0, -808.0, 222.0, -926.0, 797.0, 0
3486.0, 186.0, -73.0, 15.0, 251.0, -234.0, -2005.0, 115.0, 358.0, -1624.0, 1706.0, 101.0, -1072.0, 1114.0, -52.0, 1357.0, 2092.0, -886.0, -894.0, -1357.0, 0
-321.0, 2073.0, -4109.0, 129.0, 1142.0, -2212.0, 308.0, 1013.0, 125.0, -1912.0, 1785.0, -4759.0, -3959.0, -1147.0, 158.0, -2337.0, 1627.0, -15.0, 3297.0, 68.0, 0
-239.0, -98.0, -118.0, -1703.0, 3361.0, -1155.0, 1142.0, 68.0, 149.0, 377.0, 434.0, -1348.0, -1532.0, -1989.0, -17.0, 165.0, -2155.0, -2343.0, 1526.0, 909.0, 0
3237.0, 947.0, -859.0, 2653.0, -1869.0, -1149.0, -402.0, 2644.0, -63.0, 261.0, -206.0, 1509.0, 119.0, -443.0, -988.0, -1681.0, 2264.0, 599.0, 2362.0, 1528.0, 0
-13.0, -374.0, -409.0, 1914.0, -786.0, 1041.0, 1882.0, -1385.0, -1064.0, 1968.0, 1566.0, 1193.0, 315.0, -1014.0, -4298.0, 2086.0, -1155.0, 1061.0, -47.0, 169.0, 0
8.0, 433.0, 989.0, -837.0, 132.0, -1893.0, 2227.0, -5.0, -132.0, 2122.0, -752.0, 712.0, -2926.0, 3561.0, -2564.0, -1964.0, 418.0, 601.0, -621.0, 1869.0, 0
-32.0, 1304.0, -2684.0, 1604.0, 1364.0, -2018.0, 2858.0, -161.0, -2897.0, 646.0, 586.0, -2762.0, 498.0, 1569.0, -405.0, -57.0, -3519.0, 4295.0, -2133.0, -1413.0, 0
718.0, -5257.0, -1786.0, 2031.0, 472.0, 238.0, -2024.0, 354.0, -794.0, 2413.0, -1284.0, -112.0, -78.0, -24.0, -151.0, 513.0, -2406.0, 3286.0, -2169.0, 2844.0, 0
-2934.0, 352.0, 3037.0, -641.0, -1577.0, -2608.0, 984.0, -268.0, 373.0, 486.0, -64.0, 1419.0, -2287.0, 1029.0, 1287.0, -1109.0, 946.0, -1759.0, -2151.0, -176.0, 0
-2058.0, 3194.0, 934.0, -1786.0, 1208.0, -1642.0, -1217.0, 203.0, 45.0, 167.0, 1262.0, -2462.0, 1592.0, -1708.0, -859.0, 5306.0, 53.0, -532.0, -1002.0, 197.0, 0
1054.0, -1878.0, -613.0, 4368.0, -1904.0, 171.0, -34.0, -1078.0, 807.0, -1271.0, -2236.0, 269.0, -1764.0, 789.0, 475.0, 1121.0, -1351.0, 702.0, 3309.0, -858.0, 0
-587.0, 2316.0, -285.0, -994.0, -1052.0, -1249.0, 1032.0, -1661.0, 22.0, 132.0, -736.0, 723.0, -1967.0, 561.0, -1336.0, -2623.0, -296.0, 274.0, -3039.0, 1695.0, 0
2924.0, -25.0, -2432.0, -158.0, -24.0, 2095.0, 745.0, -938.0, -587.0, -2638.0, -846.0, -3926.0, -2975.0, -49.0, 3046.0, -1879.0, 1569.0, -626.0, -2033.0, -2086.0, 0
187.0, 2321.0, -4062.0, 84.0, -3877.0, 223.0, -119.0, -2452.0, -1175.0, 782.0, -334.0, 363.0, -366.0, -704.0, 2072.0, 1427.0, -2764.0, -2024.0, -854.0, 176.0, 0
1315.0, 212.0, -1156.0, -162.0, -4269.0, 21.0, 376.0, -422.0, -998.0, -2765.0, -113.0, -442.0, 2202.0, -615.0, -227.0, -193.0, -2657.0, 1006.0, 1519.0, -23.0, 0
-763.0, 648.0, -3079.0, -2816.0, 169.0, 3578.0, -1326.0, -464.0, 778.0, -1055.0, 3134.0, 416.0, -2426.0, -2331.0, -206.0, -584.0, 461.0, 477.0, -583.0, 421.0, 0
2074.0, -752.0, -3846.0, 2898.0, -504.0, 2092.0, 2175.0, -2311.0, 2148.0, 1674.0, 2252.0, -351.0, -1155.0, 496.0, 55.0, 1355.0, 108.0, 29.0, 1013.0, -1218.0, 0
454.0, 2905.0, -2379.0, -2055.0, 1616.0, 1911.0, 2343.0, 2812.0, -2075.0, 1861.0, 1375.0, -1243.0, 1383.0, -577.0, -735.0, -856.0, -804.0, 1134.0, -175.0, -1234.0, 0
-3658.0, 1797.0, -1753.0, 1938.0, 104.0, 1516.0, -376.0, 5184.0, 1995.0, 228.0, -1244.0, 1613.0, 309.0, 681.0, 3628.0, 143.0, -1558.0, 149.0, 2461.0, 1256.0, 0
2102.0, -1433.0, 2723.0, 124.0, -2235.0, 2481.0, 1676.0, 482.0, 168.0, 519.0, -1282.0, 386.0, 122.0, 1035.0, -682.0, 85.0, -765.0, 1223.0, -671.0, 94.0, 0
46.0, 364.0, 762.0, -257.0, 1707.0, 1458.0, -327.0, -5474.0, -1183.0, -237.0, -543.0, 561.0, 409.0, 2534.0, 891.0, 1031.0, -1949.0, 1571.0, -839.0, -1319.0, 0
923.0, -277.0, -186.0, -1752.0, 748.0, -587.0, -2559.0, -109.0, 1282.0, 2122.0, -1629.0, 799.0, 5.0, 932.0, 248.0, -392.0, 92.0, -3206.0, 562.0, 2499.0, 0
-919.0, 5.0, -2342.0, 1171.0, -788.0, -1991.0, 15.0, -896.0, 1919.0, -938.0, -2924.0, -239.0, 845.0, 416.0, 205.0, 2585.0, -1015.0, -1657.0, -164.0, -4066.0, 0
-178.0, 2555.0, 716.0, 501.0, -279.0, 227.0, 149.0, 555.0, 168.0, -64.0, -1852.0, 266.0, 1668.0, 953.0, 724.0, 607.0, -4663.0, 1496.0, 461.0, 483.0, 0
4189.0, -937.0, -2438.0, 298.0, 934.0, 1858.0, 2726.0, -34.0, 309.0, 122.0, -2253.0, -1422.0, 416.0, -675.0, 2874.0, -114.0, 1642.0, 2526.0, 2665.0, -2558.0, 0
395.0, -1313.0, -2177.0, 257.0, -2279.0, -734.0, 1008.0, 2794.0, -1232.0, 2395.0, -1518.0, -2229.0, -2203.0, 2191.0, -1129.0, 3129.0, -1516.0, 107.0, 2972.0, -658.0, 0
608.0, -2012.0, 1861.0, 42.0, 1503.0, -48.0, -1504.0, -231.0, -2788.0, 19.0, 1072.0, -425.0, -2646.0, -2454.0, 318.0, 1698.0, 2103.0, -389.0, -791.0, 161.0, 0
-1871.0, 1372.0, 697.0, 59.0, 1161.0, -1062.0, 875.0, 3384.0, 1622.0, 1048.0, 358.0, -1437.0, 2842.0, -4279.0, 622.0, 1401.0, 847.0, 1723.0, -539.0, 371.0, 0
1587.0, -409.0, -2343.0, -1377.0, -649.0, -2787.0, 2384.0, 116.0, -2418.0, -884.0, 391.0, -1243.0, -703.0, 57.0, -1832.0, -1472.0, -2527.0, -3421.0, -1172.0, -3435.0, 0
214.0, 884.0, 1551.0, 3508.0, 2857.0, 1485.0, 2391.0, 1587.0, -1043.0, -332.0, -2461.0, -143.0, 272.0, -2215.0, 672.0, 446.0, -1773.0, 1798.0, -1603.0, -2105.0, 0
-2783.0, -602.0, -2068.0, 2561.0, 1323.0, -2435.0, -2317.0, 1828.0, -1336.0, 3431.0, 1332.0, 43.0, -1866.0, 261.0, -2304.0, 2429.0, 11.0, -1223.0, -1096.0, -1966.0, 0
-62.0, 1816.0, 55.0, -1451.0, 887.0, -542.0, -654.0, 196.0, -3038.0, -308.0, 834.0, 1703.0, -148.0, 15.0, 102.0, 858.0, 1677.0, -778.0, 514.0, 3032.0, 0
-1205.0, -1474.0, 923.0, -947.0, 1102.0, 506.0, 3463.0, 72.0, 1931.0, -238.0, 5.0, -695.0, -2319.0, 53.0, 1012.0, -537.0, -2828.0, 666.0, -419.0, -14.0, 0
-1329.0, 3338.0, -1318.0, -665.0, -1377.0, -3491.0, 464.0, 1518.0, -2393.0, -2473.0, 3868.0, 1435.0, 56.0, -946.0, 13.0, 556.0, 1468.0, -2009.0, -316.0, -823.0, 0
-2389.0, 273.0, 1012.0, 1038.0, 305.0, -4294.0, -2498.0, 2799.0, -343.0, 13.0, -3121.0, 56.0, -167.0, 87.0, -87.0, 65.0, 441.0, -837.0, -1683.0, -1228.0, 0
-366.0, 818.0, -3947.0, -306.0, -2764.0, 1098.0, 943.0, -661.0, -948.0, -2721.0, -216.0, -402.0, -1598.0, -2713.0, -851.0, 473.0, 2631.0, -984.0, -1699.0, -494.0, 0
-2267.0, -1504.0, -2106.0, 909.0, 2672.0, 2.0, 1599.0, -372.0, 436.0, -2.0, -384.0, 2313.0, -826.0, 2219.0, -668.0, -15.0, -1604.0, 109.0, 1474.0, -3229.0, 0
-566.0, 2894.0, 613.0, -1129.0, -257.0, -6.0, 304.0, -975.0, -932.0, -2578.0, -1071.0, -1059.0, 212.0, 1118.0, 163.0, -3057.0, 1149.0, -2034.0, 635.0, -2389.0, 0
2787.0, -3218.0, -243.0, 3112.0, 2844.0, -3411.0, 2408.0, 1281.0, -9.0, -379.0, -1245.0, -2453.0, -1177.0, 32.0, -499.0, -3856.0, 3958.0, 746.0, -649.0, 935.0, 0
-889.0, -2508.0, 1287.0, -1217.0, 416.0, -2694.0, 407.0, -536.0, -3052.0, -3085.0, -2102.0, 1699.0, -2314.0, -1318.0, 1247.0, 1898.0, -2215.0, 1247.0, -4647.0, 1023.0, 0
-874.0, -1422.0, -487.0, -3444.0, 82.0, -3285.0, -1074.0, -456.0, 415.0, -4268.0, -2567.0, 1638.0, 607.0, 98.0, 1811.0, 947.0, -2066.0, -1378.0, -492.0, 976.0, 0
2768.0, 2304.0, -472.0, 3.0, 679.0, 696.0, 1411.0, -2822.0, 106.0, -3691.0, 235.0, -3334.0, 1533.0, -25.0, 625.0, 772.0, -272.0, -184.0, 869.0, -1443.0, 0
3312.0, -3388.0, 305.0, -2559.0, -2843.0, -269.0, -799.0, -376.0, -37.0, 143.0, 755.0, 799.0, 1783.0, 1056.0, 3699.0, 2577.0, -1081.0, 271.0, 824.0, -423.0, 0
-2747.0, 523.0, 392.0, -735.0, -3705.0, -827.0, -2467.0, -479.0, -2165.0, -1163.0, -473.0, -535.0, -4.0, -3468.0, 4766.0, -2494.0, -2995.0, 841.0, -283.0, -673.0, 0
-2107.0, 2898.0, 826.0, -1996.0, 544.0, -1719.0, 888.0, 992.0, -1181.0, 4131.0, -1693.0, -274.0, 93.0, 1437.0, 687.0, -1814.0, 1226.0, 214.0, -2483.0, -58.0, 0
-18.0, 961.0, -192.0, 1122.0, -1219.0, 2446.0, -2349.0, -1761.0, 428.0, -2877.0, -1402.0, 3907.0, -1073.0, 2272.0, -1077.0, 1717.0, 2.0, -384.0, 251.0, 296.0, 0
-858.0, -2413.0, 841.0, -548.0, -972.0, 1156.0, -1.0, 38.0, -2814.0, 218.0, -263.0, 1125.0, -2398.0, -343.0, -1235.0, -2569.0, -1175.0, 2267.0, 143.0, 217.0, 0
2811.0, -1217.0, -1828.0, -4555.0, 2874.0, -1347.0, -2954.0, -1076.0, 1475.0, 587.0, -817.0, -1226.0, 2445.0, 1899.0, 2136.0, -3572.0, 1367.0, -1244.0, 3137.0, -857.0, 0
887.0, 307.0, -3655.0, -1634.0, 1002.0, -1931.0, -71.0, 1779.0, -1389.0, -1823.0, 238.0, -72.0, 1432.0, -632.0, -2623.0, 275.0, 3797.0, 2987.0, 1384.0, 19.0, 0
2511.0, 211.0, -79.0, 452.0, -2486.0, -1441.0, -2288.0, 1235.0, -55.0, -257.0, -794.0, -2163.0, 534.0, 4879.0, 329.0, 69.0, 1354.0, -1784.0, 77.0, 2549.0, 0
