@relation  ring
@attribute A1 real[-6879.0,6285.0]
@attribute A2 real[-7141.0,6921.0]
@attribute A3 real[-7734.0,7611.0]
@attribute A4 real[-6627.0,7149.0]
@attribute A5 real[-7184.0,6383.0]
@attribute A6 real[-6946.0,6743.0]
@attribute A7 real[-7781.0,6285.0]
@attribute A8 real[-6882.0,6357.0]
@attribute A9 real[-7184.0,7487.0]
@attribute A10 real[-7232.0,6757.0]
@attribute A11 real[-7803.0,7208.0]
@attribute A12 real[-7395.0,6791.0]
@attribute A13 real[-7096.0,6403.0]
@attribute A14 real[-7472.0,7261.0]
@attribute A15 real[-7342.0,7372.0]
@attribute A16 real[-7121.0,6905.0]
@attribute A17 real[-7163.0,7175.0]
@attribute A18 real[-8778.0,6896.0]
@attribute A19 real[-7554.0,5726.0]
@attribute A20 real[-6722.0,7627.0]
@attribute Class{0,1}
@inputs A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20
@outputs Class
@data
482.0, -627.0, -1776.0, 88.0, -1018.0, 124.0, 2307.0, 1493.0, 542.0, 2094.0, -596.0, -1916.0, -1924.0, -1332.0, 775.0, -386.0, -1917.0, 861.0, 63.0, -6173.0, 0
248.0, -1637.0, 1437.0, 959.0, -989.0, -37.0, 65.0, -2564.0, 38.0, -1202.0, -3092.0, -2064.0, 831.0, -3349.0, -4045.0, -146.0, 3212.0, -132.0, 3188.0, 812.0, 0
1491.0, -2078.0, 4486.0, -222.0, -2121.0, 1182.0, -354.0, -1366.0, 82.0, -611.0, 98.0, 61.0, -1366.0, -32.0, 4477.0, -1555.0, -195.0, -1412.0, 3205.0, -3288.0, 0
1839.0, 295.0, -905.0, -839.0, 891.0, 103.0, -1222.0, -4656.0, 1507.0, 358.0, -256.0, 194.0, 2227.0, -389.0, -411.0, -929.0, 1556.0, 1775.0, 196.0, 352.0, 0
-1256.0, 1393.0, 34.0, 186.0, 1452.0, 1729.0, -1799.0, -212.0, 226.0, 9.0, -269.0, -134.0, -2072.0, 1013.0, 151.0, 232.0, -1977.0, 69.0, 22.0, -173.0, 0
-585.0, -1877.0, -275.0, -164.0, 2037.0, -594.0, 2029.0, -1482.0, -1152.0, 1298.0, -351.0, 1459.0, 2869.0, 1704.0, -1432.0, -1184.0, -2206.0, 697.0, -91.0, 562.0, 0
5.0, 1747.0, 64.0, -876.0, -313.0, -615.0, -2681.0, -159.0, 125.0, -279.0, -192.0, -1005.0, -957.0, -495.0, -257.0, -784.0, -2461.0, -178.0, 455.0, 1453.0, 0
-384.0, -1683.0, 801.0, 281.0, 295.0, 3015.0, 3189.0, -186.0, -184.0, 1677.0, -151.0, -788.0, -911.0, 3912.0, -204.0, -299.0, -446.0, 946.0, 588.0, -914.0, 0
965.0, 1923.0, -143.0, 142.0, -3524.0, 41.0, 1359.0, -2624.0, -2835.0, 2.0, 4221.0, 1412.0, -81.0, -204.0, -11.0, 332.0, 681.0, -3598.0, -2641.0, 1131.0, 0
-3205.0, -137.0, 3085.0, -91.0, -592.0, -1899.0, 208.0, -1654.0, 334.0, -5.0, -1885.0, 11.0, -31.0, -1553.0, 1483.0, 106.0, 2176.0, -922.0, 2153.0, 243.0, 0
356.0, 3895.0, 2355.0, 63.0, 606.0, -3686.0, -769.0, -184.0, 93.0, -475.0, -2928.0, 1974.0, 1422.0, 1646.0, -1558.0, -4614.0, 818.0, -2742.0, -187.0, 1005.0, 0
-3012.0, 349.0, -1818.0, -169.0, -712.0, -256.0, 2274.0, -88.0, -1484.0, -1349.0, -165.0, -1166.0, -1162.0, 1191.0, 538.0, 816.0, 1086.0, 401.0, -69.0, 676.0, 0
1071.0, 2025.0, -2013.0, 1541.0, 572.0, -6.0, 2287.0, -274.0, 195.0, 2825.0, 938.0, -1634.0, -1068.0, 2312.0, -4302.0, 172.0, -117.0, 1346.0, 323.0, 5.0, 0
1095.0, -422.0, -1932.0, -1058.0, 1921.0, -151.0, 904.0, -1848.0, 1888.0, 1538.0, 3032.0, 1353.0, 806.0, 2329.0, -501.0, -1194.0, 1407.0, -1949.0, 1071.0, -307.0, 0
-2096.0, 1404.0, 5654.0, 462.0, -169.0, 2395.0, 964.0, 267.0, 1786.0, -974.0, -1007.0, 2234.0, 1257.0, -1367.0, 2817.0, -636.0, -678.0, -1562.0, -1454.0, 826.0, 0
-1832.0, 389.0, 1694.0, -231.0, 1695.0, -2256.0, 2584.0, 1446.0, 521.0, 366.0, -75.0, -2565.0, -498.0, -553.0, 1012.0, -1558.0, -396.0, 204.0, 947.0, 591.0, 0
-1295.0, 205.0, -803.0, 1007.0, 2831.0, 3536.0, 1006.0, 1874.0, 3344.0, 1897.0, -2052.0, -1548.0, 35.0, -34.0, -1054.0, 2805.0, -732.0, -1434.0, -313.0, 166.0, 0
607.0, -26.0, -3914.0, -2464.0, 3085.0, -602.0, 5.0, 3197.0, -667.0, 292.0, 101.0, 294.0, -2532.0, 157.0, -1012.0, -1812.0, 86.0, -2514.0, 23.0, -62.0, 0
-1196.0, -2305.0, 904.0, 98.0, -2073.0, 141.0, 291.0, 568.0, -2451.0, 2612.0, -385.0, -502.0, 185.0, 229.0, -3876.0, 53.0, -232.0, 969.0, 1132.0, 507.0, 0
22.0, -112.0, 1586.0, -1189.0, -925.0, 5.0, 505.0, 1135.0, -6279.0, 1411.0, -1848.0, 208.0, 401.0, -968.0, 1545.0, -253.0, -1417.0, 283.0, 461.0, -485.0, 0
414.0, 3188.0, 1586.0, 1698.0, 526.0, -193.0, -461.0, -1672.0, 467.0, -1319.0, -467.0, -962.0, -116.0, 565.0, 2665.0, -2078.0, 1194.0, -104.0, -2076.0, 534.0, 0
-1966.0, 686.0, 1944.0, -2201.0, 1753.0, 2289.0, 2718.0, 4334.0, -518.0, 195.0, 2358.0, -2156.0, -597.0, -1176.0, 6.0, 1759.0, 2502.0, 289.0, 1144.0, 1776.0, 0
311.0, 1497.0, 522.0, -2246.0, -194.0, -379.0, -3907.0, -4278.0, 2438.0, 95.0, 1268.0, -209.0, 304.0, 2666.0, -1861.0, -104.0, 2552.0, -2128.0, 3804.0, -442.0, 0
-2097.0, 2591.0, -3031.0, 112.0, -1232.0, 1803.0, 3996.0, 88.0, -642.0, 1907.0, -1905.0, -1425.0, -47.0, -1426.0, -33.0, 609.0, 3518.0, 645.0, -1605.0, 376.0, 0
1405.0, -3113.0, 1825.0, -89.0, 814.0, -28.0, -2094.0, 2879.0, -451.0, 1327.0, -839.0, 2857.0, -441.0, -34.0, -49.0, -2455.0, 1839.0, -677.0, -1546.0, 158.0, 0
3391.0, -36.0, 585.0, 978.0, -108.0, 4148.0, -296.0, -572.0, -962.0, 169.0, -67.0, 26.0, 2624.0, -1447.0, -1246.0, -632.0, -325.0, 765.0, 295.0, 541.0, 0
-1175.0, 2374.0, 298.0, 976.0, -2931.0, 584.0, 287.0, 655.0, 2744.0, 1517.0, -678.0, 112.0, 4003.0, -1359.0, 91.0, 947.0, 228.0, -1834.0, 537.0, -898.0, 0
-2327.0, 1358.0, -323.0, 2728.0, 1552.0, 289.0, 1289.0, -2816.0, 87.0, -221.0, 384.0, -1153.0, -192.0, -1731.0, -92.0, 2053.0, -2153.0, -89.0, -1346.0, -1299.0, 0
-3766.0, -4837.0, -826.0, 46.0, 3202.0, -1231.0, 1018.0, 1421.0, 1125.0, -452.0, 5.0, -218.0, 512.0, 2786.0, 1606.0, -155.0, 812.0, -443.0, -694.0, 728.0, 0
-46.0, 2496.0, -277.0, -2252.0, 81.0, -941.0, -2135.0, 1711.0, 1604.0, 7.0, -896.0, 454.0, 47.0, 174.0, -499.0, 2048.0, -583.0, -2125.0, 1376.0, 756.0, 0
2249.0, -1764.0, 1575.0, -937.0, 3489.0, -2668.0, -364.0, 156.0, 1072.0, -814.0, -1411.0, -1846.0, -2057.0, -66.0, 467.0, -1634.0, 1457.0, -428.0, 1662.0, -116.0, 0
665.0, -52.0, -2691.0, -531.0, -206.0, -172.0, 665.0, -1655.0, 1098.0, -2147.0, -4953.0, 1388.0, -1569.0, 2183.0, 562.0, 3407.0, 146.0, -672.0, -3508.0, -1272.0, 0
1838.0, 114.0, 944.0, 409.0, 242.0, 355.0, -219.0, 3233.0, 1365.0, -1386.0, 3661.0, 862.0, -5526.0, 2216.0, 803.0, 16.0, -912.0, -1376.0, -3265.0, 805.0, 0
388.0, -347.0, 49.0, -2815.0, -205.0, -3588.0, -828.0, -618.0, 1555.0, 701.0, -73.0, 293.0, 1825.0, -3486.0, 8.0, -1337.0, -1584.0, -806.0, 1639.0, -157.0, 0
2638.0, -1107.0, 82.0, 3109.0, -879.0, -329.0, 139.0, 2239.0, 211.0, 428.0, 923.0, 1866.0, -743.0, -1614.0, -172.0, -1798.0, -278.0, -1661.0, 701.0, -568.0, 0
-2081.0, 178.0, -1057.0, -299.0, 1205.0, 2679.0, -717.0, -673.0, -4994.0, 1788.0, 2022.0, -99.0, -736.0, -279.0, 424.0, 2409.0, -2177.0, -1625.0, -468.0, -1503.0, 0
-332.0, 2325.0, -1079.0, -567.0, 251.0, -2345.0, -1859.0, 1247.0, 819.0, 2218.0, -1114.0, -16.0, 1447.0, -2002.0, -2027.0, -911.0, 3466.0, 1778.0, -705.0, -13.0, 0
-1931.0, 682.0, -2157.0, -2496.0, -93.0, 702.0, 4191.0, 3024.0, -2764.0, 775.0, -2317.0, 703.0, 1417.0, -2394.0, -31.0, -145.0, -3368.0, 1498.0, 29.0, 2108.0, 0
31.0, -1082.0, 1894.0, 1844.0, -1938.0, -878.0, 103.0, 224.0, 791.0, -1006.0, 808.0, -4.0, -39.0, -1409.0, -661.0, 1073.0, -4019.0, -1155.0, -3544.0, 1683.0, 0
-1614.0, 759.0, 274.0, -253.0, -1515.0, -1921.0, 2734.0, 229.0, -492.0, 382.0, -3352.0, 2588.0, -971.0, -715.0, -1794.0, -531.0, -1392.0, -231.0, 559.0, -207.0, 0
1125.0, 3411.0, 1352.0, -3038.0, 1101.0, -1417.0, 329.0, -1353.0, 123.0, 786.0, 1343.0, 911.0, 405.0, -927.0, -3705.0, 81.0, -13.0, 3046.0, 129.0, 152.0, 0
175.0, -2554.0, -184.0, -552.0, 1157.0, 1874.0, -1822.0, 2039.0, 3431.0, -0.0, -879.0, -1517.0, -2966.0, 721.0, 1028.0, 1045.0, 426.0, -3.0, -1924.0, -22.0, 0
2181.0, -206.0, 336.0, 366.0, 2811.0, 2103.0, 1361.0, -1156.0, 1727.0, -1727.0, -2147.0, -35.0, 1088.0, 1804.0, -1746.0, -2611.0, 712.0, -742.0, -2193.0, -746.0, 0
2152.0, -342.0, -2024.0, 205.0, -139.0, 1869.0, -1662.0, -312.0, -829.0, 857.0, -3067.0, -1821.0, -1341.0, 261.0, -2722.0, 2149.0, -1673.0, 235.0, -841.0, -256.0, 0
1898.0, -424.0, -237.0, -1613.0, 186.0, 704.0, 2561.0, 155.0, 153.0, -687.0, -716.0, -2585.0, 2007.0, 344.0, 1926.0, -1041.0, -629.0, -1894.0, -197.0, 2286.0, 0
-596.0, 413.0, -24.0, 3759.0, -1287.0, -1191.0, 3115.0, 64.0, -3107.0, -236.0, 4381.0, -1518.0, 2419.0, -3275.0, -1408.0, -1007.0, -1746.0, 49.0, 1207.0, -104.0, 0
551.0, -1118.0, 4457.0, -156.0, 76.0, 3368.0, -2.0, 494.0, 56.0, -964.0, 959.0, -153.0, -1656.0, -1402.0, 211.0, -1712.0, 8.0, -806.0, 2142.0, -124.0, 0
1531.0, 158.0, -5574.0, 612.0, -2058.0, 122.0, -4262.0, 914.0, 295.0, -2383.0, 1136.0, -29.0, -726.0, 1409.0, -1748.0, 1945.0, 7.0, -1397.0, 67.0, 57.0, 0
-1584.0, 722.0, -919.0, 145.0, 17.0, 1521.0, 3465.0, -1141.0, -177.0, 2082.0, -1304.0, 949.0, -1761.0, 291.0, 11.0, 318.0, -739.0, 1854.0, -372.0, 309.0, 0
1688.0, -59.0, -3551.0, 1859.0, 14.0, 1789.0, 341.0, 1402.0, 452.0, 78.0, -277.0, 98.0, -377.0, -2184.0, 2095.0, 2916.0, 1926.0, -1921.0, 3687.0, 1053.0, 0
611.0, 917.0, -3.0, 489.0, -1803.0, 1727.0, -585.0, 3158.0, -913.0, 1014.0, 1189.0, -2118.0, 408.0, 2189.0, -1295.0, 1043.0, 1786.0, 2878.0, 605.0, 1645.0, 0
-815.0, 228.0, 2935.0, 984.0, 1592.0, -927.0, 262.0, -372.0, 1241.0, -1518.0, -156.0, 971.0, -2894.0, -2381.0, 1662.0, 31.0, -295.0, -239.0, -1187.0, -2656.0, 0
-421.0, -1127.0, 2214.0, -126.0, 1085.0, -3875.0, -2202.0, 1348.0, 1463.0, 1401.0, -1883.0, 971.0, -529.0, 2868.0, -2409.0, 519.0, -74.0, -2143.0, -3131.0, -431.0, 0
489.0, 707.0, -1452.0, -1195.0, 757.0, 1051.0, 124.0, -614.0, -3157.0, 2227.0, 1148.0, -174.0, 1448.0, 2062.0, -3432.0, 2827.0, -405.0, 36.0, -1755.0, -7.0, 0
-1411.0, 1246.0, 392.0, -21.0, -939.0, 794.0, -998.0, 1063.0, 847.0, -323.0, 1323.0, 8.0, -516.0, -1361.0, -1234.0, 2435.0, -2826.0, 1264.0, 1816.0, 68.0, 0
-666.0, -64.0, -2198.0, 1247.0, -2712.0, 3676.0, 3062.0, -257.0, 2735.0, 2652.0, 713.0, -1894.0, 269.0, 1156.0, 4091.0, -684.0, -254.0, 756.0, -1251.0, 266.0, 0
-96.0, 184.0, -3114.0, -183.0, -2442.0, -2309.0, -1249.0, 1983.0, -864.0, 422.0, 27.0, 712.0, -893.0, -314.0, 1844.0, -3.0, -104.0, 4088.0, 175.0, -244.0, 0
1199.0, -1486.0, 1831.0, -87.0, 187.0, 2425.0, -32.0, 3085.0, -3914.0, -149.0, -518.0, 406.0, 993.0, -1409.0, 404.0, -282.0, -194.0, 1769.0, -2019.0, 9.0, 0
-466.0, 305.0, 689.0, -403.0, -3628.0, -185.0, -629.0, -2584.0, 976.0, 115.0, 222.0, -245.0, 646.0, 531.0, -528.0, 1863.0, 982.0, 1684.0, 102.0, -2284.0, 0
441.0, 2188.0, 1879.0, -2832.0, -2525.0, -4164.0, 541.0, -1996.0, -907.0, -237.0, -359.0, -1826.0, 49.0, -3396.0, 3453.0, 46.0, 93.0, 1629.0, -3093.0, 2038.0, 0
-1266.0, 12.0, 402.0, 3509.0, 1962.0, -877.0, 1702.0, -1374.0, -579.0, 293.0, -56.0, -3201.0, 1856.0, -1202.0, 1697.0, 714.0, 1212.0, 138.0, 55.0, 1537.0, 0
-637.0, -825.0, -13.0, 1621.0, 2758.0, 2.0, -1952.0, -751.0, -1928.0, -286.0, 905.0, 1092.0, -1822.0, 1312.0, 1104.0, 992.0, -252.0, -2673.0, 35.0, -1131.0, 0
556.0, 98.0, 316.0, -75.0, -1138.0, 2042.0, -915.0, 1662.0, 1396.0, -3224.0, 1333.0, -574.0, -1114.0, -146.0, -1605.0, -298.0, 2235.0, -1731.0, 187.0, 108.0, 0
-1675.0, -2313.0, 3054.0, -827.0, 3166.0, 2759.0, 2126.0, -4.0, 56.0, 384.0, 1775.0, -3505.0, -678.0, -2634.0, -215.0, -301.0, -3205.0, 1434.0, 159.0, -1839.0, 0
1305.0, 204.0, -394.0, 953.0, 222.0, -1443.0, 5.0, 1049.0, 1833.0, -1816.0, 2768.0, -928.0, -195.0, 1521.0, 3833.0, -193.0, 1984.0, 33.0, -2919.0, -553.0, 0
1056.0, -953.0, -391.0, -1328.0, -82.0, -1921.0, -1927.0, -1743.0, 1593.0, -1622.0, -484.0, -1989.0, -1675.0, -385.0, -296.0, -2302.0, -2192.0, 685.0, -549.0, -169.0, 0
-2256.0, 49.0, 934.0, 273.0, 69.0, -399.0, 243.0, -801.0, -379.0, 274.0, 604.0, -1533.0, -1064.0, -273.0, -655.0, 2888.0, 105.0, -92.0, 3717.0, 5.0, 0
1745.0, -981.0, 1435.0, 2802.0, 224.0, 1532.0, -2374.0, 301.0, 873.0, -64.0, -2606.0, 1247.0, 715.0, -2292.0, 3.0, -27.0, -2155.0, 874.0, 1.0, 613.0, 0
324.0, -3538.0, -2092.0, 1148.0, 983.0, -68.0, -442.0, -1638.0, -4149.0, -665.0, 3017.0, -1076.0, 2116.0, 1181.0, -516.0, -956.0, 1422.0, -426.0, 1254.0, 417.0, 0
-259.0, -1308.0, -224.0, 578.0, -1165.0, 4321.0, 309.0, 979.0, -1075.0, 877.0, 966.0, 2706.0, -2.0, 175.0, 1554.0, -1602.0, 5792.0, -1332.0, -623.0, 984.0, 0
-1378.0, -1566.0, -2103.0, 2025.0, 577.0, -2062.0, 1368.0, -184.0, -1532.0, -3803.0, 207.0, 884.0, 402.0, 933.0, -124.0, -2162.0, 494.0, 1758.0, -1801.0, -2287.0, 0
-3473.0, -869.0, -104.0, 453.0, 1536.0, -754.0, -129.0, 175.0, 496.0, 1813.0, -1279.0, -267.0, 1126.0, 2981.0, 193.0, 1931.0, -508.0, -2352.0, 839.0, 2218.0, 0
3234.0, 236.0, -2652.0, -267.0, -188.0, 3285.0, 212.0, -236.0, 478.0, -3361.0, -1002.0, -2327.0, -1055.0, -3736.0, -1095.0, -215.0, 741.0, 3143.0, -701.0, 2949.0, 0
545.0, -2099.0, 892.0, 2335.0, -3438.0, -1179.0, 1476.0, 283.0, 521.0, 2426.0, 596.0, -107.0, -364.0, -2245.0, 272.0, -873.0, -2288.0, 69.0, 1416.0, 0.0, 0
-874.0, 51.0, 1479.0, 278.0, -3575.0, 143.0, -1248.0, -789.0, 842.0, -695.0, -2573.0, 2394.0, 266.0, 763.0, 2736.0, -1218.0, -4115.0, 19.0, -2791.0, 513.0, 0
2185.0, 758.0, 1446.0, -3841.0, 793.0, 14.0, 869.0, -136.0, -2646.0, -292.0, -4924.0, 1865.0, -1514.0, -691.0, -823.0, -3038.0, 566.0, 405.0, -1178.0, -728.0, 0
-1376.0, 2441.0, 219.0, -707.0, 1005.0, -444.0, -252.0, -615.0, 1757.0, -2015.0, -1839.0, -3169.0, 28.0, 3186.0, -1748.0, 279.0, 1237.0, -191.0, 1037.0, -691.0, 0
-944.0, -961.0, -446.0, -1622.0, -4762.0, 1638.0, 74.0, 2936.0, -2171.0, 1993.0, -2713.0, 4096.0, 325.0, 897.0, 679.0, -792.0, -694.0, 51.0, -648.0, -1038.0, 0
3219.0, -448.0, 419.0, 1118.0, 64.0, 374.0, -175.0, 2227.0, -123.0, 101.0, -137.0, -165.0, 3321.0, -3406.0, 2783.0, -2099.0, 204.0, 2852.0, 3198.0, 734.0, 0
-7.0, -452.0, 1086.0, -1594.0, -5687.0, -1959.0, -1938.0, 3302.0, 1289.0, -629.0, 1797.0, -537.0, 2328.0, 497.0, -4485.0, 1213.0, 1462.0, 2864.0, 203.0, 49.0, 0
