@relation  ring
@attribute A1 real[-6879.0,6285.0]
@attribute A2 real[-7141.0,6921.0]
@attribute A3 real[-7734.0,7611.0]
@attribute A4 real[-6627.0,7149.0]
@attribute A5 real[-7184.0,6383.0]
@attribute A6 real[-6946.0,6743.0]
@attribute A7 real[-7781.0,6285.0]
@attribute A8 real[-6882.0,6357.0]
@attribute A9 real[-7184.0,7487.0]
@attribute A10 real[-7232.0,6757.0]
@attribute A11 real[-7803.0,7208.0]
@attribute A12 real[-7395.0,6791.0]
@attribute A13 real[-7096.0,6403.0]
@attribute A14 real[-7472.0,7261.0]
@attribute A15 real[-7342.0,7372.0]
@attribute A16 real[-7121.0,6905.0]
@attribute A17 real[-7163.0,7175.0]
@attribute A18 real[-8778.0,6896.0]
@attribute A19 real[-7554.0,5726.0]
@attribute A20 real[-6722.0,7627.0]
@attribute Class{0,1}
@inputs A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20
@outputs Class
@data
2041.0, -2916.0, 1197.0, 77.0, 109.0, 36.0, 91.0, -786.0, 1202.0, 43.0, 932.0, 1856.0, 189.0, -152.0, -1836.0, -1805.0, -83.0, -79.0, 347.0, -1395.0, 0
-1477.0, 874.0, -1013.0, 706.0, 1018.0, -955.0, 2752.0, -1643.0, 254.0, -2055.0, 281.0, -1005.0, -1526.0, 307.0, 76.0, 2075.0, 654.0, 4016.0, 239.0, 2207.0, 0
-2385.0, 1553.0, 1541.0, -43.0, -358.0, 1688.0, -1382.0, 151.0, -349.0, 794.0, 435.0, -274.0, 3643.0, 2355.0, 625.0, 981.0, -4134.0, 775.0, -2324.0, -158.0, 0
4582.0, 123.0, 933.0, 1067.0, 3414.0, 421.0, 372.0, 1833.0, 568.0, 2821.0, 21.0, 656.0, 1178.0, 56.0, -722.0, -96.0, -3595.0, 758.0, 761.0, -952.0, 0
556.0, -1975.0, -782.0, -1325.0, -1012.0, -435.0, -1358.0, -6.0, 1032.0, -512.0, -2186.0, 661.0, -382.0, -434.0, 1132.0, -1845.0, 561.0, -257.0, -771.0, -4211.0, 0
518.0, 646.0, -124.0, -95.0, -43.0, -3467.0, 995.0, 421.0, -2214.0, 1819.0, 292.0, 639.0, -2206.0, -164.0, 1797.0, -938.0, -713.0, -776.0, 737.0, 351.0, 0
-1293.0, -668.0, -2638.0, 1159.0, -622.0, -1928.0, -11.0, 1604.0, -2.0, 347.0, 257.0, 488.0, -701.0, 1616.0, -1004.0, 239.0, -2019.0, -467.0, -348.0, -1582.0, 0
-386.0, 23.0, -1969.0, -198.0, 2958.0, 1655.0, -563.0, -2698.0, -2644.0, 3.0, 211.0, -2168.0, -159.0, 111.0, -1258.0, 1003.0, 116.0, -2658.0, -51.0, -51.0, 0
1914.0, 208.0, 114.0, 2848.0, -606.0, 1406.0, -1384.0, -1613.0, -81.0, -1008.0, -873.0, 2794.0, -547.0, 12.0, -33.0, 2193.0, -964.0, -966.0, -2585.0, 229.0, 0
707.0, 632.0, -664.0, -1595.0, -238.0, 3169.0, 111.0, -834.0, -96.0, -1932.0, -534.0, 689.0, -1285.0, -2759.0, 385.0, -1057.0, 1304.0, -2984.0, -2507.0, 1119.0, 0
832.0, 873.0, 238.0, -1591.0, 264.0, -1102.0, 1267.0, -174.0, -18.0, 874.0, -492.0, 66.0, 1956.0, 2323.0, -1366.0, 338.0, -396.0, 1061.0, -792.0, -96.0, 0
-793.0, 847.0, -63.0, 1308.0, 208.0, -2428.0, 2312.0, 814.0, 1431.0, -1148.0, -2279.0, 4725.0, -2307.0, -442.0, 181.0, 314.0, 1156.0, -1817.0, -1034.0, 112.0, 0
1048.0, -83.0, 1525.0, 925.0, 1637.0, -1704.0, -438.0, 1309.0, 2402.0, 304.0, -1688.0, 2921.0, 41.0, 124.0, -2227.0, -815.0, 2592.0, 189.0, 2119.0, -687.0, 0
-1146.0, -978.0, -2062.0, -1082.0, -5.0, -454.0, -333.0, -775.0, 176.0, 1867.0, -3771.0, 2392.0, -187.0, -522.0, 1103.0, -1301.0, 1567.0, -36.0, -1457.0, -3431.0, 0
1157.0, -23.0, -2277.0, -354.0, 26.0, -988.0, 1605.0, 261.0, 3888.0, -1831.0, -2954.0, -2049.0, 2552.0, -135.0, -222.0, -3496.0, 43.0, 2095.0, -143.0, 361.0, 0
-394.0, -1065.0, 999.0, 349.0, 1232.0, -1574.0, 616.0, -282.0, 122.0, 114.0, -5.0, -1853.0, -22.0, -273.0, -2425.0, 2116.0, -29.0, -1179.0, 592.0, -857.0, 0
2378.0, -142.0, 1258.0, 1326.0, -1179.0, 5199.0, 2513.0, 349.0, -318.0, -964.0, -974.0, -2409.0, 2877.0, -834.0, 499.0, -2444.0, -972.0, 1191.0, -123.0, 968.0, 0
553.0, 512.0, 959.0, -1711.0, 69.0, 106.0, 523.0, -1171.0, 2174.0, 442.0, 288.0, 102.0, 58.0, 736.0, 32.0, -712.0, -1178.0, -1444.0, -432.0, 53.0, 0
2682.0, 142.0, 4895.0, -406.0, -682.0, 2275.0, 537.0, -947.0, 1376.0, -419.0, 1015.0, -354.0, 1991.0, 2134.0, -1404.0, -296.0, -121.0, -4.0, -587.0, -2741.0, 0
2994.0, 1981.0, 714.0, 2341.0, -676.0, -32.0, -2284.0, -858.0, -3104.0, 352.0, 1025.0, 662.0, -1596.0, -154.0, -2389.0, -1121.0, 2722.0, 382.0, -1723.0, -239.0, 0
1901.0, 59.0, -259.0, -222.0, 241.0, -112.0, 2017.0, -1693.0, -671.0, 635.0, 1834.0, -158.0, -2813.0, 1436.0, 232.0, -978.0, -487.0, -4141.0, 1492.0, 2612.0, 0
-206.0, 552.0, -1518.0, 694.0, 567.0, 4162.0, 145.0, 1417.0, -2256.0, -616.0, 653.0, 2481.0, 1489.0, -164.0, 2241.0, 2304.0, -2095.0, -294.0, -45.0, -1203.0, 0
1016.0, 3209.0, 1855.0, 1292.0, -195.0, 626.0, -589.0, 428.0, 1253.0, -1031.0, -61.0, -2539.0, 493.0, 295.0, 1394.0, 743.0, 2014.0, -842.0, -2593.0, 194.0, 0
-1352.0, 1479.0, 2183.0, -581.0, 1756.0, 58.0, -2531.0, 105.0, -2532.0, -289.0, -414.0, 2854.0, 69.0, 136.0, 724.0, 994.0, -642.0, 1071.0, -24.0, -2292.0, 0
-96.0, -33.0, 1737.0, 914.0, -1527.0, -52.0, 1922.0, 2648.0, -2065.0, 798.0, -2323.0, -2116.0, 1061.0, -567.0, 789.0, 953.0, 3876.0, -2482.0, -2175.0, -1827.0, 0
664.0, -1852.0, -3532.0, 3317.0, 2164.0, -1292.0, 949.0, 2841.0, 254.0, 1141.0, 2707.0, 876.0, -94.0, -498.0, -93.0, 2423.0, -451.0, 562.0, 592.0, -2442.0, 0
-3374.0, 1047.0, 423.0, 1757.0, 615.0, -2255.0, -2731.0, -732.0, -1564.0, -2704.0, -3093.0, 639.0, 941.0, -4406.0, -1539.0, -307.0, -73.0, -1182.0, 1809.0, -1381.0, 0
1051.0, 973.0, 1627.0, -2698.0, -1492.0, 1854.0, 1987.0, 179.0, 549.0, 144.0, 352.0, -3259.0, -1028.0, 2812.0, 579.0, -654.0, 2031.0, 1721.0, -1655.0, -802.0, 0
-1658.0, -634.0, -1607.0, -1401.0, 688.0, 2261.0, -2572.0, 82.0, 2458.0, 2144.0, -18.0, 2103.0, -49.0, -1434.0, 208.0, -418.0, -58.0, 1372.0, -2768.0, -287.0, 0
-1158.0, 2721.0, 124.0, -74.0, -911.0, 87.0, -726.0, -1104.0, 3301.0, -1453.0, 123.0, -1754.0, 2493.0, 412.0, 1419.0, 111.0, -585.0, -1157.0, -179.0, 619.0, 0
-906.0, -2244.0, 237.0, -4512.0, 1197.0, -902.0, 1822.0, 391.0, -3057.0, -1158.0, -1324.0, -2405.0, -238.0, -2482.0, 9.0, 996.0, 1008.0, 771.0, -393.0, 1823.0, 0
359.0, 1455.0, -858.0, -209.0, -1201.0, 2508.0, -379.0, -91.0, 158.0, -2287.0, -27.0, 1199.0, 158.0, -555.0, 2495.0, -545.0, -405.0, 988.0, 814.0, 2773.0, 0
855.0, -1518.0, 116.0, 896.0, 386.0, -1002.0, 2881.0, 61.0, -202.0, 2066.0, -397.0, -1536.0, -1339.0, 1004.0, 191.0, 448.0, 872.0, 216.0, 2512.0, -1943.0, 0
151.0, 819.0, 2539.0, -326.0, -2993.0, -1333.0, 2641.0, -2722.0, -1783.0, 409.0, 1416.0, 513.0, -601.0, -1023.0, 436.0, -21.0, 1578.0, -53.0, 1079.0, 2697.0, 0
-3458.0, -2727.0, -1545.0, 2.0, -734.0, -1766.0, 378.0, -119.0, -603.0, 311.0, 2468.0, -606.0, -958.0, -2602.0, 88.0, 1912.0, 615.0, 1002.0, 635.0, 1096.0, 0
-1288.0, 2261.0, -1015.0, 834.0, -6.0, -2297.0, 651.0, 2737.0, 959.0, 78.0, 38.0, 158.0, 2984.0, 709.0, 1474.0, -1224.0, 1958.0, -613.0, -233.0, 231.0, 0
-1469.0, -1536.0, -2086.0, -266.0, -738.0, 1744.0, -415.0, 244.0, -362.0, -3732.0, -1391.0, -2438.0, 607.0, 2733.0, 1206.0, -261.0, -1639.0, -322.0, 1137.0, -758.0, 0
-314.0, 1777.0, 19.0, -1277.0, 1548.0, 963.0, 2222.0, 943.0, -1281.0, 3471.0, 242.0, 207.0, -4773.0, -1298.0, -2284.0, -83.0, 961.0, -158.0, 421.0, -4092.0, 0
1749.0, 3175.0, 672.0, -31.0, -34.0, -19.0, -774.0, 494.0, -214.0, 2139.0, -98.0, 443.0, 1074.0, 2426.0, 2372.0, -908.0, 747.0, -995.0, 904.0, 79.0, 0
-662.0, -1767.0, 1829.0, 2823.0, -1121.0, -1709.0, 151.0, 199.0, 115.0, 859.0, -109.0, 1584.0, 98.0, -2706.0, -463.0, 66.0, 351.0, -1716.0, -2977.0, 1902.0, 0
129.0, -1711.0, 785.0, 2129.0, 859.0, -1633.0, 447.0, 611.0, 5318.0, 253.0, 9.0, -1436.0, 245.0, -316.0, 76.0, -258.0, -186.0, 1084.0, -373.0, 1709.0, 0
49.0, 1966.0, -789.0, 2244.0, 846.0, 997.0, 253.0, 182.0, 4106.0, 1791.0, 1126.0, -2404.0, -531.0, -1267.0, -1742.0, 375.0, 747.0, -1033.0, -12.0, -234.0, 0
-181.0, 1273.0, 1036.0, -1027.0, -78.0, -527.0, 34.0, 527.0, -636.0, 45.0, -42.0, -98.0, -1615.0, 1472.0, 231.0, 1329.0, -1148.0, -2821.0, -1512.0, 203.0, 0
2728.0, 103.0, -19.0, 4285.0, -6.0, 3074.0, 1092.0, -235.0, 5.0, 4382.0, -282.0, 2548.0, -221.0, -2167.0, -2867.0, 732.0, 1742.0, -3143.0, 931.0, 1822.0, 0
-1845.0, 212.0, -1186.0, -159.0, -94.0, -133.0, 875.0, -1481.0, -1096.0, -24.0, -1113.0, -367.0, 664.0, 4017.0, -1636.0, 1419.0, -1182.0, -406.0, -1703.0, 653.0, 0
-1301.0, 776.0, -1746.0, 103.0, 248.0, 45.0, 41.0, 1736.0, -1783.0, -2383.0, -152.0, 951.0, 1163.0, 1513.0, 1552.0, 1305.0, 1868.0, 948.0, -796.0, 99.0, 0
-107.0, -2363.0, -1131.0, -1182.0, 2935.0, -1066.0, 258.0, -2283.0, 617.0, -2376.0, 2305.0, 541.0, -238.0, 623.0, -1152.0, 1363.0, 2928.0, 572.0, -1533.0, 698.0, 0
1102.0, -61.0, -816.0, -2722.0, -346.0, -372.0, -1449.0, -2597.0, -101.0, -559.0, 633.0, 1567.0, -537.0, 26.0, -1132.0, 2573.0, 1278.0, -1384.0, 1658.0, 643.0, 0
-2504.0, 16.0, -1126.0, 63.0, 97.0, -1875.0, 2269.0, -1688.0, -2145.0, 2856.0, -2999.0, 1612.0, -1628.0, -2738.0, -441.0, -1009.0, 1083.0, -3557.0, -499.0, -901.0, 0
587.0, 847.0, 623.0, 3576.0, 1537.0, -297.0, -229.0, 1779.0, -197.0, 2359.0, -526.0, -986.0, 2739.0, 2366.0, 28.0, 519.0, 2654.0, -1162.0, 1452.0, 2693.0, 0
2823.0, 16.0, 678.0, 2878.0, 1663.0, -26.0, -58.0, 139.0, 2452.0, 789.0, 1349.0, -1053.0, -934.0, -2455.0, -1406.0, 5.0, 6.0, -499.0, 286.0, 666.0, 0
3207.0, 634.0, -406.0, -88.0, -1235.0, -2253.0, 1117.0, 1164.0, -879.0, 221.0, 1042.0, 652.0, 111.0, -2383.0, -118.0, 3305.0, 2493.0, 43.0, 387.0, -303.0, 0
-136.0, -1051.0, -29.0, 2652.0, -1892.0, 156.0, 363.0, -917.0, -1376.0, -36.0, 1438.0, 622.0, 1584.0, -744.0, 1862.0, 5853.0, 678.0, -2477.0, -2132.0, -1685.0, 0
-96.0, -55.0, 218.0, -2579.0, -1049.0, -278.0, 325.0, 1776.0, 1052.0, 74.0, -857.0, 434.0, -317.0, -113.0, 2653.0, -286.0, 1945.0, -2355.0, -1423.0, 2542.0, 0
1082.0, 3147.0, -497.0, -2731.0, 292.0, 2787.0, -2265.0, -61.0, 924.0, 2499.0, 102.0, 684.0, 48.0, 598.0, -1748.0, 2495.0, 737.0, -2573.0, 2577.0, 1748.0, 0
226.0, 315.0, -63.0, -328.0, 1442.0, 2186.0, 1723.0, -2414.0, 204.0, 6.0, -405.0, -192.0, -5813.0, 1397.0, 483.0, -1072.0, 4163.0, 615.0, -643.0, -1.0, 0
1081.0, -328.0, 264.0, -1067.0, 1024.0, 1886.0, -196.0, 3848.0, 2475.0, -289.0, -12.0, -75.0, 413.0, -1774.0, -245.0, 1347.0, -306.0, -58.0, 816.0, 1425.0, 0
611.0, -547.0, -3299.0, -1158.0, 29.0, -2918.0, -1111.0, 2296.0, -1893.0, -1542.0, 1729.0, -3206.0, -1731.0, -1878.0, 833.0, -3374.0, -12.0, 538.0, 281.0, 124.0, 0
-619.0, 2454.0, 417.0, -2366.0, 546.0, -253.0, 3019.0, 49.0, 1565.0, 1549.0, -33.0, 128.0, -432.0, 113.0, -1194.0, -1979.0, -203.0, -1099.0, -568.0, -1514.0, 0
2178.0, -956.0, -639.0, 7149.0, -68.0, -1517.0, -1239.0, 2976.0, -1367.0, 1394.0, 1371.0, 2546.0, 368.0, -69.0, 67.0, -1654.0, 386.0, -3967.0, -1704.0, -1189.0, 0
-595.0, -1648.0, 1849.0, 101.0, 993.0, 1999.0, -1685.0, -115.0, -25.0, -48.0, -908.0, -243.0, 348.0, -2195.0, -489.0, 1816.0, -1084.0, 234.0, 2026.0, 128.0, 0
2438.0, 1262.0, 2826.0, -948.0, 953.0, -2327.0, -1578.0, 96.0, -964.0, -229.0, -103.0, 1325.0, 521.0, 1785.0, -2501.0, 2412.0, 1622.0, -1409.0, 172.0, -225.0, 0
-2355.0, -2267.0, -818.0, 2288.0, -741.0, 1182.0, 106.0, 1783.0, -1773.0, 362.0, -2416.0, 127.0, 282.0, 568.0, -621.0, 596.0, -2727.0, -1085.0, 659.0, -899.0, 0
1258.0, 176.0, -744.0, 1358.0, -1322.0, -299.0, -1662.0, -2014.0, 102.0, 1614.0, -2608.0, 1561.0, -1454.0, -1172.0, -262.0, 712.0, 1011.0, 2082.0, -2535.0, 794.0, 0
-844.0, 267.0, 87.0, 2873.0, -1752.0, -2352.0, 273.0, 304.0, 112.0, 1662.0, 52.0, 294.0, -3071.0, -2211.0, -1208.0, -2253.0, 209.0, -106.0, 1504.0, 391.0, 0
-772.0, 3129.0, 3499.0, -2851.0, -1998.0, 313.0, 283.0, -1076.0, -1501.0, 1761.0, -2164.0, 2362.0, 28.0, -113.0, -1418.0, -957.0, -969.0, 65.0, 4.0, 47.0, 0
2856.0, -2264.0, -1294.0, 1542.0, 553.0, 2252.0, 929.0, -37.0, 2146.0, 121.0, -2182.0, -2621.0, -2106.0, 2956.0, 594.0, -2719.0, -3564.0, 714.0, 867.0, -2542.0, 0
893.0, -3113.0, -1201.0, 3406.0, -2666.0, 993.0, -88.0, 67.0, 3323.0, 21.0, -1902.0, 1277.0, -1334.0, 892.0, -2686.0, -1836.0, 953.0, -859.0, 491.0, 1675.0, 0
1749.0, -1037.0, -1141.0, 3364.0, 75.0, 3849.0, 95.0, 861.0, 2817.0, 2732.0, -1792.0, -2999.0, 2058.0, 98.0, 944.0, 3463.0, -1974.0, 1901.0, 402.0, 42.0, 0
1772.0, -1064.0, -3158.0, 278.0, 189.0, 355.0, 6.0, 1555.0, -1592.0, -2186.0, -274.0, -1048.0, -1464.0, -1021.0, 239.0, -484.0, -2452.0, -42.0, -189.0, 3799.0, 0
-963.0, -474.0, -154.0, 2255.0, -281.0, -2286.0, 119.0, -463.0, -599.0, -1979.0, 3482.0, 658.0, 1976.0, -2141.0, 2323.0, 103.0, 1049.0, 625.0, 1052.0, -788.0, 0
2533.0, 2629.0, 503.0, 2206.0, 535.0, 2643.0, -843.0, -1004.0, -2262.0, -1497.0, -1717.0, -487.0, -2038.0, 582.0, -1447.0, 277.0, 763.0, 17.0, 658.0, -1542.0, 0
1749.0, 9.0, 666.0, -84.0, -2072.0, -159.0, 774.0, -1457.0, -714.0, 293.0, 286.0, -38.0, -954.0, 1138.0, -2135.0, 3848.0, -1967.0, 74.0, 237.0, 424.0, 0
-2595.0, 88.0, -1774.0, -3302.0, -791.0, 2914.0, 64.0, -1674.0, -2708.0, 2278.0, 1692.0, -204.0, -2205.0, 823.0, -733.0, -772.0, 983.0, 154.0, 1692.0, 106.0, 0
366.0, 2457.0, -1374.0, 2604.0, -3197.0, -2807.0, -2317.0, 2818.0, 2.0, -1407.0, 1471.0, 1202.0, 262.0, 3092.0, 3226.0, 1545.0, -105.0, -784.0, 1628.0, 229.0, 0
1464.0, 309.0, 399.0, 804.0, -1107.0, -25.0, 82.0, -2456.0, 1981.0, 1383.0, 306.0, 1626.0, -316.0, 3438.0, 162.0, 1164.0, -98.0, 1972.0, 841.0, 411.0, 0
-824.0, -2058.0, 835.0, -765.0, 3193.0, 804.0, -872.0, -463.0, 1695.0, 1809.0, -1543.0, 205.0, -1636.0, -3132.0, -479.0, -1428.0, -1924.0, 78.0, -937.0, -3202.0, 0
2234.0, 1126.0, -165.0, 22.0, 3284.0, 1268.0, -995.0, -2764.0, 707.0, -4485.0, -1389.0, 877.0, 137.0, 823.0, 93.0, -337.0, 513.0, 398.0, -3631.0, -561.0, 0
8.0, 2886.0, -889.0, 486.0, 3455.0, 3113.0, -808.0, -766.0, -2418.0, 2396.0, -1263.0, 271.0, 2727.0, 231.0, 1784.0, 2655.0, -31.0, -2095.0, -2012.0, 793.0, 0
-3736.0, 1198.0, -209.0, -1187.0, -758.0, -219.0, 3156.0, 195.0, -197.0, -2166.0, -2356.0, -2796.0, 1382.0, 794.0, 3149.0, 2603.0, -2989.0, 226.0, 42.0, 2348.0, 0
127.0, -1396.0, -14.0, -343.0, -1101.0, 958.0, 2484.0, -52.0, -1466.0, 1426.0, -1647.0, 1228.0, 3364.0, -882.0, 2381.0, 1419.0, 848.0, 263.0, -2306.0, -1299.0, 0
-1223.0, -12.0, -463.0, -602.0, 2176.0, -1787.0, 1367.0, 196.0, -727.0, -555.0, 978.0, 511.0, -586.0, 206.0, 1109.0, -1171.0, -1418.0, 4242.0, 3755.0, 98.0, 0
-205.0, -1546.0, 2767.0, -1025.0, 1589.0, 2148.0, -178.0, -305.0, -135.0, 1368.0, 2875.0, 2881.0, -1278.0, 26.0, -225.0, 664.0, 317.0, -1221.0, -222.0, 1053.0, 0
-2892.0, -577.0, 3634.0, 1747.0, -4116.0, -958.0, 1706.0, 1555.0, -684.0, -191.0, -1043.0, -612.0, -1337.0, -618.0, -246.0, -1731.0, 266.0, 2977.0, -1333.0, -364.0, 0
-1548.0, 1297.0, 383.0, 73.0, -2799.0, -1525.0, 1635.0, -903.0, -304.0, -94.0, -6.0, -2245.0, -2851.0, 933.0, 266.0, 735.0, -1738.0, -13.0, -1164.0, 265.0, 0
3622.0, 1041.0, 1553.0, 1719.0, 173.0, -1172.0, 306.0, -567.0, -735.0, -718.0, -3199.0, -536.0, 3187.0, -3813.0, 3613.0, 1528.0, 1816.0, -772.0, -3171.0, 365.0, 0
926.0, 972.0, -958.0, 862.0, -475.0, 442.0, 168.0, -3186.0, 439.0, 75.0, 1601.0, 76.0, -839.0, 239.0, 1351.0, 3663.0, -1836.0, -64.0, 73.0, 217.0, 0
-648.0, -65.0, -745.0, -288.0, -1915.0, -928.0, 301.0, 808.0, -327.0, -1178.0, 1326.0, -1523.0, -1094.0, -5.0, -2625.0, -1353.0, -2331.0, 78.0, -204.0, 944.0, 0
-1545.0, -4163.0, 1756.0, 1008.0, 882.0, 1333.0, 2091.0, -1148.0, 1272.0, -1273.0, 2316.0, 47.0, -824.0, 1078.0, -229.0, -503.0, 795.0, 1358.0, 2044.0, -1611.0, 0
-1184.0, 2495.0, 162.0, -1985.0, -1438.0, -88.0, -1734.0, 3096.0, -1771.0, -2856.0, 1331.0, -4.0, -2774.0, -2654.0, -196.0, -1456.0, 1766.0, -1345.0, -3163.0, -1504.0, 0
351.0, -532.0, 1102.0, 79.0, 345.0, -876.0, -4594.0, -874.0, -166.0, -1865.0, -2249.0, -289.0, 865.0, 1498.0, 71.0, -671.0, 673.0, -578.0, 771.0, -2383.0, 0
1527.0, 1154.0, 502.0, 3197.0, 33.0, 2254.0, -1044.0, -46.0, 241.0, -962.0, 333.0, -566.0, -2167.0, -519.0, -1829.0, 201.0, 1364.0, 682.0, 1723.0, -1695.0, 0
1877.0, -565.0, -92.0, 1456.0, 1489.0, 5404.0, 1432.0, -1355.0, 3333.0, -1264.0, 1528.0, -27.0, 594.0, 1974.0, -9.0, 1628.0, 599.0, 2818.0, 991.0, -1385.0, 0
-433.0, 2157.0, 1977.0, -833.0, -1271.0, 1409.0, -72.0, -58.0, -4169.0, -272.0, 2174.0, 553.0, 157.0, -65.0, 188.0, -2309.0, 706.0, 1277.0, 166.0, -1243.0, 0
2869.0, 263.0, 1815.0, 2663.0, 2546.0, -86.0, 1949.0, -754.0, 342.0, -248.0, -679.0, -1531.0, -2713.0, 1426.0, 1253.0, -2269.0, 3445.0, 436.0, 84.0, 121.0, 0
-571.0, -1769.0, -2828.0, 319.0, 491.0, -1773.0, -837.0, -3406.0, -3426.0, -1615.0, 2261.0, 2017.0, 292.0, 367.0, -474.0, -375.0, 3646.0, -26.0, -605.0, -416.0, 0
-1083.0, 2453.0, -163.0, 1827.0, 877.0, -2363.0, -249.0, -392.0, -251.0, 291.0, -1224.0, -92.0, -1701.0, 1928.0, 107.0, 4292.0, -2308.0, -101.0, 809.0, -195.0, 0
4598.0, 3248.0, -3119.0, -33.0, 942.0, 144.0, 79.0, 538.0, 1497.0, -504.0, 182.0, -1524.0, 941.0, -3237.0, -907.0, -9.0, 47.0, 1589.0, -1598.0, -393.0, 0
-1672.0, -3164.0, -742.0, -1538.0, -1809.0, -897.0, -247.0, -2005.0, 2141.0, -604.0, -53.0, 942.0, 1832.0, -3194.0, -452.0, -3341.0, -1474.0, 2092.0, 1237.0, 96.0, 0
678.0, 2192.0, -3001.0, -2472.0, -1544.0, 228.0, -95.0, -3302.0, 603.0, -138.0, 1181.0, 42.0, 236.0, -953.0, 2244.0, -244.0, 41.0, 799.0, -1266.0, 994.0, 0
2287.0, 3469.0, 1235.0, -2462.0, 578.0, -1435.0, 401.0, -889.0, -1637.0, 2176.0, -3951.0, 1012.0, -2457.0, 2403.0, 57.0, -2405.0, 1432.0, -168.0, -2054.0, -374.0, 0
-711.0, 989.0, -947.0, -1788.0, -951.0, 888.0, -744.0, -2239.0, 2022.0, -3923.0, -1977.0, 195.0, 911.0, -229.0, -626.0, -322.0, 91.0, -1342.0, 3669.0, -2177.0, 0
709.0, -2118.0, -1197.0, -3613.0, 1701.0, 766.0, 143.0, 15.0, -2239.0, 1938.0, 77.0, 2514.0, -1566.0, 114.0, -1634.0, -822.0, 828.0, -632.0, -887.0, -3213.0, 0
1415.0, -3.0, 356.0, -848.0, 426.0, -1382.0, 2142.0, 3667.0, 228.0, 1645.0, -1014.0, -697.0, -818.0, 225.0, -13.0, 111.0, -854.0, -4871.0, 14.0, 1627.0, 0
-3753.0, -1059.0, 1082.0, -1063.0, -2585.0, 32.0, -464.0, 1205.0, 2242.0, -2352.0, -818.0, -504.0, 1578.0, -683.0, -1911.0, -2028.0, 2047.0, 2584.0, 2674.0, -622.0, 0
