@relation  ring
@attribute A1 real[-6879.0,6285.0]
@attribute A2 real[-7141.0,6921.0]
@attribute A3 real[-7734.0,7611.0]
@attribute A4 real[-6627.0,7149.0]
@attribute A5 real[-7184.0,6383.0]
@attribute A6 real[-6946.0,6743.0]
@attribute A7 real[-7781.0,6285.0]
@attribute A8 real[-6882.0,6357.0]
@attribute A9 real[-7184.0,7487.0]
@attribute A10 real[-7232.0,6757.0]
@attribute A11 real[-7803.0,7208.0]
@attribute A12 real[-7395.0,6791.0]
@attribute A13 real[-7096.0,6403.0]
@attribute A14 real[-7472.0,7261.0]
@attribute A15 real[-7342.0,7372.0]
@attribute A16 real[-7121.0,6905.0]
@attribute A17 real[-7163.0,7175.0]
@attribute A18 real[-8778.0,6896.0]
@attribute A19 real[-7554.0,5726.0]
@attribute A20 real[-6722.0,7627.0]
@attribute Class{0,1}
@inputs A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20
@outputs Class
@data
4438.0, -2145.0, 2432.0, 482.0, -268.0, -1482.0, 1494.0, 236.0, -942.0, -548.0, 1472.0, 604.0, 629.0, 1445.0, 2125.0, -567.0, -78.0, 1248.0, 1224.0, -81.0, 0
-3628.0, -2327.0, 321.0, 714.0, 2562.0, -897.0, 116.0, -3122.0, -182.0, -921.0, 305.0, -619.0, -1025.0, 186.0, 856.0, -277.0, 1749.0, 755.0, 687.0, -1354.0, 0
1215.0, -228.0, -2573.0, 362.0, -995.0, 457.0, 206.0, 8.0, 1336.0, 476.0, -308.0, -3729.0, 1626.0, 1836.0, 397.0, -1116.0, -602.0, 552.0, -244.0, -897.0, 0
3704.0, -54.0, 1583.0, -714.0, 3504.0, 662.0, 941.0, 2435.0, 1226.0, 4387.0, 63.0, 1002.0, -2047.0, 882.0, 1559.0, -2427.0, -1145.0, 284.0, -1243.0, -138.0, 0
1389.0, -2426.0, 1955.0, 3721.0, 1796.0, 12.0, 859.0, -467.0, 1921.0, 468.0, -338.0, 871.0, 2581.0, 1833.0, 371.0, -723.0, 2054.0, -1933.0, -2368.0, -1644.0, 0
458.0, 1998.0, 702.0, 1213.0, -1406.0, -1202.0, 748.0, 3248.0, 2582.0, -2159.0, 1421.0, 119.0, 242.0, -1918.0, 3739.0, 42.0, -159.0, -1431.0, 183.0, 625.0, 0
466.0, -105.0, -2254.0, 1507.0, 42.0, -1457.0, -1265.0, -303.0, -2969.0, 2711.0, -1466.0, -3306.0, -237.0, 1044.0, 751.0, -3283.0, -68.0, 482.0, 148.0, -1002.0, 0
723.0, -625.0, -505.0, 8.0, 74.0, 1114.0, -57.0, -1016.0, 1405.0, 67.0, 373.0, 1543.0, -579.0, 4.0, 294.0, 1907.0, -2946.0, -313.0, -1906.0, 1399.0, 0
214.0, 486.0, -1958.0, 1232.0, 414.0, 574.0, 1112.0, -361.0, 802.0, -217.0, 1633.0, 1895.0, 92.0, -2346.0, -767.0, 1954.0, -1945.0, -2217.0, 2.0, -1033.0, 0
49.0, 172.0, -45.0, 2273.0, -1726.0, -2873.0, 1737.0, -257.0, -1454.0, -37.0, -1552.0, 4753.0, -2648.0, -2586.0, -12.0, 605.0, 87.0, -2318.0, 224.0, 175.0, 0
-2308.0, -732.0, 893.0, -12.0, 527.0, -2357.0, 2196.0, 687.0, 1629.0, -523.0, -628.0, -5.0, -1006.0, -988.0, -2164.0, -1224.0, -95.0, 1014.0, -1198.0, 527.0, 0
-364.0, 305.0, -1699.0, 2959.0, 76.0, -2034.0, 527.0, -59.0, 114.0, -1429.0, -662.0, -1473.0, -3571.0, 862.0, 2509.0, -1508.0, 603.0, 854.0, 275.0, 2937.0, 0
215.0, 444.0, 784.0, -2006.0, 427.0, 1578.0, -812.0, 2262.0, 64.0, -1009.0, -543.0, -85.0, -228.0, -5102.0, -764.0, -301.0, 1086.0, -301.0, 96.0, -272.0, 0
-2818.0, 234.0, -871.0, 254.0, 75.0, -341.0, -75.0, -404.0, 494.0, -2457.0, -1798.0, 3557.0, -636.0, 569.0, 1148.0, -1375.0, 1101.0, 158.0, -2809.0, -57.0, 0
461.0, 77.0, -946.0, -23.0, 1455.0, -607.0, 523.0, -307.0, -1425.0, 164.0, 151.0, -2858.0, 1164.0, 481.0, 457.0, 2025.0, 218.0, 3056.0, -2451.0, -122.0, 0
-1219.0, 911.0, -308.0, -59.0, -609.0, -948.0, -413.0, -303.0, -487.0, 643.0, 1952.0, -94.0, 78.0, -258.0, -1502.0, 366.0, -1373.0, -2367.0, -385.0, -739.0, 0
-2337.0, -772.0, 1052.0, -512.0, 3026.0, 2746.0, 2004.0, -1267.0, -686.0, -2138.0, 92.0, -556.0, 916.0, -894.0, 2191.0, -2667.0, 1224.0, 551.0, -635.0, 428.0, 0
101.0, -452.0, -439.0, 737.0, 1592.0, -928.0, 1345.0, -1577.0, 1729.0, -3357.0, -329.0, 1983.0, 549.0, 2303.0, 954.0, -1544.0, -1306.0, -3685.0, -1152.0, -1521.0, 0
496.0, 55.0, 1011.0, 646.0, -337.0, 241.0, 2025.0, -164.0, -2168.0, -309.0, 3701.0, 691.0, 1212.0, -445.0, 1996.0, 912.0, 949.0, -1149.0, -2276.0, -74.0, 0
3588.0, -3033.0, 2352.0, 184.0, 385.0, -1.0, 272.0, 707.0, -2785.0, -307.0, 11.0, 1298.0, -1784.0, 2215.0, 85.0, -97.0, 2205.0, 148.0, -817.0, 2847.0, 0
-2345.0, -32.0, 138.0, 2483.0, 1.0, -1404.0, -2457.0, 2591.0, 254.0, 1522.0, 774.0, -1118.0, -491.0, 1847.0, -169.0, -424.0, -433.0, -2522.0, -168.0, -1099.0, 0
392.0, 1479.0, -1061.0, -97.0, -2317.0, 446.0, 1082.0, -2208.0, -3021.0, -2108.0, 2244.0, -3867.0, 1925.0, 101.0, 1653.0, -138.0, 7.0, -615.0, 2386.0, -261.0, 0
1646.0, 437.0, 1298.0, 1826.0, 1251.0, -247.0, -2443.0, 309.0, 1708.0, 346.0, 1338.0, -2901.0, 1609.0, -3071.0, -1616.0, 1423.0, 1474.0, 1672.0, 725.0, 121.0, 0
841.0, 775.0, 1752.0, 277.0, 766.0, -2272.0, -1004.0, 494.0, -231.0, 286.0, 4964.0, -589.0, -1081.0, -127.0, 1961.0, -4557.0, 2371.0, 1591.0, 1004.0, 383.0, 0
-1527.0, -46.0, 2562.0, 7106.0, -818.0, 134.0, 1351.0, 5006.0, -1934.0, 47.0, -626.0, -672.0, 13.0, -1276.0, -633.0, -317.0, 1131.0, -858.0, 447.0, 607.0, 0
928.0, -441.0, 152.0, 128.0, 314.0, -1505.0, 539.0, 2376.0, -2142.0, -652.0, 1057.0, 37.0, 125.0, -1399.0, 1187.0, 191.0, -1536.0, 1378.0, 762.0, -2451.0, 0
1102.0, -58.0, 487.0, -139.0, 231.0, -882.0, 2289.0, -609.0, -1358.0, -3896.0, -392.0, -1551.0, 1702.0, 872.0, 162.0, -234.0, 1808.0, -23.0, 1286.0, 1217.0, 0
1467.0, -1361.0, 265.0, 3438.0, -1916.0, -134.0, 1267.0, -528.0, 1004.0, -3241.0, 1837.0, -2744.0, -396.0, 696.0, 1504.0, 64.0, 1637.0, 2305.0, 2651.0, -1665.0, 0
-576.0, -3342.0, 1429.0, -2451.0, 1052.0, 2225.0, 1173.0, -1535.0, 545.0, -145.0, -1168.0, 217.0, 46.0, -53.0, -272.0, -253.0, 1848.0, 2419.0, 879.0, 1787.0, 0
-1451.0, 819.0, -6.0, 83.0, 1752.0, 3016.0, 194.0, -1783.0, 465.0, -966.0, -2187.0, -2694.0, 416.0, -746.0, 532.0, -1168.0, 3058.0, -2508.0, -1089.0, -78.0, 0
424.0, -3244.0, -4438.0, -1361.0, 1986.0, 219.0, 895.0, 453.0, 103.0, -248.0, -1228.0, 111.0, 2011.0, -8.0, -1014.0, -982.0, -3342.0, -174.0, -98.0, -1897.0, 0
1217.0, 96.0, -1805.0, -666.0, 504.0, 553.0, -1995.0, -2071.0, -208.0, -3493.0, -2778.0, 93.0, 138.0, -468.0, 105.0, -523.0, -173.0, -1506.0, -18.0, -431.0, 0
-251.0, 1552.0, 3951.0, 2259.0, -49.0, -9.0, 1743.0, -1545.0, -1222.0, 1859.0, 1613.0, -1424.0, -1425.0, 426.0, 1196.0, -1311.0, -1731.0, -546.0, 325.0, 1905.0, 0
-979.0, 563.0, -516.0, 419.0, -921.0, -524.0, 423.0, -4879.0, -152.0, 126.0, 791.0, 1442.0, -1538.0, -2515.0, -2046.0, -1179.0, 781.0, -134.0, 1013.0, -2451.0, 0
-1272.0, 43.0, -2129.0, 28.0, -57.0, 291.0, -228.0, -1735.0, 1553.0, -189.0, -788.0, -624.0, -2277.0, -2186.0, 196.0, -564.0, -1113.0, -301.0, 4733.0, 1461.0, 0
379.0, 1719.0, 333.0, -127.0, -537.0, -3178.0, -715.0, 96.0, -242.0, 2557.0, -2216.0, 1103.0, 3125.0, 81.0, 221.0, -1519.0, 1214.0, 97.0, 135.0, 946.0, 0
-1804.0, -1785.0, 858.0, 1216.0, -1963.0, 801.0, 363.0, -1587.0, -2247.0, -2577.0, -129.0, -1856.0, 794.0, -2812.0, -156.0, 2033.0, -32.0, -22.0, -692.0, 635.0, 0
-303.0, 1171.0, 3219.0, -78.0, -855.0, -1428.0, 2214.0, -2114.0, 2592.0, 2614.0, 407.0, 794.0, -307.0, 384.0, -2154.0, 536.0, -584.0, -569.0, 1639.0, -1872.0, 0
2346.0, 751.0, -1196.0, 94.0, 3146.0, -233.0, -2008.0, -1584.0, -126.0, 946.0, 3845.0, 62.0, 2677.0, 1754.0, 392.0, -2399.0, 2151.0, -634.0, 259.0, 1666.0, 0
208.0, -1454.0, 847.0, -1362.0, -24.0, -1388.0, -269.0, 655.0, 2287.0, 141.0, 756.0, -1191.0, -317.0, -4203.0, -68.0, -612.0, -304.0, -56.0, -3462.0, -119.0, 0
-3564.0, -1083.0, 788.0, -958.0, -2662.0, -308.0, 2066.0, -8.0, 763.0, -4107.0, 1537.0, -2486.0, 572.0, -2453.0, 1095.0, -715.0, 432.0, -819.0, 2751.0, -3704.0, 0
476.0, 172.0, -1993.0, 2885.0, 2097.0, -7.0, -3094.0, 746.0, 2141.0, 2807.0, -1815.0, -1474.0, -418.0, -16.0, 9.0, 279.0, -196.0, -1035.0, 66.0, 1272.0, 0
-165.0, 267.0, -586.0, -1826.0, -129.0, 441.0, 2394.0, -875.0, -673.0, 1418.0, 689.0, -366.0, -921.0, -167.0, -1485.0, -617.0, -1454.0, -3185.0, -1855.0, -1668.0, 0
2137.0, 151.0, 1714.0, -2002.0, 811.0, -676.0, 863.0, 79.0, -2989.0, 3216.0, -1052.0, -302.0, -1946.0, 283.0, 217.0, 921.0, 421.0, -168.0, 1016.0, 894.0, 0
43.0, 1084.0, -2026.0, -43.0, -1548.0, 926.0, 1492.0, -58.0, -6226.0, 231.0, -518.0, -2105.0, 1751.0, -238.0, -1318.0, 492.0, -2794.0, 389.0, -1634.0, -123.0, 0
-845.0, 2532.0, -859.0, 1303.0, 186.0, -1361.0, 1324.0, 321.0, -1121.0, 1186.0, -824.0, -89.0, -15.0, 1418.0, 1524.0, -2215.0, 71.0, -427.0, -151.0, 1613.0, 0
-46.0, -2129.0, -22.0, -3838.0, 156.0, -409.0, 1758.0, -1466.0, -474.0, -1047.0, 2406.0, -3098.0, 1984.0, -374.0, 994.0, 62.0, 3752.0, 41.0, -1008.0, -4154.0, 0
136.0, -1773.0, 1441.0, -267.0, 1042.0, 1689.0, -285.0, -135.0, -2671.0, 2126.0, 693.0, 1157.0, -641.0, 3274.0, -305.0, 344.0, 1342.0, -3209.0, 2085.0, 265.0, 0
-3264.0, -1188.0, 1477.0, 339.0, 11.0, -1529.0, 978.0, -1864.0, -3376.0, 1053.0, -1986.0, -132.0, 539.0, -393.0, -5536.0, 689.0, 4206.0, 723.0, 1152.0, 1101.0, 0
1913.0, -1126.0, -302.0, 2454.0, 1462.0, -2645.0, 7.0, 2548.0, -352.0, -618.0, 443.0, 729.0, 2817.0, -638.0, 3099.0, -223.0, 1082.0, 282.0, -301.0, 2549.0, 0
-262.0, -393.0, 1793.0, 974.0, 2765.0, 2049.0, -34.0, -161.0, -859.0, 2714.0, -51.0, 189.0, -639.0, 703.0, -194.0, 347.0, 36.0, -74.0, 1788.0, 2686.0, 0
-856.0, -133.0, 433.0, -1638.0, -236.0, -73.0, -3789.0, 1076.0, -1305.0, 386.0, -123.0, 371.0, 2887.0, 1736.0, -1132.0, 3407.0, 3626.0, -1045.0, -241.0, -842.0, 0
-1429.0, 195.0, 1531.0, 966.0, -1157.0, -13.0, -201.0, 114.0, 223.0, -143.0, 2095.0, 1437.0, -372.0, -2.0, 259.0, 3252.0, -436.0, -1957.0, -1311.0, 1296.0, 0
1946.0, -3699.0, 2362.0, -4577.0, 1887.0, -1547.0, 1284.0, -84.0, -836.0, 526.0, -1028.0, -1335.0, 954.0, -153.0, 527.0, 66.0, 4456.0, 678.0, 1113.0, -175.0, 0
91.0, 4376.0, 3082.0, -912.0, -243.0, 1707.0, -1545.0, 1495.0, 1304.0, 478.0, -153.0, 3908.0, -4725.0, -2318.0, -2906.0, 102.0, -147.0, -343.0, 848.0, 2413.0, 0
-186.0, -2729.0, -5.0, 648.0, -307.0, -1603.0, 4.0, -132.0, -1332.0, -1572.0, -1689.0, -1632.0, -2026.0, 1938.0, -507.0, -1674.0, 1399.0, 157.0, 2335.0, -1358.0, 0
2064.0, 1051.0, 221.0, -1181.0, -1471.0, 335.0, -2266.0, -1377.0, 1305.0, -906.0, -5877.0, 2235.0, 1278.0, 2609.0, -3.0, 3141.0, 106.0, 2424.0, 1738.0, -888.0, 0
-219.0, 213.0, 328.0, -1623.0, -465.0, -1997.0, 337.0, 4212.0, 1707.0, 1724.0, 3088.0, 761.0, -2903.0, -1058.0, 785.0, 1184.0, 1358.0, 258.0, 729.0, 951.0, 0
42.0, 515.0, 1881.0, 3823.0, -968.0, -401.0, 2562.0, -1309.0, 828.0, 317.0, 358.0, -1985.0, -273.0, 61.0, 203.0, -438.0, -668.0, 651.0, -614.0, -395.0, 0
2998.0, 1874.0, 987.0, 1393.0, -94.0, 1311.0, -1897.0, 3112.0, 673.0, 1863.0, -19.0, 1393.0, -4967.0, 324.0, -1.0, -482.0, 3224.0, 3461.0, -77.0, 15.0, 0
64.0, 735.0, 1898.0, 1643.0, 551.0, -515.0, 687.0, -1599.0, -3421.0, 1453.0, 161.0, 1541.0, 385.0, -606.0, 2652.0, 2216.0, 1094.0, 863.0, 424.0, -42.0, 0
-1328.0, 463.0, 1966.0, -338.0, -222.0, 795.0, -1488.0, 825.0, 442.0, 2601.0, 56.0, -102.0, -69.0, 1814.0, -3373.0, 1732.0, -183.0, -6.0, 125.0, 2445.0, 0
609.0, -2868.0, 272.0, 973.0, -18.0, 648.0, -46.0, 2799.0, -2766.0, 3265.0, -2667.0, -333.0, -78.0, 1542.0, 1407.0, 1651.0, -385.0, 262.0, -176.0, 68.0, 0
49.0, 1855.0, 764.0, 228.0, -1005.0, -2324.0, -2619.0, -1037.0, -2103.0, 2504.0, -2001.0, 1731.0, 23.0, 439.0, -2203.0, 4256.0, -3186.0, 171.0, 313.0, 3314.0, 0
214.0, -66.0, 3761.0, -288.0, 731.0, 2701.0, 538.0, -2592.0, 216.0, 1109.0, 2757.0, 715.0, -4482.0, -1716.0, 1112.0, 833.0, 6.0, -4826.0, 1155.0, 51.0, 0
1794.0, -3044.0, 1579.0, -1696.0, -1343.0, 523.0, -1633.0, -2209.0, -1671.0, 1246.0, 657.0, -79.0, -51.0, -1698.0, -3134.0, 1871.0, 134.0, 1038.0, 1331.0, -747.0, 0
-1013.0, -3138.0, -133.0, -231.0, -2038.0, -32.0, 2648.0, -727.0, 1348.0, 2972.0, -2207.0, -2076.0, -2155.0, 359.0, 2271.0, 319.0, 764.0, -124.0, -52.0, -992.0, 0
767.0, 1504.0, -1555.0, -38.0, 1843.0, -679.0, -693.0, -1616.0, 2588.0, -1382.0, 1578.0, 188.0, -1806.0, -102.0, -1216.0, -11.0, -85.0, -77.0, -182.0, -159.0, 0
-522.0, 931.0, 2758.0, 74.0, -5.0, 1501.0, 541.0, -831.0, 602.0, 3228.0, 1888.0, -3571.0, -1311.0, -1094.0, 361.0, 1439.0, -1054.0, -151.0, -2196.0, -1047.0, 0
1439.0, 3244.0, 1102.0, -1474.0, -858.0, 1508.0, 1074.0, 1324.0, -537.0, -1342.0, -1572.0, 1292.0, -535.0, 471.0, 1377.0, 1686.0, -1846.0, -1924.0, -2157.0, 769.0, 0
-1152.0, 1457.0, -488.0, 1949.0, 858.0, 2078.0, 4302.0, -193.0, -936.0, 158.0, -244.0, -2104.0, 1811.0, -1374.0, 1284.0, -15.0, -1057.0, 3678.0, 674.0, -188.0, 0
2277.0, 12.0, 977.0, -1524.0, 1068.0, 3976.0, -972.0, 1263.0, 1004.0, -3673.0, 894.0, 1148.0, 63.0, -292.0, -486.0, -2768.0, -2471.0, 117.0, -2893.0, -954.0, 0
94.0, -396.0, -2529.0, 1715.0, -1923.0, 2111.0, 2034.0, -205.0, -2742.0, -3278.0, 1402.0, 1346.0, 64.0, 49.0, -1412.0, -121.0, 248.0, -2819.0, -243.0, 2249.0, 0
-1064.0, -146.0, -381.0, 2547.0, 186.0, 2931.0, 3186.0, -1985.0, -41.0, 1102.0, 1708.0, 122.0, -1723.0, -2385.0, 232.0, -2681.0, 28.0, 1839.0, 235.0, 1066.0, 0
-1999.0, -427.0, -1297.0, -45.0, -2408.0, 82.0, 128.0, 3383.0, 2525.0, -349.0, 17.0, 338.0, 1048.0, -1257.0, 1509.0, 4029.0, 3567.0, -25.0, 1168.0, -104.0, 0
878.0, -134.0, 2.0, -891.0, -91.0, 2178.0, 277.0, -2.0, -295.0, -2228.0, 587.0, 141.0, 1841.0, 1842.0, -1277.0, -103.0, 1392.0, 2968.0, -1765.0, 2195.0, 0
-2564.0, 102.0, 2217.0, 708.0, -148.0, 1862.0, -1017.0, 479.0, -157.0, -1542.0, 2197.0, -1555.0, -1101.0, 2466.0, -1319.0, 1528.0, 31.0, 117.0, -947.0, -3497.0, 0
-945.0, 195.0, 1867.0, -654.0, -795.0, 489.0, -1381.0, -1931.0, -439.0, -1563.0, -744.0, 217.0, -2765.0, 1443.0, -698.0, 98.0, 2279.0, -1372.0, -3388.0, 191.0, 0
166.0, 2612.0, -2432.0, 2623.0, 776.0, 69.0, -1182.0, -207.0, 532.0, -39.0, -1902.0, 1115.0, -482.0, 836.0, -857.0, 2785.0, 85.0, -2558.0, -884.0, -3773.0, 0
-2507.0, 2856.0, 464.0, 1086.0, 329.0, 448.0, 1506.0, 442.0, 23.0, -312.0, -1009.0, -1844.0, 1281.0, 227.0, 3186.0, 2614.0, -1023.0, -173.0, -5.0, -1678.0, 0
1024.0, -583.0, -1335.0, 1243.0, 1954.0, 1223.0, 3761.0, 1748.0, 713.0, -337.0, 214.0, -3821.0, 2979.0, -333.0, 2481.0, -592.0, 1415.0, -1168.0, -1634.0, 399.0, 0
-1582.0, 111.0, -2613.0, 68.0, -911.0, 638.0, 1498.0, 297.0, -539.0, -115.0, -2495.0, -1031.0, -454.0, 1708.0, 1938.0, 2291.0, 1507.0, 2694.0, 52.0, -309.0, 0
769.0, -1321.0, -526.0, -2857.0, 3241.0, -6.0, -576.0, -201.0, 27.0, 1661.0, 1144.0, 7.0, 2788.0, 763.0, -8.0, 699.0, -888.0, 297.0, -1339.0, 412.0, 0
-2165.0, -451.0, 2296.0, 347.0, -1015.0, -66.0, 222.0, -286.0, 1116.0, 2028.0, -793.0, 1023.0, 666.0, -1853.0, 2477.0, 1971.0, -1193.0, 1642.0, -2336.0, 2028.0, 0
3137.0, -1585.0, 1051.0, -2812.0, -2528.0, -1049.0, 2705.0, -812.0, -2296.0, -715.0, -592.0, 186.0, 1676.0, 546.0, 3.0, 232.0, -1958.0, -2134.0, 1201.0, 547.0, 0
1124.0, -2982.0, 1969.0, 2954.0, 1467.0, -51.0, -283.0, -2119.0, 2534.0, 241.0, -3069.0, -679.0, 1723.0, -2253.0, -1074.0, 2017.0, 2824.0, -444.0, -1476.0, 563.0, 0
-2501.0, -9.0, -2287.0, 1282.0, 2406.0, 75.0, 1434.0, 1197.0, 21.0, 1919.0, -2357.0, -1307.0, -3345.0, -437.0, 905.0, 2204.0, -2482.0, -417.0, -27.0, -341.0, 0
138.0, 96.0, 323.0, -2286.0, -1859.0, 1652.0, 256.0, -23.0, -416.0, -1925.0, -1498.0, -2215.0, 128.0, -12.0, 282.0, 2958.0, 3639.0, -248.0, 1125.0, 1997.0, 0
-3409.0, -1436.0, 2079.0, -1694.0, 1186.0, 2825.0, 667.0, -2458.0, 276.0, -3544.0, 1852.0, -214.0, 164.0, -2665.0, 1204.0, 356.0, -104.0, -269.0, -119.0, 226.0, 0
3209.0, 622.0, -753.0, 204.0, -385.0, -2514.0, 352.0, 2882.0, -2468.0, -1297.0, 565.0, -163.0, -924.0, 926.0, -69.0, 1546.0, -628.0, -1634.0, -1288.0, 3117.0, 0
411.0, -152.0, -1294.0, 714.0, 221.0, -2694.0, -301.0, 954.0, -46.0, 265.0, 2084.0, 3927.0, 142.0, -2425.0, -89.0, -2592.0, -2495.0, 12.0, -701.0, -1345.0, 0
597.0, -209.0, 28.0, -3215.0, -513.0, 1515.0, -1335.0, 74.0, -56.0, -2722.0, 887.0, -218.0, -1073.0, -2362.0, -693.0, 1635.0, 1685.0, -2737.0, -232.0, 846.0, 0
4372.0, -1388.0, 262.0, 2725.0, 1824.0, 1496.0, -1968.0, -1392.0, 486.0, 1405.0, -967.0, 3258.0, -2903.0, 1405.0, 1586.0, 264.0, 233.0, 338.0, 916.0, -315.0, 0
99.0, -215.0, 2419.0, 961.0, 518.0, -3075.0, 898.0, -2885.0, -1075.0, -2874.0, 2373.0, -2378.0, -78.0, -119.0, 2831.0, -1629.0, -288.0, -156.0, 1596.0, 1846.0, 0
5204.0, -934.0, -1112.0, 2615.0, -1544.0, 573.0, 402.0, 2419.0, 1257.0, 221.0, 1384.0, -267.0, 1316.0, 84.0, 326.0, 1947.0, 129.0, -103.0, -241.0, 965.0, 0
-688.0, -1083.0, -1284.0, 442.0, -23.0, -2958.0, 1303.0, -386.0, -4053.0, -3075.0, 1348.0, -181.0, 2476.0, 2203.0, 1922.0, 2279.0, 2778.0, 3327.0, -583.0, -243.0, 0
-2185.0, 87.0, 1576.0, 1468.0, 56.0, -2058.0, 327.0, 48.0, 1324.0, -1635.0, -1288.0, -397.0, 1326.0, 1181.0, 13.0, -303.0, -1509.0, -1992.0, -1625.0, -1084.0, 0
967.0, -903.0, -965.0, -228.0, 995.0, 322.0, -1869.0, -1448.0, -3418.0, -1336.0, 94.0, -2034.0, -946.0, 3156.0, -1728.0, 326.0, 808.0, 2988.0, 403.0, 1984.0, 0
-511.0, -1342.0, 2341.0, -1486.0, 896.0, -926.0, 1592.0, -43.0, -2478.0, 1628.0, 842.0, -5.0, 1126.0, 371.0, 2111.0, 218.0, -3912.0, 1713.0, 155.0, -2741.0, 0
98.0, 283.0, 1533.0, -1917.0, -4341.0, 727.0, -509.0, -23.0, 126.0, 2362.0, 2796.0, -125.0, 642.0, -2701.0, 2503.0, 197.0, -1261.0, -1194.0, 1141.0, 846.0, 0
-132.0, 736.0, -918.0, -1998.0, -232.0, 854.0, 351.0, 2292.0, 1492.0, -115.0, -2564.0, 1482.0, 1108.0, 964.0, 1214.0, -3161.0, -71.0, -1913.0, -2057.0, -108.0, 0
547.0, 2814.0, 2299.0, -356.0, 469.0, 2838.0, -121.0, -2599.0, 22.0, -2192.0, -596.0, -18.0, 1026.0, 2316.0, 1414.0, 2734.0, 709.0, 322.0, -2163.0, 1791.0, 0
-2086.0, -2173.0, 3388.0, -1439.0, 1986.0, 107.0, 3189.0, 2327.0, -3074.0, 228.0, 838.0, 1777.0, -937.0, -794.0, 954.0, 801.0, 275.0, 1169.0, -1211.0, -1505.0, 0
3258.0, -1339.0, 1133.0, -1451.0, 772.0, -2358.0, -1996.0, -1582.0, 638.0, 1897.0, -2431.0, -2996.0, -11.0, -314.0, 2852.0, 186.0, -1622.0, -3302.0, 314.0, 189.0, 0
-171.0, -1229.0, -2721.0, -702.0, -2817.0, -2825.0, 222.0, 628.0, 2948.0, 2475.0, 3986.0, 355.0, -86.0, -2814.0, -2312.0, 2059.0, 183.0, 2726.0, 284.0, 244.0, 0
