@relation  ring
@attribute A1 real[-6879.0,6285.0]
@attribute A2 real[-7141.0,6921.0]
@attribute A3 real[-7734.0,7611.0]
@attribute A4 real[-6627.0,7149.0]
@attribute A5 real[-7184.0,6383.0]
@attribute A6 real[-6946.0,6743.0]
@attribute A7 real[-7781.0,6285.0]
@attribute A8 real[-6882.0,6357.0]
@attribute A9 real[-7184.0,7487.0]
@attribute A10 real[-7232.0,6757.0]
@attribute A11 real[-7803.0,7208.0]
@attribute A12 real[-7395.0,6791.0]
@attribute A13 real[-7096.0,6403.0]
@attribute A14 real[-7472.0,7261.0]
@attribute A15 real[-7342.0,7372.0]
@attribute A16 real[-7121.0,6905.0]
@attribute A17 real[-7163.0,7175.0]
@attribute A18 real[-8778.0,6896.0]
@attribute A19 real[-7554.0,5726.0]
@attribute A20 real[-6722.0,7627.0]
@attribute Class{0,1}
@inputs A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20
@outputs Class
@data
-63.0, 125.0, -839.0, 27.0, -289.0, -321.0, -64.0, 1268.0, -871.0, 209.0, 1495.0, 2099.0, -486.0, 212.0, 39.0, -132.0, 204.0, 1298.0, -2674.0, 1681.0, 0
-3397.0, -1704.0, -1721.0, 527.0, 1498.0, -682.0, -1047.0, -3923.0, 114.0, 352.0, 46.0, 837.0, 418.0, 1595.0, 921.0, -812.0, 1055.0, -1994.0, 91.0, -2156.0, 0
-209.0, 6.0, 628.0, 1859.0, 1885.0, -4.0, -727.0, 511.0, 1576.0, 239.0, -36.0, -187.0, 3936.0, 1757.0, 605.0, -2509.0, -163.0, -609.0, 208.0, -274.0, 0
3231.0, -863.0, 2262.0, -1717.0, 3336.0, 1822.0, -2118.0, 3689.0, 889.0, 3066.0, 121.0, 1272.0, 1348.0, -17.0, 1138.0, 1501.0, -397.0, 2484.0, -304.0, -489.0, 0
901.0, -685.0, 1525.0, -1117.0, 1569.0, -1416.0, 1176.0, 33.0, 1643.0, -1224.0, -5132.0, -307.0, 812.0, 3757.0, 2772.0, -2285.0, -1003.0, 1699.0, -3743.0, -1767.0, 0
262.0, 3302.0, -3031.0, -1145.0, 512.0, -1722.0, 1743.0, 805.0, -1894.0, -1783.0, 1344.0, -533.0, 3696.0, -2082.0, 1555.0, -1226.0, 733.0, -1476.0, -504.0, 135.0, 0
-434.0, -807.0, -1879.0, 3415.0, 1167.0, 903.0, 836.0, -2355.0, -269.0, -132.0, -1225.0, -411.0, 15.0, 1478.0, -1598.0, -848.0, -876.0, 816.0, 2984.0, -1032.0, 0
-956.0, -75.0, 621.0, -1041.0, 1132.0, 1904.0, -1518.0, 853.0, 114.0, -2698.0, -3614.0, -662.0, 174.0, 248.0, 206.0, 2133.0, -1768.0, -1426.0, -293.0, -211.0, 0
-659.0, 255.0, -3159.0, 87.0, 814.0, 215.0, -396.0, -2478.0, 462.0, -1362.0, -2772.0, 3285.0, -376.0, -2773.0, -9.0, -811.0, 36.0, -2263.0, -395.0, 1054.0, 0
-3331.0, -125.0, -674.0, 28.0, -1232.0, 1008.0, 1114.0, 1206.0, -4839.0, -1284.0, -1023.0, 3433.0, -32.0, -1302.0, 298.0, 1.0, 887.0, -2294.0, -1459.0, -782.0, 0
-1466.0, 778.0, 1087.0, 278.0, 294.0, 1497.0, 1499.0, -247.0, -229.0, 54.0, 33.0, 1131.0, -507.0, 165.0, -2113.0, -653.0, 2184.0, 2016.0, -582.0, -758.0, 0
208.0, 1618.0, -476.0, 9.0, 1651.0, 27.0, -1361.0, -1858.0, -457.0, -104.0, -2443.0, -1234.0, -2524.0, 252.0, 238.0, -2059.0, 1378.0, -2665.0, -946.0, -2559.0, 0
-47.0, 2273.0, 483.0, -1611.0, 856.0, -1492.0, -48.0, 1224.0, -553.0, -2127.0, 204.0, -688.0, 198.0, -983.0, -2521.0, -157.0, 1159.0, -2245.0, 318.0, -1775.0, 0
-2156.0, 1398.0, -392.0, -804.0, -28.0, -1571.0, -1468.0, -1106.0, -724.0, 2552.0, -698.0, 2092.0, -375.0, -559.0, 564.0, -479.0, 973.0, 1098.0, 1416.0, 1811.0, 0
-623.0, -1872.0, 123.0, 2726.0, -533.0, 366.0, 1756.0, -156.0, 1201.0, 199.0, -1292.0, 35.0, 2233.0, -792.0, 781.0, -2207.0, 182.0, 1413.0, -2257.0, -297.0, 0
82.0, 64.0, -733.0, -2534.0, -1901.0, -451.0, 1578.0, -1654.0, -1903.0, 11.0, 404.0, -3059.0, -1244.0, -154.0, -1679.0, 1618.0, -1065.0, -2158.0, 298.0, -14.0, 0
156.0, -75.0, 1468.0, 1107.0, -394.0, 1411.0, -24.0, 285.0, -607.0, -756.0, -1087.0, -39.0, -1455.0, -678.0, -562.0, -1179.0, 818.0, 2389.0, -484.0, -888.0, 0
1214.0, 1521.0, -3376.0, -1155.0, 822.0, -1301.0, -1253.0, -1242.0, 3027.0, -429.0, -232.0, 1194.0, -2853.0, 1903.0, 567.0, -966.0, -1531.0, -331.0, -965.0, -2689.0, 0
293.0, -1253.0, 3249.0, -1668.0, 56.0, 742.0, -3.0, -388.0, 1071.0, 1925.0, -262.0, -274.0, 427.0, 2029.0, 1548.0, 1298.0, -526.0, 497.0, 1129.0, 1234.0, 0
2369.0, 487.0, 1137.0, -188.0, 387.0, 1043.0, 86.0, -1015.0, -487.0, -1115.0, 1063.0, -55.0, -1226.0, 1425.0, -921.0, -1858.0, 3041.0, -1047.0, 872.0, 2864.0, 0
354.0, -1926.0, -1056.0, 871.0, 64.0, -1639.0, -2313.0, -824.0, -2027.0, -554.0, 1026.0, -2956.0, -2408.0, -1472.0, -591.0, -3142.0, 435.0, -3656.0, 2185.0, 2023.0, 0
1194.0, 47.0, 1974.0, 2981.0, -482.0, 906.0, 211.0, -757.0, -3599.0, -3744.0, -8.0, -2775.0, -1612.0, -23.0, 3292.0, -116.0, -112.0, -673.0, 1356.0, -573.0, 0
-975.0, 35.0, 588.0, 1102.0, 344.0, 453.0, -104.0, 2507.0, 1584.0, -2.0, 2356.0, -3936.0, 432.0, 354.0, 2053.0, 124.0, 2087.0, -169.0, -923.0, 1803.0, 0
423.0, -1282.0, 133.0, -2639.0, -98.0, -727.0, 8.0, 66.0, -676.0, -1189.0, 6557.0, 1602.0, -83.0, 82.0, 213.0, -922.0, 372.0, 28.0, 1312.0, -1718.0, 0
-596.0, -66.0, 8.0, -62.0, 218.0, -16.0, 168.0, 3419.0, 2407.0, -3088.0, 1103.0, -975.0, -42.0, -2247.0, -1646.0, -2088.0, -293.0, -1978.0, -384.0, 1139.0, 0
-93.0, -608.0, -3357.0, -249.0, -1032.0, 639.0, 1212.0, 34.0, 1259.0, -142.0, 234.0, 529.0, 1151.0, -128.0, -357.0, 94.0, -1046.0, -148.0, -1473.0, -1778.0, 0
744.0, 3752.0, -2235.0, 2052.0, 1522.0, -1013.0, -1899.0, 1712.0, 111.0, -2972.0, -937.0, 2608.0, 1192.0, -1622.0, 28.0, -35.0, 2163.0, -1729.0, 4649.0, 1178.0, 0
108.0, -3234.0, 1868.0, -1689.0, -4033.0, -231.0, 2924.0, 3606.0, 1259.0, -2374.0, 216.0, 2246.0, -572.0, -2175.0, 4215.0, 141.0, 888.0, 2063.0, 1567.0, -1862.0, 0
-41.0, -41.0, -634.0, 221.0, -111.0, 2323.0, 2831.0, -1429.0, 293.0, -1498.0, -638.0, 3163.0, 2254.0, -3077.0, 1924.0, 63.0, 298.0, 3422.0, 2191.0, 229.0, 0
-1788.0, 133.0, 738.0, 87.0, 663.0, 932.0, -544.0, 1095.0, 1257.0, 299.0, -348.0, 36.0, 464.0, -72.0, -351.0, 1411.0, -1011.0, -1632.0, 26.0, 241.0, 0
-2444.0, -3471.0, -2072.0, -743.0, 497.0, -802.0, -8.0, -5037.0, -2869.0, 343.0, 515.0, -1044.0, 2108.0, -2012.0, 1881.0, 967.0, -1364.0, 1763.0, -706.0, 414.0, 0
923.0, 297.0, 184.0, -2597.0, -988.0, 134.0, -1838.0, 494.0, 489.0, -1158.0, -1355.0, -1156.0, 1762.0, -1056.0, -476.0, -953.0, 13.0, 1821.0, -782.0, 1118.0, 0
398.0, -1568.0, -1177.0, 2859.0, -387.0, -2814.0, 1462.0, -875.0, -3174.0, 2541.0, -1274.0, -1627.0, -2649.0, 293.0, 5203.0, 141.0, -446.0, 228.0, -316.0, 1574.0, 0
114.0, 989.0, -1393.0, 94.0, -2739.0, -109.0, -795.0, -1633.0, -1267.0, -128.0, 9.0, -39.0, -1603.0, -2594.0, -698.0, 1374.0, -1142.0, 91.0, 1597.0, -5001.0, 0
-3241.0, -778.0, -2684.0, 77.0, -1552.0, -2547.0, -554.0, 1856.0, -1417.0, 389.0, 68.0, 2065.0, 459.0, -2044.0, -758.0, -686.0, 2138.0, 1015.0, 2123.0, -203.0, 0
-1348.0, 3647.0, 165.0, 224.0, 3937.0, -3759.0, 1597.0, 149.0, 1007.0, 397.0, 13.0, -2222.0, 2253.0, 62.0, 223.0, -709.0, 1301.0, -1612.0, -1883.0, 444.0, 0
-1874.0, -1094.0, -1864.0, 1036.0, 1419.0, -666.0, -894.0, -404.0, 1031.0, -3639.0, 849.0, 846.0, 27.0, 812.0, 1216.0, 2793.0, 188.0, 511.0, -3156.0, 834.0, 0
-1628.0, 408.0, 679.0, 948.0, -1061.0, 665.0, -84.0, 2976.0, 105.0, 2819.0, -632.0, 43.0, -926.0, -2415.0, -2903.0, 1621.0, 465.0, 213.0, -983.0, -3273.0, 0
1998.0, 492.0, -65.0, 254.0, -685.0, 1769.0, -393.0, 549.0, 21.0, -1885.0, 2179.0, 445.0, 1508.0, 1247.0, -831.0, -4492.0, 586.0, 1439.0, -666.0, 1538.0, 0
1327.0, -1726.0, 124.0, -1607.0, -8.0, 3005.0, -1779.0, -137.0, 1719.0, 28.0, 167.0, 378.0, 1272.0, -2084.0, 2018.0, 113.0, -691.0, 22.0, -3905.0, -1336.0, 0
-833.0, 1462.0, 211.0, 2147.0, 155.0, 364.0, 2224.0, 1709.0, 3048.0, -2469.0, 1035.0, -97.0, -252.0, -258.0, 28.0, 1089.0, -814.0, 154.0, 1288.0, -374.0, 0
-446.0, 1048.0, -2831.0, 58.0, 1215.0, 2803.0, 1859.0, 1467.0, 528.0, -757.0, -1382.0, 617.0, 3295.0, -458.0, -1732.0, 2364.0, 3317.0, -2118.0, -672.0, -282.0, 0
-2481.0, 98.0, 618.0, -1985.0, -125.0, -2669.0, -1818.0, -1004.0, 61.0, 4196.0, 94.0, -143.0, -1488.0, -157.0, -582.0, -597.0, -3154.0, -1745.0, -134.0, -1049.0, 0
-1791.0, 1025.0, 3515.0, 4448.0, -394.0, 1325.0, -86.0, 1798.0, -2155.0, -978.0, -1694.0, 959.0, 101.0, -1405.0, -1101.0, 1009.0, -206.0, 31.0, 708.0, 845.0, 0
-519.0, -137.0, 3278.0, -2722.0, -383.0, -848.0, 1136.0, 421.0, -2022.0, 152.0, -793.0, 393.0, 282.0, 2288.0, -372.0, -1802.0, -1237.0, -176.0, -2243.0, -3406.0, 0
-766.0, -1056.0, 636.0, -94.0, -3572.0, -1435.0, 24.0, 794.0, 18.0, 281.0, -157.0, 1386.0, -3462.0, 3735.0, 622.0, -2916.0, 82.0, 742.0, -1588.0, -179.0, 0
-22.0, -138.0, 4086.0, -1307.0, 2182.0, 239.0, -802.0, 2995.0, 459.0, -1629.0, -1046.0, -927.0, 1806.0, -328.0, -1654.0, 2747.0, 2405.0, -56.0, 4099.0, -761.0, 0
-755.0, 226.0, 52.0, -1157.0, 3209.0, 1273.0, -4068.0, -2054.0, -91.0, -833.0, 3012.0, -306.0, -1379.0, 2997.0, 828.0, 4257.0, 1277.0, -1327.0, 1599.0, -836.0, 0
1922.0, 1745.0, -838.0, -737.0, 1253.0, 852.0, 1103.0, -2067.0, -5064.0, 1433.0, -78.0, 479.0, 1609.0, 1022.0, -2042.0, 1232.0, 2892.0, -3043.0, 195.0, 1726.0, 0
1212.0, -127.0, 129.0, 4279.0, 1093.0, -353.0, -3144.0, 1405.0, 386.0, 697.0, 1666.0, -1503.0, 3432.0, 1115.0, 1858.0, -2891.0, 3443.0, -159.0, -1064.0, 179.0, 0
1195.0, 225.0, 2.0, 2029.0, -94.0, -196.0, -282.0, -521.0, -1822.0, 353.0, 3372.0, 395.0, 1513.0, 487.0, -3502.0, 711.0, -576.0, -579.0, -691.0, 1315.0, 0
-1154.0, 497.0, -238.0, -1405.0, -1437.0, -4915.0, -1962.0, 2636.0, -1253.0, 291.0, 125.0, 1539.0, 1869.0, -234.0, -1689.0, 3489.0, -222.0, -3359.0, 1293.0, 1494.0, 0
1113.0, 1504.0, 7.0, 896.0, -612.0, -364.0, -992.0, -293.0, -853.0, 162.0, 1646.0, 1474.0, -3318.0, -1509.0, 224.0, 1236.0, -747.0, -2967.0, -3921.0, -573.0, 0
2731.0, -1552.0, -82.0, -2818.0, 2154.0, -479.0, 628.0, -95.0, 726.0, 142.0, -3396.0, 398.0, -506.0, -11.0, -1122.0, -1299.0, 3164.0, -1489.0, 2823.0, -312.0, 0
57.0, -574.0, 1269.0, 17.0, -476.0, -533.0, 171.0, 2491.0, 1716.0, 1859.0, -2936.0, 1083.0, -838.0, -577.0, -1223.0, 435.0, 3362.0, -778.0, 715.0, 211.0, 0
1.0, -2423.0, -61.0, -215.0, -696.0, -2378.0, -1076.0, -474.0, 1579.0, -429.0, -261.0, 796.0, -1184.0, -332.0, 1513.0, 1236.0, 1857.0, 1389.0, 1842.0, -1637.0, 0
1711.0, -2829.0, 314.0, 612.0, -1132.0, 3534.0, -352.0, 354.0, 2303.0, 247.0, -4178.0, -556.0, 1561.0, 987.0, 535.0, -1195.0, -672.0, 2247.0, -5342.0, -1189.0, 0
306.0, 21.0, 124.0, -81.0, -758.0, -3756.0, 38.0, 1702.0, -136.0, -152.0, 1469.0, -1699.0, 618.0, -517.0, -121.0, -153.0, -1948.0, -4.0, 1871.0, 3883.0, 0
-1622.0, -739.0, 285.0, -1009.0, 1861.0, -2614.0, -753.0, -2787.0, 988.0, 1446.0, 1814.0, -12.0, -1976.0, -485.0, 225.0, 1385.0, -1584.0, -1869.0, 114.0, -18.0, 0
724.0, 1002.0, -3161.0, -82.0, 2073.0, 481.0, 323.0, 2652.0, -2524.0, -3.0, -1477.0, 3897.0, -4458.0, 61.0, 175.0, -1984.0, -145.0, 1591.0, -2255.0, -998.0, 0
2648.0, -637.0, -179.0, -325.0, -676.0, 2516.0, 1884.0, -2626.0, -4328.0, -143.0, -598.0, 1992.0, 998.0, -3678.0, -1662.0, 1489.0, 1347.0, -275.0, -553.0, 62.0, 0
742.0, 2334.0, 532.0, -3155.0, 638.0, 628.0, -2114.0, -1344.0, -195.0, -297.0, -136.0, 705.0, 84.0, 2073.0, -1763.0, 659.0, 3174.0, 47.0, 425.0, -49.0, 0
-506.0, -3254.0, 175.0, 219.0, -197.0, -1188.0, 1967.0, -2873.0, 35.0, 1364.0, -4158.0, 375.0, 14.0, 755.0, 1917.0, 555.0, -3449.0, 2433.0, -1089.0, 352.0, 0
-828.0, -294.0, -51.0, -3074.0, -2471.0, 61.0, -2209.0, -354.0, -1747.0, 134.0, -2484.0, -1494.0, -1402.0, 517.0, 124.0, 1412.0, -3542.0, -576.0, -1804.0, 3134.0, 0
-324.0, 2136.0, -941.0, 2172.0, -1073.0, -2308.0, -1267.0, -177.0, -701.0, 1347.0, -637.0, 2636.0, -1878.0, 1584.0, 51.0, -134.0, 463.0, -172.0, 1737.0, -494.0, 0
2028.0, 1147.0, 1974.0, -645.0, -3072.0, -1516.0, -4919.0, -2813.0, 123.0, 2794.0, 164.0, -37.0, 2235.0, -1407.0, -934.0, -2046.0, -1012.0, 224.0, -1328.0, -107.0, 0
-26.0, -2354.0, -13.0, 1252.0, -1402.0, 2472.0, 1808.0, 306.0, -1152.0, -1037.0, -1018.0, -719.0, 77.0, -415.0, -3762.0, -522.0, 139.0, 446.0, 2364.0, -4164.0, 0
-305.0, 1141.0, 28.0, 682.0, 878.0, 2167.0, -826.0, -869.0, 1027.0, -3588.0, -413.0, 119.0, -1342.0, 1242.0, -869.0, -1547.0, -643.0, -3327.0, -2153.0, 1711.0, 0
214.0, -877.0, -863.0, -281.0, 674.0, 3334.0, -1598.0, -343.0, -122.0, 1544.0, -26.0, -2617.0, -341.0, 548.0, -69.0, 3324.0, 101.0, 1274.0, 445.0, -199.0, 0
2294.0, 3119.0, -675.0, -684.0, 571.0, -1076.0, 2292.0, 1487.0, -1109.0, 47.0, -1858.0, -3814.0, -1269.0, -1132.0, 856.0, -203.0, 2515.0, -1598.0, 1078.0, 372.0, 0
-1206.0, 1224.0, -1031.0, 3436.0, -594.0, 523.0, 3949.0, -13.0, 1831.0, -2209.0, -574.0, 2307.0, 748.0, -892.0, -355.0, 194.0, 63.0, 572.0, 1841.0, -1445.0, 0
2588.0, 1008.0, 279.0, -68.0, -1366.0, 2169.0, -194.0, 2086.0, 784.0, -2686.0, 1709.0, 107.0, -189.0, -323.0, 124.0, -82.0, 269.0, -892.0, -709.0, 833.0, 0
1214.0, 821.0, -2309.0, 1969.0, 9.0, 3309.0, -1231.0, 2005.0, -1556.0, 12.0, 1093.0, 2082.0, 18.0, 1526.0, -246.0, 478.0, -1323.0, -1967.0, -8.0, -11.0, 0
-505.0, -1651.0, -2088.0, 2211.0, 895.0, 4804.0, 2929.0, -642.0, -2281.0, 1609.0, 2463.0, 2053.0, 142.0, -385.0, -532.0, 679.0, -252.0, -477.0, 604.0, 652.0, 0
57.0, -203.0, -157.0, 358.0, 562.0, -302.0, -3462.0, 1423.0, -1741.0, -364.0, -189.0, 87.0, -1567.0, -1772.0, 99.0, 1547.0, 889.0, -827.0, 912.0, -597.0, 0
972.0, -962.0, 988.0, -1206.0, -755.0, 2222.0, -59.0, 1244.0, 2028.0, 235.0, 223.0, -234.0, 699.0, -334.0, -1497.0, 22.0, 3401.0, 146.0, -237.0, 1414.0, 0
-1053.0, 632.0, 2466.0, -1513.0, 105.0, -904.0, -1296.0, -1028.0, -394.0, -1632.0, -2043.0, -626.0, -1555.0, 1323.0, -704.0, 194.0, -818.0, -1181.0, -1614.0, -1724.0, 0
2678.0, -1497.0, 1233.0, -1396.0, -66.0, 258.0, -2271.0, -2462.0, -305.0, 343.0, -2419.0, 1516.0, -1617.0, 1792.0, -1207.0, 257.0, 1305.0, 167.0, -2299.0, -255.0, 0
414.0, 1229.0, 1764.0, -185.0, 176.0, 2704.0, 1228.0, 449.0, 2711.0, 3487.0, -475.0, 2607.0, 1636.0, 341.0, -3428.0, -1698.0, -81.0, -2846.0, 161.0, 139.0, 0
-2795.0, 1466.0, 1695.0, -506.0, -117.0, 2979.0, 122.0, 39.0, -544.0, -2723.0, 2004.0, 141.0, 1509.0, 1379.0, 25.0, 4.0, 101.0, -2806.0, 2237.0, 447.0, 0
2364.0, -253.0, -2341.0, -597.0, -385.0, -1246.0, 5261.0, 2404.0, 1394.0, -84.0, 1712.0, -2912.0, -765.0, -1386.0, 5213.0, 3571.0, -539.0, -265.0, 674.0, -2384.0, 0
-1608.0, 1304.0, 102.0, -1068.0, -159.0, 189.0, 707.0, 1774.0, 907.0, 103.0, -2477.0, 96.0, -2091.0, 1412.0, 284.0, -1404.0, -2114.0, 1801.0, 1338.0, 2235.0, 0
-357.0, 1999.0, 84.0, -341.0, 427.0, 2669.0, -285.0, 2049.0, -3971.0, -112.0, 2203.0, 187.0, 2286.0, 1139.0, -698.0, 1281.0, -283.0, -278.0, 1122.0, -791.0, 0
-1492.0, 197.0, 1557.0, 752.0, -156.0, -608.0, 1148.0, 129.0, 3102.0, 81.0, 14.0, -1298.0, -575.0, -654.0, 2542.0, 2499.0, -856.0, 2689.0, 1161.0, -894.0, 0
1049.0, -928.0, 1588.0, -429.0, -2069.0, -5826.0, 156.0, -1228.0, 268.0, 4225.0, 154.0, -1258.0, 63.0, -198.0, -336.0, -617.0, 796.0, -399.0, -2616.0, 3762.0, 0
2979.0, -89.0, 92.0, 168.0, 348.0, 841.0, 66.0, 994.0, -4736.0, -1797.0, -1835.0, 937.0, 2996.0, -1561.0, 1868.0, 253.0, 269.0, -52.0, -1168.0, -1678.0, 0
1105.0, -591.0, -1536.0, 956.0, 2842.0, -2642.0, -402.0, -61.0, 993.0, -726.0, -639.0, -716.0, -635.0, -1499.0, 1981.0, 1639.0, 2251.0, -1613.0, 1121.0, -1723.0, 0
705.0, 842.0, -408.0, -7.0, -1965.0, 1194.0, -3546.0, -1027.0, -1944.0, -915.0, 278.0, -1325.0, 1378.0, -911.0, -4182.0, -356.0, -3038.0, 596.0, 607.0, -217.0, 0
-2255.0, -4.0, 38.0, -3806.0, 291.0, 2699.0, 349.0, -122.0, -631.0, -694.0, 1859.0, -466.0, -3242.0, 1059.0, 133.0, -1213.0, 305.0, 1206.0, -1125.0, 3057.0, 0
2873.0, 1386.0, -1611.0, -206.0, 501.0, -2578.0, 3372.0, 4304.0, -2264.0, -2586.0, 2183.0, 2892.0, 553.0, 494.0, -1129.0, -1767.0, 3066.0, -3405.0, -3808.0, 164.0, 0
747.0, -1572.0, -1177.0, 389.0, 1378.0, -413.0, -1854.0, -987.0, 207.0, -389.0, 367.0, -1225.0, 11.0, -2783.0, -1421.0, -1624.0, -1734.0, 1108.0, -1405.0, -2187.0, 0
1733.0, -3091.0, -1706.0, -538.0, 1306.0, 3719.0, -2182.0, -39.0, 551.0, -2193.0, -469.0, -1236.0, -1401.0, -2262.0, -1905.0, 3492.0, 1296.0, -2239.0, 105.0, -352.0, 0
2829.0, -1264.0, 1337.0, -223.0, 1216.0, -1467.0, 1784.0, 1678.0, 3331.0, 903.0, -2005.0, 415.0, -1088.0, 2217.0, -266.0, 2064.0, 232.0, 4002.0, -1187.0, -1705.0, 0
491.0, 3348.0, 3399.0, 25.0, 144.0, 1008.0, -1712.0, -28.0, -4201.0, -179.0, -1048.0, -98.0, 2617.0, -944.0, 115.0, -1514.0, 725.0, -25.0, -891.0, 3898.0, 0
2079.0, -3078.0, 1964.0, 1471.0, -1937.0, -144.0, 1027.0, -692.0, 1322.0, -629.0, -616.0, 228.0, 1962.0, 482.0, 1743.0, 393.0, 3713.0, 712.0, 1361.0, -411.0, 0
-372.0, -1803.0, 832.0, -1092.0, 1692.0, -1081.0, 808.0, -34.0, -1951.0, -2498.0, 2079.0, 238.0, 1478.0, 346.0, 297.0, 153.0, -3642.0, 5.0, -1467.0, -776.0, 0
-1753.0, -1252.0, 154.0, 199.0, 173.0, -4415.0, -771.0, 2707.0, 18.0, -807.0, -1126.0, 42.0, -382.0, 1664.0, -1952.0, -1226.0, -755.0, -729.0, 3.0, 744.0, 0
2296.0, 3022.0, -3412.0, 59.0, 16.0, 2094.0, -4005.0, -523.0, 416.0, -3273.0, 484.0, -974.0, -447.0, -174.0, -2149.0, 55.0, -2825.0, 2074.0, 78.0, 1093.0, 0
-26.0, -44.0, 2967.0, -1367.0, -106.0, -1432.0, 1988.0, -81.0, 2419.0, 212.0, 2609.0, -1906.0, -1785.0, 1736.0, 1456.0, 1.0, -2238.0, 792.0, 2057.0, -1278.0, 0
911.0, 3355.0, -423.0, -3528.0, -1677.0, 1755.0, -157.0, -2974.0, -884.0, 1188.0, 366.0, 949.0, 2256.0, -3822.0, 4084.0, -1343.0, 964.0, -1661.0, -147.0, 1476.0, 0
141.0, -1722.0, 145.0, -836.0, -2129.0, -1506.0, 902.0, 1693.0, -1492.0, -1362.0, -1552.0, 1498.0, 3979.0, -317.0, -1033.0, -1587.0, -1031.0, 553.0, -2094.0, 1472.0, 0
-175.0, 3399.0, 1881.0, -1137.0, -11.0, 1664.0, -1998.0, -1089.0, -2081.0, -4785.0, -1261.0, 924.0, 2222.0, 111.0, 953.0, 3384.0, 1851.0, -436.0, 3144.0, -2948.0, 0
1007.0, -1686.0, 831.0, -1666.0, 1614.0, -148.0, -27.0, -1897.0, -2808.0, 1174.0, -1184.0, 1291.0, -267.0, -923.0, -1978.0, -931.0, -1012.0, 2438.0, -1568.0, 2039.0, 0
2977.0, 688.0, -2854.0, 496.0, 1685.0, -1915.0, -952.0, 1387.0, 596.0, -3347.0, -3292.0, -351.0, 2076.0, 154.0, 542.0, -1982.0, -3.0, -315.0, 2064.0, 501.0, 0
-1101.0, 991.0, 1324.0, -239.0, -2157.0, -4922.0, 1163.0, 1373.0, 2109.0, 36.0, 1415.0, 762.0, 912.0, 2434.0, -1817.0, 211.0, 2522.0, 1657.0, 4228.0, -1423.0, 0
