@relation winequality-red-4
@attribute FixedAcidity real [4.6, 15.9]
@attribute VolatileAcidity real [0.12, 1.58]
@attribute CitricAcid real [0.0, 1.0]
@attribute ResidualSugar real [0.9, 15.5]
@attribute Chlorides real [0.012, 0.611]
@attribute FreeSulfurDioxide real [1.0, 72.0]
@attribute TotalSulfurDioxide real [6.0, 289.0]
@attribute Density real [0.99007, 1.00369]
@attribute PH real [2.74, 4.01]
@attribute Sulphates real [0.33, 2.0]
@attribute Alcohol real [8.4, 14.9]
@attribute Class {positive, negative}
@inputs FixedAcidity, VolatileAcidity, CitricAcid, ResidualSugar, Chlorides, FreeSulfurDioxide, TotalSulfurDioxide, Density, PH, Sulphates, Alcohol
@outputs Class
@data
7.1, 0.6, 0.0, 1.8, 0.074, 16.0, 34.0, 0.9972, 3.47, 0.7, 9.9, negative
7.1, 0.6, 0.0, 1.8, 0.074, 16.0, 34.0, 0.9972, 3.47, 0.7, 9.9, negative
10.0, 0.31, 0.47, 2.6, 0.085, 14.0, 33.0, 0.99965, 3.36, 0.8, 10.5, negative
7.9, 0.33, 0.23, 1.7, 0.077, 18.0, 45.0, 0.99625, 3.29, 0.65, 9.3, negative
11.5, 0.18, 0.51, 4.0, 0.104, 4.0, 23.0, 0.9996, 3.28, 0.97, 10.1, negative
11.5, 0.18, 0.51, 4.0, 0.104, 4.0, 23.0, 0.9996, 3.28, 0.97, 10.1, negative
8.7, 0.52, 0.09, 2.5, 0.091, 20.0, 49.0, 0.9976, 3.34, 0.86, 10.6, negative
8.7, 0.52, 0.09, 2.5, 0.091, 20.0, 49.0, 0.9976, 3.34, 0.86, 10.6, negative
6.9, 0.36, 0.25, 2.4, 0.098, 5.0, 16.0, 0.9964, 3.41, 0.6, 10.1, negative
7.2, 0.65, 0.02, 2.3, 0.094, 5.0, 31.0, 0.9993, 3.67, 0.8, 9.7, negative
10.3, 0.53, 0.48, 2.5, 0.063, 6.0, 25.0, 0.9998, 3.12, 0.59, 9.3, negative
7.4, 0.36, 0.29, 2.6, 0.087, 26.0, 72.0, 0.99645, 3.39, 0.68, 11.0, negative
11.6, 0.53, 0.66, 3.65, 0.121, 6.0, 14.0, 0.9978, 3.05, 0.74, 11.5, negative
10.2, 0.36, 0.64, 2.9, 0.122, 10.0, 41.0, 0.998, 3.23, 0.66, 12.5, negative
10.9, 0.39, 0.47, 1.8, 0.118, 6.0, 14.0, 0.9982, 3.3, 0.75, 9.8, negative
10.9, 0.39, 0.47, 1.8, 0.118, 6.0, 14.0, 0.9982, 3.3, 0.75, 9.8, negative
6.6, 0.815, 0.02, 2.7, 0.072, 17.0, 34.0, 0.9955, 3.58, 0.89, 12.3, negative
13.8, 0.49, 0.67, 3.0, 0.093, 6.0, 15.0, 0.9986, 3.02, 0.93, 12.0, negative
9.1, 0.785, 0.0, 2.6, 0.093, 11.0, 28.0, 0.9994, 3.36, 0.86, 9.4, negative
11.5, 0.41, 0.52, 3.0, 0.08, 29.0, 55.0, 1.0001, 3.26, 0.88, 11.0, negative
10.5, 0.42, 0.66, 2.95, 0.116, 12.0, 29.0, 0.997, 3.24, 0.75, 11.7, negative
12.6, 0.38, 0.66, 2.6, 0.088, 10.0, 41.0, 1.001, 3.17, 0.68, 9.8, negative
11.9, 0.58, 0.66, 2.5, 0.072, 6.0, 37.0, 0.9992, 3.05, 0.56, 10.0, negative
8.3, 0.26, 0.42, 2.0, 0.08, 11.0, 27.0, 0.9974, 3.21, 0.8, 9.4, negative
7.8, 0.54, 0.26, 2.0, 0.088, 23.0, 48.0, 0.9981, 3.41, 0.74, 9.2, negative
8.3, 0.66, 0.15, 1.9, 0.079, 17.0, 42.0, 0.9972, 3.31, 0.54, 9.6, negative
5.6, 0.85, 0.05, 1.4, 0.045, 12.0, 88.0, 0.9924, 3.56, 0.82, 12.9, negative
11.5, 0.59, 0.59, 2.6, 0.087, 13.0, 49.0, 0.9988, 3.18, 0.65, 11.0, negative
6.6, 0.735, 0.02, 7.9, 0.122, 68.0, 124.0, 0.9994, 3.47, 0.53, 9.9, negative
7.7, 0.69, 0.05, 2.7, 0.075, 15.0, 27.0, 0.9974, 3.26, 0.61, 9.1, negative
12.0, 0.39, 0.66, 3.0, 0.093, 12.0, 30.0, 0.9996, 3.18, 0.63, 10.8, negative
10.4, 0.34, 0.58, 3.7, 0.174, 6.0, 16.0, 0.997, 3.19, 0.7, 11.3, negative
12.5, 0.46, 0.49, 4.5, 0.07, 26.0, 49.0, 0.9981, 3.05, 0.57, 9.6, positive
9.0, 0.43, 0.34, 2.5, 0.08, 26.0, 86.0, 0.9987, 3.38, 0.62, 9.5, negative
8.8, 0.52, 0.34, 2.7, 0.087, 24.0, 122.0, 0.9982, 3.26, 0.61, 9.5, negative
7.0, 0.58, 0.12, 1.9, 0.091, 34.0, 124.0, 0.9956, 3.44, 0.48, 10.5, negative
6.6, 0.84, 0.03, 2.3, 0.059, 32.0, 48.0, 0.9952, 3.52, 0.56, 12.3, negative
7.7, 0.96, 0.2, 2.0, 0.047, 15.0, 60.0, 0.9955, 3.36, 0.44, 10.9, negative
6.4, 0.67, 0.08, 2.1, 0.045, 19.0, 48.0, 0.9949, 3.49, 0.49, 11.4, negative
11.1, 0.45, 0.73, 3.2, 0.066, 6.0, 22.0, 0.9986, 3.17, 0.66, 11.2, negative
7.0, 0.62, 0.18, 1.5, 0.062, 7.0, 50.0, 0.9951, 3.08, 0.6, 9.3, negative
11.9, 0.4, 0.65, 2.15, 0.068, 7.0, 27.0, 0.9988, 3.06, 0.68, 11.3, negative
11.9, 0.39, 0.69, 2.8, 0.095, 17.0, 35.0, 0.9994, 3.1, 0.61, 10.8, negative
8.4, 0.37, 0.53, 1.8, 0.413, 9.0, 26.0, 0.9979, 3.06, 1.06, 9.1, negative
8.9, 0.59, 0.39, 2.3, 0.095, 5.0, 22.0, 0.9986, 3.37, 0.58, 10.3, negative
10.0, 0.29, 0.4, 2.9, 0.098, 10.0, 26.0, 1.0006, 3.48, 0.91, 9.7, negative
10.3, 0.5, 0.42, 2.0, 0.069, 21.0, 51.0, 0.9982, 3.16, 0.72, 11.5, negative
10.6, 0.36, 0.59, 2.2, 0.152, 6.0, 18.0, 0.9986, 3.04, 1.05, 9.4, negative
10.2, 0.67, 0.39, 1.9, 0.054, 6.0, 17.0, 0.9976, 3.17, 0.47, 10.0, negative
10.2, 0.645, 0.36, 1.8, 0.053, 5.0, 14.0, 0.9982, 3.17, 0.42, 10.0, negative
9.3, 0.775, 0.27, 2.8, 0.078, 24.0, 56.0, 0.9984, 3.31, 0.67, 10.6, negative
7.2, 0.34, 0.32, 2.5, 0.09, 43.0, 113.0, 0.9966, 3.32, 0.79, 11.1, negative
10.7, 0.35, 0.53, 2.6, 0.07, 5.0, 16.0, 0.9972, 3.15, 0.65, 11.0, negative
8.7, 0.69, 0.31, 3.0, 0.086, 23.0, 81.0, 1.0002, 3.48, 0.74, 11.6, negative
10.4, 0.44, 0.73, 6.55, 0.074, 38.0, 76.0, 0.999, 3.17, 0.85, 12.0, negative
10.4, 0.24, 0.46, 1.8, 0.075, 6.0, 21.0, 0.9976, 3.25, 1.02, 10.8, negative
10.5, 0.51, 0.64, 2.4, 0.107, 6.0, 15.0, 0.9973, 3.09, 0.66, 11.8, negative
10.9, 0.53, 0.49, 4.6, 0.118, 10.0, 17.0, 1.0002, 3.07, 0.56, 11.7, negative
9.0, 0.44, 0.49, 2.4, 0.078, 26.0, 121.0, 0.9978, 3.23, 0.58, 9.2, negative
9.0, 0.54, 0.49, 2.9, 0.094, 41.0, 110.0, 0.9982, 3.08, 0.61, 9.2, negative
13.0, 0.47, 0.49, 4.3, 0.085, 6.0, 47.0, 1.0021, 3.3, 0.68, 12.7, negative
8.7, 0.7, 0.24, 2.5, 0.226, 5.0, 15.0, 0.9991, 3.32, 0.6, 9.0, negative
11.5, 0.35, 0.49, 3.3, 0.07, 10.0, 37.0, 1.0003, 3.32, 0.91, 11.0, negative
10.6, 0.34, 0.49, 3.2, 0.078, 20.0, 78.0, 0.9992, 3.19, 0.7, 10.0, negative
12.0, 0.28, 0.49, 1.9, 0.074, 10.0, 21.0, 0.9976, 2.98, 0.66, 9.9, negative
11.8, 0.33, 0.49, 3.4, 0.093, 54.0, 80.0, 1.0002, 3.3, 0.76, 10.7, negative
10.2, 0.29, 0.49, 2.6, 0.059, 5.0, 13.0, 0.9976, 3.05, 0.74, 10.5, negative
9.0, 0.45, 0.49, 2.6, 0.084, 21.0, 75.0, 0.9987, 3.35, 0.57, 9.7, negative
6.6, 0.39, 0.49, 1.7, 0.07, 23.0, 149.0, 0.9922, 3.12, 0.5, 11.5, negative
13.2, 0.46, 0.52, 2.2, 0.071, 12.0, 35.0, 1.0006, 3.1, 0.56, 9.0, negative
9.4, 0.41, 0.48, 4.6, 0.072, 10.0, 20.0, 0.9973, 3.34, 0.79, 12.2, negative
9.6, 0.6, 0.5, 2.3, 0.079, 28.0, 71.0, 0.9997, 3.5, 0.57, 9.7, negative
6.8, 0.69, 0.0, 5.6, 0.124, 21.0, 58.0, 0.9997, 3.46, 0.72, 10.2, negative
7.6, 0.685, 0.23, 2.3, 0.111, 20.0, 84.0, 0.9964, 3.21, 0.61, 9.3, negative
8.7, 0.54, 0.26, 2.5, 0.097, 7.0, 31.0, 0.9976, 3.27, 0.6, 9.3, negative
7.9, 0.35, 0.21, 1.9, 0.073, 46.0, 102.0, 0.9964, 3.27, 0.58, 9.5, negative
9.9, 0.54, 0.45, 2.3, 0.071, 16.0, 40.0, 0.9991, 3.39, 0.62, 9.4, negative
7.8, 0.64, 0.1, 6.0, 0.115, 5.0, 11.0, 0.9984, 3.37, 0.69, 10.1, negative
9.7, 0.55, 0.17, 2.9, 0.087, 20.0, 53.0, 1.0004, 3.14, 0.61, 9.4, negative
9.4, 0.59, 0.14, 2.0, 0.084, 25.0, 48.0, 0.9981, 3.14, 0.56, 9.7, negative
11.3, 0.34, 0.45, 2.0, 0.082, 6.0, 15.0, 0.9988, 2.94, 0.66, 9.2, negative
8.5, 0.46, 0.31, 2.25, 0.078, 32.0, 58.0, 0.998, 3.33, 0.54, 9.8, negative
8.1, 0.78, 0.23, 2.6, 0.059, 5.0, 15.0, 0.997, 3.37, 0.56, 11.3, negative
7.1, 0.65, 0.18, 1.8, 0.07, 13.0, 40.0, 0.997, 3.44, 0.6, 9.1, negative
8.1, 0.38, 0.48, 1.8, 0.157, 5.0, 17.0, 0.9976, 3.3, 1.05, 9.4, negative
5.1, 0.47, 0.02, 1.3, 0.034, 18.0, 44.0, 0.9921, 3.9, 0.62, 12.8, negative
7.0, 0.65, 0.02, 2.1, 0.066, 8.0, 25.0, 0.9972, 3.47, 0.67, 9.5, negative
11.8, 0.38, 0.55, 2.1, 0.071, 5.0, 19.0, 0.9986, 3.11, 0.62, 10.8, negative
7.8, 0.545, 0.12, 2.5, 0.068, 11.0, 35.0, 0.996, 3.34, 0.61, 11.6, negative
9.7, 0.31, 0.47, 1.6, 0.062, 13.0, 33.0, 0.9983, 3.27, 0.66, 10.0, negative
8.9, 0.565, 0.34, 3.0, 0.093, 16.0, 112.0, 0.9998, 3.38, 0.61, 9.5, negative
8.0, 0.43, 0.36, 2.3, 0.075, 10.0, 48.0, 0.9976, 3.34, 0.46, 9.4, negative
7.6, 0.46, 0.11, 2.6, 0.079, 12.0, 49.0, 0.9968, 3.21, 0.57, 10.0, negative
7.6, 0.42, 0.08, 2.7, 0.084, 15.0, 48.0, 0.9968, 3.21, 0.59, 10.0, negative
9.5, 0.55, 0.66, 2.3, 0.387, 12.0, 37.0, 0.9982, 3.17, 0.67, 9.6, negative
7.7, 0.965, 0.1, 2.1, 0.112, 11.0, 22.0, 0.9963, 3.26, 0.5, 9.5, negative
8.3, 0.76, 0.29, 4.2, 0.075, 12.0, 16.0, 0.9965, 3.45, 0.68, 11.5, negative
8.3, 0.65, 0.1, 2.9, 0.089, 17.0, 40.0, 0.99803, 3.29, 0.55, 9.5, negative
8.3, 0.65, 0.1, 2.9, 0.089, 17.0, 40.0, 0.99803, 3.29, 0.55, 9.5, negative
7.8, 0.48, 0.68, 1.7, 0.415, 14.0, 32.0, 0.99656, 3.09, 1.06, 9.1, negative
6.3, 0.98, 0.01, 2.0, 0.057, 15.0, 33.0, 0.99488, 3.6, 0.46, 11.2, negative
8.8, 0.42, 0.21, 2.5, 0.092, 33.0, 88.0, 0.99823, 3.19, 0.52, 9.2, negative
9.3, 0.655, 0.26, 2.0, 0.096, 5.0, 35.0, 0.99738, 3.25, 0.42, 9.6, negative
9.1, 0.68, 0.11, 2.8, 0.093, 11.0, 44.0, 0.99888, 3.31, 0.55, 9.5, negative
9.2, 0.67, 0.1, 3.0, 0.091, 12.0, 48.0, 0.99888, 3.31, 0.54, 9.5, negative
7.9, 0.4, 0.29, 1.8, 0.157, 1.0, 44.0, 0.9973, 3.3, 0.92, 9.5, negative
6.9, 0.765, 0.18, 2.4, 0.243, 5.5, 48.0, 0.99612, 3.4, 0.6, 10.3, negative
7.1, 0.61, 0.02, 2.5, 0.081, 17.0, 87.0, 0.99745, 3.48, 0.6, 9.7, negative
9.4, 0.5, 0.34, 3.6, 0.082, 5.0, 14.0, 0.9987, 3.29, 0.52, 10.7, negative
12.9, 0.5, 0.55, 2.8, 0.072, 7.0, 24.0, 1.00012, 3.09, 0.68, 10.9, negative
10.8, 0.45, 0.33, 2.5, 0.099, 20.0, 38.0, 0.99818, 3.24, 0.71, 10.8, negative
9.1, 0.66, 0.15, 3.2, 0.097, 9.0, 59.0, 0.99976, 3.28, 0.54, 9.6, negative
6.7, 0.54, 0.13, 2.0, 0.076, 15.0, 36.0, 0.9973, 3.61, 0.64, 9.8, negative
5.9, 0.61, 0.08, 2.1, 0.071, 16.0, 24.0, 0.99376, 3.56, 0.77, 11.1, negative
5.9, 0.61, 0.08, 2.1, 0.071, 16.0, 24.0, 0.99376, 3.56, 0.77, 11.1, negative
8.8, 0.685, 0.26, 1.6, 0.088, 16.0, 23.0, 0.99694, 3.32, 0.47, 9.4, negative
6.7, 0.28, 0.28, 2.4, 0.012, 36.0, 100.0, 0.99064, 3.26, 0.39, 11.7, negative
6.0, 0.5, 0.04, 2.2, 0.092, 13.0, 26.0, 0.99647, 3.46, 0.47, 10.0, negative
6.4, 0.64, 0.21, 1.8, 0.081, 14.0, 31.0, 0.99689, 3.59, 0.66, 9.8, negative
6.4, 0.63, 0.21, 1.6, 0.08, 12.0, 32.0, 0.99689, 3.58, 0.66, 9.8, negative
8.2, 0.26, 0.34, 2.5, 0.073, 16.0, 47.0, 0.99594, 3.4, 0.78, 11.3, negative
5.8, 1.01, 0.66, 2.0, 0.039, 15.0, 88.0, 0.99357, 3.66, 0.6, 11.5, negative
7.2, 0.62, 0.06, 2.7, 0.077, 15.0, 85.0, 0.99746, 3.51, 0.54, 9.5, negative
6.8, 0.49, 0.22, 2.3, 0.071, 13.0, 24.0, 0.99438, 3.41, 0.83, 11.3, negative
6.9, 0.56, 0.03, 1.5, 0.086, 36.0, 46.0, 0.99522, 3.53, 0.57, 10.6, negative
10.4, 0.38, 0.46, 2.1, 0.104, 6.0, 10.0, 0.99664, 3.12, 0.65, 11.8, negative
8.8, 0.31, 0.4, 2.8, 0.109, 7.0, 16.0, 0.99614, 3.31, 0.79, 11.8, negative
7.1, 0.47, 0.0, 2.2, 0.067, 7.0, 14.0, 0.99517, 3.4, 0.58, 10.9, positive
8.4, 0.31, 0.29, 3.1, 0.194, 14.0, 26.0, 0.99536, 3.22, 0.78, 12.0, negative
8.9, 0.75, 0.14, 2.5, 0.086, 9.0, 30.0, 0.99824, 3.34, 0.64, 10.5, negative
10.7, 0.52, 0.38, 2.6, 0.066, 29.0, 56.0, 0.99577, 3.15, 0.79, 12.1, negative
10.7, 0.9, 0.34, 6.6, 0.112, 23.0, 99.0, 1.00289, 3.22, 0.68, 9.3, negative
7.2, 0.63, 0.03, 2.2, 0.08, 17.0, 88.0, 0.99745, 3.53, 0.58, 9.8, negative
7.1, 0.59, 0.01, 2.3, 0.08, 27.0, 43.0, 0.9955, 3.42, 0.58, 10.7, negative
6.8, 0.59, 0.06, 6.0, 0.06, 11.0, 18.0, 0.9962, 3.41, 0.59, 10.8, negative
6.1, 0.56, 0.0, 2.2, 0.079, 6.0, 9.0, 0.9948, 3.59, 0.54, 11.5, negative
8.6, 0.315, 0.4, 2.2, 0.079, 3.0, 6.0, 0.99512, 3.27, 0.67, 11.9, negative
6.8, 0.41, 0.31, 8.8, 0.084, 26.0, 45.0, 0.99824, 3.38, 0.64, 10.1, negative
9.6, 0.41, 0.37, 2.3, 0.091, 10.0, 23.0, 0.99786, 3.24, 0.56, 10.5, negative
9.4, 0.24, 0.33, 2.3, 0.061, 52.0, 73.0, 0.99786, 3.47, 0.9, 10.2, negative
7.4, 0.61, 0.01, 2.0, 0.074, 13.0, 38.0, 0.99748, 3.48, 0.65, 9.8, negative
7.6, 0.4, 0.29, 1.9, 0.078, 29.0, 66.0, 0.9971, 3.45, 0.59, 9.5, negative
9.6, 0.33, 0.52, 2.2, 0.074, 13.0, 25.0, 0.99509, 3.36, 0.76, 12.4, negative
9.9, 0.27, 0.49, 5.0, 0.082, 9.0, 17.0, 0.99484, 3.19, 0.52, 12.5, negative
10.1, 0.43, 0.4, 2.6, 0.092, 13.0, 52.0, 0.99834, 3.22, 0.64, 10.0, negative
8.5, 0.21, 0.52, 1.9, 0.09, 9.0, 23.0, 0.99648, 3.36, 0.67, 10.4, negative
9.0, 0.36, 0.52, 2.1, 0.111, 5.0, 10.0, 0.99568, 3.31, 0.62, 11.3, negative
9.5, 0.37, 0.52, 2.0, 0.088, 12.0, 51.0, 0.99613, 3.29, 0.58, 11.1, negative
6.6, 0.57, 0.02, 2.1, 0.115, 6.0, 16.0, 0.99654, 3.38, 0.69, 9.5, negative
6.7, 0.56, 0.09, 2.9, 0.079, 7.0, 22.0, 0.99669, 3.46, 0.61, 10.2, negative
10.4, 0.26, 0.48, 1.9, 0.066, 6.0, 10.0, 0.99724, 3.33, 0.87, 10.9, negative
7.2, 0.41, 0.3, 2.1, 0.083, 35.0, 72.0, 0.997, 3.44, 0.52, 9.4, negative
12.2, 0.45, 0.49, 1.4, 0.075, 3.0, 6.0, 0.9969, 3.13, 0.63, 10.4, negative
9.1, 0.5, 0.3, 1.9, 0.065, 8.0, 17.0, 0.99774, 3.32, 0.71, 10.5, negative
9.8, 0.34, 0.39, 1.4, 0.066, 3.0, 7.0, 0.9947, 3.19, 0.55, 11.4, negative
7.7, 0.39, 0.12, 1.7, 0.097, 19.0, 27.0, 0.99596, 3.16, 0.49, 9.4, negative
5.6, 0.66, 0.0, 2.2, 0.087, 3.0, 11.0, 0.99378, 3.71, 0.63, 12.8, negative
8.9, 0.84, 0.34, 1.4, 0.05, 4.0, 10.0, 0.99554, 3.12, 0.48, 9.1, negative
6.8, 0.36, 0.32, 1.8, 0.067, 4.0, 8.0, 0.9928, 3.36, 0.55, 12.8, negative
7.5, 0.71, 0.0, 1.6, 0.092, 22.0, 31.0, 0.99635, 3.38, 0.58, 10.0, negative
8.0, 0.18, 0.37, 0.9, 0.049, 36.0, 109.0, 0.99007, 2.89, 0.44, 12.7, negative
8.0, 0.18, 0.37, 0.9, 0.049, 36.0, 109.0, 0.99007, 2.89, 0.44, 12.7, negative
7.0, 0.5, 0.14, 1.8, 0.078, 10.0, 23.0, 0.99636, 3.53, 0.61, 10.4, negative
7.3, 0.91, 0.1, 1.8, 0.074, 20.0, 56.0, 0.99672, 3.35, 0.56, 9.2, negative
8.9, 0.5, 0.21, 2.2, 0.088, 21.0, 39.0, 0.99692, 3.33, 0.83, 11.1, negative
6.4, 0.39, 0.33, 3.3, 0.046, 12.0, 53.0, 0.99294, 3.36, 0.62, 12.2, negative
6.9, 0.44, 0.0, 1.4, 0.07, 32.0, 38.0, 0.99438, 3.32, 0.58, 11.4, negative
8.9, 0.48, 0.53, 4.0, 0.101, 3.0, 10.0, 0.99586, 3.21, 0.59, 12.1, negative
8.9, 0.48, 0.53, 4.0, 0.101, 3.0, 10.0, 0.99586, 3.21, 0.59, 12.1, negative
8.2, 0.74, 0.09, 2.0, 0.067, 5.0, 10.0, 0.99418, 3.28, 0.57, 11.8, negative
7.5, 0.77, 0.2, 8.1, 0.098, 30.0, 92.0, 0.99892, 3.2, 0.58, 9.2, negative
9.1, 0.25, 0.34, 2.0, 0.071, 45.0, 67.0, 0.99769, 3.44, 0.86, 10.2, negative
8.6, 0.37, 0.65, 6.4, 0.08, 3.0, 8.0, 0.99817, 3.27, 0.58, 11.0, negative
8.6, 0.37, 0.65, 6.4, 0.08, 3.0, 8.0, 0.99817, 3.27, 0.58, 11.0, negative
10.3, 0.27, 0.56, 1.4, 0.047, 3.0, 8.0, 0.99471, 3.16, 0.51, 11.8, negative
10.0, 0.26, 0.54, 1.9, 0.083, 42.0, 74.0, 0.99451, 2.98, 0.63, 11.8, negative
9.2, 0.31, 0.36, 2.2, 0.079, 11.0, 31.0, 0.99615, 3.33, 0.86, 12.0, negative
7.4, 0.49, 0.27, 2.1, 0.071, 14.0, 25.0, 0.99388, 3.35, 0.63, 12.0, negative
6.1, 0.48, 0.09, 1.7, 0.078, 18.0, 30.0, 0.99402, 3.45, 0.54, 11.2, negative
8.0, 0.48, 0.34, 2.2, 0.073, 16.0, 25.0, 0.9936, 3.28, 0.66, 12.4, negative
6.3, 0.57, 0.28, 2.1, 0.048, 13.0, 49.0, 0.99374, 3.41, 0.6, 12.8, negative
8.2, 0.23, 0.42, 1.9, 0.069, 9.0, 17.0, 0.99376, 3.21, 0.54, 12.3, negative
