@relation page-blocks-1-3_vs_4
@attribute Height integer [1, 804]
@attribute Lenght integer [1, 553]
@attribute Area integer [7, 143993]
@attribute Eccen real [0.0070, 537.0]
@attribute P_black real [0.052, 1.0]
@attribute P_and real [0.062, 1.0]
@attribute Mean_tr real [1.0, 4955.0]
@attribute Blackpix integer [1, 33017]
@attribute Blackand integer [7, 46133]
@attribute Wb_trans integer [1, 3212]
@attribute Class {positive,negative}
@inputs Height, Lenght, Area, Eccen, P_black, P_and, Mean_tr, Blackpix, Blackand, Wb_trans
@output Class
@data
2, 536, 1072, 268.0, 0.505, 0.512, 180.33, 541, 549, 3, negative
2, 536, 1072, 268.0, 0.538, 0.737, 30.37, 577, 790, 19, negative
2, 535, 1070, 267.5, 0.648, 0.92, 11.75, 693, 984, 59, negative
3, 536, 1608, 178.67, 0.341, 0.353, 61.0, 549, 567, 9, negative
2, 537, 1074, 268.5, 0.51, 0.534, 49.82, 548, 574, 11, negative
2, 415, 830, 207.5, 0.505, 0.578, 16.76, 419, 480, 25, negative
2, 99, 198, 49.5, 0.253, 0.616, 4.55, 50, 122, 11, negative
1, 148, 148, 148.0, 0.986, 1.0, 73.0, 146, 148, 2, negative
1, 13, 13, 13.0, 1.0, 1.0, 13.0, 13, 13, 1, negative
2, 537, 1074, 268.5, 0.621, 0.747, 16.68, 667, 802, 40, negative
2, 537, 1074, 268.5, 0.538, 0.594, 32.11, 578, 638, 18, negative
6, 39, 234, 6.5, 0.192, 0.197, 45.0, 45, 46, 1, negative
1, 413, 413, 413.0, 0.998, 1.0, 412.0, 412, 413, 1, negative
1, 11, 11, 11.0, 1.0, 1.0, 11.0, 11, 11, 1, negative
1, 14, 14, 14.0, 0.643, 1.0, 4.5, 9, 14, 2, negative
4, 9, 36, 2.25, 0.611, 0.611, 22.0, 22, 22, 1, negative
1, 52, 52, 52.0, 0.962, 1.0, 25.0, 50, 52, 2, negative
1, 34, 34, 34.0, 0.353, 1.0, 1.71, 12, 34, 7, negative
1, 255, 255, 255.0, 0.686, 1.0, 4.86, 175, 255, 36, negative
1, 30, 30, 30.0, 0.4, 1.0, 2.4, 12, 30, 5, negative
1, 42, 42, 42.0, 0.19, 1.0, 1.6, 8, 42, 5, negative
1, 23, 23, 23.0, 0.348, 1.0, 1.6, 8, 23, 5, negative
1, 45, 45, 45.0, 0.244, 1.0, 1.38, 11, 45, 8, negative
3, 541, 1623, 180.33, 0.71, 0.747, 88.62, 1152, 1213, 13, negative
5, 110, 550, 22.0, 0.547, 0.556, 100.33, 301, 306, 3, negative
11, 552, 6072, 50.182, 0.816, 0.816, 4955.0, 4955, 4955, 1, negative
1, 184, 184, 184.0, 0.967, 1.0, 44.5, 178, 184, 4, negative
1, 58, 58, 58.0, 0.845, 1.0, 9.8, 49, 58, 5, negative
3, 544, 1632, 181.33, 0.326, 0.406, 16.12, 532, 662, 33, negative
1, 17, 17, 17.0, 1.0, 1.0, 17.0, 17, 17, 1, negative
10, 553, 5530, 55.3, 0.797, 0.884, 21.3, 4409, 4890, 207, negative
8, 231, 1848, 28.875, 0.872, 0.882, 179.0, 1611, 1630, 9, negative
1, 70, 70, 70.0, 1.0, 1.0, 70.0, 70, 70, 1, negative
1, 14, 14, 14.0, 1.0, 1.0, 14.0, 14, 14, 1, negative
1, 16, 16, 16.0, 1.0, 1.0, 16.0, 16, 16, 1, negative
1, 19, 19, 19.0, 0.684, 1.0, 4.33, 13, 19, 3, negative
1, 277, 277, 277.0, 1.0, 1.0, 277.0, 277, 277, 1, negative
2, 536, 1072, 268.0, 0.586, 0.686, 21.66, 628, 735, 29, negative
17, 341, 5797, 20.059, 0.935, 0.998, 36.38, 5420, 5784, 149, negative
48, 402, 19296, 8.375, 0.055, 0.094, 4.13, 1058, 1814, 256, negative
45, 79, 3555, 1.756, 0.087, 0.195, 4.81, 308, 693, 64, negative
52, 461, 23972, 8.865, 0.192, 0.248, 11.52, 4607, 5938, 400, negative
37, 72, 2664, 1.946, 0.12, 0.257, 7.64, 321, 685, 42, negative
39, 70, 2730, 1.795, 0.09, 0.255, 7.0, 245, 697, 35, negative
36, 96, 3456, 2.667, 0.096, 0.207, 7.7, 331, 717, 43, negative
43, 62, 2666, 1.442, 0.08, 0.17, 6.63, 212, 454, 32, negative
4, 8, 32, 2.0, 0.344, 0.531, 5.5, 11, 17, 2, negative
7, 24, 168, 3.429, 0.101, 0.298, 1.89, 17, 50, 9, negative
5, 12, 60, 2.4, 0.133, 0.267, 4.0, 8, 16, 2, negative
7, 15, 105, 2.143, 0.114, 0.295, 2.4, 12, 31, 5, negative
4, 5, 20, 1.25, 0.35, 0.8, 2.33, 7, 16, 3, negative
5, 9, 45, 1.8, 0.178, 0.533, 1.6, 8, 24, 5, negative
6, 6, 36, 1.0, 0.194, 0.417, 3.5, 7, 15, 2, negative
13, 5, 65, 0.385, 0.123, 0.538, 8.0, 8, 35, 1, negative
21, 4, 84, 0.19, 0.31, 0.643, 3.71, 26, 54, 7, negative
9, 4, 36, 0.444, 0.25, 0.75, 9.0, 9, 27, 1, negative
12, 4, 48, 0.333, 0.292, 1.0, 2.0, 14, 48, 7, negative
68, 34, 2312, 0.5, 0.224, 0.526, 2.44, 519, 1215, 213, negative
6, 17, 102, 2.833, 0.137, 0.627, 2.8, 14, 64, 5, negative
101, 99, 9999, 0.98, 0.14, 0.778, 2.02, 1398, 7780, 691, negative
30, 60, 1800, 2.0, 0.154, 0.457, 1.85, 278, 823, 150, negative
54, 357, 19278, 6.611, 0.299, 0.655, 6.4, 5766, 12626, 901, negative
311, 463, 143993, 1.489, 0.088, 0.16, 3.93, 12631, 23092, 3212, negative
16, 30, 480, 1.875, 0.133, 0.471, 2.29, 64, 226, 28, negative
17, 9, 153, 0.529, 0.209, 0.497, 1.88, 32, 76, 17, negative
28, 61, 1708, 2.179, 0.172, 0.509, 1.97, 294, 870, 149, negative
197, 198, 39006, 1.005, 0.273, 0.332, 46.93, 10654, 12964, 227, negative
28, 31, 868, 1.107, 0.508, 0.767, 7.47, 441, 666, 59, positive
29, 32, 928, 1.103, 0.476, 0.72, 7.25, 442, 668, 61, positive
83, 149, 12367, 1.795, 0.388, 0.472, 28.77, 4804, 5838, 167, positive
93, 104, 9672, 1.118, 0.451, 0.611, 4.25, 4366, 5908, 1028, positive
187, 137, 25619, 0.733, 0.899, 0.991, 29.29, 23025, 25400, 786, positive
166, 472, 78352, 2.843, 0.359, 0.547, 17.12, 28093, 42821, 1641, positive
