@relation page-blocks-1-3_vs_4
@attribute Height integer [1, 804]
@attribute Lenght integer [1, 553]
@attribute Area integer [7, 143993]
@attribute Eccen real [0.0070, 537.0]
@attribute P_black real [0.052, 1.0]
@attribute P_and real [0.062, 1.0]
@attribute Mean_tr real [1.0, 4955.0]
@attribute Blackpix integer [1, 33017]
@attribute Blackand integer [7, 46133]
@attribute Wb_trans integer [1, 3212]
@attribute Class {positive,negative}
@inputs Height, Lenght, Area, Eccen, P_black, P_and, Mean_tr, Blackpix, Blackand, Wb_trans
@output Class
@data
3, 106, 318, 35.333, 0.258, 0.34, 6.31, 82, 108, 13, negative
1, 9, 9, 9.0, 0.889, 1.0, 8.0, 8, 9, 1, negative
1, 19, 19, 19.0, 0.632, 1.0, 4.0, 12, 19, 3, negative
1, 44, 44, 44.0, 0.727, 1.0, 5.33, 32, 44, 6, negative
1, 14, 14, 14.0, 1.0, 1.0, 14.0, 14, 14, 1, negative
1, 94, 94, 94.0, 0.564, 1.0, 3.31, 53, 94, 16, negative
1, 15, 15, 15.0, 0.533, 1.0, 2.0, 8, 15, 4, negative
1, 76, 76, 76.0, 0.961, 1.0, 36.5, 73, 76, 2, negative
1, 283, 283, 283.0, 0.993, 1.0, 140.5, 281, 283, 2, negative
1, 69, 69, 69.0, 0.667, 1.0, 4.18, 46, 69, 11, negative
1, 107, 107, 107.0, 0.869, 1.0, 18.6, 93, 107, 5, negative
3, 463, 1389, 154.33, 0.296, 0.382, 13.7, 411, 531, 30, negative
1, 8, 8, 8.0, 1.0, 1.0, 8.0, 8, 8, 1, negative
1, 277, 277, 277.0, 0.993, 1.0, 137.5, 275, 277, 2, negative
2, 100, 200, 50.0, 0.46, 0.505, 11.5, 92, 101, 8, negative
1, 161, 161, 161.0, 0.41, 1.0, 1.02, 66, 161, 65, negative
1, 20, 20, 20.0, 0.55, 1.0, 1.38, 11, 20, 8, negative
2, 21, 42, 10.5, 0.452, 1.0, 6.33, 19, 42, 3, negative
1, 196, 196, 196.0, 0.98, 1.0, 64.0, 192, 196, 3, negative
1, 70, 70, 70.0, 0.943, 1.0, 22.0, 66, 70, 3, negative
1, 131, 131, 131.0, 0.977, 1.0, 64.0, 128, 131, 2, negative
3, 116, 348, 38.667, 0.356, 0.371, 62.0, 124, 129, 2, negative
1, 85, 85, 85.0, 0.882, 1.0, 12.5, 75, 85, 6, negative
1, 20, 20, 20.0, 0.85, 1.0, 8.5, 17, 20, 2, negative
49, 79, 3871, 1.612, 0.084, 0.179, 7.36, 324, 694, 44, negative
14, 19, 266, 1.357, 0.128, 0.541, 2.83, 34, 144, 12, negative
14, 19, 266, 1.357, 0.113, 0.504, 30.0, 30, 134, 1, negative
100, 49, 4900, 0.49, 0.093, 0.4, 1.77, 458, 1958, 259, negative
81, 49, 3969, 0.605, 0.113, 0.398, 2.26, 449, 1580, 199, negative
6, 9, 54, 1.5, 0.148, 0.296, 4.0, 8, 16, 2, negative
13, 8, 104, 0.615, 0.154, 0.769, 1.07, 16, 80, 15, negative
16, 21, 336, 1.313, 0.095, 0.515, 1.6, 32, 173, 20, negative
19, 47, 893, 2.474, 0.078, 0.112, 3.89, 70, 100, 18, negative
4, 11, 44, 2.75, 0.159, 0.932, 1.75, 7, 41, 4, negative
83, 277, 22991, 3.337, 0.18, 0.365, 6.86, 4138, 8387, 603, negative
83, 314, 26062, 3.783, 0.282, 0.619, 8.77, 7353, 16139, 838, negative
118, 105, 12390, 0.89, 0.052, 0.105, 3.33, 642, 1296, 193, negative
158, 167, 26386, 1.057, 0.16, 0.276, 8.24, 4213, 7279, 511, negative
32, 350, 11200, 10.938, 0.142, 0.402, 3.96, 1588, 4497, 401, negative
28, 32, 896, 1.143, 0.488, 0.743, 7.05, 437, 666, 62, positive
29, 32, 928, 1.103, 0.432, 0.689, 6.27, 401, 639, 64, positive
128, 347, 44416, 2.711, 0.399, 0.567, 13.07, 17721, 25163, 1356, positive
72, 96, 6912, 1.333, 0.488, 0.582, 15.69, 3374, 4025, 215, positive
63, 66, 4158, 1.048, 0.491, 0.591, 44.37, 2041, 2458, 46, positive
