@relation page-blocks-1-3_vs_4
@attribute Height integer [1, 804]
@attribute Lenght integer [1, 553]
@attribute Area integer [7, 143993]
@attribute Eccen real [0.0070, 537.0]
@attribute P_black real [0.052, 1.0]
@attribute P_and real [0.062, 1.0]
@attribute Mean_tr real [1.0, 4955.0]
@attribute Blackpix integer [1, 33017]
@attribute Blackand integer [7, 46133]
@attribute Wb_trans integer [1, 3212]
@attribute Class {positive,negative}
@inputs Height, Lenght, Area, Eccen, P_black, P_and, Mean_tr, Blackpix, Blackand, Wb_trans
@output Class
@data
1, 148, 148, 148.0, 0.959, 1.0, 47.33, 142, 148, 3, negative
1, 33, 33, 33.0, 0.667, 1.0, 3.67, 22, 33, 6, negative
1, 106, 106, 106.0, 0.858, 1.0, 15.17, 91, 106, 6, negative
2, 538, 1076, 269.0, 0.518, 0.596, 29.32, 557, 641, 19, negative
3, 500, 1500, 166.67, 0.373, 0.421, 19.28, 559, 632, 29, negative
1, 22, 22, 22.0, 0.818, 1.0, 4.5, 18, 22, 4, negative
2, 62, 124, 31.0, 0.452, 0.565, 11.2, 56, 70, 5, negative
1, 87, 87, 87.0, 0.92, 1.0, 16.0, 80, 87, 5, negative
1, 279, 279, 279.0, 0.964, 1.0, 38.43, 269, 279, 7, negative
12, 146, 1752, 12.167, 0.091, 0.128, 26.67, 160, 225, 6, negative
36, 172, 6192, 4.778, 0.128, 0.337, 4.84, 793, 2086, 164, negative
7, 9, 63, 1.286, 0.143, 0.238, 9.0, 9, 15, 1, negative
5, 7, 35, 1.4, 0.229, 0.6, 2.67, 8, 21, 3, negative
85, 69, 5865, 0.812, 0.165, 0.441, 1.44, 969, 2588, 674, negative
15, 14, 210, 0.933, 0.11, 0.338, 1.92, 23, 71, 12, negative
4, 7, 28, 1.75, 0.286, 1.0, 2.0, 8, 28, 4, negative
5, 3, 15, 0.6, 0.467, 0.6, 3.5, 7, 9, 2, negative
8, 9, 72, 1.125, 0.125, 0.319, 4.5, 9, 23, 2, negative
10, 12, 120, 1.2, 0.208, 0.583, 1.67, 25, 70, 15, negative
24, 18, 432, 0.75, 0.139, 0.377, 2.07, 60, 163, 29, negative
22, 22, 484, 1.0, 0.107, 0.473, 1.79, 52, 229, 29, negative
16, 4, 64, 0.25, 0.156, 0.531, 5.0, 10, 34, 2, negative
29, 48, 1392, 1.655, 0.116, 0.268, 5.06, 162, 373, 32, negative
13, 5, 65, 0.385, 0.323, 0.554, 5.25, 21, 36, 4, negative
25, 9, 225, 0.36, 0.187, 0.436, 2.47, 42, 98, 17, negative
16, 29, 464, 1.813, 0.144, 0.496, 2.58, 67, 230, 26, negative
83, 315, 26145, 3.795, 0.295, 0.594, 9.21, 7725, 15523, 839, negative
83, 326, 27058, 3.928, 0.286, 0.671, 7.55, 7741, 18149, 1025, negative
160, 286, 45760, 1.788, 0.201, 0.226, 55.42, 9199, 10347, 166, negative
11, 48, 528, 4.364, 0.237, 0.39, 7.35, 125, 206, 17, negative
83, 314, 26062, 3.783, 0.298, 0.671, 8.75, 7772, 17482, 888, negative
28, 31, 868, 1.107, 0.492, 0.745, 7.49, 427, 647, 57, positive
29, 31, 899, 1.069, 0.463, 0.726, 6.93, 416, 653, 60, positive
95, 93, 8835, 0.979, 0.675, 0.902, 3.63, 5966, 7968, 1644, positive
174, 471, 81954, 2.707, 0.339, 0.433, 15.84, 27820, 35499, 1756, positive
64, 73, 4672, 1.141, 0.403, 0.445, 72.38, 1882, 2077, 26, positive
65, 50, 3250, 0.769, 0.454, 0.487, 245.83, 1475, 1582, 6, positive
